398,398,540,351,48,11,29,8.2,37.00,0.0530,4.9,0.17
399,399,731,204,9,14,5,30.7,29.00,0.0730,4.1,0.28
400,400,437,186,40,15,6,0.3,NULL,0.0820,6.2,0.15
401,401,735,101,44,15,2,10.7,40.90,0.0460,7.6,0.19
402,402,893,459,43,NULL,NULL,20.4,42.30,0.0220,5.4,0.16
403,403,625,411,47,17,10,17.0,27.10,0.0990,4.7,0.10
404,404,650,78,37,2,22,2.8,45.10,0.0970,6.1,0.28
405,405,704,465,2,15,13,4.4,15.30,0.0680,6.7,0.17
406,406,879,139,20,18,12,8.2,35.00,0.0110,7.5,0.16
407,407,538,367,18,13,3,19.8,2.70,0.0270,6.1,0.17
408,408,559,416,27,19,7,30.2,16.30,0.0560,5.5,0.17
409,409,741,79,20,15,3,29.4,34.40,0.0670,4.6,0.13
410,410,730,293,46,12,16,7.4,41.30,0.0610,5.2,0.11
411,411,728,157,25,4,3,18.2,36.20,0.0620,4.9,0.24
412,412,915,77,45,2,30,0.5,43.30,0.0930,7.9,0.20
413,413,533,174,12,11,23,6.9,44.00,0.0560,5.1,0.14
414,414,832,499,47,13,2,13.0,30.10,0.0050,4.3,0.11
415,415,416,367,1,8,30,33.7,19.70,0.0310,7.3,0.18
416,416,764,421,7,8,6,2.6,19.90,0.0180,7.0,0.21
417,417,648,499,31,16,17,7.7,14.80,0.0960,6.2,0.25
418,418,952,245,11,7,25,5.5,7.30,0.0580,6.0,0.17
419,419,522,473,12,12,5,6.1,18.70,0.0900,7.8,0.26
420,420,654,207,48,7,22,17.4,0.60,0.0520,5.8,0.27
421,421,469,108,14,16,NULL,9.1,0.90,0.0110,7.9,0.16
422,422,671,446,32,10,7,24.8,16.70,0.0500,4.2,0.15
423,423,420,488,44,6,7,0.4,44.00,0.0820,7.4,0.13
424,424,766,277,33,2,NULL,9.4,31.70,0.0260,6.2,0.26
425,425,534,99,17,2,15,10.9,33.40,0.0180,4.0,0.20
426,426,517,450,6,15,10,22.9,2.20,0.0340,4.9,0.16
427,427,962,354,9,17,23,6.1,37.30,0.0380,7.4,0.23
428,428,564,477,38,18,2,34.8,26.10,0.0410,4.2,0.19
429,429,537,266,23,6,8,12.9,5.10,0.0700,5.5,0.26
430,430,850,259,36,5,24,26.5,41.10,0.0900,6.8,0.22
431,431,468,94,17,16,4,5.2,3.70,0.0030,6.5,0.26
432,432,642,319,33,3,7,2.8,49.10,0.0590,5.0,0.11
433,433,374,341,14,2,23,5.6,14.00,0.0090,5.1,0.13
434,434,538,93,31,5,3,29.6,30.00,0.0570,6.1,0.18
435,435,744,358,31,5,8,21.4,45.50,0.0230,7.3,0.27
436,436,385,197,33,8,5,33.3,45.70,0.0200,6.5,0.25
437,437,845,145,36,11,2,2.5,8.40,0.0970,7.6,0.28
438,438,569,410,21,19,12,33.8,47.40,0.0270,5.5,0.18
439,439,946,139,21,13,3,31.5,6.00,0.0870,6.9,0.27
440,440,564,92,33,6,3,27.2,33.90,0.0900,7.2,0.17
441,441,797,490,11,19,24,20.9,23.20,0.0640,5.6,0.27
442,442,765,497,45,9,10,25.0,2.70,0.0210,7.2,0.17
443,443,900,190,22,3,5,11.0,23.50,0.0670,6.3,0.15
444,444,659,68,NULL,10,NULL,27.8,1.90,0.0690,4.5,0.19
445,445,433,410,37,1,28,20.1,31.90,0.0440,7.0,0.14
446,446,808,359,7,14,23,4.6,31.60,0.0180,6.7,0.21
447,447,379,323,17,20,30,30.7,25.10,0.0790,7.8,0.25
448,448,884,448,29,10,24,6.5,12.90,0.0110,6.4,0.14
449,449,667,176,4,18,20,3.2,11.70,0.0880,5.1,0.24
450,450,350,80,49,19,10,18.8,1.70,0.0320,7.4,0.13
451,451,814,60,18,13,14,1.4,12.00,0.0040,4.6,0.19
452,452,848,232,43,6,20,11.8,6.30,0.0150,6.1,0.17
453,453,600,220,8,20,3,33.2,40.20,0.0200,5.4,0.28
454,454,908,109,25,NULL,6,30.1,40.10,0.0950,5.7,0.20
455,455,773,391,4,18,18,3.0,18.00,0.0580,6.8,0.16
456,456,580,343,46,NULL,4,10.3,46.20,0.0980,4.9,0.11
457,457,923,441,7,12,1,2.7,46.50,0.0370,6.7,0.21
458,458,556,101,13,11,16,29.9,19.90,0.0020,7.4,0.24
459,459,440,183,1,13,22,21.4,38.50,0.0380,6.3,0.17
460,460,449,348,43,NULL,20,28.3,44.20,0.0520,5.6,0.14
461,461,496,139,33,3,11,14.5,20.60,0.0530,5.7,0.18
462,462,495,431,20,NULL,22,24.8,35.30,0.0340,5.7,0.28
463,463,495,446,13,1,6,3.5,16.90,0.0400,7.8,0.19
464,464,667,475,37,14,27,10.5,13.40,0.0100,7.9,0.20
465,465,771,190,14,6,18,6.1,17.90,0.0190,4.6,0.16
466,466,376,151,45,6,5,15.4,3.90,0.0260,6.3,0.12
467,467,835,363,13,7,8,25.9,44.50,0.0410,8.0,0.22
468,468,403,401,32,2,26,31.8,25.20,0.0210,5.7,0.17
469,469,353,122,44,9,21,20.0,12.50,0.0140,6.8,0.16
470,470,990,159,10,16,14,9.6,10.40,0.0300,4.2,0.21
471,471,729,75,34,5,20,19.3,27.80,0.0570,4.4,0.14
472,472,363,403,42,10,11,18.0,39.10,0.0900,7.2,0.30
473,473,406,254,6,17,12,6.2,38.80,0.0120,4.6,0.25
474,474,852,411,45,19,6,5.0,43.20,0.0700,5.8,0.20
475,475,356,89,48,3,2,33.6,7.30,0.0920,5.9,0.16
476,476,999,51,3,7,11,0.8,49.70,0.0870,4.5,0.14
477,477,555,126,27,18,21,30.7,22.50,0.0630,7.5,0.21
478,478,758,169,34,8,2,18.9,33.70,0.0290,6.5,0.28
479,479,692,133,9,12,19,20.0,42.30,0.0820,4.2,0.15
480,480,681,257,49,12,24,30.4,48.30,0.0310,6.6,0.14
481,481,506,247,50,8,7,23.8,41.50,0.0220,4.3,0.11
482,482,614,117,3,2,10,20.3,2.20,0.0720,8.0,0.25
483,483,507,282,29,13,21,26.8,14.70,0.0660,5.5,0.23
484,484,532,286,NULL,16,4,22.3,39.00,0.0870,4.9,0.13
485,485,995,486,1,15,14,1.2,44.50,0.0070,6.0,0.21
486,486,721,311,36,13,25,30.5,15.20,0.0510,7.0,0.10
487,487,681,72,21,NULL,29,32.9,43.00,0.0890,4.9,0.21
488,488,471,159,2,20,27,26.9,37.40,0.0820,8.0,0.14
489,489,419,130,47,11,24,1.3,17.30,0.0840,4.9,0.22
490,490,598,234,1,19,24,19.5,49.30,0.0930,4.5,0.17
491,491,769,121,5,7,11,7.3,32.60,0.0920,7.7,0.25
492,492,862,171,25,3,10,7.1,1.00,0.0120,7.1,0.19
493,493,551,296,24,6,2,31.2,9.00,0.0940,4.1,0.29
494,494,847,233,41,6,29,10.0,33.00,0.0790,5.4,0.25
495,495,644,431,6,8,28,30.7,1.30,0.0370,7.9,0.26
496,496,682,164,27,3,1,17.1,40.70,0.0940,5.9,0.18
497,497,396,303,5,13,4,33.8,38.10,0.0660,4.1,0.28
498,498,466,218,1,7,NULL,5.8,26.40,0.0170,5.3,0.21
499,499,424,447,4,9,3,3.7,31.50,0.0310,4.2,0.21
500,500,982,281,45,16,7,12.2,11.40,0.0200,7.8,0.23
501,501,531,456,18,3,16,16.9,13.40,0.0850,4.5,0.29
502,502,891,126,33,6,9,1.1,11.80,0.0340,4.5,0.23
503,503,595,396,30,NULL,21,22.7,12.60,0.0200,4.6,0.26
504,504,622,392,45,1,5,6.2,4.20,0.0990,5.8,0.29
505,505,544,139,25,9,9,28.9,44.80,0.0380,5.5,0.23
506,506,872,98,9,NULL,5,31.6,30.10,0.0260,6.3,0.24
507,507,579,358,33,6,3,0.6,7.40,0.0840,5.4,0.28
508,508,453,98,6,20,25,20.4,28.00,0.0680,4.7,0.21
509,509,939,154,2,20,6,13.6,26.70,0.0380,4.2,0.16
510,510,804,326,14,16,1,29.1,6.40,0.0920,4.5,0.17
511,511,350,223,15,9,20,27.8,19.50,0.0700,6.4,0.25
512,512,451,487,6,10,18,16.9,24.10,0.0300,4.5,0.15
513,513,962,136,25,2,19,28.4,7.50,0.0250,6.7,0.13
514,514,930,375,28,7,12,7.9,23.50,0.0730,6.8,0.11
515,515,784,108,37,9,21,0.3,32.30,0.0330,7.0,0.25
516,516,623,184,43,17,6,15.6,26.60,0.0280,7.4,0.27
517,517,413,148,28,19,19,11.6,44.50,0.0900,7.9,0.27
518,518,697,246,17,18,15,18.8,47.00,0.0370,5.3,0.12
519,519,488,154,50,10,11,30.4,7.10,0.0840,6.1,0.14
520,520,670,484,27,1,22,31.6,25.70,0.0320,5.4,0.21
521,521,470,143,45,19,16,16.2,1.70,0.0370,5.7,0.23
522,522,400,91,22,1,10,18.6,31.50,0.0540,7.5,0.23
523,523,450,54,11,7,21,17.4,16.00,0.0130,6.4,0.17
524,524,501,241,26,1,NULL,3.4,18.40,0.0500,6.4,0.28
525,525,784,413,34,6,8,14.2,38.80,0.0190,5.8,0.25
526,526,722,316,31,14,16,7.8,6.60,0.0500,4.6,0.19
527,527,535,300,22,16,21,29.3,43.60,0.0780,6.0,0.24
528,528,919,114,44,16,2,33.0,5.40,0.0670,5.1,0.19
529,529,762,390,45,6,17,11.2,30.60,0.0010,7.1,0.27
530,530,986,160,37,6,2,23.4,22.40,0.0230,5.2,0.24
531,531,376,404,48,16,2,6.4,30.50,0.0110,7.5,0.16
532,532,804,101,39,20,7,7.3,1.90,0.0040,7.3,0.21
533,533,524,230,4,NULL,16,31.1,13.20,0.0220,5.4,0.27
534,534,398,205,37,15,7,9.7,6.80,0.0180,4.9,0.24
535,535,993,401,10,15,9,4.8,27.10,0.0560,7.6,0.28
536,536,379,353,8,6,12,25.3,37.10,0.0590,7.9,0.18
537,537,774,279,29,15,29,2.6,38.70,0.0900,5.6,0.24
538,538,715,453,33,NULL,26,26.6,34.70,0.0590,4.3,0.17
539,539,741,237,45,2,14,18.0,29.60,0.0490,5.8,0.25
540,540,651,100,43,15,5,20.9,1.50,0.0910,4.4,0.24
541,541,619,489,3,NULL,3,21.3,37.90,0.0880,6.4,0.13
542,542,990,432,11,16,24,13.3,18.10,0.0130,6.0,0.14
543,543,642,228,11,4,3,21.1,13.20,0.0530,8.0,0.24
544,544,917,239,16,19,25,8.6,2.70,0.0360,6.7,0.29
545,545,937,443,NULL,19,18,23.3,17.20,0.0550,4.8,0.10
546,546,518,442,4,13,20,24.6,14.10,0.0790,4.6,0.27
547,547,365,110,34,10,15,13.8,32.20,0.0300,6.3,0.17
548,548,727,162,42,9,25,15.5,40.50,0.0010,5.6,0.26
549,549,718,286,33,19,21,33.2,32.90,0.0180,4.7,0.19
550,550,968,318,5,18,13,13.8,20.00,0.0530,5.8,0.20
551,551,684,385,49,10,11,29.3,42.00,0.0450,4.7,0.27
552,552,912,332,12,19,18,24.2,17.00,0.0490,6.9,0.23
553,553,546,92,38,NULL,23,16.9,40.10,0.0490,5.0,0.25
554,554,457,467,43,8,29,28.6,25.50,0.0540,5.3,0.18
555,555,773,266,3,12,21,14.1,9.00,0.0510,7.3,0.21
556,556,414,372,39,9,18,32.4,12.30,0.0850,6.4,0.11
557,557,452,308,10,1,3,34.1,3.80,0.0250,6.5,0.27
558,558,506,304,32,14,10,4.5,35.20,0.0300,4.1,0.20
559,559,656,497,4,7,28,18.7,49.00,0.0960,5.7,0.23
560,560,422,387,11,7,25,31.9,13.70,0.0990,4.0,0.22
561,561,770,475,23,3,10,29.0,34.40,0.0290,4.8,0.29
562,562,952,411,35,8,29,13.0,47.60,0.0960,5.8,0.11
563,563,622,252,40,6,4,16.0,10.70,0.0720,6.3,0.20
564,564,390,87,43,1,29,17.1,12.40,0.0180,6.8,0.11
565,565,920,277,11,NULL,23,1.6,48.30,0.0450,7.4,0.24
566,566,713,317,17,6,12,29.6,48.20,0.0030,5.8,0.23
567,567,486,170,14,NULL,9,25.3,44.20,0.0830,7.1,0.29
568,568,644,56,21,NULL,28,1.4,31.60,0.0020,6.4,0.18
569,569,753,195,44,9,23,13.8,5.10,0.0720,4.6,0.11
570,570,702,406,49,15,16,4.3,29.50,0.0100,7.0,0.24
571,571,621,494,2,11,24,6.2,20.70,0.0350,5.3,0.28
572,572,802,386,6,20,15,34.5,43.10,0.0740,6.9,0.17
573,573,656,349,27,6,18,8.9,44.10,0.0140,4.4,0.26
574,574,938,74,43,16,11,27.5,15.60,0.0570,6.9,0.20
575,575,567,84,35,7,8,20.4,44.80,0.0620,6.2,0.15
576,576,740,281,NULL,2,13,22.7,9.80,0.0470,5.6,0.20
577,577,701,239,25,14,NULL,7.1,38.40,0.0170,7.7,0.13
578,578,649,310,NULL,20,5,15.3,26.00,0.0400,6.5,0.24
579,579,392,450,41,8,20,27.6,44.40,0.0100,7.5,0.26
580,580,924,320,5,5,1,7.7,10.30,0.0240,7.5,0.25
581,581,994,212,35,7,8,6.8,11.30,0.0870,4.7,0.25
582,582,869,63,7,18,27,19.3,10.90,0.0150,7.6,0.20
583,583,586,125,50,14,26,13.9,9.70,0.0240,6.4,0.30
584,584,841,200,2,20,23,10.5,1.60,0.0460,4.3,0.15
585,585,923,77,19,NULL,3,30.6,8.70,0.0340,7.6,0.29
586,586,815,118,50,19,21,4.7,34.10,0.0620,7.5,0.19
587,587,769,122,25,10,4,19.0,13.80,0.0420,7.9,0.14
588,588,408,152,23,18,14,11.3,19.10,0.0250,7.8,0.18
589,589,589,62,7,12,29,4.5,31.60,0.0180,4.6,0.13
590,590,376,487,34,14,12,24.3,13.90,0.0140,6.4,0.29
591,591,803,273,40,2,11,2.5,18.40,0.0610,5.8,0.29
592,592,811,429,41,14,13,13.8,36.40,0.0230,7.2,0.21
593,593,951,226,12,13,14,9.6,40.70,0.0650,6.0,0.13
594,594,392,146,13,8,4,21.4,8.10,0.0380,6.2,0.24
595,595,585,282,49,12,23,18.3,11.90,0.0640,4.0,0.13
596,596,884,105,27,9,20,17.0,7.00,0.0720,6.3,0.20
597,597,631,399,23,12,13,14.1,31.50,0.0070,7.7,0.13
598,598,963,151,35,9,21,15.4,28.50,0.0830,7.1,0.15
599,599,624,202,24,4,17,30.5,27.20,0.0780,4.7,0.14
600,600,453,306,42,20,29,16.5,21.50,0.0530,7.8,0.14
601,601,884,72,17,12,20,25.0,42.80,0.0370,4.3,0.24
602,602,749,169,33,1,29,0.5,18.10,0.0130,7.7,0.11
603,603,922,454,41,17,3,5.2,36.00,0.0250,7.6,0.21
604,604,633,284,34,13,22,24.2,33.00,0.0920,4.0,0.30
605,605,417,480,20,16,18,1.4,34.40,0.0710,5.5,0.21
606,606,592,488,26,4,14,34.8,25.00,0.0180,6.0,0.19
607,607,468,193,20,1,26,11.0,20.30,0.0390,6.7,0.25
608,608,441,299,14,19,29,7.5,19.00,0.0520,7.8,0.22
609,609,562,428,32,8,13,32.4,29.00,0.0380,7.0,0.24
610,610,462,315,17,7,7,30.8,47.20,0.0430,5.5,0.25
611,611,494,258,39,4,30,2.0,4.60,0.0440,6.1,0.13
612,612,769,334,1,20,19,33.8,44.00,0.0890,6.5,0.25
613,613,459,190,21,NULL,3,30.4,6.50,0.0990,5.0,0.30
614,614,662,253,10,15,26,19.7,0.90,0.0620,5.5,0.19
615,615,874,74,2,15,12,13.2,6.20,0.0620,4.4,0.25
616,616,884,184,16,1,3,17.0,36.30,0.0040,4.4,0.12
617,617,390,247,7,16,18,12.1,20.30,0.0240,5.6,0.15
618,618,757,487,21,11,15,14.4,20.20,0.0870,6.9,0.13
619,619,584,273,50,12,9,27.8,43.70,0.0370,7.1,0.23
620,620,924,103,15,3,30,3.8,13.10,0.0110,7.9,0.28
621,621,763,367,16,1,4,32.0,18.30,0.0240,7.5,0.13
622,622,813,495,14,15,13,13.9,20.20,0.0540,7.4,0.16
623,623,870,387,42,4,20,5.0,38.30,0.0810,5.2,0.23
624,624,796,81,1,3,5,22.6,43.20,0.0670,6.5,0.11
625,625,703,150,42,17,1,15.0,27.60,0.0510,5.1,0.28
626,626,426,474,29,10,6,9.7,34.00,0.0910,5.6,0.16
627,627,379,363,28,17,14,7.4,24.90,0.1000,4.9,0.29
628,628,798,251,43,1,7,32.5,37.50,0.0910,5.9,0.23
629,629,762,392,48,9,19,31.0,30.20,0.0330,7.2,0.21
630,630,793,172,32,9,20,20.1,19.90,0.0580,5.0,0.15
631,631,860,406,12,16,19,32.4,9.80,0.0960,5.6,0.21
632,632,680,230,16,13,2,23.8,36.60,0.0690,4.7,0.28
633,633,986,122,24,15,25,1.7,9.60,0.0850,6.4,0.23
634,634,433,309,31,4,12,22.6,21.20,0.0010,5.5,0.23
635,635,813,396,18,18,6,34.7,3.90,0.0180,5.3,0.26
636,636,391,332,17,14,8,9.0,33.60,0.0450,4.6,0.27
637,637,422,358,34,19,30,18.1,8.70,0.0190,4.2,0.16
638,638,765,479,39,13,9,20.2,18.70,0.0930,6.1,0.13
639,639,971,400,40,5,25,14.1,27.70,0.0640,5.9,0.13
640,640,358,243,11,NULL,4,1.5,41.40,0.0290,5.9,0.27
641,641,366,88,22,11,3,28.7,37.90,0.0820,5.4,0.12
642,642,928,215,20,6,7,2.0,20.40,0.0130,5.2,0.25
643,643,502,326,1,20,18,6.7,4.00,0.0780,7.9,0.22
644,644,929,205,39,18,5,9.3,24.10,0.0580,4.5,0.23
645,645,384,148,11,19,28,23.9,33.70,0.0200,7.4,0.23
646,646,724,160,12,NULL,14,33.5,42.30,0.0910,6.4,0.25
647,647,396,57,47,11,4,34.9,3.60,0.0780,6.8,0.29
648,648,945,92,32,13,27,8.6,26.90,0.0390,5.0,0.26
649,649,706,68,35,5,7,1.6,37.10,0.0320,6.2,0.12
650,650,800,429,6,11,19,10.8,19.70,0.0680,7.6,0.12
651,651,804,156,9,7,20,17.1,25.00,0.0710,7.6,0.22
652,652,709,399,33,11,10,9.5,2.30,0.0270,6.5,0.17
653,653,916,424,49,10,30,12.4,3.30,0.0030,7.5,0.28
654,654,501,444,33,10,26,11.7,21.80,0.0250,7.4,0.11
655,655,885,333,48,2,23,18.4,17.10,0.0780,7.3,0.10
656,656,872,344,49,10,12,2.6,21.20,0.0130,6.8,0.22
657,657,933,414,17,3,22,8.4,38.80,0.0840,5.5,0.27
658,658,887,76,39,18,25,24.7,39.80,0.0050,5.6,0.13
659,659,948,96,37,20,28,5.6,39.90,0.0190,4.4,0.29
660,660,373,192,12,2,10,16.7,9.00,0.0330,5.6,0.14
661,661,752,480,31,11,NULL,1.1,41.00,0.0540,4.1,0.19
662,662,643,270,NULL,13,16,26.1,42.30,0.0040,7.8,0.10
663,663,532,278,26,12,11,23.2,42.10,0.0440,6.2,0.18
664,664,818,251,22,17,23,24.4,30.70,0.0900,7.8,0.11
665,665,410,242,8,4,7,20.6,32.70,0.0710,5.3,0.30
666,666,704,142,20,14,13,22.9,33.70,0.0830,6.1,0.17
667,667,766,270,41,1,24,2.8,44.50,0.0710,4.9,0.13
668,668,421,341,39,10,7,23.2,4.20,0.0250,7.2,0.20
669,669,779,429,5,11,26,22.8,8.10,0.0530,7.5,0.19
670,670,897,363,42,19,10,8.9,45.90,0.0500,4.2,0.17
671,671,829,142,17,8,1,8.6,10.50,0.0090,7.1,0.13
672,672,383,292,20,7,24,13.2,14.40,0.0260,7.4,0.11
673,673,965,349,21,16,27,2.5,13.80,0.0580,4.1,0.28
674,674,799,463,8,9,26,11.2,19.80,0.0160,4.5,0.29
675,675,530,193,29,NULL,2,24.6,39.60,0.0890,5.2,0.14
676,676,566,246,23,NULL,12,5.1,24.60,0.0040,6.7,0.14
677,677,601,69,44,8,23,19.7,16.50,0.0240,4.2,0.25
678,678,664,239,12,6,22,11.6,48.30,0.0840,7.5,0.22
679,679,555,192,33,8,17,3.4,27.00,0.0790,4.3,0.21
680,680,485,441,24,4,14,27.0,32.60,0.0390,4.2,0.23
681,681,633,364,46,10,16,7.2,18.30,0.0220,5.9,0.13
682,682,507,187,12,2,26,7.3,6.60,0.0630,6.0,0.15
683,683,418,214,24,14,7,22.1,36.10,0.0920,4.7,0.13
684,684,564,331,6,6,21,2.3,30.30,0.0560,7.0,0.23
685,685,855,404,35,NULL,18,26.2,34.40,0.0890,7.4,0.27
686,686,457,408,12,1,23,27.9,2.30,0.0340,4.1,0.17
687,687,790,405,2,17,30,34.3,18.40,0.0220,5.1,0.14
688,688,982,292,14,19,4,27.8,6.60,0.0060,6.4,0.19
689,689,802,367,9,20,8,5.8,45.40,0.0500,4.9,0.20
690,690,427,312,2,12,30,17.9,41.90,NULL,4.2,0.18
691,691,456,91,1,12,5,1.6,42.50,0.0220,4.5,0.12
692,692,595,392,49,7,30,29.8,45.40,0.0610,6.5,0.29
693,693,556,402,35,17,15,20.6,49.40,0.0860,7.6,0.27
694,694,624,66,45,7,21,13.0,37.80,0.0140,5.4,0.12
695,695,464,190,45,2,11,25.5,20.60,0.0700,7.7,0.27
696,696,868,101,19,8,20,18.5,36.20,0.0620,4.3,0.14
697,697,538,55,14,15,5,19.3,14.70,0.0530,7.3,0.19
698,698,882,357,43,3,30,21.0,19.30,0.0980,4.4,0.14
699,699,772,58,31,19,11,22.4,43.00,0.0340,7.9,0.11
700,700,861,471,13,11,12,12.4,24.70,0.0640,7.3,0.12
701,701,620,333,4,8,8,1.8,46.20,0.0690,6.7,0.22
702,702,860,330,8,5,NULL,8.8,23.90,0.0830,5.7,0.21
703,703,823,359,40,8,15,18.6,9.80,0.0820,6.8,0.26
704,704,396,469,18,15,23,35.0,27.80,0.0460,6.9,0.16
705,705,499,105,39,10,2,2.9,20.90,0.0560,6.2,0.29
706,706,803,332,19,6,5,2.9,32.90,0.0430,6.0,0.27
707,707,760,268,50,19,23,16.7,38.80,0.0130,6.1,0.21
708,708,530,82,17,19,23,11.6,3.80,0.0650,6.0,0.30
709,709,651,192,35,2,16,6.5,45.60,0.0050,7.4,0.21
710,710,371,111,8,12,24,0.1,5.80,0.0080,4.7,0.22
711,711,357,66,10,14,5,22.4,18.00,0.0580,4.6,0.28
712,712,457,494,44,4,14,2.4,35.10,0.0260,4.5,0.27
713,713,936,122,33,13,27,1.7,6.60,0.0830,5.0,0.12
714,714,487,197,13,20,5,2.4,42.30,0.0350,5.0,0.26
715,715,923,478,29,NULL,17,32.8,28.00,0.0860,4.8,0.15
716,716,796,159,45,10,8,0.7,12.30,0.0100,7.2,0.17
717,717,552,367,8,4,5,9.6,11.70,0.0910,7.4,0.18
718,718,823,232,34,4,18,26.3,49.30,0.0980,8.0,0.18
719,719,999,208,48,2,8,34.6,38.30,0.0910,5.3,0.13
720,720,970,99,49,8,26,28.3,47.70,0.0490,5.8,0.27
721,721,939,393,24,1,21,34.3,25.20,0.0850,7.6,0.26
722,722,499,366,16,18,18,33.0,16.20,0.0810,6.5,0.13
723,723,587,183,46,13,24,10.9,39.20,0.0130,6.8,0.11
724,724,924,343,44,5,9,9.6,24.00,0.0550,6.8,0.12
725,725,941,334,3,8,12,4.4,49.60,0.0780,4.6,0.18
726,726,920,162,9,4,3,21.7,16.20,0.0800,6.0,0.22
727,727,405,320,35,1,9,23.0,47.70,0.0040,6.4,0.10
728,728,939,95,44,20,25,25.8,43.30,0.0940,5.6,0.25
729,729,610,264,15,7,7,20.7,19.70,0.0950,4.8,0.15
730,730,533,169,33,6,2,11.2,20.80,0.0500,4.5,0.18
731,731,587,412,28,16,6,5.5,41.80,0.0670,4.2,0.24
732,732,690,369,41,4,29,14.7,29.40,0.0550,5.1,0.15
733,733,907,215,4,18,22,30.4,26.60,0.0090,5.3,0.18
734,734,600,314,16,4,21,31.4,15.10,0.0700,4.3,0.15
735,735,727,79,3,9,12,22.4,3.60,0.1000,5.8,0.22
736,736,900,300,11,8,13,14.4,32.70,0.0740,7.0,0.15
737,737,618,133,21,3,8,0.7,49.00,0.0600,6.5,0.14
738,738,842,269,32,6,11,19.8,46.80,0.0430,5.7,0.28
739,739,962,387,25,4,16,34.0,46.00,0.0270,4.1,0.13
740,740,909,291,14,19,2,33.7,18.80,0.0470,4.2,0.14
741,741,381,209,31,9,10,27.8,5.20,0.0280,5.0,0.18
742,742,489,188,19,13,23,0.3,32.10,0.0800,6.4,0.22
743,743,675,385,40,18,29,18.7,9.40,0.0120,7.2,0.14
744,744,430,298,8,4,22,19.1,16.50,0.0990,4.5,0.30
745,745,572,70,14,19,16,2.0,14.50,0.0200,7.8,0.26
746,746,906,249,39,10,19,22.5,47.60,0.0700,4.2,0.12
747,747,778,462,38,20,17,34.7,37.90,0.0610,5.2,0.23
748,748,646,362,17,10,7,32.0,25.40,0.0370,6.8,0.30
749,749,775,477,47,16,29,13.6,42.90,0.0260,5.2,0.14
750,750,928,364,34,2,24,26.6,31.10,0.0010,7.0,0.12
751,751,934,471,24,6,5,4.5,12.60,0.0610,5.7,0.20
752,752,897,85,42,19,27,24.1,26.00,0.0170,7.8,0.22
753,753,497,207,14,1,3,16.9,35.60,0.0130,7.9,0.29
754,754,527,118,1,5,21,1.9,31.70,0.0090,4.1,0.20
755,755,735,312,19,2,12,3.5,14.50,0.0810,6.6,0.24
756,756,958,156,44,16,25,6.5,4.80,0.0560,7.9,0.17
757,757,422,271,25,14,12,30.0,13.40,0.0120,8.0,0.20
758,758,483,337,27,12,30,7.4,31.80,0.0190,7.1,0.28
759,759,658,247,21,6,21,0.5,47.50,0.0180,4.3,0.21
760,760,891,208,5,1,15,9.3,17.40,0.0500,7.1,0.20
761,761,871,486,37,7,21,13.8,25.10,0.0120,7.4,0.28
762,762,587,149,39,14,23,7.6,44.70,0.0250,7.5,0.17
763,763,405,79,16,19,29,27.2,41.60,0.0480,5.8,0.27
764,764,828,71,35,20,19,22.9,46.60,0.0600,4.7,0.27
765,765,877,112,12,5,11,29.8,7.10,0.0920,5.3,0.13
766,766,643,108,11,6,20,19.4,49.20,0.0750,7.9,0.18
767,767,679,316,37,1,15,29.8,8.40,0.0280,6.7,0.30
768,768,822,473,26,1,27,16.5,24.20,0.0190,7.9,0.16
769,769,474,435,37,13,14,11.7,16.70,0.0730,7.1,0.21
770,770,614,309,23,19,7,29.2,20.90,0.0470,4.9,0.20
771,771,940,497,22,7,18,22.3,3.20,0.0520,7.1,0.26
772,772,658,278,26,7,6,6.9,13.10,0.0710,6.4,0.29
773,773,896,421,50,6,10,19.6,40.30,0.0090,4.5,0.16
774,774,383,298,41,6,7,5.9,39.00,0.0140,4.8,0.24
775,775,753,363,10,7,17,32.7,44.20,0.0170,7.5,0.14
776,776,582,443,40,2,22,33.8,21.10,0.0930,4.6,0.20
777,777,776,130,10,12,24,23.6,47.50,0.0330,6.9,0.19
778,778,495,104,42,14,4,12.7,32.60,0.0150,5.5,0.28
779,779,774,314,1,10,30,18.3,36.20,0.0100,6.7,0.23
780,780,361,235,7,14,2,33.4,4.70,0.0780,7.5,0.24
781,781,721,452,39,1,12,31.9,49.00,0.0900,6.9,0.22
782,782,826,404,29,10,1,2.5,49.60,0.0640,5.4,0.23
783,783,563,367,2,8,15,30.7,1.00,0.0540,7.4,0.18
784,784,713,352,46,11,30,9.8,9.90,0.0580,7.8,0.25
785,785,818,318,45,10,25,28.6,26.60,0.0570,7.7,0.25
786,786,378,244,3,9,25,30.7,21.10,0.0350,7.0,0.19
787,787,519,348,24,18,26,18.9,10.30,0.0340,6.4,0.26
788,788,696,346,48,5,1,15.3,45.50,0.0080,7.7,0.30
789,789,622,359,32,15,14,24.4,19.90,0.0730,7.9,0.13
790,790,589,235,46,7,10,0.4,2.90,0.0050,4.3,0.14
791,791,468,220,1,2,10,29.4,10.60,0.0090,7.6,0.13
792,792,516,145,27,19,16,32.6,6.30,0.0340,4.1,0.24
793,793,599,73,50,14,7,30.0,14.30,0.0920,6.8,0.24
794,794,629,306,47,2,28,12.2,3.90,0.0210,5.3,0.16
