824,824,145,47.44,3.70,65494
825,825,195,25.99,3.39,60027
826,826,173,69.44,6.42,47605
827,827,125,43.88,8.83,46988
828,828,125,43.23,9.60,36762
829,829,85,54.70,2.80,76897
830,830,68,28.12,1.17,23185
831,831,136,24.40,3.07,19515
832,832,68,5.08,8.80,31183
833,833,99,58.77,8.26,29516
834,834,127,19.00,2.38,81553
835,835,127,33.52,4.98,51686
836,836,181,69.45,1.32,14979
837,837,156,33.34,1.65,55058
838,838,123,66.51,4.87,65602
839,839,109,26.00,3.32,80680
840,840,157,22.30,4.96,82980
841,841,130,9.89,0.32,14763
842,842,70,16.93,4.76,25757
843,843,190,56.11,6.91,27454
844,844,92,57.26,8.59,82154
845,845,74,63.26,2.69,17636
846,846,136,45.21,8.04,33973
847,847,113,59.42,2.93,18743
848,848,136,5.52,6.24,82533
849,849,185,60.51,2.56,71671
850,850,155,25.10,4.36,17121
851,851,87,0.54,5.84,51187
852,852,123,19.25,2.04,54944
853,853,169,33.52,3.67,34078
854,854,74,54.63,1.59,30395
855,855,94,37.81,2.69,23442
856,856,162,64.28,0.51,46330
857,857,121,4.87,9.06,29760
858,858,184,72.84,8.52,64891
859,859,103,35.57,1.65,82680
860,860,120,39.66,2.60,66905
861,861,176,57.23,2.38,50805
862,862,128,4.64,7.53,39313
863,863,190,70.75,8.46,61044
864,864,140,42.54,9.43,67330
865,865,194,26.01,0.04,29334
866,866,93,55.64,3.45,71960
867,867,150,47.97,2.18,34055
868,868,149,58.59,2.97,47503
869,869,90,17.52,2.86,25123
870,870,107,29.79,8.63,66476
871,871,166,72.71,9.03,64521
872,872,118,53.84,2.93,37755
873,873,143,18.05,8.15,38903
874,874,199,4.73,0.37,60509
875,875,91,63.65,4.57,12121
876,876,120,30.98,5.60,37787
877,877,166,50.65,5.30,25046
878,878,50,54.72,9.07,59876
879,879,153,24.79,2.60,72529
880,880,70,37.60,1.01,61942
881,881,90,54.96,7.69,56078
882,882,162,69.65,1.80,30904
883,883,58,1.14,7.52,48371
884,884,103,20.54,1.71,14818
885,885,159,13.78,4.11,77691
886,886,91,21.72,8.36,27154
887,887,187,40.27,5.28,39124
888,888,149,9.34,0.68,56509
889,889,81,2.01,3.83,50894
890,890,96,34.40,3.71,40664
891,891,157,74.03,6.85,21422
892,892,142,22.64,6.63,20130
893,893,54,14.01,2.07,35196
894,894,66,8.07,0.86,52915
895,895,108,10.22,4.55,41814
896,896,109,20.57,0.37,25081
897,897,185,69.34,7.96,64692
898,898,113,16.29,6.82,33875
899,899,182,71.29,5.00,40894
900,900,137,30.62,8.75,35782
901,901,83,69.97,8.62,33419
902,902,114,17.22,0.03,49493
903,903,116,4.97,6.51,53390
904,904,184,33.46,2.02,35449
905,905,61,40.31,8.04,76422
906,906,111,6.31,0.02,12374
907,907,67,36.23,3.11,50853
908,908,62,29.46,3.86,20813
909,909,169,27.25,3.51,44538
910,910,177,15.61,1.01,59386
911,911,56,71.94,4.04,41184
912,912,148,42.60,9.83,66701
913,913,169,60.73,8.49,35419
914,914,129,40.17,5.36,38307
915,915,68,6.33,1.32,46841
916,916,119,9.88,1.16,21851
917,917,81,23.66,9.39,79032
918,918,174,6.78,3.23,53495
919,919,69,73.17,5.69,41117
920,920,170,69.00,9.34,52379
921,921,100,56.56,4.16,12217
922,922,66,29.26,7.88,78121
923,923,156,29.03,0.57,22382
924,924,91,59.12,8.57,81662
925,925,160,5.46,3.12,49902
926,926,116,36.01,4.28,67479
927,927,192,10.66,3.54,56736
928,928,121,60.25,7.06,71908
929,929,131,69.71,8.61,75229
930,930,72,65.21,3.27,15323
931,931,165,48.44,0.70,39051
932,932,140,47.56,0.92,74366
933,933,137,28.30,3.47,82849
934,934,138,51.67,3.78,44581
935,935,132,45.97,2.61,48009
936,936,126,59.67,1.39,59571
937,937,167,22.55,1.74,18863
938,938,61,11.41,7.29,56792
939,939,113,5.54,7.29,82207
940,940,91,67.12,5.53,69859
941,941,69,20.06,7.38,21522
942,942,164,39.42,3.68,49172
943,943,144,43.12,7.12,39643
944,944,81,29.21,4.01,55827
945,945,114,15.24,7.68,18053
946,946,194,29.13,5.39,42950
947,947,104,10.98,7.50,81765
948,948,97,4.09,6.72,42704
949,949,151,56.15,6.44,58994
950,950,85,53.97,8.07,82592
951,951,170,54.64,1.49,59372
