243,243,0.472,55,4.58,288,0.39,'Low',7,'Booklice',6.5,6.70,'Low                 ',0.06,0.70,1.86,21.24,51.7,'Low','Critical                 ','Stable','No Changes',0.14,-0.09500,3,20.64,78.90
244,244,0.26,59,2.10,272,0.96,'Low',3,'Moths',7.2,6.00,'Low                 ',0.04,0.85,0.32,21.93,54.1,NULL,'Attention Required       ','Minor Issues','Minor Changes',0.37,0.09000,2,20.16,78.98
245,245,0.412,38,0.68,160,0.92,'Medium',5,'Booklice',6.8,6.50,'Medium              ',0.07,0.37,1.42,19.72,46.1,NULL,'Normal                   ','Major Issues','No Changes',0.10,-0.09900,2,20.65,78.21
246,246,0.151,57,2.39,302,0.63,'Low',10,'Booklice',7.5,8.90,'Low                 ',0.09,0.10,0.92,19.21,54.1,'Medium','Critical                 ','Major Issues','Minor Changes',0.12,0.09700,3,20.02,78.14
247,247,0.434,58,1.49,144,0.27,'Medium',3,NULL,6.8,7.00,'Medium              ',0.05,0.32,0.74,18.67,48.8,NULL,'Normal                   ','Stable','No Changes',0.25,0.02500,7,20.10,78.67
248,248,0.397,56,2.46,216,0.16,'High',3,'Moths',6.3,9.90,'High                ',0.02,0.33,0.63,18.72,47.4,NULL,'Critical                 ','Major Issues','Significant Changes',0.27,0.09700,1,20.90,78.97
249,249,0.113,43,1.96,214,0.45,'Low',5,'Moths',6.1,7.80,'Medium              ',0.09,0.16,1.92,19.39,47.9,'Low','Attention Required       ','Minor Issues','Significant Changes',0.21,0.09400,1,20.68,78.25
250,250,0.064,40,2.25,293,1.00,'Medium',9,'Booklice',6.2,8.60,'Low                 ',0.03,0.88,0.05,21.10,52.8,'Low','Critical                 ','Minor Issues','Minor Changes',0.17,-0.06000,7,20.16,78.54
251,251,0.399,50,0.28,425,0.59,NULL,4,'Booklice',7.4,8.80,'Low                 ',0.08,0.52,0.45,19.64,49.2,NULL,'Critical                 ','Major Issues','Significant Changes',0.45,0.00800,5,20.15,78.94
252,252,0.051,42,3.01,196,0.81,NULL,10,'Booklice',6.9,9.40,'Low                 ',0.07,0.62,0.91,18.28,46.3,'Medium','Normal                   ','Minor Issues','Minor Changes',0.14,-0.00800,7,20.85,78.81
253,253,0.144,48,0.51,325,0.10,'High',1,'Moths',7.1,9.70,'Medium              ',0.06,0.82,1.09,18.39,45.4,'High','Normal                   ','Major Issues','Significant Changes',0.35,0.08100,1,20.91,78.31
254,254,0.149,59,2.81,490,0.41,'High',7,'Booklice',7.0,7.70,'Medium              ',0.07,0.82,1.68,20.42,51.3,'Low','Attention Required       ','Stable','Significant Changes',0.40,0.02500,7,20.81,78.96
255,255,0.405,31,4.46,448,0.84,NULL,10,'Booklice',6.4,7.50,'Medium              ',0.06,0.76,1.98,21.38,53.6,NULL,'Critical                 ','Minor Issues','Minor Changes',0.33,0.07300,8,20.68,78.78
256,256,0.345,48,0.57,479,0.82,'High',7,'Booklice',6.5,10.30,'High                ',0.08,0.28,0.9,21.20,48.3,'High','Normal                   ','Stable','Minor Changes',0.35,-0.05100,6,20.08,78.98
257,257,0.064,59,3.32,219,0.55,NULL,6,'Beetles',6.2,8.10,'Low                 ',0.03,0.92,1.25,18.21,50.9,'Medium','Normal                   ','Minor Issues','Minor Changes',0.46,-0.00200,2,20.97,78.31
258,258,0.045,35,3.10,273,0.06,'High',3,'Booklice',6.8,8.90,'High                ',0.06,0.82,0.72,20.61,47.0,NULL,'Normal                   ','Major Issues','Minor Changes',0.26,0.08400,4,20.21,78.90
259,259,0.477,30,0.29,126,0.85,'High',7,'Silverfish',6.9,8.70,'Low                 ',0.06,0.08,0.41,19.80,55.0,NULL,'Critical                 ','Stable','No Changes',0.01,-0.09400,2,20.36,78.79
260,260,0.328,35,3.12,410,0.99,'Low',9,'Booklice',7.9,10.70,'Low                 ',0.06,0.56,0.45,21.26,47.4,'Medium','Normal                   ','Stable','Minor Changes',0.42,0.01600,9,20.24,78.62
261,261,0.16,49,3.56,374,0.85,'Low',7,'Silverfish',7.2,7.70,'High                ',0.00,0.09,0.13,20.60,52.2,NULL,'Critical                 ','Major Issues','No Changes',0.22,-0.08600,8,20.14,78.67
262,262,0.034,49,3.36,NULL,0.20,NULL,1,'Moths',7.4,10.20,'Medium              ',0.02,0.86,0.53,18.23,53.1,'High','Normal                   ','Minor Issues','Significant Changes',0.09,-0.01800,8,20.64,78.89
263,263,0.403,46,3.11,99,0.52,NULL,6,'Beetles',6.5,6.70,'Low                 ',0.07,0.13,1.27,21.79,52.4,'High','Normal                   ','Minor Issues','Significant Changes',0.02,0.05900,9,20.82,78.92
264,264,0.026,45,0.05,224,0.71,'High',1,'Moths',7.7,10.00,'Medium              ',0.02,0.34,0.48,21.39,52.1,'High','Normal                   ','Stable','Minor Changes',0.21,0.09400,9,20.81,78.57
265,265,0.04,53,1.51,451,0.21,'High',4,NULL,6.4,6.80,'Medium              ',0.01,0.14,1.4,19.09,52.3,'Low','Critical                 ','Major Issues','Significant Changes',0.14,0.06000,1,20.26,78.68
266,266,0.468,42,0.32,150,0.25,'High',3,NULL,7.3,8.10,'Low                 ',0.00,0.32,0.72,18.14,48.6,NULL,'Attention Required       ','Stable','Significant Changes',0.09,-0.09400,0,20.83,78.59
267,267,0.203,39,0.75,491,0.44,NULL,6,'Silverfish',6.3,8.10,'Medium              ',0.01,0.35,1.6,18.98,53.6,'Low','Attention Required       ','Major Issues','Significant Changes',0.24,-0.04600,9,20.33,78.70
268,268,0.089,48,2.55,495,0.27,'Medium',7,'Booklice',6.2,11.80,'Medium              ',0.07,0.74,1.34,19.31,53.6,'High','Attention Required       ','Stable','Minor Changes',0.06,-0.04200,7,20.37,78.32
269,269,0.088,40,2.05,330,0.72,'High',8,'Moths',6.9,9.20,'Low                 ',0.05,0.22,1.11,19.80,53.4,'Low','Attention Required       ','Major Issues','Significant Changes',0.47,-0.04000,8,20.20,78.62
270,270,0.11,58,3.90,186,0.85,NULL,NULL,'Silverfish',6.2,9.10,'High                ',0.08,0.89,1.66,18.50,51.8,'High','Normal                   ','Stable','Significant Changes',0.50,-0.02600,3,20.23,78.65
271,271,0.409,59,1.68,343,0.45,'High',10,'Moths',7.0,8.10,'Medium              ',0.03,0.59,0.58,19.79,48.9,NULL,'Normal                   ','Minor Issues','No Changes',0.09,0.07400,1,20.25,78.75
272,272,0.425,30,4.81,222,0.79,'Medium',7,NULL,6.7,7.50,'High                ',0.04,0.08,0.19,19.13,51.7,'High','Normal                   ','Minor Issues','No Changes',0.46,-0.02300,0,20.68,78.85
273,273,0.319,48,1.57,403,0.15,'High',7,'Booklice',6.7,7.80,'High                ',0.08,0.98,0.69,19.43,49.1,'Low','Critical                 ','Major Issues','Minor Changes',0.49,-0.04000,6,20.18,78.25
274,274,0.009,33,0.09,384,0.30,NULL,9,'Booklice',6.4,9.40,'Low                 ',0.03,0.18,0.85,19.51,52.1,'Low','Normal                   ','Stable','Significant Changes',0.13,-0.08500,9,20.96,78.92
275,275,0.319,58,0.58,460,0.57,'Low',1,'Moths',7.1,8.40,'High                ',0.08,0.67,0.95,21.14,46.6,'Medium','Attention Required       ','Stable','Significant Changes',0.49,0.03400,5,20.88,78.28
276,276,0.2,32,4.48,143,0.71,'High',8,NULL,7.4,8.00,'Medium              ',0.06,0.17,1.88,20.91,52.3,'Medium','Normal                   ','Minor Issues','No Changes',0.11,0.07600,2,20.54,78.60
277,277,0.459,56,0.68,389,0.71,'Medium',2,'Silverfish',6.2,8.10,'Medium              ',0.02,0.12,1.67,19.99,51.1,'Low','Critical                 ','Minor Issues','No Changes',0.24,-0.06100,9,20.82,78.20
278,278,0.298,36,4.55,476,0.85,'High',8,'Moths',7.1,7.90,'Low                 ',0.04,0.78,0.55,20.60,49.3,'Low','Attention Required       ','Major Issues','Significant Changes',0.18,0.05300,9,20.95,78.01
279,279,0.249,35,4.85,412,0.90,NULL,4,'Beetles',6.6,8.80,'Medium              ',0.07,0.49,0.7,21.26,47.9,'Low','Normal                   ','Stable','No Changes',0.35,0.01400,0,20.05,78.86
280,280,0.016,49,4.74,239,0.58,NULL,10,'Booklice',7.3,11.90,'Medium              ',0.02,0.54,0.86,18.70,50.8,NULL,'Normal                   ','Minor Issues','No Changes',0.29,0.08300,7,20.64,78.78
281,281,0.004,44,0.22,430,0.80,'High',4,NULL,6.4,10.90,'Low                 ',0.06,0.02,0.61,19.37,47.5,'Medium','Normal                   ','Minor Issues','No Changes',0.18,-0.03200,9,20.10,78.64
282,282,0.213,51,3.04,140,0.93,'High',5,'Silverfish',6.7,8.80,'Medium              ',0.02,0.84,1.01,20.99,50.9,NULL,'Critical                 ','Stable','Minor Changes',0.15,-0.09900,6,20.00,78.34
283,283,0.139,50,0.60,74,0.76,NULL,2,'Beetles',6.4,11.40,'Medium              ',0.04,0.82,0.41,21.81,51.0,'Low','Critical                 ','Minor Issues','Minor Changes',0.14,0.09400,1,20.75,78.40
284,284,0.38,55,1.73,158,0.31,'Medium',10,'Moths',6.1,6.10,'Low                 ',0.01,0.80,1.09,20.65,53.2,'Medium','Attention Required       ','Stable','Minor Changes',0.08,-0.00800,0,20.57,78.05
285,285,0.268,35,0.06,176,0.62,'Medium',4,'Silverfish',7.6,10.30,'Medium              ',0.10,0.51,1.04,19.53,45.9,NULL,'Attention Required       ','Stable','Significant Changes',0.10,-0.08700,6,20.37,78.62
286,286,0.164,59,1.28,150,0.58,'Medium',8,'Booklice',7.2,7.80,'High                ',0.04,0.39,1.82,20.08,52.4,'Low','Critical                 ','Stable','Minor Changes',0.33,0.04100,9,20.06,78.87
287,287,0.009,48,2.83,120,0.88,'Medium',7,'Moths',7.2,7.50,'High                ',0.07,0.89,0.35,21.26,48.2,'High','Critical                 ','Major Issues','Minor Changes',0.38,0.01500,0,20.52,78.95
288,288,0.275,54,3.22,33,0.68,NULL,7,'Moths',7.4,9.50,'Low                 ',0.08,0.45,0.39,18.42,49.4,'Low','Critical                 ','Minor Issues','Significant Changes',0.11,-0.02800,6,20.59,78.14
289,289,0.047,39,2.88,330,0.01,'Medium',7,'Silverfish',6.8,7.00,'Medium              ',0.01,0.66,1.54,19.03,51.9,'Low','Attention Required       ','Major Issues','Significant Changes',0.02,-0.05700,5,20.38,78.15
290,290,0.285,58,1.71,321,0.26,'High',2,'Booklice',6.5,10.60,'Low                 ',0.07,0.51,1.78,20.59,54.0,'High','Attention Required       ','Minor Issues','Significant Changes',0.09,0.07100,9,20.04,78.75
291,291,0.073,50,0.38,161,0.69,'High',1,'Silverfish',6.0,6.50,'High                ',0.02,0.01,1.84,20.44,51.9,'High','Normal                   ','Stable','Minor Changes',0.21,-0.00300,2,20.62,78.68
292,292,0.168,32,1.93,239,0.57,'High',9,'Moths',6.1,10.10,'High                ',0.04,0.77,1.82,20.72,47.8,'Low','Attention Required       ','Major Issues','No Changes',0.24,0.03700,8,20.24,78.27
293,293,0.421,55,0.51,186,0.51,'Medium',5,'Beetles',6.8,10.40,'High                ',0.06,0.57,0.55,18.56,49.7,NULL,'Attention Required       ','Stable','Significant Changes',0.11,-0.01400,3,20.85,78.75
294,294,0.408,58,3.35,6,0.14,NULL,7,'Booklice',7.1,7.10,'Medium              ',0.05,0.42,1.51,18.48,54.0,NULL,'Normal                   ','Stable','Significant Changes',0.15,-0.06500,3,20.46,78.70
295,295,0.251,34,4.04,345,0.21,'High',9,'Beetles',7.1,11.40,'Medium              ',0.00,0.01,1.73,20.11,49.0,'High','Normal                   ','Stable','Minor Changes',0.21,-0.03400,6,20.13,78.96
296,296,0.052,55,2.51,323,0.80,'High',7,'Beetles',7.1,8.60,'High                ',0.06,0.85,1.28,18.44,54.0,'Low','Normal                   ','Stable','Minor Changes',0.24,-0.01100,3,20.38,78.55
297,297,0.114,45,2.57,232,0.48,'Low',5,NULL,6.6,9.20,'Low                 ',0.02,0.65,0.36,21.90,45.6,'Low','Critical                 ','Minor Issues','Significant Changes',0.49,0.03900,6,20.22,78.10
298,298,0.042,33,4.39,91,0.27,'High',7,NULL,7.2,7.60,'High                ',0.00,0.94,0.93,18.02,50.4,'Medium','Normal                   ','Major Issues','Minor Changes',0.36,0.04700,0,20.36,78.38
299,299,0.014,45,3.02,421,0.84,'Medium',9,'Silverfish',6.1,9.10,'High                ',0.01,0.85,1.19,20.93,48.3,'Low','Critical                 ','Major Issues','Minor Changes',0.03,0.06400,4,20.46,78.44
300,300,0.397,47,1.52,425,0.07,NULL,5,'Moths',7.3,10.10,'Medium              ',0.10,0.08,1.91,18.17,48.8,'Low','Critical                 ','Minor Issues','Minor Changes',0.07,-0.00300,6,20.94,78.94
301,301,0.347,54,2.79,179,0.37,NULL,7,'Booklice',6.5,8.60,'High                ',0.03,0.91,NULL,19.22,51.3,'High','Normal                   ','Stable','Minor Changes',0.45,-0.05400,7,20.80,78.55
302,302,0.086,38,1.63,85,0.04,NULL,2,'Booklice',8.0,10.80,'High                ',0.07,0.84,0.63,21.20,53.5,NULL,'Normal                   ','Minor Issues','Minor Changes',0.09,0.03400,8,20.28,78.38
303,303,0.274,58,1.17,114,0.31,'High',8,'Moths',6.3,8.50,'High                ',0.06,0.66,0.74,20.20,50.8,NULL,'Normal                   ','Minor Issues','Significant Changes',0.21,0.09400,4,20.80,78.82
304,304,0.493,45,1.41,100,0.55,'Low',4,'Silverfish',6.1,6.50,'Low                 ',0.07,0.68,1.0,19.16,49.0,'High','Attention Required       ','Stable','Minor Changes',0.37,-0.07600,8,20.67,78.60
305,305,0.049,47,2.87,438,0.22,'Medium',6,'Beetles',6.4,8.20,'Medium              ',0.06,0.58,0.12,18.01,52.6,'Medium','Normal                   ','Minor Issues','Minor Changes',0.18,-0.00200,4,20.40,78.48
306,306,0.197,37,4.42,494,0.87,'High',NULL,NULL,7.5,10.60,'Medium              ',0.03,0.87,0.54,20.72,51.4,'Low','Normal                   ','Minor Issues','No Changes',0.40,0.08300,5,20.03,78.45
307,307,0.104,47,1.92,103,0.93,'High',7,'Moths',6.1,9.10,'High                ',0.00,0.37,0.23,21.79,55.0,'Low','Critical                 ','Stable','Significant Changes',0.28,-0.00600,5,20.79,78.77
308,308,0.064,60,0.52,466,0.65,'Low',1,'Beetles',8.0,11.10,'Low                 ',0.09,0.22,1.88,19.94,52.8,NULL,'Attention Required       ','Major Issues','Significant Changes',0.50,0.01700,7,20.10,78.74
309,309,0.381,51,4.28,371,0.48,'Medium',5,'Booklice',6.6,11.40,'High                ',0.01,0.61,0.59,18.26,46.0,'High','Critical                 ','Minor Issues','Minor Changes',0.28,-0.00400,0,20.32,78.68
310,310,0.128,33,1.52,71,0.29,'Medium',7,'Silverfish',7.3,6.50,'High                ',0.00,0.92,1.02,21.29,51.6,NULL,'Critical                 ','Major Issues','Significant Changes',0.15,-0.03900,9,20.58,78.76
311,311,0.474,48,2.23,443,0.61,NULL,7,'Moths',6.4,7.30,'High                ',0.08,0.03,0.49,18.64,49.5,NULL,'Attention Required       ','Stable','Significant Changes',0.46,0.07000,4,20.39,78.53
312,312,0.306,45,1.46,57,0.77,'High',3,'Silverfish',6.2,8.30,'Medium              ',0.05,0.70,0.12,19.99,50.4,'High','Attention Required       ','Major Issues','No Changes',0.19,0.06800,6,20.92,78.40
313,313,0.499,60,2.59,493,0.74,NULL,7,'Beetles',6.6,7.20,'Medium              ',0.04,0.71,1.2,18.04,51.1,'Low','Attention Required       ','Minor Issues','No Changes',0.37,-0.03900,0,20.34,78.36
314,314,0.374,35,4.59,250,0.30,'High',10,'Moths',7.5,7.10,'Low                 ',0.00,0.80,1.7,19.94,49.9,'High','Critical                 ','Stable','No Changes',0.28,0.10000,8,20.06,78.33
315,315,0.473,47,1.28,135,0.23,NULL,NULL,'Silverfish',7.6,11.40,'Low                 ',0.00,0.52,0.23,21.92,48.5,'Low','Critical                 ','Minor Issues','Significant Changes',0.25,0.08200,7,20.35,78.32
316,316,0.336,38,4.26,91,0.89,'High',2,'Booklice',6.5,10.40,'Low                 ',0.05,0.93,1.71,21.35,54.5,NULL,'Attention Required       ','Major Issues','Significant Changes',0.19,0.02700,3,20.46,78.91
317,317,0.433,51,4.47,456,0.90,'Medium',3,'Moths',8.0,6.80,'Low                 ',0.05,0.81,0.57,21.16,47.5,NULL,'Attention Required       ','Stable','Minor Changes',0.40,0.05400,9,20.48,78.31
318,318,0.121,60,1.44,332,0.44,'Medium',10,'Booklice',6.3,6.90,'High                ',0.03,0.70,1.18,18.20,48.6,'Low','Attention Required       ','Minor Issues','Significant Changes',0.31,0.09800,0,20.63,78.51
319,319,0.458,53,2.44,428,0.21,'High',7,NULL,7.4,7.20,'Low                 ',0.08,0.37,0.06,19.05,49.6,'Low','Attention Required       ','Major Issues','Minor Changes',0.36,-0.06900,8,20.89,78.82
320,320,0.1,59,1.09,214,0.35,'Low',1,'Booklice',7.9,7.30,'Medium              ',0.07,0.41,0.53,19.29,47.8,'High','Critical                 ','Minor Issues','Significant Changes',0.30,-0.09500,5,20.17,78.78
321,321,0.397,41,4.99,118,0.82,'Medium',4,'Silverfish',7.4,7.80,'Low                 ',0.04,0.20,1.12,21.02,50.9,'High','Attention Required       ','Stable','No Changes',0.03,0.01100,5,20.52,78.51
322,322,0.46,30,0.65,464,0.16,'Medium',10,'Moths',6.6,12.00,'High                ',0.06,0.37,1.77,18.57,50.1,NULL,'Normal                   ','Major Issues','Minor Changes',0.24,0.05100,8,20.07,78.78
323,323,0.202,43,1.13,63,0.61,NULL,10,'Silverfish',6.8,9.40,'High                ',0.04,0.64,0.22,21.43,54.0,'Low','Normal                   ','Major Issues','Minor Changes',0.45,0.09400,10,20.64,78.85
324,324,0.285,48,3.48,276,0.70,'Low',4,'Beetles',6.9,11.20,'Medium              ',0.02,0.04,1.84,18.25,48.2,'Medium','Critical                 ','Minor Issues','Significant Changes',0.13,0.06300,8,20.73,78.02
325,325,0.183,32,2.60,403,0.99,'Low',8,'Booklice',7.6,9.10,'Low                 ',0.04,0.88,0.38,18.73,53.3,'High','Normal                   ','Minor Issues','No Changes',0.02,0.05300,8,20.43,78.57
326,326,0.246,60,2.99,452,0.99,'Medium',4,NULL,7.7,11.20,'Medium              ',0.10,0.02,1.74,19.86,48.0,'Medium','Critical                 ','Minor Issues','No Changes',0.13,-0.08100,9,20.99,78.78
327,327,0.325,36,0.12,401,0.31,NULL,7,'Beetles',6.6,6.30,'High                ',0.03,0.83,0.87,18.65,45.3,NULL,'Normal                   ','Major Issues','Significant Changes',0.42,-0.00100,0,20.61,78.47
328,328,0.431,34,3.42,123,0.85,'Medium',6,'Silverfish',7.4,11.00,'High                ',0.09,0.29,1.02,19.34,46.8,'Medium','Normal                   ','Stable','No Changes',0.02,-0.09600,7,20.51,78.54
329,329,0.31,55,1.67,306,0.12,'Medium',4,'Booklice',7.0,11.90,'Low                 ',0.02,0.29,0.85,18.81,45.1,'Medium','Normal                   ','Major Issues','Minor Changes',0.49,0.03600,7,20.19,78.45
330,330,0.134,57,2.78,418,0.49,'Medium',10,'Booklice',7.0,10.30,'High                ',0.04,0.90,1.7,18.12,49.7,'High','Critical                 ','Stable','Significant Changes',0.06,-0.02100,8,20.80,78.21
331,331,0.237,36,3.30,235,0.19,'High',5,'Moths',6.8,9.20,'High                ',0.07,0.45,0.97,19.91,46.2,NULL,'Critical                 ','Major Issues','Minor Changes',0.47,0.00500,7,20.91,78.12
332,332,0.326,53,2.63,148,0.93,'Low',3,'Silverfish',6.1,7.10,'Low                 ',0.09,0.63,0.97,19.31,46.1,'Low','Critical                 ','Minor Issues','Significant Changes',0.21,-0.01800,4,20.43,78.61
333,333,0.368,47,2.18,87,0.07,'High',9,NULL,6.3,11.20,'Low                 ',0.03,0.16,0.6,18.46,45.7,'Medium','Critical                 ','Minor Issues','No Changes',0.11,0.09600,4,20.85,78.38
334,334,0.385,40,1.28,233,0.26,'Medium',6,NULL,7.3,8.40,'Low                 ',0.09,0.23,1.39,20.02,47.4,NULL,'Critical                 ','Major Issues','Significant Changes',0.07,0.07600,5,20.91,78.65
335,335,0.308,36,2.03,26,0.43,'Medium',10,'Moths',6.9,6.30,'Low                 ',0.05,0.81,1.25,19.95,49.3,NULL,'Critical                 ','Stable','No Changes',0.39,0.02300,2,20.59,78.04
336,336,0.401,37,1.58,51,0.95,'High',NULL,'Moths',7.7,8.30,'Low                 ',0.07,0.08,1.3,21.71,53.2,'High','Attention Required       ','Major Issues','No Changes',0.47,-0.02100,4,20.48,78.15
337,337,0.376,45,4.60,170,0.13,'Medium',8,'Beetles',6.1,8.70,'High                ',0.10,0.16,1.56,18.72,52.7,'High','Attention Required       ','Stable','No Changes',0.47,-0.10000,1,20.42,78.84
338,338,0.215,55,3.20,165,0.12,'Medium',NULL,'Silverfish',7.3,11.30,'Low                 ',0.09,NULL,0.66,20.74,50.6,'Medium','Critical                 ','Minor Issues','No Changes',0.33,-0.06800,8,20.98,78.15
339,339,0.218,32,0.78,225,0.84,'Medium',5,'Beetles',7.1,10.70,'Medium              ',0.04,0.86,0.03,21.52,52.1,'Low','Normal                   ','Minor Issues','Minor Changes',0.28,0.08400,8,20.08,78.05
340,340,0.364,36,1.53,60,0.15,'High',4,'Booklice',7.8,10.10,'Medium              ',0.08,0.69,0.77,19.18,53.3,'Medium','Attention Required       ','Minor Issues','No Changes',0.01,0.08000,9,20.91,78.72
341,341,0.207,57,4.85,1,0.92,'Medium',3,'Booklice',6.5,6.50,'High                ',0.08,0.24,0.31,20.34,54.1,'Medium','Normal                   ','Stable','No Changes',0.30,0.07300,7,20.48,78.15
342,342,0.274,37,0.32,305,0.89,NULL,6,'Beetles',6.7,8.70,'Medium              ',0.00,0.19,1.73,18.44,48.3,NULL,'Critical                 ','Major Issues','Minor Changes',0.28,0.04900,2,20.17,78.70
343,343,0.393,52,3.15,79,0.14,'Low',9,'Booklice',7.3,7.10,'Low                 ',0.05,0.77,0.02,19.58,46.6,'Medium','Normal                   ','Major Issues','Significant Changes',0.11,-0.07600,7,20.19,78.47
344,344,0.156,58,3.64,277,0.74,NULL,9,'Booklice',7.5,8.20,'Low                 ',0.00,0.19,1.05,20.54,47.7,NULL,'Normal                   ','Minor Issues','No Changes',0.01,0.08300,0,20.64,78.36
345,345,0.055,54,0.90,116,0.97,'Low',1,'Moths',6.8,7.00,'Low                 ',0.04,0.30,1.91,21.24,48.3,'High','Critical                 ','Major Issues','No Changes',0.48,0.02300,6,20.93,78.87
346,346,0.044,37,3.16,415,0.31,'Medium',10,'Moths',7.9,11.40,'High                ',0.01,0.74,1.8,21.02,52.5,NULL,'Normal                   ','Major Issues','Minor Changes',0.09,0.00500,7,20.33,78.70
347,347,0.444,33,2.71,366,0.72,'High',4,'Moths',6.4,10.60,'Medium              ',0.05,0.32,0.72,18.92,45.4,'Low','Critical                 ','Major Issues','Minor Changes',0.07,-0.05400,9,20.36,78.92
348,348,0.062,30,4.59,72,0.56,'Medium',2,'Booklice',7.7,7.00,'Low                 ',0.08,0.90,1.82,18.21,47.6,'Low','Normal                   ','Stable','Minor Changes',0.13,0.03600,4,20.55,78.96
349,349,0.093,56,0.84,329,0.20,'Medium',2,NULL,6.0,7.40,'Low                 ',0.01,0.23,0.38,21.12,50.8,'High','Critical                 ','Stable','Significant Changes',0.31,-0.08900,6,20.23,78.56
350,350,0.375,52,0.89,481,0.07,'High',5,'Booklice',7.7,6.40,'High                ',0.07,0.92,1.96,19.95,45.4,NULL,'Attention Required       ','Stable','Significant Changes',0.24,-0.04500,4,20.63,78.99
351,351,0.452,50,3.43,208,0.49,NULL,4,'Booklice',6.0,10.60,'High                ',0.07,0.82,0.92,21.99,50.5,'Low','Normal                   ','Minor Issues','No Changes',0.34,0.09900,10,20.21,78.90
352,352,0.275,55,2.73,388,0.49,'Low',4,'Silverfish',7.0,7.10,'Low                 ',0.06,0.88,1.8,18.60,45.5,'High','Normal                   ','Minor Issues','Significant Changes',0.20,-0.02800,9,20.56,78.07
353,353,0.348,39,1.65,400,0.38,'High',1,'Booklice',6.9,6.30,'Medium              ',0.07,0.73,0.95,19.94,48.3,'High','Critical                 ','Minor Issues','Minor Changes',0.41,-0.00600,2,20.50,78.72
354,354,0.345,43,2.83,194,0.69,'High',2,NULL,7.8,8.20,'Medium              ',0.09,0.47,0.76,21.35,51.5,'High','Critical                 ','Major Issues','Significant Changes',0.21,0.02500,8,20.78,78.34
355,355,0.497,39,1.42,158,0.10,'Medium',10,NULL,7.2,7.00,'High                ',0.04,0.80,1.13,19.24,54.0,NULL,'Attention Required       ','Minor Issues','No Changes',0.16,-0.07100,5,20.70,78.67
356,356,0.212,58,4.01,298,0.71,'Medium',6,NULL,6.1,10.70,'Medium              ',0.03,0.65,0.43,20.48,49.6,'Medium','Attention Required       ','Minor Issues','Significant Changes',0.15,0.01900,7,20.64,78.17
357,357,0.486,52,0.14,484,0.49,NULL,2,'Beetles',6.5,7.80,'High                ',0.00,0.23,1.99,19.58,52.7,'High','Normal                   ','Stable','No Changes',0.13,0.03200,3,20.34,78.28
358,358,0.426,50,1.20,94,0.71,'Low',NULL,'Beetles',6.5,7.80,'High                ',0.07,0.27,0.73,18.64,53.9,NULL,'Normal                   ','Minor Issues','Significant Changes',0.28,0.07700,7,20.34,78.79
359,359,0.017,50,1.59,239,0.18,'High',8,'Booklice',6.9,8.80,'High                ',0.01,0.01,1.41,20.49,52.7,'Medium','Attention Required       ','Minor Issues','Minor Changes',0.21,0.01700,1,20.37,78.31
360,360,0.127,40,2.38,367,0.53,'Low',1,'Beetles',7.4,11.30,'High                ',0.09,0.49,1.6,21.07,49.7,'Low','Critical                 ','Stable','Significant Changes',0.08,-0.06400,5,20.97,78.86
361,361,0.173,56,3.54,232,0.21,NULL,3,'Beetles',7.8,9.10,'Medium              ',0.06,0.96,1.72,21.80,48.8,'Low','Critical                 ','Major Issues','Significant Changes',0.50,-0.09100,8,20.88,78.07
362,362,0.313,43,3.21,483,0.84,'Medium',4,'Booklice',7.0,6.30,'Medium              ',0.07,0.99,1.55,18.68,50.9,NULL,'Attention Required       ','Major Issues','Minor Changes',0.31,0.06600,9,20.58,78.64
363,363,0.422,37,4.31,243,0.73,'High',6,'Beetles',6.8,10.60,'Low                 ',0.00,0.65,1.67,19.44,46.3,NULL,'Normal                   ','Stable','No Changes',0.45,-0.08400,8,20.49,78.38
364,364,0.437,35,2.98,413,0.10,'Low',1,'Booklice',7.2,11.20,'High                ',0.02,0.81,1.21,21.86,46.0,'Medium','Attention Required       ','Stable','Significant Changes',0.48,0.03600,9,20.03,78.04
365,365,0.167,52,1.82,269,0.75,'Medium',10,'Beetles',7.0,7.30,'Medium              ',0.06,0.52,0.82,20.85,48.3,NULL,'Critical                 ','Minor Issues','No Changes',0.48,-0.00400,9,20.77,78.34
366,366,0.282,54,1.46,366,0.65,'Low',10,'Beetles',7.7,11.20,'High                ',0.05,0.62,0.87,21.90,54.6,'Low','Attention Required       ','Major Issues','No Changes',0.23,-0.01800,2,20.35,78.85
367,367,0.223,30,2.53,265,0.04,'High',4,'Booklice',6.1,8.90,'Medium              ',0.06,0.40,0.74,20.10,47.5,'High','Normal                   ','Stable','No Changes',0.39,0.09500,8,20.66,78.64
368,368,0.416,39,1.74,185,0.22,'Medium',6,'Moths',7.1,9.80,'Medium              ',0.06,0.04,0.29,19.10,49.0,'Low','Critical                 ','Stable','No Changes',0.32,0.07300,1,20.95,78.67
369,369,0.089,50,3.93,394,0.68,NULL,7,'Beetles',7.9,7.40,'High                ',0.03,0.61,1.9,20.09,52.1,'Medium','Attention Required       ','Stable','Significant Changes',0.24,-0.06300,0,20.94,78.73
370,370,0.349,53,1.93,208,0.19,'High',4,'Silverfish',6.5,10.30,'High                ',0.05,0.51,0.57,18.55,54.2,'High','Critical                 ','Major Issues','Minor Changes',0.12,0.05100,7,20.31,78.04
