'SC9447      ','ART10016',90.7,'Glass','Poor','Good                     ','Replace Soon','Active              ','2024-09-29',86,74.60,0.38,4,'Active','Maintenance','Testing   ','Maintenance'
'SC3681      ','ART49884',90.3,'Glass','Fair','Overdue                  ','Replace Now','Active              ','2024-11-19',87,63.50,0.3,-5,'Active','Standby','Active    ','Testing'
'SC5133      ','ART66947',91.9,'Glass','Good','Due                      ','Replace Now','Replace Soon        ','2024-10-21',91,72.00,0.25,2,'Standby','Standby','Testing   ','Ready'
'SC8831      ','ART87110',97.8,'Glass','Poor','Good                     ','Replace Soon','Active              ','2025-01-26',92,89.90,0.34,3,'Standby','Active','Standby   ','Ready'
'SC6636      ','ART16170',95.0,'Glass','Excellent','Due                      ','Replace Now','Replace Soon        ','2025-01-01',98,98.30,0.49,-1,'Active','Active','Active    ','Testing'
'SC7908      ','ART89792',91.8,'Glass','Fair','Good                     ','Replace Now','Replace Soon        ','2024-10-23',82,61.00,0.39,-3,'Standby','Standby','Active    ','Testing'
'SC4182      ','ART92254',92.1,'Tempered Glass','Fair','Overdue                  ','Replace Soon','Replace Soon        ','2025-01-06',95,94.00,0.27,-2,'Maintenance','Maintenance','Standby   ','Testing'
'SC6640      ','ART27324',90.9,'Acrylic','Excellent','Due                      ','Replace Soon','Active              ','2024-10-27',95,93.40,0.17,NULL,'Maintenance','Active','Standby   ','Maintenance'
'SC4600      ','ART42898',95.9,'Glass','Excellent','Good                     ','Replace Soon','Replace Now         ','2024-12-10',88,78.80,0.07,-1,'Maintenance','Standby','Testing   ','Ready'
'SC5887      ','ART67567',95.4,'Acrylic','Poor','Overdue                  ','Replace Soon','Replace Now         ','2025-01-08',78,64.80,0.22,0,'Active','Active','Standby   ','Testing'
'SC7215      ','ART70811',94.6,'Acrylic','Good','Overdue                  ','Clean','Replace Soon        ','2025-01-17',92,77.20,0.43,-3,'Maintenance','Active','Active    ','Testing'
'SC8680      ','ART12836',96.6,'Tempered Glass','Fair','Overdue                  ','Replace Soon','Replace Now         ','2024-10-20',78,94.50,0.01,4,'Standby','Standby','Testing   ','Testing'
'SC1934      ','ART99181',91.3,'Glass','Poor','Due                      ','Replace Now','Active              ','2025-01-27',77,89.90,0.22,4,'Standby','Active','Active    ','Ready'
'SC2764      ','ART50461',95.9,'Glass','Excellent','Overdue                  ','Clean','Replace Soon        ','2024-08-28',85,72.80,0.34,1,'Standby','Maintenance','Active    ','Maintenance'
'SC2801      ','ART87783',92.0,'Acrylic','Good','Good                     ','Replace Now','Replace Now         ','2024-11-28',95,96.20,0.15,1,'Standby','Active','Active    ','Testing'
'SC9401      ','ART80978',95.3,'Glass','Poor','Good                     ','Clean','Replace Soon        ','2024-09-30',78,67.30,0.18,1,'Active','Active','Standby   ','Maintenance'
'SC5080      ','ART23004',97.6,'Glass','Good','Due                      ','Clean','Replace Now         ','2025-01-10',90,64.10,0.12,2,'Active','Maintenance','Active    ','Ready'
'SC5348      ','ART98449',99.5,'Glass','Poor','Due                      ','Replace Soon','Replace Soon        ','2024-11-01',83,73.70,0.49,0,'Maintenance','Active','Standby   ','Maintenance'
'SC1183      ','ART25084',95.5,'Glass','Fair','Good                     ','Replace Soon','Replace Soon        ','2024-09-23',72,61.50,0.09,-1,'Active','Maintenance','Standby   ','Ready'
'SC5347      ','ART13491',92.0,'Acrylic','Poor','Due                      ','Clean','Replace Now         ','2024-11-08',77,88.40,0.19,-2,'Standby','Standby','Active    ','Ready'
'SC1015      ','ART24745',92.8,'Acrylic','Poor','Overdue                  ','Clean','Replace Now         ','2024-11-11',98,100.00,0.25,-2,'Maintenance','Active','Testing   ','Maintenance'
'SC3855      ','ART65719',96.7,'Glass','Fair','Due                      ','Clean','Replace Now         ','2024-11-05',89,80.60,0.3,0,'Standby','Standby','Testing   ','Maintenance'
'SC5109      ','ART91309',97.9,'Glass','Excellent','Overdue                  ','Replace Soon','Replace Now         ','2025-01-03',90,72.20,0.39,-3,'Active','Maintenance','Standby   ','Maintenance'
'SC9412      ','ART53019',98.0,'Acrylic','Poor','Good                     ','Replace Now','Replace Now         ','2024-12-05',77,96.80,0.12,4,'Active','Maintenance','Active    ','Ready'
'SC4646      ','ART14403',98.1,'Glass','Excellent','Overdue                  ','Replace Soon','Replace Soon        ','2024-09-30',95,87.20,0.31,-4,'Standby','Maintenance','Active    ','Testing'
'SC3163      ','ART38276',93.1,'Glass','Poor','Good                     ','Clean','Active              ','2025-02-18',77,98.50,0.42,-2,'Maintenance','Standby','Standby   ','Ready'
'SC2442      ','ART42404',98.8,'Glass','Excellent','Good                     ','Clean','Replace Soon        ','2024-11-14',72,65.40,0.03,-1,'Standby','Maintenance','Testing   ','Testing'
'SC4364      ','ART83629',95.5,'Glass','Poor','Overdue                  ','Replace Now','Replace Soon        ','2024-09-08',88,94.50,0.42,-4,'Active','Standby','Testing   ','Ready'
'SC5111      ','ART13974',94.5,'Tempered Glass','Poor','Overdue                  ','Clean','Active              ','2024-12-27',99,83.20,0.01,-1,'Standby','Standby','Testing   ','Testing'
'SC2146      ','ART88917',98.1,'Acrylic','Good','Overdue                  ','Clean','Replace Now         ','2024-09-07',97,93.30,0.18,2,'Maintenance','Maintenance','Testing   ','Testing'
'SC1260      ','ART41493',95.4,'Tempered Glass','Excellent','Overdue                  ','Replace Now','Active              ','2024-12-28',86,99.10,0.44,-1,'Active','Active','Standby   ','Maintenance'
'SC5271      ','ART69240',92.9,'Glass','Fair','Overdue                  ','Replace Soon','Active              ','2024-09-03',71,83.80,0.49,-2,'Standby','Standby','Active    ','Testing'
'SC7626      ','ART49914',94.5,'Glass','Fair','Due                      ','Clean','Active              ','2025-02-04',87,74.60,0.4,2,'Active','Maintenance','Standby   ','Maintenance'
'SC8437      ','ART80033',96.9,'Glass','Fair','Good                     ','Replace Now','Replace Soon        ','2025-01-18',83,81.20,0.35,0,'Active','Active','Active    ','Testing'
'SC6870      ','ART94972',98.5,'Acrylic','Poor','Overdue                  ','Clean','Active              ','2024-11-18',79,85.70,0.5,-2,'Active','Maintenance','Active    ','Testing'
'SC1806      ','ART72194',96.5,'Glass','Excellent','Good                     ','Replace Soon','Replace Now         ','2025-02-19',79,96.40,0.38,0,'Active','Standby','Standby   ','Maintenance'
'SC8163      ','ART84114',94.0,'Glass','Excellent','Overdue                  ','Clean','Replace Now         ','2024-11-11',84,71.40,0.2,0,'Maintenance','Standby','Testing   ','Testing'
'SC6387      ','ART45437',91.9,'Tempered Glass','Excellent','Good                     ','Clean','Replace Soon        ','2024-11-02',84,92.70,0.33,-3,'Active','Maintenance','Testing   ','Maintenance'
'SC8527      ','ART31758',94.2,'Glass','Poor','Due                      ','Replace Now','Replace Soon        ','2025-01-09',76,94.00,0.16,-2,'Maintenance','Active','Active    ','Testing'
'SC9601      ','ART83252',90.9,'Tempered Glass','Good','Good                     ','Replace Soon','Replace Soon        ','2024-10-01',90,96.00,0.14,0,'Standby','Standby','Standby   ','Ready'
'SC5195      ','ART67613',92.8,'Acrylic','Fair','Due                      ','Replace Now','Replace Now         ','2025-01-12',81,80.20,0.08,0,'Active','Active','Active    ','Testing'
'SC6802      ','ART27147',97.4,'Acrylic','Good','Good                     ','Replace Now','Replace Now         ','2024-10-16',71,96.00,0.27,3,'Standby','Active','Standby   ','Ready'
'SC8622      ','ART60258',93.5,'Acrylic','Fair','Due                      ','Clean','Replace Soon        ','2024-12-03',89,62.50,0.45,0,'Active','Standby','Active    ','Testing'
'SC3059      ','ART50323',93.5,'Glass','Excellent','Good                     ','Replace Now','Replace Now         ','2024-10-01',84,86.60,0.03,4,'Standby','Standby','Active    ','Testing'
'SC2419      ','ART74964',97.9,'Glass','Poor','Good                     ','Clean','Replace Soon        ','2025-02-11',77,82.00,0.1,-2,'Standby','Standby','Standby   ','Maintenance'
'SC6969      ','ART13446',90.4,'Glass','Poor','Good                     ','Clean','Active              ','2024-10-14',96,76.80,0.01,2,'Standby','Maintenance','Active    ','Ready'
'SC9878      ','ART71021',97.7,'Acrylic','Poor','Overdue                  ','Clean','Replace Now         ','2024-09-17',71,72.00,0.39,-2,'Maintenance','Active','Active    ','Maintenance'
'SC7099      ','ART32811',90.4,'Tempered Glass','Poor','Due                      ','Replace Now','Replace Soon        ','2024-12-24',89,73.60,0.42,-1,'Maintenance','Maintenance','Active    ','Ready'
'SC8886      ','ART71301',98.2,'Acrylic','Good','Due                      ','Replace Now','Active              ','2024-11-14',90,72.20,0.04,-5,'Maintenance','Active','Standby   ','Maintenance'
'SC9476      ','ART12707',91.8,'Tempered Glass','Poor','Overdue                  ','Replace Now','Replace Now         ','2024-08-31',76,81.40,0.23,4,'Standby','Active','Testing   ','Testing'
'SC5896      ','ART37297',93.2,'Tempered Glass','Good','Due                      ','Clean','Replace Now         ','2024-10-06',86,79.20,0.3,-4,'Maintenance','Active','Testing   ','Ready'
'SC9775      ','ART73892',93.9,'Tempered Glass','Excellent','Overdue                  ','Clean','Replace Soon        ','2024-11-12',73,69.30,0.19,0,'Maintenance','Standby','Testing   ','Ready'
'SC8877      ','ART50269',96.3,'Acrylic','Fair','Overdue                  ','Replace Soon','Replace Soon        ','2025-02-10',75,92.20,0.47,-1,'Maintenance','Standby','Testing   ','Testing'
'SC7372      ','ART86574',92.1,'Acrylic','Good','Good                     ','Replace Now','Active              ','2025-01-17',72,72.40,0.01,-3,'Standby','Active','Standby   ','Ready'
'SC9952      ','ART94976',94.4,'Glass','Good','Due                      ','Replace Now','Active              ','2025-01-04',93,89.50,0.29,-2,'Standby','Active','Active    ','Testing'
'SC2608      ','ART11696',95.1,'Glass','Poor','Good                     ','Replace Now','Replace Soon        ','2024-10-23',96,62.50,0.28,-3,'Maintenance','Maintenance','Testing   ','Maintenance'
'SC3821      ','ART82931',99.3,'Acrylic','Poor','Due                      ','Replace Now','Replace Soon        ','2024-11-25',91,68.40,0.15,0,'Standby','Active','Testing   ','Maintenance'
'SC9736      ','ART80111',99.6,'Acrylic','Good','Due                      ','Replace Soon','Replace Now         ','2024-10-22',73,97.90,0.17,4,'Active','Active','Testing   ','Testing'
'SC3053      ','ART40717',92.3,'Tempered Glass','Excellent','Overdue                  ','Clean','Replace Soon        ','2024-10-29',94,69.00,0.05,-2,'Active','Maintenance','Active    ','Maintenance'
'SC6887      ','ART87584',97.6,'Acrylic','Fair','Good                     ','Replace Soon','Active              ','2024-10-16',74,70.10,0.21,-4,'Standby','Standby','Active    ','Maintenance'
'SC1539      ','ART74379',94.4,'Glass','Excellent','Due                      ','Replace Soon','Replace Soon        ','2024-11-08',81,60.90,0.09,-4,'Maintenance','Standby','Standby   ','Maintenance'
'SC6699      ','ART42099',92.1,'Acrylic','Fair','Overdue                  ','Clean','Active              ','2024-12-05',83,79.70,0.34,-2,'Maintenance','Active','Testing   ','Maintenance'
'SC9594      ','ART95273',94.1,'Tempered Glass','Excellent','Overdue                  ','Replace Now','Active              ','2024-09-21',70,66.70,0.09,2,'Maintenance','Maintenance','Standby   ','Testing'
'SC6715      ','ART30207',90.2,'Acrylic','Fair','Good                     ','Replace Soon','Replace Soon        ','2024-12-14',75,99.00,0.36,-4,'Maintenance','Active','Standby   ','Testing'
'SC2870      ','ART58660',96.2,'Glass','Excellent','Overdue                  ','Clean','Replace Soon        ','2025-01-08',97,74.60,0.37,-2,'Standby','Active','Standby   ','Maintenance'
'SC2856      ','ART32258',96.3,'Glass','Excellent','Due                      ','Replace Now','Active              ','2025-01-27',93,66.30,0.04,-4,'Active','Active','Testing   ','Ready'
'SC7780      ','ART13670',96.9,'Tempered Glass','Fair','Due                      ','Replace Soon','Active              ','2024-12-20',94,94.80,0.4,-3,'Maintenance','Standby','Standby   ','Maintenance'
'SC2350      ','ART44828',99.2,'Glass','Fair','Due                      ','Replace Now','Replace Soon        ','2025-02-04',70,70.90,0.4,-1,'Active','Maintenance','Testing   ','Testing'
'SC5833      ','ART27188',97.9,'Tempered Glass','Poor','Good                     ','Replace Now','Replace Soon        ','2024-08-25',71,86.70,0.18,2,'Maintenance','Standby','Testing   ','Ready'
'SC9823      ','ART43891',97.0,'Glass','Excellent','Good                     ','Replace Now','Replace Soon        ','2024-12-06',78,99.20,0.3,-4,'Maintenance','Active','Testing   ','Ready'
'SC6667      ','ART76964',93.7,'Tempered Glass','Poor','Due                      ','Replace Now','Active              ','2024-12-17',82,84.90,0.21,0,'Maintenance','Maintenance','Active    ','Ready'
'SC6917      ','ART24532',90.0,'Acrylic','Good','Good                     ','Replace Now','Replace Now         ','2025-01-10',70,91.60,0.23,3,'Active','Standby','Testing   ','Ready'
'SC4380      ','ART55249',95.5,'Glass','Excellent','Overdue                  ','Replace Soon','Active              ','2024-10-29',74,95.90,NULL,1,'Maintenance','Standby','Testing   ','Testing'
'SC5166      ','ART24931',99.1,'Tempered Glass','Fair','Overdue                  ','Replace Soon','Active              ','2024-10-13',99,82.40,0.45,-3,'Standby','Standby','Testing   ','Maintenance'
'SC4211      ','ART73597',96.0,'Tempered Glass','Excellent','Good                     ','Replace Now','Active              ','2025-02-18',77,93.60,0.39,-1,'Active','Maintenance','Standby   ','Testing'
'SC9045      ','ART45358',95.6,'Acrylic','Good','Good                     ','Clean','Replace Soon        ','2024-10-19',90,66.70,0.31,-3,'Active','Active','Standby   ','Maintenance'
'SC5171      ','ART71982',99.4,'Tempered Glass','Excellent','Good                     ','Replace Soon','Active              ','2024-11-12',71,97.00,0.03,-1,'Standby','Active','Active    ','Maintenance'
'SC5947      ','ART71172',97.0,'Acrylic','Poor','Overdue                  ','Replace Soon','Active              ','2024-10-14',75,91.70,0.04,-1,'Maintenance','Maintenance','Active    ','Maintenance'
'SC4250      ','ART55873',95.7,'Tempered Glass','Good','Overdue                  ','Replace Soon','Active              ','2024-09-28',94,98.00,0.07,-4,'Active','Standby','Standby   ','Ready'
'SC5992      ','ART38073',98.5,'Acrylic','Fair','Good                     ','Clean','Replace Soon        ','2025-02-05',77,95.80,0.03,0,'Standby','Standby','Active    ','Testing'
'SC2171      ','ART51883',94.0,'Glass','Good','Good                     ','Clean','Replace Soon        ','2024-12-01',97,83.30,0.06,3,'Active','Standby','Testing   ','Ready'
'SC6079      ','ART17559',98.2,'Glass','Poor','Overdue                  ','Clean','Active              ','2024-08-25',91,74.40,0.48,3,'Active','Active','Active    ','Testing'
'SC7700      ','ART15309',93.1,'Tempered Glass','Fair','Good                     ','Replace Now','Replace Soon        ','2024-08-29',71,63.10,0.47,0,'Maintenance','Maintenance','Active    ','Maintenance'
'SC8222      ','ART39560',98.1,'Acrylic','Excellent','Good                     ','Replace Soon','Replace Now         ','2025-01-24',84,66.90,0.43,-4,'Active','Standby','Standby   ','Maintenance'
'SC7009      ','ART90960',93.7,'Tempered Glass','Excellent','Good                     ','Replace Soon','Replace Now         ','2024-09-01',96,80.40,0.42,0,'Standby','Active','Testing   ','Testing'
'SC9109      ','ART63740',98.2,'Glass','Poor','Due                      ','Clean','Replace Soon        ','2024-10-22',79,62.40,0.03,4,'Active','Standby','Standby   ','Testing'
'SC7514      ','ART86498',99.7,'Acrylic','Excellent','Good                     ','Replace Now','Active              ','2025-02-17',75,61.80,0.16,-1,'Active','Active','Standby   ','Maintenance'
'SC2882      ','ART98285',97.0,'Tempered Glass','Poor','Overdue                  ','Replace Now','Active              ','2025-02-06',94,93.80,0.44,-4,'Standby','Active','Standby   ','Maintenance'
'SC4713      ','ART43152',92.4,'Tempered Glass','Fair','Overdue                  ','Replace Soon','Active              ','2024-11-11',94,98.30,0.05,-3,'Standby','Standby','Testing   ','Testing'
'SC1814      ','ART17254',90.8,'Acrylic','Good','Good                     ','Replace Soon','Replace Soon        ','2024-10-10',82,70.50,0.15,3,'Active','Standby','Testing   ','Testing'
'SC5420      ','ART22444',99.3,'Tempered Glass','Good','Good                     ','Replace Now','Active              ','2025-01-16',76,91.60,0.14,2,'Maintenance','Active','Testing   ','Testing'
'SC5334      ','ART78343',94.4,'Glass','Fair','Good                     ','Replace Now','Active              ','2024-12-28',75,60.50,0.08,-4,'Active','Standby','Standby   ','Testing'
'SC1807      ','ART90427',98.0,'Glass','Excellent','Overdue                  ','Replace Soon','Replace Now         ','2024-11-07',71,85.30,0.05,2,'Active','Active','Testing   ','Ready'
'SC3016      ','ART98320',93.3,'Glass','Fair','Overdue                  ','Replace Now','Active              ','2024-12-08',85,80.20,0.09,-2,'Active','Maintenance','Testing   ','Maintenance'
'SC5659      ','ART41917',90.9,'Acrylic','Fair','Overdue                  ','Clean','Active              ','2025-02-05',95,88.80,0.47,1,'Active','Active','Standby   ','Maintenance'
'SC7117      ','ART79729',91.2,'Tempered Glass','Good','Overdue                  ','Replace Soon','Replace Soon        ','2024-09-22',82,98.50,0.32,-4,'Active','Maintenance','Testing   ','Testing'
'SC7967      ','ART15822',95.4,'Glass','Excellent','Due                      ','Clean','Replace Soon        ','2025-02-16',88,80.20,0.26,-4,'Active','Maintenance','Standby   ','Ready'
'SC4346      ','ART74169',93.0,'Glass','Excellent','Overdue                  ','Replace Soon','Replace Soon        ','2024-09-30',98,77.30,0.24,0,'Maintenance','Standby','Testing   ','Maintenance'
'SC6516      ','ART43645',90.2,'Glass','Excellent','Overdue                  ','Clean','Replace Now         ','2024-10-31',87,99.30,0.03,-1,'Active','Active','Testing   ','Testing'
'SC3891      ','ART60637',97.5,'Acrylic','Poor','Overdue                  ','Replace Soon','Replace Now         ','2024-12-06',73,99.50,0.5,3,'Active','Standby','Standby   ','Maintenance'
'SC3967      ','ART91265',92.9,'Acrylic','Excellent','Due                      ','Clean','Replace Now         ','2024-10-22',70,72.30,0.13,1,'Maintenance','Standby','Active    ','Ready'
'SC9432      ','ART13864',91.4,'Tempered Glass','Good','Overdue                  ','Replace Now','Replace Soon        ','2024-10-30',94,67.30,0.18,0,'Maintenance','Maintenance','Testing   ','Testing'
'SC8728      ','ART25931',96.2,'Glass','Good','Overdue                  ','Replace Now','Replace Soon        ','2024-10-26',72,87.90,0.24,0,'Maintenance','Active','Standby   ','Maintenance'
'SC4119      ','ART93236',92.4,'Tempered Glass','Poor','Good                     ','Replace Soon','Replace Now         ','2024-09-25',86,96.40,0.4,1,'Maintenance','Maintenance','Active    ','Ready'
'SC1112      ','ART99384',97.1,'Tempered Glass','Fair','Overdue                  ','Replace Soon','Replace Now         ','2024-11-30',96,74.90,0.12,3,'Active','Standby','Active    ','Ready'
'SC2636      ','ART53116',93.4,'Acrylic','Fair','Due                      ','Replace Soon','Replace Now         ','2024-12-20',93,91.10,0.46,4,'Standby','Active','Active    ','Maintenance'
'SC5329      ','ART85703',93.8,'Glass','Fair','Due                      ','Clean','Active              ','2024-11-26',76,62.10,0.41,1,'Active','Standby','Active    ','Testing'
'SC7242      ','ART12943',91.6,'Glass','Fair','Overdue                  ','Replace Now','Replace Now         ','2024-12-28',91,71.70,0.35,-4,'Standby','Maintenance','Active    ','Ready'
'SC5045      ','ART78887',90.8,'Glass','Excellent','Good                     ','Replace Soon','Replace Soon        ','2024-10-01',77,74.60,0.48,1,'Maintenance','Active','Standby   ','Ready'
'SC7155      ','ART30190',99.1,'Acrylic','Fair','Good                     ','Replace Soon','Active              ','2024-09-23',95,65.70,0.18,1,'Maintenance','Standby','Active    ','Maintenance'
'SC8598      ','ART38721',91.2,'Tempered Glass','Fair','Due                      ','Clean','Replace Soon        ','2025-01-29',80,98.80,0.26,0,'Maintenance','Maintenance','Active    ','Testing'
'SC3403      ','ART30217',98.5,'Glass','Fair','Overdue                  ','Clean','Replace Now         ','2024-10-07',95,90.70,0.18,-4,'Active','Standby','Testing   ','Testing'
'SC8351      ','ART47243',99.7,'Acrylic','Fair','Good                     ','Replace Now','Replace Now         ','2024-12-07',75,82.70,0.42,2,'Active','Standby','Testing   ','Ready'
'SC5852      ','ART83882',95.0,'Acrylic','Fair','Overdue                  ','Clean','Replace Soon        ','2025-01-27',74,84.20,0.49,4,'Standby','Maintenance','Standby   ','Ready'
'SC7808      ','ART77801',97.9,'Glass','Good','Overdue                  ','Replace Now','Replace Now         ','2024-11-08',88,62.20,0.42,1,'Standby','Active','Testing   ','Testing'
'SC6258      ','ART45260',98.7,'Tempered Glass','Fair','Overdue                  ','Clean','Active              ','2024-11-21',95,66.70,0.09,0,'Maintenance','Active','Active    ','Ready'
'SC6527      ','ART73910',92.4,'Tempered Glass','Poor','Good                     ','Clean','Replace Soon        ','2024-10-05',72,74.40,0.41,-1,'Standby','Active','Testing   ','Ready'
'SC8435      ','ART47531',93.3,'Tempered Glass','Good','Due                      ','Replace Now','Replace Soon        ','2024-12-05',84,61.10,0.02,4,'Standby','Active','Active    ','Maintenance'
'SC1326      ','ART73091',98.3,'Acrylic','Fair','Overdue                  ','Replace Now','Replace Soon        ','2024-09-01',80,68.20,0.4,1,'Active','Maintenance','Standby   ','Ready'
'SC2683      ','ART45554',91.1,'Glass','Fair','Good                     ','Clean','Replace Soon        ','2024-10-26',71,92.50,0.45,4,'Active','Standby','Standby   ','Maintenance'
'SC6537      ','ART50718',95.5,'Glass','Fair','Due                      ','Replace Soon','Active              ','2024-09-03',87,82.60,0.31,4,'Standby','Maintenance','Active    ','Ready'
'SC7031      ','ART47788',94.5,'Acrylic','Fair','Overdue                  ','Clean','Active              ','2024-10-30',89,77.50,0.39,0,'Maintenance','Maintenance','Standby   ','Ready'
'SC7576      ','ART37928',91.9,'Tempered Glass','Excellent','Good                     ','Replace Soon','Active              ','2025-02-08',78,71.50,0.2,-2,'Standby','Maintenance','Testing   ','Ready'
'SC3881      ','ART38978',97.7,'Tempered Glass','Poor','Good                     ','Clean','Replace Now         ','2024-11-23',80,65.00,0.4,2,'Maintenance','Maintenance','Standby   ','Ready'
'SC6054      ','ART69605',93.9,'Glass','Fair','Overdue                  ','Replace Now','Active              ','2025-01-18',95,76.10,0.21,4,'Standby','Standby','Testing   ','Testing'
'SC1062      ','ART31121',96.5,'Glass','Good','Good                     ','Clean','Replace Soon        ','2024-11-02',81,71.70,0.34,0,'Active','Standby','Standby   ','Maintenance'
'SC1226      ','ART59264',91.8,'Glass','Excellent','Overdue                  ','Replace Now','Replace Now         ','2024-12-04',93,77.20,0.11,4,'Standby','Standby','Testing   ','Ready'
'SC7992      ','ART97827',97.6,'Acrylic','Fair','Due                      ','Clean','Replace Now         ','2024-10-09',72,99.50,0.44,-2,'Standby','Active','Standby   ','Testing'
'SC9745      ','ART64402',95.1,'Glass','Poor','Good                     ','Replace Now','Replace Soon        ','2024-12-28',74,86.40,0.48,-3,'Maintenance','Standby','Standby   ','Ready'
'SC9292      ','ART15493',99.9,'Glass','Poor','Overdue                  ','Replace Soon','Replace Soon        ','2024-11-04',88,61.30,0.45,2,'Maintenance','Standby','Standby   ','Maintenance'
'SC8132      ','ART68755',92.0,'Acrylic','Fair','Due                      ','Clean','Replace Soon        ','2024-10-08',95,61.40,0.17,1,'Maintenance','Maintenance','Testing   ','Maintenance'
'SC8995      ','ART28417',96.2,'Tempered Glass','Poor','Overdue                  ','Replace Now','Replace Soon        ','2025-01-18',79,85.50,0.34,-1,'Active','Active','Standby   ','Testing'
'SC9791      ','ART42781',93.1,'Tempered Glass','Good','Good                     ','Replace Soon','Replace Soon        ','2025-01-08',91,94.30,0.41,0,'Maintenance','Maintenance','Active    ','Maintenance'
'SC4441      ','ART66169',96.2,'Glass','Good','Overdue                  ','Clean','Replace Now         ','2024-11-30',89,71.40,0.24,0,'Standby','Maintenance','Active    ','Ready'
'SC6041      ','ART96280',91.3,'Glass','Fair','Good                     ','Replace Now','Replace Now         ','2025-01-08',94,97.10,0.32,3,'Maintenance','Active','Standby   ','Testing'
'SC1376      ','ART97495',95.0,'Acrylic','Fair','Due                      ','Replace Soon','Replace Now         ','2024-11-04',94,97.50,0.22,4,'Active','Active','Active    ','Ready'
'SC4125      ','ART24396',96.1,'Tempered Glass','Poor','Overdue                  ','Replace Now','Replace Soon        ','2025-01-06',96,63.50,0.05,-3,'Standby','Standby','Standby   ','Testing'
'SC5304      ','ART25032',92.0,'Acrylic','Fair','Good                     ','Clean','Replace Soon        ','2024-12-16',96,77.50,0.41,-2,'Active','Maintenance','Testing   ','Ready'
'SC8774      ','ART62961',93.4,'Tempered Glass','Excellent','Overdue                  ','Clean','Replace Now         ','2024-10-29',85,67.60,0.33,-2,'Maintenance','Standby','Testing   ','Maintenance'
'SC9074      ','ART77111',95.6,'Tempered Glass','Excellent','Overdue                  ','Clean','Replace Soon        ','2024-12-12',84,60.30,0.44,-1,'Maintenance','Active','Testing   ','Ready'
'SC3140      ','ART49476',96.0,'Tempered Glass','Excellent','Good                     ','Clean','Replace Soon        ','2024-10-01',88,78.80,0.48,1,'Maintenance','Standby','Testing   ','Ready'
'SC3320      ','ART99394',96.9,'Tempered Glass','Excellent','Due                      ','Replace Now','Replace Now         ','2025-01-30',72,64.30,0.42,-4,'Active','Standby','Active    ','Maintenance'
'SC8483      ','ART50006',92.7,'Glass','Fair','Overdue                  ','Clean','Active              ','2024-09-18',89,91.60,0.18,-4,'Standby','Active','Testing   ','Maintenance'
'SC6974      ','ART18330',94.4,'Tempered Glass','Good','Due                      ','Replace Now','Replace Soon        ','2024-08-26',85,70.10,0.35,2,'Standby','Standby','Active    ','Maintenance'
'SC3217      ','ART65641',96.7,'Acrylic','Poor','Due                      ','Clean','Replace Now         ','2024-11-19',93,65.30,0.01,-4,'Standby','Maintenance','Standby   ','Testing'
'SC5361      ','ART85565',98.0,'Glass','Good','Due                      ','Clean','Replace Now         ','2025-02-17',70,74.50,0.41,-4,'Active','Active','Testing   ','Testing'
'SC3947      ','ART90714',92.3,'Tempered Glass','Fair','Due                      ','Replace Now','Replace Now         ','2025-02-11',83,86.60,0.17,3,'Standby','Active','Testing   ','Ready'
'SC5493      ','ART14535',98.5,'Tempered Glass','Poor','Good                     ','Clean','Active              ','2024-12-23',89,91.60,0.39,-4,'Maintenance','Active','Testing   ','Testing'
'SC3806      ','ART47326',95.6,'Glass','Fair','Due                      ','Clean','Active              ','2024-08-29',95,73.80,0.4,-4,'Active','Maintenance','Testing   ','Ready'
'SC6987      ','ART83116',97.5,'Glass','Poor','Overdue                  ','Replace Now','Active              ','2024-09-17',89,79.50,0.33,-4,'Standby','Active','Standby   ','Testing'
'SC7787      ','ART37946',92.8,'Acrylic','Fair','Good                     ','Clean','Active              ','2024-10-11',98,99.30,0.47,-3,'Standby','Active','Testing   ','Maintenance'
'SC1837      ','ART18394',99.4,'Glass','Excellent','Overdue                  ','Clean','Replace Now         ','2024-09-26',86,66.40,0.13,0,'Maintenance','Active','Active    ','Testing'
'SC3235      ','ART43678',100.0,'Acrylic','Poor','Overdue                  ','Replace Now','Active              ','2024-11-20',93,90.30,0.09,1,'Active','Standby','Standby   ','Maintenance'
'SC6205      ','ART93347',90.3,'Tempered Glass','Good','Overdue                  ','Replace Soon','Replace Soon        ','2024-12-21',95,88.60,0.13,-4,'Maintenance','Maintenance','Standby   ','Testing'
'SC4844      ','ART54065',91.3,'Glass','Fair','Overdue                  ','Replace Now','Active              ','2024-10-12',89,94.70,0.45,2,'Maintenance','Standby','Testing   ','Maintenance'
'SC7570      ','ART23045',96.1,'Acrylic','Fair','Due                      ','Replace Now','Replace Soon        ','2025-02-08',90,68.90,0.35,-1,'Active','Maintenance','Standby   ','Ready'
'SC7449      ','ART44354',90.0,'Tempered Glass','Good','Overdue                  ','Replace Soon','Replace Soon        ','2024-09-20',97,99.90,0.06,4,'Standby','Standby','Testing   ','Maintenance'
'SC5730      ','ART72253',94.4,'Acrylic','Excellent','Overdue                  ','Replace Soon','Active              ','2025-01-19',93,61.50,0.01,NULL,'Active','Active','Active    ','Ready'
'SC9414      ','ART10868',96.3,'Tempered Glass','Excellent','Overdue                  ','Replace Now','Replace Now         ','2024-10-05',99,66.60,0.16,-2,'Active','Maintenance','Standby   ','Testing'
