328,'ART89006  ',1,4,1,46,9,6,'High','Complex   ','Moderate','Slow'
329,'ART33345  ',4,5,9,8,3,2,'Low','Moderate  ','Unstable','Slow'
330,'ART22032  ',7,10,1,35,9,9,'Medium','Complex   ','Stable','Rapid'
331,'ART66995  ',9,5,8,29,3,10,'High','Complex   ','Unstable','Moderate'
332,'ART54879  ',9,3,10,43,9,5,'Low','Simple    ','Unstable','Slow'
333,'ART99458  ',6,4,10,31,3,1,'Medium','Complex   ','Moderate','Rapid'
334,'ART18632  ',8,8,8,72,10,4,'Medium','Moderate  ','Stable','Moderate'
335,'ART16702  ',3,7,4,42,10,4,'Medium','Complex   ','Unstable','Slow'
336,'ART10454  ',2,4,4,36,7,10,'High','Moderate  ','Unstable','Moderate'
337,'ART57763  ',3,10,1,94,5,3,'Medium','Moderate  ','Unstable','Rapid'
338,'ART88421  ',1,8,8,29,6,10,'Low','Moderate  ','Moderate','Moderate'
339,'ART89757  ',8,2,8,61,5,8,'High','Simple    ','Stable','Moderate'
340,'ART92972  ',3,1,7,24,2,1,'High','Moderate  ','Moderate','Slow'
341,'ART60139  ',6,6,7,85,4,1,'High','Simple    ','Moderate','Rapid'
342,'ART11238  ',2,7,6,14,3,3,'Low','Moderate  ','Moderate','Slow'
343,'ART10101  ',7,4,1,86,3,8,'High','Moderate  ','Moderate','Moderate'
344,'ART31106  ',8,4,7,63,3,4,'High','Complex   ','Stable','Slow'
345,'ART93115  ',1,4,3,61,9,1,'High','Simple    ','Stable','Moderate'
346,'ART24723  ',4,3,8,53,3,8,'Low','Simple    ','Stable','Slow'
347,'ART59972  ',7,1,6,94,6,9,'High','Moderate  ','Unstable','Moderate'
348,'ART45346  ',9,5,2,32,3,9,'Medium','Simple    ','Moderate','Slow'
349,'ART98793  ',8,1,8,61,5,5,'Medium','Simple    ','Moderate','Slow'
350,'ART69266  ',4,2,1,29,9,2,'Medium','Complex   ','Moderate','Rapid'
351,'ART20924  ',7,9,1,1,4,7,'Low','Moderate  ','Moderate','Moderate'
352,'ART70901  ',8,2,7,13,3,5,'Medium','Simple    ','Unstable','Moderate'
353,'ART20155  ',4,5,2,91,3,1,'High','Simple    ','Stable','Slow'
354,'ART41568  ',4,2,10,70,4,5,'Low','Complex   ','Stable','Moderate'
355,'ART21920  ',8,5,3,66,6,6,'High','Complex   ','Moderate','Rapid'
356,'ART83067  ',10,4,4,16,10,8,'High','Simple    ','Unstable','Slow'
357,'ART84330  ',7,5,7,3,8,3,'Low','Simple    ','Unstable','Moderate'
358,'ART69450  ',3,3,4,59,8,2,'Medium','Moderate  ','Stable','Rapid'
359,'ART46628  ',5,3,2,4,4,7,'High','Moderate  ','Stable','Rapid'
360,'ART66581  ',7,8,5,28,9,8,'High','Complex   ','Moderate','Rapid'
361,'ART86761  ',1,3,8,7,6,6,'Low','Simple    ','Moderate','Moderate'
362,'ART22545  ',3,6,2,8,2,4,'Medium','Complex   ','Unstable','Moderate'
363,'ART76062  ',8,5,6,65,4,2,'High','Moderate  ','Stable','Rapid'
364,'ART93962  ',4,3,8,90,8,8,'High','Complex   ','Unstable','Slow'
365,'ART30978  ',8,3,8,15,1,7,'High','Complex   ','Moderate','Moderate'
366,'ART28359  ',5,10,2,68,4,7,'Low','Complex   ','Stable','Moderate'
367,'ART53309  ',3,1,1,16,6,9,'High','Complex   ','Stable','Slow'
368,'ART50684  ',9,5,4,76,3,2,'High','Complex   ','Moderate','Moderate'
369,'ART98005  ',7,6,9,36,6,5,'High','Moderate  ','Moderate','Moderate'
370,'ART96062  ',5,1,4,59,1,6,'High','Complex   ','Stable','Slow'
371,'ART43108  ',1,4,5,81,5,8,'Medium','Simple    ','Moderate','Moderate'
372,'ART73568  ',7,8,3,8,6,8,'Medium','Complex   ','Moderate','Moderate'
373,'ART31268  ',6,3,1,23,2,2,'High','Simple    ','Unstable','Rapid'
374,'ART88648  ',5,8,5,86,5,7,'Low','Complex   ','Stable','Moderate'
375,'ART55795  ',1,5,6,63,5,5,'High','Complex   ','Unstable','Slow'
376,'ART70354  ',5,5,7,22,5,8,'Low','Simple    ','Moderate','Slow'
377,'ART51915  ',7,2,7,24,6,1,'Low','Simple    ','Stable','Slow'
378,'ART85171  ',1,8,4,79,9,7,'Medium','Complex   ','Moderate','Moderate'
379,'ART42439  ',6,3,9,100,6,4,'High','Moderate  ','Stable','Rapid'
380,'ART26707  ',6,2,10,32,2,5,'Low','Moderate  ','Stable','Slow'
381,'ART63520  ',2,9,4,24,5,1,'High','Complex   ','Stable','Rapid'
382,'ART80110  ',2,6,8,48,1,6,'Medium','Simple    ','Unstable','Rapid'
383,'ART53554  ',7,1,9,89,3,4,'High','Complex   ','Stable','Moderate'
384,'ART55648  ',8,8,5,51,4,7,'Low','Moderate  ','Unstable','Rapid'
385,'ART47609  ',10,3,6,99,6,3,'Low','Moderate  ','Moderate','Moderate'
386,'ART77482  ',10,1,2,44,3,10,'High','Complex   ','Stable','Slow'
387,'ART48269  ',1,4,5,78,9,7,'High','Moderate  ','Moderate','Rapid'
388,'ART46875  ',8,7,7,4,7,3,'Medium','Simple    ','Moderate','Rapid'
389,'ART63518  ',4,9,8,27,1,1,'Low','Simple    ','Stable','Slow'
390,'ART70034  ',2,2,3,50,3,6,'High','Moderate  ','Unstable','Moderate'
391,'ART28711  ',8,3,2,23,5,6,'Medium','Complex   ','Stable','Moderate'
392,'ART48999  ',7,2,4,51,9,6,'High','Moderate  ','Stable','Moderate'
393,'ART28231  ',8,9,4,60,10,8,'Medium','Moderate  ','Unstable','Moderate'
394,'ART53235  ',8,9,1,24,8,4,'High','Moderate  ','Moderate','Moderate'
395,'ART68953  ',10,7,7,39,3,7,'Medium','Simple    ','Moderate','Rapid'
396,'ART47293  ',5,5,6,66,4,2,'Low','Moderate  ','Stable','Moderate'
397,'ART65248  ',6,10,10,61,2,8,'High','Moderate  ','Unstable','Rapid'
398,'ART31256  ',4,3,3,68,1,6,'Low','Simple    ','Stable','Moderate'
399,'ART78039  ',5,4,4,50,10,8,'High','Simple    ','Stable','Rapid'
400,'ART30501  ',9,3,3,54,2,2,'High','Simple    ','Moderate','Moderate'
401,'ART42435  ',3,8,2,37,9,9,'Low','Moderate  ','Stable','Rapid'
402,'ART81325  ',7,1,2,59,4,9,'Low','Simple    ','Unstable','Moderate'
403,'ART57335  ',10,4,1,69,1,7,'Medium','Moderate  ','Unstable','Rapid'
404,'ART98663  ',6,5,8,78,8,9,'Low','Moderate  ','Unstable','Moderate'
405,'ART16086  ',7,6,7,49,7,10,'High','Complex   ','Moderate','Slow'
406,'ART33827  ',4,1,10,22,8,2,'Low','Simple    ','Unstable','Rapid'
407,'ART45622  ',3,5,4,54,1,10,'Medium','Complex   ','Stable','Moderate'
408,'ART30160  ',9,1,8,21,9,1,'High','Complex   ','Stable','Slow'
409,'ART51359  ',3,10,8,14,9,1,'Medium','Moderate  ','Moderate','Slow'
410,'ART64648  ',5,8,10,21,2,4,'Medium','Moderate  ','Unstable','Moderate'
411,'ART74477  ',10,4,9,30,2,8,'Low','Complex   ','Moderate','Rapid'
412,'ART97528  ',8,2,6,44,3,7,'Low','Simple    ','Moderate','Moderate'
413,'ART17969  ',3,8,10,60,2,5,'Low','Complex   ','Moderate','Rapid'
414,'ART92812  ',1,8,4,31,6,2,'Low','Moderate  ','Moderate','Slow'
415,'ART83654  ',2,4,7,13,3,8,'High','Simple    ','Stable','Rapid'
416,'ART39222  ',2,2,4,99,5,9,'High','Moderate  ','Unstable','Rapid'
417,'ART83109  ',6,2,9,42,5,3,'Medium','Complex   ','Moderate','Rapid'
418,'ART99476  ',10,1,3,76,6,3,'Low','Moderate  ','Stable','Rapid'
419,'ART91545  ',7,7,6,84,9,9,'High','Simple    ','Unstable','Rapid'
420,'ART18956  ',4,7,4,26,4,10,'High','Simple    ','Stable','Rapid'
421,'ART84236  ',1,1,3,77,4,4,'Low','Simple    ','Unstable','Slow'
422,'ART41693  ',2,2,3,96,8,2,'High','Complex   ','Stable','Slow'
423,'ART85466  ',4,6,5,43,6,5,'Low','Complex   ','Moderate','Slow'
424,'ART51626  ',10,10,1,21,5,1,'High','Simple    ','Stable','Slow'
425,'ART26984  ',2,3,7,19,5,1,'Low','Complex   ','Moderate','Moderate'
426,'ART90499  ',2,3,5,95,10,8,'High','Simple    ','Moderate','Rapid'
427,'ART84173  ',9,9,4,71,1,4,'Medium','Complex   ','Moderate','Moderate'
428,'ART18753  ',8,9,5,51,10,8,'Medium','Complex   ','Unstable','Moderate'
429,'ART49676  ',8,6,5,52,6,4,'Medium','Moderate  ','Unstable','Slow'
430,'ART10796  ',6,7,4,15,2,7,'High','Complex   ','Stable','Rapid'
431,'ART30608  ',5,1,1,2,5,5,'High','Complex   ','Stable','Slow'
432,'ART21993  ',5,10,3,67,4,3,'Low','Complex   ','Moderate','Moderate'
433,'ART30022  ',2,4,9,57,7,6,'High','Moderate  ','Moderate','Rapid'
434,'ART89862  ',2,1,1,94,9,2,'Low','Moderate  ','Unstable','Moderate'
435,'ART18141  ',3,4,10,5,7,7,'High','Simple    ','Stable','Slow'
436,'ART40431  ',6,1,8,80,1,7,'Medium','Moderate  ','Unstable','Moderate'
437,'ART63009  ',8,6,2,18,8,9,'Low','Moderate  ','Moderate','Moderate'
438,'ART10304  ',10,4,7,10,7,4,'High','Complex   ','Stable','Slow'
439,'ART94825  ',9,3,4,42,4,3,'High','Moderate  ','Stable','Moderate'
440,'ART27503  ',7,3,6,81,1,4,'Medium','Complex   ','Moderate','Slow'
441,'ART96200  ',7,2,2,69,8,5,'Medium','Moderate  ','Moderate','Moderate'
442,'ART39644  ',10,6,7,5,5,2,'Low','Complex   ','Stable','Slow'
443,'ART18636  ',2,6,5,88,7,7,'Low','Simple    ','Unstable','Rapid'
444,'ART14626  ',2,5,9,52,8,5,'High','Simple    ','Unstable','Rapid'
445,'ART33648  ',4,10,3,17,3,10,'High','Complex   ','Stable','Moderate'
446,'ART35180  ',9,7,9,44,10,7,'Low','Simple    ','Moderate','Moderate'
447,'ART79108  ',7,3,1,35,2,2,'High','Complex   ','Stable','Rapid'
448,'ART18962  ',1,9,9,2,5,3,'High','Complex   ','Stable','Slow'
449,'ART67877  ',2,5,1,61,4,6,'Medium','Complex   ','Moderate','Slow'
450,'ART98899  ',5,10,4,37,9,7,'High','Complex   ','Unstable','Rapid'
451,'ART30806  ',1,1,2,12,6,2,'Medium','Complex   ','Unstable','Moderate'
452,'ART33858  ',2,1,9,38,3,6,'High','Moderate  ','Moderate','Moderate'
453,'ART56129  ',7,4,10,86,3,7,'High','Simple    ','Unstable','Slow'
454,'ART65842  ',1,8,4,47,10,9,'High','Moderate  ','Stable','Slow'
455,'ART64392  ',4,2,3,52,9,4,'Medium','Complex   ','Moderate','Slow'
456,'ART69688  ',10,1,1,12,7,10,'Low','Simple    ','Moderate','Slow'
457,'ART90318  ',6,9,8,75,5,10,'Low','Moderate  ','Stable','Rapid'
458,'ART16908  ',4,5,3,11,9,8,'High','Complex   ','Unstable','Moderate'
459,'ART23964  ',4,4,1,73,2,2,'High','Complex   ','Unstable','Moderate'
460,'ART12752  ',5,6,5,12,7,7,'Low','Complex   ','Moderate','Slow'
461,'ART89697  ',10,10,6,65,3,6,'Low','Complex   ','Moderate','Rapid'
462,'ART96889  ',9,4,3,17,5,4,'Low','Complex   ','Unstable','Rapid'
463,'ART78750  ',6,8,5,80,4,2,'Medium','Simple    ','Stable','Moderate'
464,'ART49649  ',1,9,10,16,1,4,'Medium','Simple    ','Moderate','Slow'
465,'ART28121  ',7,7,1,34,9,5,'High','Complex   ','Unstable','Moderate'
466,'ART86824  ',5,4,9,82,3,7,'Low','Complex   ','Moderate','Rapid'
467,'ART35822  ',6,2,7,31,6,10,'High','Simple    ','Moderate','Rapid'
468,'ART27053  ',6,8,5,83,7,10,'Low','Complex   ','Unstable','Rapid'
469,'ART28234  ',10,1,2,85,10,6,'Low','Moderate  ','Moderate','Slow'
470,'ART34427  ',4,9,4,85,8,10,'Low','Moderate  ','Stable','Moderate'
471,'ART36419  ',3,2,6,64,2,6,'Low','Simple    ','Unstable','Moderate'
472,'ART88575  ',4,9,6,10,3,9,'Medium','Moderate  ','Unstable','Slow'
473,'ART38532  ',7,8,7,91,9,3,'Low','Complex   ','Moderate','Rapid'
474,'ART34715  ',3,2,9,42,3,7,'High','Complex   ','Stable','Moderate'
475,'ART32179  ',9,7,1,27,9,5,'Medium','Moderate  ','Unstable','Slow'
476,'ART34896  ',10,5,6,5,2,10,'High','Moderate  ','Moderate','Rapid'
477,'ART68034  ',4,5,10,68,7,9,'Medium','Simple    ','Moderate','Moderate'
478,'ART88300  ',10,4,4,16,4,7,'Low','Simple    ','Moderate','Moderate'
479,'ART22526  ',4,5,5,54,10,10,'Medium','Simple    ','Stable','Moderate'
480,'ART42855  ',6,1,10,45,3,7,'Medium','Moderate  ','Stable','Moderate'
481,'ART76570  ',7,3,3,39,6,7,'Low','Complex   ','Unstable','Moderate'
482,'ART86703  ',10,4,6,13,5,4,'Medium','Complex   ','Unstable','Rapid'
483,'ART63970  ',5,7,8,62,2,4,'Low','Complex   ','Moderate','Slow'
484,'ART97160  ',3,4,3,43,3,5,'High','Moderate  ','Unstable','Slow'
485,'ART98229  ',3,3,5,85,9,2,'Medium','Moderate  ','Unstable','Rapid'
486,'ART72536  ',1,6,9,32,2,5,'Low','Moderate  ','Moderate','Moderate'
487,'ART53266  ',3,9,10,55,8,7,'Medium','Simple    ','Stable','Rapid'
488,'ART83161  ',5,7,3,45,10,6,'Medium','Simple    ','Moderate','Rapid'
489,'ART57961  ',10,2,9,49,7,2,'High','Simple    ','Stable','Slow'
490,'ART92624  ',10,7,6,7,1,8,'Medium','Moderate  ','Stable','Moderate'
491,'ART23896  ',10,3,4,19,8,8,'Medium','Moderate  ','Moderate','Slow'
492,'ART68160  ',7,3,8,3,2,1,'Medium','Simple    ','Stable','Rapid'
493,'ART58497  ',10,6,7,22,1,2,'Low','Simple    ','Unstable','Moderate'
494,'ART64922  ',3,10,8,69,9,8,'Low','Complex   ','Stable','Moderate'
495,'ART12066  ',5,2,7,43,2,10,'High','Moderate  ','Unstable','Rapid'
496,'ART65335  ',2,4,8,33,4,4,'Low','Simple    ','Unstable','Moderate'
497,'ART68662  ',3,8,4,70,4,5,'Low','Complex   ','Stable','Moderate'
498,'ART26247  ',10,1,5,44,10,2,'Low','Moderate  ','Stable','Moderate'
499,'ART22192  ',10,9,3,97,3,9,'High','Simple    ','Moderate','Moderate'
500,'ART20287  ',10,2,5,53,8,6,'Medium','Moderate  ','Stable','Rapid'
501,'ART52858  ',6,5,8,90,1,4,'Medium','Complex   ','Unstable','Slow'
502,'ART98823  ',1,9,1,76,3,4,'Low','Complex   ','Moderate','Moderate'
503,'ART96951  ',2,1,9,32,2,6,'Low','Complex   ','Moderate','Rapid'
504,'ART72358  ',6,5,2,40,9,3,'High','Moderate  ','Moderate','Rapid'
505,'ART55698  ',1,10,8,77,4,8,'High','Complex   ','Unstable','Slow'
506,'ART87575  ',2,3,4,55,5,9,'Medium','Simple    ','Unstable','Rapid'
507,'ART43650  ',1,2,6,47,6,4,'High','Simple    ','Stable','Rapid'
508,'ART86220  ',9,1,10,37,2,6,'High','Moderate  ','Unstable','Rapid'
509,'ART96639  ',5,3,8,30,2,10,'Medium','Simple    ','Stable','Rapid'
510,'ART47357  ',7,3,7,99,8,10,'Low','Moderate  ','Moderate','Moderate'
511,'ART45746  ',1,10,5,44,4,5,'Low','Moderate  ','Stable','Rapid'
512,'ART45740  ',1,8,3,27,10,2,'Medium','Moderate  ','Moderate','Rapid'
513,'ART88876  ',4,7,1,68,5,4,'Medium','Complex   ','Moderate','Slow'
514,'ART87418  ',6,6,10,7,7,1,'Low','Moderate  ','Moderate','Slow'
515,'ART97635  ',10,7,7,15,8,9,'Low','Simple    ','Moderate','Slow'
516,'ART25292  ',7,2,2,60,1,9,'Medium','Moderate  ','Unstable','Slow'
517,'ART51076  ',5,10,2,8,10,4,'Medium','Simple    ','Stable','Moderate'
518,'ART32220  ',8,4,1,96,3,1,'Medium','Moderate  ','Moderate','Moderate'
519,'ART76047  ',5,1,9,83,1,4,'Medium','Moderate  ','Stable','Rapid'
520,'ART90178  ',1,7,1,10,3,10,'Medium','Moderate  ','Unstable','Slow'
521,'ART29967  ',2,1,2,27,5,10,'Medium','Simple    ','Stable','Slow'
522,'ART58041  ',9,3,10,55,9,9,'Low','Moderate  ','Moderate','Moderate'
523,'ART64972  ',7,10,10,78,8,2,'Low','Complex   ','Stable','Moderate'
524,'ART56415  ',2,1,9,67,6,8,'Medium','Simple    ','Unstable','Rapid'
525,'ART45509  ',2,9,6,69,3,5,'Medium','Moderate  ','Stable','Rapid'
526,'ART62693  ',10,9,1,69,8,7,'Medium','Moderate  ','Unstable','Rapid'
527,'ART85673  ',5,9,3,80,1,10,'Medium','Simple    ','Stable','Slow'
528,'ART71133  ',2,6,5,86,7,4,'High','Moderate  ','Stable','Rapid'
529,'ART69135  ',4,7,1,97,6,5,'High','Complex   ','Unstable','Moderate'
530,'ART59994  ',7,9,1,60,8,6,'Low','Simple    ','Stable','Slow'
531,'ART80256  ',3,8,6,26,3,2,'Low','Simple    ','Moderate','Moderate'
532,'ART26841  ',5,8,9,37,5,3,'High','Simple    ','Moderate','Rapid'
533,'ART94581  ',4,3,2,10,7,1,'High','Complex   ','Stable','Slow'
534,'ART78648  ',6,4,7,71,9,1,'Medium','Moderate  ','Stable','Moderate'
535,'ART85581  ',10,2,10,13,10,3,'Medium','Moderate  ','Stable','Rapid'
536,'ART84089  ',10,3,4,1,2,8,'High','Simple    ','Unstable','Moderate'
537,'ART53753  ',10,10,1,89,4,10,'High','Moderate  ','Unstable','Slow'
538,'ART95732  ',5,7,10,97,10,9,'Medium','Complex   ','Stable','Slow'
539,'ART37603  ',3,10,1,70,7,6,'High','Moderate  ','Stable','Moderate'
540,'ART56181  ',7,8,3,76,2,7,'High','Moderate  ','Stable','Slow'
541,'ART48785  ',3,5,2,42,9,1,'High','Simple    ','Unstable','Rapid'
542,'ART85127  ',8,8,6,23,7,2,'Medium','Complex   ','Stable','Slow'
543,'ART83097  ',10,8,7,1,6,6,'Medium','Complex   ','Stable','Slow'
544,'ART67931  ',2,7,2,49,1,5,'Medium','Simple    ','Stable','Moderate'
545,'ART80163  ',4,10,10,53,4,1,'Low','Moderate  ','Moderate','Slow'
546,'ART86467  ',8,10,1,62,9,10,'High','Simple    ','Stable','Rapid'
547,'ART44956  ',5,7,1,84,1,2,'Medium','Complex   ','Stable','Slow'
548,'ART94461  ',3,4,7,86,8,3,'Low','Complex   ','Unstable','Slow'
549,'ART46007  ',5,2,1,63,4,6,'Medium','Simple    ','Unstable','Rapid'
550,'ART55624  ',5,7,2,25,10,1,'High','Moderate  ','Stable','Moderate'
551,'ART36303  ',1,8,2,99,3,6,'Medium','Moderate  ','Moderate','Moderate'
552,'ART44161  ',2,7,10,60,4,7,'Medium','Moderate  ','Unstable','Rapid'
553,'ART79576  ',4,4,9,80,2,4,'High','Complex   ','Moderate','Rapid'
554,'ART66820  ',10,9,2,84,3,8,'Medium','Simple    ','Moderate','Slow'
555,'ART99943  ',2,7,3,20,7,3,'Low','Simple    ','Unstable','Moderate'
556,'ART56040  ',6,8,4,27,2,2,'High','Moderate  ','Unstable','Moderate'
557,'ART99073  ',5,3,5,33,1,9,'Low','Complex   ','Stable','Moderate'
558,'ART33473  ',3,8,8,95,5,9,'Medium','Simple    ','Unstable','Slow'
559,'ART24840  ',4,10,3,5,3,2,'High','Moderate  ','Moderate','Moderate'
560,'ART96165  ',3,5,4,90,3,7,'Low','Simple    ','Moderate','Rapid'
561,'ART88073  ',4,10,9,70,4,2,'Low','Complex   ','Moderate','Slow'
562,'ART28804  ',2,1,10,40,2,7,'Medium','Moderate  ','Stable','Slow'
563,'ART17546  ',2,5,2,60,4,9,'High','Moderate  ','Moderate','Slow'
564,'ART14981  ',10,6,3,30,9,8,'Medium','Moderate  ','Moderate','Slow'
565,'ART43106  ',6,9,2,10,5,7,'Low','Simple    ','Moderate','Rapid'
566,'ART74822  ',9,3,5,39,4,7,'High','Moderate  ','Unstable','Rapid'
567,'ART61565  ',5,5,9,5,3,5,'High','Moderate  ','Unstable','Slow'
568,'ART79175  ',5,3,8,32,2,9,'High','Simple    ','Stable','Moderate'
569,'ART26272  ',5,3,5,44,2,2,'Medium','Simple    ','Unstable','Moderate'
570,'ART59168  ',3,3,8,83,10,4,'High','Moderate  ','Unstable','Moderate'
571,'ART66476  ',3,5,6,70,4,10,'Low','Simple    ','Unstable','Rapid'
572,'ART98965  ',3,7,9,1,9,2,'Medium','Complex   ','Moderate','Rapid'
573,'ART11166  ',2,1,3,57,10,5,'Low','Simple    ','Unstable','Slow'
574,'ART66092  ',10,7,7,4,3,10,'High','Complex   ','Stable','Moderate'
575,'ART28913  ',10,3,8,11,4,3,'High','Simple    ','Unstable','Slow'
576,'ART36852  ',5,8,1,84,8,1,'Low','Moderate  ','Moderate','Moderate'
577,'ART32001  ',1,4,1,86,4,6,'Low','Complex   ','Unstable','Moderate'
578,'ART10602  ',2,6,7,66,7,4,'High','Moderate  ','Unstable','Slow'
579,'ART18996  ',1,2,3,47,2,7,'Medium','Moderate  ','Unstable','Rapid'
580,'ART82359  ',4,4,2,12,1,6,'Medium','Complex   ','Unstable','Moderate'
581,'ART15952  ',8,3,6,32,4,9,'High','Complex   ','Stable','Rapid'
582,'ART26831  ',8,8,8,38,1,4,'Medium','Simple    ','Unstable','Rapid'
583,'ART24978  ',5,4,5,65,8,5,'High','Simple    ','Stable','Moderate'
584,'ART84637  ',1,2,5,49,6,6,'Low','Moderate  ','Moderate','Moderate'
585,'ART98277  ',3,3,1,51,5,2,'High','Moderate  ','Stable','Rapid'
586,'ART39262  ',9,6,8,57,2,7,'Low','Moderate  ','Unstable','Slow'
587,'ART56602  ',7,3,5,33,1,4,'Medium','Moderate  ','Moderate','Rapid'
588,'ART57966  ',6,3,8,53,8,8,'Medium','Simple    ','Unstable','Rapid'
589,'ART75943  ',2,1,10,51,7,3,'Low','Simple    ','Stable','Rapid'
590,'ART52469  ',7,1,9,34,10,2,'High','Moderate  ','Moderate','Moderate'
591,'ART26470  ',10,6,4,4,2,4,'Low','Complex   ','Moderate','Moderate'
592,'ART57328  ',7,8,5,96,6,10,'Medium','Simple    ','Stable','Moderate'
593,'ART68018  ',8,6,2,38,8,5,'Low','Simple    ','Unstable','Slow'
594,'ART34189  ',2,1,1,80,10,7,'Medium','Complex   ','Stable','Moderate'
595,'ART88121  ',5,8,2,67,8,8,'High','Complex   ','Unstable','Moderate'
596,'ART38138  ',10,7,5,89,5,7,'High','Moderate  ','Moderate','Moderate'
597,'ART97175  ',9,5,1,81,7,7,'Medium','Moderate  ','Unstable','Slow'
598,'ART81329  ',4,6,7,54,8,9,'Low','Moderate  ','Unstable','Moderate'
599,'ART12913  ',1,7,1,91,6,2,'Low','Moderate  ','Moderate','Slow'
600,'ART25050  ',7,9,9,19,9,1,'Low','Complex   ','Unstable','Slow'
601,'ART58867  ',8,3,4,5,7,2,'Low','Simple    ','Unstable','Moderate'
602,'ART79542  ',5,6,7,1,3,9,'Medium','Moderate  ','Stable','Slow'
603,'ART82199  ',9,2,1,84,6,8,'Medium','Moderate  ','Moderate','Slow'
604,'ART91028  ',4,1,1,62,10,7,'Low','Complex   ','Unstable','Rapid'
605,'ART70580  ',6,7,8,38,10,5,'High','Simple    ','Moderate','Slow'
606,'ART58926  ',3,5,5,5,1,4,'High','Simple    ','Moderate','Slow'
607,'ART67300  ',4,6,9,30,4,1,'High','Simple    ','Unstable','Slow'
608,'ART36902  ',1,8,2,46,10,1,'Low','Complex   ','Moderate','Moderate'
609,'ART16037  ',6,6,5,89,10,5,'Medium','Simple    ','Stable','Rapid'
610,'ART50052  ',3,1,9,35,1,7,'Low','Moderate  ','Moderate','Moderate'
611,'ART20268  ',6,9,7,30,7,4,'High','Complex   ','Unstable','Rapid'
612,'ART85066  ',10,4,4,47,4,8,'Low','Moderate  ','Unstable','Slow'
613,'ART82711  ',1,5,1,85,9,2,'Medium','Complex   ','Unstable','Slow'
614,'ART72030  ',3,6,10,78,5,5,'Low','Simple    ','Stable','Rapid'
615,'ART48513  ',8,2,6,71,6,5,'Medium','Complex   ','Moderate','Moderate'
616,'ART13225  ',2,4,3,38,6,9,'Medium','Complex   ','Unstable','Rapid'
617,'ART16185  ',9,5,7,31,1,4,'Low','Complex   ','Unstable','Slow'
618,'ART87084  ',7,6,4,37,7,7,'High','Complex   ','Moderate','Rapid'
619,'ART76681  ',8,3,4,23,9,7,'Medium','Simple    ','Moderate','Rapid'
620,'ART23595  ',2,2,10,58,2,7,'High','Moderate  ','Stable','Slow'
621,'ART26935  ',5,9,3,42,1,10,'Low','Complex   ','Moderate','Slow'
622,'ART54253  ',1,6,10,16,2,8,'Low','Simple    ','Stable','Rapid'
623,'ART78450  ',8,1,5,30,3,5,'Medium','Complex   ','Stable','Slow'
624,'ART36509  ',7,1,10,31,4,3,'Low','Moderate  ','Stable','Moderate'
625,'ART43909  ',5,5,9,40,1,10,'High','Simple    ','Moderate','Moderate'
626,'ART53400  ',1,8,6,89,9,3,'High','Moderate  ','Moderate','Moderate'
627,'ART66554  ',8,10,1,86,5,9,'High','Moderate  ','Stable','Slow'
628,'ART71813  ',3,6,3,49,8,1,'High','Complex   ','Unstable','Slow'
629,'ART51093  ',2,7,5,76,9,5,'Low','Complex   ','Stable','Moderate'
630,'ART69403  ',1,5,1,85,8,3,'Low','Simple    ','Moderate','Slow'
631,'ART86364  ',4,3,5,24,9,5,'High','Complex   ','Unstable','Slow'
632,'ART75229  ',1,3,10,81,5,1,'Medium','Complex   ','Moderate','Rapid'
633,'ART46673  ',6,3,10,93,10,7,'Medium','Simple    ','Unstable','Slow'
634,'ART23510  ',2,1,2,60,9,1,'High','Moderate  ','Moderate','Slow'
635,'ART86735  ',10,7,6,81,4,7,'High','Moderate  ','Stable','Slow'
636,'ART66768  ',1,6,8,91,2,10,'Medium','Complex   ','Moderate','Slow'
637,'ART25282  ',4,1,5,74,8,4,'Medium','Simple    ','Moderate','Moderate'
638,'ART16218  ',5,3,8,52,1,8,'Medium','Moderate  ','Stable','Rapid'
639,'ART69787  ',9,8,4,23,2,6,'High','Simple    ','Moderate','Slow'
640,'ART21873  ',8,9,10,48,6,4,'Medium','Complex   ','Stable','Moderate'
641,'ART41646  ',9,4,10,2,8,10,'Low','Simple    ','Stable','Moderate'
642,'ART31545  ',7,8,9,45,6,1,'Low','Simple    ','Moderate','Moderate'
643,'ART30984  ',4,9,6,62,2,8,'High','Simple    ','Stable','Rapid'
644,'ART86486  ',9,7,1,55,2,6,'Low','Moderate  ','Unstable','Rapid'
645,'ART62766  ',7,3,4,19,5,9,'Low','Complex   ','Unstable','Moderate'
646,'ART32509  ',9,7,6,47,8,6,'High','Complex   ','Moderate','Slow'
647,'ART89340  ',4,7,3,42,7,5,'Low','Simple    ','Stable','Moderate'
648,'ART88196  ',9,5,9,23,2,1,'High','Moderate  ','Unstable','Slow'
649,'ART14493  ',1,3,8,10,8,10,'Medium','Moderate  ','Unstable','Moderate'
650,'ART76252  ',2,7,1,91,5,2,'Low','Simple    ','Moderate','Moderate'
651,'ART57157  ',7,1,4,79,5,2,'Low','Moderate  ','Stable','Moderate'
652,'ART95823  ',2,5,3,12,7,4,'High','Complex   ','Stable','Slow'
653,'ART89007  ',3,9,10,13,8,4,'High','Simple    ','Moderate','Rapid'
654,'ART59941  ',2,4,3,64,3,10,'High','Complex   ','Stable','Moderate'
655,'ART81928  ',1,6,4,57,8,2,'Low','Moderate  ','Moderate','Rapid'
