396,'ART47293  ','ART47293','Low','Review Required','Priority 3','Strict',60
397,'ART65248  ','ART65248','Medium','Review Required','Priority 1','Strict',30
398,'ART31256  ','ART31256','Medium','Under Revision','Priority 1','Minimal',95
399,'ART78039  ','ART78039','Medium','Updated','Priority 3','Strict',44
400,'ART30501  ','ART30501','High','Under Revision','Priority 3','Strict',39
401,'ART42435  ','ART42435','Medium','Review Required','Priority 3','Strict',10
402,'ART81325  ','ART81325','High','Under Revision','Priority 2','Minimal',31
403,'ART57335  ','ART57335','Low','Review Required','Priority 1','Minimal',65
404,'ART98663  ','ART98663','High','Under Revision','Priority 3','Strict',41
405,'ART16086  ','ART16086','Low','Updated','Priority 2','Strict',39
406,'ART33827  ','ART33827','Medium','Review Required','Priority 2','Minimal',58
407,'ART45622  ','ART45622','Medium','Updated','Priority 2',NULL,65
408,'ART30160  ','ART30160','Low','Updated','Priority 1','Minimal',7
409,'ART51359  ','ART51359','Medium','Updated','Priority 1',NULL,26
410,'ART64648  ','ART64648','Low','Review Required','Priority 2','Strict',90
411,'ART74477  ','ART74477','Medium','Under Revision','Priority 2','Minimal',93
412,'ART97528  ','ART97528','Medium','Review Required','Priority 1',NULL,58
413,'ART17969  ','ART17969','Medium','Updated','Priority 2',NULL,66
414,'ART92812  ','ART92812','Low','Under Revision','Priority 1',NULL,37
415,'ART83654  ','ART83654','High','Under Revision','Priority 3','Strict',7
416,'ART39222  ','ART39222','High','Review Required','Priority 1',NULL,96
417,'ART83109  ','ART83109','Low','Updated','Priority 2','Strict',6
418,'ART99476  ','ART99476','High','Under Revision','Priority 1',NULL,24
419,'ART91545  ','ART91545','High','Under Revision','Priority 1',NULL,3
420,'ART18956  ','ART18956','High','Under Revision','Priority 2','Strict',37
421,'ART84236  ','ART84236','Low','Updated','Priority 2','Strict',25
422,'ART41693  ','ART41693','High','Review Required','Priority 2','Strict',96
423,'ART85466  ','ART85466','Medium','Under Revision','Priority 3','Strict',50
424,'ART51626  ','ART51626','High','Review Required','Priority 1','Strict',38
425,'ART26984  ','ART26984','Low','Updated','Priority 3',NULL,22
426,'ART90499  ','ART90499','Low','Updated','Priority 1','Minimal',38
427,'ART84173  ','ART84173','High','Review Required','Priority 3','Strict',59
428,'ART18753  ','ART18753','High','Review Required','Priority 2','Strict',32
429,'ART49676  ','ART49676','Medium','Updated','Priority 1','Strict',74
430,'ART10796  ','ART10796','High','Updated','Priority 1','Strict',91
431,'ART30608  ','ART30608','Medium','Updated','Priority 2','Strict',71
432,'ART21993  ','ART21993','High','Updated','Priority 3',NULL,76
433,'ART30022  ','ART30022','Low','Under Revision','Priority 2',NULL,16
434,'ART89862  ','ART89862','Medium','Under Revision','Priority 3','Strict',78
435,'ART18141  ','ART18141','Low','Updated','Priority 1',NULL,44
436,'ART40431  ','ART40431','Medium','Under Revision','Priority 3',NULL,46
437,'ART63009  ','ART63009','High','Updated','Priority 1','Strict',92
438,'ART10304  ','ART10304','High','Review Required','Priority 1',NULL,98
439,'ART94825  ','ART94825','High','Review Required','Priority 2',NULL,29
440,'ART27503  ','ART27503','Low','Updated','Priority 1','Minimal',74
441,'ART96200  ','ART96200','Low','Under Revision','Priority 3',NULL,22
442,'ART39644  ','ART39644','High','Under Revision','Priority 2','Minimal',58
443,'ART18636  ','ART18636','High','Review Required','Priority 2','Minimal',63
444,'ART14626  ','ART14626','Medium','Under Revision','Priority 3',NULL,36
445,'ART33648  ','ART33648','Low','Under Revision','Priority 2','Minimal',89
446,'ART35180  ','ART35180','Medium','Review Required','Priority 2',NULL,50
447,'ART79108  ','ART79108','Medium','Under Revision','Priority 3',NULL,35
448,'ART18962  ','ART18962','Low','Review Required','Priority 3','Minimal',93
449,'ART67877  ','ART67877','Medium','Updated','Priority 3','Minimal',52
450,'ART98899  ','ART98899','High','Review Required','Priority 3','Minimal',1
451,'ART30806  ','ART30806','Low','Review Required','Priority 3','Strict',56
452,'ART33858  ','ART33858','Low','Updated','Priority 1',NULL,46
453,'ART56129  ','ART56129','Medium','Under Revision','Priority 2',NULL,51
454,'ART65842  ','ART65842','Low','Review Required','Priority 2','Strict',1
455,'ART64392  ','ART64392','Medium','Review Required','Priority 1','Strict',84
456,'ART69688  ','ART69688','High','Under Revision','Priority 2','Minimal',3
457,'ART90318  ','ART90318','Medium','Review Required','Priority 1','Strict',56
458,'ART16908  ','ART16908','High','Review Required','Priority 3','Strict',54
459,'ART23964  ','ART23964','Medium','Under Revision','Priority 1','Minimal',22
460,'ART12752  ','ART12752','High','Updated','Priority 2',NULL,79
461,'ART89697  ','ART89697','Medium','Updated','Priority 3','Minimal',14
462,'ART96889  ','ART96889','High','Updated','Priority 2',NULL,87
463,'ART78750  ','ART78750','Low','Updated','Priority 3','Strict',26
464,'ART49649  ','ART49649','Low','Updated','Priority 2','Strict',57
465,'ART28121  ','ART28121','High','Updated','Priority 3','Minimal',36
466,'ART86824  ','ART86824','Low','Updated','Priority 2',NULL,7
467,'ART35822  ','ART35822','Medium','Updated','Priority 1','Strict',35
468,'ART27053  ','ART27053','Medium','Under Revision','Priority 3',NULL,66
469,'ART28234  ','ART28234','Medium','Updated','Priority 2','Minimal',63
470,'ART34427  ','ART34427','Medium','Under Revision','Priority 1',NULL,50
471,'ART36419  ','ART36419','High','Updated','Priority 1','Strict',85
472,'ART88575  ','ART88575','Low','Review Required','Priority 3','Minimal',65
473,'ART38532  ','ART38532','High','Review Required','Priority 1','Strict',63
474,'ART34715  ','ART34715','High','Review Required','Priority 3','Minimal',34
475,'ART32179  ','ART32179','Low','Under Revision','Priority 1','Minimal',43
476,'ART34896  ','ART34896','Medium','Under Revision','Priority 1','Minimal',42
477,'ART68034  ','ART68034','Medium','Under Revision','Priority 2','Strict',77
478,'ART88300  ','ART88300','High','Under Revision','Priority 1',NULL,82
479,'ART22526  ','ART22526','High','Review Required','Priority 3','Minimal',53
480,'ART42855  ','ART42855','Medium','Updated','Priority 3','Minimal',6
481,'ART76570  ','ART76570','High','Under Revision','Priority 3','Strict',62
482,'ART86703  ','ART86703','Low','Updated','Priority 2','Minimal',100
483,'ART63970  ','ART63970','Low','Review Required','Priority 2','Strict',8
484,'ART97160  ','ART97160','Low','Review Required','Priority 1',NULL,56
485,'ART98229  ','ART98229','High','Review Required','Priority 2',NULL,61
486,'ART72536  ','ART72536','Low','Updated','Priority 1',NULL,51
487,'ART53266  ','ART53266','High','Updated','Priority 2','Strict',46
488,'ART83161  ','ART83161','Low','Review Required','Priority 1','Minimal',31
489,'ART57961  ','ART57961','High','Updated','Priority 3',NULL,11
490,'ART92624  ','ART92624','High','Updated','Priority 2',NULL,37
491,'ART23896  ','ART23896','Low','Review Required','Priority 3',NULL,91
492,'ART68160  ','ART68160','Low','Updated','Priority 3',NULL,42
493,'ART58497  ','ART58497','High','Review Required','Priority 1','Strict',16
494,'ART64922  ','ART64922','Medium','Under Revision','Priority 1',NULL,82
495,'ART12066  ','ART12066','Medium','Under Revision','Priority 1','Strict',1
496,'ART65335  ','ART65335','Low','Review Required','Priority 3','Minimal',43
497,'ART68662  ','ART68662','Medium','Updated','Priority 1',NULL,44
498,'ART26247  ','ART26247','Low','Review Required','Priority 2','Minimal',39
499,'ART22192  ','ART22192','Low','Updated','Priority 3','Strict',19
500,'ART20287  ','ART20287','Low','Review Required','Priority 2','Strict',26
501,'ART52858  ','ART52858','Medium','Under Revision','Priority 2','Minimal',32
502,'ART98823  ','ART98823','Medium','Under Revision','Priority 1','Minimal',66
503,'ART96951  ','ART96951','Low','Review Required','Priority 1',NULL,48
504,'ART72358  ','ART72358','Low','Updated','Priority 3','Strict',46
505,'ART55698  ','ART55698','Medium','Review Required','Priority 2',NULL,36
506,'ART87575  ','ART87575','High','Under Revision','Priority 3','Strict',79
507,'ART43650  ','ART43650','Low','Under Revision','Priority 1','Minimal',7
508,'ART86220  ','ART86220','Medium','Updated','Priority 2',NULL,92
509,'ART96639  ','ART96639','High','Updated','Priority 3','Strict',4
510,'ART47357  ','ART47357','Medium','Updated','Priority 3','Strict',6
511,'ART45746  ','ART45746','Medium','Under Revision','Priority 3',NULL,91
512,'ART45740  ','ART45740','Medium','Updated','Priority 2','Strict',52
513,'ART88876  ','ART88876','Medium','Under Revision','Priority 1','Minimal',77
514,'ART87418  ','ART87418','Medium','Review Required','Priority 2','Minimal',14
515,'ART97635  ','ART97635','High','Review Required','Priority 1','Minimal',76
516,'ART25292  ','ART25292','Low','Under Revision','Priority 2',NULL,1
517,'ART51076  ','ART51076','High','Under Revision','Priority 1','Strict',68
518,'ART32220  ','ART32220','Medium','Under Revision','Priority 1','Minimal',4
519,'ART76047  ','ART76047','Low','Updated','Priority 3','Strict',89
520,'ART90178  ','ART90178','High','Updated','Priority 2','Minimal',32
521,'ART29967  ','ART29967','Low','Under Revision','Priority 2','Strict',72
522,'ART58041  ','ART58041','Low','Updated','Priority 2','Minimal',21
523,'ART64972  ','ART64972','High','Updated','Priority 3','Minimal',46
524,'ART56415  ','ART56415','Low','Under Revision','Priority 2','Minimal',11
525,'ART45509  ','ART45509','Medium','Under Revision','Priority 2','Strict',27
526,'ART62693  ','ART62693','Low','Updated','Priority 3','Strict',18
527,'ART85673  ','ART85673','High','Under Revision','Priority 3','Minimal',35
528,'ART71133  ','ART71133','Medium','Under Revision','Priority 1',NULL,46
529,'ART69135  ','ART69135','High','Under Revision','Priority 2',NULL,10
530,'ART59994  ','ART59994','Medium','Updated','Priority 2',NULL,93
531,'ART80256  ','ART80256','High','Updated','Priority 3','Minimal',94
532,'ART26841  ','ART26841','High','Review Required','Priority 2',NULL,46
533,'ART94581  ','ART94581','Medium','Updated','Priority 3',NULL,19
534,'ART78648  ','ART78648','High','Updated','Priority 1','Minimal',60
535,'ART85581  ','ART85581','Low','Under Revision','Priority 3','Strict',79
536,'ART84089  ','ART84089','Low','Updated','Priority 3','Strict',88
537,'ART53753  ','ART53753','Medium','Under Revision','Priority 2',NULL,27
538,'ART95732  ','ART95732','Low','Review Required','Priority 3','Strict',44
539,'ART37603  ','ART37603','High','Updated','Priority 3','Strict',2
540,'ART56181  ','ART56181','Medium','Review Required','Priority 2',NULL,86
541,'ART48785  ','ART48785','Low','Updated','Priority 1','Minimal',95
542,'ART85127  ','ART85127','Low','Under Revision','Priority 2','Minimal',34
543,'ART83097  ','ART83097','High','Under Revision','Priority 1','Strict',41
544,'ART67931  ','ART67931','Medium','Under Revision','Priority 2','Strict',5
545,'ART80163  ','ART80163','Low','Under Revision','Priority 1','Strict',49
546,'ART86467  ','ART86467','Medium','Under Revision','Priority 3','Strict',13
547,'ART44956  ','ART44956','High','Under Revision','Priority 3','Strict',44
548,'ART94461  ','ART94461','Low','Under Revision','Priority 2',NULL,59
549,'ART46007  ','ART46007','High','Review Required','Priority 1','Minimal',22
550,'ART55624  ','ART55624','Low','Review Required','Priority 1','Strict',62
551,'ART36303  ','ART36303','Low','Updated','Priority 3','Strict',47
552,'ART44161  ','ART44161','Medium','Under Revision','Priority 3','Strict',43
553,'ART79576  ','ART79576','Medium','Updated','Priority 1',NULL,41
554,'ART66820  ','ART66820','High','Review Required','Priority 1','Strict',86
555,'ART99943  ','ART99943','Low','Under Revision','Priority 1','Minimal',4
556,'ART56040  ','ART56040','Medium','Updated','Priority 2','Strict',17
557,'ART99073  ','ART99073','Low','Updated','Priority 1',NULL,8
558,'ART33473  ','ART33473','Low','Under Revision','Priority 3',NULL,98
559,'ART24840  ','ART24840','High','Updated','Priority 3','Minimal',56
560,'ART96165  ','ART96165','High','Updated','Priority 3','Minimal',14
561,'ART88073  ','ART88073','Low','Review Required','Priority 2',NULL,83
562,'ART28804  ','ART28804','High','Under Revision','Priority 2','Minimal',18
563,'ART17546  ','ART17546','High','Review Required','Priority 1',NULL,45
564,'ART14981  ','ART14981','High','Updated','Priority 1',NULL,66
565,'ART43106  ','ART43106','High','Updated','Priority 1','Minimal',61
566,'ART74822  ','ART74822','High','Updated','Priority 1',NULL,76
567,'ART61565  ','ART61565','Low','Review Required','Priority 3',NULL,48
568,'ART79175  ','ART79175','High','Under Revision','Priority 2',NULL,70
569,'ART26272  ','ART26272','Medium','Updated','Priority 2',NULL,76
570,'ART59168  ','ART59168','High','Review Required','Priority 3','Strict',43
571,'ART66476  ','ART66476','Low','Under Revision','Priority 2',NULL,66
572,'ART98965  ','ART98965','Low','Under Revision','Priority 3','Minimal',52
573,'ART11166  ','ART11166','Low','Review Required','Priority 2','Strict',21
574,'ART66092  ','ART66092','High','Review Required','Priority 2','Strict',13
575,'ART28913  ','ART28913','Low','Under Revision','Priority 2','Strict',25
576,'ART36852  ','ART36852','High','Under Revision','Priority 1','Minimal',2
577,'ART32001  ','ART32001','Medium','Under Revision','Priority 3','Minimal',83
578,'ART10602  ','ART10602','Low','Updated','Priority 1',NULL,49
579,'ART18996  ','ART18996','Medium','Under Revision','Priority 3','Strict',51
580,'ART82359  ','ART82359','Low','Under Revision','Priority 2','Minimal',41
581,'ART15952  ','ART15952','High','Review Required','Priority 1','Minimal',81
582,'ART26831  ','ART26831','High','Under Revision','Priority 1',NULL,85
583,'ART24978  ','ART24978','High','Review Required','Priority 1','Minimal',51
584,'ART84637  ','ART84637','High','Review Required','Priority 1','Strict',62
585,'ART98277  ','ART98277','High','Updated','Priority 2',NULL,40
586,'ART39262  ','ART39262','Medium','Updated','Priority 1','Minimal',78
587,'ART56602  ','ART56602','High','Under Revision','Priority 2','Minimal',41
588,'ART57966  ','ART57966','High','Under Revision','Priority 3','Strict',99
589,'ART75943  ','ART75943','Medium','Under Revision','Priority 3','Minimal',93
590,'ART52469  ','ART52469','Medium','Under Revision','Priority 2',NULL,53
591,'ART26470  ','ART26470','High','Under Revision','Priority 3','Strict',13
592,'ART57328  ','ART57328','High','Under Revision','Priority 3','Strict',13
593,'ART68018  ','ART68018','Low','Review Required','Priority 2','Strict',85
594,'ART34189  ','ART34189','High','Review Required','Priority 2','Strict',65
595,'ART88121  ','ART88121','Medium','Review Required','Priority 1','Strict',62
596,'ART38138  ','ART38138','Low','Under Revision','Priority 1','Strict',88
597,'ART97175  ','ART97175','High','Updated','Priority 1','Strict',26
598,'ART81329  ','ART81329','Low','Under Revision','Priority 3','Minimal',48
599,'ART12913  ','ART12913','Low','Under Revision','Priority 3',NULL,78
600,'ART25050  ','ART25050','High','Updated','Priority 2',NULL,3
601,'ART58867  ','ART58867','High','Review Required','Priority 3',NULL,83
602,'ART79542  ','ART79542','Medium','Under Revision','Priority 1','Minimal',44
603,'ART82199  ','ART82199','Medium','Review Required','Priority 1','Minimal',17
604,'ART91028  ','ART91028','High','Updated','Priority 2','Minimal',89
605,'ART70580  ','ART70580','High','Under Revision','Priority 1',NULL,74
606,'ART58926  ','ART58926','Low','Under Revision','Priority 2',NULL,92
607,'ART67300  ','ART67300','High','Updated','Priority 2','Minimal',3
608,'ART36902  ','ART36902','Low','Updated','Priority 3',NULL,25
609,'ART16037  ','ART16037','Low','Under Revision','Priority 2',NULL,14
610,'ART50052  ','ART50052','Medium','Under Revision','Priority 1',NULL,84
611,'ART20268  ','ART20268','High','Review Required','Priority 1',NULL,17
612,'ART85066  ','ART85066','High','Review Required','Priority 2',NULL,82
613,'ART82711  ','ART82711','Medium','Under Revision','Priority 3','Strict',14
614,'ART72030  ','ART72030','High','Under Revision','Priority 1','Minimal',47
615,'ART48513  ','ART48513','High','Review Required','Priority 1','Strict',1
616,'ART13225  ','ART13225','High','Under Revision','Priority 1',NULL,4
617,'ART16185  ','ART16185','Low','Under Revision','Priority 1',NULL,40
618,'ART87084  ','ART87084','Medium','Under Revision','Priority 1','Minimal',99
619,'ART76681  ','ART76681','Medium','Review Required','Priority 3','Minimal',40
620,'ART23595  ','ART23595','Low','Review Required','Priority 1',NULL,72
621,'ART26935  ','ART26935','Medium','Updated','Priority 3',NULL,86
622,'ART54253  ','ART54253','Low','Under Revision','Priority 1','Strict',37
623,'ART78450  ','ART78450','Medium','Updated','Priority 2',NULL,82
624,'ART36509  ','ART36509','Medium','Under Revision','Priority 2','Minimal',21
625,'ART43909  ','ART43909','Medium','Updated','Priority 1','Strict',49
626,'ART53400  ','ART53400','High','Review Required','Priority 3',NULL,92
627,'ART66554  ','ART66554','Low','Updated','Priority 1',NULL,3
628,'ART71813  ','ART71813','Low','Updated','Priority 1',NULL,21
629,'ART51093  ','ART51093','Medium','Under Revision','Priority 2','Minimal',65
630,'ART69403  ','ART69403','High','Updated','Priority 3','Strict',92
631,'ART86364  ','ART86364','High','Under Revision','Priority 2',NULL,32
632,'ART75229  ','ART75229','High','Updated','Priority 3','Minimal',90
633,'ART46673  ','ART46673','Medium','Under Revision','Priority 2','Minimal',85
634,'ART23510  ','ART23510','Medium','Under Revision','Priority 3','Minimal',76
635,'ART86735  ','ART86735','Medium','Updated','Priority 1','Strict',20
636,'ART66768  ','ART66768','Medium','Updated','Priority 3','Strict',28
637,'ART25282  ','ART25282','Low','Updated','Priority 3','Strict',32
638,'ART16218  ','ART16218','Medium','Review Required','Priority 2',NULL,81
639,'ART69787  ','ART69787','Medium','Under Revision','Priority 3',NULL,16
640,'ART21873  ','ART21873','High','Updated','Priority 1','Strict',22
641,'ART41646  ','ART41646','Low','Updated','Priority 2','Minimal',96
642,'ART31545  ','ART31545','High','Review Required','Priority 1','Strict',64
643,'ART30984  ','ART30984','Medium','Review Required','Priority 3','Minimal',47
644,'ART86486  ','ART86486','High','Updated','Priority 2',NULL,80
645,'ART62766  ','ART62766','High','Review Required','Priority 2',NULL,48
646,'ART32509  ','ART32509','Low','Updated','Priority 1','Minimal',69
647,'ART89340  ','ART89340','Low','Under Revision','Priority 1','Strict',31
648,'ART88196  ','ART88196','High','Updated','Priority 3','Minimal',74
649,'ART14493  ','ART14493','High','Review Required','Priority 1',NULL,67
650,'ART76252  ','ART76252','High','Review Required','Priority 1',NULL,8
651,'ART57157  ','ART57157','Low','Under Revision','Priority 3','Strict',42
652,'ART95823  ','ART95823','High','Under Revision','Priority 3','Minimal',78
653,'ART89007  ','ART89007','High','Review Required','Priority 2',NULL,26
654,'ART59941  ','ART59941','High','Under Revision','Priority 2','Strict',99
655,'ART81928  ','ART81928','High','Review Required','Priority 2',NULL,67
656,'ART60859  ','ART60859','High','Under Revision','Priority 1','Strict',34
657,'ART76513  ','ART76513','Low','Under Revision','Priority 1','Minimal',32
658,'ART55259  ','ART55259','Medium','Under Revision','Priority 3',NULL,19
659,'ART90617  ','ART90617','Medium','Under Revision','Priority 2','Minimal',1
660,'ART24032  ','ART24032','High','Updated','Priority 3','Strict',31
661,'ART14524  ','ART14524','Medium','Updated','Priority 1',NULL,2
662,'ART12071  ','ART12071','High','Updated','Priority 3','Minimal',36
663,'ART66542  ','ART66542','High','Review Required','Priority 3','Strict',30
664,'ART49968  ','ART49968','High','Review Required','Priority 1','Minimal',84
665,'ART22763  ','ART22763','Medium','Review Required','Priority 2',NULL,6
666,'ART87825  ','ART87825','High','Updated','Priority 1','Strict',78
667,'ART75092  ','ART75092','Low','Review Required','Priority 1',NULL,91
668,'ART64002  ','ART64002','High','Review Required','Priority 1','Strict',36
669,'ART49681  ','ART49681','Medium','Updated','Priority 3',NULL,47
670,'ART74234  ','ART74234','Low','Updated','Priority 3','Minimal',73
671,'ART82500  ','ART82500','High','Review Required','Priority 3','Minimal',94
672,'ART81133  ','ART81133','Medium','Under Revision','Priority 2','Strict',3
673,'ART43117  ','ART43117','High','Review Required','Priority 3',NULL,52
674,'ART40138  ','ART40138','Medium','Review Required','Priority 3','Minimal',24
675,'ART54875  ','ART54875','High','Review Required','Priority 1','Minimal',55
676,'ART75708  ','ART75708','Low','Review Required','Priority 3',NULL,44
677,'ART68102  ','ART68102','High','Review Required','Priority 1','Minimal',38
678,'ART55916  ','ART55916','Medium','Under Revision','Priority 1','Minimal',9
679,'ART90234  ','ART90234','Medium','Review Required','Priority 2','Strict',30
680,'ART23795  ','ART23795','High','Updated','Priority 3',NULL,81
681,'ART68106  ','ART68106','High','Under Revision','Priority 1',NULL,56
682,'ART38773  ','ART38773','High','Updated','Priority 2',NULL,29
683,'ART83239  ','ART83239','Low','Review Required','Priority 3','Strict',26
684,'ART97001  ','ART97001','High','Review Required','Priority 2',NULL,16
685,'ART69943  ','ART69943','High','Review Required','Priority 3','Minimal',32
686,'ART19243  ','ART19243','Medium','Review Required','Priority 2',NULL,46
687,'ART72272  ','ART72272','High','Under Revision','Priority 2',NULL,21
688,'ART22160  ','ART22160','Medium','Review Required','Priority 3','Strict',86
689,'ART92263  ','ART92263','Medium','Under Revision','Priority 3',NULL,82
690,'ART65243  ','ART65243','High','Updated','Priority 1','Strict',44
691,'ART44699  ','ART44699','High','Under Revision','Priority 3',NULL,35
692,'ART11818  ','ART11818','High','Under Revision','Priority 1','Minimal',12
693,'ART96685  ','ART96685','Medium','Updated','Priority 2','Strict',80
694,'ART33856  ','ART33856','Medium','Under Revision','Priority 1','Minimal',4
695,'ART37504  ','ART37504','Medium','Under Revision','Priority 1',NULL,28
696,'ART31688  ','ART31688','High','Review Required','Priority 2','Minimal',49
697,'ART96901  ','ART96901','High','Review Required','Priority 1','Minimal',58
698,'ART50086  ','ART50086','Medium','Under Revision','Priority 3','Strict',36
699,'ART53209  ','ART53209','High','Review Required','Priority 2','Minimal',65
700,'ART83335  ','ART83335','Medium','Under Revision','Priority 2',NULL,23
701,'ART40350  ','ART40350','Medium','Under Revision','Priority 3','Minimal',35
702,'ART64734  ','ART64734','High','Under Revision','Priority 2','Strict',79
703,'ART54697  ','ART54697','High','Under Revision','Priority 2',NULL,60
704,'ART39945  ','ART39945','Low','Review Required','Priority 2',NULL,9
705,'ART42663  ','ART42663','High','Under Revision','Priority 3','Minimal',10
706,'ART22716  ','ART22716','Low','Updated','Priority 2','Minimal',90
707,'ART91514  ','ART91514','Medium','Updated','Priority 2',NULL,55
708,'ART33221  ','ART33221','Medium','Updated','Priority 1',NULL,67
709,'ART32246  ','ART32246','High','Updated','Priority 1','Strict',48
710,'ART17845  ','ART17845','High','Review Required','Priority 1','Minimal',6
711,'ART76881  ','ART76881','Low','Under Revision','Priority 3','Strict',16
712,'ART52193  ','ART52193','Low','Review Required','Priority 2',NULL,7
713,'ART44784  ','ART44784','Low','Under Revision','Priority 2','Strict',26
714,'ART96311  ','ART96311','Low','Updated','Priority 3',NULL,6
715,'ART69468  ','ART69468','High','Updated','Priority 2','Minimal',21
716,'ART74832  ','ART74832','Medium','Updated','Priority 3',NULL,9
717,'ART85471  ','ART85471','High','Updated','Priority 1','Strict',69
718,'ART32309  ','ART32309','Low','Review Required','Priority 3','Minimal',57
719,'ART90500  ','ART90500','Low','Review Required','Priority 3','Minimal',72
720,'ART74273  ','ART74273','High','Under Revision','Priority 1',NULL,86
721,'ART17888  ','ART17888','Low','Under Revision','Priority 3','Strict',69
722,'ART90346  ','ART90346','Low','Review Required','Priority 1','Strict',82
723,'ART80971  ','ART80971','High','Review Required','Priority 1',NULL,20
724,'ART23310  ','ART23310','High','Review Required','Priority 2',NULL,87
725,'ART48666  ','ART48666','High','Review Required','Priority 1','Minimal',97
726,'ART21088  ','ART21088','High','Under Revision','Priority 2','Minimal',49
727,'ART77509  ','ART77509','Low','Review Required','Priority 2','Strict',10
728,'ART34980  ','ART34980','High','Updated','Priority 3','Strict',90
729,'ART95946  ','ART95946','Low','Updated','Priority 3',NULL,92
730,'ART39018  ','ART39018','High','Review Required','Priority 1','Minimal',99
731,'ART69774  ','ART69774','Medium','Review Required','Priority 3','Strict',82
732,'ART22315  ','ART22315','Low','Review Required','Priority 1',NULL,34
733,'ART13427  ','ART13427','Medium','Under Revision','Priority 2',NULL,22
734,'ART83272  ','ART83272','Medium','Updated','Priority 1','Minimal',27
735,'ART65730  ','ART65730','Low','Updated','Priority 3',NULL,74
736,'ART42147  ','ART42147','Low','Updated','Priority 2','Minimal',32
737,'ART23549  ','ART23549','High','Under Revision','Priority 3',NULL,27
738,'ART16462  ','ART16462','Low','Review Required','Priority 1',NULL,87
739,'ART67113  ','ART67113','Low','Review Required','Priority 3',NULL,2
740,'ART94859  ','ART94859','Low','Under Revision','Priority 1','Minimal',61
741,'ART34112  ','ART34112','Low','Review Required','Priority 1','Minimal',52
742,'ART14989  ','ART14989','High','Under Revision','Priority 1',NULL,1
743,'ART17780  ','ART17780','High','Review Required','Priority 3','Minimal',23
744,'ART28621  ','ART28621','Medium','Under Revision','Priority 2',NULL,27
745,'ART81768  ','ART81768','Medium','Under Revision','Priority 2',NULL,53
746,'ART87618  ','ART87618','Medium','Review Required','Priority 2','Strict',63
747,'ART42851  ','ART42851','Low','Under Revision','Priority 1','Minimal',48
748,'ART69547  ','ART69547','High','Review Required','Priority 2','Strict',66
749,'ART51717  ','ART51717','Low','Under Revision','Priority 1',NULL,44
750,'ART22886  ','ART22886','Low','Updated','Priority 1',NULL,17
751,'ART49302  ','ART49302','High','Review Required','Priority 2',NULL,16
752,'ART72563  ','ART72563','High','Review Required','Priority 3','Minimal',37
753,'ART11915  ','ART11915','Low','Updated','Priority 1','Minimal',99
754,'ART57469  ','ART57469','Medium','Under Revision','Priority 1','Minimal',40
755,'ART90399  ','ART90399','High','Updated','Priority 1',NULL,6
756,'ART43450  ','ART43450','Low','Updated','Priority 1','Minimal',14
757,'ART51448  ','ART51448','High','Updated','Priority 2','Minimal',78
758,'ART92103  ','ART92103','High','Updated','Priority 3','Minimal',3
759,'ART73159  ','ART73159','Medium','Review Required','Priority 3','Minimal',72
760,'ART75514  ','ART75514','High','Updated','Priority 3','Strict',10
761,'ART29208  ','ART29208','High','Under Revision','Priority 3','Minimal',8
762,'ART71890  ','ART71890','Medium','Updated','Priority 3','Minimal',64
763,'ART66615  ','ART66615','High','Under Revision','Priority 3',NULL,11
764,'ART65460  ','ART65460','High','Updated','Priority 3',NULL,63
765,'ART98712  ','ART98712','Low','Updated','Priority 1','Minimal',49
766,'ART66657  ','ART66657','Medium','Under Revision','Priority 1','Strict',65
767,'ART45951  ','ART45951','High','Review Required','Priority 1',NULL,83
768,'ART20768  ','ART20768','High','Review Required','Priority 1','Strict',85
769,'ART59524  ','ART59524','Medium','Updated','Priority 1','Strict',40
770,'ART84214  ','ART84214','Low','Updated','Priority 1','Strict',72
771,'ART31921  ','ART31921','Medium','Under Revision','Priority 3',NULL,14
772,'ART46790  ','ART46790','Medium','Review Required','Priority 1','Minimal',26
773,'ART72241  ','ART72241','High','Updated','Priority 3','Strict',84
774,'ART57648  ','ART57648','Low','Review Required','Priority 2','Strict',93
775,'ART77503  ','ART77503','Low','Under Revision','Priority 3',NULL,60
776,'ART42635  ','ART42635','High','Updated','Priority 1',NULL,86
777,'ART98088  ','ART98088','Medium','Updated','Priority 3','Strict',77
778,'ART94883  ','ART94883','Medium','Review Required','Priority 3',NULL,46
779,'ART70417  ','ART70417','High','Under Revision','Priority 3','Minimal',71
780,'ART84609  ','ART84609','Medium','Updated','Priority 3','Strict',21
781,'ART76346  ','ART76346','Low','Under Revision','Priority 2',NULL,61
782,'ART34720  ','ART34720','Low','Updated','Priority 1','Minimal',76
783,'ART46547  ','ART46547','Medium','Updated','Priority 2','Strict',32
784,'ART61364  ','ART61364','High','Updated','Priority 3',NULL,97
785,'ART34932  ','ART34932','High','Under Revision','Priority 3',NULL,27
786,'ART96228  ','ART96228','High','Review Required','Priority 1',NULL,42
787,'ART86470  ','ART86470','Low','Review Required','Priority 3',NULL,13
788,'ART76871  ','ART76871','Low','Updated','Priority 3','Strict',30
789,'ART24485  ','ART24485','High','Review Required','Priority 3','Minimal',18
790,'ART49449  ','ART49449','High','Under Revision','Priority 3','Minimal',53
791,'ART81383  ','ART81383','High','Review Required','Priority 1','Minimal',48
792,'ART44723  ','ART44723','Medium','Updated','Priority 3',NULL,66
