224,'ART32258  ','ART32258',224,'In Progress','Low       ','2024-12-19','2025-03-29',90,'Review','Closed','Current                  ','Current             ','Insufficient','Depleted                 ','Rare','Moderate',9,'High','Low'
225,'ART13670  ','ART13670',225,'In Progress','Low       ','2024-12-21','2025-03-04',89,'Updated','Open','Due                      ','Current             ','Adequate','Limited                  ','Rare','Minimal',2,'Low','Medium'
226,'ART44828  ','ART44828',226,'Scheduled','Medium    ','2025-01-04','2025-03-15',86,'Updated',NULL,'Current                  ','Due                 ','Insufficient','Limited                  ','Occasional','Moderate',NULL,'High','Low'
227,'ART27188  ','ART27188',227,'In Progress','Low       ','2025-02-16','2025-02-27',10,'Pending','Open','Current                  ','Due                 ','Adequate','Limited                  ','Occasional','Extensive',9,'High','Low'
228,'ART43891  ','ART43891',228,'Scheduled','Urgent    ','2024-12-26','2025-03-18',42,'Pending','Closed','Due                      ','Due                 ','Insufficient','Depleted                 ','Rare','Moderate',6,'Medium','High'
229,'ART76964  ','ART76964',229,'Scheduled','Medium    ','2025-01-11','2025-03-29',26,'Updated','Closed','Overdue                  ','Current             ','Insufficient','Depleted                 ','Occasional','Minimal',7,'Low','Low'
230,'ART24532  ','ART24532',230,'Not Required','Urgent    ','2024-12-24','2025-04-02',8,'Pending',NULL,'Current                  ','Due                 ','Insufficient','Depleted                 ','Rare','Extensive',5,'Medium','Medium'
231,'ART55249  ','ART55249',231,'Not Required','Urgent    ','2024-12-11','2025-04-28',83,'Pending','Open','Overdue                  ','Current             ','Review Required','Limited                  ','Rare','Extensive',2,'High','Low'
232,'ART24931  ','ART24931',232,'In Progress','Medium    ','2025-02-08','2025-03-05',63,'Updated',NULL,'Current                  ','Current             ','Adequate','Available                ','Frequent','Extensive',6,'High','Low'
233,'ART73597  ','ART73597',233,'Scheduled','Low       ','2024-12-26','2025-05-11',13,'Updated','Open','Due                      ','Overdue             ','Review Required','Limited                  ','Frequent','Moderate',9,'Medium','Low'
234,'ART45358  ','ART45358',234,'Scheduled','Medium    ','2024-12-14','2025-04-17',13,'Pending',NULL,'Current                  ','Due                 ','Insufficient','Available                ','Rare','Moderate',8,'Low','Medium'
235,'ART71982  ','ART71982',235,'Scheduled','Urgent    ','2024-12-03','2025-05-02',84,'Review','Open','Overdue                  ','Overdue             ','Review Required','Depleted                 ','Occasional','Moderate',NULL,'High','High'
236,'ART71172  ','ART71172',236,'Scheduled','Low       ','2025-01-10','2025-04-12',73,'Updated','Open','Due                      ','Due                 ','Adequate','Available                ','Rare','Minimal',5,'Medium','Medium'
237,'ART55873  ','ART55873',237,'In Progress','Low       ','2024-12-25','2025-02-24',79,'Review',NULL,'Overdue                  ','Overdue             ','Insufficient','Depleted                 ','Rare','Minimal',10,'High','Medium'
238,'ART38073  ','ART38073',238,'In Progress','High      ','2024-12-11','2025-04-08',70,'Updated',NULL,'Due                      ','Current             ','Review Required','Available                ','Occasional','Extensive',3,'High','Low'
239,'ART51883  ','ART51883',239,'In Progress','Low       ','2025-01-12','2025-03-13',9,'Pending','Open','Due                      ','Current             ','Adequate','Limited                  ','Rare','Moderate',9,'Low','Low'
240,'ART17559  ','ART17559',240,'Not Required','Low       ','2025-02-02','2025-02-26',53,'Updated',NULL,'Overdue                  ','Due                 ','Review Required','Depleted                 ','Rare','Minimal',10,'High','Medium'
241,'ART15309  ','ART15309',241,'Not Required','Medium    ','2025-02-02','2025-05-20',47,'Updated',NULL,'Current                  ','Current             ','Adequate','Depleted                 ','Occasional','Minimal',2,'Low','Medium'
242,'ART39560  ','ART39560',242,'Not Required','High      ','2024-11-29','2025-04-06',82,'Pending','Open','Due                      ','Overdue             ','Review Required','Limited                  ','Occasional','Moderate',5,'Medium','High'
243,'ART90960  ','ART90960',243,'In Progress','Low       ','2025-01-02','2025-03-16',31,'Pending','Open','Current                  ','Due                 ','Insufficient','Depleted                 ','Frequent','Moderate',1,'Low','Low'
244,'ART63740  ','ART63740',244,'Not Required','Medium    ','2025-01-05','2025-03-15',68,'Review',NULL,'Current                  ','Overdue             ','Adequate','Depleted                 ','Frequent','Minimal',6,'Medium','Medium'
245,'ART86498  ','ART86498',245,'In Progress','Urgent    ','2025-01-28','2025-05-15',58,'Pending','Open','Overdue                  ','Current             ','Adequate','Depleted                 ','Rare','Moderate',10,'Low','High'
246,'ART98285  ','ART98285',246,'Scheduled','High      ','2024-12-01','2025-03-22',15,'Pending','Open','Current                  ','Due                 ','Adequate','Depleted                 ','Rare','Moderate',1,'High','Low'
247,'ART43152  ','ART43152',247,'Scheduled','Low       ','2025-01-21','2025-02-28',9,'Pending','Open','Overdue                  ','Due                 ','Adequate','Limited                  ','Occasional','Minimal',2,'High','Medium'
248,'ART17254  ','ART17254',248,'Scheduled','High      ','2025-02-11','2025-04-20',47,'Pending','Closed','Overdue                  ','Due                 ','Insufficient','Available                ','Occasional','Moderate',10,'Medium','Low'
249,'ART22444  ','ART22444',249,'Scheduled','Urgent    ','2024-12-04','2025-03-05',20,'Updated','Open','Current                  ','Overdue             ','Insufficient','Limited                  ','Rare','Extensive',4,'Low','High'
250,'ART78343  ','ART78343',250,'Scheduled','Medium    ','2024-12-31','2025-03-11',82,'Review','Closed','Overdue                  ','Current             ','Adequate','Available                ','Occasional','Extensive',NULL,'Low','Low'
251,'ART90427  ','ART90427',251,'In Progress','Low       ','2024-12-31','2025-05-02',59,'Updated','Open','Current                  ','Overdue             ','Insufficient','Depleted                 ','Frequent','Extensive',5,'Medium','High'
252,'ART98320  ','ART98320',252,'Not Required','Low       ','2025-01-05','2025-03-29',76,'Updated','Closed','Due                      ','Due                 ','Insufficient','Limited                  ','Occasional','Moderate',7,'High','Medium'
253,'ART41917  ','ART41917',253,'Scheduled','Low       ','2024-12-26','2025-04-10',17,'Pending','Open','Due                      ','Current             ','Insufficient','Depleted                 ','Rare','Minimal',10,'High','Medium'
254,'ART79729  ','ART79729',254,'In Progress','High      ','2025-01-18','2025-02-23',80,'Pending','Open','Current                  ','Overdue             ','Adequate','Available                ','Occasional','Extensive',NULL,'High','High'
255,'ART15822  ','ART15822',255,'In Progress','High      ','2025-01-10','2025-05-07',84,'Pending',NULL,'Current                  ','Due                 ','Review Required','Depleted                 ','Frequent','Minimal',4,'High','High'
256,'ART74169  ','ART74169',256,'In Progress','Medium    ','2025-01-12','2025-02-20',81,'Review','Closed','Current                  ','Overdue             ','Adequate','Available                ','Frequent','Moderate',4,'High','Medium'
257,'ART43645  ','ART43645',257,'In Progress','Medium    ','2025-02-04','2025-05-10',36,'Updated',NULL,'Current                  ','Due                 ','Review Required','Available                ','Rare','Extensive',6,'High','Medium'
258,'ART60637  ','ART60637',258,'Not Required','Medium    ','2025-02-14','2025-02-21',81,'Pending','Closed','Due                      ','Due                 ','Review Required','Available                ','Occasional','Minimal',10,'Medium','Medium'
259,'ART91265  ','ART91265',259,'Scheduled','Low       ','2024-12-30','2025-05-09',66,'Pending','Closed','Current                  ','Overdue             ','Adequate','Limited                  ','Rare','Minimal',5,'Low','Medium'
260,'ART13864  ','ART13864',260,'Scheduled','Low       ','2025-01-15','2025-04-23',10,'Review',NULL,'Due                      ','Overdue             ','Review Required','Limited                  ','Frequent','Extensive',9,'Medium','Medium'
261,'ART25931  ','ART25931',261,'In Progress','Low       ','2024-12-02','2025-04-04',8,'Updated','Open','Due                      ','Current             ','Adequate','Depleted                 ','Occasional','Moderate',9,'Low','Low'
262,'ART93236  ','ART93236',262,'In Progress','Low       ','2025-02-04','2025-04-05',28,'Updated',NULL,'Current                  ','Due                 ','Adequate','Depleted                 ','Rare','Minimal',5,'High','Medium'
263,'ART99384  ','ART99384',263,'Scheduled','High      ','2025-02-08','2025-05-04',87,'Review','Open','Current                  ','Due                 ','Adequate','Available                ','Occasional','Extensive',5,'Medium','High'
264,'ART53116  ','ART53116',264,'In Progress','Low       ','2024-12-18','2025-05-15',55,'Review','Open','Due                      ','Overdue             ','Adequate','Available                ','Occasional','Extensive',1,'Medium','Medium'
265,'ART85703  ','ART85703',265,'Not Required','Urgent    ','2024-12-17','2025-04-18',90,'Updated','Open','Current                  ','Current             ','Review Required','Limited                  ','Frequent','Extensive',10,'Low','Low'
266,'ART12943  ','ART12943',266,'Scheduled','Medium    ','2025-02-01','2025-03-05',12,'Review','Open','Current                  ','Due                 ','Insufficient','Limited                  ','Frequent','Moderate',5,'Medium','High'
267,'ART78887  ','ART78887',267,'In Progress','Urgent    ','2024-12-24','2025-03-09',37,'Review','Closed','Current                  ','Due                 ','Adequate','Available                ','Frequent','Moderate',1,'Low','Medium'
268,'ART30190  ','ART30190',268,'Scheduled','Low       ','2024-12-01','2025-04-04',66,'Updated','Closed','Due                      ','Due                 ','Insufficient','Limited                  ','Frequent','Extensive',7,'Low','Medium'
269,'ART38721  ','ART38721',269,'In Progress','Urgent    ','2024-12-31','2025-03-02',50,'Pending',NULL,'Current                  ','Current             ','Review Required','Depleted                 ','Frequent','Minimal',9,'Low','Low'
270,'ART30217  ','ART30217',270,'Not Required','Urgent    ','2025-01-11','2025-03-03',47,'Updated',NULL,'Due                      ','Current             ','Review Required','Limited                  ','Occasional','Moderate',6,'Low','Medium'
271,'ART47243  ','ART47243',271,'Not Required','Urgent    ','2024-12-21','2025-02-21',51,'Updated','Closed','Overdue                  ','Due                 ','Review Required','Available                ','Rare','Minimal',1,'Medium','Medium'
272,'ART83882  ','ART83882',272,'Not Required','Low       ','2024-12-22','2025-04-09',14,'Pending',NULL,'Due                      ','Due                 ','Adequate','Limited                  ','Rare','Moderate',4,'Low','High'
273,'ART77801  ','ART77801',273,'Not Required','Low       ','2024-12-16','2025-03-11',9,'Pending',NULL,'Overdue                  ','Overdue             ','Insufficient','Depleted                 ','Rare','Moderate',2,'High','High'
274,'ART45260  ','ART45260',274,'In Progress','Urgent    ','2025-02-09','2025-04-02',48,'Pending','Closed','Current                  ','Current             ','Adequate','Depleted                 ','Occasional','Extensive',4,'High','Low'
275,'ART73910  ','ART73910',275,'Not Required','Medium    ','2024-12-04','2025-05-14',42,'Review','Closed','Overdue                  ','Due                 ','Review Required','Available                ','Rare','Extensive',2,'High','Low'
276,'ART47531  ','ART47531',276,'Scheduled','Urgent    ','2025-01-24','2025-04-04',85,'Pending','Open','Overdue                  ','Due                 ','Review Required','Available                ','Frequent','Moderate',7,'Low','Medium'
277,'ART73091  ','ART73091',277,'Scheduled','Urgent    ','2024-11-27','2025-05-13',67,'Pending','Open','Current                  ','Due                 ','Review Required','Limited                  ','Rare','Extensive',2,'High','Medium'
278,'ART45554  ','ART45554',278,'Not Required','Medium    ','2025-02-11','2025-03-07',30,'Review','Closed','Overdue                  ','Overdue             ','Review Required','Available                ','Frequent','Minimal',7,'Low','High'
279,'ART50718  ','ART50718',279,'Not Required','High      ','2025-02-04','2025-04-21',83,'Pending','Open','Due                      ','Due                 ','Review Required','Available                ','Occasional','Moderate',4,'Low','Low'
280,'ART47788  ','ART47788',280,'Scheduled','Medium    ','2025-01-29','2025-03-15',67,'Pending',NULL,'Current                  ','Due                 ','Insufficient','Depleted                 ','Frequent','Minimal',4,'Medium','Low'
281,'ART37928  ','ART37928',281,'Not Required','Urgent    ','2024-12-15','2025-03-15',69,'Pending','Closed','Current                  ','Current             ','Review Required','Limited                  ','Occasional','Minimal',9,'High','Medium'
282,'ART38978  ','ART38978',282,'Not Required','Medium    ','2025-01-12','2025-04-11',18,'Pending',NULL,'Overdue                  ','Overdue             ','Adequate','Available                ','Occasional','Moderate',8,'High','Low'
283,'ART69605  ','ART69605',283,'Scheduled','Medium    ','2024-12-12','2025-05-01',86,'Updated','Open','Due                      ','Due                 ','Review Required','Depleted                 ','Rare','Moderate',4,'Medium','Medium'
284,'ART31121  ','ART31121',284,'Not Required','Urgent    ','2024-12-17','2025-04-08',63,'Pending','Closed','Current                  ','Current             ','Review Required','Available                ','Frequent','Extensive',2,'High','High'
285,'ART59264  ','ART59264',285,'Not Required','Urgent    ','2025-01-24','2025-04-23',12,'Updated','Open','Due                      ','Current             ','Adequate','Available                ','Rare','Minimal',NULL,'Low','Medium'
286,'ART97827  ','ART97827',286,'In Progress','Low       ','2024-11-22','2025-04-16',53,'Pending','Open','Current                  ','Overdue             ','Review Required','Depleted                 ','Rare','Minimal',1,'High','High'
287,'ART64402  ','ART64402',287,'In Progress','Medium    ','2025-01-07','2025-03-29',10,'Review','Open','Current                  ','Overdue             ','Insufficient','Available                ','Occasional','Extensive',6,'Medium','Medium'
288,'ART15493  ','ART15493',288,'In Progress','Urgent    ','2024-12-09','2025-02-26',82,'Review','Closed','Due                      ','Overdue             ','Insufficient','Depleted                 ','Rare','Moderate',10,'Low','Medium'
289,'ART68755  ','ART68755',289,'In Progress','High      ','2025-02-01','2025-04-24',65,'Updated','Open','Current                  ','Due                 ','Review Required','Limited                  ','Frequent','Moderate',10,'Low','Low'
290,'ART28417  ','ART28417',290,'In Progress','Urgent    ','2024-12-01','2025-04-27',32,'Pending','Closed','Due                      ','Current             ','Insufficient','Available                ','Rare','Minimal',6,'Medium','High'
291,'ART42781  ','ART42781',291,'In Progress','Urgent    ','2025-02-10','2025-04-01',20,'Review','Open','Current                  ','Overdue             ','Insufficient','Depleted                 ','Rare','Moderate',NULL,'Medium','High'
292,'ART66169  ','ART66169',292,'Not Required','Medium    ','2024-11-26','2025-03-15',50,'Pending','Closed','Current                  ','Overdue             ','Review Required','Available                ','Occasional','Moderate',9,'High','High'
293,'ART96280  ','ART96280',293,'Not Required','Medium    ','2024-12-14','2025-03-14',18,'Review',NULL,'Due                      ','Due                 ','Adequate','Limited                  ','Rare','Moderate',1,'High','High'
294,'ART97495  ','ART97495',294,'In Progress','High      ','2024-11-21','2025-03-22',72,'Pending','Closed','Current                  ','Overdue             ','Review Required','Limited                  ','Frequent','Minimal',9,'High','Low'
295,'ART24396  ','ART24396',295,'Not Required','Urgent    ','2025-01-14','2025-03-02',45,'Review','Closed','Current                  ','Overdue             ','Insufficient','Limited                  ','Frequent','Moderate',NULL,'Low','High'
296,'ART25032  ','ART25032',296,'Not Required','Urgent    ','2024-11-21','2025-05-08',80,'Review',NULL,'Overdue                  ','Overdue             ','Insufficient','Limited                  ','Occasional','Minimal',8,'High','Medium'
297,'ART62961  ','ART62961',297,'Scheduled','High      ','2024-11-21','2025-05-08',64,'Review','Open','Due                      ','Current             ','Insufficient','Limited                  ','Occasional','Minimal',3,'Low','High'
298,'ART77111  ','ART77111',298,'Not Required','High      ','2025-01-29','2025-02-24',51,'Updated',NULL,'Current                  ','Current             ','Adequate','Limited                  ','Occasional','Minimal',5,'Low','Low'
299,'ART49476  ','ART49476',299,'Not Required','Medium    ','2025-01-07','2025-04-18',66,'Updated','Open','Overdue                  ','Overdue             ','Insufficient','Available                ','Frequent','Moderate',8,'High','High'
300,'ART99394  ','ART99394',300,'In Progress','Urgent    ','2025-02-10','2025-04-27',16,'Updated',NULL,'Overdue                  ','Current             ','Review Required','Depleted                 ','Rare','Extensive',8,'Medium','High'
301,'ART50006  ','ART50006',301,'Scheduled','High      ','2025-01-17','2025-03-04',13,'Updated','Closed','Current                  ','Overdue             ','Adequate','Depleted                 ','Rare','Moderate',2,'Medium','Low'
302,'ART18330  ','ART18330',302,'Not Required','Urgent    ','2024-12-31','2025-03-19',82,'Review','Closed','Overdue                  ','Overdue             ','Review Required','Depleted                 ','Occasional','Moderate',10,'Medium','Low'
303,'ART65641  ','ART65641',303,'In Progress','Low       ','2025-02-12','2025-03-01',23,'Pending','Closed','Due                      ','Overdue             ','Review Required','Depleted                 ','Occasional','Moderate',1,'High','High'
304,'ART85565  ','ART85565',304,'In Progress','Medium    ','2024-12-07','2025-04-29',87,'Pending',NULL,'Current                  ','Overdue             ','Review Required','Depleted                 ','Frequent','Minimal',6,'Medium','Low'
305,'ART90714  ','ART90714',305,'Scheduled','Urgent    ','2025-02-18','2025-03-11',47,'Updated',NULL,'Due                      ','Due                 ','Adequate','Limited                  ','Frequent','Extensive',NULL,'Low','Low'
306,'ART14535  ','ART14535',306,'Not Required','Low       ','2025-02-18','2025-03-04',73,'Pending',NULL,'Current                  ','Overdue             ','Adequate','Depleted                 ','Occasional','Minimal',NULL,'Medium','High'
307,'ART47326  ','ART47326',307,'Scheduled','Urgent    ','2025-01-11','2025-02-23',79,'Review',NULL,'Current                  ','Due                 ','Review Required','Depleted                 ','Frequent','Moderate',NULL,'Low','Low'
308,'ART83116  ','ART83116',308,'Scheduled','Low       ','2024-12-04','2025-04-01',32,'Pending','Open','Current                  ','Overdue             ','Adequate','Limited                  ','Rare','Minimal',8,'Medium','High'
309,'ART37946  ','ART37946',309,'Scheduled','Low       ','2024-12-10','2025-03-23',22,'Updated','Open','Overdue                  ','Current             ','Adequate','Available                ','Occasional','Extensive',10,'Low','High'
310,'ART18394  ','ART18394',310,'Scheduled','Urgent    ','2024-12-20','2025-04-19',22,'Updated','Closed','Overdue                  ','Overdue             ','Adequate','Limited                  ','Frequent','Extensive',7,'Medium','Low'
311,'ART43678  ','ART43678',311,'In Progress','Urgent    ','2025-01-14','2025-05-01',18,'Updated','Closed','Due                      ','Overdue             ','Adequate','Depleted                 ','Rare','Extensive',5,'Medium','Low'
312,'ART93347  ','ART93347',312,'Not Required','High      ','2025-01-13','2025-04-29',23,'Pending','Closed','Current                  ','Due                 ','Review Required','Depleted                 ','Rare','Moderate',9,'Medium','Low'
313,'ART54065  ','ART54065',313,'Scheduled','Medium    ','2024-11-24','2025-03-03',61,'Updated','Closed','Current                  ','Current             ','Insufficient','Limited                  ','Occasional','Minimal',4,'High','Low'
314,'ART23045  ','ART23045',314,'In Progress','Urgent    ','2025-02-15','2025-03-09',88,'Pending',NULL,'Current                  ','Current             ','Review Required','Depleted                 ','Rare','Extensive',1,'Medium','Medium'
315,'ART44354  ','ART44354',315,'In Progress','Urgent    ','2024-11-24','2025-03-27',73,'Updated','Closed','Current                  ','Due                 ','Review Required','Depleted                 ','Occasional','Extensive',NULL,'Medium','Medium'
316,'ART72253  ','ART72253',316,'In Progress','Urgent    ','2025-01-09','2025-02-28',12,'Pending','Closed','Current                  ','Current             ','Insufficient','Available                ','Rare','Minimal',6,'Medium','Low'
317,'ART10868  ','ART10868',317,'Not Required','Urgent    ','2024-11-22','2025-04-17',8,'Updated','Open','Current                  ','Due                 ','Review Required','Depleted                 ','Rare','Moderate',4,'Medium','High'
318,'ART42503  ','ART42503',318,'In Progress','Urgent    ','2024-12-13','2025-04-17',38,'Review',NULL,'Overdue                  ','Current             ','Review Required','Limited                  ','Occasional','Minimal',8,'Low','Medium'
319,'ART32176  ','ART32176',319,'Scheduled','Urgent    ','2025-02-12','2025-03-18',46,'Review','Closed','Overdue                  ','Overdue             ','Review Required','Limited                  ','Rare','Minimal',NULL,'Low','High'
320,'ART64633  ','ART64633',320,'Not Required','Urgent    ','2024-12-06','2025-04-13',88,'Updated',NULL,'Overdue                  ','Current             ','Adequate','Depleted                 ','Frequent','Minimal',6,'Low','Medium'
321,'ART87910  ','ART87910',321,'In Progress','Medium    ','2025-01-17','2025-04-02',73,'Pending','Closed','Due                      ','Due                 ','Insufficient','Limited                  ','Rare','Minimal',10,'Medium','High'
322,'ART62028  ','ART62028',322,'Scheduled','Medium    ','2025-02-11','2025-04-20',38,'Review','Open','Current                  ','Due                 ','Adequate','Depleted                 ','Occasional','Extensive',10,'Low','High'
323,'ART75371  ','ART75371',323,'Not Required','Medium    ','2024-12-22','2025-03-29',20,'Updated',NULL,'Overdue                  ','Overdue             ','Review Required','Depleted                 ','Frequent','Minimal',10,'High','High'
324,'ART47766  ','ART47766',324,'Not Required','Low       ','2025-02-03','2025-05-03',43,'Updated',NULL,'Due                      ','Overdue             ','Insufficient','Limited                  ','Frequent','Extensive',10,'High','Low'
325,'ART52069  ','ART52069',325,'Not Required','Low       ','2024-12-15','2025-04-06',87,'Review',NULL,'Due                      ','Due                 ','Review Required','Limited                  ','Occasional','Minimal',4,'Low','Medium'
326,'ART57217  ','ART57217',326,'Scheduled','Low       ','2024-11-30','2025-03-07',9,'Updated','Closed','Due                      ','Due                 ','Review Required','Available                ','Frequent','Minimal',10,'Medium','Medium'
327,'ART93455  ','ART93455',327,'In Progress','Low       ','2025-02-11','2025-03-21',57,'Pending','Closed','Current                  ','Due                 ','Insufficient','Limited                  ','Frequent','Extensive',NULL,'High','Medium'
328,'ART89006  ','ART89006',328,'In Progress','High      ','2024-12-23','2025-03-08',8,'Updated','Open','Due                      ','Due                 ','Insufficient','Depleted                 ','Occasional','Extensive',NULL,'High','High'
329,'ART33345  ','ART33345',329,'Scheduled','Urgent    ','2024-12-24','2025-03-17',82,'Updated',NULL,'Due                      ','Current             ','Insufficient','Available                ','Occasional','Extensive',1,'Medium','Medium'
330,'ART22032  ','ART22032',330,'In Progress','Medium    ','2024-11-26','2025-04-19',78,'Updated','Closed','Overdue                  ','Current             ','Insufficient','Depleted                 ','Occasional','Minimal',6,'Medium','Medium'
331,'ART66995  ','ART66995',331,'In Progress','Medium    ','2024-11-27','2025-05-06',8,'Review','Open','Due                      ','Due                 ','Review Required','Available                ','Occasional','Minimal',7,'Medium','High'
332,'ART54879  ','ART54879',332,'Not Required','Urgent    ','2024-12-25','2025-03-23',7,'Updated','Closed','Overdue                  ','Overdue             ','Review Required','Available                ','Frequent','Moderate',7,'High','High'
333,'ART99458  ','ART99458',333,'In Progress','Low       ','2024-11-24','2025-03-27',16,'Review','Closed','Current                  ','Overdue             ','Review Required','Available                ','Frequent','Moderate',1,'High','High'
334,'ART18632  ','ART18632',334,'Scheduled','High      ','2024-11-28','2025-04-13',34,'Pending','Closed','Current                  ','Current             ','Insufficient','Depleted                 ','Occasional','Moderate',NULL,'Low','Medium'
335,'ART16702  ','ART16702',335,'Not Required','Medium    ','2024-12-22','2025-03-28',43,'Review','Open','Due                      ','Current             ','Review Required','Limited                  ','Frequent','Extensive',9,'Low','High'
336,'ART10454  ','ART10454',336,'In Progress','Urgent    ','2024-12-09','2025-02-20',56,'Review',NULL,'Overdue                  ','Due                 ','Review Required','Available                ','Occasional','Extensive',5,'Low','Low'
337,'ART57763  ','ART57763',337,'Not Required','Urgent    ','2024-12-07','2025-03-07',81,'Updated','Open','Current                  ','Overdue             ','Review Required','Limited                  ','Rare','Moderate',9,'Low','High'
338,'ART88421  ','ART88421',338,'Not Required','Low       ','2025-01-07','2025-02-26',67,'Updated','Closed','Due                      ','Current             ','Adequate','Depleted                 ','Occasional','Moderate',2,'Low','Medium'
339,'ART89757  ','ART89757',339,'In Progress','High      ','2025-01-23','2025-04-12',33,'Updated','Open','Due                      ','Due                 ','Adequate','Available                ','Occasional','Minimal',6,'Medium','Low'
340,'ART92972  ','ART92972',340,'In Progress','High      ','2025-01-13','2025-04-11',81,'Updated','Closed','Due                      ','Overdue             ','Insufficient','Available                ','Frequent','Moderate',9,'High','Low'
341,'ART60139  ','ART60139',341,'In Progress','Medium    ','2024-12-08','2025-04-24',48,'Pending','Closed','Due                      ','Overdue             ','Adequate','Limited                  ','Rare','Minimal',3,'High','Low'
342,'ART11238  ','ART11238',342,'Scheduled','Urgent    ','2024-12-22','2025-04-29',50,'Updated','Closed','Overdue                  ','Due                 ','Adequate','Available                ','Frequent','Extensive',5,'Medium','High'
343,'ART10101  ','ART10101',343,'Scheduled','Urgent    ','2025-01-27','2025-04-30',80,'Review',NULL,'Due                      ','Overdue             ','Insufficient','Depleted                 ','Rare','Moderate',6,'Low','Medium'
344,'ART31106  ','ART31106',344,'Scheduled','Urgent    ','2024-12-20','2025-03-09',75,'Updated','Closed','Due                      ','Due                 ','Insufficient','Depleted                 ','Frequent','Minimal',8,'Low','Low'
345,'ART93115  ','ART93115',345,'Scheduled','High      ','2025-02-14','2025-04-10',82,'Review','Open','Due                      ','Overdue             ','Review Required','Available                ','Occasional','Minimal',NULL,'Low','High'
346,'ART24723  ','ART24723',346,'In Progress','Medium    ','2024-11-26','2025-02-24',53,'Review','Closed','Overdue                  ','Current             ','Adequate','Depleted                 ','Occasional','Extensive',1,'High','High'
347,'ART59972  ','ART59972',347,'Not Required','Medium    ','2024-12-18','2025-05-08',79,'Updated','Closed','Current                  ','Due                 ','Insufficient','Depleted                 ','Rare','Moderate',5,'Low','High'
348,'ART45346  ','ART45346',348,'Scheduled','High      ','2025-01-27','2025-05-12',46,'Review',NULL,'Overdue                  ','Due                 ','Insufficient','Depleted                 ','Frequent','Moderate',9,'Low','Low'
349,'ART98793  ','ART98793',349,'In Progress','High      ','2024-12-07','2025-03-28',23,'Pending','Closed','Due                      ','Overdue             ','Review Required','Depleted                 ','Rare','Extensive',2,'Medium','Low'
350,'ART69266  ','ART69266',350,'Scheduled','High      ','2024-11-24','2025-04-17',19,'Pending',NULL,'Overdue                  ','Current             ','Insufficient','Available                ','Rare','Extensive',5,'High','Medium'
351,'ART20924  ','ART20924',351,'Scheduled','Urgent    ','2024-12-01','2025-03-09',66,'Review','Closed','Current                  ','Due                 ','Review Required','Limited                  ','Frequent','Moderate',6,'Low','Medium'
352,'ART70901  ','ART70901',352,'Scheduled','Medium    ','2024-12-13','2025-03-22',71,'Updated',NULL,'Due                      ','Overdue             ','Review Required','Depleted                 ','Frequent','Minimal',4,'Low','High'
353,'ART20155  ','ART20155',353,'Not Required','Low       ','2025-01-03','2025-04-10',26,'Updated',NULL,'Due                      ','Due                 ','Insufficient','Limited                  ','Occasional','Extensive',4,'Low','Medium'
354,'ART41568  ','ART41568',354,'Scheduled','Medium    ','2024-12-08','2025-05-13',71,'Updated','Closed','Current                  ','Current             ','Insufficient','Limited                  ','Rare','Minimal',NULL,'Low','Low'
355,'ART21920  ','ART21920',355,'Not Required','High      ','2025-01-16','2025-05-12',89,'Pending','Closed','Due                      ','Overdue             ','Adequate','Limited                  ','Occasional','Minimal',NULL,'Low','High'
356,'ART83067  ','ART83067',356,'Not Required','Low       ','2024-11-21','2025-03-26',69,'Updated','Open','Current                  ','Due                 ','Insufficient','Depleted                 ','Frequent','Minimal',3,'Medium','Medium'
357,'ART84330  ','ART84330',357,'Scheduled','High      ','2025-01-02','2025-05-20',40,'Review','Open','Current                  ','Current             ','Review Required','Limited                  ','Frequent','Minimal',8,'Medium','Medium'
358,'ART69450  ','ART69450',358,'Scheduled','High      ','2024-12-28','2025-03-11',70,'Pending','Open','Current                  ','Due                 ','Insufficient','Limited                  ','Occasional','Extensive',8,'Low','Medium'
359,'ART46628  ','ART46628',359,'In Progress','Medium    ','2025-01-07','2025-05-19',31,'Updated',NULL,'Current                  ','Current             ','Review Required','Depleted                 ','Rare','Moderate',7,'Medium','Medium'
360,'ART66581  ','ART66581',360,'Scheduled','High      ','2024-12-26','2025-04-03',67,'Pending',NULL,'Due                      ','Overdue             ','Review Required','Limited                  ','Rare','Minimal',NULL,'High','High'
361,'ART86761  ','ART86761',361,'In Progress','Low       ','2025-01-23','2025-03-14',57,'Review','Open','Current                  ','Due                 ','Review Required','Available                ','Rare','Moderate',10,'High','Medium'
362,'ART22545  ','ART22545',362,'Not Required','Urgent    ','2025-01-28','2025-04-18',56,'Pending',NULL,'Due                      ','Current             ','Insufficient','Limited                  ','Occasional','Moderate',3,'Medium','Low'
363,'ART76062  ','ART76062',363,'Scheduled','Medium    ','2024-12-28','2025-03-26',21,'Pending','Closed','Due                      ','Current             ','Insufficient','Depleted                 ','Occasional','Extensive',6,'High','Low'
364,'ART93962  ','ART93962',364,'Not Required','Low       ','2025-01-20','2025-02-26',87,'Review','Open','Due                      ','Due                 ','Adequate','Depleted                 ','Frequent','Extensive',4,'High','High'
365,'ART30978  ','ART30978',365,'Scheduled','Urgent    ','2025-01-09','2025-04-15',86,'Pending','Closed','Overdue                  ','Current             ','Insufficient','Limited                  ','Occasional','Extensive',1,'Low','High'
