275,'ART73910  ','High                ','Low','Medium','Low','High                ','High','Medium','High                ','High','Medium','High'
276,'ART47531  ','Medium              ','Medium','High','High','Low                 ','Low','Medium','High                ','Medium','High','Medium'
277,'ART73091  ','Low                 ','High','High','High','Medium              ','Low','Medium','Low                 ','Low','High','Medium'
278,'ART45554  ','Medium              ','High','High','High','High                ','Low','Medium','High                ','Low','Medium','Low'
279,'ART50718  ','High                ','Medium','High','Low','High                ','Medium','Low','Medium              ','Medium','Medium','Medium'
280,'ART47788  ','High                ','Medium','Medium','Low','Medium              ','Medium','Medium','Medium              ','Medium','High','Medium'
281,'ART37928  ','High                ','Medium','Medium','High','Low                 ','Medium','High','Low                 ','Low','High','High'
282,'ART38978  ','High                ','Medium','Medium','Medium','Low                 ','Low','Low','Low                 ','Low','Medium','Low'
283,'ART69605  ','Low                 ','High','Medium','Low','Low                 ','High','Medium','Medium              ','Low','High','High'
284,'ART31121  ','Low                 ','Low','High','Medium','Medium              ','High','Low','High                ','High','Medium','Low'
285,'ART59264  ','Medium              ','High','Low','Low','High                ','High','High','High                ','Low','Low','Low'
286,'ART97827  ','Medium              ','High','High','Medium','High                ','High','Medium','High                ','Medium','Medium','Medium'
287,'ART64402  ','Medium              ','Medium','High','High','Medium              ','Medium','Low','Low                 ','Medium','High','Low'
288,'ART15493  ','Low                 ','Medium','Low','Low','Low                 ','Medium','High','Medium              ','Medium','High','High'
289,'ART68755  ','Low                 ','Low','Medium','Medium','Medium              ','Low','High','Medium              ','Medium','Medium','Medium'
290,'ART28417  ','Medium              ','Low','Low','High','Low                 ','Medium','Medium','High                ','Low','High','Medium'
291,'ART42781  ','Medium              ','High','Low','Low','Medium              ','High','Medium','High                ','Low','Low','Medium'
292,'ART66169  ','Medium              ','High','High','Low','Medium              ','Low','High','High                ','Low','Low','High'
293,'ART96280  ','Medium              ','Low','Low','High','Low                 ','Low','Low','Medium              ','Medium','Low','Low'
294,'ART97495  ','Medium              ','Low','Medium','Low','Medium              ','Medium','High','High                ','Medium','Low','Low'
295,'ART24396  ','Medium              ','Low','Low','Low','Low                 ','High','Medium','Medium              ','High','High','High'
296,'ART25032  ','High                ','Low','Low','Medium','Medium              ','Medium','Low','Low                 ','Low','Low','Medium'
297,'ART62961  ','Medium              ','High','High','Medium','Low                 ','Medium','High','Low                 ','Medium','Low','High'
298,'ART77111  ','Medium              ','Low','High','Medium','High                ','Medium','Medium','High                ','Low','High','Medium'
299,'ART49476  ','High                ','Low','Medium','Medium','High                ','Medium','Low','High                ','Low','Medium','Low'
300,'ART99394  ','Medium              ','Low','High','Low','High                ','Medium','Medium','Low                 ','High','Low','Medium'
301,'ART50006  ','Low                 ','High','High','Medium','Medium              ','High','Low','High                ','High','High','Low'
302,'ART18330  ','Low                 ','Medium','High','High','Medium              ','Medium','Medium','Medium              ','High','Medium','Medium'
303,'ART65641  ','Low                 ','Low','Medium','Low','Medium              ','Medium','Medium','Low                 ','Medium','Low','High'
304,'ART85565  ','Medium              ','High','Low','Medium','High                ','Low','High','Low                 ','Low','Medium','Low'
305,'ART90714  ','Low                 ','Medium','Medium','High','Low                 ','Medium','High','Low                 ','Medium','Medium','High'
306,'ART14535  ','High                ','High','Low','Medium','Low                 ','High','Medium','High                ','High','Medium','Low'
307,'ART47326  ','Low                 ','High','High','Low','Medium              ','Medium','Medium','High                ','Low','High','Low'
308,'ART83116  ','Low                 ','Medium','Medium','Medium','Low                 ','High','Low','Low                 ','High','Low','Low'
309,'ART37946  ','Medium              ','Low','Medium','High','Low                 ','High','Low','Low                 ','Low','Low','High'
310,'ART18394  ','High                ','Medium','High','Low','Low                 ','Medium','Medium','Low                 ','High','Medium','High'
311,'ART43678  ','Low                 ','High','High','Low','High                ','High','Low','Low                 ','Low','High','Medium'
312,'ART93347  ','Low                 ','High','High','Low','Medium              ','Medium','Medium','Medium              ','Low','Low','Low'
313,'ART54065  ','High                ','High','Medium','High','Medium              ','High','Low','Low                 ','Low','Low','Low'
314,'ART23045  ','High                ','Low','High','Low','High                ','Low','Low','High                ','Low','Medium','Low'
315,'ART44354  ','Medium              ','High','Low','Low','Low                 ','High','Low','Low                 ','High','Low','High'
316,'ART72253  ','Low                 ','High','Medium','Medium','Medium              ','Medium','Low','Low                 ','High','Low','Medium'
317,'ART10868  ','Low                 ','Low','High','Medium','Medium              ','Medium','Medium','High                ','Low','Low','Low'
318,'ART42503  ','Medium              ','Low','High','Low','High                ','Low','Low','Low                 ','Low','Medium','High'
319,'ART32176  ','High                ','Low','Low','High','High                ','High','Low','Medium              ','Medium','Low','Low'
320,'ART64633  ','High                ','Medium','High','Low','Medium              ','Medium','High','Medium              ','High','Medium','Low'
321,'ART87910  ','High                ','Medium','Medium','Low','Low                 ','High','Medium','Low                 ','High','High','Low'
322,'ART62028  ','Medium              ','Low','High','High','High                ','Low','Medium','High                ','Medium','High','Medium'
323,'ART75371  ','Medium              ','High','Low','Low','High                ','High','High','High                ','Medium','Medium','Low'
324,'ART47766  ','Low                 ','Medium','Low','Low','Medium              ','Low','High','Medium              ','Low','Low','Low'
325,'ART52069  ','Low                 ','Low','High','Low','Medium              ','Medium','High','Low                 ','Medium','Low','Low'
326,'ART57217  ','High                ','Low','Low','Low','High                ','High','Low','High                ','Medium','Low','Medium'
327,'ART93455  ','High                ','Medium','Medium','High','High                ','Medium','Medium','Low                 ','Medium','High','Medium'
328,'ART89006  ','Medium              ','Low','Low','High','High                ','Low','Low','High                ','Medium','Low','High'
329,'ART33345  ','Low                 ','High','High','Low','Low                 ','High','Medium','Medium              ','Low','Low','Low'
330,'ART22032  ','Low                 ','Medium','Low','High','Low                 ','Medium','High','High                ','Low','High','Medium'
331,'ART66995  ','High                ','High','Low','Medium','Medium              ','Low','Medium','Medium              ','Low','High','High'
332,'ART54879  ','Low                 ','Low','Low','Medium','High                ','Low','Low','High                ','Medium','Low','Medium'
333,'ART99458  ','Low                 ','Low','High','Low','Medium              ','High','Medium','Low                 ','High','High','Medium'
334,'ART18632  ','Low                 ','High','Low','High','Medium              ','High','High','High                ','Low','Medium','High'
335,'ART16702  ','Medium              ','Medium','High','Medium','Low                 ','High','Medium','Low                 ','High','Low','High'
336,'ART10454  ','Low                 ','High','Medium','Medium','Low                 ','Low','Low','High                ','High','Low','Medium'
337,'ART57763  ','High                ','Low','High','Medium','Medium              ','Medium','Low','High                ','Low','Medium','Medium'
338,'ART88421  ','Medium              ','High','Medium','Low','Low                 ','Low','High','Medium              ','High','Low','Low'
339,'ART89757  ','High                ','Medium','Medium','Medium','Medium              ','High','Low','High                ','High','High','High'
340,'ART92972  ','High                ','High','Medium','Low','Low                 ','Medium','Medium','Medium              ','Medium','Medium','Low'
341,'ART60139  ','Medium              ','Low','Low','Medium','Medium              ','High','High','High                ','Low','Medium','High'
342,'ART11238  ','Low                 ','Medium','Medium','High','High                ','Medium','High','Low                 ','High','High','Medium'
343,'ART10101  ','High                ','High','Low','High','Low                 ','High','Medium','High                ','High','Medium','Low'
344,'ART31106  ','Medium              ','Medium','Low','High','Low                 ','Low','Medium','Low                 ','Low','Medium','Medium'
345,'ART93115  ','Medium              ','Low','High','Low','High                ','Low','Low','Medium              ','Low','Low','Low'
346,'ART24723  ','High                ','Medium','Medium','Low','High                ','High','Low','Medium              ','Low','Medium','High'
347,'ART59972  ','High                ','Low','High','Low','Low                 ','Low','Low','High                ','Low','Low','Low'
348,'ART45346  ','Low                 ','Medium','High','High','High                ','High','Low','Low                 ','Low','High','Medium'
349,'ART98793  ','Low                 ','High','High','Low','Medium              ','Medium','Low','Low                 ','High','High','High'
350,'ART69266  ','Medium              ','High','Low','Low','Low                 ','Medium','High','Medium              ','Low','Low','Low'
351,'ART20924  ','Medium              ','Medium','Medium','High','High                ','Low','Medium','High                ','High','Low','High'
352,'ART70901  ','Low                 ','Medium','Low','High','Low                 ','Low','High','High                ','High','Low','Low'
353,'ART20155  ','High                ','Medium','High','Low','Medium              ','High','High','Medium              ','Medium','Low','Medium'
354,'ART41568  ','Low                 ','Low','Low','Low','Low                 ','Low','Medium','Low                 ','High','Low','Low'
355,'ART21920  ','High                ','Low','High','High','High                ','High','Medium','High                ','Medium','Low','High'
356,'ART83067  ','Low                 ','Medium','Medium','High','High                ','Low','Low','Low                 ','High','High','Low'
357,'ART84330  ','Low                 ','Medium','Low','Medium','High                ','Medium','High','High                ','Low','High','Medium'
358,'ART69450  ','High                ','High','High','High','High                ','Medium','Low','Low                 ','High','Low','High'
359,'ART46628  ','Medium              ','High','Low','Medium','Medium              ','High','Medium','Low                 ','High','High','Medium'
360,'ART66581  ','Low                 ','Low','Medium','High','Medium              ','High','Low','High                ','Low','High','High'
361,'ART86761  ','High                ','Low','High','Medium','Medium              ','Low','Low','High                ','Low','High','Medium'
362,'ART22545  ','Medium              ','High','Low','High','High                ','High','Medium','Low                 ','High','High','High'
363,'ART76062  ','Medium              ','High','Low','Low','Low                 ','Medium','Medium','Low                 ','High','Low','Medium'
364,'ART93962  ','High                ','Low','High','Low','Medium              ','Low','Medium','Medium              ','High','Low','High'
365,'ART30978  ','High                ','High','Low','Medium','Low                 ','High','Medium','Medium              ','Medium','High','Low'
366,'ART28359  ','Low                 ','Medium','Low','Medium','Low                 ','Low','Medium','Medium              ','Low','High','Medium'
367,'ART53309  ','Low                 ','Low','Low','High','Medium              ','Low','High','Low                 ','Medium','Medium','Low'
368,'ART50684  ','Medium              ','Low','Medium','Medium','High                ','High','Low','Medium              ','Low','Low','Low'
369,'ART98005  ','High                ','High','Medium','High','Medium              ','Medium','Medium','Medium              ','Low','Low','High'
370,'ART96062  ','High                ','Low','Low','Medium','Low                 ','Medium','Medium','Medium              ','Low','Medium','High'
371,'ART43108  ','Low                 ','Medium','Medium','High','Medium              ','Low','Medium','Low                 ','Low','Low','High'
372,'ART73568  ','Low                 ','High','Medium','Medium','High                ','Medium','Low','Low                 ','Medium','Medium','Low'
373,'ART31268  ','Medium              ','Medium','Low','High','Low                 ','Medium','High','High                ','High','High','Low'
374,'ART88648  ','Medium              ','Low','High','Low','Medium              ','Low','Medium','Medium              ','Medium','Low','Medium'
375,'ART55795  ','Medium              ','Medium','Low','High','High                ','High','Medium','High                ','Low','Low','Medium'
376,'ART70354  ','High                ','Medium','High','High','Low                 ','Medium','Medium','Low                 ','Low','High','Low'
377,'ART51915  ','Medium              ','High','High','Medium','Low                 ','Low','Low','Low                 ','Low','Low','High'
378,'ART85171  ','Medium              ','Low','Medium','Medium','Medium              ','Low','Medium','Low                 ','Low','Low','Medium'
379,'ART42439  ','High                ','High','High','Low','High                ','Low','Low','High                ','High','High','Medium'
380,'ART26707  ','High                ','Medium','Low','Low','Low                 ','Low','High','High                ','High','High','Low'
381,'ART63520  ','Medium              ','Low','Medium','High','Medium              ','Medium','High','Low                 ','High','Low','High'
382,'ART80110  ','Low                 ','Low','High','Low','Low                 ','Low','Low','Low                 ','High','High','Low'
383,'ART53554  ','Medium              ','High','Low','Medium','Low                 ','High','High','High                ','Low','Medium','High'
384,'ART55648  ','Medium              ','Medium','Low','Medium','Low                 ','Medium','High','Low                 ','High','Low','Medium'
385,'ART47609  ','Low                 ','Medium','High','Medium','Medium              ','Medium','Medium','High                ','High','Medium','Low'
386,'ART77482  ','Low                 ','Medium','Medium','Medium','Medium              ','Medium','High','Low                 ','High','High','High'
387,'ART48269  ','Low                 ','Medium','Medium','Low','Low                 ','Medium','High','High                ','Medium','High','High'
388,'ART46875  ','High                ','Low','Medium','High','Low                 ','Medium','High','Low                 ','High','High','Low'
389,'ART63518  ','Medium              ','High','Low','High','High                ','High','High','Medium              ','High','Low','Low'
390,'ART70034  ','Medium              ','Low','High','High','Low                 ','Medium','Low','High                ','High','High','Medium'
391,'ART28711  ','Low                 ','High','Low','Low','Low                 ','Medium','High','High                ','Medium','Low','Medium'
392,'ART48999  ','Low                 ','Medium','Low','Medium','High                ','High','Low','Low                 ','Medium','Medium','Medium'
393,'ART28231  ','High                ','Low','Medium','Low','High                ','Medium','Low','Low                 ','Medium','High','Low'
394,'ART53235  ','Medium              ','High','High','Medium','Medium              ','Medium','High','Low                 ','High','Low','High'
395,'ART68953  ','High                ','High','Low','High','Low                 ','Low','High','Low                 ','Medium','Medium','Low'
396,'ART47293  ','Medium              ','High','High','High','Low                 ','High','Low','High                ','Medium','Low','High'
397,'ART65248  ','Low                 ','Low','High','Low','Medium              ','High','High','Low                 ','High','Low','High'
398,'ART31256  ','Medium              ','Low','Medium','Low','Medium              ','Low','Low','High                ','Medium','Low','High'
399,'ART78039  ','High                ','High','High','Medium','Low                 ','Medium','Medium','Low                 ','Low','Medium','High'
400,'ART30501  ','Low                 ','High','Low','Medium','High                ','High','High','Medium              ','Medium','High','Low'
401,'ART42435  ','High                ','Medium','High','Medium','High                ','High','Low','Medium              ','Low','Medium','Medium'
402,'ART81325  ','Medium              ','Low','High','High','High                ','Medium','Low','High                ','High','Medium','High'
403,'ART57335  ','High                ','Medium','High','High','High                ','High','Low','Low                 ','High','Medium','High'
404,'ART98663  ','Medium              ','High','High','High','High                ','Medium','Medium','Medium              ','Medium','Low','High'
405,'ART16086  ','High                ','Low','High','High','Low                 ','Medium','High','Medium              ','Low','Medium','High'
406,'ART33827  ','Medium              ','Medium','Medium','Medium','Low                 ','Low','Medium','High                ','Low','Medium','Low'
407,'ART45622  ','Medium              ','High','High','High','Medium              ','Medium','High','High                ','Low','Low','High'
408,'ART30160  ','High                ','Medium','Medium','Medium','Medium              ','Low','Low','Low                 ','High','Low','Medium'
409,'ART51359  ','High                ','Medium','Medium','High','Low                 ','Medium','Medium','High                ','High','Medium','High'
410,'ART64648  ','Medium              ','Medium','Low','Medium','High                ','Low','Medium','High                ','Medium','Low','High'
411,'ART74477  ','High                ','Medium','Low','Medium','High                ','High','High','Low                 ','Medium','Low','Low'
412,'ART97528  ','Medium              ','Medium','Medium','Medium','Medium              ','High','High','Medium              ','High','Medium','High'
413,'ART17969  ','Low                 ','Low','Low','Low','High                ','Low','Low','High                ','Low','High','High'
414,'ART92812  ','High                ','High','Medium','Low','Medium              ','Medium','Low','High                ','High','Low','High'
415,'ART83654  ','High                ','Medium','Medium','High','Medium              ','Medium','Low','Low                 ','Low','High','High'
416,'ART39222  ','Low                 ','High','High','High','Medium              ','Low','High','High                ','Medium','High','High'
417,'ART83109  ','Medium              ','Medium','Medium','High','Medium              ','Medium','Low','Medium              ','Low','Medium','Medium'
418,'ART99476  ','High                ','Medium','Low','Low','Low                 ','Low','Low','Low                 ','Low','Medium','Low'
419,'ART91545  ','Medium              ','Low','Low','Low','Medium              ','High','High','Medium              ','Low','High','Medium'
420,'ART18956  ','High                ','Medium','Low','Medium','High                ','Low','Low','Medium              ','Low','Medium','Medium'
421,'ART84236  ','Medium              ','Low','Medium','High','Medium              ','High','Low','High                ','High','High','High'
422,'ART41693  ','Medium              ','Medium','High','Medium','Medium              ','High','Medium','High                ','High','Medium','High'
423,'ART85466  ','Low                 ','Medium','High','Medium','High                ','Low','High','Medium              ','Medium','High','High'
424,'ART51626  ','High                ','Low','Low','High','Medium              ','Low','Low','Medium              ','Low','High','Medium'
425,'ART26984  ','Low                 ','Medium','Medium','High','Low                 ','Medium','Medium','High                ','Low','Medium','High'
426,'ART90499  ','High                ','High','Low','Medium','Medium              ','Low','Medium','Medium              ','Low','Medium','Low'
427,'ART84173  ','Medium              ','Low','Medium','High','Low                 ','Medium','High','Low                 ','Low','High','High'
428,'ART18753  ','Low                 ','Medium','High','Low','Medium              ','Low','High','Low                 ','Low','Low','High'
429,'ART49676  ','Medium              ','Medium','High','High','Medium              ','Low','Low','Medium              ','Low','High','Low'
430,'ART10796  ','Low                 ','Medium','Low','Medium','Low                 ','Medium','Low','Low                 ','Medium','High','Medium'
431,'ART30608  ','High                ','High','Medium','High','Medium              ','Low','High','Medium              ','Medium','Medium','Medium'
432,'ART21993  ','Medium              ','Low','Low','Low','Medium              ','Low','Low','Low                 ','Low','Low','High'
433,'ART30022  ','Medium              ','Low','Medium','Low','Low                 ','High','Medium','High                ','Medium','Low','High'
434,'ART89862  ','Medium              ','Low','Low','High','High                ','High','High','Medium              ','High','Low','Low'
435,'ART18141  ','Low                 ','Low','Low','Medium','Medium              ','Low','Medium','Medium              ','High','High','Low'
436,'ART40431  ','Medium              ','Medium','Low','High','Medium              ','Low','Low','High                ','High','Low','High'
437,'ART63009  ','Medium              ','High','Medium','High','Medium              ','Low','Low','Low                 ','High','Low','High'
438,'ART10304  ','Medium              ','Low','Medium','Medium','Medium              ','Low','High','High                ','Low','High','Medium'
439,'ART94825  ','Low                 ','Medium','Medium','Medium','Medium              ','Low','High','Low                 ','Medium','High','High'
440,'ART27503  ','Low                 ','High','Low','Medium','Medium              ','Medium','Low','Medium              ','High','High','High'
441,'ART96200  ','Low                 ','Low','Medium','Medium','Medium              ','Low','Medium','Low                 ','Medium','High','High'
442,'ART39644  ','Low                 ','High','Low','Low','High                ','Low','Low','Low                 ','Medium','Medium','Low'
443,'ART18636  ','Low                 ','Low','Low','Medium','High                ','Low','Low','High                ','Low','Low','Medium'
444,'ART14626  ','High                ','Medium','Medium','High','Low                 ','Low','Medium','Low                 ','Medium','Low','Medium'
445,'ART33648  ','Low                 ','Low','Medium','High','Low                 ','Medium','Low','Medium              ','Low','High','High'
446,'ART35180  ','Low                 ','Medium','Medium','Low','Medium              ','Low','High','High                ','High','Medium','Medium'
447,'ART79108  ','High                ','Low','High','Medium','High                ','Medium','Medium','Low                 ','Medium','Medium','High'
448,'ART18962  ','High                ','Low','Low','Medium','Medium              ','Low','High','Medium              ','High','Low','High'
449,'ART67877  ','High                ','Medium','High','Low','Medium              ','High','Low','Low                 ','Medium','Medium','High'
450,'ART98899  ','High                ','Medium','Low','High','High                ','High','High','High                ','Low','High','High'
451,'ART30806  ','Medium              ','Medium','Medium','Low','High                ','Low','High','Low                 ','Low','Medium','Low'
452,'ART33858  ','High                ','Medium','Low','Medium','Medium              ','Low','High','Low                 ','Medium','Medium','Medium'
453,'ART56129  ','Medium              ','High','Medium','Medium','Low                 ','High','High','High                ','Low','Medium','Low'
454,'ART65842  ','High                ','Low','High','Low','Medium              ','High','Low','Low                 ','Medium','High','Medium'
455,'ART64392  ','High                ','High','Medium','High','High                ','Low','Medium','Medium              ','Medium','Low','Medium'
456,'ART69688  ','Medium              ','Low','Medium','Low','Medium              ','High','High','Medium              ','High','Medium','Medium'
457,'ART90318  ','Medium              ','High','High','Low','High                ','Low','Medium','Low                 ','Medium','High','Low'
458,'ART16908  ','Low                 ','Low','Low','Medium','High                ','Medium','Medium','High                ','High','Medium','High'
459,'ART23964  ','Medium              ','High','Medium','Medium','Low                 ','Low','Medium','High                ','Low','High','Low'
460,'ART12752  ','Medium              ','High','Low','Medium','Medium              ','High','High','High                ','Medium','High','Low'
461,'ART89697  ','Medium              ','Low','High','High','High                ','Low','Low','Medium              ','High','High','High'
462,'ART96889  ','High                ','Low','Low','Low','High                ','Medium','High','High                ','High','Medium','Low'
463,'ART78750  ','Medium              ','High','Medium','Low','High                ','High','High','Medium              ','Low','Low','Medium'
464,'ART49649  ','High                ','Medium','Medium','Low','Medium              ','Low','High','Medium              ','High','Medium','Low'
465,'ART28121  ','Medium              ','High','Low','Low','Medium              ','High','Low','Low                 ','High','Medium','Low'
466,'ART86824  ','Medium              ','High','High','Low','High                ','Medium','Low','High                ','Low','High','Medium'
467,'ART35822  ','Low                 ','Medium','Medium','Low','High                ','Medium','High','Medium              ','Low','Medium','Medium'
468,'ART27053  ','Low                 ','Low','Medium','Medium','High                ','Low','Medium','Low                 ','Medium','Medium','Low'
469,'ART28234  ','Medium              ','Medium','High','Medium','Medium              ','High','Medium','Low                 ','Medium','Low','High'
470,'ART34427  ','Low                 ','Low','High','Low','Medium              ','High','High','High                ','Medium','Low','High'
471,'ART36419  ','Medium              ','High','Medium','Medium','High                ','High','High','Low                 ','Medium','High','Low'
472,'ART88575  ','Low                 ','High','High','Low','Low                 ','High','Low','High                ','High','Medium','High'
473,'ART38532  ','High                ','Medium','Low','Low','Medium              ','Medium','Low','Low                 ','Low','Medium','High'
474,'ART34715  ','Low                 ','Low','High','Low','Low                 ','Low','High','Medium              ','High','High','High'
475,'ART32179  ','Low                 ','Low','High','Medium','Medium              ','Low','Medium','Low                 ','Low','High','Low'
476,'ART34896  ','Low                 ','Low','Low','Low','Low                 ','Low','Low','Low                 ','High','Low','High'
477,'ART68034  ','Medium              ','Medium','Medium','High','Low                 ','High','Low','Medium              ','Medium','Low','Medium'
478,'ART88300  ','High                ','Medium','Low','High','High                ','High','High','High                ','Medium','High','High'
479,'ART22526  ','Medium              ','High','High','High','Medium              ','Low','High','Medium              ','Medium','High','Medium'
480,'ART42855  ','Medium              ','Medium','High','Low','High                ','High','Medium','Medium              ','Low','Medium','Low'
481,'ART76570  ','Medium              ','Medium','Medium','Low','Low                 ','Low','Medium','Medium              ','Low','High','Medium'
482,'ART86703  ','Medium              ','High','Low','High','Low                 ','Medium','Medium','High                ','Low','Medium','Medium'
483,'ART63970  ','Medium              ','Low','Medium','Low','High                ','High','Medium','High                ','Low','High','Medium'
484,'ART97160  ','Medium              ','High','High','Medium','High                ','Medium','Low','Low                 ','Low','High','Low'
485,'ART98229  ','Medium              ','High','Low','High','High                ','Low','Medium','High                ','Low','Medium','Low'
486,'ART72536  ','Low                 ','Low','Medium','Medium','Medium              ','High','Low','Medium              ','Medium','Low','Medium'
487,'ART53266  ','Low                 ','Medium','High','Low','Low                 ','Medium','High','High                ','Low','Medium','High'
488,'ART83161  ','Low                 ','Medium','Low','Low','High                ','Low','Medium','Medium              ','Medium','Low','Medium'
489,'ART57961  ','Low                 ','Medium','Low','Medium','Low                 ','Medium','Medium','Medium              ','Medium','High','Medium'
490,'ART92624  ','High                ','High','Low','Medium','Medium              ','Low','Medium','Low                 ','Medium','Low','High'
491,'ART23896  ','Medium              ','High','High','Low','Low                 ','Low','Low','High                ','Medium','High','Medium'
492,'ART68160  ','Low                 ','Medium','Medium','Medium','High                ','Medium','Low','Medium              ','Medium','High','Medium'
493,'ART58497  ','Low                 ','Low','High','Low','Medium              ','High','Medium','Low                 ','High','Low','Low'
494,'ART64922  ','High                ','Medium','Low','High','High                ','Medium','Low','High                ','Low','High','Low'
495,'ART12066  ','Low                 ','Medium','Low','Medium','High                ','Medium','Medium','Low                 ','Low','Medium','Medium'
496,'ART65335  ','High                ','High','Low','High','Low                 ','Low','High','High                ','Low','Low','Low'
497,'ART68662  ','Medium              ','Medium','Medium','Medium','Low                 ','High','Low','Medium              ','Low','Low','Low'
498,'ART26247  ','Low                 ','Medium','Low','Medium','Medium              ','High','High','Medium              ','High','Medium','Medium'
499,'ART22192  ','Medium              ','Medium','Medium','High','Medium              ','High','High','High                ','High','High','Low'
500,'ART20287  ','Low                 ','Low','Medium','Medium','High                ','Medium','Low','Medium              ','Medium','Medium','Low'
501,'ART52858  ','Low                 ','High','Medium','Low','Low                 ','Low','Medium','Low                 ','Low','Medium','Low'
502,'ART98823  ','High                ','Medium','Low','Medium','Low                 ','Low','Low','Low                 ','Medium','Medium','Medium'
503,'ART96951  ','Low                 ','Medium','Medium','High','Medium              ','Low','Low','Low                 ','Medium','Medium','Medium'
504,'ART72358  ','Low                 ','Low','High','Medium','Medium              ','Medium','Medium','Medium              ','Low','Low','High'
505,'ART55698  ','High                ','Medium','Low','Medium','High                ','High','Medium','Medium              ','High','High','High'
506,'ART87575  ','Medium              ','Medium','Low','Low','Low                 ','Medium','Low','Medium              ','High','Medium','Medium'
507,'ART43650  ','High                ','Low','Low','Low','Medium              ','Low','High','Low                 ','Low','Low','Medium'
508,'ART86220  ','High                ','High','Low','High','Low                 ','High','High','High                ','Low','High','Low'
509,'ART96639  ','Low                 ','Low','Low','Low','Low                 ','Low','Medium','Low                 ','Medium','Low','Low'
510,'ART47357  ','Medium              ','Low','High','Low','Low                 ','Medium','High','High                ','High','Medium','High'
511,'ART45746  ','Medium              ','Low','High','Medium','High                ','Low','Medium','Medium              ','Medium','High','Low'
512,'ART45740  ','Medium              ','Low','Low','High','Medium              ','High','Low','Low                 ','Low','Medium','Low'
513,'ART88876  ','Low                 ','Low','Low','Medium','Low                 ','Medium','Medium','High                ','High','Medium','Medium'
514,'ART87418  ','Medium              ','Low','Low','Medium','High                ','Low','Medium','High                ','Medium','Medium','Medium'
515,'ART97635  ','Medium              ','Medium','Medium','Medium','Low                 ','Low','Low','Medium              ','Low','High','High'
516,'ART25292  ','High                ','High','Medium','Medium','Medium              ','Medium','Low','Low                 ','Medium','High','Medium'
517,'ART51076  ','Medium              ','High','Medium','High','Low                 ','Low','Medium','Low                 ','Low','Low','Medium'
518,'ART32220  ','High                ','Medium','Low','Low','Medium              ','High','Medium','Medium              ','High','Low','Medium'
519,'ART76047  ','Low                 ','Low','High','Medium','Medium              ','Medium','Medium','Medium              ','High','Low','Medium'
520,'ART90178  ','Low                 ','High','High','High','Low                 ','High','Medium','High                ','Low','Low','High'
521,'ART29967  ','Medium              ','Medium','High','Low','Medium              ','Medium','High','Low                 ','Low','High','Low'
522,'ART58041  ','Low                 ','Medium','Low','Low','Medium              ','Medium','High','Medium              ','High','Low','Medium'
523,'ART64972  ','High                ','Low','Medium','Low','Low                 ','Low','Low','Low                 ','Low','Low','Low'
524,'ART56415  ','Low                 ','Medium','High','Low','Low                 ','High','High','Medium              ','Medium','Low','Low'
525,'ART45509  ','High                ','Low','Low','Low','Medium              ','Low','Low','High                ','Medium','Low','High'
526,'ART62693  ','High                ','Medium','Medium','High','Low                 ','Medium','High','High                ','Medium','Low','High'
527,'ART85673  ','Low                 ','Low','High','Low','Medium              ','Low','High','Medium              ','Medium','Low','High'
528,'ART71133  ','Low                 ','Medium','Medium','Medium','Medium              ','High','Medium','Medium              ','Low','High','Low'
529,'ART69135  ','High                ','Medium','Medium','High','High                ','Medium','Low','Medium              ','High','Low','Medium'
530,'ART59994  ','Low                 ','Low','Low','High','Low                 ','High','Medium','Medium              ','Low','Low','High'
531,'ART80256  ','High                ','Low','Medium','High','Low                 ','High','Medium','Low                 ','Medium','Low','Medium'
532,'ART26841  ','Medium              ','Low','High','Medium','High                ','Low','Medium','Medium              ','High','Medium','Low'
533,'ART94581  ','Low                 ','High','Low','Low','Medium              ','Low','Medium','Medium              ','Medium','High','High'
534,'ART78648  ','High                ','Low','Low','High','Medium              ','High','High','Medium              ','High','High','High'
535,'ART85581  ','High                ','Medium','Medium','Low','Medium              ','Low','Low','Medium              ','High','High','Low'
536,'ART84089  ','Low                 ','High','Medium','Low','Medium              ','High','High','Low                 ','Medium','Low','High'
537,'ART53753  ','Low                 ','Low','Low','Low','Medium              ','High','High','Low                 ','Low','Medium','Medium'
538,'ART95732  ','Low                 ','High','High','High','Low                 ','Low','Low','Low                 ','Medium','Medium','High'
539,'ART37603  ','Low                 ','Medium','High','Low','High                ','Medium','High','High                ','Medium','High','Medium'
540,'ART56181  ','Medium              ','Medium','Medium','High','Low                 ','Medium','Medium','High                ','Medium','Medium','Low'
541,'ART48785  ','Medium              ','Medium','Medium','High','Medium              ','Low','Low','Low                 ','Low','Low','Medium'
542,'ART85127  ','High                ','Medium','Low','High','High                ','Medium','Medium','Medium              ','High','Medium','Medium'
543,'ART83097  ','Medium              ','Medium','Medium','High','Medium              ','Medium','Low','High                ','Low','High','Low'
544,'ART67931  ','High                ','High','Low','High','Medium              ','Medium','Low','Low                 ','Low','Medium','Low'
545,'ART80163  ','High                ','High','Low','Low','High                ','Medium','Low','Low                 ','Low','Medium','High'
546,'ART86467  ','Medium              ','High','High','Medium','Medium              ','Medium','Low','Low                 ','High','High','Medium'
547,'ART44956  ','High                ','Medium','High','High','High                ','High','Low','Low                 ','Medium','Medium','Medium'
