226,'ART44828  ',226,'On Loan                  ',243250.00,'Level 1','Limited','Updating','Required','Due','Updated             ','Restricted','Complete'
227,'ART27188  ',227,'Available                ',563653.00,'Level 3','Restricted','Updating','Recent','Overdue','Updated             ','Limited','In Progress'
228,'ART43891  ',228,'Available                ',936914.00,'Level 1','Restricted','Updating','Required','Due','Updated             ','Limited','In Progress'
229,'ART76964  ',229,'Available                ',223443.00,'Level 1','Public','Updating','Required','Overdue','Review Required     ','Limited','Complete'
230,'ART24532  ',230,'Not Available            ',581933.00,'Level 3','Limited','Complete','Recent','Due','Pending             ','Restricted','Partial'
231,'ART55249  ',231,'Not Available            ',429515.00,'Level 3','Public','Updating','Outdated','Overdue','Review Required     ','Restricted','Complete'
232,'ART24931  ',232,'Not Available            ',316480.00,'Level 3','Public','Updating','Recent','Due','Updated             ','Restricted','In Progress'
233,'ART73597  ',233,'On Loan                  ',251148.00,'Level 3','Public','Partial','Outdated','Due','Pending             ','Restricted','Partial'
234,'ART45358  ',234,'On Loan                  ',571045.00,'Level 3','Limited','Partial','Outdated','Due','Review Required     ','Restricted','Complete'
235,'ART71982  ',235,'Not Available            ',297336.00,'Level 2','Limited','Partial','Required','Due','Updated             ','Available','Partial'
236,'ART71172  ',236,'Available                ',544240.00,'Level 2','Public','Complete','Required','Current','Review Required     ','Limited','Complete'
237,'ART55873  ',237,'Not Available            ',455355.00,'Level 1','Limited','Updating','Required','Overdue','Updated             ','Limited','In Progress'
238,'ART38073  ',238,'Available                ',462274.00,'Level 1','Restricted','Complete','Outdated','Overdue','Updated             ','Limited','Complete'
239,'ART51883  ',239,'Available                ',441032.00,'Level 3','Restricted','Partial','Required','Overdue','Updated             ','Limited','In Progress'
240,'ART17559  ',240,'On Loan                  ',529353.00,'Level 3','Restricted','Complete','Required','Current','Review Required     ','Restricted','In Progress'
241,'ART15309  ',241,'Available                ',89161.00,'Level 1','Public','Updating','Recent','Overdue','Review Required     ','Restricted','In Progress'
242,'ART39560  ',242,'Not Available            ',107587.00,'Level 2','Public','Complete','Outdated','Due','Pending             ','Available','Partial'
243,'ART90960  ',243,'Not Available            ',935706.00,'Level 3','Public','Complete','Recent','Due','Review Required     ','Limited','In Progress'
244,'ART63740  ',244,'On Loan                  ',965468.00,'Level 1','Restricted','Complete','Required','Overdue','Pending             ','Available','Partial'
245,'ART86498  ',245,'Not Available            ',538900.00,'Level 2','Restricted','Partial','Recent','Current','Review Required     ','Limited','Partial'
246,'ART98285  ',246,'Not Available            ',67866.00,'Level 3','Restricted','Partial','Required','Overdue','Review Required     ','Limited','In Progress'
247,'ART43152  ',247,'Available                ',189628.00,'Level 2','Public','Partial','Recent','Overdue','Updated             ','Limited','In Progress'
248,'ART17254  ',248,'On Loan                  ',671803.00,'Level 3','Restricted','Complete','Outdated','Current','Review Required     ','Available','In Progress'
249,'ART22444  ',249,'Available                ',361212.00,'Level 2','Restricted','Updating','Required','Overdue','Review Required     ','Restricted','In Progress'
250,'ART78343  ',250,'Not Available            ',792853.00,'Level 2','Public','Updating','Recent','Due','Updated             ','Available','Complete'
251,'ART90427  ',251,'Not Available            ',732891.00,'Level 1','Restricted','Complete','Recent','Overdue','Updated             ','Restricted','Complete'
252,'ART98320  ',252,'Available                ',132624.00,'Level 2','Public','Complete','Required','Current','Pending             ','Available','Complete'
253,'ART41917  ',253,'On Loan                  ',792787.00,'Level 1','Public','Updating','Recent','Current','Updated             ','Restricted','Partial'
254,'ART79729  ',254,'On Loan                  ',967615.00,'Level 1','Public','Partial','Required','Current','Pending             ','Restricted','Partial'
255,'ART15822  ',255,'Available                ',47722.00,'Level 1','Limited','Updating','Recent','Due','Updated             ','Limited','Partial'
256,'ART74169  ',256,'Not Available            ',659938.00,'Level 2','Restricted','Partial','Outdated','Current','Updated             ','Available','Partial'
257,'ART43645  ',257,'Available                ',421837.00,'Level 2','Limited','Updating','Required','Current','Updated             ','Available','Complete'
258,'ART60637  ',258,'Available                ',510529.00,'Level 3','Public','Complete','Recent','Current','Updated             ','Limited','Complete'
259,'ART91265  ',259,'Not Available            ',169776.00,'Level 2','Public','Complete','Outdated','Current','Review Required     ','Restricted','In Progress'
260,'ART13864  ',260,'Not Available            ',889126.00,'Level 2','Public','Updating','Outdated','Due','Pending             ','Available','In Progress'
261,'ART25931  ',261,'On Loan                  ',386309.00,'Level 1','Limited','Updating','Outdated','Current','Review Required     ','Limited','Partial'
262,'ART93236  ',262,'Not Available            ',252028.00,'Level 2','Limited','Partial','Outdated','Current','Review Required     ','Restricted','In Progress'
263,'ART99384  ',263,'On Loan                  ',714575.00,'Level 1','Restricted','Partial','Recent','Due','Pending             ','Limited','Complete'
264,'ART53116  ',264,'Available                ',987933.00,'Level 3','Restricted','Updating','Required','Current','Pending             ','Restricted','Complete'
265,'ART85703  ',265,'Not Available            ',677844.00,'Level 3','Public','Updating','Recent','Current','Updated             ','Restricted','Partial'
266,'ART12943  ',266,'Available                ',270197.00,'Level 2','Limited','Complete','Outdated','Overdue','Review Required     ','Restricted','Complete'
267,'ART78887  ',267,'Not Available            ',401221.00,'Level 2','Public','Complete','Required','Overdue','Pending             ','Available','Complete'
268,'ART30190  ',268,'Not Available            ',741209.00,'Level 1','Public','Updating','Required','Due','Updated             ','Available','Partial'
269,'ART38721  ',269,'Available                ',139168.00,'Level 3','Restricted','Updating','Outdated','Current','Review Required     ','Available','In Progress'
270,'ART30217  ',270,'On Loan                  ',810382.00,'Level 3','Public','Partial','Outdated','Overdue','Review Required     ','Limited','In Progress'
271,'ART47243  ',271,'On Loan                  ',688420.00,'Level 1','Limited','Partial','Recent','Current','Updated             ','Restricted','Partial'
272,'ART83882  ',272,'On Loan                  ',694746.00,'Level 3','Restricted','Partial','Outdated','Overdue','Updated             ','Limited','Partial'
273,'ART77801  ',273,'Available                ',622202.00,'Level 1','Limited','Partial','Required','Current','Updated             ','Limited','Partial'
274,'ART45260  ',274,'On Loan                  ',664445.00,'Level 3','Limited','Partial','Recent','Due','Review Required     ','Limited','Complete'
275,'ART73910  ',275,'Not Available            ',767487.00,'Level 3','Restricted','Updating','Required','Current','Updated             ','Restricted','In Progress'
276,'ART47531  ',276,'On Loan                  ',799637.00,'Level 1','Public','Updating','Required','Current','Review Required     ','Limited','Partial'
277,'ART73091  ',277,'Not Available            ',569976.00,'Level 3','Restricted','Complete','Outdated','Current','Pending             ','Limited','Complete'
278,'ART45554  ',278,'Available                ',721218.00,'Level 1','Restricted','Partial','Required','Current','Review Required     ','Available','In Progress'
279,'ART50718  ',279,'On Loan                  ',552718.00,'Level 1','Limited','Partial','Required','Current','Updated             ','Available','In Progress'
280,'ART47788  ',280,'Available                ',161673.00,'Level 2','Limited','Updating','Outdated','Overdue','Updated             ','Limited','In Progress'
281,'ART37928  ',281,'Available                ',50688.00,'Level 2','Public','Updating','Recent','Current','Review Required     ','Available','In Progress'
282,'ART38978  ',282,'On Loan                  ',780827.00,'Level 1','Restricted','Updating','Recent','Current','Review Required     ','Restricted','Partial'
283,'ART69605  ',283,'Not Available            ',801554.00,'Level 1','Restricted','Partial','Required','Overdue','Pending             ','Limited','Complete'
284,'ART31121  ',284,'Not Available            ',732944.00,'Level 2','Public','Updating','Recent','Due','Review Required     ','Limited','Complete'
285,'ART59264  ',285,'Not Available            ',555457.00,'Level 2','Restricted','Complete','Outdated','Current','Pending             ','Restricted','Complete'
286,'ART97827  ',286,'On Loan                  ',792358.00,'Level 3','Limited','Partial','Recent','Due','Review Required     ','Available','Complete'
287,'ART64402  ',287,'Available                ',416481.00,'Level 2','Public','Partial','Recent','Overdue','Pending             ','Limited','In Progress'
288,'ART15493  ',288,'Not Available            ',555671.00,'Level 3','Restricted','Partial','Recent','Current','Review Required     ','Limited','Complete'
289,'ART68755  ',289,'On Loan                  ',292350.00,'Level 3','Restricted','Updating','Outdated','Current','Review Required     ','Available','In Progress'
290,'ART28417  ',290,'Available                ',555639.00,'Level 2','Limited','Complete','Required','Overdue','Review Required     ','Limited','In Progress'
291,'ART42781  ',291,'Available                ',594025.00,'Level 3','Restricted','Partial','Required','Current','Review Required     ','Limited','Complete'
292,'ART66169  ',292,'On Loan                  ',70081.00,'Level 3','Restricted','Partial','Outdated','Due','Review Required     ','Available','Complete'
293,'ART96280  ',293,'Not Available            ',698785.00,'Level 3','Restricted','Updating','Recent','Due','Pending             ','Limited','In Progress'
294,'ART97495  ',294,'On Loan                  ',16077.00,'Level 1','Public','Updating','Recent','Current','Updated             ','Limited','Complete'
295,'ART24396  ',295,'Available                ',914826.00,'Level 1','Public','Complete','Outdated','Overdue','Pending             ','Available','Complete'
296,'ART25032  ',296,'Not Available            ',325870.00,'Level 1','Public','Partial','Required','Due','Review Required     ','Limited','In Progress'
297,'ART62961  ',297,'Available                ',229453.00,'Level 1','Restricted','Updating','Recent','Current','Review Required     ','Available','In Progress'
298,'ART77111  ',298,'Available                ',82911.00,'Level 1','Limited','Complete','Recent','Overdue','Updated             ','Restricted','Complete'
299,'ART49476  ',299,'Not Available            ',646119.00,'Level 2','Public','Partial','Outdated','Current','Review Required     ','Available','In Progress'
300,'ART99394  ',300,'On Loan                  ',802557.00,'Level 3','Public','Updating','Required','Due','Pending             ','Available','Complete'
301,'ART50006  ',301,'Available                ',740487.00,'Level 1','Restricted','Partial','Recent','Current','Pending             ','Restricted','Partial'
302,'ART18330  ',302,'On Loan                  ',232244.00,'Level 1','Limited','Partial','Recent','Current','Pending             ','Restricted','In Progress'
303,'ART65641  ',303,'On Loan                  ',391976.00,'Level 2','Public','Updating','Required','Due','Review Required     ','Restricted','In Progress'
304,'ART85565  ',304,'Not Available            ',135994.00,'Level 2','Limited','Complete','Recent','Overdue','Updated             ','Restricted','Complete'
305,'ART90714  ',305,'On Loan                  ',312764.00,'Level 3','Public','Complete','Outdated','Current','Pending             ','Restricted','In Progress'
306,'ART14535  ',306,'On Loan                  ',311980.00,'Level 3','Public','Updating','Recent','Overdue','Updated             ','Restricted','Partial'
307,'ART47326  ',307,'Not Available            ',168999.00,'Level 2','Restricted','Complete','Outdated','Due','Pending             ','Restricted','Complete'
308,'ART83116  ',308,'Available                ',92732.00,'Level 2','Restricted','Complete','Required','Current','Review Required     ','Limited','Complete'
309,'ART37946  ',309,'Available                ',889091.00,'Level 1','Restricted','Updating','Outdated','Current','Review Required     ','Limited','In Progress'
310,'ART18394  ',310,'Not Available            ',667684.00,'Level 1','Restricted','Partial','Required','Current','Pending             ','Restricted','In Progress'
311,'ART43678  ',311,'Not Available            ',95619.00,'Level 1','Limited','Updating','Required','Overdue','Pending             ','Available','In Progress'
312,'ART93347  ',312,'On Loan                  ',957193.00,'Level 1','Public','Updating','Recent','Overdue','Pending             ','Available','Complete'
313,'ART54065  ',313,'Not Available            ',94050.00,'Level 2','Public','Partial','Outdated','Current','Updated             ','Limited','In Progress'
314,'ART23045  ',314,'Available                ',33897.00,'Level 1','Restricted','Updating','Outdated','Overdue','Review Required     ','Restricted','Complete'
315,'ART44354  ',315,'Available                ',965942.00,'Level 3','Restricted','Complete','Recent','Overdue','Pending             ','Limited','Complete'
316,'ART72253  ',316,'On Loan                  ',883248.00,'Level 3','Limited','Complete','Outdated','Current','Pending             ','Restricted','Partial'
317,'ART10868  ',317,'Not Available            ',457943.00,'Level 1','Public','Complete','Recent','Overdue','Pending             ','Available','Partial'
318,'ART42503  ',318,'On Loan                  ',256905.00,'Level 2','Restricted','Complete','Outdated','Due','Review Required     ','Available','Partial'
319,'ART32176  ',319,'On Loan                  ',513190.00,'Level 3','Restricted','Updating','Outdated','Due','Pending             ','Limited','Partial'
320,'ART64633  ',320,'Not Available            ',130056.00,'Level 1','Limited','Updating','Recent','Overdue','Updated             ','Restricted','In Progress'
321,'ART87910  ',321,'Available                ',642129.00,'Level 2','Limited','Updating','Required','Current','Pending             ','Limited','Partial'
322,'ART62028  ',322,'On Loan                  ',638825.00,'Level 1','Limited','Updating','Required','Due','Updated             ','Restricted','Complete'
323,'ART75371  ',323,'Not Available            ',814515.00,'Level 3','Restricted','Partial','Required','Current','Pending             ','Available','In Progress'
324,'ART47766  ',324,'Not Available            ',470015.00,'Level 1','Public','Complete','Recent','Current','Pending             ','Limited','In Progress'
325,'ART52069  ',325,'Available                ',386190.00,'Level 1','Restricted','Partial','Recent','Overdue','Pending             ','Restricted','Partial'
326,'ART57217  ',326,'Not Available            ',952160.00,'Level 3','Restricted','Updating','Recent','Overdue','Pending             ','Restricted','In Progress'
327,'ART93455  ',327,'Not Available            ',95500.00,'Level 2','Restricted','Partial','Recent','Current','Pending             ','Restricted','In Progress'
328,'ART89006  ',328,'Not Available            ',57383.00,'Level 1','Restricted','Partial','Required','Due','Pending             ','Restricted','Complete'
329,'ART33345  ',329,'Not Available            ',113258.00,'Level 3','Public','Complete','Recent','Current','Updated             ','Available','Complete'
330,'ART22032  ',330,'Not Available            ',356625.00,'Level 3','Limited','Complete','Outdated','Current','Review Required     ','Limited','In Progress'
331,'ART66995  ',331,'Not Available            ',921262.00,'Level 2','Limited','Updating','Outdated','Due','Pending             ','Restricted','In Progress'
332,'ART54879  ',332,'On Loan                  ',748674.00,'Level 3','Public','Partial','Recent','Due','Updated             ','Available','Complete'
333,'ART99458  ',333,'Not Available            ',105975.00,'Level 1','Limited','Partial','Recent','Overdue','Review Required     ','Available','Partial'
334,'ART18632  ',334,'Not Available            ',456996.00,'Level 2','Public','Complete','Required','Overdue','Pending             ','Restricted','In Progress'
335,'ART16702  ',335,'Available                ',142824.00,'Level 3','Limited','Partial','Recent','Due','Review Required     ','Available','Complete'
336,'ART10454  ',336,'Not Available            ',352614.00,'Level 2','Public','Partial','Required','Current','Pending             ','Limited','Partial'
337,'ART57763  ',337,'On Loan                  ',198989.00,'Level 1','Public','Updating','Required','Overdue','Pending             ','Restricted','Complete'
338,'ART88421  ',338,'Available                ',289296.00,'Level 2','Public','Partial','Outdated','Due','Review Required     ','Available','In Progress'
339,'ART89757  ',339,'On Loan                  ',798565.00,'Level 1','Restricted','Complete','Recent','Overdue','Review Required     ','Available','Complete'
340,'ART92972  ',340,'On Loan                  ',145541.00,'Level 3','Limited','Complete','Required','Current','Review Required     ','Available','Complete'
341,'ART60139  ',341,'On Loan                  ',854934.00,'Level 2','Public','Partial','Required','Current','Pending             ','Limited','Complete'
342,'ART11238  ',342,'On Loan                  ',479780.00,'Level 1','Limited','Updating','Required','Due','Updated             ','Limited','Complete'
343,'ART10101  ',343,'Not Available            ',339439.00,'Level 3','Public','Partial','Required','Overdue','Pending             ','Restricted','In Progress'
344,'ART31106  ',344,'Not Available            ',326391.00,'Level 1','Limited','Partial','Required','Current','Pending             ','Restricted','Partial'
345,'ART93115  ',345,'On Loan                  ',108169.00,'Level 1','Public','Complete','Outdated','Due','Review Required     ','Restricted','In Progress'
346,'ART24723  ',346,'On Loan                  ',40259.00,'Level 2','Public','Updating','Recent','Overdue','Pending             ','Available','In Progress'
347,'ART59972  ',347,'Available                ',800601.00,'Level 2','Restricted','Complete','Recent','Current','Updated             ','Restricted','Partial'
348,'ART45346  ',348,'Available                ',195806.00,'Level 3','Restricted','Partial','Recent','Current','Review Required     ','Available','Complete'
349,'ART98793  ',349,'Not Available            ',597645.00,'Level 1','Limited','Partial','Outdated','Current','Review Required     ','Available','Partial'
350,'ART69266  ',350,'Not Available            ',47371.00,'Level 2','Public','Updating','Outdated','Overdue','Review Required     ','Restricted','In Progress'
351,'ART20924  ',351,'Not Available            ',954037.00,'Level 3','Restricted','Complete','Recent','Overdue','Review Required     ','Available','In Progress'
352,'ART70901  ',352,'Available                ',634033.00,'Level 2','Restricted','Partial','Required','Due','Updated             ','Limited','Partial'
353,'ART20155  ',353,'Not Available            ',455585.00,'Level 1','Limited','Updating','Outdated','Overdue','Review Required     ','Restricted','In Progress'
354,'ART41568  ',354,'Available                ',812830.00,'Level 1','Public','Partial','Required','Overdue','Pending             ','Restricted','In Progress'
355,'ART21920  ',355,'Not Available            ',235057.00,'Level 1','Restricted','Complete','Required','Current','Review Required     ','Limited','Complete'
356,'ART83067  ',356,'Available                ',912603.00,'Level 2','Restricted','Updating','Required','Current','Review Required     ','Limited','In Progress'
357,'ART84330  ',357,'Not Available            ',622827.00,'Level 2','Limited','Complete','Required','Due','Review Required     ','Available','In Progress'
358,'ART69450  ',358,'Not Available            ',818844.00,'Level 1','Restricted','Complete','Outdated','Overdue','Pending             ','Available','Partial'
359,'ART46628  ',359,'Available                ',384493.00,'Level 2','Limited','Complete','Required','Overdue','Updated             ','Restricted','Complete'
360,'ART66581  ',360,'Available                ',979132.00,'Level 2','Public','Complete','Outdated','Due','Review Required     ','Available','In Progress'
361,'ART86761  ',361,'Not Available            ',203573.00,'Level 1','Public','Partial','Outdated','Current','Review Required     ','Limited','Partial'
362,'ART22545  ',362,'Available                ',156909.00,'Level 3','Restricted','Partial','Recent','Overdue','Pending             ','Limited','In Progress'
363,'ART76062  ',363,'On Loan                  ',197260.00,'Level 1','Limited','Partial','Required','Due','Review Required     ','Limited','Partial'
364,'ART93962  ',364,'Not Available            ',344044.00,'Level 1','Restricted','Updating','Recent','Current','Review Required     ','Limited','Complete'
365,'ART30978  ',365,'Not Available            ',478838.00,'Level 1','Limited','Updating','Outdated','Overdue','Pending             ','Limited','Complete'
366,'ART28359  ',366,'Not Available            ',721726.00,'Level 1','Limited','Updating','Recent','Due','Pending             ','Limited','Partial'
367,'ART53309  ',367,'Not Available            ',910783.00,'Level 2','Limited','Partial','Required','Current','Review Required     ','Limited','In Progress'
368,'ART50684  ',368,'Available                ',371582.00,'Level 2','Limited','Partial','Outdated','Current','Updated             ','Available','Complete'
369,'ART98005  ',369,'Not Available            ',448815.00,'Level 1','Restricted','Partial','Recent','Due','Updated             ','Restricted','Partial'
370,'ART96062  ',370,'On Loan                  ',266528.00,'Level 3','Limited','Partial','Recent','Overdue','Pending             ','Limited','Partial'
371,'ART43108  ',371,'Available                ',602811.00,'Level 1','Limited','Updating','Outdated','Due','Updated             ','Available','In Progress'
372,'ART73568  ',372,'Available                ',447885.00,'Level 1','Public','Complete','Required','Current','Updated             ','Limited','Partial'
373,'ART31268  ',373,'On Loan                  ',346506.00,'Level 3','Public','Updating','Required','Overdue','Review Required     ','Available','In Progress'
374,'ART88648  ',374,'On Loan                  ',805867.00,'Level 3','Public','Updating','Required','Overdue','Review Required     ','Restricted','Partial'
375,'ART55795  ',375,'Available                ',274164.00,'Level 2','Restricted','Partial','Recent','Current','Pending             ','Limited','In Progress'
376,'ART70354  ',376,'On Loan                  ',145152.00,'Level 1','Limited','Complete','Outdated','Overdue','Pending             ','Limited','Complete'
377,'ART51915  ',377,'Available                ',786471.00,'Level 2','Restricted','Partial','Required','Current','Review Required     ','Limited','Partial'
378,'ART85171  ',378,'Not Available            ',820982.00,'Level 2','Public','Complete','Required','Due','Review Required     ','Restricted','In Progress'
379,'ART42439  ',379,'On Loan                  ',119391.00,'Level 1','Restricted','Updating','Outdated','Due','Updated             ','Available','In Progress'
380,'ART26707  ',380,'On Loan                  ',907062.00,'Level 2','Public','Partial','Recent','Overdue','Pending             ','Available','Partial'
381,'ART63520  ',381,'Not Available            ',199725.00,'Level 2','Restricted','Partial','Outdated','Due','Review Required     ','Limited','Complete'
382,'ART80110  ',382,'Available                ',294556.00,'Level 1','Public','Complete','Recent','Current','Updated             ','Restricted','In Progress'
383,'ART53554  ',383,'On Loan                  ',126386.00,'Level 2','Restricted','Updating','Required','Overdue','Review Required     ','Available','Partial'
384,'ART55648  ',384,'On Loan                  ',952149.00,'Level 3','Limited','Updating','Required','Overdue','Review Required     ','Limited','In Progress'
385,'ART47609  ',385,'Available                ',774301.00,'Level 1','Limited','Complete','Outdated','Current','Updated             ','Available','Partial'
386,'ART77482  ',386,'Available                ',386847.00,'Level 3','Limited','Partial','Outdated','Current','Pending             ','Restricted','In Progress'
387,'ART48269  ',387,'On Loan                  ',14764.00,'Level 1','Limited','Updating','Recent','Overdue','Pending             ','Restricted','In Progress'
388,'ART46875  ',388,'Not Available            ',326928.00,'Level 1','Limited','Updating','Recent','Current','Updated             ','Available','Partial'
389,'ART63518  ',389,'Not Available            ',166266.00,'Level 2','Public','Complete','Required','Current','Review Required     ','Limited','Complete'
390,'ART70034  ',390,'Not Available            ',689268.00,'Level 3','Limited','Complete','Outdated','Current','Pending             ','Limited','Partial'
391,'ART28711  ',391,'Available                ',850670.00,'Level 1','Restricted','Complete','Recent','Due','Pending             ','Limited','Complete'
392,'ART48999  ',392,'Available                ',171356.00,'Level 2','Public','Partial','Recent','Current','Updated             ','Restricted','In Progress'
393,'ART28231  ',393,'Not Available            ',957488.00,'Level 3','Limited','Updating','Required','Current','Review Required     ','Available','Complete'
394,'ART53235  ',394,'Not Available            ',263344.00,'Level 1','Public','Complete','Required','Current','Updated             ','Restricted','Partial'
395,'ART68953  ',395,'Available                ',928130.00,'Level 2','Restricted','Complete','Required','Current','Review Required     ','Restricted','Partial'
396,'ART47293  ',396,'Available                ',379950.00,'Level 3','Restricted','Complete','Required','Due','Pending             ','Restricted','In Progress'
397,'ART65248  ',397,'Not Available            ',207062.00,'Level 3','Restricted','Partial','Outdated','Due','Pending             ','Restricted','Complete'
398,'ART31256  ',398,'On Loan                  ',678319.00,'Level 1','Public','Partial','Outdated','Current','Updated             ','Restricted','In Progress'
399,'ART78039  ',399,'Not Available            ',661786.00,'Level 2','Limited','Updating','Recent','Due','Pending             ','Restricted','Partial'
400,'ART30501  ',400,'On Loan                  ',901107.00,'Level 3','Limited','Updating','Recent','Due','Updated             ','Available','Partial'
401,'ART42435  ',401,'On Loan                  ',789044.00,'Level 2','Public','Complete','Recent','Current','Pending             ','Limited','In Progress'
402,'ART81325  ',402,'Available                ',698491.00,'Level 2','Public','Updating','Outdated','Overdue','Pending             ','Available','Partial'
403,'ART57335  ',403,'Not Available            ',420716.00,'Level 1','Restricted','Complete','Required','Overdue','Review Required     ','Restricted','Complete'
404,'ART98663  ',404,'Available                ',470852.00,'Level 3','Public','Complete','Required','Due','Review Required     ','Available','In Progress'
405,'ART16086  ',405,'Available                ',530144.00,'Level 1','Limited','Complete','Outdated','Due','Pending             ','Limited','In Progress'
406,'ART33827  ',406,'Available                ',116295.00,'Level 3','Public','Complete','Recent','Overdue','Review Required     ','Restricted','Complete'
407,'ART45622  ',407,'Not Available            ',216191.00,'Level 2','Restricted','Updating','Outdated','Current','Pending             ','Limited','Partial'
408,'ART30160  ',408,'Available                ',381005.00,'Level 1','Limited','Updating','Recent','Overdue','Review Required     ','Restricted','In Progress'
409,'ART51359  ',409,'On Loan                  ',186796.00,'Level 1','Limited','Updating','Outdated','Current','Pending             ','Limited','Partial'
410,'ART64648  ',410,'On Loan                  ',299597.00,'Level 1','Limited','Complete','Recent','Current','Review Required     ','Limited','Complete'
411,'ART74477  ',411,'On Loan                  ',16728.00,'Level 2','Limited','Complete','Recent','Current','Pending             ','Available','Partial'
412,'ART97528  ',412,'Available                ',370410.00,'Level 1','Restricted','Updating','Outdated','Current','Pending             ','Restricted','Complete'
413,'ART17969  ',413,'Available                ',213774.00,'Level 1','Public','Updating','Recent','Overdue','Review Required     ','Restricted','In Progress'
414,'ART92812  ',414,'Available                ',508068.00,'Level 2','Public','Partial','Recent','Overdue','Pending             ','Limited','Partial'
415,'ART83654  ',415,'Not Available            ',512061.00,'Level 1','Public','Updating','Outdated','Current','Pending             ','Restricted','In Progress'
416,'ART39222  ',416,'Not Available            ',57401.00,'Level 1','Limited','Complete','Required','Overdue','Review Required     ','Limited','In Progress'
417,'ART83109  ',417,'Not Available            ',263032.00,'Level 1','Public','Updating','Recent','Overdue','Pending             ','Available','In Progress'
418,'ART99476  ',418,'Not Available            ',74675.00,'Level 3','Restricted','Partial','Required','Current','Pending             ','Restricted','Complete'
419,'ART91545  ',419,'Available                ',408662.00,'Level 1','Public','Complete','Recent','Overdue','Pending             ','Restricted','In Progress'
420,'ART18956  ',420,'Not Available            ',591662.00,'Level 3','Limited','Partial','Outdated','Due','Pending             ','Limited','Complete'
421,'ART84236  ',421,'Available                ',792156.00,'Level 3','Restricted','Partial','Required','Due','Review Required     ','Limited','Complete'
422,'ART41693  ',422,'Not Available            ',238037.00,'Level 3','Restricted','Partial','Outdated','Due','Updated             ','Limited','In Progress'
423,'ART85466  ',423,'Available                ',835089.00,'Level 3','Public','Updating','Outdated','Overdue','Review Required     ','Restricted','Partial'
424,'ART51626  ',424,'Available                ',575019.00,'Level 2','Limited','Complete','Outdated','Due','Pending             ','Restricted','Partial'
425,'ART26984  ',425,'On Loan                  ',253389.00,'Level 1','Limited','Partial','Recent','Overdue','Pending             ','Available','In Progress'
426,'ART90499  ',426,'On Loan                  ',339209.00,'Level 3','Limited','Complete','Recent','Current','Review Required     ','Available','Partial'
427,'ART84173  ',427,'Available                ',421392.00,'Level 3','Restricted','Complete','Outdated','Current','Review Required     ','Restricted','In Progress'
428,'ART18753  ',428,'On Loan                  ',628557.00,'Level 3','Public','Partial','Recent','Current','Updated             ','Limited','In Progress'
429,'ART49676  ',429,'Available                ',533362.00,'Level 3','Limited','Updating','Recent','Due','Pending             ','Restricted','Partial'
430,'ART10796  ',430,'Available                ',907443.00,'Level 2','Public','Partial','Required','Current','Updated             ','Available','Partial'
431,'ART30608  ',431,'Not Available            ',352726.00,'Level 3','Limited','Complete','Recent','Current','Review Required     ','Restricted','Complete'
432,'ART21993  ',432,'Available                ',689204.00,'Level 1','Public','Complete','Recent','Current','Review Required     ','Restricted','In Progress'
433,'ART30022  ',433,'On Loan                  ',816996.00,'Level 3','Restricted','Updating','Outdated','Due','Review Required     ','Limited','In Progress'
434,'ART89862  ',434,'Not Available            ',931267.00,'Level 2','Public','Complete','Required','Due','Updated             ','Limited','Partial'
435,'ART18141  ',435,'Not Available            ',172958.00,'Level 3','Limited','Complete','Recent','Current','Updated             ','Restricted','Partial'
436,'ART40431  ',436,'On Loan                  ',388880.00,'Level 3','Public','Updating','Required','Current','Pending             ','Available','Partial'
437,'ART63009  ',437,'Available                ',806588.00,'Level 1','Public','Partial','Recent','Due','Pending             ','Restricted','Complete'
438,'ART10304  ',438,'On Loan                  ',438028.00,'Level 2','Public','Updating','Required','Due','Updated             ','Limited','Complete'
439,'ART94825  ',439,'Not Available            ',170661.00,'Level 1','Limited','Complete','Required','Current','Updated             ','Available','Partial'
440,'ART27503  ',440,'Available                ',864051.00,'Level 1','Restricted','Complete','Recent','Overdue','Updated             ','Restricted','Complete'
441,'ART96200  ',441,'Available                ',980118.00,'Level 2','Limited','Complete','Recent','Current','Pending             ','Limited','Complete'
442,'ART39644  ',442,'Available                ',189933.00,'Level 1','Restricted','Updating','Recent','Due','Review Required     ','Restricted','Partial'
443,'ART18636  ',443,'Available                ',40086.00,'Level 2','Limited','Complete','Recent','Due','Pending             ','Restricted','In Progress'
444,'ART14626  ',444,'On Loan                  ',778281.00,'Level 1','Restricted','Updating','Required','Due','Pending             ','Limited','Partial'
445,'ART33648  ',445,'Available                ',714700.00,'Level 2','Restricted','Partial','Required','Current','Pending             ','Restricted','Partial'
446,'ART35180  ',446,'Available                ',702285.00,'Level 2','Restricted','Updating','Recent','Current','Review Required     ','Available','Complete'
447,'ART79108  ',447,'Available                ',974096.00,'Level 2','Restricted','Updating','Required','Current','Pending             ','Limited','Complete'
448,'ART18962  ',448,'Not Available            ',805306.00,'Level 3','Limited','Updating','Recent','Due','Pending             ','Limited','Partial'
449,'ART67877  ',449,'Not Available            ',768461.00,'Level 1','Limited','Updating','Recent','Due','Updated             ','Available','In Progress'
450,'ART98899  ',450,'On Loan                  ',28777.00,'Level 1','Public','Partial','Required','Current','Review Required     ','Limited','Complete'
451,'ART30806  ',451,'Not Available            ',712843.00,'Level 2','Limited','Partial','Outdated','Current','Pending             ','Restricted','Partial'
