'FIN_KJ18','DIST_QVCU8','OPS_9YLAG',8901223.000,94.900,332.260,672394.00,969369,138333.000,89427.0000,'Critical',4569402.00,683669
'FIN_T7YD','DIST_SX6U5','OPS_V9JLU',6654813.000,45.700,377.820,619193.00,542250,66036.000,649637.0000,'Critical',7172495.00,832189
'FIN_RA5A','DIST_VO7NT','OPS_5QHQ3',1993915.000,52.100,830.370,213428.00,147217,361572.000,735095.0000,'Adequate',4316672.00,484411
'FIN_F19G','DIST_JEU3K','OPS_OTT5T',9777718.000,97.400,852.180,545959.00,814491,284590.000,246621.0000,'Limited',9522548.00,31992
'FIN_HBF3','DIST_BADU2','OPS_RJ4PE',7882862.000,60.100,450.090,505604.00,372555,170763.000,442054.0000,'Adequate',9681828.00,435627
'FIN_1XZ6','DIST_KOYZ7','OPS_RNKBG',5392253.000,38.100,889.100,599954.00,957949,288657.000,699810.0000,'Critical',804711.00,554023
'FIN_ZECD','DIST_L7BTD','OPS_1HL4K',5183280.000,15.400,876.790,763539.00,701101,481623.000,259280.0000,'Limited',5416016.00,537410
'FIN_L286','DIST_HLGIL','OPS_57BU7',9368374.000,28.000,547.840,545523.00,158784,328976.000,157269.0000,'Limited',8366249.00,857005
'FIN_5JSA','DIST_012PI','OPS_MJRUA',8476712.000,56.100,929.210,508865.00,840691,23749.000,665669.0000,'Limited',4073353.00,26827
'FIN_ZC7V','DIST_6IKTR','OPS_0GNQK',5777561.000,56.700,611.740,639963.00,532870,203087.000,477331.0000,'Critical',9684283.00,786943
'FIN_LP8Y','DIST_073OS','OPS_AMPE7',5971112.000,72.800,107.150,313280.00,118044,390661.000,858851.0000,'Critical',1054000.00,447898
'FIN_HH02','DIST_NXF2R','OPS_XLKXG',8938877.000,64.000,502.690,465012.00,228851,20577.000,393963.0000,'Critical',9522443.00,849448
'FIN_LPW8','DIST_2RFUS','OPS_679RA',6107526.000,46.400,490.590,650647.00,247754,498270.000,130990.0000,'Limited',1466509.00,28344
'FIN_7CPB','DIST_EM3UV','OPS_Q6IU2',6836888.000,97.500,508.490,94507.00,937063,129179.000,263868.0000,'Critical',8214689.00,888851
'FIN_P2KY','DIST_BWUXG','OPS_BYCRW',1812132.000,95.300,101.030,915456.00,112307,296503.000,442459.0000,'Adequate',9440074.00,992156
'FIN_A6CV','DIST_VD0PC','OPS_T9E6N',9738926.000,88.900,616.640,562845.00,668520,103578.000,415132.0000,'Adequate',6367917.00,854815
'FIN_537N','DIST_4YDWT','OPS_UE0V2',1887975.000,61.200,126.960,135800.00,655853,404971.000,718177.0000,'Adequate',1462469.00,825696
'FIN_2OYX','DIST_CW0OE','OPS_5R8VV',1849476.000,15.200,534.840,987073.00,222940,216085.000,734750.0000,'Critical',223563.00,797486
'FIN_TFRU','DIST_65VVB','OPS_FCHH1',7968612.000,33.900,577.610,819493.00,773906,7128.000,932051.0000,'Adequate',8854783.00,391653
'FIN_O8F2','DIST_XMUHK','OPS_7W4KK',6511833.000,74.000,429.570,976343.00,860769,192360.000,694090.0000,'Critical',4128971.00,108452
'FIN_ERAM','DIST_IBTMQ','OPS_1X183',6041034.000,98.200,108.910,32878.00,243775,256077.000,586701.0000,'Critical',7827949.00,731934
'FIN_IG9Q','DIST_87EZI','OPS_SX4I5',8682806.000,18.200,759.940,737043.00,46635,366563.000,971287.0000,'Adequate',1444395.00,564777
'FIN_3HKL','DIST_2CZ3E','OPS_ORQHM',2894487.000,74.000,442.490,492281.00,861997,119992.000,699515.0000,'Limited',8876391.00,295330
'FIN_HYM9','DIST_3HN49','OPS_WYKCT',8380812.000,16.000,681.050,383498.00,815011,100446.000,181401.0000,'Limited',9328727.00,456268
'FIN_3JA7','DIST_XZ6CM','OPS_V4XG1',521384.000,2.700,299.840,877670.00,825672,138594.000,533640.0000,'Limited',3960466.00,125972
'FIN_GXDB','DIST_QA0AW','OPS_20ERT',406865.000,3.400,181.870,428809.00,953320,170086.000,432338.0000,'Adequate',128855.00,207174
'FIN_A1F7','DIST_XJAX2','OPS_EJRTJ',2115758.000,80.300,155.470,563083.00,969101,105598.000,712096.0000,'Limited',2930979.00,294398
'FIN_2K3R','DIST_YD4K3','OPS_ZKQ00',548211.000,40.400,313.960,250049.00,237814,227760.000,145296.0000,'Adequate',5685018.00,888795
'FIN_HQ0P','DIST_BVDAI','OPS_6WWD3',9574357.000,66.300,179.230,971003.00,833716,111253.000,372395.0000,'Limited',4866459.00,584028
'FIN_30FK','DIST_PFP37','OPS_1352S',8863086.000,56.600,159.180,825363.00,599122,436122.000,77518.0000,'Critical',5652174.00,591207
'FIN_93B3','DIST_L3JDN','OPS_1NTL1',9566496.000,32.800,323.980,278974.00,817157,375003.000,563812.0000,'Critical',9395756.00,242380
'FIN_T3N3','DIST_C153I','OPS_KRE0S',2516308.000,16.600,531.180,98241.00,464266,204763.000,670389.0000,'Critical',130086.00,874192
'FIN_X975','DIST_YZMPJ','OPS_QR0CN',3501432.000,55.100,666.850,85780.00,373169,47783.000,36403.0000,'Critical',7215056.00,798923
'FIN_Z0CE','DIST_4CT9D','OPS_E4RFE',5056610.000,26.400,130.060,188330.00,121502,222747.000,20993.0000,'Critical',8474014.00,951264
'FIN_DGWJ','DIST_3LJ3S','OPS_M0Z1H',4686958.000,66.900,54.150,398032.00,35166,233737.000,248072.0000,'Critical',5894808.00,388843
'FIN_PI4B','DIST_WQXDW','OPS_H5EPY',411301.000,98.000,431.700,773419.00,214496,379307.000,23593.0000,'Limited',2067973.00,598604
'FIN_62VZ','DIST_0PLGM','OPS_L33H5',6888615.000,81.400,435.420,213539.00,826039,303224.000,646584.0000,'Adequate',3027478.00,782875
'FIN_T5VS','DIST_YD771','OPS_UNMOO',9320383.000,24.200,961.510,329052.00,275004,129543.000,285406.0000,'Limited',4906685.00,354302
'FIN_GH72','DIST_Q8BUY','OPS_CTGKC',5648558.000,38.400,544.640,772195.00,773779,485527.000,201420.0000,'Critical',9528641.00,178589
'FIN_I9QM','DIST_6W75V','OPS_BJ7YR',9934811.000,19.700,214.250,582409.00,957317,97572.000,48642.0000,'Limited',2857538.00,593682
'FIN_906I','DIST_YEMSO','OPS_T72V1',7833572.000,78.300,261.540,791159.00,269140,231540.000,304191.0000,'Adequate',5138144.00,24996
'FIN_Y9AR','DIST_QXBKZ','OPS_CM0DI',2057451.000,22.300,671.450,679854.00,290927,182451.000,866747.0000,'Adequate',2586930.00,515386
'FIN_9HHL','DIST_NNXTH','OPS_8XNCY',4064247.000,86.700,210.840,652759.00,232773,495151.000,488341.0000,'Critical',3383428.00,667299
'FIN_1AFV','DIST_6ATB4','OPS_JIR20',4278515.000,99.500,467.490,665284.00,488164,30627.000,582354.0000,'Limited',3658458.00,358856
'FIN_KHDN','DIST_YGVYJ','OPS_IW6JC',7913862.000,1.600,179.310,157886.00,95635,399622.000,476659.0000,'Critical',9022602.00,139571
'FIN_WP8W','DIST_90GIZ','OPS_8OD48',7166964.000,15.900,56.740,522470.00,407088,88017.000,854258.0000,'Critical',1215895.00,363352
'FIN_HK66','DIST_GKE94','OPS_L5QSH',3877094.000,83.500,694.320,544133.00,139747,413457.000,677856.0000,'Limited',3790845.00,93413
'FIN_IHBJ','DIST_GZAH0','OPS_RVBDF',3526907.000,46.700,469.290,650308.00,477107,487489.000,69563.0000,'Critical',8770384.00,758330
'FIN_6S8P','DIST_83J7Y','OPS_5TKRD',651614.000,23.100,776.390,435496.00,266381,438827.000,932544.0000,'Limited',5980383.00,854728
'FIN_BJPS','DIST_M2CJ6','OPS_CPK2N',4380524.000,61.000,686.170,281620.00,868663,89356.000,712660.0000,'Critical',6559539.00,987312
'FIN_M8OL','DIST_F3WNH','OPS_CPYA1',2381659.000,35.100,284.690,345451.00,594325,139220.000,288418.0000,'Critical',9250189.00,779966
'FIN_ZUD4','DIST_LCFOO','OPS_CKY8M',2569858.000,92.200,460.450,985421.00,749849,173040.000,921701.0000,'Adequate',6882480.00,595615
'FIN_CLNP','DIST_7V1GP','OPS_J2SLX',5567519.000,87.100,479.510,609953.00,858247,96532.000,926346.0000,'Limited',3342927.00,979026
'FIN_L2O2','DIST_41NC7','OPS_BP78Y',4214049.000,94.600,657.930,357332.00,869924,276639.000,437910.0000,'Limited',6343105.00,33121
'FIN_08AB','DIST_FHTQ6','OPS_29S0M',5451804.000,32.600,862.920,974649.00,90016,195671.000,837009.0000,'Limited',2473620.00,271050
'FIN_OGIE','DIST_GXTK1','OPS_UO57J',5780248.000,63.000,530.930,556926.00,584376,56516.000,215389.0000,'Limited',1359821.00,20291
'FIN_2I6T','DIST_ESEZH','OPS_NSGO2',8214124.000,89.100,67.560,902042.00,142032,134205.000,238204.0000,'Adequate',201609.00,177814
'FIN_NCBN','DIST_CAKP1','OPS_14R7S',7478648.000,8.600,319.590,244336.00,775307,297718.000,836868.0000,'Critical',6053888.00,834511
'FIN_O3ZL','DIST_V8Q25','OPS_ILC13',9877268.000,41.300,316.040,732497.00,401574,147658.000,295349.0000,'Limited',2728884.00,661518
'FIN_FQOL','DIST_EGZWW','OPS_IMEJ3',2890006.000,62.500,878.420,268984.00,522999,412006.000,150703.0000,'Limited',8650663.00,881766
'FIN_O0D5','DIST_BD7NA','OPS_NQ13L',7618366.000,20.800,559.810,307119.00,798729,258113.000,906234.0000,'Critical',8195339.00,759706
'FIN_ILWW','DIST_3PGF5','OPS_8BOBR',5807446.000,28.600,797.840,194922.00,661222,313452.000,706024.0000,'Limited',746202.00,659801
'FIN_P5D1','DIST_F0X6S','OPS_ZEJG6',3461139.000,84.700,610.100,240963.00,741479,343121.000,498579.0000,'Limited',4655197.00,301574
'FIN_KSBX','DIST_QCH6E','OPS_4L1B7',5299389.000,49.100,150.570,452658.00,872104,182764.000,163932.0000,'Adequate',3310703.00,424051
'FIN_1AHB','DIST_1SI5T','OPS_VEKAV',3676909.000,96.300,507.600,854049.00,724343,353422.000,866578.0000,'Limited',4258599.00,181997
'FIN_DI0X','DIST_BOI50','OPS_5815C',6945644.000,81.100,851.200,418181.00,421708,297660.000,119328.0000,'Limited',4705542.00,777730
'FIN_ZO83','DIST_L5G62','OPS_0JVUU',1839294.000,37.100,741.850,908781.00,540100,97098.000,748870.0000,'Limited',9622601.00,332679
'FIN_AJIZ','DIST_5QCO2','OPS_CS2T8',7498752.000,76.100,401.980,935136.00,801101,214218.000,593739.0000,'Limited',4612686.00,158592
'FIN_ODZ3','DIST_S91EA','OPS_QFP7A',825922.000,96.700,482.580,255750.00,645252,486726.000,39401.0000,'Critical',9310076.00,247823
'FIN_VQ8U','DIST_E5EJA','OPS_EHRV8',2499515.000,2.800,268.250,332158.00,899460,102895.000,840936.0000,'Critical',9085027.00,378759
'FIN_QWTK','DIST_F1NBI','OPS_0SQD8',2416738.000,77.900,928.160,510133.00,609389,479755.000,545336.0000,'Critical',4311582.00,728475
'FIN_DN61','DIST_E839I','OPS_3U44P',9985998.000,60.800,759.230,799624.00,983678,224758.000,109369.0000,'Limited',3912068.00,443669
'FIN_BX27','DIST_CIOAA','OPS_MUQ7A',6021130.000,35.800,254.980,94971.00,315972,302676.000,683876.0000,'Adequate',4018989.00,719320
'FIN_EU2A','DIST_02996','OPS_Z483C',5675651.000,64.100,928.580,694811.00,853293,274695.000,762891.0000,'Limited',5696908.00,572237
'FIN_ESZK','DIST_PY9N3','OPS_WUH0O',9151429.000,27.100,38.240,258210.00,673001,392495.000,234448.0000,'Limited',7030281.00,160237
'FIN_I34C','DIST_A7RJZ','OPS_4M9JM',2437494.000,47.800,986.380,613228.00,586561,105852.000,674340.0000,'Adequate',2688626.00,761884
'FIN_VROM','DIST_3STAV','OPS_6PNO3',9220526.000,67.500,606.820,295068.00,944699,374921.000,725385.0000,'Limited',273454.00,59076
'FIN_EVF1','DIST_SQ7VD','OPS_GK2M6',7652834.000,14.500,272.200,549531.00,365174,143353.000,164542.0000,'Limited',7598826.00,449809
'FIN_RG5K','DIST_CYQD8','OPS_8XLWE',4263137.000,76.200,195.630,315214.00,536016,155120.000,246728.0000,'Limited',7487704.00,266207
'FIN_KQ3N','DIST_M662O','OPS_WLXVG',4908970.000,31.200,472.450,291071.00,421896,463012.000,155425.0000,'Critical',7177688.00,919907
'FIN_BTKN','DIST_68DZ3','OPS_2FOFZ',4107595.000,81.600,785.640,333860.00,145245,151991.000,39022.0000,'Adequate',9502906.00,638627
'FIN_ORSS','DIST_GZFMH','OPS_SOIQA',477203.000,32.000,459.460,97837.00,426819,174445.000,307668.0000,'Critical',5896774.00,347754
'FIN_VA0S','DIST_4PRK0','OPS_1EL0E',7859975.000,80.600,40.440,842768.00,826790,256939.000,328141.0000,'Adequate',3547324.00,261563
'FIN_1I2Z','DIST_LIN9D','OPS_FBTC5',3638968.000,31.300,106.730,418970.00,450589,462665.000,951599.0000,'Adequate',1431464.00,487469
'FIN_D8X8','DIST_1B0GE','OPS_ONGS3',4343190.000,92.500,70.580,271460.00,134204,41974.000,657215.0000,'Critical',8741649.00,530479
'FIN_R0KM','DIST_XE505','OPS_P17H8',333224.000,56.600,263.740,355591.00,527001,367074.000,203896.0000,'Adequate',2270136.00,337584
'FIN_XF9J','DIST_SJVXM','OPS_8VB2F',2569703.000,91.300,65.280,547970.00,128442,356856.000,439918.0000,'Limited',7411599.00,771777
'FIN_NUBY','DIST_WQ7QL','OPS_GKVQ4',2037704.000,78.600,783.260,741011.00,897278,19057.000,441700.0000,'Adequate',8132235.00,980196
'FIN_XY2R','DIST_45IDS','OPS_3H21L',5574800.000,37.200,36.230,260234.00,141352,20311.000,404579.0000,'Adequate',7784756.00,269044
'FIN_VJCU','DIST_KWM69','OPS_092II',9583573.000,82.300,265.980,790059.00,894995,93300.000,612930.0000,'Limited',1182386.00,16331
'FIN_ILCL','DIST_BBJZ1','OPS_RXXP6',4144930.000,54.800,569.680,182471.00,177203,61248.000,116635.0000,'Adequate',5869701.00,71897
'FIN_1DIE','DIST_84HUZ','OPS_GQV9J',9927392.000,62.500,478.190,32922.00,685724,358949.000,99237.0000,'Limited',2163644.00,579690
'FIN_G9DH','DIST_AOLY4','OPS_5N22Q',3162109.000,32.500,738.310,677034.00,443738,337991.000,564069.0000,'Critical',1092479.00,939268
'FIN_N3XT','DIST_09X15','OPS_59WQ0',3321098.000,57.400,174.440,754037.00,37747,204846.000,648034.0000,'Critical',2463092.00,217362
'FIN_B9NC','DIST_R7ZSV','OPS_DS1R9',4361045.000,3.500,314.860,39695.00,283081,395002.000,133171.0000,'Limited',693416.00,439130
'FIN_U5B2','DIST_CF5WQ','OPS_NGANP',3531954.000,10.200,688.380,277445.00,987827,136360.000,466711.0000,'Critical',9701816.00,425570
'FIN_TA0Y','DIST_EHGGH','OPS_6M3DU',3584509.000,45.500,833.850,548255.00,549188,137423.000,763632.0000,'Adequate',6742134.00,163266
'FIN_QJRI','DIST_WTUAN','OPS_DKA6P',6033729.000,20.900,511.180,776809.00,694871,229720.000,40316.0000,'Adequate',8226843.00,259530
'FIN_9RVX','DIST_NMUBB','OPS_TBTPS',4874836.000,11.800,768.900,378511.00,767556,11545.000,565723.0000,'Limited',9212825.00,951216
'FIN_A55T','DIST_WVF8Q','OPS_8SOBK',4613929.000,7.300,463.080,410066.00,451245,115255.000,285969.0000,'Limited',775824.00,197493
'FIN_QPYX','DIST_9A0HK','OPS_RKTHX',4969262.000,62.700,692.560,429470.00,808629,56646.000,830291.0000,'Adequate',8398670.00,99282
'FIN_QEWL','DIST_QCXVB','OPS_57ZZ2',5982678.000,17.500,123.690,108136.00,589992,223653.000,49279.0000,'Adequate',7697962.00,119270
'FIN_54BT','DIST_YHR63','OPS_Y5A2H',484657.000,14.400,540.590,753767.00,827265,310880.000,506561.0000,'Adequate',2743370.00,240717
'FIN_JM2Q','DIST_VXB2T','OPS_5NMUG',4225563.000,46.900,556.970,997134.00,719366,417759.000,511257.0000,'Critical',6396297.00,899906
'FIN_EPEI','DIST_ZZ7QZ','OPS_8FB56',2059881.000,83.800,895.600,799997.00,345831,276187.000,963591.0000,'Adequate',8924405.00,883572
'FIN_F49K','DIST_PSEGN','OPS_UCUPX',1809145.000,68.900,413.370,417073.00,713744,132387.000,276851.0000,'Adequate',3440026.00,241429
'FIN_RMR1','DIST_3HWKF','OPS_ZX9YX',4101747.000,23.800,854.900,237828.00,367983,59054.000,379635.0000,'Adequate',2127223.00,162501
'FIN_VZTS','DIST_KT3DC','OPS_FMNQF',5391035.000,97.900,618.790,198857.00,619585,153878.000,618134.0000,'Adequate',5301923.00,930041
'FIN_L6EO','DIST_OPMPQ','OPS_MOOU4',1618894.000,35.900,628.280,830163.00,982949,386028.000,504387.0000,'Critical',9514063.00,859152
'FIN_HP0X','DIST_3GTPW','OPS_5UFUU',2231820.000,14.500,417.630,265924.00,43392,442091.000,395036.0000,'Adequate',9269928.00,84133
'FIN_654Y','DIST_MATM4','OPS_TLDVB',5728524.000,14.600,615.990,101956.00,628777,477877.000,394948.0000,'Limited',4820565.00,392542
'FIN_LGD9','DIST_9OOG5','OPS_2VQQT',4645986.000,38.000,196.600,848098.00,752128,412939.000,539025.0000,'Critical',231114.00,939333
'FIN_I4PQ','DIST_3J5TY','OPS_FUXX2',2788719.000,5.700,503.350,431572.00,753446,265520.000,274742.0000,'Adequate',7620450.00,182073
'FIN_ZIGU','DIST_0ATJU','OPS_QOITM',4675538.000,74.900,666.120,527551.00,135441,331580.000,29664.0000,'Limited',210750.00,486185
'FIN_UCFB','DIST_0CZB6','OPS_X37CB',8715137.000,7.300,907.290,444217.00,585751,402491.000,716337.0000,'Critical',3476669.00,6277
'FIN_GLO3','DIST_FAR1P','OPS_CUFQR',9606336.000,66.200,472.280,641091.00,528700,37262.000,975420.0000,'Limited',1107557.00,358412
'FIN_G76D','DIST_8BRF7','OPS_IO6N2',2411796.000,74.600,384.150,536127.00,357205,466377.000,583796.0000,'Critical',8993960.00,671776
'FIN_KLVN','DIST_VU6CK','OPS_R9LZT',5313556.000,48.100,835.390,673372.00,297046,412856.000,535040.0000,'Adequate',8023799.00,302067
'FIN_9GPG','DIST_IIQF5','OPS_TG1RA',4792196.000,61.500,848.390,83353.00,463670,460788.000,218666.0000,'Critical',764773.00,862093
'FIN_CEW2','DIST_TQ0SR','OPS_GQRXE',4777208.000,97.300,90.210,641029.00,797194,167294.000,811577.0000,'Limited',3995787.00,247181
'FIN_ODRJ','DIST_01N7D','OPS_23R95',2960720.000,25.600,703.890,797476.00,185445,454518.000,116268.0000,'Limited',6835388.00,218787
'FIN_PSGY','DIST_E1T4U','OPS_TAUUA',8566511.000,29.900,790.690,405427.00,348179,75320.000,913088.0000,'Critical',7139028.00,841135
'FIN_13IK','DIST_SFQV4','OPS_VRMCL',2672511.000,71.100,358.420,86729.00,366806,183809.000,981850.0000,'Limited',1772956.00,848653
'FIN_8BFM','DIST_KM7NC','OPS_HI17E',101832.000,56.900,537.340,712838.00,669423,364013.000,639332.0000,'Limited',168760.00,656075
'FIN_9UWS','DIST_889OM','OPS_E793G',4953893.000,59.500,874.820,554573.00,285378,440256.000,90855.0000,'Limited',5740320.00,703018
'FIN_RQSR','DIST_OL9YD','OPS_4NE6T',8388429.000,2.500,428.180,948507.00,119300,211695.000,477453.0000,'Critical',1184487.00,792585
'FIN_LWVA','DIST_AWQ67','OPS_39SIK',6876236.000,14.100,697.930,119644.00,110320,346224.000,258791.0000,'Adequate',4502302.00,321479
'FIN_ITX5','DIST_FAZJH','OPS_VOIPB',9456280.000,76.400,161.050,583290.00,699010,113674.000,611646.0000,'Adequate',7932427.00,334807
'FIN_XR6Y','DIST_S7W03','OPS_OISMK',8300395.000,20.200,575.090,704425.00,276232,369743.000,734372.0000,'Adequate',1359215.00,748019
'FIN_99SN','DIST_FS6A5','OPS_R5V15',8160165.000,95.300,464.330,189867.00,821549,483284.000,963911.0000,'Adequate',3555982.00,343418
'FIN_I5IL','DIST_CNOCJ','OPS_00LML',852506.000,96.400,217.890,577532.00,662458,404638.000,978587.0000,'Critical',9911188.00,370396
'FIN_O88V','DIST_JE6CU','OPS_BR5OK',6171091.000,31.500,504.180,754506.00,70608,46503.000,472338.0000,'Adequate',7382020.00,901633
'FIN_6JX8','DIST_JUEU0','OPS_E1CCQ',7778811.000,71.400,208.820,503447.00,805131,273795.000,219839.0000,'Critical',8474403.00,697747
'FIN_FXMM','DIST_NJBEO','OPS_ZA4YS',6154074.000,10.300,855.130,334038.00,623906,456816.000,696043.0000,'Adequate',8426587.00,545895
'FIN_BJXY','DIST_GRVVR','OPS_UZHYR',2960329.000,75.900,178.520,873211.00,659534,446548.000,62566.0000,'Critical',9025060.00,918751
'FIN_1UT9','DIST_TGKF1','OPS_NIB1T',4200156.000,78.700,932.180,82121.00,16011,354058.000,925189.0000,'Critical',8406105.00,29116
'FIN_NAOP','DIST_LGF99','OPS_3BDMI',9016759.000,43.900,204.770,426252.00,842122,379699.000,592849.0000,'Adequate',2489736.00,402257
'FIN_JEJT','DIST_LW4YY','OPS_MZIZF',6846149.000,84.700,449.960,662012.00,102673,197407.000,608623.0000,'Critical',9056279.00,215326
'FIN_1Z8O','DIST_OCH25','OPS_Q8EYX',7013909.000,88.300,136.440,251425.00,288068,36033.000,678952.0000,'Limited',9798531.00,494867
'FIN_53F5','DIST_WFD12','OPS_56D84',7652837.000,8.700,740.900,496639.00,18651,492179.000,464594.0000,'Limited',4544989.00,677473
'FIN_6880','DIST_C5UHM','OPS_S4UFB',7243302.000,11.600,491.760,585152.00,273765,54600.000,827209.0000,'Adequate',7589369.00,677911
'FIN_Q0BJ','DIST_1ILXF','OPS_X6KKV',351405.000,50.800,726.670,79727.00,453489,67140.000,906645.0000,'Critical',6997348.00,24561
'FIN_9GRD','DIST_II58W','OPS_HRVEV',4929299.000,50.500,616.530,395333.00,408282,193579.000,644042.0000,'Critical',9964826.00,84226
'FIN_AOZT','DIST_WF6W6','OPS_AW8BG',241287.000,71.600,139.700,864398.00,70850,491098.000,86968.0000,'Critical',7584285.00,372
'FIN_7Y5Q','DIST_751UH','OPS_7JVJZ',184413.000,58.500,163.190,994458.00,727326,477305.000,392351.0000,'Adequate',4686567.00,140482
'FIN_H0LM','DIST_O6GEW','OPS_EWRG8',3484458.000,50.300,512.940,409320.00,565982,155190.000,110646.0000,'Adequate',6726243.00,635408
'FIN_LV7F','DIST_1LS4P','OPS_1VVRS',5190912.000,85.800,729.380,58830.00,476697,28441.000,376085.0000,'Limited',651482.00,939468
'FIN_ZYHT','DIST_J2VSD','OPS_9E6VR',5622951.000,73.000,787.770,894201.00,370734,395706.000,773758.0000,'Critical',6278606.00,209270
'FIN_7NZL','DIST_2784Q','OPS_5MCE5',3474004.000,54.000,826.740,350592.00,537242,226148.000,712928.0000,'Critical',1565103.00,1072
'FIN_YGJ9','DIST_PAF87','OPS_093SI',6966450.000,94.800,470.460,418933.00,851283,97077.000,145154.0000,'Critical',9792928.00,903521
'FIN_1LB1','DIST_KTJFK','OPS_TSIEI',4870469.000,36.500,106.620,363915.00,895066,112788.000,22689.0000,'Adequate',9685737.00,761560
'FIN_ARZX','DIST_VUH3I','OPS_HUDT3',6438520.000,54.800,553.640,624335.00,581240,304305.000,692999.0000,'Critical',4000778.00,123219
'FIN_O6CF','DIST_RXQQM','OPS_78REH',3392566.000,2.800,496.950,300582.00,115658,164684.000,912659.0000,'Critical',233799.00,751189
'FIN_GNB4','DIST_GTFBD','OPS_TJUHB',6761084.000,70.100,595.040,152636.00,87281,258492.000,834496.0000,'Adequate',5078119.00,689824
'FIN_6FBJ','DIST_V6KWQ','OPS_H8YIB',1037947.000,64.200,205.380,836047.00,735860,450471.000,284809.0000,'Adequate',5407971.00,423303
'FIN_ZPAH','DIST_UUTAQ','OPS_6AFK6',9667253.000,86.400,534.820,750607.00,858505,6757.000,642140.0000,'Adequate',7201139.00,537746
'FIN_3HP0','DIST_MR8XG','OPS_ING7F',334975.000,1.200,64.390,129963.00,627319,84683.000,783703.0000,'Limited',3301410.00,851233
'FIN_TTNB','DIST_JXYKH','OPS_X9J4M',7727139.000,19.300,398.260,80747.00,63903,456985.000,699992.0000,'Limited',9184117.00,156508
'FIN_H2I7','DIST_IXNM9','OPS_KCBNY',8184993.000,42.700,414.820,208591.00,145952,177460.000,506699.0000,'Adequate',8038988.00,313271
'FIN_6MT2','DIST_IZO2I','OPS_HE3OT',1565230.000,14.500,964.580,425468.00,241632,37034.000,850402.0000,'Limited',6245633.00,955591
'FIN_B6M1','DIST_2YP1L','OPS_YMFCH',4975010.000,74.000,442.920,913658.00,109535,400888.000,556871.0000,'Limited',7677086.00,776655
'FIN_QX04','DIST_M87US','OPS_AQTDI',3853841.000,27.800,483.830,459918.00,363540,310379.000,86720.0000,'Adequate',655184.00,412498
'FIN_JDP7','DIST_GFULS','OPS_F7UFH',4155314.000,94.300,988.640,161727.00,454377,318045.000,488819.0000,'Critical',6450403.00,787414
'FIN_DTBA','DIST_BD72Q','OPS_FVVSU',4280802.000,97.200,130.860,715445.00,238634,191039.000,998953.0000,'Adequate',6470242.00,860700
'FIN_1IA1','DIST_N9IJX','OPS_1DRO9',4070484.000,53.600,641.410,824651.00,954072,342646.000,787004.0000,'Adequate',9118136.00,987112
'FIN_V5SV','DIST_8JKXX','OPS_V76Y1',654038.000,46.400,678.320,155197.00,393028,381528.000,179306.0000,'Critical',7897993.00,785470
'FIN_HE3X','DIST_IVHAY','OPS_4BLZS',472620.000,17.500,915.650,664822.00,14637,109126.000,909433.0000,'Critical',8398559.00,182970
'FIN_W9F7','DIST_SIY3B','OPS_DPJ61',825102.000,99.100,89.650,911030.00,334063,359772.000,215705.0000,'Limited',9867177.00,181906
'FIN_6QFX','DIST_X3DKS','OPS_22YBS',3094245.000,71.000,891.000,455975.00,461784,229544.000,78282.0000,'Adequate',3854408.00,217349
'FIN_3ERS','DIST_F4Q7I','OPS_QFDFQ',2934187.000,6.700,746.510,12969.00,11742,220523.000,289874.0000,'Critical',9366095.00,535024
'FIN_BPO3','DIST_WYKFG','OPS_3ZZLR',5413443.000,82.000,56.120,672297.00,679599,275730.000,368108.0000,'Adequate',4555103.00,657374
'FIN_D8B3','DIST_QKUY9','OPS_6W7JI',8792383.000,98.100,540.280,47217.00,97092,468261.000,772195.0000,'Adequate',8461547.00,751691
'FIN_V1LZ','DIST_ZB27P','OPS_1MQ0Y',5659708.000,95.100,346.200,330108.00,52234,196353.000,350402.0000,'Limited',8337966.00,523148
'FIN_5XSG','DIST_X4EIM','OPS_7G47P',6312903.000,4.500,224.560,382839.00,393787,44323.000,614342.0000,'Adequate',4342302.00,518801
'FIN_IATM','DIST_IZOVX','OPS_QBXKM',2352552.000,32.300,576.520,874200.00,267806,28537.000,700452.0000,'Adequate',1298865.00,748157
'FIN_G308','DIST_WALUU','OPS_X026K',9417248.000,16.900,147.170,114547.00,835512,157319.000,172956.0000,'Limited',4548428.00,232643
'FIN_7MS4','DIST_0N4Q9','OPS_PVD8R',9224188.000,30.700,250.100,847331.00,976896,33441.000,851094.0000,'Critical',2990214.00,323293
'FIN_E536','DIST_IRJPC','OPS_XV96F',3757975.000,83.600,887.500,917783.00,788454,33100.000,672265.0000,'Adequate',5911831.00,268126
'FIN_UWX3','DIST_3WY0H','OPS_LYAP9',1054327.000,3.000,914.270,593708.00,417753,478331.000,482928.0000,'Critical',8649583.00,109141
'FIN_JF5A','DIST_TKTOV','OPS_YRJ13',8207412.000,41.300,707.290,833673.00,744092,443966.000,717629.0000,'Limited',266028.00,165963
'FIN_WFDO','DIST_U9W2S','OPS_RFHAN',4558911.000,79.500,789.820,225211.00,535472,13970.000,989830.0000,'Adequate',7347528.00,18523
'FIN_TVB0','DIST_94NMS','OPS_EVSBD',5985059.000,20.200,413.690,277633.00,431296,472806.000,542705.0000,'Limited',8054716.00,543122
