'HR_YQ1I','DIST_68DZ3','OPS_2FOFZ','{"personnel": {"total": 457, "medical": 91, "security": 48, "logistics": 77, "volunteers": 980}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 81.40}}'
'HR_SR26','DIST_GZFMH','OPS_SOIQA','{"personnel": {"total": 83, "medical": 83, "security": 84, "logistics": 99, "volunteers": 425}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 99.50}}'
'HR_UE4B','DIST_4PRK0','OPS_1EL0E','{"personnel": {"total": 406, "medical": 47, "security": 45, "logistics": 134, "volunteers": 561}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 95.30}}'
'HR_6Z29','DIST_LIN9D','OPS_FBTC5','{"personnel": {"total": 294, "medical": 62, "security": 21, "logistics": 51, "volunteers": 652}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 86.70}}'
'HR_CQ0O','DIST_1B0GE','OPS_ONGS3','{"personnel": {"total": 264, "medical": 74, "security": 10, "logistics": 174, "volunteers": 956}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 76.10}}'
'HR_G2YQ','DIST_XE505','OPS_P17H8','{"personnel": {"total": 314, "medical": 14, "security": 18, "logistics": 82, "volunteers": 777}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 88.50}}'
'HR_LGEO','DIST_SJVXM','OPS_8VB2F','{"personnel": {"total": 370, "medical": 91, "security": 66, "logistics": 180, "volunteers": 900}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 82.60}}'
'HR_UE91','DIST_WQ7QL','OPS_GKVQ4','{"personnel": {"total": 431, "medical": 94, "security": 65, "logistics": 26, "volunteers": 391}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 90.60}}'
'HR_ZLD7','DIST_45IDS','OPS_3H21L','{"personnel": {"total": 415, "medical": 60, "security": 61, "logistics": 100, "volunteers": 425}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 75.60}}'
'HR_BL4U','DIST_KWM69','OPS_092II','{"personnel": {"total": 340, "medical": 74, "security": 96, "logistics": 178, "volunteers": 937}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 98.20}}'
'HR_HLCM','DIST_BBJZ1','OPS_RXXP6','{"personnel": {"total": 446, "medical": 18, "security": 26, "logistics": 114, "volunteers": 217}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 74.00}}'
'HR_YEGH','DIST_84HUZ','OPS_GQV9J','{"personnel": {"total": 169, "medical": 82, "security": 46, "logistics": 37, "volunteers": 290}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 90.50}}'
'HR_WYSD','DIST_AOLY4','OPS_5N22Q','{"personnel": {"total": 175, "medical": 70, "security": 55, "logistics": 23, "volunteers": 949}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 95.70}}'
'HR_DILG','DIST_09X15','OPS_59WQ0','{"personnel": {"total": 302, "medical": 68, "security": 28, "logistics": 147, "volunteers": 165}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 72.90}}'
'HR_NINT','DIST_R7ZSV','OPS_DS1R9','{"personnel": {"total": 112, "medical": 16, "security": 28, "logistics": 79, "volunteers": 308}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 82.40}}'
'HR_37DW','DIST_CF5WQ','OPS_NGANP','{"personnel": {"total": 335, "medical": 43, "security": 64, "logistics": 191, "volunteers": 511}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 71.80}}'
'HR_SGM8','DIST_EHGGH','OPS_6M3DU','{"personnel": {"total": 380, "medical": 21, "security": 81, "logistics": 158, "volunteers": 937}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 82.50}}'
'HR_3VVY','DIST_WTUAN','OPS_DKA6P','{"personnel": {"total": 448, "medical": 91, "security": 25, "logistics": 71, "volunteers": 131}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 84.60}}'
'HR_P33W','DIST_NMUBB','OPS_TBTPS','{"personnel": {"total": 238, "medical": 25, "security": 17, "logistics": 164, "volunteers": 381}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 81.00}}'
'HR_T3BN','DIST_WVF8Q','OPS_8SOBK','{"personnel": {"total": 469, "medical": 23, "security": 63, "logistics": 192, "volunteers": 934}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 82.60}}'
'HR_DZ2W','DIST_9A0HK','OPS_RKTHX','{"personnel": {"total": 77, "medical": 60, "security": 92, "logistics": 124, "volunteers": 639}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 93.30}}'
'HR_1YKJ','DIST_QCXVB','OPS_57ZZ2','{"personnel": {"total": 385, "medical": 11, "security": 37, "logistics": 180, "volunteers": 695}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 99.30}}'
'HR_MIDI','DIST_YHR63','OPS_Y5A2H','{"personnel": {"total": 359, "medical": 25, "security": 15, "logistics": 196, "volunteers": 473}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 70.20}}'
'HR_0QQ1','DIST_VXB2T','OPS_5NMUG','{"personnel": {"total": 58, "medical": 17, "security": 54, "logistics": 50, "volunteers": 975}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 93.30}}'
'HR_DX7T','DIST_ZZ7QZ','OPS_8FB56','{"personnel": {"total": 405, "medical": 13, "security": 47, "logistics": 196, "volunteers": 430}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 98.70}}'
'HR_7D6K','DIST_PSEGN','OPS_UCUPX','{"personnel": {"total": 292, "medical": 84, "security": 17, "logistics": 134, "volunteers": 976}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 79.80}}'
'HR_6XTW','DIST_3HWKF','OPS_ZX9YX','{"personnel": {"total": 225, "medical": 27, "security": 15, "logistics": 109, "volunteers": 181}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 81.20}}'
'HR_FA3Y','DIST_KT3DC','OPS_FMNQF','{"personnel": {"total": 429, "medical": 98, "security": 16, "logistics": 97, "volunteers": 566}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 80.80}}'
'HR_FMZI','DIST_OPMPQ','OPS_MOOU4','{"personnel": {"total": 157, "medical": 34, "security": 28, "logistics": 148, "volunteers": 74}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 86.10}}'
'HR_SFVJ','DIST_3GTPW','OPS_5UFUU','{"personnel": {"total": 444, "medical": 51, "security": 35, "logistics": 130, "volunteers": 450}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 83.20}}'
'HR_781T','DIST_MATM4','OPS_TLDVB','{"personnel": {"total": 447, "medical": 49, "security": 73, "logistics": 136, "volunteers": 983}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 92.00}}'
'HR_AASQ','DIST_9OOG5','OPS_2VQQT','{"personnel": {"total": 77, "medical": 85, "security": 39, "logistics": 85, "volunteers": 78}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 96.70}}'
'HR_556P','DIST_3J5TY','OPS_FUXX2','{"personnel": {"total": 409, "medical": 49, "security": 75, "logistics": 58, "volunteers": 890}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 80.90}}'
'HR_WAOW','DIST_0ATJU','OPS_QOITM','{"personnel": {"total": 374, "medical": 48, "security": 36, "logistics": 111, "volunteers": 61}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 96.40}}'
'HR_YPN4','DIST_0CZB6','OPS_X37CB','{"personnel": {"total": 214, "medical": 67, "security": 27, "logistics": 29, "volunteers": 512}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 76.40}}'
'HR_IFJX','DIST_FAR1P','OPS_CUFQR','{"personnel": {"total": 68, "medical": 57, "security": 95, "logistics": 191, "volunteers": 323}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 84.00}}'
'HR_1I6B','DIST_8BRF7','OPS_IO6N2','{"personnel": {"total": 305, "medical": 99, "security": 20, "logistics": 81, "volunteers": 120}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 87.00}}'
'HR_INU8','DIST_VU6CK','OPS_R9LZT','{"personnel": {"total": 424, "medical": 25, "security": 58, "logistics": 71, "volunteers": 560}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 94.20}}'
'HR_5WMF','DIST_IIQF5','OPS_TG1RA','{"personnel": {"total": 184, "medical": 52, "security": 95, "logistics": 151, "volunteers": 262}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 89.50}}'
'HR_C50W','DIST_TQ0SR','OPS_GQRXE','{"personnel": {"total": 352, "medical": 51, "security": 88, "logistics": 157, "volunteers": 678}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 85.10}}'
'HR_IFF0','DIST_01N7D','OPS_23R95','{"personnel": {"total": 379, "medical": 37, "security": 23, "logistics": 199, "volunteers": 174}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 72.40}}'
'HR_IDUP','DIST_E1T4U','OPS_TAUUA','{"personnel": {"total": 67, "medical": 79, "security": 79, "logistics": 104, "volunteers": 286}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 83.80}}'
'HR_5EKG','DIST_SFQV4','OPS_VRMCL','{"personnel": {"total": 467, "medical": 76, "security": 83, "logistics": 30, "volunteers": 744}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 86.00}}'
'HR_WVL3','DIST_KM7NC','OPS_HI17E','{"personnel": {"total": 271, "medical": 67, "security": 76, "logistics": 135, "volunteers": 384}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 81.00}}'
'HR_H9H8','DIST_889OM','OPS_E793G','{"personnel": {"total": 441, "medical": 26, "security": 35, "logistics": 35, "volunteers": 760}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 81.70}}'
'HR_8SDC','DIST_OL9YD','OPS_4NE6T','{"personnel": {"total": 272, "medical": 87, "security": 80, "logistics": 43, "volunteers": 599}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 99.00}}'
'HR_8NF8','DIST_AWQ67','OPS_39SIK','{"personnel": {"total": 481, "medical": 85, "security": 49, "logistics": 103, "volunteers": 743}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 89.70}}'
'HR_NQ3R','DIST_FAZJH','OPS_VOIPB','{"personnel": {"total": 146, "medical": 67, "security": 17, "logistics": 158, "volunteers": 133}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 96.20}}'
'HR_11D7','DIST_S7W03','OPS_OISMK','{"personnel": {"total": 52, "medical": 61, "security": 39, "logistics": 37, "volunteers": 878}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 85.00}}'
'HR_UR5R','DIST_FS6A5','OPS_R5V15','{"personnel": {"total": 94, "medical": 22, "security": 24, "logistics": 134, "volunteers": 699}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 81.10}}'
'HR_OK41','DIST_CNOCJ','OPS_00LML','{"personnel": {"total": 398, "medical": 42, "security": 73, "logistics": 174, "volunteers": 907}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 72.40}}'
'HR_RWRT','DIST_JE6CU','OPS_BR5OK','{"personnel": {"total": 487, "medical": 74, "security": 42, "logistics": 109, "volunteers": 598}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 76.60}}'
'HR_NRHX','DIST_JUEU0','OPS_E1CCQ','{"personnel": {"total": 239, "medical": 66, "security": 47, "logistics": 141, "volunteers": 259}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 78.80}}'
'HR_JYE8','DIST_NJBEO','OPS_ZA4YS','{"personnel": {"total": 152, "medical": 42, "security": 47, "logistics": 164, "volunteers": 952}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 97.20}}'
'HR_KOIG','DIST_GRVVR','OPS_UZHYR','{"personnel": {"total": 53, "medical": 22, "security": 15, "logistics": 138, "volunteers": 309}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 73.10}}'
'HR_UYG8','DIST_TGKF1','OPS_NIB1T','{"personnel": {"total": 278, "medical": 89, "security": 42, "logistics": 181, "volunteers": 926}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 92.00}}'
'HR_JD8S','DIST_LGF99','OPS_3BDMI','{"personnel": {"total": 214, "medical": 42, "security": 15, "logistics": 58, "volunteers": 194}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 73.00}}'
'HR_0ZHU','DIST_LW4YY','OPS_MZIZF','{"personnel": {"total": 487, "medical": 11, "security": 33, "logistics": 28, "volunteers": 898}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 71.70}}'
'HR_EBEP','DIST_OCH25','OPS_Q8EYX','{"personnel": {"total": 401, "medical": 54, "security": 31, "logistics": 137, "volunteers": 673}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 95.50}}'
'HR_83RR','DIST_WFD12','OPS_56D84','{"personnel": {"total": 461, "medical": 61, "security": 99, "logistics": 57, "volunteers": 67}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 74.80}}'
'HR_71W6','DIST_C5UHM','OPS_S4UFB','{"personnel": {"total": 95, "medical": 30, "security": 97, "logistics": 187, "volunteers": 783}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 99.60}}'
'HR_MJY4','DIST_1ILXF','OPS_X6KKV','{"personnel": {"total": 456, "medical": 83, "security": 42, "logistics": 137, "volunteers": 432}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 98.60}}'
'HR_LIZV','DIST_II58W','OPS_HRVEV','{"personnel": {"total": 137, "medical": 70, "security": 12, "logistics": 60, "volunteers": 448}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 88.70}}'
'HR_GNPX','DIST_WF6W6','OPS_AW8BG','{"personnel": {"total": 53, "medical": 81, "security": 27, "logistics": 99, "volunteers": 764}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 79.00}}'
'HR_16U9','DIST_751UH','OPS_7JVJZ','{"personnel": {"total": 206, "medical": 70, "security": 51, "logistics": 130, "volunteers": 499}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 86.60}}'
'HR_K9YC','DIST_O6GEW','OPS_EWRG8','{"personnel": {"total": 277, "medical": 60, "security": 28, "logistics": 192, "volunteers": 124}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 81.60}}'
'HR_J696','DIST_1LS4P','OPS_1VVRS','{"personnel": {"total": 491, "medical": 44, "security": 19, "logistics": 156, "volunteers": 708}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 71.00}}'
'HR_3TNH','DIST_J2VSD','OPS_9E6VR','{"personnel": {"total": 191, "medical": 67, "security": 92, "logistics": 23, "volunteers": 878}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 71.00}}'
'HR_J20P','DIST_2784Q','OPS_5MCE5','{"personnel": {"total": 361, "medical": 29, "security": 49, "logistics": 117, "volunteers": 780}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 95.80}}'
'HR_5ZT6','DIST_PAF87','OPS_093SI','{"personnel": {"total": 60, "medical": 11, "security": 18, "logistics": 199, "volunteers": 305}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 74.30}}'
'HR_WOGG','DIST_KTJFK','OPS_TSIEI','{"personnel": {"total": 382, "medical": 47, "security": 20, "logistics": 87, "volunteers": 451}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 81.10}}'
'HR_X081','DIST_VUH3I','OPS_HUDT3','{"personnel": {"total": 353, "medical": 94, "security": 70, "logistics": 142, "volunteers": 355}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 94.20}}'
'HR_725S','DIST_RXQQM','OPS_78REH','{"personnel": {"total": 77, "medical": 87, "security": 44, "logistics": 148, "volunteers": 746}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 87.70}}'
'HR_AFFD','DIST_GTFBD','OPS_TJUHB','{"personnel": {"total": 392, "medical": 62, "security": 18, "logistics": 81, "volunteers": 321}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 90.10}}'
'HR_RFDA','DIST_V6KWQ','OPS_H8YIB','{"personnel": {"total": 284, "medical": 15, "security": 58, "logistics": 175, "volunteers": 679}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 94.70}}'
'HR_DUY3','DIST_UUTAQ','OPS_6AFK6','{"personnel": {"total": 86, "medical": 63, "security": 87, "logistics": 128, "volunteers": 901}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 84.60}}'
'HR_H4RF','DIST_MR8XG','OPS_ING7F','{"personnel": {"total": 247, "medical": 37, "security": 26, "logistics": 46, "volunteers": 65}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 71.40}}'
'HR_8YLA','DIST_JXYKH','OPS_X9J4M','{"personnel": {"total": 425, "medical": 79, "security": 44, "logistics": 170, "volunteers": 184}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 88.70}}'
'HR_Z90M','DIST_IXNM9','OPS_KCBNY','{"personnel": {"total": 119, "medical": 47, "security": 36, "logistics": 200, "volunteers": 258}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 80.60}}'
'HR_MWY8','DIST_IZO2I','OPS_HE3OT','{"personnel": {"total": 184, "medical": 56, "security": 49, "logistics": 140, "volunteers": 804}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 91.30}}'
'HR_J5UC','DIST_2YP1L','OPS_YMFCH','{"personnel": {"total": 500, "medical": 79, "security": 31, "logistics": 148, "volunteers": 957}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 78.00}}'
'HR_PT5X','DIST_M87US','OPS_AQTDI','{"personnel": {"total": 55, "medical": 89, "security": 65, "logistics": 161, "volunteers": 102}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 81.40}}'
'HR_TW4P','DIST_GFULS','OPS_F7UFH','{"personnel": {"total": 71, "medical": 88, "security": 30, "logistics": 157, "volunteers": 550}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 76.30}}'
'HR_E1TH','DIST_BD72Q','OPS_FVVSU','{"personnel": {"total": 156, "medical": 62, "security": 70, "logistics": 134, "volunteers": 239}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 84.50}}'
'HR_7SHH','DIST_N9IJX','OPS_1DRO9','{"personnel": {"total": 64, "medical": 35, "security": 34, "logistics": 184, "volunteers": 304}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 84.10}}'
'HR_JTS0','DIST_8JKXX','OPS_V76Y1','{"personnel": {"total": 412, "medical": 69, "security": 99, "logistics": 79, "volunteers": 214}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 70.90}}'
'HR_TQB1','DIST_IVHAY','OPS_4BLZS','{"personnel": {"total": 121, "medical": 74, "security": 65, "logistics": 77, "volunteers": 973}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 70.50}}'
'HR_6NEX','DIST_SIY3B','OPS_DPJ61','{"personnel": {"total": 221, "medical": 24, "security": 66, "logistics": 110, "volunteers": 354}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 97.60}}'
'HR_T1UO','DIST_X3DKS','OPS_22YBS','{"personnel": {"total": 257, "medical": 98, "security": 51, "logistics": 150, "volunteers": 655}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 84.00}}'
'HR_HSWA','DIST_F4Q7I','OPS_QFDFQ','{"personnel": {"total": 185, "medical": 71, "security": 21, "logistics": 163, "volunteers": 364}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 79.50}}'
'HR_79HD','DIST_WYKFG','OPS_3ZZLR','{"personnel": {"total": 354, "medical": 99, "security": 93, "logistics": 101, "volunteers": 845}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 86.10}}'
'HR_JMJK','DIST_QKUY9','OPS_6W7JI','{"personnel": {"total": 98, "medical": 56, "security": 44, "logistics": 93, "volunteers": 920}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 85.30}}'
'HR_U9A9','DIST_ZB27P','OPS_1MQ0Y','{"personnel": {"total": 168, "medical": 27, "security": 37, "logistics": 194, "volunteers": 697}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 91.70}}'
'HR_V2IV','DIST_X4EIM','OPS_7G47P','{"personnel": {"total": 98, "medical": 29, "security": 36, "logistics": 180, "volunteers": 734}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 80.60}}'
'HR_AUFJ','DIST_IZOVX','OPS_QBXKM','{"personnel": {"total": 231, "medical": 94, "security": 46, "logistics": 54, "volunteers": 289}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 97.10}}'
'HR_NSXV','DIST_WALUU','OPS_X026K','{"personnel": {"total": 340, "medical": 39, "security": 15, "logistics": 56, "volunteers": 825}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 91.70}}'
'HR_L1CL','DIST_0N4Q9','OPS_PVD8R','{"personnel": {"total": 247, "medical": 33, "security": 11, "logistics": 119, "volunteers": 599}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 89.10}}'
'HR_WKHJ','DIST_IRJPC','OPS_XV96F','{"personnel": {"total": 435, "medical": 65, "security": 60, "logistics": 62, "volunteers": 973}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 86.70}}'
'HR_91BX','DIST_3WY0H','OPS_LYAP9','{"personnel": {"total": 262, "medical": 19, "security": 87, "logistics": 198, "volunteers": 368}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 86.40}}'
'HR_BXYH','DIST_TKTOV','OPS_YRJ13','{"personnel": {"total": 472, "medical": 73, "security": 42, "logistics": 188, "volunteers": 655}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 77.50}}'
'HR_28X8','DIST_U9W2S','OPS_RFHAN','{"personnel": {"total": 122, "medical": 74, "security": 99, "logistics": 22, "volunteers": 300}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 90.00}}'
'HR_4G0H','DIST_94NMS','OPS_EVSBD','{"personnel": {"total": 226, "medical": 48, "security": 68, "logistics": 37, "volunteers": 599}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 86.40}}'
'HR_E4EB','DIST_U2WJN','OPS_FXCFW','{"personnel": {"total": 468, "medical": 90, "security": 15, "logistics": 108, "volunteers": 465}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 83.20}}'
'HR_6XWT','DIST_ZY9GU','OPS_VYLCC','{"personnel": {"total": 326, "medical": 67, "security": 35, "logistics": 128, "volunteers": 813}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 98.40}}'
'HR_NGLN','DIST_8ZK4T','OPS_D6NO7','{"personnel": {"total": 108, "medical": 72, "security": 46, "logistics": 105, "volunteers": 893}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 76.40}}'
'HR_N0E1','DIST_4D4RS','OPS_CXS7M','{"personnel": {"total": 483, "medical": 66, "security": 68, "logistics": 158, "volunteers": 837}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 88.70}}'
'HR_ZK1Q','DIST_GFKDT','OPS_YQNPU','{"personnel": {"total": 439, "medical": 88, "security": 33, "logistics": 197, "volunteers": 650}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 71.50}}'
