'TRANS_AAWF5','DIST_GPBTE','HUB_1OYB','SUP_BQVTI',129,22,1,15,2634.000,345.00,'Suspended',40,30.50,74.800,'Optimized',9.700,'Overdue',4.6
'TRANS_EJB90','DIST_2CQ8R','HUB_2DVX','SUP_E7G1H',128,21,6,2,4883.000,247.00,'Suspended',16,48.40,78.000,'Required',6.100,'Up to Date',1.9
'TRANS_T51FB','DIST_YZIDL','HUB_WMJV','SUP_Z428H',71,35,10,0,3397.000,484.00,'Delayed',5,24.70,99.500,'In Progress',8.500,'Due',1.8
'TRANS_3Y42K','DIST_RY6QJ','HUB_9Y2H','SUP_R93SL',62,58,0,2,4031.000,421.00,'Delayed',8,62.40,84.300,'Optimized',8.300,'Due',6.2
'TRANS_U2BPT','DIST_FK37U','HUB_9PKP','SUP_EP1L5',91,43,1,8,3823.000,315.00,'On Track',25,63.30,75.100,'Optimized',15.000,'Due',3.8
'TRANS_5HDD4','DIST_Z1O7C','HUB_WFK6','SUP_US50F',66,67,3,14,1998.000,74.00,'Delayed',17,44.70,81.800,'Required',17.800,'Due',9.6
'TRANS_HPKSW','DIST_CX0JQ','HUB_FB9C','SUP_9ZJZ3',176,31,8,0,3816.000,111.00,'On Track',23,2.50,84.000,'Optimized',9.700,'Overdue',5.9
'TRANS_Q9NG7','DIST_XMIM6','HUB_RGQX','SUP_JXEO9',35,57,1,0,3787.000,380.00,'On Track',10,47.60,95.200,'Required',19.600,'Overdue',4.9
'TRANS_XK4GX','DIST_H0J6B','HUB_ADMP','SUP_BSMJR',48,69,8,16,998.000,56.00,'Suspended',37,6.60,87.700,'Required',6.700,'Overdue',7.4
'TRANS_OH8MY','DIST_1VM8X','HUB_28BM','SUP_3TW9B',162,67,8,20,3874.000,48.00,'On Track',41,17.30,85.700,'Required',12.700,'Overdue',9.0
'TRANS_KSNEJ','DIST_07EN1','HUB_5RGT','SUP_G1S5V',161,84,4,20,2232.000,359.00,'On Track',50,63.60,95.500,'Required',15.400,'Up to Date',2.1
'TRANS_CNT8W','DIST_VS4LS','HUB_J680','SUP_L3HYL',109,63,8,8,3836.000,37.00,'On Track',31,42.50,72.100,'Required',17.700,'Overdue',4.0
'TRANS_QF9GX','DIST_RZW7U','HUB_S1SE','SUP_9C4YD',26,12,7,6,421.000,418.00,'Suspended',32,18.70,84.700,'In Progress',16.000,'Due',2.5
'TRANS_CEPQW','DIST_2LPYL','HUB_L5Q8','SUP_ZE586',186,96,0,14,4333.000,112.00,'On Track',20,63.10,76.000,'Optimized',15.100,'Up to Date',2.1
'TRANS_L93X6','DIST_5R59R','HUB_SWU8','SUP_SCCRD',121,66,1,10,1337.000,491.00,'On Track',33,39.50,99.500,'Required',8.600,'Up to Date',3.3
'TRANS_HWWO1','DIST_0HTHP','HUB_U1BF','SUP_OZJGM',182,74,4,7,406.000,177.00,'Delayed',44,6.90,97.100,'Optimized',7.500,'Due',3.5
'TRANS_D032L','DIST_HS367','HUB_ZECM','SUP_744I4',38,29,8,12,1999.000,393.00,'Suspended',13,56.50,93.400,'Optimized',5.500,'Due',8.1
'TRANS_1QL70','DIST_FS88C','HUB_V85Q','SUP_YD9DX',121,85,6,7,1853.000,463.00,'Delayed',22,71.60,70.700,'In Progress',10.700,'Due',5.6
'TRANS_5MJJA','DIST_I3X6A','HUB_NNRF','SUP_93HBD',60,77,7,2,1055.000,176.00,'Suspended',11,4.70,84.700,'Optimized',15.500,'Up to Date',2.5
'TRANS_FQPK1','DIST_8O6W9','HUB_VDF4','SUP_DYPAT',99,78,8,6,213.000,388.00,'Delayed',19,45.80,81.400,'In Progress',12.900,'Due',3.5
'TRANS_V57UV','DIST_M1STJ','HUB_HFR0','SUP_FTQ5I',166,23,10,14,1745.000,373.00,'On Track',20,38.20,75.600,'In Progress',8.500,'Due',9.5
'TRANS_0IDG6','DIST_DNJ38','HUB_PEPH','SUP_AKHNU',29,67,6,5,692.000,113.00,'Suspended',41,39.50,95.400,'In Progress',11.400,'Overdue',1.4
'TRANS_M4DP0','DIST_Y3SKJ','HUB_QCAT','SUP_VPWAO',185,35,2,18,1568.000,323.00,'Delayed',30,31.30,84.700,'Optimized',5.600,'Overdue',3.2
'TRANS_VHAO0','DIST_5E9LA','HUB_KV5J','SUP_LXKPC',65,27,9,9,1351.000,295.00,'Delayed',36,2.00,80.000,'Optimized',15.100,'Overdue',3.1
'TRANS_AUC78','DIST_EQY4O','HUB_4IOT','SUP_RY0BM',189,92,8,17,1845.000,421.00,'On Track',24,25.00,92.300,'Optimized',16.900,'Up to Date',1.9
'TRANS_ON2WJ','DIST_823EV','HUB_H1CK','SUP_E2UNH',39,81,4,0,4637.000,334.00,'On Track',35,8.50,97.700,'Required',6.800,'Up to Date',1.3
'TRANS_1HG4D','DIST_GM3MR','HUB_5LKE','SUP_9CHPT',17,43,4,3,2546.000,258.00,'Delayed',23,7.40,95.700,'In Progress',18.000,'Up to Date',0.9
'TRANS_U4IQ1','DIST_P9J7X','HUB_PGDP','SUP_EKH9P',56,16,2,0,681.000,185.00,'Suspended',28,11.80,99.400,'In Progress',18.500,'Up to Date',3.2
'TRANS_UT609','DIST_MX05U','HUB_O5UJ','SUP_U8F51',142,31,0,18,1760.000,14.00,'Delayed',34,63.40,99.000,'Required',17.500,'Due',3.4
'TRANS_U37IJ','DIST_K3H3W','HUB_LVMN','SUP_ZEJJN',170,87,8,4,2553.000,150.00,'On Track',33,66.20,97.300,'Required',8.400,'Up to Date',3.2
'TRANS_47M3Q','DIST_QVCU8','HUB_FCLJ','SUP_RN5J2',168,61,7,8,732.000,28.00,'Delayed',35,34.30,74.400,'In Progress',15.100,'Due',4.6
'TRANS_47G0M','DIST_SX6U5','HUB_ETNW','SUP_WRYN2',153,21,7,12,2952.000,73.00,'Suspended',37,24.80,95.700,'Required',12.700,'Due',1.9
'TRANS_KJSFO','DIST_VO7NT','HUB_GVSW','SUP_KLAIG',191,8,1,13,806.000,115.00,'Suspended',12,50.30,90.700,'Optimized',18.000,'Up to Date',4.5
'TRANS_EQY8P','DIST_JEU3K','HUB_UFRL','SUP_ST003',129,25,0,16,2248.000,233.00,'Delayed',32,29.70,92.700,'In Progress',10.300,'Up to Date',6.5
'TRANS_LWEEQ','DIST_BADU2','HUB_FB1F','SUP_RY6TF',42,84,3,2,2174.000,141.00,'Delayed',30,69.40,72.000,'In Progress',10.500,'Up to Date',6.3
'TRANS_DY1BN','DIST_KOYZ7','HUB_OB5B','SUP_C7NSA',127,76,0,0,4470.000,367.00,'On Track',35,60.30,89.200,'In Progress',18.400,'Up to Date',8.3
'TRANS_R2ZK3','DIST_L7BTD','HUB_04CO','SUP_7Z15C',171,59,4,3,4738.000,287.00,'Delayed',44,65.40,90.500,'Required',12.200,'Due',8.4
'TRANS_R5H8A','DIST_HLGIL','HUB_B17G','SUP_CJV65',78,55,0,0,3101.000,468.00,'Suspended',41,60.90,77.700,'Optimized',19.700,'Due',8.0
'TRANS_F2HYL','DIST_012PI','HUB_JYLV','SUP_AN63A',104,5,1,17,1689.000,387.00,'On Track',35,11.70,80.400,'Optimized',15.300,'Up to Date',6.9
'TRANS_UF4H9','DIST_6IKTR','HUB_7GN9','SUP_Z4GFE',102,46,6,12,1871.000,64.00,'On Track',8,7.90,99.300,'Required',19.000,'Overdue',9.7
'TRANS_62Q2V','DIST_073OS','HUB_3VMQ','SUP_SL8WL',158,30,5,15,2075.000,420.00,'Delayed',22,34.40,71.300,'Optimized',5.800,'Up to Date',6.0
'TRANS_DI5S6','DIST_NXF2R','HUB_50H8','SUP_DO232',74,85,1,0,792.000,389.00,'Delayed',28,50.20,91.100,'Required',15.900,'Overdue',7.5
'TRANS_JUBAR','DIST_2RFUS','HUB_LWBC','SUP_TIRZR',152,19,4,9,2281.000,22.00,'Delayed',33,43.50,71.700,'Optimized',13.600,'Up to Date',3.4
'TRANS_PL21W','DIST_EM3UV','HUB_A2HY','SUP_3SKS7',150,35,0,10,4889.000,152.00,'Suspended',21,26.60,98.300,'Optimized',10.800,'Up to Date',2.7
'TRANS_9Q7QO','DIST_BWUXG','HUB_01WF','SUP_U7W3F',142,39,7,8,4387.000,353.00,'Suspended',9,18.40,84.800,'In Progress',7.800,'Due',8.3
'TRANS_0FX7O','DIST_VD0PC','HUB_YQ9H','SUP_NBUUA',23,23,8,14,1468.000,425.00,'On Track',49,29.60,75.900,'Optimized',11.500,'Up to Date',4.5
'TRANS_BEKBJ','DIST_4YDWT','HUB_NBCK','SUP_ATEY8',120,57,10,16,3874.000,77.00,'Delayed',31,48.50,77.500,'Required',6.900,'Up to Date',8.9
'TRANS_4CR2F','DIST_CW0OE','HUB_SU42','SUP_Y8AD0',108,82,6,7,3624.000,99.00,'Delayed',9,30.30,78.100,'Required',14.900,'Overdue',4.1
'TRANS_NKH1X','DIST_65VVB','HUB_WBDF','SUP_TY0MD',116,19,9,1,3979.000,412.00,'Suspended',15,32.30,91.600,'Required',19.500,'Due',5.9
'TRANS_1RDR5','DIST_XMUHK','HUB_9X64','SUP_L2GHQ',83,84,2,16,4265.000,144.00,'Delayed',27,70.10,95.800,'Optimized',14.000,'Up to Date',7.4
'TRANS_8JAG0','DIST_IBTMQ','HUB_VKQB','SUP_8YT31',56,11,7,10,4499.000,148.00,'Suspended',27,48.80,98.000,'Required',6.600,'Due',8.6
'TRANS_UFDIP','DIST_87EZI','HUB_VGS0','SUP_51QJE',24,64,0,6,4855.000,267.00,'Suspended',5,64.60,89.400,'Required',16.800,'Due',0.9
'TRANS_OPBV5','DIST_2CZ3E','HUB_DJLV','SUP_RLMBL',78,94,1,14,4383.000,483.00,'Suspended',50,68.40,89.300,'Required',18.600,'Due',6.9
'TRANS_G900T','DIST_3HN49','HUB_YEBJ','SUP_AISS8',16,75,1,12,1331.000,299.00,'On Track',23,70.40,89.400,'Required',6.300,'Overdue',4.0
'TRANS_2CZV7','DIST_XZ6CM','HUB_W16F','SUP_E4CIU',104,12,5,0,631.000,54.00,'Suspended',43,45.40,88.200,'Optimized',14.300,'Up to Date',0.6
'TRANS_6XE7Z','DIST_QA0AW','HUB_U8G8','SUP_APFAP',185,73,0,12,3900.000,200.00,'Suspended',32,54.40,85.600,'In Progress',12.600,'Up to Date',5.4
'TRANS_QR8GE','DIST_XJAX2','HUB_CN32','SUP_XHB28',30,18,3,4,3851.000,322.00,'Delayed',38,64.90,90.700,'In Progress',13.100,'Overdue',6.9
'TRANS_9SI2Q','DIST_YD4K3','HUB_W0DC','SUP_ZVYQ5',18,87,8,6,3534.000,252.00,'Delayed',20,7.80,73.300,'In Progress',14.400,'Up to Date',8.7
'TRANS_48MVK','DIST_BVDAI','HUB_1FKC','SUP_MZ2Q8',26,30,5,8,223.000,219.00,'Suspended',11,30.40,70.300,'Optimized',10.300,'Overdue',6.6
'TRANS_MOE5K','DIST_PFP37','HUB_WIAI','SUP_VUCJF',178,49,3,3,461.000,65.00,'Delayed',39,16.70,85.200,'Optimized',17.700,'Up to Date',3.8
'TRANS_0MA47','DIST_L3JDN','HUB_VJOF','SUP_GB5M1',19,91,5,14,2100.000,145.00,'On Track',31,20.40,81.800,'Required',7.700,'Overdue',5.1
'TRANS_VVTWP','DIST_C153I','HUB_JAIE','SUP_MHPZ8',117,29,6,16,3527.000,128.00,'On Track',9,63.70,71.400,'In Progress',11.700,'Due',4.1
'TRANS_A8APB','DIST_YZMPJ','HUB_1DRE','SUP_OV3YO',110,28,10,2,4548.000,378.00,'On Track',7,38.00,78.600,'Optimized',6.300,'Overdue',4.2
'TRANS_H0D49','DIST_4CT9D','HUB_UF07','SUP_E6BZU',88,44,1,5,3192.000,79.00,'Delayed',27,52.90,81.700,'In Progress',15.100,'Up to Date',0.6
'TRANS_V1VP4','DIST_3LJ3S','HUB_2R4R','SUP_MGEVT',117,69,5,4,3805.000,272.00,'Delayed',47,69.50,88.100,'Required',18.200,'Up to Date',6.9
'TRANS_8SHNG','DIST_WQXDW','HUB_07DU','SUP_9M2O9',43,97,3,12,4687.000,321.00,'Delayed',36,17.10,85.100,'Required',13.200,'Overdue',4.0
'TRANS_TRW94','DIST_0PLGM','HUB_ZCMU','SUP_LGEC3',91,47,5,1,3783.000,100.00,'On Track',33,61.70,88.000,'In Progress',5.600,'Due',5.1
'TRANS_NDFYX','DIST_YD771','HUB_3M9Q','SUP_V7UXL',179,86,0,13,1844.000,389.00,'On Track',6,45.70,78.400,'Optimized',17.100,'Due',7.5
'TRANS_CKCLA','DIST_Q8BUY','HUB_J3II','SUP_76C18',108,65,6,0,2214.000,334.00,'Suspended',12,48.80,99.300,'Optimized',5.000,'Up to Date',3.4
'TRANS_0D60S','DIST_6W75V','HUB_MU3T','SUP_FMJ2U',32,46,5,4,3037.000,327.00,'Suspended',39,14.00,84.200,'In Progress',6.900,'Due',1.7
'TRANS_ELMW7','DIST_YEMSO','HUB_Z0BX','SUP_XJG06',152,86,4,3,4441.000,58.00,'Suspended',37,15.70,99.500,'Optimized',19.000,'Overdue',2.8
'TRANS_CYQ1H','DIST_QXBKZ','HUB_C644','SUP_QT1HY',67,60,7,20,2072.000,237.00,'Suspended',37,56.00,98.100,'In Progress',18.900,'Due',2.9
'TRANS_S68Q9','DIST_NNXTH','HUB_3O09','SUP_MNGIJ',147,64,2,20,1576.000,487.00,'Delayed',14,44.80,74.500,'Required',11.000,'Overdue',4.1
'TRANS_XS1B2','DIST_6ATB4','HUB_XWV1','SUP_IATMB',73,94,1,3,685.000,189.00,'On Track',5,3.70,87.600,'In Progress',16.500,'Overdue',7.7
'TRANS_3NUZS','DIST_YGVYJ','HUB_19X5','SUP_BOF13',99,12,9,18,2438.000,198.00,'Suspended',39,37.50,91.900,'Optimized',9.800,'Overdue',7.2
'TRANS_OIHJN','DIST_90GIZ','HUB_QXQO','SUP_F59SR',173,47,7,7,854.000,466.00,'On Track',36,44.60,70.800,'Optimized',13.000,'Due',6.8
'TRANS_QKBHH','DIST_GKE94','HUB_1WNI','SUP_1N9SP',56,65,5,17,4659.000,103.00,'Delayed',12,32.50,77.800,'In Progress',15.800,'Up to Date',4.7
'TRANS_YO581','DIST_GZAH0','HUB_O8FT','SUP_PF37A',119,10,9,0,3337.000,81.00,'On Track',44,25.80,87.500,'Optimized',12.100,'Up to Date',4.2
'TRANS_D3Z1M','DIST_83J7Y','HUB_4618','SUP_M7TYP',133,66,10,18,1284.000,284.00,'Suspended',47,17.20,74.200,'Required',12.400,'Up to Date',1.1
'TRANS_TESJ6','DIST_M2CJ6','HUB_OGF8','SUP_1GJFL',25,23,9,6,4308.000,425.00,'Delayed',5,20.00,92.100,'Required',18.200,'Up to Date',6.9
'TRANS_4I5MB','DIST_F3WNH','HUB_X5RL','SUP_NCANS',126,18,10,3,4494.000,492.00,'Suspended',10,9.20,70.600,'In Progress',17.500,'Overdue',5.2
'TRANS_272IB','DIST_LCFOO','HUB_YGRO','SUP_UM1FP',20,73,0,8,4579.000,183.00,'Suspended',33,36.50,83.300,'In Progress',13.700,'Overdue',10.0
'TRANS_NLZL3','DIST_7V1GP','HUB_DMJG','SUP_3YDYH',100,96,1,0,4281.000,141.00,'On Track',7,39.70,93.500,'In Progress',11.200,'Overdue',6.4
'TRANS_U0NER','DIST_41NC7','HUB_814G','SUP_QDI4R',164,81,5,3,4424.000,465.00,'On Track',42,56.40,77.900,'Optimized',5.200,'Overdue',1.6
'TRANS_Y0II8','DIST_FHTQ6','HUB_URDO','SUP_56R8V',84,87,7,19,545.000,168.00,'On Track',49,18.60,75.600,'Required',15.300,'Up to Date',5.7
'TRANS_MH15O','DIST_GXTK1','HUB_TUQZ','SUP_ZN3R2',66,45,6,4,598.000,258.00,'On Track',20,14.40,72.400,'Optimized',15.700,'Overdue',4.2
'TRANS_0O4Z2','DIST_ESEZH','HUB_X6SE','SUP_H9QHC',73,83,2,14,2172.000,151.00,'Delayed',24,59.20,76.800,'Required',13.900,'Overdue',10.0
'TRANS_LGFUZ','DIST_CAKP1','HUB_KPSO','SUP_MRBVH',90,78,7,17,3218.000,389.00,'Delayed',38,67.00,74.000,'Optimized',14.000,'Up to Date',4.0
'TRANS_B2EZX','DIST_V8Q25','HUB_2CXD','SUP_1SNTT',47,81,5,17,4962.000,415.00,'On Track',35,52.70,73.300,'In Progress',7.600,'Up to Date',1.7
'TRANS_RQ8NM','DIST_EGZWW','HUB_3N3F','SUP_1RZ4F',137,27,5,4,1001.000,293.00,'On Track',8,39.00,77.800,'In Progress',11.100,'Up to Date',7.0
'TRANS_LH55Z','DIST_BD7NA','HUB_YD7X','SUP_8FUGZ',196,65,7,10,1188.000,428.00,'On Track',40,45.90,91.200,'In Progress',16.700,'Up to Date',1.2
'TRANS_L0HCZ','DIST_3PGF5','HUB_TZMP','SUP_7Z2WG',118,66,0,16,1374.000,147.00,'On Track',23,13.70,71.500,'In Progress',11.400,'Overdue',4.5
'TRANS_VM52B','DIST_F0X6S','HUB_EDFH','SUP_RKPWI',193,12,7,16,3092.000,260.00,'On Track',39,5.60,72.900,'In Progress',6.000,'Up to Date',4.1
'TRANS_ER5UG','DIST_QCH6E','HUB_VKTJ','SUP_8G9RG',104,15,7,14,3285.000,108.00,'Suspended',15,69.10,84.900,'Required',6.800,'Due',5.3
'TRANS_IH8VA','DIST_1SI5T','HUB_IMGF','SUP_K7ILQ',138,72,1,5,1760.000,110.00,'Delayed',44,50.90,77.900,'In Progress',6.600,'Due',2.1
'TRANS_Y6HDX','DIST_BOI50','HUB_DLPW','SUP_22MDJ',125,55,6,5,2002.000,479.00,'Suspended',6,16.00,96.500,'Required',13.800,'Overdue',2.6
'TRANS_LGQ20','DIST_L5G62','HUB_69G8','SUP_IXJ63',29,26,9,10,3161.000,485.00,'On Track',32,24.00,89.700,'In Progress',15.200,'Overdue',1.1
'TRANS_U14RU','DIST_5QCO2','HUB_YL3M','SUP_G4R7B',126,90,5,5,1009.000,157.00,'Delayed',9,33.40,98.000,'In Progress',8.300,'Up to Date',8.9
'TRANS_R6LPH','DIST_S91EA','HUB_MCO5','SUP_MF8M1',21,63,9,10,4452.000,139.00,'Suspended',18,16.20,78.500,'Required',9.600,'Due',6.1
'TRANS_8AO0R','DIST_E5EJA','HUB_UODB','SUP_XZX8Z',42,43,5,16,2914.000,429.00,'On Track',21,55.80,73.300,'Required',14.200,'Due',6.8
'TRANS_IEY1E','DIST_F1NBI','HUB_D0UK','SUP_31C0B',139,88,7,19,3537.000,406.00,'Suspended',14,53.70,76.100,'Optimized',13.700,'Up to Date',0.6
'TRANS_UIDM2','DIST_E839I','HUB_WWVF','SUP_GLXOU',176,12,1,9,4352.000,412.00,'On Track',11,50.80,99.800,'In Progress',12.800,'Due',4.4
'TRANS_TD57L','DIST_CIOAA','HUB_MSXX','SUP_Z2DG4',198,70,7,13,1098.000,478.00,'On Track',37,8.10,72.700,'Required',6.500,'Due',6.2
'TRANS_K1LLE','DIST_02996','HUB_4G8E','SUP_1UTR5',121,46,6,16,2582.000,73.00,'On Track',24,67.10,84.200,'Optimized',12.600,'Due',6.4
'TRANS_5S98D','DIST_PY9N3','HUB_8WV5','SUP_LK16K',38,99,4,7,4156.000,348.00,'Suspended',38,14.70,93.800,'Optimized',11.700,'Up to Date',1.3
'TRANS_XFR8U','DIST_A7RJZ','HUB_7MVO','SUP_HQ20C',200,38,10,2,3932.000,10.00,'Delayed',40,69.40,73.600,'Required',17.200,'Due',1.6
'TRANS_200HJ','DIST_3STAV','HUB_08XH','SUP_T2Y3D',153,9,6,2,4729.000,159.00,'On Track',47,54.00,95.600,'Optimized',6.100,'Due',3.0
'TRANS_NYJ44','DIST_SQ7VD','HUB_D8WD','SUP_X5KMD',153,36,10,17,1451.000,203.00,'On Track',49,51.70,78.800,'Optimized',8.100,'Overdue',4.8
'TRANS_ZZN3J','DIST_CYQD8','HUB_TR3M','SUP_Z5CSI',157,30,7,16,3952.000,235.00,'Delayed',26,15.70,89.400,'In Progress',20.000,'Due',7.8
'TRANS_S000A','DIST_M662O','HUB_V11I','SUP_QWNS4',82,79,7,0,3946.000,144.00,'Suspended',49,60.20,96.300,'Required',6.300,'Due',7.6
'TRANS_0U37B','DIST_68DZ3','HUB_PD63','SUP_1M8ON',156,5,5,9,1022.000,324.00,'Delayed',29,53.20,85.000,'In Progress',9.800,'Up to Date',0.5
'TRANS_WXGRL','DIST_GZFMH','HUB_7H6N','SUP_EGCGO',112,84,5,18,4149.000,353.00,'Suspended',17,40.00,80.800,'Required',6.700,'Overdue',7.8
'TRANS_GF7BP','DIST_4PRK0','HUB_V8FD','SUP_7FB4X',106,17,6,0,4018.000,446.00,'Delayed',37,10.00,90.700,'Required',9.000,'Due',1.2
'TRANS_F16W7','DIST_LIN9D','HUB_XWG1','SUP_F5RD6',50,49,4,11,4010.000,259.00,'On Track',23,24.10,85.400,'Optimized',7.200,'Up to Date',3.6
'TRANS_2P5OI','DIST_1B0GE','HUB_O30R','SUP_HB2LH',138,60,8,6,4883.000,358.00,'On Track',10,39.90,79.100,'Required',8.300,'Up to Date',6.3
'TRANS_05SG2','DIST_XE505','HUB_3POK','SUP_TS269',63,26,5,2,881.000,224.00,'Delayed',48,36.50,76.300,'Required',13.000,'Up to Date',10.0
'TRANS_7EFB4','DIST_SJVXM','HUB_9R17','SUP_9A0YE',47,7,1,7,1538.000,161.00,'Suspended',29,12.20,77.800,'Required',13.600,'Up to Date',4.6
'TRANS_1ZOPE','DIST_WQ7QL','HUB_JIBB','SUP_TZZTA',185,23,6,0,1862.000,169.00,'Delayed',40,24.90,76.600,'Optimized',7.800,'Overdue',4.4
'TRANS_1WP78','DIST_45IDS','HUB_JY16','SUP_8VL8R',158,15,10,18,4357.000,134.00,'On Track',18,13.30,75.700,'Required',7.600,'Overdue',4.2
'TRANS_SSEP6','DIST_KWM69','HUB_4A95','SUP_UH2PA',133,36,8,1,4198.000,167.00,'On Track',5,36.00,98.700,'Required',18.000,'Due',6.2
'TRANS_64TQP','DIST_BBJZ1','HUB_Z9QU','SUP_S99ZC',170,81,7,20,399.000,245.00,'Suspended',23,60.10,99.400,'Required',12.100,'Overdue',0.5
'TRANS_SG4ZU','DIST_84HUZ','HUB_I437','SUP_CS7NT',49,92,6,19,3480.000,389.00,'Suspended',12,23.50,77.300,'Optimized',15.600,'Up to Date',0.9
'TRANS_BO3LT','DIST_AOLY4','HUB_MXVV','SUP_D7VGK',115,90,1,17,3845.000,230.00,'On Track',15,16.50,70.400,'In Progress',7.900,'Due',6.2
'TRANS_7MT0P','DIST_09X15','HUB_FM7T','SUP_5HMC0',180,34,10,16,2908.000,396.00,'On Track',21,23.90,80.400,'Optimized',16.500,'Up to Date',3.8
'TRANS_BSGFV','DIST_R7ZSV','HUB_V9X5','SUP_PWR9Q',117,28,10,1,1860.000,135.00,'Suspended',32,1.10,83.700,'In Progress',7.100,'Due',2.9
'TRANS_BR6ZM','DIST_CF5WQ','HUB_LQL0','SUP_YNI87',138,64,1,3,1096.000,49.00,'Suspended',14,64.20,72.100,'In Progress',13.800,'Overdue',7.3
'TRANS_05MVB','DIST_EHGGH','HUB_8IVR','SUP_V4PUR',140,57,6,17,3076.000,126.00,'Suspended',39,52.00,94.300,'Required',13.400,'Overdue',5.9
'TRANS_ITIKX','DIST_WTUAN','HUB_VE9W','SUP_8O961',21,8,10,13,4596.000,119.00,'Delayed',36,55.00,89.800,'Optimized',17.100,'Due',1.7
'TRANS_C4ASQ','DIST_NMUBB','HUB_YRWJ','SUP_JCYRH',143,38,6,7,796.000,191.00,'Suspended',18,56.00,97.100,'In Progress',13.400,'Up to Date',1.1
'TRANS_73Z1L','DIST_WVF8Q','HUB_HR5F','SUP_TCXNM',18,30,7,10,4871.000,221.00,'Delayed',24,37.50,80.400,'Optimized',7.600,'Overdue',5.4
'TRANS_0NNP0','DIST_9A0HK','HUB_F4MO','SUP_RLVEQ',81,24,3,3,4748.000,127.00,'Suspended',34,60.80,91.400,'Required',5.700,'Due',6.8
'TRANS_2YDMI','DIST_QCXVB','HUB_6N1Y','SUP_LG8P8',35,74,10,17,4640.000,427.00,'On Track',35,21.20,95.100,'Required',13.000,'Due',8.8
'TRANS_UPUU4','DIST_YHR63','HUB_8DHS','SUP_7RPQD',25,14,5,9,981.000,224.00,'On Track',26,23.40,85.600,'Required',7.400,'Up to Date',9.4
'TRANS_JVHKV','DIST_VXB2T','HUB_SHJ3','SUP_1PMNZ',119,60,6,4,1830.000,290.00,'On Track',43,13.10,81.700,'Required',10.100,'Up to Date',6.4
'TRANS_G7SOR','DIST_ZZ7QZ','HUB_QX3H','SUP_Y65XD',92,28,1,7,1050.000,315.00,'Suspended',42,2.50,77.700,'In Progress',18.800,'Due',6.9
'TRANS_XACHD','DIST_PSEGN','HUB_7NZX','SUP_VM9FY',86,8,3,10,866.000,333.00,'Suspended',25,29.90,74.000,'In Progress',9.400,'Up to Date',4.9
'TRANS_EM7IL','DIST_3HWKF','HUB_QLO7','SUP_VF26Y',19,6,1,15,2841.000,403.00,'On Track',5,48.80,84.100,'Required',9.300,'Due',2.7
'TRANS_2TEVT','DIST_KT3DC','HUB_DZIF','SUP_WKAUN',191,87,9,15,4294.000,276.00,'On Track',14,35.30,75.600,'Required',17.800,'Due',7.3
'TRANS_Q192P','DIST_OPMPQ','HUB_VMTN','SUP_ZAGED',54,33,0,13,1218.000,170.00,'Suspended',16,49.20,88.000,'Required',12.300,'Up to Date',8.2
'TRANS_IR4BJ','DIST_3GTPW','HUB_JJXJ','SUP_ZL9KP',175,67,2,0,275.000,151.00,'On Track',18,55.40,77.400,'Optimized',12.300,'Due',0.1
'TRANS_I62I1','DIST_MATM4','HUB_7PKC','SUP_ZD7T7',62,14,1,14,1376.000,357.00,'Suspended',26,58.00,98.500,'Required',8.600,'Up to Date',4.4
'TRANS_MHHF9','DIST_9OOG5','HUB_4UXG','SUP_7302Q',76,9,6,12,3795.000,462.00,'On Track',7,21.30,97.100,'Optimized',5.400,'Overdue',9.0
'TRANS_M721Q','DIST_3J5TY','HUB_KI4B','SUP_H6LUI',110,28,8,12,2154.000,404.00,'Delayed',29,61.90,73.500,'In Progress',13.700,'Overdue',9.9
'TRANS_ZHOQE','DIST_0ATJU','HUB_JY4K','SUP_X4D5Z',45,50,9,12,190.000,164.00,'On Track',10,35.50,87.800,'Required',18.000,'Up to Date',5.6
'TRANS_SF0JO','DIST_0CZB6','HUB_XQN7','SUP_3ELEN',40,63,3,16,4469.000,363.00,'On Track',33,64.80,85.600,'In Progress',9.400,'Overdue',0.9
'TRANS_IL6JH','DIST_FAR1P','HUB_3MG4','SUP_KOL60',57,34,1,6,2909.000,387.00,'On Track',20,26.90,93.100,'Optimized',15.400,'Overdue',8.2
'TRANS_RFMZ3','DIST_8BRF7','HUB_RTCQ','SUP_Z7EI4',66,37,0,15,520.000,170.00,'On Track',28,57.90,89.800,'Required',8.400,'Up to Date',2.4
'TRANS_EII7T','DIST_VU6CK','HUB_DFMD','SUP_MGW54',19,18,0,7,2047.000,225.00,'On Track',43,33.40,95.200,'Optimized',8.100,'Overdue',9.2
'TRANS_T4XKB','DIST_IIQF5','HUB_K00F','SUP_NQ28M',180,78,7,10,4268.000,209.00,'Delayed',43,44.50,82.500,'In Progress',8.800,'Up to Date',4.8
'TRANS_TFW68','DIST_TQ0SR','HUB_N0HA','SUP_GYCEE',161,68,10,16,4484.000,422.00,'Delayed',15,49.30,96.000,'Required',11.900,'Due',3.1
'TRANS_7KNG0','DIST_01N7D','HUB_T9GZ','SUP_8REE1',54,75,7,15,4741.000,291.00,'Suspended',38,37.40,73.600,'Optimized',8.300,'Up to Date',8.9
'TRANS_C9NL7','DIST_E1T4U','HUB_PS9U','SUP_CLA6C',34,82,3,0,3598.000,232.00,'On Track',22,6.70,80.600,'Optimized',16.800,'Due',4.3
