'OPS_BYCRW','DIST_BWUXG','HUB_01WF','Yellow','Reconstruction','Completed','CC2947','2025-02-14',164,'Medium','Critical','Disrupted'
'OPS_T9E6N','DIST_VD0PC','HUB_YQ9H','Yellow','Recovery','Scaling Down','CC3121','2025-02-11',196,'Low','Sufficient','Strained'
'OPS_UE0V2','DIST_4YDWT','HUB_NBCK','Orange','Recovery','Planning','CC3922','2025-01-27',55,'Critical','Sufficient','Stable'
'OPS_5R8VV','DIST_CW0OE','HUB_SU42','Orange','Initial','Planning','CC5346','2025-02-17',108,'Low','Sufficient','Strained'
'OPS_FCHH1','DIST_65VVB','HUB_WBDF','Orange','Reconstruction','Planning','CC7278','2025-02-10',206,'Medium','Limited','Disrupted'
'OPS_7W4KK','DIST_XMUHK','HUB_9X64','Orange','Initial','Completed','CC3468','2025-02-15',282,'Critical','Sufficient','Strained'
'OPS_1X183','DIST_IBTMQ','HUB_VKQB','Yellow','Initial','Planning','CC7668','2025-02-08',289,'High','Limited','Strained'
'OPS_SX4I5','DIST_87EZI','HUB_VGS0','Orange','Reconstruction','Scaling Down','CC4568','2025-02-04',73,'Medium','Critical','Disrupted'
'OPS_ORQHM','DIST_2CZ3E','HUB_DJLV','Yellow','Emergency','Scaling Down','CC1060','2025-02-09',271,'High','Limited','Strained'
'OPS_WYKCT','DIST_3HN49','HUB_YEBJ','Orange','Emergency','Active','CC8005','2025-02-19',74,'Medium','Sufficient','Strained'
'OPS_V4XG1','DIST_XZ6CM','HUB_W16F','Yellow','Emergency','Completed','CC7777','2025-02-12',155,'Medium','Limited','Stable'
'OPS_20ERT','DIST_QA0AW','HUB_U8G8','Red','Reconstruction','Planning','CC9822','2025-02-04',118,'High','Sufficient','Disrupted'
'OPS_EJRTJ','DIST_XJAX2','HUB_CN32','Black','Recovery','Planning','CC3480','2025-02-18',188,'Low','Critical','Stable'
'OPS_ZKQ00','DIST_YD4K3','HUB_W0DC','Orange','Reconstruction','Planning','CC8946','2025-02-11',292,'High','Critical','Stable'
'OPS_6WWD3','DIST_BVDAI','HUB_1FKC','Red','Emergency','Scaling Down','CC6024','2025-02-19',34,'Critical','Limited','Disrupted'
'OPS_1352S','DIST_PFP37','HUB_WIAI','Orange','Initial','Scaling Down','CC2951','2025-01-23',257,'Medium','Sufficient','Disrupted'
'OPS_1NTL1','DIST_L3JDN','HUB_VJOF','Black','Emergency','Active','CC1442','2025-02-07',324,'High','Critical','Disrupted'
'OPS_KRE0S','DIST_C153I','HUB_JAIE','Orange','Emergency','Planning','CC9147','2025-02-02',46,'High','Sufficient','Stable'
'OPS_QR0CN','DIST_YZMPJ','HUB_1DRE','Black','Reconstruction','Planning','CC9747','2025-02-17',297,'Low','Critical','Strained'
'OPS_E4RFE','DIST_4CT9D','HUB_UF07','Orange','Recovery','Completed','CC8080','2025-02-16',241,'Medium','Critical','Disrupted'
'OPS_M0Z1H','DIST_3LJ3S','HUB_2R4R','Orange','Emergency','Active','CC2879','2025-02-15',277,'Medium','Sufficient','Disrupted'
'OPS_H5EPY','DIST_WQXDW','HUB_07DU','Orange','Reconstruction','Completed','CC3158','2025-01-31',105,'Low','Critical','Disrupted'
'OPS_L33H5','DIST_0PLGM','HUB_ZCMU','Red','Emergency','Completed','CC6440','2025-02-16',197,'Medium','Sufficient','Strained'
'OPS_UNMOO','DIST_YD771','HUB_3M9Q','Yellow','Initial','Planning','CC2479','2025-01-26',134,'Medium','Critical','Disrupted'
'OPS_CTGKC','DIST_Q8BUY','HUB_J3II','Yellow','Initial','Active','CC1493','2025-02-09',64,'Low','Critical','Disrupted'
'OPS_BJ7YR','DIST_6W75V','HUB_MU3T','Orange','Emergency','Completed','CC9699','2025-01-24',312,'High','Sufficient','Strained'
'OPS_T72V1','DIST_YEMSO','HUB_Z0BX','Orange','Recovery','Active','CC3652','2025-02-19',290,'Critical','Limited','Stable'
'OPS_CM0DI','DIST_QXBKZ','HUB_C644','Black','Recovery','Active','CC4355','2025-01-22',146,'Medium','Critical','Stable'
'OPS_8XNCY','DIST_NNXTH','HUB_3O09','Orange','Initial','Completed','CC8534','2025-02-11',356,'Low','Sufficient','Disrupted'
'OPS_JIR20','DIST_6ATB4','HUB_XWV1','Red','Emergency','Active','CC7610','2025-01-24',288,'Medium','Limited','Disrupted'
'OPS_IW6JC','DIST_YGVYJ','HUB_19X5','Red','Emergency','Active','CC5783','2025-01-23',148,'Critical','Sufficient','Strained'
'OPS_8OD48','DIST_90GIZ','HUB_QXQO','Yellow','Initial','Active','CC9279','2025-01-23',44,'High','Limited','Stable'
'OPS_L5QSH','DIST_GKE94','HUB_1WNI','Orange','Emergency','Completed','CC9225','2025-01-26',180,'Medium','Sufficient','Disrupted'
'OPS_RVBDF','DIST_GZAH0','HUB_O8FT','Yellow','Reconstruction','Scaling Down','CC7637','2025-01-22',212,'Low','Limited','Disrupted'
'OPS_5TKRD','DIST_83J7Y','HUB_4618','Orange','Initial','Completed','CC5169','2025-01-23',344,'Critical','Sufficient','Stable'
'OPS_CPK2N','DIST_M2CJ6','HUB_OGF8','Black','Reconstruction','Completed','CC5372','2025-02-14',352,'Low','Critical','Strained'
'OPS_CPYA1','DIST_F3WNH','HUB_X5RL','Black','Initial','Scaling Down','CC6846','2025-01-25',150,'Medium','Sufficient','Strained'
'OPS_CKY8M','DIST_LCFOO','HUB_YGRO','Yellow','Initial','Scaling Down','CC9714','2025-02-04',317,'Critical','Limited','Disrupted'
'OPS_J2SLX','DIST_7V1GP','HUB_DMJG','Red','Recovery','Planning','CC7356','2025-02-04',277,'High','Limited','Stable'
'OPS_BP78Y','DIST_41NC7','HUB_814G','Red','Emergency','Scaling Down','CC9616','2025-02-14',111,'Medium','Critical','Strained'
'OPS_29S0M','DIST_FHTQ6','HUB_URDO','Red','Emergency','Planning','CC9898','2025-02-03',301,'Medium','Sufficient','Strained'
'OPS_UO57J','DIST_GXTK1','HUB_TUQZ','Orange','Emergency','Scaling Down','CC2169','2025-02-19',148,'Critical','Sufficient','Strained'
'OPS_NSGO2','DIST_ESEZH','HUB_X6SE','Black','Reconstruction','Completed','CC1827','2025-02-02',346,'Medium','Limited','Strained'
'OPS_14R7S','DIST_CAKP1','HUB_KPSO','Orange','Emergency','Scaling Down','CC3226','2025-02-03',27,'Medium','Limited','Disrupted'
'OPS_ILC13','DIST_V8Q25','HUB_2CXD','Yellow','Recovery','Planning','CC8523','2025-02-01',69,'High','Sufficient','Disrupted'
'OPS_IMEJ3','DIST_EGZWW','HUB_3N3F','Red','Reconstruction','Active','CC2474','2025-01-29',187,'Critical','Limited','Disrupted'
'OPS_NQ13L','DIST_BD7NA','HUB_YD7X','Black','Initial','Completed','CC7415','2025-02-06',243,'Critical','Limited','Disrupted'
'OPS_8BOBR','DIST_3PGF5','HUB_TZMP','Black','Recovery','Completed','CC5763','2025-02-16',232,'Critical','Limited','Stable'
'OPS_ZEJG6','DIST_F0X6S','HUB_EDFH','Orange','Initial','Planning','CC7667','2025-01-29',313,'High','Limited','Disrupted'
'OPS_4L1B7','DIST_QCH6E','HUB_VKTJ','Black','Emergency','Active','CC1876','2025-02-04',344,'Medium','Sufficient','Strained'
'OPS_VEKAV','DIST_1SI5T','HUB_IMGF','Orange','Recovery','Planning','CC5742','2025-02-09',345,'High','Critical','Stable'
'OPS_5815C','DIST_BOI50','HUB_DLPW','Black','Initial','Completed','CC5417','2025-01-26',118,'Medium','Limited','Stable'
'OPS_0JVUU','DIST_L5G62','HUB_69G8','Red','Emergency','Completed','CC7519','2025-02-01',171,'Critical','Limited','Disrupted'
'OPS_CS2T8','DIST_5QCO2','HUB_YL3M','Yellow','Recovery','Scaling Down','CC7013','2025-01-26',256,'Low','Sufficient','Disrupted'
'OPS_QFP7A','DIST_S91EA','HUB_MCO5','Black','Reconstruction','Completed','CC9922','2025-02-14',210,'Low','Critical','Stable'
'OPS_EHRV8','DIST_E5EJA','HUB_UODB','Black','Emergency','Scaling Down','CC6324','2025-02-04',295,'Low','Limited','Stable'
'OPS_0SQD8','DIST_F1NBI','HUB_D0UK','Orange','Recovery','Scaling Down','CC3597','2025-02-18',142,'Critical','Critical','Stable'
'OPS_3U44P','DIST_E839I','HUB_WWVF','Yellow','Reconstruction','Planning','CC7021','2025-02-07',322,'Low','Limited','Disrupted'
'OPS_MUQ7A','DIST_CIOAA','HUB_MSXX','Red','Recovery','Completed','CC8890','2025-01-21',149,'Low','Limited','Strained'
'OPS_Z483C','DIST_02996','HUB_4G8E','Orange','Reconstruction','Planning','CC8037','2025-02-13',85,'Critical','Limited','Stable'
'OPS_WUH0O','DIST_PY9N3','HUB_8WV5','Red','Reconstruction','Planning','CC4153','2025-02-12',51,'Low','Critical','Strained'
'OPS_4M9JM','DIST_A7RJZ','HUB_7MVO','Black','Reconstruction','Active','CC5524','2025-02-05',279,'High','Sufficient','Disrupted'
'OPS_6PNO3','DIST_3STAV','HUB_08XH','Yellow','Emergency','Planning','CC6460','2025-02-03',196,'Critical','Critical','Stable'
'OPS_GK2M6','DIST_SQ7VD','HUB_D8WD','Black','Reconstruction','Completed','CC8253','2025-01-20',246,'Low','Limited','Strained'
'OPS_8XLWE','DIST_CYQD8','HUB_TR3M','Black','Recovery','Scaling Down','CC6464','2025-01-30',105,'Critical','Sufficient','Strained'
'OPS_WLXVG','DIST_M662O','HUB_V11I','Orange','Recovery','Completed','CC1287','2025-02-10',365,'Critical','Limited','Strained'
'OPS_2FOFZ','DIST_68DZ3','HUB_PD63','Orange','Recovery','Planning','CC8064','2025-02-05',295,'Critical','Sufficient','Stable'
'OPS_SOIQA','DIST_GZFMH','HUB_7H6N','Orange','Reconstruction','Completed','CC2096','2025-02-13',252,'Low','Critical','Strained'
'OPS_1EL0E','DIST_4PRK0','HUB_V8FD','Red','Reconstruction','Planning','CC6188','2025-02-06',30,'High','Sufficient','Stable'
'OPS_FBTC5','DIST_LIN9D','HUB_XWG1','Yellow','Recovery','Active','CC2907','2025-02-13',314,'Critical','Limited','Strained'
'OPS_ONGS3','DIST_1B0GE','HUB_O30R','Red','Emergency','Active','CC5402','2025-01-24',191,'High','Sufficient','Stable'
'OPS_P17H8','DIST_XE505','HUB_3POK','Red','Emergency','Planning','CC8460','2025-01-27',328,'Medium','Limited','Stable'
'OPS_8VB2F','DIST_SJVXM','HUB_9R17','Yellow','Emergency','Active','CC4547','2025-02-04',256,'High','Limited','Strained'
'OPS_GKVQ4','DIST_WQ7QL','HUB_JIBB','Orange','Reconstruction','Completed','CC8264','2025-01-21',25,'High','Sufficient','Strained'
'OPS_3H21L','DIST_45IDS','HUB_JY16','Orange','Emergency','Active','CC7207','2025-02-16',193,'High','Limited','Disrupted'
'OPS_092II','DIST_KWM69','HUB_4A95','Yellow','Recovery','Scaling Down','CC5840','2025-02-18',8,'Low','Sufficient','Disrupted'
'OPS_RXXP6','DIST_BBJZ1','HUB_Z9QU','Red','Reconstruction','Active','CC1948','2025-01-27',36,'Medium','Limited','Disrupted'
'OPS_GQV9J','DIST_84HUZ','HUB_I437','Orange','Recovery','Completed','CC6903','2025-02-05',154,'High','Limited','Disrupted'
'OPS_5N22Q','DIST_AOLY4','HUB_MXVV','Yellow','Emergency','Planning','CC2042','2025-02-14',95,'Critical','Limited','Disrupted'
'OPS_59WQ0','DIST_09X15','HUB_FM7T','Yellow','Emergency','Active','CC8360','2025-02-07',164,'Medium','Sufficient','Strained'
'OPS_DS1R9','DIST_R7ZSV','HUB_V9X5','Yellow','Emergency','Planning','CC1235','2025-02-05',71,'High','Sufficient','Stable'
'OPS_NGANP','DIST_CF5WQ','HUB_LQL0','Yellow','Emergency','Active','CC1869','2025-02-13',175,'Medium','Limited','Disrupted'
'OPS_6M3DU','DIST_EHGGH','HUB_8IVR','Red','Initial','Completed','CC3253','2025-01-26',263,'Critical','Critical','Strained'
'OPS_DKA6P','DIST_WTUAN','HUB_VE9W','Yellow','Reconstruction','Completed','CC5823','2025-02-13',304,'Critical','Critical','Stable'
'OPS_TBTPS','DIST_NMUBB','HUB_YRWJ','Red','Reconstruction','Completed','CC8281','2025-02-14',174,'Medium','Limited','Strained'
'OPS_8SOBK','DIST_WVF8Q','HUB_HR5F','Orange','Reconstruction','Scaling Down','CC4865','2025-02-17',175,'Low','Critical','Disrupted'
'OPS_RKTHX','DIST_9A0HK','HUB_F4MO','Black','Reconstruction','Active','CC8371','2025-01-23',349,'Low','Sufficient','Strained'
'OPS_57ZZ2','DIST_QCXVB','HUB_6N1Y','Red','Reconstruction','Scaling Down','CC5997','2025-02-10',42,'Medium','Sufficient','Disrupted'
'OPS_Y5A2H','DIST_YHR63','HUB_8DHS','Black','Recovery','Planning','CC2693','2025-02-04',110,'Medium','Sufficient','Disrupted'
'OPS_5NMUG','DIST_VXB2T','HUB_SHJ3','Black','Recovery','Scaling Down','CC7988','2025-01-28',188,'Medium','Limited','Disrupted'
'OPS_8FB56','DIST_ZZ7QZ','HUB_QX3H','Black','Recovery','Planning','CC8490','2025-02-10',48,'High','Sufficient','Strained'
'OPS_UCUPX','DIST_PSEGN','HUB_7NZX','Orange','Reconstruction','Completed','CC5650','2025-01-22',9,'Low','Sufficient','Disrupted'
'OPS_ZX9YX','DIST_3HWKF','HUB_QLO7','Black','Reconstruction','Active','CC4976','2025-02-10',87,'Critical','Limited','Strained'
'OPS_FMNQF','DIST_KT3DC','HUB_DZIF','Yellow','Initial','Planning','CC2527','2025-02-03',152,'Critical','Sufficient','Strained'
'OPS_MOOU4','DIST_OPMPQ','HUB_VMTN','Red','Reconstruction','Active','CC6481','2025-01-28',58,'Medium','Sufficient','Disrupted'
'OPS_5UFUU','DIST_3GTPW','HUB_JJXJ','Orange','Emergency','Planning','CC6444','2025-02-01',109,'Low','Critical','Strained'
'OPS_TLDVB','DIST_MATM4','HUB_7PKC','Orange','Emergency','Planning','CC4192','2025-02-04',25,'Critical','Critical','Strained'
'OPS_2VQQT','DIST_9OOG5','HUB_4UXG','Yellow','Reconstruction','Scaling Down','CC3529','2025-01-25',325,'Low','Limited','Stable'
'OPS_FUXX2','DIST_3J5TY','HUB_KI4B','Black','Initial','Planning','CC6209','2025-02-16',311,'High','Critical','Stable'
'OPS_QOITM','DIST_0ATJU','HUB_JY4K','Orange','Emergency','Active','CC8478','2025-01-30',73,'Low','Limited','Stable'
'OPS_X37CB','DIST_0CZB6','HUB_XQN7','Black','Reconstruction','Scaling Down','CC8739','2025-01-29',255,'Low','Critical','Stable'
'OPS_CUFQR','DIST_FAR1P','HUB_3MG4','Yellow','Initial','Scaling Down','CC6355','2025-01-21',334,'Medium','Limited','Stable'
'OPS_IO6N2','DIST_8BRF7','HUB_RTCQ','Red','Recovery','Completed','CC2816','2025-02-04',264,'Low','Limited','Strained'
'OPS_R9LZT','DIST_VU6CK','HUB_DFMD','Yellow','Recovery','Scaling Down','CC7901','2025-01-27',222,'Medium','Critical','Disrupted'
'OPS_TG1RA','DIST_IIQF5','HUB_K00F','Orange','Recovery','Scaling Down','CC2096','2025-02-05',271,'High','Critical','Stable'
'OPS_GQRXE','DIST_TQ0SR','HUB_N0HA','Black','Initial','Completed','CC1328','2025-02-16',184,'Critical','Critical','Disrupted'
'OPS_23R95','DIST_01N7D','HUB_T9GZ','Black','Emergency','Scaling Down','CC3164','2025-02-01',200,'High','Limited','Disrupted'
'OPS_TAUUA','DIST_E1T4U','HUB_PS9U','Black','Initial','Active','CC4358','2025-01-31',51,'Medium','Limited','Strained'
'OPS_VRMCL','DIST_SFQV4','HUB_59XS','Red','Emergency','Completed','CC7434','2025-02-02',43,'Critical','Sufficient','Strained'
'OPS_HI17E','DIST_KM7NC','HUB_739M','Black','Emergency','Planning','CC5730','2025-01-24',296,'High','Sufficient','Stable'
'OPS_E793G','DIST_889OM','HUB_WM06','Yellow','Initial','Active','CC6071','2025-01-29',351,'Low','Sufficient','Stable'
'OPS_4NE6T','DIST_OL9YD','HUB_2WX7','Orange','Initial','Planning','CC5047','2025-02-15',287,'Critical','Sufficient','Stable'
'OPS_39SIK','DIST_AWQ67','HUB_VYJK','Orange','Recovery','Planning','CC5467','2025-02-06',197,'Critical','Limited','Strained'
'OPS_VOIPB','DIST_FAZJH','HUB_MDF9','Black','Reconstruction','Scaling Down','CC6810','2025-02-09',226,'High','Sufficient','Disrupted'
'OPS_OISMK','DIST_S7W03','HUB_5MXE','Red','Initial','Scaling Down','CC3878','2025-01-23',266,'Low','Sufficient','Disrupted'
'OPS_R5V15','DIST_FS6A5','HUB_VSHO','Black','Recovery','Scaling Down','CC5715','2025-02-18',283,'Critical','Sufficient','Strained'
'OPS_00LML','DIST_CNOCJ','HUB_S9ML','Black','Recovery','Completed','CC9823','2025-01-29',269,'Critical','Sufficient','Stable'
'OPS_BR5OK','DIST_JE6CU','HUB_6AFU','Yellow','Recovery','Completed','CC3498','2025-02-06',131,'Medium','Sufficient','Strained'
'OPS_E1CCQ','DIST_JUEU0','HUB_ERAB','Yellow','Emergency','Active','CC3374','2025-02-12',341,'High','Critical','Strained'
'OPS_ZA4YS','DIST_NJBEO','HUB_B8YA','Red','Recovery','Scaling Down','CC7992','2025-01-27',199,'Medium','Critical','Strained'
'OPS_UZHYR','DIST_GRVVR','HUB_BMBZ','Orange','Emergency','Planning','CC6095','2025-02-07',60,'High','Sufficient','Disrupted'
'OPS_NIB1T','DIST_TGKF1','HUB_O761','Yellow','Recovery','Completed','CC3409','2025-02-06',100,'Low','Limited','Stable'
'OPS_3BDMI','DIST_LGF99','HUB_7IX7','Orange','Recovery','Active','CC3712','2025-02-07',312,'Critical','Limited','Strained'
'OPS_MZIZF','DIST_LW4YY','HUB_0U9A','Yellow','Recovery','Completed','CC4104','2025-01-20',39,'Low','Limited','Disrupted'
'OPS_Q8EYX','DIST_OCH25','HUB_UBIH','Red','Reconstruction','Planning','CC6573','2025-02-15',232,'Medium','Sufficient','Disrupted'
'OPS_56D84','DIST_WFD12','HUB_3MTA','Red','Reconstruction','Completed','CC5368','2025-02-15',222,'Medium','Sufficient','Disrupted'
'OPS_S4UFB','DIST_C5UHM','HUB_00DV','Red','Reconstruction','Scaling Down','CC4437','2025-01-31',87,'Medium','Limited','Disrupted'
'OPS_X6KKV','DIST_1ILXF','HUB_H5H3','Orange','Emergency','Completed','CC7110','2025-01-23',295,'High','Sufficient','Strained'
'OPS_HRVEV','DIST_II58W','HUB_B0K7','Black','Initial','Active','CC7116','2025-01-31',253,'Medium','Limited','Stable'
'OPS_AW8BG','DIST_WF6W6','HUB_NJYD','Black','Reconstruction','Completed','CC5742','2025-01-20',337,'Medium','Limited','Disrupted'
'OPS_7JVJZ','DIST_751UH','HUB_ZF20','Red','Initial','Active','CC4670','2025-02-11',124,'Low','Limited','Strained'
'OPS_EWRG8','DIST_O6GEW','HUB_ZRM8','Red','Recovery','Planning','CC7541','2025-01-30',27,'High','Limited','Stable'
'OPS_1VVRS','DIST_1LS4P','HUB_K7H3','Black','Reconstruction','Completed','CC2480','2025-01-24',55,'High','Critical','Stable'
'OPS_9E6VR','DIST_J2VSD','HUB_SNQM','Black','Emergency','Completed','CC8384','2025-01-30',50,'High','Limited','Disrupted'
'OPS_5MCE5','DIST_2784Q','HUB_U1HS','Red','Reconstruction','Scaling Down','CC2939','2025-02-04',345,'Medium','Sufficient','Stable'
'OPS_093SI','DIST_PAF87','HUB_YCMC','Yellow','Emergency','Planning','CC6408','2025-02-19',239,'Medium','Limited','Stable'
'OPS_TSIEI','DIST_KTJFK','HUB_H3ZE','Red','Recovery','Planning','CC4730','2025-02-18',157,'Medium','Limited','Stable'
'OPS_HUDT3','DIST_VUH3I','HUB_ABMI','Yellow','Emergency','Planning','CC9006','2025-02-02',349,'High','Sufficient','Disrupted'
'OPS_78REH','DIST_RXQQM','HUB_SMXV','Orange','Recovery','Scaling Down','CC4594','2025-02-01',244,'High','Limited','Strained'
'OPS_TJUHB','DIST_GTFBD','HUB_0HG7','Red','Initial','Scaling Down','CC4698','2025-02-02',24,'High','Sufficient','Strained'
'OPS_H8YIB','DIST_V6KWQ','HUB_RJ60','Yellow','Initial','Scaling Down','CC3689','2025-02-02',248,'Critical','Sufficient','Strained'
'OPS_6AFK6','DIST_UUTAQ','HUB_13M4','Yellow','Emergency','Active','CC3399','2025-01-25',13,'Critical','Critical','Disrupted'
'OPS_ING7F','DIST_MR8XG','HUB_0BLT','Orange','Initial','Scaling Down','CC9837','2025-02-14',264,'Medium','Critical','Strained'
'OPS_X9J4M','DIST_JXYKH','HUB_CXWS','Red','Emergency','Scaling Down','CC2076','2025-02-12',298,'Low','Limited','Disrupted'
'OPS_KCBNY','DIST_IXNM9','HUB_M0CX','Black','Reconstruction','Planning','CC5477','2025-01-23',215,'High','Critical','Strained'
'OPS_HE3OT','DIST_IZO2I','HUB_7GK0','Black','Emergency','Scaling Down','CC4286','2025-01-22',62,'Critical','Sufficient','Disrupted'
'OPS_YMFCH','DIST_2YP1L','HUB_N2QH','Orange','Recovery','Active','CC6376','2025-01-22',116,'Medium','Critical','Disrupted'
'OPS_AQTDI','DIST_M87US','HUB_TZ62','Red','Initial','Completed','CC7317','2025-01-27',351,'Medium','Critical','Stable'
'OPS_F7UFH','DIST_GFULS','HUB_SBT1','Red','Reconstruction','Active','CC4141','2025-01-20',304,'Medium','Sufficient','Stable'
'OPS_FVVSU','DIST_BD72Q','HUB_EMIK','Orange','Recovery','Completed','CC9349','2025-01-21',76,'Medium','Limited','Strained'
'OPS_1DRO9','DIST_N9IJX','HUB_JFNY','Red','Emergency','Planning','CC5019','2025-01-21',277,'Medium','Critical','Disrupted'
'OPS_V76Y1','DIST_8JKXX','HUB_6NSW','Black','Emergency','Planning','CC7517','2025-02-15',246,'Low','Critical','Stable'
'OPS_4BLZS','DIST_IVHAY','HUB_F1Y2','Black','Initial','Active','CC9252','2025-01-24',166,'Medium','Sufficient','Stable'
'OPS_DPJ61','DIST_SIY3B','HUB_JQF8','Black','Reconstruction','Active','CC5147','2025-02-06',288,'Critical','Limited','Strained'
'OPS_22YBS','DIST_X3DKS','HUB_SNX3','Yellow','Reconstruction','Scaling Down','CC3323','2025-01-22',346,'High','Critical','Stable'
'OPS_QFDFQ','DIST_F4Q7I','HUB_RQB6','Black','Emergency','Scaling Down','CC5163','2025-02-18',266,'Critical','Limited','Stable'
'OPS_3ZZLR','DIST_WYKFG','HUB_NKGU','Yellow','Reconstruction','Scaling Down','CC7320','2025-02-19',86,'Medium','Sufficient','Disrupted'
'OPS_6W7JI','DIST_QKUY9','HUB_5U82','Red','Reconstruction','Scaling Down','CC5391','2025-02-01',40,'Medium','Sufficient','Disrupted'
'OPS_1MQ0Y','DIST_ZB27P','HUB_VRP0','Yellow','Reconstruction','Completed','CC1791','2025-01-27',326,'Low','Sufficient','Disrupted'
'OPS_7G47P','DIST_X4EIM','HUB_F92Q','Red','Emergency','Completed','CC5290','2025-02-17',244,'Low','Critical','Stable'
'OPS_QBXKM','DIST_IZOVX','HUB_NXWS','Orange','Emergency','Scaling Down','CC3243','2025-01-25',284,'Critical','Limited','Disrupted'
'OPS_X026K','DIST_WALUU','HUB_YIBK','Red','Recovery','Completed','CC7321','2025-02-10',151,'High','Sufficient','Strained'
'OPS_PVD8R','DIST_0N4Q9','HUB_ORE3','Black','Reconstruction','Scaling Down','CC3884','2025-02-01',225,'Critical','Limited','Disrupted'
'OPS_XV96F','DIST_IRJPC','HUB_011M','Yellow','Recovery','Completed','CC7464','2025-02-11',11,'High','Sufficient','Strained'
'OPS_LYAP9','DIST_3WY0H','HUB_4PEI','Red','Initial','Scaling Down','CC1716','2025-01-27',28,'Critical','Critical','Strained'
'OPS_YRJ13','DIST_TKTOV','HUB_63KH','Black','Recovery','Planning','CC6438','2025-02-09',330,'Low','Sufficient','Disrupted'
'OPS_RFHAN','DIST_U9W2S','HUB_UT46','Black','Initial','Completed','CC3418','2025-02-17',184,'High','Limited','Strained'
'OPS_EVSBD','DIST_94NMS','HUB_IB2V','Black','Reconstruction','Planning','CC4302','2025-01-24',17,'Critical','Critical','Stable'
'OPS_FXCFW','DIST_U2WJN','HUB_30XQ','Orange','Recovery','Completed','CC9823','2025-02-11',338,'High','Critical','Disrupted'
'OPS_VYLCC','DIST_ZY9GU','HUB_BD26','Yellow','Reconstruction','Planning','CC9417','2025-01-27',364,'Critical','Critical','Strained'
'OPS_D6NO7','DIST_8ZK4T','HUB_ZMFS','Orange','Emergency','Scaling Down','CC2298','2025-01-22',352,'Critical','Limited','Stable'
'OPS_CXS7M','DIST_4D4RS','HUB_0ELL','Orange','Reconstruction','Scaling Down','CC3426','2025-02-05',133,'Low','Sufficient','Stable'
'OPS_YQNPU','DIST_GFKDT','HUB_LO6W','Black','Initial','Completed','CC9118','2025-02-06',112,'Critical','Limited','Disrupted'
'OPS_MVS8E','DIST_YA8XD','HUB_7SVM','Yellow','Initial','Scaling Down','CC3282','2025-01-25',32,'Low','Sufficient','Strained'
'OPS_LNZJH','DIST_DOGSQ','HUB_B94C','Orange','Reconstruction','Scaling Down','CC6798','2025-02-03',242,'Low','Sufficient','Disrupted'
'OPS_LTAQ6','DIST_Y58WG','HUB_S2O2','Orange','Initial','Completed','CC7239','2025-02-15',219,'High','Critical','Strained'
'OPS_FBA9U','DIST_5YQMQ','HUB_I643','Black','Recovery','Scaling Down','CC9563','2025-02-17',54,'Critical','Sufficient','Stable'
'OPS_2JS9H','DIST_PT0O8','HUB_GIDP','Yellow','Reconstruction','Planning','CC3414','2025-01-30',350,'High','Limited','Disrupted'
'OPS_Z4P5F','DIST_PKVQM','HUB_XTPO','Black','Initial','Scaling Down','CC8343','2025-02-12',220,'High','Limited','Disrupted'
'OPS_VYEQH','DIST_R97NP','HUB_PIS2','Orange','Recovery','Active','CC1373','2025-02-06',111,'Medium','Limited','Stable'
'OPS_INF0I','DIST_5STR2','HUB_88YE','Black','Initial','Planning','CC4959','2025-02-10',185,'Low','Sufficient','Stable'
'OPS_09NKL','DIST_WDDCO','HUB_2GWI','Orange','Initial','Active','CC5587','2025-02-17',307,'Critical','Critical','Stable'
'OPS_ECNKI','DIST_6DN9T','HUB_SQM9','Yellow','Emergency','Active','CC8883','2025-01-22',258,'Medium','Sufficient','Stable'
'OPS_U68MB','DIST_SC2XH','HUB_WK2J','Red','Reconstruction','Planning','CC3021','2025-02-14',44,'Medium','Sufficient','Disrupted'
'OPS_8S7IE','DIST_ZG7ZD','HUB_I492','Yellow','Emergency','Active','CC2040','2025-02-10',276,'High','Sufficient','Stable'
'OPS_LWI76','DIST_DZFIC','HUB_OOL5','Black','Initial','Scaling Down','CC5003','2025-02-13',259,'Critical','Limited','Stable'
'OPS_ZN85C','DIST_W0OQZ','HUB_S4RY','Orange','Initial','Scaling Down','CC5623','2025-02-12',98,'Low','Sufficient','Stable'
'OPS_0J5PF','DIST_NESJU','HUB_UKW8','Orange','Initial','Completed','CC8057','2025-02-05',175,'Medium','Critical','Stable'
'OPS_6K7VQ','DIST_4L867','HUB_JV56','Orange','Reconstruction','Active','CC2200','2025-02-03',41,'Medium','Limited','Disrupted'
'OPS_QNMFY','DIST_YQ86X','HUB_G11Y','Yellow','Emergency','Completed','CC2568','2025-02-12',45,'Medium','Limited','Disrupted'
'OPS_IJ8LC','DIST_L8NG3','HUB_O794','Red','Recovery','Completed','CC5475','2025-02-11',279,'Critical','Critical','Disrupted'
'OPS_IWNY6','DIST_YPQV1','HUB_3R1Z','Red','Reconstruction','Active','CC3813','2025-02-08',82,'Critical','Sufficient','Strained'
'OPS_SKUKO','DIST_HV9SH','HUB_IQ6D','Black','Initial','Active','CC9963','2025-02-01',208,'Medium','Sufficient','Strained'
'OPS_YD3K8','DIST_H7OAP','HUB_ENUC','Black','Recovery','Completed','CC6382','2025-01-30',201,'Critical','Limited','Stable'
