'BENE_A5QB','DIST_ESEZH','OPS_NSGO2','Partial','Complete','Overdue',0.74,2.10,'High','Limited'
'BENE_TTCF','DIST_CAKP1','OPS_14R7S','Pending','In Progress','Overdue',0.79,2.20,'High','Limited'
'BENE_UUL1','DIST_V8Q25','OPS_ILC13','Complete','In Progress','Overdue',0.67,1.70,'Low','Limited'
'BENE_GY4S','DIST_EGZWW','OPS_IMEJ3','Pending','Pending','Overdue',0.64,4.10,'Low','Active'
'BENE_5L8X','DIST_BD7NA','OPS_NQ13L','Complete','Pending','Overdue',0.64,1.90,'Medium','Limited'
'BENE_XPEM','DIST_3PGF5','OPS_8BOBR','Complete','Complete','Due',0.90,4.80,'Medium','Limited'
'BENE_RMQU','DIST_F0X6S','OPS_ZEJG6','Complete','Complete','Updated',0.88,4.30,'Medium','Limited'
'BENE_1X3M','DIST_QCH6E','OPS_4L1B7','Partial','Complete','Due',0.95,3.60,'High','Limited'
'BENE_UUY7','DIST_1SI5T','OPS_VEKAV','Pending','Complete','Due',0.61,1.20,'Low','Active'
'BENE_J4XX','DIST_BOI50','OPS_5815C','Complete','In Progress','Updated',0.89,1.30,'High','Limited'
'BENE_ALG1','DIST_L5G62','OPS_0JVUU','Complete','In Progress','Overdue',0.57,1.40,'Medium','Active'
'BENE_M96R','DIST_5QCO2','OPS_CS2T8','Pending','Complete','Due',0.94,3.00,'High','Limited'
'BENE_9ZPV','DIST_S91EA','OPS_QFP7A','Partial','In Progress','Due',0.90,2.10,'High','Active'
'BENE_KMHX','DIST_E5EJA','OPS_EHRV8','Pending','Pending','Overdue',0.55,3.50,'High','Limited'
'BENE_EWF0','DIST_F1NBI','OPS_0SQD8','Pending','In Progress','Updated',0.78,2.30,'Medium','Active'
'BENE_NT9P','DIST_E839I','OPS_3U44P','Partial','Complete','Updated',0.62,4.80,'Low','Active'
'BENE_MWCV','DIST_CIOAA','OPS_MUQ7A','Partial','Complete','Due',0.69,1.30,'Low','Limited'
'BENE_FDP4','DIST_02996','OPS_Z483C','Pending','Complete','Overdue',0.66,3.80,'Low','Active'
'BENE_KN7T','DIST_PY9N3','OPS_WUH0O','Partial','In Progress','Due',0.67,1.20,'Low','Limited'
'BENE_PI82','DIST_A7RJZ','OPS_4M9JM','Complete','Complete','Due',0.80,1.80,'High','Active'
'BENE_QNCA','DIST_3STAV','OPS_6PNO3','Partial','Pending','Due',0.95,4.60,'Low','Limited'
'BENE_91SV','DIST_SQ7VD','OPS_GK2M6','Complete','Complete','Overdue',0.90,3.20,'High','Limited'
'BENE_IIJN','DIST_CYQD8','OPS_8XLWE','Complete','Complete','Overdue',0.85,3.40,'High','Active'
'BENE_QAD9','DIST_M662O','OPS_WLXVG','Partial','Pending','Overdue',0.63,1.70,'Low','Limited'
'BENE_XG2S','DIST_68DZ3','OPS_2FOFZ','Complete','In Progress','Updated',0.64,1.40,'High','Limited'
'BENE_VEJ1','DIST_GZFMH','OPS_SOIQA','Complete','Pending','Due',0.91,4.00,'Low','Limited'
'BENE_N5NG','DIST_4PRK0','OPS_1EL0E','Pending','In Progress','Overdue',0.82,2.80,'Medium','Limited'
'BENE_HQ93','DIST_LIN9D','OPS_FBTC5','Pending','In Progress','Overdue',0.82,2.90,'High','Limited'
'BENE_BUVO','DIST_1B0GE','OPS_ONGS3','Partial','Pending','Overdue',0.74,4.00,'Low','Active'
'BENE_F5JT','DIST_XE505','OPS_P17H8','Pending','Pending','Overdue',0.97,3.60,'Medium','Active'
'BENE_J2FR','DIST_SJVXM','OPS_8VB2F','Pending','Pending','Updated',0.90,2.90,'Medium','Limited'
'BENE_N6E2','DIST_WQ7QL','OPS_GKVQ4','Pending','In Progress','Updated',0.72,2.30,'Low','Active'
'BENE_PCWH','DIST_45IDS','OPS_3H21L','Complete','Pending','Overdue',0.65,4.20,'Medium','Limited'
'BENE_J6XO','DIST_KWM69','OPS_092II','Pending','Complete','Updated',0.71,4.30,'High','Limited'
'BENE_34DT','DIST_BBJZ1','OPS_RXXP6','Complete','In Progress','Due',0.73,2.60,'Medium','Limited'
'BENE_B9OT','DIST_84HUZ','OPS_GQV9J','Partial','In Progress','Due',0.82,2.50,'High','Active'
'BENE_CDG9','DIST_AOLY4','OPS_5N22Q','Partial','In Progress','Due',0.96,3.40,'High','Limited'
'BENE_1NXP','DIST_09X15','OPS_59WQ0','Partial','In Progress','Updated',0.95,2.80,'High','Active'
'BENE_809Z','DIST_R7ZSV','OPS_DS1R9','Complete','Pending','Updated',0.76,3.30,'Low','Active'
'BENE_XZPP','DIST_CF5WQ','OPS_NGANP','Complete','In Progress','Overdue',0.94,3.80,'Medium','Limited'
'BENE_WDIK','DIST_EHGGH','OPS_6M3DU','Complete','Complete','Overdue',0.86,3.60,'High','Active'
'BENE_DD8D','DIST_WTUAN','OPS_DKA6P','Complete','In Progress','Overdue',0.69,4.00,'Low','Limited'
'BENE_FE6F','DIST_NMUBB','OPS_TBTPS','Partial','Pending','Updated',0.64,3.10,'High','Limited'
'BENE_YO2F','DIST_WVF8Q','OPS_8SOBK','Pending','In Progress','Updated',0.94,4.50,'Medium','Limited'
'BENE_ZDCM','DIST_9A0HK','OPS_RKTHX','Partial','In Progress','Due',0.93,3.60,'Low','Limited'
'BENE_ZSGU','DIST_QCXVB','OPS_57ZZ2','Complete','In Progress','Updated',0.94,2.30,'Low','Limited'
'BENE_VR4U','DIST_YHR63','OPS_Y5A2H','Pending','In Progress','Overdue',0.82,1.90,'Low','Active'
'BENE_6JXE','DIST_VXB2T','OPS_5NMUG','Complete','Pending','Due',0.88,4.90,'High','Active'
'BENE_VP6Q','DIST_ZZ7QZ','OPS_8FB56','Complete','Pending','Updated',0.90,2.90,'Medium','Limited'
'BENE_AVDD','DIST_PSEGN','OPS_UCUPX','Partial','Complete','Due',0.78,1.40,'Medium','Limited'
'BENE_SPD3','DIST_3HWKF','OPS_ZX9YX','Pending','Complete','Updated',0.53,3.90,'Medium','Limited'
'BENE_577I','DIST_KT3DC','OPS_FMNQF','Complete','Pending','Overdue',0.75,1.10,'Low','Active'
'BENE_7ZGD','DIST_OPMPQ','OPS_MOOU4','Complete','Complete','Due',0.86,2.70,'High','Active'
'BENE_K6FP','DIST_3GTPW','OPS_5UFUU','Complete','Complete','Updated',0.85,1.40,'Medium','Limited'
'BENE_QQSL','DIST_MATM4','OPS_TLDVB','Complete','In Progress','Overdue',0.75,1.90,'Medium','Limited'
'BENE_4OSK','DIST_9OOG5','OPS_2VQQT','Partial','In Progress','Due',0.88,2.30,'Medium','Limited'
'BENE_WYD7','DIST_3J5TY','OPS_FUXX2','Complete','In Progress','Overdue',0.78,4.30,'High','Limited'
'BENE_28CN','DIST_0ATJU','OPS_QOITM','Complete','Complete','Overdue',0.82,3.40,'Medium','Limited'
'BENE_RBH4','DIST_0CZB6','OPS_X37CB','Pending','Pending','Overdue',0.86,3.90,'Medium','Active'
'BENE_AKQG','DIST_FAR1P','OPS_CUFQR','Complete','Complete','Updated',0.73,4.30,'High','Limited'
'BENE_GZ0F','DIST_8BRF7','OPS_IO6N2','Complete','Complete','Updated',0.82,4.20,'High','Limited'
'BENE_SXOZ','DIST_VU6CK','OPS_R9LZT','Complete','In Progress','Updated',1.00,3.20,'Medium','Limited'
'BENE_C9YH','DIST_IIQF5','OPS_TG1RA','Partial','In Progress','Updated',0.87,2.40,'High','Limited'
'BENE_J8MC','DIST_TQ0SR','OPS_GQRXE','Complete','Pending','Updated',0.68,4.50,'High','Limited'
'BENE_HYMU','DIST_01N7D','OPS_23R95','Pending','In Progress','Updated',0.90,1.80,'Low','Limited'
'BENE_HMWO','DIST_E1T4U','OPS_TAUUA','Pending','Pending','Updated',0.94,2.40,'High','Limited'
'BENE_JPI6','DIST_SFQV4','OPS_VRMCL','Partial','Pending','Updated',0.77,4.20,'Medium','Active'
'BENE_ELVG','DIST_KM7NC','OPS_HI17E','Partial','Complete','Updated',0.65,3.40,'Medium','Limited'
'BENE_S466','DIST_889OM','OPS_E793G','Pending','In Progress','Due',0.82,1.30,'Low','Active'
'BENE_3P8B','DIST_OL9YD','OPS_4NE6T','Complete','Complete','Updated',0.54,5.00,'High','Limited'
'BENE_KOEF','DIST_AWQ67','OPS_39SIK','Complete','Complete','Due',0.59,4.70,'Low','Active'
'BENE_WEAP','DIST_FAZJH','OPS_VOIPB','Pending','Complete','Overdue',0.50,3.00,'Low','Limited'
'BENE_DB44','DIST_S7W03','OPS_OISMK','Pending','Complete','Overdue',0.81,1.90,'Low','Active'
'BENE_BSAR','DIST_FS6A5','OPS_R5V15','Pending','Pending','Overdue',0.64,3.30,'Medium','Active'
'BENE_TJLO','DIST_CNOCJ','OPS_00LML','Pending','In Progress','Updated',0.66,1.60,'Low','Limited'
'BENE_3AFL','DIST_JE6CU','OPS_BR5OK','Partial','In Progress','Overdue',0.75,4.90,'High','Active'
'BENE_HMZR','DIST_JUEU0','OPS_E1CCQ','Complete','Complete','Updated',0.87,1.80,'Medium','Limited'
'BENE_IE6F','DIST_NJBEO','OPS_ZA4YS','Pending','Complete','Overdue',0.58,1.90,'Medium','Active'
'BENE_2I8O','DIST_GRVVR','OPS_UZHYR','Partial','Pending','Overdue',0.79,3.20,'Low','Limited'
'BENE_G4BD','DIST_TGKF1','OPS_NIB1T','Partial','In Progress','Overdue',0.84,4.50,'Medium','Active'
'BENE_TNFX','DIST_LGF99','OPS_3BDMI','Pending','In Progress','Overdue',0.96,1.90,'Low','Limited'
'BENE_ZPFK','DIST_LW4YY','OPS_MZIZF','Complete','Complete','Due',0.67,2.70,'Medium','Active'
'BENE_8FHF','DIST_OCH25','OPS_Q8EYX','Pending','In Progress','Updated',0.98,4.10,'Low','Limited'
'BENE_UJ6W','DIST_WFD12','OPS_56D84','Pending','In Progress','Due',0.76,4.60,'Medium','Limited'
'BENE_G2DS','DIST_C5UHM','OPS_S4UFB','Pending','Pending','Overdue',0.92,3.70,'Medium','Active'
'BENE_Z5EU','DIST_1ILXF','OPS_X6KKV','Pending','In Progress','Updated',0.61,2.10,'High','Limited'
'BENE_3K2J','DIST_II58W','OPS_HRVEV','Partial','Complete','Due',0.57,2.70,'Low','Active'
'BENE_3WHB','DIST_WF6W6','OPS_AW8BG','Partial','Pending','Overdue',0.50,1.40,'Low','Active'
'BENE_YND5','DIST_751UH','OPS_7JVJZ','Complete','Pending','Overdue',0.83,4.90,'High','Limited'
'BENE_1DCK','DIST_O6GEW','OPS_EWRG8','Complete','Complete','Due',0.88,4.30,'Low','Active'
'BENE_52DC','DIST_1LS4P','OPS_1VVRS','Pending','In Progress','Updated',0.89,4.80,'Low','Limited'
'BENE_3OF2','DIST_J2VSD','OPS_9E6VR','Complete','Complete','Updated',0.62,3.20,'High','Limited'
'BENE_WH81','DIST_2784Q','OPS_5MCE5','Partial','Pending','Due',0.65,1.30,'High','Limited'
'BENE_V068','DIST_PAF87','OPS_093SI','Complete','Pending','Due',0.89,1.60,'Low','Active'
'BENE_8CM6','DIST_KTJFK','OPS_TSIEI','Partial','Pending','Updated',0.95,2.50,'High','Active'
'BENE_6DN9','DIST_VUH3I','OPS_HUDT3','Complete','In Progress','Updated',0.85,4.00,'High','Limited'
'BENE_BNGB','DIST_RXQQM','OPS_78REH','Complete','Complete','Overdue',0.86,2.60,'High','Limited'
'BENE_AC4A','DIST_GTFBD','OPS_TJUHB','Partial','Complete','Overdue',0.66,1.90,'Medium','Active'
'BENE_77YZ','DIST_V6KWQ','OPS_H8YIB','Partial','In Progress','Updated',0.66,4.60,'High','Active'
'BENE_411W','DIST_UUTAQ','OPS_6AFK6','Partial','Pending','Overdue',0.59,2.20,'High','Active'
'BENE_3LR1','DIST_MR8XG','OPS_ING7F','Complete','Pending','Due',0.84,2.40,'Low','Limited'
'BENE_QR02','DIST_JXYKH','OPS_X9J4M','Partial','In Progress','Due',0.90,2.30,'Medium','Limited'
'BENE_2Q2E','DIST_IXNM9','OPS_KCBNY','Pending','In Progress','Updated',0.59,4.60,'High','Active'
'BENE_V6D1','DIST_IZO2I','OPS_HE3OT','Pending','Pending','Overdue',0.71,2.10,'Low','Limited'
'BENE_7PKC','DIST_2YP1L','OPS_YMFCH','Pending','Complete','Due',0.99,3.50,'High','Limited'
'BENE_VKQB','DIST_M87US','OPS_AQTDI','Partial','Complete','Due',0.67,4.50,'Medium','Active'
'BENE_74MX','DIST_GFULS','OPS_F7UFH','Complete','In Progress','Overdue',0.54,1.20,'High','Active'
'BENE_34GW','DIST_BD72Q','OPS_FVVSU','Complete','Complete','Due',0.75,2.60,'High','Limited'
'BENE_LDKK','DIST_N9IJX','OPS_1DRO9','Complete','Pending','Overdue',0.70,2.30,'High','Limited'
'BENE_I2KO','DIST_8JKXX','OPS_V76Y1','Partial','In Progress','Due',0.77,5.00,'High','Limited'
'BENE_J64C','DIST_IVHAY','OPS_4BLZS','Pending','In Progress','Due',0.67,2.30,'Low','Limited'
'BENE_AKJM','DIST_SIY3B','OPS_DPJ61','Complete','In Progress','Updated',0.79,4.90,'High','Active'
'BENE_SE64','DIST_X3DKS','OPS_22YBS','Partial','Complete','Overdue',0.50,1.80,'High','Active'
'BENE_TF8X','DIST_F4Q7I','OPS_QFDFQ','Complete','Complete','Due',0.87,1.50,'High','Limited'
'BENE_5MFI','DIST_WYKFG','OPS_3ZZLR','Partial','Complete','Overdue',0.86,1.80,'Low','Active'
'BENE_WSIM','DIST_QKUY9','OPS_6W7JI','Partial','In Progress','Updated',0.74,3.10,'High','Limited'
'BENE_BBT5','DIST_ZB27P','OPS_1MQ0Y','Pending','Pending','Due',0.56,2.40,'Low','Limited'
'BENE_956G','DIST_X4EIM','OPS_7G47P','Complete','Complete','Updated',0.75,3.90,'High','Active'
'BENE_ZY1T','DIST_IZOVX','OPS_QBXKM','Pending','Pending','Overdue',0.61,2.30,'Medium','Limited'
'BENE_E92R','DIST_WALUU','OPS_X026K','Pending','Complete','Updated',0.64,1.20,'Medium','Active'
'BENE_SS3X','DIST_0N4Q9','OPS_PVD8R','Complete','In Progress','Updated',0.85,4.30,'Low','Active'
'BENE_AENN','DIST_IRJPC','OPS_XV96F','Partial','In Progress','Due',0.74,4.40,'High','Limited'
'BENE_81AS','DIST_3WY0H','OPS_LYAP9','Pending','Pending','Due',0.82,4.50,'High','Limited'
'BENE_U7RK','DIST_TKTOV','OPS_YRJ13','Complete','In Progress','Due',0.58,3.60,'Low','Limited'
'BENE_0YS9','DIST_U9W2S','OPS_RFHAN','Partial','Complete','Updated',0.83,1.60,'High','Active'
'BENE_ZMRV','DIST_94NMS','OPS_EVSBD','Pending','Complete','Updated',0.65,4.20,'High','Active'
'BENE_HRJW','DIST_U2WJN','OPS_FXCFW','Pending','Complete','Overdue',0.94,2.80,'High','Limited'
'BENE_KGUQ','DIST_ZY9GU','OPS_VYLCC','Pending','Complete','Updated',0.50,2.40,'Medium','Active'
'BENE_VY1J','DIST_8ZK4T','OPS_D6NO7','Pending','Complete','Updated',0.67,3.60,'Low','Limited'
'BENE_B9KP','DIST_4D4RS','OPS_CXS7M','Pending','Complete','Overdue',0.81,1.60,'Low','Limited'
'BENE_PUD9','DIST_GFKDT','OPS_YQNPU','Complete','In Progress','Overdue',0.90,1.20,'Medium','Limited'
'BENE_PCM7','DIST_YA8XD','OPS_MVS8E','Partial','Complete','Due',0.95,2.00,'Low','Limited'
'BENE_N0JR','DIST_DOGSQ','OPS_LNZJH','Partial','In Progress','Due',0.58,4.50,'Low','Limited'
'BENE_AMNL','DIST_Y58WG','OPS_LTAQ6','Complete','Pending','Due',0.91,4.10,'Medium','Active'
'BENE_OSAM','DIST_5YQMQ','OPS_FBA9U','Complete','In Progress','Updated',0.81,3.60,'High','Active'
'BENE_CW2T','DIST_PT0O8','OPS_2JS9H','Pending','In Progress','Updated',0.75,2.20,'Low','Limited'
'BENE_B5T0','DIST_PKVQM','OPS_Z4P5F','Complete','In Progress','Due',0.70,3.10,'High','Limited'
'BENE_TQFI','DIST_R97NP','OPS_VYEQH','Pending','Complete','Updated',0.60,1.40,'Low','Active'
'BENE_UD8C','DIST_5STR2','OPS_INF0I','Complete','In Progress','Updated',0.96,1.10,'High','Limited'
'BENE_NN0I','DIST_WDDCO','OPS_09NKL','Complete','Pending','Due',0.61,3.40,'Low','Active'
'BENE_IGD6','DIST_6DN9T','OPS_ECNKI','Partial','In Progress','Updated',0.85,2.30,'Medium','Limited'
'BENE_Q8VW','DIST_SC2XH','OPS_U68MB','Complete','Complete','Overdue',0.98,4.10,'High','Limited'
'BENE_D9I2','DIST_ZG7ZD','OPS_8S7IE','Partial','In Progress','Overdue',0.96,2.40,'High','Limited'
'BENE_Y6C9','DIST_DZFIC','OPS_LWI76','Pending','In Progress','Overdue',0.75,1.30,'High','Limited'
'BENE_PIXR','DIST_W0OQZ','OPS_ZN85C','Complete','In Progress','Due',0.71,1.60,'Low','Limited'
'BENE_BU9G','DIST_NESJU','OPS_0J5PF','Complete','In Progress','Updated',0.82,2.10,'Medium','Active'
'BENE_2094','DIST_4L867','OPS_6K7VQ','Complete','In Progress','Overdue',0.63,4.70,'High','Limited'
'BENE_Y4QQ','DIST_YQ86X','OPS_QNMFY','Complete','In Progress','Overdue',0.77,3.60,'High','Limited'
'BENE_0BFR','DIST_L8NG3','OPS_IJ8LC','Partial','Pending','Due',0.78,2.10,'Low','Active'
'BENE_ESHT','DIST_YPQV1','OPS_IWNY6','Partial','Complete','Updated',0.79,3.50,'Low','Limited'
'BENE_H3OX','DIST_HV9SH','OPS_SKUKO','Pending','Pending','Updated',0.87,2.90,'Low','Active'
'BENE_HSRJ','DIST_H7OAP','OPS_YD3K8','Complete','Pending','Updated',0.63,2.20,'Low','Active'
'BENE_DZLN','DIST_SFRK8','OPS_F2XB9','Pending','Complete','Updated',0.61,2.90,'High','Limited'
'BENE_23NX','DIST_YN1RG','OPS_ZCJWU','Pending','Complete','Due',0.59,2.00,'Medium','Limited'
'BENE_W8D4','DIST_PYS7A','OPS_7Y3MU','Pending','Complete','Overdue',0.85,4.90,'Low','Active'
'BENE_Z5Y2','DIST_H7GI5','OPS_OA2AD','Complete','In Progress','Updated',0.62,2.30,'High','Active'
'BENE_SXFH','DIST_GA3YS','OPS_9QQEK','Pending','In Progress','Due',0.80,3.50,'Medium','Active'
'BENE_DZYK','DIST_0QMND','OPS_5C6ZA','Pending','Complete','Overdue',0.64,2.50,'High','Limited'
'BENE_IUYW','DIST_E4URQ','OPS_OWXR8','Complete','Pending','Updated',0.67,2.00,'Low','Active'
'BENE_X67V','DIST_83IYM','OPS_8WICV','Pending','In Progress','Updated',0.86,3.40,'High','Active'
'BENE_4KDV','DIST_8RHIK','OPS_AJAF3','Partial','Complete','Due',0.71,4.10,'Medium','Limited'
'BENE_Z5TM','DIST_ZC1G8','OPS_WLY98','Partial','In Progress','Due',0.75,2.20,'High','Limited'
'BENE_E7F2','DIST_OK39O','OPS_1KX1Y','Complete','In Progress','Updated',0.99,4.80,'High','Limited'
'BENE_WYC3','DIST_APTPP','OPS_W6VB1','Partial','Complete','Due',0.61,1.40,'High','Limited'
'BENE_JE8P','DIST_C6EEH','OPS_KYZ5N','Pending','In Progress','Updated',0.96,3.20,'High','Active'
'BENE_LNAS','DIST_8VRTU','OPS_GTHJ5','Pending','Pending','Due',0.82,3.90,'Low','Limited'
'BENE_TMQL','DIST_AS2GA','OPS_1PSKN','Pending','Pending','Overdue',0.75,1.70,'High','Limited'
'BENE_G5NF','DIST_7KLPH','OPS_44WMR','Partial','Pending','Updated',0.83,2.50,'High','Limited'
'BENE_KES2','DIST_97TJP','OPS_MG9DL','Pending','Pending','Updated',0.95,1.30,'Low','Limited'
'BENE_NVQ8','DIST_ZNJ45','OPS_KCBRU','Complete','Pending','Due',0.83,2.20,'Medium','Limited'
'BENE_AS0N','DIST_04SJ3','OPS_ZAMD4','Pending','Pending','Updated',0.63,4.80,'Medium','Active'
'BENE_3O1Y','DIST_603ZP','OPS_7FWFL','Complete','Pending','Updated',0.62,4.90,'Low','Limited'
'BENE_W8EH','DIST_DMF13','OPS_HY9A7','Complete','Complete','Overdue',0.90,1.30,'Medium','Active'
'BENE_8LYN','DIST_ZQ5W5','OPS_EMLC2','Complete','Complete','Updated',0.66,2.90,'Low','Limited'
'BENE_DT5Z','DIST_591Q0','OPS_OLODA','Pending','Pending','Overdue',0.72,4.40,'Medium','Active'
'BENE_QN0Y','DIST_IKDB9','OPS_RN9AB','Pending','In Progress','Updated',0.64,4.70,'Medium','Active'
'BENE_MI2J','DIST_Q8E9C','OPS_GGK89','Complete','Pending','Updated',0.87,2.40,'High','Active'
'BENE_4TVK','DIST_KH54A','OPS_J3YMB','Partial','Pending','Due',0.98,4.30,'Medium','Limited'
'BENE_YZCU','DIST_TGCBZ','OPS_ZOJL1','Complete','Pending','Updated',0.94,3.10,'Medium','Active'
'BENE_IDRC','DIST_WIJ2T','OPS_HL233','Partial','In Progress','Updated',0.59,1.60,'Medium','Limited'
'BENE_KPFE','DIST_N75L7','OPS_CIMSC','Partial','Pending','Overdue',0.60,5.00,'Medium','Active'
'BENE_T4IY','DIST_U2ZUT','OPS_3FRI1','Complete','In Progress','Overdue',0.53,2.60,'High','Active'
'BENE_H1IL','DIST_1X4KA','OPS_OL4KE','Pending','Complete','Updated',0.75,2.30,'Medium','Limited'
'BENE_INEW','DIST_N1ZQG','OPS_0PPHB','Partial','Complete','Updated',0.90,3.80,'Medium','Active'
'BENE_7TPC','DIST_2UD08','OPS_C8ABF','Complete','Complete','Overdue',0.53,4.30,'Medium','Active'
'BENE_F951','DIST_WDZDX','OPS_W555A','Partial','Complete','Due',0.90,1.60,'High','Limited'
'BENE_CCA0','DIST_XMA2V','OPS_TQGH9','Pending','In Progress','Due',0.95,2.40,'Low','Limited'
'BENE_NIXV','DIST_P8FSV','OPS_XI5D7','Complete','Complete','Due',0.56,2.80,'Medium','Limited'
'BENE_GLFE','DIST_WA10P','OPS_6Z6Z0','Partial','Pending','Updated',0.68,1.10,'High','Limited'
'BENE_10YF','DIST_VGU43','OPS_QL709','Pending','In Progress','Due',0.59,2.40,'High','Active'
'BENE_BSOJ','DIST_QH7GF','OPS_NXWEH','Partial','Pending','Updated',0.69,3.90,'High','Limited'
'BENE_P0EQ','DIST_Z0OQG','OPS_E1JJX','Complete','Pending','Overdue',0.94,1.20,'High','Limited'
'BENE_29G0','DIST_2TDGG','OPS_ZW2M6','Complete','Pending','Due',0.52,3.00,'Medium','Limited'
'BENE_QW7Z','DIST_4QYU9','OPS_G95V2','Pending','Complete','Due',0.95,4.70,'High','Active'
'BENE_5T83','DIST_PMUOH','OPS_UXPXX','Complete','Pending','Due',0.62,3.50,'Medium','Active'
'BENE_UGCY','DIST_WIZJT','OPS_FF8CL','Partial','Complete','Updated',0.71,1.40,'Medium','Limited'
'BENE_V8B9','DIST_5V46N','OPS_RNKHW','Partial','Pending','Due',0.93,4.70,'Low','Active'
'BENE_Z76B','DIST_USD56','OPS_7ENXU','Pending','Complete','Updated',0.63,4.60,'High','Active'
'BENE_3MLI','DIST_MBEXY','OPS_HAWLH','Complete','Pending','Overdue',0.71,2.40,'Low','Limited'
'BENE_STQN','DIST_AHEGV','OPS_5420J','Complete','Pending','Updated',0.63,1.20,'Low','Active'
'BENE_OABF','DIST_3V5LG','OPS_20ZSC','Complete','Pending','Due',0.81,4.70,'Low','Limited'
'BENE_AOQC','DIST_E00IN','OPS_TP235','Complete','Pending','Overdue',0.75,3.30,'Medium','Active'
'BENE_ZODI','DIST_U813S','OPS_EJNQ1','Partial','Pending','Updated',0.61,4.30,'Low','Active'
'BENE_2TMB','DIST_AWR8K','OPS_VFRML','Pending','In Progress','Due',0.62,1.60,'High','Limited'
'BENE_I2PH','DIST_FEU5P','OPS_02T2B','Pending','Complete','Updated',0.57,4.40,'High','Limited'
'BENE_OXFE','DIST_PGV2D','OPS_9GZ9L','Partial','Pending','Overdue',0.59,4.90,'Low','Active'
'BENE_YV1C','DIST_6Y4WH','OPS_TPMR8','Pending','Pending','Overdue',0.69,2.90,'Low','Limited'
'BENE_N5CX','DIST_HNBON','OPS_NUNWP','Partial','Pending','Overdue',0.98,1.20,'Low','Active'
'BENE_K37R','DIST_69EUO','OPS_539EZ','Partial','Complete','Updated',0.75,2.40,'Medium','Limited'
'BENE_PN1F','DIST_ZYLZ0','OPS_STISL','Partial','Pending','Updated',0.72,2.90,'Low','Limited'
'BENE_YF6D','DIST_VYOOT','OPS_WCNK2','Pending','Complete','Due',0.71,3.90,'Medium','Limited'
'BENE_RY7H','DIST_N4FFF','OPS_S9756','Pending','Complete','Overdue',0.52,4.70,'Medium','Active'
'BENE_IUHE','DIST_VVXLW','OPS_1MJZA','Partial','Pending','Due',0.51,4.60,'High','Limited'
'BENE_26IM','DIST_QMVSK','OPS_00DPR','Partial','Complete','Due',0.68,2.70,'High','Limited'
'BENE_ADQE','DIST_8NO0E','OPS_Q9KWT','Complete','Pending','Overdue',0.51,3.40,'Low','Active'
'BENE_DV71','DIST_B2KI3','OPS_LZ760','Complete','Complete','Due',0.60,3.50,'Medium','Limited'
'BENE_27K1','DIST_LN89T','OPS_PNJOF','Complete','Pending','Overdue',0.78,2.70,'Medium','Limited'
'BENE_P1PI','DIST_HLA34','OPS_PNM52','Pending','Pending','Overdue',0.99,3.20,'Medium','Limited'
'BENE_5T70','DIST_E1HRY','OPS_DBCAX','Complete','Pending','Overdue',0.97,4.50,'High','Limited'
'BENE_ICHF','DIST_L59QK','OPS_MCDV7','Partial','In Progress','Updated',0.90,2.70,'Medium','Active'
'BENE_KF25','DIST_8P9EO','OPS_WK27D','Complete','Pending','Due',0.99,4.30,'Low','Limited'
'BENE_AXAF','DIST_MT60V','OPS_CZUXL','Pending','Complete','Due',0.55,2.60,'Low','Limited'
'BENE_0O2U','DIST_L2VTB','OPS_AB0OV','Partial','Pending','Due',0.63,2.30,'Medium','Limited'
'BENE_C7T4','DIST_5DD2S','OPS_7LULM','Complete','Complete','Overdue',0.55,2.10,'Medium','Limited'
'BENE_5N5P','DIST_7ROX3','OPS_YOKKQ','Complete','Pending','Updated',0.96,2.40,'Low','Active'
'BENE_MHH5','DIST_HLBO4','OPS_PJ4RV','Complete','Complete','Due',0.71,1.60,'High','Limited'
'BENE_UXX6','DIST_11W7X','OPS_F8DE3','Complete','Complete','Overdue',0.95,2.60,'Low','Limited'
'BENE_NKMK','DIST_YWJUU','OPS_SW7IN','Pending','Complete','Updated',0.93,4.50,'Low','Limited'
'BENE_7VMM','DIST_0I0FH','OPS_3YXI2','Partial','Pending','Updated',0.55,3.70,'High','Limited'
'BENE_TCHR','DIST_V9QJT','OPS_I2ZXC','Pending','Complete','Overdue',0.82,2.50,'Medium','Active'
'BENE_1Q8L','DIST_FVYXT','OPS_6K0G5','Complete','Pending','Overdue',0.73,3.60,'High','Limited'
'BENE_JSX9','DIST_ENHIZ','OPS_HF19V','Partial','Pending','Updated',0.52,4.20,'Medium','Limited'
'BENE_NG3G','DIST_KQFQM','OPS_2DX39','Pending','In Progress','Updated',0.96,3.80,'High','Limited'
'BENE_HBDK','DIST_ANGSA','OPS_A8HG5','Complete','In Progress','Updated',0.82,4.40,'High','Limited'
'BENE_FSGI','DIST_7TVIU','OPS_RHYRH','Pending','Pending','Overdue',0.73,3.00,'High','Active'
'BENE_TO9Y','DIST_KD6GI','OPS_5EGJE','Pending','Complete','Overdue',0.69,3.50,'Medium','Limited'
'BENE_3Q0A','DIST_VU7RE','OPS_A1Q8D','Partial','Pending','Overdue',0.86,1.70,'High','Limited'
'BENE_YHLA','DIST_1JPCO','OPS_BMD30','Complete','Complete','Due',0.51,1.50,'Low','Limited'
'BENE_LZKB','DIST_S7X2X','OPS_FSLYY','Complete','In Progress','Overdue',0.67,3.30,'Medium','Limited'
