'RF258719','RF258719','RF258719','RF258719',-1113.54,-1459.02,363.11,113.61,173.69,-44.05,1517.81,4.7,0.537,0.006,0.26,6.45,7.26,18.27,12.71,18.61,17.53,14.33,4.95,16.40,21.76,25.79,34.71,10.03,22.27
'RF575911','RF575911','RF575911','RF575911',-309.06,-94.63,1052.68,-93.44,-62.7,-122.86,1116.51,0.25,0.421,0.291,0.179,65.45,8.3,19.75,5.07,8.15,10.69,5.51,5.59,13.34,8.24,46.96,22.26,22.62,42.93
'RF853928','RF853928','RF853928','RF853928',-326.34,-66.96,367.12,122.34,-19.59,120.69,1186.38,1.19,0.028,0.398,0.163,6.97,6.68,3.46,10.82,10.05,10.54,7.55,10.88,15.53,19.22,40.29,18.68,32.93,25.61
'RF838923','RF838923','RF838923','RF838923',1030.70,475.02,1598.23,-109.31,118.39,-166.49,601.31,3.65,0.589,0.316,0.271,99.17,5.95,11.42,4.58,4.88,14.97,12.18,7.0,9.47,35.59,29.76,23.60,31.19,13.03
'RF839341','RF839341','RF839341','RF839341',-445.42,810.92,194.75,103.95,54.39,172.47,1042.79,4.29,0.183,0.018,0.303,2.63,4.74,16.63,12.37,10.36,5.85,15.33,5.66,10.50,36.08,44.77,44.10,20.75,37.63
'RF953879','RF953879','RF953879','RF953879',-1553.36,-1205.4,1805.02,-72.58,-75.34,-141.73,795.51,4.67,0.610,0.153,0.128,3.01,9.37,4.96,5.64,17.47,2.25,1.58,10.58,13.62,10.05,1.6,32.63,13.13,38.02
'RF131152','RF131152','RF131152','RF131152',-1460.68,-990.24,193.64,-96.56,83.56,-20.32,1780.00,5.79,0.679,0.164,0.394,6.45,6.3,19.73,18.38,19.5,18.90,19.07,8.58,35.06,26.42,24.62,34.45,17.73,11.89
'RF888669','RF888669','RF888669','RF888669',1526.11,964.4,1234.41,6.17,-29.28,159.32,1973.96,5.94,0.247,0.148,0.052,49.35,4.8,8.05,5.53,1.22,6.10,6.03,12.87,30.72,40.96,4.01,41.46,3.39,42.92
'RF429445','RF429445','RF429445','RF429445',812.94,1084.66,1749.21,-86.44,-58.69,82.54,1385.53,7.9,0.683,0.167,0.438,2.09,9.19,8.12,9.34,17.39,9.40,9.86,14.82,37.04,39.16,39.85,20.95,25.01,31.7
'RF333798','RF333798','RF333798','RF333798',-1866.76,-1813.95,1323.08,45.94,162.89,-10.46,1539.86,5.17,0.515,0.151,0.413,12.42,8.19,9.59,8.45,0.19,1.68,5.13,6.34,23.28,31.42,10.28,11.34,24.47,6.95
'RF614567','RF614567','RF614567','RF614567',-1000.69,267.0,1082.38,4.52,4.75,124.27,1692.87,0.99,0.431,0.494,0.407,3.53,1.1,6.76,2.79,0.79,16.56,16.74,5.65,24.32,29.32,6.58,8.59,39.02,4.82
'RF739212','RF739212','RF739212','RF739212',-559.36,-1880.3,335.18,123.31,-169.28,-31.79,630.90,10.0,0.753,0.482,0.32,19.14,4.78,14.89,7.24,11.85,1.49,5.31,9.2,38.32,39.93,5.59,36.55,8.65,38.36
'RF150993','RF150993','RF150993','RF150993',32.04,345.63,1012.91,-157.33,27.92,81.28,1949.97,3.86,0.223,0.416,0.362,3.64,8.61,19.27,10.42,2.12,16.17,14.56,19.98,44.06,27.02,37.11,36.54,33.75,33.7
'RF125914','RF125914','RF125914','RF125914',1516.01,-1753.12,1499.53,-2.53,-109.4,-6.46,1824.26,3.57,0.528,0.157,0.484,1.41,6.51,6.24,14.06,0.01,1.66,16.5,1.11,28.50,27.61,6.87,10.84,2.15,33.92
'RF189963','RF189963','RF189963','RF189963',1564.07,-543.53,1566.97,69.07,-123.95,-125.71,1745.13,3.63,0.920,0.007,0.117,88.80,3.16,16.79,12.44,1.84,5.39,10.11,8.73,3.93,22.28,2.52,19.43,43.44,39.97
'RF842554','RF842554','RF842554','RF842554',867.35,-841.95,1384.16,-160.75,9.48,-165.68,1052.84,1.15,0.373,0.428,0.195,12.57,3.57,5.37,14.48,9.12,3.67,7.24,0.1,44.91,43.29,39.0,11.48,34.88,10.55
'RF250840','RF250840','RF250840','RF250840',1286.65,138.02,1337.23,-140.15,-21.02,120.97,1648.19,7.94,0.263,0.407,0.451,1.43,5.25,9.02,14.46,11.42,16.47,3.4,15.7,16.89,47.1,42.57,0.45,31.87,7.72
'RF657012','RF657012','RF657012','RF657012',1567.48,-300.72,1917.4,7.06,0.23,51.92,1704.49,8.82,0.588,0.131,0.235,72.67,6.71,0.98,3.45,10.24,5.55,15.87,4.47,32.76,44.52,30.7,36.46,37.45,21.97
'RF545816','RF545816','RF545816','RF545816',267.30,1817.02,248.75,-179.25,179.89,-64.51,163.03,8.01,0.951,0.075,0.219,4.01,8.69,4.67,3.7,17.01,11.30,1.53,5.28,15.11,47.66,42.45,18.85,20.49,25.05
'RF171712','RF171712','RF171712','RF171712',1087.53,701.45,381.89,109.95,26.26,-3.04,897.17,8.4,0.490,0.468,0.161,144.66,9.63,5.42,3.21,16.52,13.99,10.03,10.88,25.32,0.23,47.29,15.37,11.39,40.21
'RF816580','RF816580','RF816580','RF816580',-19.31,695.91,218.43,110.29,-84.81,-109.19,139.16,6.21,0.813,0.227,0.407,41.74,4.4,3.14,14.39,15.93,4.80,4.69,9.13,1.82,21.78,45.52,8.11,34.22,4.32
'RF306587','RF306587','RF306587','RF306587',-1063.96,-177.85,317.98,7.91,5.71,-38.98,1037.70,0.1,0.619,0.496,0.293,31.90,8.7,3.91,13.57,3.52,15.66,0.57,9.29,28.15,11.6,9.88,32.13,44.03,33.86
'RF604902','RF604902','RF604902','RF604902',1623.73,1002.88,595.95,115.75,149.68,153.86,891.16,9.03,0.685,0.274,0.448,2.92,8.91,1.64,14.61,19.76,0.69,15.63,15.63,3.76,45.58,46.14,26.93,29.37,17.24
'RF439654','RF439654','RF439654','RF439654',146.49,1635.03,434.0,167.19,32.67,29.7,1502.05,2.16,0.644,0.373,0.498,20.09,8.12,17.12,8.39,8.43,2.28,18.55,5.85,5.73,27.59,12.78,36.07,37.44,24.18
'RF479636','RF479636','RF479636','RF479636',-935.13,-1504.81,460.68,89.73,132.91,-24.2,915.33,5.31,0.002,0.165,0.069,13.09,0.04,11.40,0.61,6.77,4.69,10.35,5.58,17.17,9.73,16.37,41.18,35.85,35.61
'RF528813','RF528813','RF528813','RF528813',-1396.60,1389.07,1124.93,52.46,-67.86,-76.32,97.28,2.47,0.466,0.167,0.322,12.57,7.05,8.98,9.34,8.72,13.00,2.59,18.12,12.65,38.51,8.11,1.02,1.89,5.17
'RF787159','RF787159','RF787159','RF787159',768.21,1571.75,463.95,121.66,-104.09,-59.34,1472.42,4.91,0.870,0.052,0.224,22.65,3.01,1.08,16.73,0.54,12.34,6.74,7.65,11.27,40.34,4.36,42.78,19.91,4.66
'RF420504','RF420504','RF420504','RF420504',-1800.90,-1113.15,732.9,-123.26,-29.35,-176.07,34.97,5.95,0.089,0.289,0.323,4.76,2.05,1.17,8.56,7.02,1.51,10.12,3.62,11.92,23.83,2.88,4.78,26.02,1.54
'RF332281','RF332281','RF332281','RF332281',445.38,-965.08,431.71,-122.97,-36.24,50.72,665.79,8.89,0.091,0.131,0.48,165.01,6.15,12.58,6.08,15.39,12.98,8.53,16.22,17.65,42.14,29.24,33.87,13.88,42.35
'RF687152','RF687152','RF687152','RF687152',-1232.52,1044.92,502.98,31.79,122.97,115.89,24.12,0.85,0.763,0.276,0.37,2.86,6.47,14.44,14.16,17.63,17.13,5.65,17.97,19.49,21.86,20.87,26.98,17.58,38.19
'RF261351','RF261351','RF261351','RF261351',-1852.42,-659.47,237.83,94.81,94.27,-146.5,468.87,7.87,0.836,0.133,0.381,10.33,8.26,18.82,8.4,14.19,11.18,0.55,14.1,16.81,44.68,43.3,22.44,4.22,16.88
'RF711693','RF711693','RF711693','RF711693',1186.99,-454.09,1949.26,-24.39,16.78,-94.48,1401.83,3.86,0.435,0.28,0.396,10.75,6.53,9.27,15.61,13.2,2.38,1.12,7.87,41.80,24.45,12.28,20.86,30.75,45.43
'RF506726','RF506726','RF506726','RF506726',285.88,-814.65,1849.12,71.00,108.82,-22.43,527.85,2.82,0.092,0.205,0.438,5.53,5.82,5.58,5.13,17.66,14.14,16.37,8.36,19.36,27.15,20.78,3.60,17.3,45.07
'RF344580','RF344580','RF344580','RF344580',1035.33,-811.88,353.44,-109.66,-70.66,26.35,596.34,8.59,0.696,0.123,0.498,2.28,9.55,3.83,2.78,16.35,6.79,17.57,15.3,34.82,3.22,13.15,32.32,19.93,8.06
'RF879722','RF879722','RF879722','RF879722',1304.58,-958.71,1551.15,135.03,133.85,147.53,586.95,1.11,0.713,0.118,0.334,7.11,2.78,14.45,15.73,13.72,17.67,2.18,14.56,25.93,29.71,24.92,9.66,31.82,11.4
'RF979531','RF979531','RF979531','RF979531',947.18,-557.06,114.78,50.40,-140.5,136.71,1716.48,3.63,0.806,0.227,0.493,6.35,8.99,6.29,11.71,16.01,17.01,3.41,14.46,33.73,10.54,46.86,35.33,25.26,19.13
'RF931536','RF931536','RF931536','RF931536',1349.16,-1476.16,1457.2,58.36,93.24,-19.17,1412.60,3.77,0.862,0.413,0.174,14.72,4.72,6.83,17.02,5.12,9.36,2.28,3.78,34.78,37.84,7.42,29.02,35.8,25.4
'RF666264','RF666264','RF666264','RF666264',-807.56,95.69,1776.14,-6.46,84.18,-136.39,172.70,1.97,0.108,0.373,0.028,2.03,8.21,8.28,3.33,19.2,7.23,16.8,10.71,42.91,10.46,29.1,37.47,16.32,2.41
'RF218240','RF218240','RF218240','RF218240',564.86,1735.18,848.64,61.64,-175.21,-170.54,1676.52,4.96,0.499,0.363,0.386,168.86,9.69,19.17,15.81,12.97,20.00,13.24,19.69,4.65,15.13,14.51,29.05,41.7,13.98
'RF356095','RF356095','RF356095','RF356095',1625.07,-343.9,557.93,132.34,139.97,-57.62,1872.93,8.03,0.588,0.465,0.363,9.94,0.25,14.25,7.81,18.51,19.56,4.96,7.22,10.50,30.22,20.43,37.90,13.66,31.28
'RF380441','RF380441','RF380441','RF380441',-242.79,-1180.37,137.24,73.91,-90.34,-125.39,806.07,9.93,0.871,0.459,0.214,31.83,0.47,10.97,1.07,4.8,17.85,10.7,13.19,3.35,47.73,43.91,40.12,30.4,5.85
'RF685178','RF685178','RF685178','RF685178',-1565.91,-225.25,1905.33,-79.72,22.48,21.95,980.21,2.38,0.031,0.02,0.41,20.32,9.59,17.42,18.51,8.35,15.78,8.04,5.63,31.69,14.35,8.73,3.59,29.78,18.32
'RF741009','RF741009','RF741009','RF741009',119.56,942.95,891.39,-173.09,125.1,161.93,727.85,1.87,0.472,0.104,0.253,85.22,1.53,11.56,8.58,0.39,13.92,17.53,8.9,24.91,6.74,18.53,45.53,26.95,38.93
'RF388557','RF388557','RF388557','RF388557',1645.69,-992.71,1771.59,67.76,107.84,-154.39,542.51,4.8,0.026,0.099,0.41,0.10,2.76,2.75,0.08,5.99,10.48,9.62,9.43,45.54,36.22,11.42,15.04,8.19,34.49
'RF833861','RF833861','RF833861','RF833861',-542.05,906.98,745.08,-78.80,-62.2,-48.01,781.18,9.28,0.761,0.401,0.097,2.16,8.83,17.56,5.98,4.4,4.18,18.61,0.23,1.01,24.87,29.84,13.95,0.16,44.91
'RF697583','RF697583','RF697583','RF697583',-1267.98,1437.27,1597.84,-98.53,-166.73,-51.56,893.59,7.53,0.224,0.156,0.101,11.24,3.12,19.24,1.68,2.54,18.55,14.15,11.97,4.08,25.42,16.27,28.72,6.26,40.3
'RF626528','RF626528','RF626528','RF626528',1145.08,-311.79,642.76,81.20,143.85,-117.33,1694.65,0.81,0.596,0.067,0.5,27.17,9.06,9.89,13.61,6.4,13.75,6.39,4.06,45.01,38.11,10.8,8.40,26.68,17.01
'RF685646','RF685646','RF685646','RF685646',-139.37,-932.07,1890.02,8.86,-31.82,74.79,1297.39,5.88,0.422,0.048,0.249,9.91,7.01,5.26,9.92,1.34,10.59,4.74,6.38,35.05,42.18,26.34,32.53,29.16,6.33
'RF378099','RF378099','RF378099','RF378099',-1383.67,540.65,1356.69,160.09,144.34,16.8,1489.41,8.41,0.840,0.023,0.325,20.75,5.89,6.06,6.5,5.37,5.87,12.2,12.27,6.16,9.8,16.97,14.16,22.04,19.3
'RF622512','RF622512','RF622512','RF622512',-796.78,-1771.99,1547.82,-69.06,23.96,-32.46,1350.54,3.59,0.784,0.19,0.226,99.18,0.63,15.08,9.57,15.83,2.13,2.63,6.32,24.76,7.01,39.34,14.13,26.17,37.83
'RF305880','RF305880','RF305880','RF305880',1448.61,-1494.5,194.64,-26.45,-61.98,-128.62,1148.86,4.52,0.971,0.488,0.303,32.02,4.67,4.79,7.48,14.34,8.78,15.84,11.79,17.34,9.8,11.81,1.15,45.02,44.09
'RF477454','RF477454','RF477454','RF477454',-1759.66,-590.25,1330.18,95.43,154.97,20.93,415.18,6.26,0.645,0.495,0.087,6.89,1.69,6.74,18.54,13.92,2.19,1.75,4.71,21.17,40.83,1.87,5.70,18.02,34.7
'RF850212','RF850212','RF850212','RF850212',-996.95,-875.35,159.52,-158.07,-82.81,32.82,733.16,3.03,0.095,0.4,0.337,1.90,0.21,4.17,7.72,19.69,15.85,3.13,2.08,40.18,21.25,0.13,17.66,20.97,36.17
'RF929806','RF929806','RF929806','RF929806',1373.19,1763.9,1977.22,97.83,-6.12,-68.25,13.02,5.61,0.892,0.464,0.332,190.85,8.43,5.44,NULL,13.23,9.78,11.41,8.52,16.25,4.93,13.69,35.82,41.63,29.83
'RF566477','RF566477','RF566477','RF566477',-861.18,-1928.39,748.69,-142.09,54.63,93.49,1788.97,5.61,0.868,0.11,0.147,22.73,3.12,10.79,9.31,13.86,7.32,9.57,4.01,26.01,43.27,11.42,24.94,42.66,4.25
'RF208035','RF208035','RF208035','RF208035',-1519.12,220.58,936.41,53.77,15.23,-73.25,1380.63,4.45,0.753,0.235,0.203,13.72,4.97,19.01,18.3,13.44,15.62,15.93,13.96,37.09,2.11,28.6,2.57,33.7,20.59
'RF564665','RF564665','RF564665','RF564665',1381.15,635.29,812.07,-8.46,67.97,39.25,623.29,0.7,0.217,0.012,0.278,1.75,5.4,14.93,2.26,5.2,5.86,19.18,0.4,24.04,30.46,14.22,43.36,18.08,32.3
'RF159381','RF159381','RF159381','RF159381',-642.38,-254.51,561.75,83.57,-30.14,96.54,985.37,8.33,0.593,0.293,0.034,48.93,1.93,4.68,9.43,2.12,10.74,11.33,18.84,41.77,0.87,6.67,2.60,30.8,47.76
'RF426261','RF426261','RF426261','RF426261',1312.79,1.36,1060.7,-79.69,-47.73,158.79,678.55,7.2,0.916,0.156,0.194,3.57,0.91,19.78,19.94,16.55,9.37,5.68,9.15,38.36,17.17,21.54,5.03,35.86,18.49
'RF229393','RF229393','RF229393','RF229393',-1025.77,957.87,363.16,-96.48,158.64,42.02,1292.25,7.64,0.951,0.079,0.036,1.78,7.89,12.25,3.44,8.15,14.37,5.23,9.55,25.67,38.5,1.8,29.15,29.67,42.34
'RF109251','RF109251','RF109251','RF109251',-1464.30,-1237.11,1445.1,-9.78,23.47,108.69,8.58,5.58,0.645,0.325,0.182,23.20,6.1,14.90,2.95,19.98,3.93,0.3,4.32,26.19,2.43,14.98,15.04,7.87,20.89
'RF836627','RF836627','RF836627','RF836627',-736.89,-252.34,1908.31,-77.30,7.05,149.01,958.99,5.93,0.478,0.036,0.221,0.90,5.01,5.54,15.44,5.71,2.79,12.79,8.3,4.19,46.57,3.53,35.53,24.84,29.08
'RF882616','RF882616','RF882616','RF882616',972.25,-864.08,494.9,-155.11,64.35,175.4,265.14,3.66,0.811,0.054,0.056,115.20,3.06,15.69,3.23,15.28,4.28,3.17,13.95,3.18,44.97,17.55,29.47,36.59,22.73
'RF280108','RF280108','RF280108','RF280108',1805.82,-1874.17,614.98,-144.14,135.11,173.09,637.20,3.36,0.963,0.374,0.099,3.29,2.04,5.59,13.25,17.8,6.47,2.91,3.03,21.74,39.08,25.74,45.34,38.42,34.6
'RF223692','RF223692','RF223692','RF223692',-1824.13,-1134.25,157.06,-25.48,138.99,8.23,1548.67,4.72,0.856,0.406,0.077,7.52,2.38,0.96,16.88,5.08,3.14,14.49,19.26,23.40,36.48,12.14,37.51,47.88,46.75
'RF297616','RF297616','RF297616','RF297616',135.42,147.26,898.9,101.31,174.66,12.75,1278.74,5.21,0.253,0.242,0.437,5.70,6.9,3.20,0.99,19.24,0.59,8.34,7.72,10.88,36.94,45.56,35.34,46.92,31.65
'RF655095','RF655095','RF655095','RF655095',1003.66,272.1,1331.0,-126.39,24.28,61.72,1082.86,8.09,0.899,0.354,0.289,146.03,8.39,5.55,0.96,14.78,13.07,17.78,16.74,5.99,27.82,24.43,32.70,41.1,15.45
'RF818470','RF818470','RF818470','RF818470',-606.63,-1890.04,1710.49,-148.07,91.4,21.49,95.30,0.72,0.493,0.384,0.062,21.66,5.22,11.91,11.01,11.83,1.55,18.61,12.55,8.49,31.94,25.77,3.84,32.84,39.15
'RF979686','RF979686','RF979686','RF979686',-1787.42,331.64,1524.37,-61.09,85.55,-102.51,1326.35,5.97,0.517,0.249,0.341,4.08,1.97,15.30,9.08,14.38,8.74,6.85,10.09,23.65,2.09,39.93,38.92,34.61,35.47
'RF686977','RF686977','RF686977','RF686977',1513.44,-1046.47,1680.86,148.40,-129.67,-3.11,913.02,7.14,0.139,0.375,0.192,10.82,9.88,3.97,9.08,14.63,11.26,8.98,13.36,6.40,30.75,35.48,31.11,4.95,24.72
'RF615078','RF615078','RF615078','RF615078',1427.50,196.63,80.13,-154.91,-48.03,121.27,1247.95,1.75,0.571,0.383,0.041,99.66,2.78,1.66,4.38,4.53,1.16,17.76,8.18,37.75,38.27,18.56,2.57,33.92,2.93
'RF927905','RF927905','RF927905','RF927905',1911.01,-1958.96,844.22,22.66,10.7,173.35,1888.80,2.03,0.645,0.122,0.263,1.83,7.6,8.30,0.56,15.81,7.28,11.12,6.19,29.54,0.33,14.17,16.38,41.05,1.91
'RF381157','RF381157','RF381157','RF381157',507.99,829.71,1810.96,117.77,170.92,-37.1,255.18,9.23,0.703,0.171,0.353,0.13,6.43,13.47,1.8,14.56,8.61,15.95,5.21,22.36,41.61,20.44,22.26,5.34,10.6
'RF674459','RF674459','RF674459','RF674459',-1732.20,1393.41,1786.68,-165.66,-48.59,163.86,351.85,8.38,0.449,0.164,0.002,8.47,7.61,11.57,18.65,6.96,11.30,1.96,11.32,47.47,34.05,19.53,38.45,25.66,21.71
'RF855272','RF855272','RF855272','RF855272',-850.13,392.34,622.37,36.89,108.07,-102.09,735.11,7.52,0.756,0.001,0.325,6.50,0.15,13.13,3.53,5.48,4.87,19.89,10.41,33.22,36.69,37.08,18.37,24.22,45.28
'RF932504','RF932504','RF932504','RF932504',-701.33,67.89,1867.32,101.21,132.1,84.29,1265.24,5.57,0.919,0.019,0.467,109.54,4.57,8.19,6.16,5.63,1.03,10.91,7.21,27.89,15.47,25.99,39.17,18.74,12.46
'RF982608','RF982608','RF982608','RF982608',236.66,1096.41,1738.81,114.88,-107.16,-170.3,1130.15,7.1,0.166,0.193,0.002,3.29,0.67,11.14,4.77,3.57,1.20,9.51,6.82,44.60,16.57,46.37,33.78,33.51,33.86
'RF683127','RF683127','RF683127','RF683127',154.21,1269.78,823.45,-145.23,-26.87,61.4,608.49,9.73,0.039,0.399,0.42,141.63,5.57,11.29,15.1,3.87,11.99,5.19,4.44,14.57,9.28,19.48,33.60,42.05,18.43
'RF712117','RF712117','RF712117','RF712117',409.48,473.46,1258.6,-55.64,108.87,177.5,1163.92,5.07,0.221,0.026,0.297,7.58,0.02,7.76,19.41,6.22,0.17,0.5,12.47,24.92,6.28,34.1,34.23,33.76,12.28
'RF415446','RF415446','RF415446','RF415446',314.51,-1247.97,1331.1,-57.75,-89.55,-107.42,1700.99,7.05,0.227,0.206,0.371,14.01,2.91,5.92,8.51,3.22,17.09,7.09,15.16,42.46,13.54,28.73,12.13,9.72,1.08
'RF143816','RF143816','RF143816','RF143816',25.84,-239.23,1105.88,-43.69,-24.02,67.34,1772.37,7.81,0.517,0.007,0.361,15.04,4.07,4.67,9.29,7.04,6.35,14.14,15.82,23.60,24.55,30.92,14.14,20.35,44.03
'RF308408','RF308408','RF308408','RF308408',-1624.55,1169.7,1432.87,100.71,100.26,-175.44,702.84,5.42,0.235,0.498,0.409,0.83,2.99,2.22,9.07,4.57,1.79,6.89,2.66,21.57,39.33,39.07,14.80,13.0,42.62
'RF596423','RF596423','RF596423','RF596423',986.94,-1205.28,503.36,135.80,-84.7,-143.5,401.48,7.58,0.562,0.421,0.39,1.23,8.19,13.39,6.97,1.05,19.89,0.12,18.62,14.14,4.99,46.01,15.94,41.43,7.36
'RF135710','RF135710','RF135710','RF135710',1975.09,1246.23,517.0,-173.67,140.49,-47.57,1117.27,1.96,0.294,0.314,0.221,1.74,3.75,17.19,18.87,12.83,18.96,12.86,4.6,43.39,5.44,13.9,36.90,45.4,27.54
'RF895484','RF895484','RF895484','RF895484',1534.23,-1567.52,1403.42,-21.62,125.54,-91.81,1365.93,0.55,0.493,0.203,0.397,11.22,7.91,5.40,10.0,15.85,8.27,4.43,12.86,7.03,31.0,6.99,38.91,19.28,6.57
'RF116568','RF116568','RF116568','RF116568',483.18,275.33,952.16,86.77,64.94,-177.36,464.71,4.74,0.154,0.115,0.022,5.09,8.38,14.57,4.58,10.14,11.94,0.92,5.28,2.32,37.03,44.28,21.30,36.89,43.52
'RF842127','RF842127','RF842127','RF842127',1812.48,1606.45,700.91,-28.13,54.17,-61.23,767.49,0.22,0.153,0.366,0.448,75.37,4.63,14.57,10.77,2.48,2.93,18.84,9.77,24.38,16.55,23.23,35.06,39.54,24.99
'RF152341','RF152341','RF152341','RF152341',1865.25,-327.23,952.44,63.21,-78.89,23.91,1820.43,0.61,0.593,0.146,0.25,23.59,8.83,2.70,16.21,4.23,11.33,8.01,3.05,21.73,18.37,25.95,26.97,30.08,16.32
'RF602945','RF602945','RF602945','RF602945',-373.68,-1385.27,1363.37,-106.23,-121.42,-59.0,1500.54,5.58,0.689,0.462,0.333,4.93,9.12,7.14,19.73,13.3,13.78,7.83,19.97,11.58,8.99,41.44,38.56,23.48,28.17
'RF807998','RF807998','RF807998','RF807998',1949.16,1231.43,1265.73,22.17,-153.98,175.97,263.71,0.6,0.077,0.105,0.452,11.90,4.32,11.31,8.9,6.42,3.35,11.41,5.3,18.79,37.88,15.06,27.96,1.67,1.51
'RF123690','RF123690','RF123690','RF123690',80.14,1968.47,88.1,-92.67,164.01,127.22,1787.63,0.07,0.276,0.285,0.433,0.02,5.91,13.86,19.56,10.13,6.86,18.92,13.46,44.11,47.03,4.88,16.03,10.18,10.14
'RF608285','RF608285','RF608285','RF608285',-265.68,261.8,1200.15,-53.46,-17.54,-97.01,1973.21,8.79,0.086,0.243,0.181,12.68,3.68,1.27,14.95,13.13,2.03,5.4,14.37,15.75,36.73,17.91,6.20,16.13,30.28
'RF724487','RF724487','RF724487','RF724487',478.67,-1586.48,866.4,143.17,52.1,133.72,552.09,2.99,0.997,0.351,0.322,4.83,2.11,13.46,0.99,10.49,10.11,12.97,9.69,26.39,17.45,21.93,38.80,44.51,10.84
'RF778994','RF778994','RF778994','RF778994',-1237.37,475.25,1589.46,-110.86,106.46,128.42,1742.44,6.98,0.106,0.233,0.188,13.84,4.53,13.48,9.47,11.86,14.37,0.47,13.91,28.80,9.29,8.01,42.61,22.25,25.79
'RF648710','RF648710','RF648710','RF648710',-1997.19,6.75,1406.96,-88.83,-106.94,173.05,1048.94,5.48,0.376,0.018,0.06,50.11,1.59,14.42,7.03,9.3,3.71,5.64,3.94,39.90,13.13,42.37,41.64,31.57,31.39
'RF877750','RF877750','RF877750','RF877750',149.64,-1259.19,1640.19,3.16,-174.22,-140.0,1650.26,8.94,0.448,0.037,0.14,2.57,2.69,13.57,7.36,5.14,2.88,8.29,11.91,25.81,20.69,3.63,23.10,34.17,19.79
'RF498665','RF498665','RF498665','RF498665',1135.98,-1374.47,1302.78,-33.80,171.41,131.27,80.58,2.09,0.080,0.135,0.122,2.73,8.98,11.28,8.45,5.58,4.57,18.18,8.78,6.66,44.67,42.67,18.65,13.22,25.24
'RF559899','RF559899','RF559899','RF559899',-800.77,-1472.37,414.59,9.37,160.77,-96.1,1316.29,3.68,0.269,0.462,0.318,75.47,8.36,11.00,19.45,4.23,15.65,11.65,15.64,19.01,10.11,14.12,27.53,0.07,31.47
'RF923432','RF923432','RF923432','RF923432',-1445.40,-759.96,692.47,161.49,1.83,-137.36,689.29,5.8,0.712,0.228,0.418,32.76,2.26,5.76,6.13,12.01,1.24,8.49,13.64,2.04,34.04,16.76,28.84,20.36,36.48
'RF802630','RF802630','RF802630','RF802630',-208.77,392.92,716.86,-3.40,-38.7,138.1,493.31,9.35,0.926,0.253,0.436,69.35,0.31,16.64,0.96,12.05,18.63,4.17,19.46,19.24,2.67,2.95,46.76,21.91,43.44
'RF427612','RF427612','RF427612','RF427612',537.95,-1735.98,511.19,-113.71,-165.7,-56.53,103.34,6.69,0.239,0.436,0.12,9.31,6.46,0.62,19.25,2.29,6.68,16.34,15.71,6.51,12.9,25.26,47.69,40.08,12.03
'RF933676','RF933676','RF933676','RF933676',1538.11,-1340.1,1475.27,2.09,38.2,144.24,1587.27,0.94,0.803,0.259,0.111,6.31,8.42,17.80,3.03,20.0,5.37,18.74,4.39,15.25,30.12,23.68,44.47,16.92,24.27
'RF423954','RF423954','RF423954','RF423954',-1374.16,-79.74,527.57,87.87,108.27,-68.03,1242.19,2.51,0.351,0.062,0.015,144.03,1.32,15.95,9.96,7.21,18.65,0.49,12.09,37.63,47.92,30.88,12.88,28.92,11.26
'RF988074','RF988074','RF988074','RF988074',1474.87,741.39,1245.98,-108.23,-160.82,-62.41,435.83,0.94,0.452,0.064,0.387,3.62,9.57,16.79,9.71,4.06,13.62,6.67,5.75,14.10,21.15,28.46,27.00,10.43,47.93
'RF559975','RF559975','RF559975','RF559975',-1628.11,-1561.12,501.79,-44.65,127.34,-78.52,1316.04,4.03,0.931,0.22,0.117,21.12,8.87,8.92,7.71,4.99,2.25,6.36,17.98,19.81,34.4,20.16,46.74,26.41,39.73
'RF869970','RF869970','RF869970','RF869970',-779.03,-773.95,304.42,-116.28,76.12,-173.84,534.55,5.98,0.483,0.41,0.016,0.38,7.16,14.32,12.58,9.66,16.68,2.23,3.81,15.21,1.72,16.2,25.68,4.74,31.28
'RF532992','RF532992','RF532992','RF532992',-1876.67,-1782.59,38.09,125.26,-54.74,12.58,898.27,2.04,0.420,0.355,0.377,25.20,1.72,15.31,18.57,7.02,4.85,12.84,19.33,1.73,36.1,0.88,39.40,38.49,41.89
'RF473731','RF473731','RF473731','RF473731',1438.60,383.22,152.24,-101.14,-139.23,179.96,1853.84,9.19,0.311,0.07,0.397,20.95,5.9,11.66,4.38,15.73,9.25,0.97,0.67,32.03,7.39,34.92,5.84,30.3,8.91
'RF221519','RF221519','RF221519','RF221519',1623.69,1292.27,402.93,-70.93,-120.78,42.52,502.95,9.1,0.210,0.082,0.368,80.64,5.61,17.52,10.17,13.28,10.73,4.58,1.37,47.06,35.59,0.49,41.13,28.81,24.79
'RF714197','RF714197','RF714197','RF714197',827.22,571.62,1030.66,-67.10,-73.33,-21.14,1380.52,7.17,0.045,0.449,0.263,10.08,3.69,18.78,12.27,4.58,2.46,16.17,13.84,43.36,25.99,13.85,40.67,27.52,45.04
'RF558602','RF558602','RF558602','RF558602',379.26,327.35,196.67,58.47,-86.5,176.78,1985.22,8.27,0.588,0.35,0.427,2.70,8.1,19.18,1.45,12.19,1.50,6.71,11.06,30.54,34.07,17.6,15.52,19.67,5.33
