'RF380441','RF380441','RF380441',29368.00,'Palletizing','Manual                   ','PRG_7078',537203,39.420,6
'RF685178','RF685178','RF685178',31333.00,'Welding','Manual                   ','PRG_9393',763816,280.440,7
'RF741009','RF741009','RF741009',11813.00,'Painting','Programming              ','PRG_6098',391743,104.810,7
'RF388557','RF388557','RF388557',12956.00,'Painting','Auto                     ','PRG_6189',286485,270.050,6
'RF833861','RF833861','RF833861',35938.00,'Painting','Programming              ','PRG_7984',63775,172.500,6
'RF697583','RF697583','RF697583',17365.00,'Assembly','Maintenance              ','PRG_2376',126919,12.040,5
'RF626528','RF626528','RF626528',46587.00,'Welding','Programming              ','PRG_8658',522308,140.830,5
'RF685646','RF685646','RF685646',11286.00,'Palletizing','Maintenance              ','PRG_1133',317424,164.510,7
'RF378099','RF378099','RF378099',32773.00,'Welding','Auto                     ','PRG_1806',999881,162.160,7
'RF622512','RF622512','RF622512',19551.00,'Painting','Manual                   ','PRG_1104',699543,66.280,5
'RF305880','RF305880','RF305880',27528.00,'Material Handling','Auto                     ','PRG_5139',969439,68.390,5
'RF477454','RF477454','RF477454',16610.00,'Assembly','Programming              ','PRG_8727',721596,121.880,7
'RF850212','RF850212','RF850212',43962.00,'Painting','Maintenance              ','PRG_2535',206680,276.190,4
'RF929806','RF929806','RF929806',14650.00,'Material Handling','Programming              ','PRG_8729',178550,265.080,7
'RF566477','RF566477','RF566477',46894.00,'Assembly','Programming              ','PRG_7043',797671,284.520,6
'RF208035','RF208035','RF208035',9904.00,'Assembly','Auto                     ','PRG_6876',70464,190.810,4
'RF564665','RF564665','RF564665',33405.00,'Welding','Maintenance              ','PRG_2318',882125,271.360,5
'RF159381','RF159381','RF159381',17335.00,'Assembly','Auto                     ','PRG_4591',825037,109.200,4
'RF426261','RF426261','RF426261',2510.00,'Assembly','Programming              ','PRG_2016',85132,226.610,5
'RF229393','RF229393','RF229393',17987.00,'Welding','Programming              ','PRG_7783',381541,167.090,7
'RF109251','RF109251','RF109251',17473.00,'Painting','Programming              ','PRG_4134',110458,119.040,4
'RF836627','RF836627','RF836627',21095.00,'Welding','Programming              ','PRG_1751',670467,196.590,5
'RF882616','RF882616','RF882616',38141.00,'Welding','Auto                     ','PRG_5840',122397,124.530,4
'RF280108','RF280108','RF280108',23529.00,'Palletizing','Manual                   ','PRG_4493',490157,81.340,4
'RF223692','RF223692','RF223692',8878.00,'Palletizing','Auto                     ','PRG_4296',975989,169.660,7
'RF297616','RF297616','RF297616',44252.00,'Painting','Maintenance              ','PRG_7552',579167,79.080,6
'RF655095','RF655095','RF655095',1480.00,'Painting','Maintenance              ','PRG_8597',121549,204.050,7
'RF818470','RF818470','RF818470',48137.00,'Assembly','Manual                   ','PRG_6258',260246,160.330,7
'RF979686','RF979686','RF979686',4986.00,'Assembly','Programming              ','PRG_1205',722461,16.290,6
'RF686977','RF686977','RF686977',4822.00,'Palletizing','Manual                   ','PRG_2408',737767,37.670,4
'RF615078','RF615078','RF615078',3525.00,'Assembly','Auto                     ','PRG_5665',413287,191.020,5
'RF927905','RF927905','RF927905',5650.00,'Palletizing','Maintenance              ','PRG_5890',636890,62.270,6
'RF381157','RF381157','RF381157',25001.00,'Painting','Manual                   ','PRG_2334',504620,73.810,6
'RF674459','RF674459','RF674459',31191.00,'Painting','Auto                     ','PRG_1237',794291,108.990,7
'RF855272','RF855272','RF855272',1665.00,'Palletizing','Maintenance              ','PRG_4512',129112,15.500,7
'RF932504','RF932504','RF932504',24978.00,'Painting','Programming              ','PRG_8427',920822,299.910,4
'RF982608','RF982608','RF982608',45471.00,'Material Handling','Programming              ','PRG_5329',937815,74.430,5
'RF683127','RF683127','RF683127',29004.00,'Palletizing','Manual                   ','PRG_2420',382659,246.630,5
'RF712117','RF712117','RF712117',24524.00,'Assembly','Auto                     ','PRG_5274',881369,252.490,7
'RF415446','RF415446','RF415446',39840.00,'Assembly','Auto                     ','PRG_3554',986818,278.380,4
'RF143816','RF143816','RF143816',28882.00,'Palletizing','Manual                   ','PRG_9556',429350,174.500,5
'RF308408','RF308408','RF308408',22722.00,'Painting','Manual                   ','PRG_5239',919383,212.520,5
'RF596423','RF596423','RF596423',28526.00,'Painting','Manual                   ','PRG_4578',304723,217.430,7
'RF135710','RF135710','RF135710',30003.00,'Painting','Programming              ','PRG_7573',60160,17.660,5
'RF895484','RF895484','RF895484',49523.00,'Palletizing','Manual                   ','PRG_6005',567431,219.320,5
'RF116568','RF116568','RF116568',47729.00,'Painting','Programming              ','PRG_7430',811611,126.700,5
'RF842127','RF842127','RF842127',7849.00,'Assembly','Maintenance              ','PRG_8230',121699,231.080,7
'RF152341','RF152341','RF152341',28765.00,'Material Handling','Maintenance              ','PRG_4427',898095,277.120,5
'RF602945','RF602945','RF602945',8440.00,'Painting','Programming              ','PRG_1503',338410,160.590,7
'RF807998','RF807998','RF807998',10757.00,'Palletizing','Programming              ','PRG_6988',925324,285.790,6
'RF123690','RF123690','RF123690',49317.00,'Assembly','Programming              ','PRG_8388',337850,66.210,6
'RF608285','RF608285','RF608285',17942.00,'Painting','Manual                   ','PRG_6877',620226,82.920,7
'RF724487','RF724487','RF724487',28806.00,'Assembly','Programming              ','PRG_6683',229528,101.560,6
'RF778994','RF778994','RF778994',44925.00,'Material Handling','Manual                   ','PRG_9508',354745,291.010,5
'RF648710','RF648710','RF648710',29729.00,'Material Handling','Auto                     ','PRG_3633',947849,165.130,5
'RF877750','RF877750','RF877750',18992.00,'Palletizing','Manual                   ','PRG_6938',457760,19.440,5
'RF498665','RF498665','RF498665',34318.00,'Palletizing','Programming              ','PRG_9918',445270,14.510,7
'RF559899','RF559899','RF559899',40252.00,'Painting','Maintenance              ','PRG_5947',978970,221.980,6
'RF923432','RF923432','RF923432',2761.00,'Welding','Maintenance              ','PRG_5246',636572,240.750,6
'RF802630','RF802630','RF802630',1323.00,'Painting','Manual                   ','PRG_1837',641890,175.140,5
'RF427612','RF427612','RF427612',41831.00,'Assembly','Auto                     ','PRG_6214',55973,213.000,4
'RF933676','RF933676','RF933676',24295.00,'Palletizing','Maintenance              ','PRG_7784',387645,299.450,6
'RF423954','RF423954','RF423954',20399.00,'Painting','Auto                     ','PRG_6697',170300,215.190,5
'RF988074','RF988074','RF988074',8572.00,'Painting','Auto                     ','PRG_5383',731351,212.780,6
'RF559975','RF559975','RF559975',10982.00,'Material Handling','Programming              ','PRG_1146',751058,55.250,4
'RF869970','RF869970','RF869970',23002.00,'Palletizing','Auto                     ','PRG_8053',640543,214.870,4
'RF532992','RF532992','RF532992',34823.00,'Assembly','Maintenance              ','PRG_4928',42241,89.480,7
'RF473731','RF473731','RF473731',24238.00,'Welding','Auto                     ','PRG_6029',826140,195.890,4
'RF221519','RF221519','RF221519',31667.00,'Welding','Manual                   ','PRG_5735',573782,162.740,7
'RF714197','RF714197','RF714197',21566.00,'Material Handling','Programming              ','PRG_9668',851967,68.940,4
'RF558602','RF558602','RF558602',49200.00,'Welding','Auto                     ','PRG_5971',931077,93.110,6
'RF804961','RF804961','RF804961',32631.00,'Welding','Maintenance              ','PRG_7451',72319,294.380,5
'RF153435','RF153435','RF153435',45544.00,'Palletizing','Maintenance              ','PRG_5674',395588,84.310,7
'RF345609','RF345609','RF345609',10768.00,'Assembly','Maintenance              ','PRG_6820',469537,229.030,7
'RF888611','RF888611','RF888611',31358.00,'Painting','Manual                   ','PRG_7060',844590,250.800,5
'RF989712','RF989712','RF989712',9452.00,'Assembly','Manual                   ','PRG_1361',39500,102.810,6
'RF855237','RF855237','RF855237',2629.00,'Material Handling','Auto                     ','PRG_9796',5687,215.080,6
'RF303836','RF303836','RF303836',42609.00,'Welding','Manual                   ','PRG_4822',443200,54.740,5
'RF650574','RF650574','RF650574',20873.00,'Palletizing','Maintenance              ','PRG_6023',256647,266.190,6
'RF843604','RF843604','RF843604',41639.00,'Palletizing','Maintenance              ','PRG_7164',597367,116.480,4
'RF531394','RF531394','RF531394',1567.00,'Palletizing','Auto                     ','PRG_5552',398832,37.200,5
'RF871870','RF871870','RF871870',26370.00,'Material Handling','Manual                   ','PRG_8398',827220,135.870,5
'RF149923','RF149923','RF149923',37999.00,'Assembly','Manual                   ','PRG_4417',677616,143.070,7
'RF791964','RF791964','RF791964',46890.00,'Welding','Manual                   ','PRG_3245',843608,70.730,7
'RF202537','RF202537','RF202537',26408.00,'Material Handling','Programming              ','PRG_2999',691460,62.350,4
'RF849215','RF849215','RF849215',12918.00,'Palletizing','Auto                     ','PRG_8260',405690,127.760,5
'RF941361','RF941361','RF941361',7021.00,'Material Handling','Maintenance              ','PRG_1697',326054,237.960,6
'RF397868','RF397868','RF397868',45325.00,'Assembly','Auto                     ','PRG_1664',842115,254.920,6
'RF554490','RF554490','RF554490',36451.00,'Assembly','Programming              ','PRG_6898',248210,215.470,6
'RF868710','RF868710','RF868710',14014.00,'Palletizing','Auto                     ','PRG_1462',931536,92.410,4
'RF336709','RF336709','RF336709',19360.00,'Painting','Auto                     ','PRG_1625',912398,261.190,6
'RF208267','RF208267','RF208267',15959.00,'Painting','Maintenance              ','PRG_2663',50258,289.570,4
'RF447490','RF447490','RF447490',47272.00,'Assembly','Manual                   ','PRG_2890',118445,181.010,6
'RF393041','RF393041','RF393041',15818.00,'Material Handling','Maintenance              ','PRG_6723',120492,61.630,5
'RF725417','RF725417','RF725417',27772.00,'Palletizing','Auto                     ','PRG_6547',970068,177.410,4
'RF673536','RF673536','RF673536',22123.00,'Palletizing','Auto                     ','PRG_3166',240843,25.140,5
'RF445029','RF445029','RF445029',3041.00,'Painting','Maintenance              ','PRG_5562',586212,214.560,7
'RF233893','RF233893','RF233893',11214.00,'Material Handling','Maintenance              ','PRG_3616',215836,200.670,5
'RF487013','RF487013','RF487013',1349.00,'Painting','Maintenance              ','PRG_2193',220268,137.930,5
'RF300574','RF300574','RF300574',1483.00,'Material Handling','Programming              ','PRG_7694',224117,179.040,5
'RF112586','RF112586','RF112586',5198.00,'Material Handling','Programming              ','PRG_9599',64998,116.840,5
'RF465768','RF465768','RF465768',43845.00,'Painting','Programming              ','PRG_9524',301129,236.710,4
'RF791266','RF791266','RF791266',34461.00,'Material Handling','Auto                     ','PRG_3153',710579,258.620,6
'RF856387','RF856387','RF856387',18144.00,'Material Handling','Maintenance              ','PRG_6670',672844,290.120,4
'RF761509','RF761509','RF761509',27572.00,'Material Handling','Programming              ','PRG_9818',916501,133.260,7
'RF764358','RF764358','RF764358',27394.00,'Welding','Manual                   ','PRG_2632',503507,26.490,5
'RF924875','RF924875','RF924875',2672.00,'Palletizing','Manual                   ','PRG_9576',10329,17.080,4
'RF424682','RF424682','RF424682',4507.00,'Painting','Auto                     ','PRG_5889',510061,56.570,5
'RF208257','RF208257','RF208257',5786.00,'Assembly','Manual                   ','PRG_4910',929735,271.580,6
'RF322066','RF322066','RF322066',28378.00,'Painting','Programming              ','PRG_7408',693775,117.670,6
'RF477372','RF477372','RF477372',30344.00,'Painting','Manual                   ','PRG_1290',767775,234.490,6
'RF436697','RF436697','RF436697',15099.00,'Painting','Auto                     ','PRG_9287',339699,279.850,6
'RF979807','RF979807','RF979807',10762.00,'Welding','Maintenance              ','PRG_5967',360910,125.670,6
'RF783592','RF783592','RF783592',15228.00,'Palletizing','Manual                   ','PRG_2900',537823,141.290,7
'RF215413','RF215413','RF215413',21260.00,'Assembly','Auto                     ','PRG_1874',14054,34.360,7
'RF727467','RF727467','RF727467',1997.00,'Material Handling','Programming              ','PRG_7803',258989,156.610,5
'RF899270','RF899270','RF899270',8067.00,'Material Handling','Maintenance              ','PRG_8311',629735,225.980,5
'RF444060','RF444060','RF444060',31862.00,'Assembly','Auto                     ','PRG_4227',61852,296.920,5
'RF550878','RF550878','RF550878',43432.00,'Material Handling','Auto                     ','PRG_5967',909425,152.910,6
'RF377428','RF377428','RF377428',44355.00,'Painting','Programming              ','PRG_6592',880515,276.540,6
'RF325456','RF325456','RF325456',32702.00,'Palletizing','Maintenance              ','PRG_2874',837293,283.230,4
'RF826898','RF826898','RF826898',19659.00,'Painting','Maintenance              ','PRG_1848',155511,51.700,6
'RF912056','RF912056','RF912056',35448.00,'Assembly','Maintenance              ','PRG_7023',371984,209.980,4
'RF417040','RF417040','RF417040',42408.00,'Material Handling','Manual                   ','PRG_2480',952380,273.200,6
'RF930475','RF930475','RF930475',10037.00,'Material Handling','Manual                   ','PRG_6172',744725,183.410,4
'RF867906','RF867906','RF867906',47564.00,'Palletizing','Maintenance              ','PRG_3790',629862,86.370,5
'RF920197','RF920197','RF920197',23950.00,'Palletizing','Auto                     ','PRG_3283',355340,95.730,7
'RF450906','RF450906','RF450906',34117.00,'Palletizing','Manual                   ','PRG_4007',238887,276.740,4
'RF764269','RF764269','RF764269',2826.00,'Painting','Maintenance              ','PRG_7993',150552,226.710,6
'RF894605','RF894605','RF894605',44839.00,'Welding','Auto                     ','PRG_2944',49292,107.520,4
'RF463035','RF463035','RF463035',23466.00,'Assembly','Programming              ','PRG_6442',119015,236.810,4
'RF794061','RF794061','RF794061',13006.00,'Welding','Auto                     ','PRG_5603',784074,162.700,4
'RF351074','RF351074','RF351074',6446.00,'Painting','Auto                     ','PRG_7861',705877,268.900,7
'RF149830','RF149830','RF149830',25530.00,'Material Handling','Auto                     ','PRG_2731',276628,152.820,4
'RF338848','RF338848','RF338848',22809.00,'Assembly','Manual                   ','PRG_5355',394860,96.920,6
'RF467649','RF467649','RF467649',31006.00,'Material Handling','Maintenance              ','PRG_3034',568387,136.040,7
'RF154335','RF154335','RF154335',42027.00,'Painting','Programming              ','PRG_5433',185600,34.420,4
'RF529626','RF529626','RF529626',30041.00,'Material Handling','Maintenance              ','PRG_2973',816201,252.180,5
'RF677732','RF677732','RF677732',20385.00,'Welding','Maintenance              ','PRG_8645',32742,165.750,7
'RF123317','RF123317','RF123317',40123.00,'Welding','Auto                     ','PRG_7012',689648,18.290,6
'RF454038','RF454038','RF454038',9715.00,'Palletizing','Maintenance              ','PRG_1774',869935,242.960,6
'RF650327','RF650327','RF650327',38215.00,'Assembly','Manual                   ','PRG_4762',512743,278.240,4
'RF598308','RF598308','RF598308',15467.00,'Painting','Auto                     ','PRG_6920',355079,267.990,6
'RF508771','RF508771','RF508771',28300.00,'Assembly','Programming              ','PRG_3845',654583,58.570,5
'RF557560','RF557560','RF557560',17029.00,'Material Handling','Auto                     ','PRG_5742',224319,298.710,5
'RF535950','RF535950','RF535950',33840.00,'Material Handling','Auto                     ','PRG_5725',907766,90.560,6
'RF964041','RF964041','RF964041',21908.00,'Assembly','Maintenance              ','PRG_6865',530880,67.670,6
'RF249879','RF249879','RF249879',3983.00,'Palletizing','Auto                     ','PRG_2973',411367,92.230,4
'RF271132','RF271132','RF271132',47685.00,'Palletizing','Auto                     ','PRG_4302',131360,262.110,4
'RF189724','RF189724','RF189724',18162.00,'Assembly','Manual                   ','PRG_9766',731813,59.690,7
'RF369883','RF369883','RF369883',42956.00,'Welding','Programming              ','PRG_7560',422425,27.110,4
'RF380031','RF380031','RF380031',4326.00,'Material Handling','Programming              ','PRG_4463',823801,227.060,5
'RF897797','RF897797','RF897797',26972.00,'Welding','Maintenance              ','PRG_7180',139484,131.600,7
'RF299667','RF299667','RF299667',20719.00,'Painting','Maintenance              ','PRG_8699',801168,45.930,5
'RF633674','RF633674','RF633674',28138.00,'Painting','Maintenance              ','PRG_8454',337723,211.140,4
'RF859780','RF859780','RF859780',35776.00,'Assembly','Auto                     ','PRG_1080',577867,214.550,4
'RF257188','RF257188','RF257188',36090.00,'Material Handling','Programming              ','PRG_5877',597997,30.160,6
'RF270480','RF270480','RF270480',24161.00,'Welding','Auto                     ','PRG_3535',413338,261.000,5
'RF387981','RF387981','RF387981',6591.00,'Material Handling','Programming              ','PRG_7308',81905,209.010,7
'RF661419','RF661419','RF661419',29857.00,'Assembly','Maintenance              ','PRG_1842',806888,281.370,7
'RF130167','RF130167','RF130167',15855.00,'Assembly','Auto                     ','PRG_1218',936052,219.120,4
'RF515467','RF515467','RF515467',29674.00,'Assembly','Manual                   ','PRG_5121',519141,70.720,6
'RF625420','RF625420','RF625420',22891.00,'Welding','Manual                   ','PRG_3205',202434,197.500,6
'RF850662','RF850662','RF850662',30727.00,'Assembly','Auto                     ','PRG_4207',358177,121.240,4
'RF492517','RF492517','RF492517',29009.00,'Welding','Auto                     ','PRG_8600',134055,269.280,7
'RF528090','RF528090','RF528090',9350.00,'Palletizing','Manual                   ','PRG_3060',389282,291.240,4
'RF878933','RF878933','RF878933',46873.00,'Material Handling','Maintenance              ','PRG_2073',164813,12.160,4
'RF588323','RF588323','RF588323',35318.00,'Assembly','Programming              ','PRG_7182',73302,205.610,4
'RF334587','RF334587','RF334587',11119.00,'Assembly','Auto                     ','PRG_2546',78590,196.420,7
'RF292162','RF292162','RF292162',14523.00,'Welding','Maintenance              ','PRG_1083',749685,82.450,6
'RF484570','RF484570','RF484570',49127.00,'Palletizing','Maintenance              ','PRG_2208',256991,167.140,6
'RF293412','RF293412','RF293412',14832.00,'Palletizing','Manual                   ','PRG_8873',426023,44.800,6
'RF968378','RF968378','RF968378',28853.00,'Painting','Programming              ','PRG_3158',92531,54.920,4
'RF994241','RF994241','RF994241',20759.00,'Assembly','Programming              ','PRG_6166',568558,297.270,7
'RF796084','RF796084','RF796084',39363.00,'Assembly','Maintenance              ','PRG_9322',132801,197.240,4
'RF196603','RF196603','RF196603',34142.00,'Material Handling','Manual                   ','PRG_9004',571384,226.810,6
'RF488881','RF488881','RF488881',1087.00,'Welding','Manual                   ','PRG_1986',229061,235.170,6
'RF462452','RF462452','RF462452',4665.00,'Painting','Maintenance              ','PRG_8082',519202,247.520,4
'RF446037','RF446037','RF446037',28618.00,'Painting','Auto                     ','PRG_4424',5642,174.580,4
'RF486955','RF486955','RF486955',19235.00,'Painting','Manual                   ','PRG_8116',807037,176.790,6
'RF995832','RF995832','RF995832',19005.00,'Palletizing','Maintenance              ','PRG_2604',935458,286.950,4
'RF255474','RF255474','RF255474',48038.00,'Welding','Manual                   ','PRG_6807',422040,120.270,5
'RF756857','RF756857','RF756857',5907.00,'Welding','Manual                   ','PRG_5651',426040,29.240,7
'RF671229','RF671229','RF671229',37212.00,'Painting','Programming              ','PRG_9643',180091,217.730,7
'RF509224','RF509224','RF509224',49416.00,'Material Handling','Auto                     ','PRG_5974',744523,229.750,7
'RF376366','RF376366','RF376366',38981.00,'Painting','Programming              ','PRG_2496',116012,202.740,6
'RF866337','RF866337','RF866337',2655.00,'Assembly','Programming              ','PRG_3536',143634,24.860,4
'RF468304','RF468304','RF468304',30182.00,'Welding','Auto                     ','PRG_1049',519440,29.140,7
'RF540037','RF540037','RF540037',16129.00,'Palletizing','Manual                   ','PRG_7155',58345,243.850,7
'RF461967','RF461967','RF461967',21044.00,'Palletizing','Auto                     ','PRG_2662',584458,247.200,4
'RF291990','RF291990','RF291990',28074.00,'Material Handling','Auto                     ','PRG_6363',442098,176.090,6
'RF919019','RF919019','RF919019',24883.00,'Material Handling','Maintenance              ','PRG_4864',342417,129.740,5
'RF155209','RF155209','RF155209',5351.00,'Palletizing','Auto                     ','PRG_4179',185930,207.370,6
'RF319372','RF319372','RF319372',37086.00,'Material Handling','Programming              ','PRG_1782',1080,292.620,4
'RF449832','RF449832','RF449832',29176.00,'Material Handling','Maintenance              ','PRG_4426',620191,266.970,6
'RF758342','RF758342','RF758342',45143.00,'Painting','Manual                   ','PRG_1785',223388,185.730,4
'RF157974','RF157974','RF157974',4116.00,'Welding','Programming              ','PRG_5060',828737,18.510,7
'RF255506','RF255506','RF255506',24265.00,'Welding','Manual                   ','PRG_4653',438096,180.690,5
'RF617538','RF617538','RF617538',9298.00,'Painting','Programming              ','PRG_6436',941644,42.800,6
'RF353178','RF353178','RF353178',28830.00,'Painting','Programming              ','PRG_6517',1329,82.470,4
'RF386025','RF386025','RF386025',42982.00,'Material Handling','Auto                     ','PRG_8700',90956,287.600,5
'RF936384','RF936384','RF936384',43117.00,'Assembly','Programming              ','PRG_2477',719191,242.980,4
'RF984943','RF984943','RF984943',30547.00,'Welding','Auto                     ','PRG_9201',430898,53.350,5
'RF242578','RF242578','RF242578',25381.00,'Welding','Manual                   ','PRG_6745',989142,96.950,6
'RF952546','RF952546','RF952546',11178.00,'Material Handling','Programming              ','PRG_3497',777136,146.920,6
'RF569706','RF569706','RF569706',49063.00,'Palletizing','Manual                   ','PRG_5459',270399,60.440,7
'RF370675','RF370675','RF370675',7555.00,'Assembly','Maintenance              ','PRG_9957',401496,232.120,6
'RF982889','RF982889','RF982889',21079.00,'Material Handling','Manual                   ','PRG_4826',222707,200.840,6
'RF365624','RF365624','RF365624',15728.00,'Painting','Maintenance              ','PRG_4177',692815,99.010,4
'RF387072','RF387072','RF387072',7426.00,'Painting','Programming              ','PRG_5986',858291,248.530,7
'RF306493','RF306493','RF306493',3140.00,'Palletizing','Maintenance              ','PRG_4440',813789,176.770,4
'RF814221','RF814221','RF814221',44404.00,'Palletizing','Manual                   ','PRG_6501',147123,265.920,5
'RF849023','RF849023','RF849023',36083.00,'Material Handling','Programming              ','PRG_3163',585468,290.940,7
'RF941774','RF941774','RF941774',49020.00,'Painting','Manual                   ','PRG_3569',404217,52.170,6
'RF229774','RF229774','RF229774',26539.00,'Palletizing','Maintenance              ','PRG_4278',6825,226.210,6
'RF204541','RF204541','RF204541',36535.00,'Painting','Maintenance              ','PRG_3410',359265,95.730,5
'RF884753','RF884753','RF884753',20591.00,'Assembly','Manual                   ','PRG_7207',539686,197.540,5
'RF951053','RF951053','RF951053',16040.00,'Material Handling','Maintenance              ','PRG_6328',523257,157.890,6
'RF148264','RF148264','RF148264',37208.00,'Painting','Maintenance              ','PRG_7208',808039,164.470,4
'RF888536','RF888536','RF888536',38783.00,'Assembly','Maintenance              ','PRG_7726',117520,98.920,5
'RF373817','RF373817','RF373817',7735.00,'Painting','Auto                     ','PRG_2899',75455,89.020,7
'RF752245','RF752245','RF752245',47935.00,'Painting','Auto                     ','PRG_6445',771731,207.030,7
'RF862072','RF862072','RF862072',49094.00,'Palletizing','Auto                     ','PRG_2297',595956,147.650,7
'RF265002','RF265002','RF265002',33500.00,'Painting','Programming              ','PRG_8529',810383,276.110,6
'RF550408','RF550408','RF550408',43430.00,'Palletizing','Manual                   ','PRG_6096',224018,206.180,6
'RF376660','RF376660','RF376660',14788.00,'Assembly','Manual                   ','PRG_9229',394976,60.750,5
'RF522668','RF522668','RF522668',15601.00,'Material Handling','Auto                     ','PRG_2144',697772,249.870,6
'RF116463','RF116463','RF116463',48458.00,'Material Handling','Programming              ','PRG_6648',824730,98.930,4
'RF623505','RF623505','RF623505',15648.00,'Assembly','Auto                     ','PRG_4938',473710,56.590,6
'RF589478','RF589478','RF589478',5838.00,'Painting','Manual                   ','PRG_4334',786724,117.920,7
'RF364752','RF364752','RF364752',24418.00,'Palletizing','Manual                   ','PRG_7748',141497,110.950,7
'RF306748','RF306748','RF306748',34171.00,'Welding','Manual                   ','PRG_1222',739565,276.890,4
'RF972461','RF972461','RF972461',18290.00,'Palletizing','Auto                     ','PRG_3938',574901,169.590,5
'RF259325','RF259325','RF259325',39962.00,'Assembly','Maintenance              ','PRG_9650',945563,205.460,6
'RF612970','RF612970','RF612970',40892.00,'Welding','Manual                   ','PRG_7893',946758,286.240,5
'RF942805','RF942805','RF942805',8115.00,'Painting','Auto                     ','PRG_6007',455663,246.100,6
'RF785480','RF785480','RF785480',7254.00,'Painting','Programming              ','PRG_9880',20639,283.670,7
'RF159899','RF159899','RF159899',47122.00,'Painting','Auto                     ','PRG_1402',452372,51.910,5
'RF114929','RF114929','RF114929',49784.00,'Welding','Programming              ','PRG_7638',306194,174.230,7
'RF499351','RF499351','RF499351',43367.00,'Painting','Maintenance              ','PRG_2401',208229,278.070,7
'RF829843','RF829843','RF829843',45200.00,'Painting','Auto                     ','PRG_6000',543061,221.290,4
'RF801674','RF801674','RF801674',33841.00,'Material Handling','Manual                   ','PRG_9847',149905,164.580,4
'RF358607','RF358607','RF358607',13574.00,'Material Handling','Manual                   ','PRG_6028',480088,45.890,4
'RF456069','RF456069','RF456069',31526.00,'Material Handling','Manual                   ','PRG_7760',575700,145.960,5
'RF352546','RF352546','RF352546',36482.00,'Palletizing','Manual                   ','PRG_5035',248925,92.220,5
'RF150571','RF150571','RF150571',31017.00,'Material Handling','Manual                   ','PRG_5068',646743,122.420,4
'RF815199','RF815199','RF815199',13045.00,'Painting','Maintenance              ','PRG_4386',913386,188.260,5
'RF971439','RF971439','RF971439',4104.00,'Palletizing','Programming              ','PRG_1992',432892,151.600,5
'RF311968','RF311968','RF311968',6497.00,'Palletizing','Programming              ','PRG_2803',207342,99.320,5
'RF144272','RF144272','RF144272',23642.00,'Palletizing','Manual                   ','PRG_5016',102944,261.970,6
'RF420092','RF420092','RF420092',23042.00,'Palletizing','Manual                   ','PRG_6309',499288,36.030,6
'RF728749','RF728749','RF728749',35547.00,'Assembly','Programming              ','PRG_4347',680093,70.660,7
'RF688791','RF688791','RF688791',1905.00,'Assembly','Manual                   ','PRG_7449',180201,226.780,6
'RF415664','RF415664','RF415664',27774.00,'Welding','Maintenance              ','PRG_1476',172087,271.630,4
'RF528564','RF528564','RF528564',45774.00,'Palletizing','Maintenance              ','PRG_8283',924761,107.350,6
'RF998038','RF998038','RF998038',5065.00,'Material Handling','Programming              ','PRG_7492',457209,257.490,4
'RF891094','RF891094','RF891094',34005.00,'Palletizing','Manual                   ','PRG_1598',948036,73.460,7
'RF195008','RF195008','RF195008',3934.00,'Painting','Auto                     ','PRG_3614',516604,178.430,7
'RF566976','RF566976','RF566976',21351.00,'Material Handling','Auto                     ','PRG_3707',332290,251.540,6
'RF523342','RF523342','RF523342',14357.00,'Material Handling','Programming              ','PRG_2837',355659,282.300,6
'RF263497','RF263497','RF263497',40106.00,'Material Handling','Maintenance              ','PRG_5935',244350,129.990,6
'RF840366','RF840366','RF840366',36486.00,'Welding','Programming              ','PRG_9800',239319,254.670,4
'RF150786','RF150786','RF150786',9541.00,'Material Handling','Manual                   ','PRG_7626',791540,83.940,7
'RF556364','RF556364','RF556364',30944.00,'Painting','Auto                     ','PRG_4280',10944,106.540,4
'RF774714','RF774714','RF774714',16420.00,'Assembly','Auto                     ','PRG_8290',929183,168.490,5
'RF976405','RF976405','RF976405',40272.00,'Material Handling','Auto                     ','PRG_6183',888061,232.790,6
'RF382512','RF382512','RF382512',14791.00,'Material Handling','Auto                     ','PRG_8909',948084,199.060,5
'RF293804','RF293804','RF293804',40107.00,'Palletizing','Manual                   ','PRG_6776',806383,85.550,5
'RF709422','RF709422','RF709422',14453.00,'Welding','Manual                   ','PRG_1889',908565,55.350,7
'RF486827','RF486827','RF486827',40339.00,'Assembly','Auto                     ','PRG_6159',286416,59.070,4
'RF457263','RF457263','RF457263',39735.00,'Welding','Auto                     ','PRG_2129',875115,80.150,4
'RF611119','RF611119','RF611119',19540.00,'Assembly','Auto                     ','PRG_1901',910480,276.920,7
'RF855545','RF855545','RF855545',8943.00,'Welding','Programming              ','PRG_3485',181378,256.280,5
'RF381892','RF381892','RF381892',18550.00,'Material Handling','Auto                     ','PRG_7879',270023,106.610,6
'RF918416','RF918416','RF918416',31861.00,'Material Handling','Auto                     ','PRG_6814',249130,113.910,4
'RF197356','RF197356','RF197356',45212.00,'Material Handling','Auto                     ','PRG_9585',503089,103.920,4
'RF268120','RF268120','RF268120',7755.00,'Welding','Auto                     ','PRG_8906',528561,216.560,5
'RF769458','RF769458','RF769458',46507.00,'Welding','Programming              ','PRG_4061',65905,141.970,4
'RF330462','RF330462','RF330462',7135.00,'Painting','Manual                   ','PRG_5658',700891,132.560,5
