'RF115822','RF115822','RF115822','Error','Warning','Error','Normal','Warning','Normal','Normal','Error','Warning','Error','Error','Warning',74.77,51.14,29.31,57.940,63.5,77.98,2.331,5.271,4.402,4.614,2.776,7.313
'RF478228','RF478228','RF478228','Normal','Warning','Error','Warning','Normal','Warning','Normal','Normal','Normal','Error','Warning','Warning',75.59,39.45,45.4,59.800,20.87,56.9,9.093,0.566,5.347,1.598,6.243,3.015
'RF680971','RF680971','RF680971','Error','Error','Warning','Warning','Normal','Error','Error','Error','Normal','Normal','Normal','Warning',39.40,41.96,66.25,71.020,43.15,29.27,6.265,1.973,3.653,7.848,9.187,9.731
'RF606916','RF606916','RF606916','Error','Normal','Warning','Warning','Normal','Normal','Error','Error','Normal','Error','Normal','Normal',29.21,72.5,73.05,40.860,40.97,24.35,5.802,5.692,5.999,4.175,6.01,3.507
'RF237927','RF237927','RF237927','Error','Error','Warning','Error','Warning','Normal','Warning','Normal','Error','Error','Warning','Warning',28.11,76.25,47.84,64.950,41.08,64.98,7.334,2.193,6.106,7.131,4.343,7.179
'RF425049','RF425049','RF425049','Warning','Normal','Error','Normal','Warning','Normal','Error','Error','Normal','Error','Warning','Error',22.37,27.01,69.56,35.270,68.57,71.83,5.990,5.496,4.635,4.087,4.915,2.808
'RF299810','RF299810','RF299810','Warning','Error','Error','Normal','Warning','Warning','Normal','Normal','Error','Normal','Normal','Warning',66.38,71.57,23.88,51.950,69.29,22.72,2.084,5.36,8.862,9.584,9.89,1.712
'RF346305','RF346305','RF346305','Warning','Warning','Normal','Warning','Normal','Normal','Normal','Warning','Normal','Normal','Normal','Error',44.08,63.12,74.69,56.980,24.82,60.81,9.531,2.451,2.386,4.572,3.175,1.675
'RF722692','RF722692','RF722692','Normal','Normal','Normal','Normal','Warning','Warning','Warning','Warning','Warning','Warning','Warning','Normal',51.23,35.84,44.58,67.950,43.83,65.39,2.045,3.456,8.159,0.980,6.945,7.511
'RF848953','RF848953','RF848953','Normal','Normal','Warning','Error','Warning','Error','Warning','Normal','Error','Error','Normal','Warning',36.17,58.12,71.72,75.600,58.05,71.07,1.134,4.801,8.894,2.697,1.58,0.14
'RF900950','RF900950','RF900950','Error','Warning','Error','Normal','Normal','Error','Error','Error','Warning','Error','Normal','Warning',54.43,40.61,43.65,42.740,49.42,39.19,2.496,4.077,3.039,2.267,2.47,8.039
'RF759729','RF759729','RF759729','Warning','Error','Error','Normal','Error','Error','Error','Error','Warning','Error','Warning','Warning',72.20,75.51,42.3,39.550,39.19,59.22,6.386,9.602,8.772,4.628,6.345,7.437
'RF624828','RF624828','RF624828','Error','Warning','Warning','Error','Error','Error','Normal','Warning','Normal','Error','Normal','Error',50.01,68.25,34.03,76.100,40.54,37.68,8.067,8.175,2.024,1.836,2.392,0.054
'RF203555','RF203555','RF203555','Normal','Warning','Error','Error','Warning','Normal','Error','Error','Error','Warning','Normal','Error',22.65,32.76,61.84,44.300,21.19,43.25,0.606,1.867,0.485,4.306,9.022,5.012
'RF743685','RF743685','RF743685','Normal','Warning','Normal','Error','Warning','Normal','Warning','Normal','Error','Normal','Normal','Error',70.47,59.5,26.44,70.330,33.85,41.71,8.149,9.734,9.428,5.997,4.344,0.947
'RF621762','RF621762','RF621762','Normal','Warning','Error','Error','Warning','Error','Warning','Error','Normal','Normal','Warning','Error',65.52,61.85,65.18,68.870,30.19,65.38,9.491,0.044,3.966,2.976,2.212,4.115
'RF966482','RF966482','RF966482','Normal','Warning','Warning','Normal','Error','Error','Warning','Normal','Warning','Warning','Normal','Error',77.49,74.25,31.37,34.270,35.67,53.16,2.338,2.273,7.501,6.532,3.194,8.519
'RF636249','RF636249','RF636249','Error','Error','Warning','Warning','Normal','Warning','Normal','Warning','Warning','Normal','Warning','Error',32.35,50.47,30.9,54.120,60.1,49.13,6.887,5.157,4.544,6.387,7.552,6.108
'RF101634','RF101634','RF101634','Normal','Warning','Error','Warning','Normal','Error','Warning','Error','Normal','Error','Error','Warning',73.03,56.18,53.57,22.150,24.97,70.54,4.702,4.838,3.22,8.195,1.201,4.474
'RF332024','RF332024','RF332024','Error','Error','Normal','Normal','Error','Error','Error','Normal','Normal','Warning','Normal','Error',67.88,59.66,25.81,47.500,28.69,23.13,2.744,7.873,6.544,7.844,6.58,6.825
'RF640825','RF640825','RF640825','Normal','Warning','Warning','Normal','Warning','Error','Warning','Normal','Error','Warning','Normal','Error',39.01,62.45,63.38,51.370,78.2,43.96,0.742,0.616,5.386,7.034,9.685,4.843
'RF287320','RF287320','RF287320','Normal','Warning','Warning','Normal','Warning','Warning','Warning','Warning','Warning','Normal','Error','Warning',33.24,78.48,23.29,68.700,50.73,28.53,9.915,2.878,8.37,9.241,6.348,8.749
'RF898490','RF898490','RF898490','Normal','Normal','Error','Warning','Normal','Warning','Normal','Error','Error','Normal','Error','Warning',25.23,68.52,30.63,40.980,23.37,49.2,4.369,6.806,5.433,1.193,1.537,3.637
'RF498733','RF498733','RF498733','Error','Normal','Warning','Error','Normal','Normal','Error','Normal','Warning','Error','Error','Error',67.71,74.76,23.38,53.560,50.88,78.66,1.557,6.553,0.653,0.605,7.91,6.072
'RF246188','RF246188','RF246188','Error','Normal','Error','Error','Error','Error','Normal','Error','Normal','Warning','Warning','Warning',20.21,28.47,45.62,60.440,28.94,30.2,2.381,3.03,7.228,6.421,0.519,0.532
'RF632611','RF632611','RF632611','Error','Error','Warning','Warning','Warning','Error','Normal','Normal','Error','Warning','Normal','Warning',67.27,78.43,44.64,73.470,28.68,29.48,3.982,0.804,6.67,8.563,7.321,4.418
'RF132376','RF132376','RF132376','Error','Warning','Error','Warning','Error','Warning','Warning','Error','Normal','Warning','Error','Normal',47.79,21.84,78.64,65.910,32.71,41.49,8.695,5.504,3.778,8.116,5.804,6.666
'RF258719','RF258719','RF258719','Warning','Normal','Normal','Error','Normal','Error','Error','Error','Normal','Normal','Error','Normal',67.71,32.88,72.64,71.070,79.71,58.25,6.196,8.248,8.047,2.091,6.632,5.726
'RF575911','RF575911','RF575911','Warning','Warning','Error','Warning','Error','Normal','Warning','Error','Error','Normal','Error','Normal',57.96,45.6,77.21,40.330,35.33,61.77,6.025,8.059,5.093,0.662,9.736,7.738
'RF853928','RF853928','RF853928','Error','Warning','Normal','Warning','Warning','Error','Error','Normal','Warning','Warning','Error','Warning',26.22,52.98,38.03,25.370,67.81,70.11,6.352,3.988,5.093,6.483,6.556,2.644
'RF838923','RF838923','RF838923','Error','Error','Normal','Normal','Normal','Error','Warning','Normal','Error','Normal','Normal','Error',27.52,57.55,48.59,51.090,56.0,23.38,8.127,3.702,0.261,7.153,1.61,0.249
'RF839341','RF839341','RF839341','Warning','Error','Warning','Error','Warning','Error','Warning','Warning','Warning','Normal','Warning','Error',42.38,31.22,31.76,71.810,59.37,76.25,4.573,6.75,9.501,2.545,3.304,6.529
'RF953879','RF953879','RF953879','Error','Error','Warning','Normal','Error','Error','Normal','Warning','Warning','Warning','Error','Error',69.42,45.18,54.54,68.640,59.75,48.87,2.949,1.479,5.847,8.495,6.276,3.2
'RF131152','RF131152','RF131152','Error','Normal','Warning','Error','Warning','Warning','Error','Normal','Warning','Normal','Normal','Normal',23.64,65.6,57.46,52.440,62.98,68.62,9.762,4.423,4.555,7.996,8.918,0.767
'RF888669','RF888669','RF888669','Warning','Normal','Error','Warning','Warning','Warning','Error','Normal','Error','Normal','Normal','Normal',53.66,51.96,55.48,49.410,55.98,58.85,1.762,1.976,4.138,3.918,5.259,8.189
'RF429445','RF429445','RF429445','Error','Error','Normal','Normal','Warning','Error','Normal','Warning','Normal','Warning','Warning','Error',23.44,29.26,31.37,49.460,50.74,32.88,1.047,7.401,7.15,2.854,0.947,4.052
'RF333798','RF333798','RF333798','Warning','Error','Normal','Normal','Normal','Error','Normal','Normal','Normal','Normal','Error','Warning',47.70,64.49,26.45,69.420,24.78,51.66,0.724,1.67,5.007,7.056,7.463,4.519
'RF614567','RF614567','RF614567','Warning','Normal','Warning','Normal','Error','Error','Normal','Normal','Normal','Normal','Error','Error',59.06,28.69,69.82,30.290,32.55,59.85,6.238,8.739,1.516,3.300,3.83,1.817
'RF739212','RF739212','RF739212','Normal','Normal','Normal','Warning','Normal','Error','Error','Warning','Normal','Warning','Warning','Error',36.96,54.11,40.44,73.700,46.32,32.32,4.780,3.209,5.146,5.353,9.558,2.919
'RF150993','RF150993','RF150993','Error','Error','Normal','Normal','Warning','Warning','Warning','Error','Warning','Warning','Normal','Warning',62.81,29.91,49.12,45.760,25.19,73.7,9.446,0.26,0.871,8.377,2.353,4.956
'RF125914','RF125914','RF125914','Normal','Warning','Normal','Normal','Warning','Error','Error','Warning','Normal','Error','Warning','Error',71.04,75.36,74.01,75.170,59.26,67.59,1.313,2.415,2.554,2.635,4.415,4.351
'RF189963','RF189963','RF189963','Normal','Normal','Warning','Error','Error','Warning','Warning','Warning','Normal','Normal','Normal','Normal',34.51,73.17,38.47,75.900,77.36,69.72,9.618,4.63,6.259,4.049,2.226,3.504
'RF842554','RF842554','RF842554','Warning','Warning','Error','Normal','Error','Normal','Normal','Normal','Warning','Warning','Error','Error',66.19,37.7,53.36,54.700,27.9,31.28,3.963,0.726,6.482,4.386,7.076,4.864
'RF250840','RF250840','RF250840','Normal','Error','Error','Normal','Normal','Warning','Error','Warning','Normal','Normal','Warning','Warning',63.97,71.62,28.8,67.680,66.81,75.79,0.892,8.453,5.274,8.968,6.89,0.869
'RF657012','RF657012','RF657012','Warning','Warning','Warning','Normal','Error','Warning','Error','Error','Error','Error','Error','Error',49.09,71.51,62.09,32.100,58.71,62.8,2.564,5.025,4.39,4.627,2.233,2.784
'RF545816','RF545816','RF545816','Error','Normal','Error','Normal','Normal','Warning','Error','Error','Error','Warning','Warning','Error',48.27,45.72,37.02,59.180,40.87,65.41,4.139,6.865,4.914,9.720,8.615,3.925
'RF171712','RF171712','RF171712','Normal','Normal','Normal','Warning','Warning','Normal','Error','Warning','Warning','Warning','Normal','Normal',66.19,45.59,79.84,39.090,34.48,70.8,9.614,8.637,9.73,8.946,2.38,6.15
'RF816580','RF816580','RF816580','Normal','Error','Normal','Error','Normal','Error','Error','Error','Error','Warning','Normal','Warning',29.66,44.47,63.19,52.910,48.8,54.34,9.385,5.259,3.584,5.334,1.828,8.645
'RF306587','RF306587','RF306587','Normal','Error','Error','Normal','Warning','Warning','Warning','Normal','Warning','Warning','Normal','Warning',42.23,48.42,20.49,20.300,43.68,30.84,8.707,8.164,7.017,3.408,4.296,6.695
'RF604902','RF604902','RF604902','Normal','Error','Warning','Normal','Warning','Error','Warning','Normal','Warning','Warning','Error','Warning',75.46,29.38,39.09,32.360,57.55,41.61,5.440,6.809,9.678,3.036,4.028,2.441
'RF439654','RF439654','RF439654','Error','Error','Error','Normal','Warning','Normal','Error','Warning','Warning','Error','Warning','Normal',61.97,42.33,49.16,79.820,45.25,22.31,2.777,7.034,9.48,1.218,3.516,3.581
'RF479636','RF479636','RF479636','Warning','Normal','Warning','Normal','Warning','Warning','Error','Normal','Error','Error','Warning','Warning',69.84,64.21,63.64,49.310,73.77,43.43,0.270,5.04,7.548,7.748,4.275,0.047
'RF528813','RF528813','RF528813','Warning','Warning','Warning','Error','Normal','Warning','Warning','Error','Normal','Normal','Normal','Warning',37.15,42.21,63.2,64.100,70.54,48.96,3.571,5.708,9.612,4.589,0.123,3.361
'RF787159','RF787159','RF787159','Warning','Error','Error','Normal','Warning','Normal','Warning','Warning','Warning','Error','Normal','Warning',37.15,47.75,76.91,68.960,54.54,20.56,5.671,6.52,8.108,2.456,3.591,8.468
'RF420504','RF420504','RF420504','Error','Warning','Warning','Warning','Warning','Error','Normal','Error','Normal','Error','Error','Error',29.22,52.64,72.09,33.890,60.99,70.3,2.305,4.622,0.35,4.740,3.094,2.375
'RF332281','RF332281','RF332281','Warning','Normal','Error','Error','Warning','Warning','Error','Normal','Normal','Error','Normal','Normal',29.36,51.07,69.88,68.930,68.14,30.09,2.721,5.209,0.895,6.258,0.536,1.127
'RF687152','RF687152','RF687152','Normal','Warning','Error','Warning','Error','Warning','Error','Error','Warning','Warning','Normal','Warning',55.95,50.89,49.39,60.610,27.29,76.95,2.296,9.94,0.13,3.488,6.692,9.763
'RF261351','RF261351','RF261351','Normal','Normal','Warning','Warning','Error','Error','Normal','Warning','Warning','Error','Normal','Normal',35.14,51.87,20.71,58.460,79.79,40.15,7.763,4.41,0.636,6.527,6.425,3.237
'RF711693','RF711693','RF711693','Warning','Normal','Warning','Error','Warning','Warning','Error','Warning','Warning','Normal','Error','Error',41.37,34.33,24.05,50.010,71.83,26.39,1.456,2.257,9.856,0.326,3.506,5.569
'RF506726','RF506726','RF506726','Normal','Error','Error','Warning','Warning','Normal','Normal','Normal','Normal','Warning','Warning','Normal',33.62,63.01,30.91,68.730,46.87,46.97,8.106,9.932,3.125,7.981,6.515,2.451
'RF344580','RF344580','RF344580','Warning','Normal','Warning','Normal','Warning','Warning','Warning','Warning','Normal','Warning','Error','Warning',73.48,62.32,46.29,25.980,79.16,32.0,7.515,8.357,1.844,5.512,4.977,5.86
'RF879722','RF879722','RF879722','Error','Error','Warning','Warning','Error','Error','Warning','Warning','Warning','Warning','Warning','Warning',67.04,50.86,71.95,62.030,58.18,22.88,8.399,6.36,2.727,9.406,5.418,4.923
'RF979531','RF979531','RF979531','Error','Normal','Error','Normal','Warning','Error','Error','Error','Normal','Warning','Warning','Normal',53.13,62.46,33.21,61.900,52.01,25.21,6.934,5.363,5.564,5.468,3.585,3.76
'RF931536','RF931536','RF931536','Warning','Warning','Warning','Warning','Warning','Error','Warning','Normal','Normal','Warning','Normal','Error',35.86,29.7,42.48,43.010,44.23,31.84,1.891,2.141,3.947,0.506,6.442,4.021
'RF666264','RF666264','RF666264','Warning','Normal','Warning','Normal','Normal','Error','Warning','Normal','Normal','Error','Warning','Error',24.06,20.5,66.53,48.680,34.3,25.76,1.688,3.466,9.734,9.028,8.39,1.982
'RF218240','RF218240','RF218240','Error','Error','Normal','Warning','Normal','Warning','Normal','Error','Error','Error','Normal','Normal',30.50,60.8,27.14,27.520,28.3,68.92,9.810,1.112,8.752,4.396,1.92,5.256
'RF356095','RF356095','RF356095','Warning','Normal','Warning','Warning','Normal','Normal','Error','Normal','Normal','Warning','Normal','Warning',54.73,53.46,46.33,54.560,57.59,30.5,3.826,9.305,8.129,9.397,7.664,9.032
'RF380441','RF380441','RF380441','Error','Warning','Warning','Warning','Normal','Warning','Warning','Warning','Warning','Warning','Error','Normal',41.87,61.96,51.86,26.900,76.64,76.04,7.591,9.654,8.416,1.597,7.975,7.242
'RF685178','RF685178','RF685178','Normal','Normal','Normal','Warning','Normal','Normal','Warning','Normal','Warning','Error','Error','Error',72.90,21.54,75.78,57.560,34.67,66.92,5.195,3.612,7.391,8.787,8.233,1.7
'RF741009','RF741009','RF741009','Warning','Warning','Error','Normal','Error','Normal','Warning','Error','Warning','Error','Error','Warning',59.92,31.97,74.01,21.850,29.94,75.61,3.536,4.792,7.928,3.537,6.196,8.985
'RF388557','RF388557','RF388557','Warning','Normal','Warning','Normal','Warning','Error','Normal','Error','Normal','Error','Normal','Normal',58.78,35.51,49.19,73.070,41.92,46.97,4.730,0.243,4.371,9.424,9.686,7.581
'RF833861','RF833861','RF833861','Error','Normal','Error','Error','Warning','Normal','Error','Warning','Error','Warning','Normal','Normal',52.33,61.9,44.27,77.340,34.89,77.32,8.616,3.238,9.401,6.155,8.252,4.131
'RF697583','RF697583','RF697583','Normal','Error','Normal','Warning','Warning','Normal','Warning','Error','Error','Normal','Normal','Normal',67.05,79.76,42.91,65.360,51.07,27.64,2.512,7.02,5.666,7.859,0.811,8.679
'RF626528','RF626528','RF626528','Warning','Warning','Error','Warning','Normal','Error','Error','Error','Warning','Error','Normal','Error',69.44,28.63,29.68,31.310,73.44,28.78,5.153,9.032,0.242,9.583,2.445,6.191
'RF685646','RF685646','RF685646','Warning','Error','Warning','Warning','Warning','Error','Error','Normal','Normal','Normal','Error','Error',54.98,55.38,48.2,56.700,31.27,42.98,1.813,6.564,9.709,6.672,6.322,5.326
'RF378099','RF378099','RF378099','Normal','Warning','Normal','Normal','Error','Warning','Normal','Error','Error','Warning','Warning','Warning',51.46,71.35,28.73,30.780,70.71,56.76,7.212,9.595,3.515,5.764,5.884,9.039
'RF622512','RF622512','RF622512','Error','Error','Error','Warning','Warning','Warning','Warning','Warning','Warning','Normal','Normal','Normal',37.73,22.78,70.03,36.830,31.3,49.43,7.232,9.825,2.099,8.522,7.335,2.69
'RF305880','RF305880','RF305880','Error','Error','Warning','Error','Error','Warning','Warning','Warning','Warning','Warning','Warning','Normal',57.81,46.8,35.29,23.850,45.3,27.48,1.972,7.59,1.438,9.606,8.169,4.982
'RF477454','RF477454','RF477454','Warning','Error','Warning','Warning','Normal','Normal','Warning','Error','Error','Normal','Normal','Warning',20.49,51.03,42.94,64.930,38.85,76.84,6.089,7.29,3.15,0.685,0.256,1.993
'RF850212','RF850212','RF850212','Warning','Normal','Normal','Error','Error','Warning','Error','Warning','Error','Warning','Normal','Error',51.91,64.49,33.06,44.370,29.55,21.8,8.077,8.781,8.295,3.867,1.681,3.721
'RF929806','RF929806','RF929806','Warning','Warning','Normal','Normal','Normal','Error','Warning','Normal','Normal','Error','Error','Error',48.58,23.57,72.44,65.340,60.83,32.81,3.856,0.677,8.13,6.922,5.102,3.904
'RF566477','RF566477','RF566477','Normal','Normal','Normal','Normal','Normal','Error','Error','Warning','Error','Warning','Error','Error',73.85,22.8,67.55,78.450,30.83,53.06,4.799,3.985,6.127,7.717,3.879,8.047
'RF208035','RF208035','RF208035','Normal','Warning','Error','Warning','Error','Normal','Error','Warning','Error','Error','Normal','Normal',22.98,68.11,46.67,57.880,38.9,46.37,2.072,2.4,6.363,5.546,1.27,3.08
'RF564665','RF564665','RF564665','Error','Normal','Error','Error','Warning','Error','Normal','Warning','Error','Normal','Warning','Normal',63.46,42.53,25.69,34.570,43.82,71.63,8.173,8.183,2.22,9.755,7.451,1.932
'RF159381','RF159381','RF159381','Warning','Error','Warning','Error','Warning','Error','Normal','Normal','Warning','Normal','Warning','Normal',50.79,75.18,33.34,56.050,75.63,40.65,6.027,0.231,4.275,7.757,8.603,8.585
'RF426261','RF426261','RF426261','Error','Normal','Error','Warning','Normal','Warning','Error','Normal','Warning','Normal','Normal','Warning',78.98,40.06,51.37,38.590,65.9,40.91,3.814,2.728,8.827,7.074,0.652,8.561
'RF229393','RF229393','RF229393','Normal','Warning','Normal','Warning','Normal','Normal','Error','Normal','Normal','Warning','Normal','Warning',74.10,72.27,49.59,64.170,62.93,28.96,4.395,6.011,6.778,3.669,1.399,1.784
'RF109251','RF109251','RF109251','Normal','Warning','Error','Normal','Error','Error','Normal','Normal','Normal','Normal','Error','Error',52.95,32.59,39.52,50.870,55.81,39.64,0.148,5.096,6.202,0.918,7.021,0.716
'RF836627','RF836627','RF836627','Normal','Normal','Warning','Error','Warning','Warning','Error','Warning','Error','Warning','Warning','Normal',69.37,31.81,48.6,64.850,74.26,49.21,3.755,4.112,2.986,4.217,9.753,8.523
'RF882616','RF882616','RF882616','Error','Normal','Warning','Warning','Warning','Error','Warning','Error','Normal','Error','Error','Normal',49.94,76.7,36.9,55.180,50.37,29.98,3.007,1.505,8.565,6.379,5.933,9.142
'RF280108','RF280108','RF280108','Normal','Normal','Normal','Normal','Error','Warning','Warning','Warning','Warning','Error','Normal','Error',64.50,50.38,44.09,33.590,60.66,49.68,1.892,9.17,8.58,4.126,4.078,5.536
'RF223692','RF223692','RF223692','Normal','Normal','Error','Error','Warning','Error','Error','Warning','Warning','Warning','Normal','Warning',56.33,78.8,44.58,59.590,50.41,20.8,5.656,6.136,0.769,2.118,5.044,7.331
'RF297616','RF297616','RF297616','Normal','Error','Error','Warning','Error','Error','Error','Warning','Normal','Warning','Error','Normal',76.33,30.16,20.58,42.860,77.54,77.37,9.413,7.344,7.62,3.756,9.57,4.679
'RF655095','RF655095','RF655095','Normal','Normal','Normal','Warning','Error','Normal','Normal','Warning','Error','Normal','Warning','Warning',27.96,62.44,40.88,59.490,42.0,42.88,9.081,0.27,0.532,4.418,4.451,1.071
'RF818470','RF818470','RF818470','Error','Normal','Error','Warning','Normal','Error','Warning','Error','Error','Normal','Warning','Error',70.82,37.92,60.85,54.000,70.91,30.75,5.664,3.271,5.167,6.347,5.939,2.373
'RF979686','RF979686','RF979686','Error','Warning','Error','Error','Normal','Warning','Warning','Normal','Warning','Warning','Warning','Normal',30.82,58.73,39.12,75.610,55.62,46.64,3.245,6.857,5.326,2.787,1.429,0.129
'RF686977','RF686977','RF686977','Normal','Warning','Warning','Normal','Normal','Normal','Error','Normal','Error','Warning','Warning','Error',77.35,34.57,21.16,23.310,27.94,30.77,7.442,6.689,4.514,9.441,4.495,2.948
'RF615078','RF615078','RF615078','Warning','Normal','Normal','Normal','Normal','Error','Error','Warning','Error','Normal','Normal','Warning',54.44,26.43,38.0,43.920,33.1,40.96,3.170,4.142,0.132,0.176,9.498,5.185
'RF927905','RF927905','RF927905','Warning','Warning','Normal','Normal','Normal','Error','Warning','Error','Warning','Warning','Warning','Normal',43.29,69.1,40.09,74.500,68.17,40.24,0.175,0.794,3.891,8.949,5.314,2.972
'RF381157','RF381157','RF381157','Normal','Normal','Normal','Warning','Normal','Warning','Error','Error','Warning','Warning','Normal','Error',54.58,28.44,25.55,56.770,56.92,53.04,4.639,5.606,9.655,1.543,4.775,3.532
'RF674459','RF674459','RF674459','Error','Error','Error','Error','Normal','Warning','Error','Error','Error','Normal','Normal','Error',47.71,45.93,58.33,79.500,37.94,69.19,9.699,5.608,2.385,1.047,9.268,7.05
'RF855272','RF855272','RF855272','Error','Warning','Warning','Error','Normal','Warning','Normal','Error','Normal','Normal','Warning','Normal',21.98,38.17,42.37,23.310,78.87,67.35,6.018,4.139,1.321,9.943,9.748,8.449
'RF932504','RF932504','RF932504','Normal','Warning','Normal','Normal','Normal','Normal','Normal','Error','Warning','Error','Warning','Normal',60.17,64.69,34.22,79.180,55.55,76.65,7.296,3.23,8.866,0.050,5.206,0.233
'RF982608','RF982608','RF982608','Normal','Normal','Normal','Normal','Warning','Warning','Warning','Error','Warning','Error','Normal','Normal',21.12,76.88,59.57,38.810,72.42,42.42,9.443,8.613,0.952,2.976,7.987,7.017
'RF683127','RF683127','RF683127','Error','Error','Normal','Warning','Error','Normal','Warning','Error','Error','Normal','Warning','Error',78.24,54.64,57.5,72.490,65.7,66.57,4.478,0.484,2.599,0.910,5.463,3.489
'RF712117','RF712117','RF712117','Normal','Warning','Normal','Warning','Normal','Normal','Error','Warning','Normal','Warning','Warning','Warning',39.58,74.67,72.98,49.870,67.36,59.98,0.463,8.255,4.742,4.518,2.027,4.069
'RF415446','RF415446','RF415446','Warning','Error','Error','Normal','Normal','Error','Error','Warning','Warning','Normal','Warning','Warning',71.51,34.25,34.51,32.560,76.96,54.47,6.593,6.08,3.89,2.454,2.953,0.781
'RF143816','RF143816','RF143816','Normal','Normal','Normal','Warning','Warning','Normal','Normal','Error','Warning','Error','Normal','Error',64.26,73.12,60.21,21.900,52.37,24.37,1.191,1.199,6.458,2.415,1.842,7.955
'RF308408','RF308408','RF308408','Normal','Normal','Warning','Error','Warning','Error','Normal','Warning','Error','Normal','Normal','Normal',26.09,41.56,54.66,66.650,44.52,52.43,9.679,2.003,7.441,4.362,8.08,0.832
'RF596423','RF596423','RF596423','Normal','Normal','Normal','Warning','Warning','Normal','Warning','Warning','Warning','Normal','Normal','Error',54.56,77.63,58.25,23.350,47.11,37.61,9.544,2.31,0.919,5.637,4.246,7.979
'RF135710','RF135710','RF135710','Warning','Normal','Error','Error','Error','Normal','Warning','Error','Warning','Warning','Error','Warning',57.28,70.25,61.94,42.710,65.79,51.48,6.227,0.729,4.085,9.990,4.966,5.355
'RF895484','RF895484','RF895484','Warning','Error','Warning','Warning','Error','Error','Warning','Warning','Error','Warning','Error','Warning',62.48,75.0,52.4,65.750,49.88,23.23,1.754,4.684,6.486,1.225,1.601,0.453
'RF116568','RF116568','RF116568','Warning','Error','Error','Warning','Normal','Normal','Warning','Normal','Warning','Error','Error','Warning',27.19,62.97,69.29,69.930,53.39,26.6,3.064,8.846,2.638,9.261,2.377,8.417
'RF842127','RF842127','RF842127','Warning','Error','Normal','Error','Normal','Error','Normal','Normal','Normal','Normal','Error','Error',47.09,53.59,63.6,68.270,45.78,53.52,8.429,9.846,0.042,8.895,2.69,0.227
'RF152341','RF152341','RF152341','Normal','Error','Error','Normal','Error','Warning','Normal','Error','Error','Error','Warning','Error',69.97,69.18,79.14,69.540,70.64,39.13,6.581,3.5,1.183,9.750,0.238,8.764
'RF602945','RF602945','RF602945','Warning','Error','Error','Error','Error','Normal','Normal','Normal','Warning','Error','Normal','Error',50.79,70.81,24.04,66.020,41.12,37.67,3.489,3.85,1.419,1.714,1.853,1.671
'RF807998','RF807998','RF807998','Error','Error','Warning','Normal','Warning','Error','Warning','Normal','Error','Normal','Error','Error',23.42,63.86,49.03,48.790,49.2,26.98,5.206,6.804,0.551,2.745,8.933,0.336
'RF123690','RF123690','RF123690','Warning','Error','Normal','Warning','Normal','Warning','Error','Error','Error','Normal','Normal','Normal',24.68,25.67,63.72,54.810,47.59,25.48,3.513,2.43,1.725,3.283,3.974,4.938
'RF608285','RF608285','RF608285','Normal','Error','Error','Error','Error','Normal','Normal','Normal','Error','Normal','Warning','Error',28.92,52.75,72.64,26.960,79.98,61.56,0.472,0.125,5.177,6.458,4.815,8.342
'RF724487','RF724487','RF724487','Normal','Warning','Warning','Normal','Error','Warning','Normal','Normal','Error','Error','Warning','Normal',49.71,40.0,52.12,70.950,55.22,78.26,6.553,7.264,3.378,0.425,7.848,1.886
'RF778994','RF778994','RF778994','Error','Warning','Normal','Warning','Warning','Error','Error','Error','Error','Normal','Error','Normal',76.63,59.89,35.2,47.290,30.66,20.72,1.660,6.492,8.59,6.253,1.026,3.64
'RF648710','RF648710','RF648710','Warning','Error','Warning','Normal','Normal','Warning','Warning','Normal','Error','Normal','Warning','Normal',47.76,22.83,61.86,54.640,58.5,77.46,8.215,9.083,6.813,8.645,5.396,4.183
'RF877750','RF877750','RF877750','Normal','Normal','Warning','Warning','Normal','Warning','Warning','Error','Warning','Error','Error','Warning',50.63,47.88,69.15,43.850,50.68,28.69,6.226,9.546,2.197,9.541,1.305,3.453
'RF498665','RF498665','RF498665','Normal','Normal','Normal','Error','Normal','Normal','Warning','Error','Warning','Normal','Normal','Normal',25.19,33.36,50.07,41.680,59.31,78.54,6.279,3.219,5.9,7.294,4.412,2.004
'RF559899','RF559899','RF559899','Error','Normal','Error','Error','Error','Normal','Error','Normal','Normal','Error','Error','Warning',71.38,21.25,22.75,54.030,64.79,45.83,3.194,1.833,0.666,4.271,1.048,1.983
'RF923432','RF923432','RF923432','Error','Normal','Error','Normal','Error','Error','Normal','Error','Error','Normal','Error','Error',49.27,48.48,64.49,53.940,35.57,31.41,5.655,0.561,1.994,7.951,5.451,0.851
'RF802630','RF802630','RF802630','Error','Error','Error','Error','Warning','Warning','Error','Normal','Normal','Warning','Error','Error',42.02,22.25,30.6,73.990,40.41,35.83,1.310,6.834,5.617,9.147,4.935,8.365
'RF427612','RF427612','RF427612','Warning','Normal','Normal','Normal','Normal','Error','Normal','Normal','Normal','Normal','Error','Warning',70.58,59.37,77.29,74.730,21.29,69.6,4.461,2.98,2.048,1.454,7.826,1.113
'RF933676','RF933676','RF933676','Error','Error','Warning','Warning','Error','Normal','Warning','Normal','Normal','Warning','Error','Normal',45.66,49.38,62.95,59.920,37.16,42.13,2.707,4.698,1.725,7.697,3.057,1.731
