'RF589755','RF589755','RF589755','{"load_value": 21.63, "memory_usage": 33.82, "thermal_level": 22.2, "cabinet_humidity": 44.23, "cabinet_temperature": 27.250}'
'RF692698','RF692698','RF692698','{"load_value": 62.26, "memory_usage": 27.62, "thermal_level": 31.67, "cabinet_humidity": 67.44, "cabinet_temperature": 24.290}'
'RF613768','RF613768','RF613768','{"load_value": 38.47, "memory_usage": 50.03, "thermal_level": 23.21, "cabinet_humidity": 37.42, "cabinet_temperature": 41.520}'
'RF451741','RF451741','RF451741','{"load_value": 63.91, "memory_usage": 13.92, "thermal_level": 58.83, "cabinet_humidity": 46.20, "cabinet_temperature": 45.740}'
'RF456794','RF456794','RF456794','{"load_value": 76.06, "memory_usage": 9.56, "thermal_level": 29.32, "cabinet_humidity": 51.79, "cabinet_temperature": 47.750}'
'RF824654','RF824654','RF824654','{"load_value": 78.28, "memory_usage": 94.63, "thermal_level": 30.05, "cabinet_humidity": 50.42, "cabinet_temperature": 29.930}'
'RF769126','RF769126','RF769126','{"load_value": 70.81, "memory_usage": 39.29, "thermal_level": 20.41, "cabinet_humidity": 43.50, "cabinet_temperature": 39.620}'
'RF282904','RF282904','RF282904','{"load_value": 79.84, "memory_usage": 59.69, "thermal_level": 46.96, "cabinet_humidity": 35.53, "cabinet_temperature": 25.260}'
'RF817104','RF817104','RF817104','{"load_value": 78.26, "memory_usage": 61.27, "thermal_level": 36.58, "cabinet_humidity": 56.45, "cabinet_temperature": 41.080}'
'RF390397','RF390397','RF390397','{"load_value": 52.77, "memory_usage": 90.06, "thermal_level": 38.07, "cabinet_humidity": 52.22, "cabinet_temperature": 44.670}'
'RF568912','RF568912','RF568912','{"load_value": 93.27, "memory_usage": 6.34, "thermal_level": 27.49, "cabinet_humidity": 59.71, "cabinet_temperature": 40.190}'
'RF523254','RF523254','RF523254','{"load_value": 93.69, "memory_usage": 40.31, "thermal_level": 47.71, "cabinet_humidity": 66.26, "cabinet_temperature": 29.790}'
'RF568529','RF568529','RF568529','{"load_value": 35.78, "memory_usage": 33.29, "thermal_level": 34.1, "cabinet_humidity": 35.94, "cabinet_temperature": 27.390}'
'RF936996','RF936996','RF936996','{"load_value": 43.45, "memory_usage": 2.09, "thermal_level": 40.11, "cabinet_humidity": 65.14, "cabinet_temperature": 40.950}'
'RF842731','RF842731','RF842731','{"load_value": 53.23, "memory_usage": 5.36, "thermal_level": 39.98, "cabinet_humidity": 65.54, "cabinet_temperature": 42.370}'
'RF119413','RF119413','RF119413','{"load_value": 53.08, "memory_usage": 84.27, "thermal_level": 29.82, "cabinet_humidity": 33.77, "cabinet_temperature": 45.650}'
'RF533172','RF533172','RF533172','{"load_value": 20.45, "memory_usage": 97.42, "thermal_level": 47.71, "cabinet_humidity": 54.36, "cabinet_temperature": 39.450}'
'RF508118','RF508118','RF508118','{"load_value": 52.99, "memory_usage": 40.64, "thermal_level": 21.77, "cabinet_humidity": 47.73, "cabinet_temperature": 35.310}'
'RF446603','RF446603','RF446603','{"load_value": 47.32, "memory_usage": 95.36, "thermal_level": 36.58, "cabinet_humidity": 30.06, "cabinet_temperature": 23.320}'
'RF674694','RF674694','RF674694','{"load_value": 75.39, "memory_usage": 43.54, "thermal_level": 30.23, "cabinet_humidity": 41.47, "cabinet_temperature": 35.570}'
'RF883079','RF883079','RF883079','{"load_value": 33.48, "memory_usage": 31.95, "thermal_level": 24.42, "cabinet_humidity": 41.11, "cabinet_temperature": 34.540}'
'RF353782','RF353782','RF353782','{"load_value": 28.00, "memory_usage": 89.19, "thermal_level": 38.57, "cabinet_humidity": 31.95, "cabinet_temperature": 35.270}'
'RF398795','RF398795','RF398795','{"load_value": 75.95, "memory_usage": 53.98, "thermal_level": 49.58, "cabinet_humidity": 69.25, "cabinet_temperature": 28.920}'
'RF109148','RF109148','RF109148','{"load_value": 24.03, "memory_usage": 72.44, "thermal_level": 48.85, "cabinet_humidity": 41.40, "cabinet_temperature": 20.770}'
'RF658083','RF658083','RF658083','{"load_value": 79.20, "memory_usage": 38.57, "thermal_level": 34.45, "cabinet_humidity": 42.35, "cabinet_temperature": 32.640}'
'RF337442','RF337442','RF337442','{"load_value": 7.02, "memory_usage": 81.45, "thermal_level": 25.54, "cabinet_humidity": 39.55, "cabinet_temperature": 39.250}'
'RF738130','RF738130','RF738130','{"load_value": 66.15, "memory_usage": 46.86, "thermal_level": 43.54, "cabinet_humidity": 69.18, "cabinet_temperature": 35.940}'
'RF766123','RF766123','RF766123','{"load_value": 91.92, "memory_usage": 93.85, "thermal_level": 49.8, "cabinet_humidity": 30.51, "cabinet_temperature": 26.150}'
'RF872198','RF872198','RF872198','{"load_value": 43.92, "memory_usage": 53.99, "thermal_level": 41.68, "cabinet_humidity": 66.60, "cabinet_temperature": 39.100}'
'RF861539','RF861539','RF861539','{"load_value": 87.73, "memory_usage": 51.61, "thermal_level": 37.02, "cabinet_humidity": 33.74, "cabinet_temperature": 37.320}'
'RF231656','RF231656','RF231656','{"load_value": 21.24, "memory_usage": 1.06, "thermal_level": 32.88, "cabinet_humidity": 42.62, "cabinet_temperature": 28.510}'
'RF697096','RF697096','RF697096','{"load_value": 85.85, "memory_usage": 15.52, "thermal_level": 25.69, "cabinet_humidity": 49.44, "cabinet_temperature": 47.480}'
'RF845318','RF845318','RF845318','{"load_value": 40.03, "memory_usage": 91.94, "thermal_level": 59.81, "cabinet_humidity": 58.81, "cabinet_temperature": 24.870}'
'RF750508','RF750508','RF750508','{"load_value": 46.16, "memory_usage": 14.87, "thermal_level": 37.09, "cabinet_humidity": 42.27, "cabinet_temperature": 35.200}'
'RF979434','RF979434','RF979434','{"load_value": 44.23, "memory_usage": 0.67, "thermal_level": 53.49, "cabinet_humidity": 69.18, "cabinet_temperature": 22.010}'
'RF115822','RF115822','RF115822','{"load_value": 95.99, "memory_usage": 98.34, "thermal_level": 29.83, "cabinet_humidity": 40.51, "cabinet_temperature": 33.050}'
'RF478228','RF478228','RF478228','{"load_value": 88.46, "memory_usage": 92.5, "thermal_level": 37.71, "cabinet_humidity": 31.42, "cabinet_temperature": 36.090}'
'RF680971','RF680971','RF680971','{"load_value": 22.54, "memory_usage": 71.93, "thermal_level": 25.58, "cabinet_humidity": 51.15, "cabinet_temperature": 41.670}'
'RF606916','RF606916','RF606916','{"load_value": 27.98, "memory_usage": 80.2, "thermal_level": 40.18, "cabinet_humidity": 45.67, "cabinet_temperature": 23.030}'
'RF237927','RF237927','RF237927','{"load_value": 38.07, "memory_usage": 14.6, "thermal_level": 59.8, "cabinet_humidity": 43.67, "cabinet_temperature": 22.820}'
'RF425049','RF425049','RF425049','{"load_value": 9.32, "memory_usage": 77.32, "thermal_level": 43.09, "cabinet_humidity": 40.35, "cabinet_temperature": 21.090}'
'RF299810','RF299810','RF299810','{"load_value": 72.42, "memory_usage": 36.04, "thermal_level": 58.3, "cabinet_humidity": 43.11, "cabinet_temperature": 46.150}'
'RF346305','RF346305','RF346305','{"load_value": 49.03, "memory_usage": 30.75, "thermal_level": 25.26, "cabinet_humidity": 34.40, "cabinet_temperature": 21.400}'
'RF722692','RF722692','RF722692','{"load_value": 88.18, "memory_usage": 51.81, "thermal_level": 53, "cabinet_humidity": 46.17, "cabinet_temperature": 27.190}'
'RF848953','RF848953','RF848953','{"load_value": 48.07, "memory_usage": 95.21, "thermal_level": 39.23, "cabinet_humidity": 49.93, "cabinet_temperature": 26.780}'
'RF900950','RF900950','RF900950','{"load_value": 40.82, "memory_usage": 46.16, "thermal_level": 24.04, "cabinet_humidity": 37.69, "cabinet_temperature": 27.950}'
'RF759729','RF759729','RF759729','{"load_value": 13.08, "memory_usage": 63.43, "thermal_level": 53.42, "cabinet_humidity": 45.15, "cabinet_temperature": 49.560}'
'RF624828','RF624828','RF624828','{"load_value": 19.15, "memory_usage": 0.61, "thermal_level": 38.93, "cabinet_humidity": 37.02, "cabinet_temperature": 33.190}'
'RF203555','RF203555','RF203555','{"load_value": 63.84, "memory_usage": 74.47, "thermal_level": 56.28, "cabinet_humidity": 48.69, "cabinet_temperature": 22.610}'
'RF743685','RF743685','RF743685','{"load_value": 72.20, "memory_usage": 97.46, "thermal_level": 49.9, "cabinet_humidity": 32.01, "cabinet_temperature": 25.570}'
'RF621762','RF621762','RF621762','{"load_value": 71.30, "memory_usage": 42.62, "thermal_level": 56.55, "cabinet_humidity": 38.73, "cabinet_temperature": 46.950}'
'RF966482','RF966482','RF966482','{"load_value": 98.72, "memory_usage": 60.21, "thermal_level": 57.86, "cabinet_humidity": 47.56, "cabinet_temperature": 32.450}'
'RF636249','RF636249','RF636249','{"load_value": 88.00, "memory_usage": 44.17, "thermal_level": 27.49, "cabinet_humidity": 56.57, "cabinet_temperature": 39.430}'
'RF101634','RF101634','RF101634','{"load_value": 16.91, "memory_usage": 50.63, "thermal_level": 31.34, "cabinet_humidity": 67.39, "cabinet_temperature": 42.610}'
'RF332024','RF332024','RF332024','{"load_value": 30.17, "memory_usage": 97.55, "thermal_level": 53.93, "cabinet_humidity": 37.30, "cabinet_temperature": 47.970}'
'RF640825','RF640825','RF640825','{"load_value": 65.05, "memory_usage": 13.33, "thermal_level": 23.12, "cabinet_humidity": 61.22, "cabinet_temperature": 44.110}'
'RF287320','RF287320','RF287320','{"load_value": 97.37, "memory_usage": 49.26, "thermal_level": 57.45, "cabinet_humidity": 62.12, "cabinet_temperature": 21.060}'
'RF898490','RF898490','RF898490','{"load_value": 1.61, "memory_usage": 97.14, "thermal_level": 35.74, "cabinet_humidity": 36.16, "cabinet_temperature": 22.320}'
'RF498733','RF498733','RF498733','{"load_value": 5.61, "memory_usage": 20.09, "thermal_level": 24.5, "cabinet_humidity": 45.18, "cabinet_temperature": 30.610}'
'RF246188','RF246188','RF246188','{"load_value": 56.85, "memory_usage": 62.24, "thermal_level": 32.37, "cabinet_humidity": 34.49, "cabinet_temperature": 26.840}'
'RF632611','RF632611','RF632611','{"load_value": 52.17, "memory_usage": 87.74, "thermal_level": 55.34, "cabinet_humidity": 52.92, "cabinet_temperature": 38.030}'
'RF132376','RF132376','RF132376','{"load_value": 6.03, "memory_usage": 28.82, "thermal_level": 58.93, "cabinet_humidity": 52.13, "cabinet_temperature": 42.970}'
'RF258719','RF258719','RF258719','{"load_value": 90.24, "memory_usage": 38.13, "thermal_level": 52.93, "cabinet_humidity": 67.34, "cabinet_temperature": 36.930}'
'RF575911','RF575911','RF575911','{"load_value": 4.83, "memory_usage": 57.94, "thermal_level": 33.73, "cabinet_humidity": 47.17, "cabinet_temperature": 43.770}'
'RF853928','RF853928','RF853928','{"load_value": 18.35, "memory_usage": 35.22, "thermal_level": 36.66, "cabinet_humidity": 43.81, "cabinet_temperature": 42.220}'
'RF838923','RF838923','RF838923','{"load_value": 13.91, "memory_usage": 35.55, "thermal_level": 50.23, "cabinet_humidity": 66.12, "cabinet_temperature": 47.740}'
'RF839341','RF839341','RF839341','{"load_value": 19.98, "memory_usage": 78.2, "thermal_level": 53.14, "cabinet_humidity": 38.86, "cabinet_temperature": 31.380}'
'RF953879','RF953879','RF953879','{"load_value": 2.93, "memory_usage": 38.82, "thermal_level": 51.42, "cabinet_humidity": 36.34, "cabinet_temperature": 46.810}'
'RF131152','RF131152','RF131152','{"load_value": 26.18, "memory_usage": 73.43, "thermal_level": 43.16, "cabinet_humidity": 69.14, "cabinet_temperature": 26.850}'
'RF888669','RF888669','RF888669','{"load_value": 6.66, "memory_usage": 69.7, "thermal_level": 46.94, "cabinet_humidity": 37.96, "cabinet_temperature": 31.510}'
'RF429445','RF429445','RF429445','{"load_value": 67.18, "memory_usage": 51.3, "thermal_level": 29.82, "cabinet_humidity": 67.97, "cabinet_temperature": 46.980}'
'RF333798','RF333798','RF333798','{"load_value": 65.74, "memory_usage": 88.46, "thermal_level": 42.56, "cabinet_humidity": 44.68, "cabinet_temperature": 39.690}'
'RF614567','RF614567','RF614567','{"load_value": 92.54, "memory_usage": 76.8, "thermal_level": 38.95, "cabinet_humidity": 37.07, "cabinet_temperature": 49.440}'
'RF739212','RF739212','RF739212','{"load_value": 79.96, "memory_usage": 71.02, "thermal_level": 45.21, "cabinet_humidity": 66.79, "cabinet_temperature": 40.500}'
'RF150993','RF150993','RF150993','{"load_value": 4.20, "memory_usage": 91.69, "thermal_level": 23.25, "cabinet_humidity": 37.08, "cabinet_temperature": 22.480}'
'RF125914','RF125914','RF125914','{"load_value": 7.68, "memory_usage": 76.24, "thermal_level": 48.7, "cabinet_humidity": 47.67, "cabinet_temperature": 24.860}'
'RF189963','RF189963','RF189963','{"load_value": 15.35, "memory_usage": 10.03, "thermal_level": 26.52, "cabinet_humidity": 50.50, "cabinet_temperature": 20.600}'
'RF842554','RF842554','RF842554','{"load_value": 84.36, "memory_usage": 77.31, "thermal_level": 23.4, "cabinet_humidity": 66.57, "cabinet_temperature": 31.820}'
'RF250840','RF250840','RF250840','{"load_value": 92.74, "memory_usage": 22.31, "thermal_level": 49.89, "cabinet_humidity": 32.81, "cabinet_temperature": 31.460}'
'RF657012','RF657012','RF657012','{"load_value": 61.62, "memory_usage": 31.39, "thermal_level": 32.93, "cabinet_humidity": 54.52, "cabinet_temperature": 26.130}'
'RF545816','RF545816','RF545816','{"load_value": 95.02, "memory_usage": 69.62, "thermal_level": 56.66, "cabinet_humidity": 39.29, "cabinet_temperature": 45.050}'
'RF171712','RF171712','RF171712','{"load_value": 67.95, "memory_usage": 44.76, "thermal_level": 52.99, "cabinet_humidity": 66.42, "cabinet_temperature": 33.230}'
'RF816580','RF816580','RF816580','{"load_value": 90.06, "memory_usage": 44.01, "thermal_level": 26.88, "cabinet_humidity": 52.56, "cabinet_temperature": 26.540}'
'RF306587','RF306587','RF306587','{"load_value": 14.04, "memory_usage": 93.13, "thermal_level": 59.69, "cabinet_humidity": 36.38, "cabinet_temperature": 31.880}'
'RF604902','RF604902','RF604902','{"load_value": 43.87, "memory_usage": 34.58, "thermal_level": 36.91, "cabinet_humidity": 40.43, "cabinet_temperature": 39.400}'
'RF439654','RF439654','RF439654','{"load_value": 41.89, "memory_usage": 7.53, "thermal_level": 59.56, "cabinet_humidity": 52.08, "cabinet_temperature": 43.400}'
'RF479636','RF479636','RF479636','{"load_value": 4.98, "memory_usage": 27.73, "thermal_level": 58.77, "cabinet_humidity": 69.34, "cabinet_temperature": 43.950}'
'RF528813','RF528813','RF528813','{"load_value": 68.12, "memory_usage": 59.41, "thermal_level": 40.42, "cabinet_humidity": 49.16, "cabinet_temperature": 26.460}'
'RF787159','RF787159','RF787159','{"load_value": 91.78, "memory_usage": 70.36, "thermal_level": 23.38, "cabinet_humidity": 40.06, "cabinet_temperature": 48.390}'
'RF420504','RF420504','RF420504','{"load_value": 46.46, "memory_usage": 63.25, "thermal_level": 57.77, "cabinet_humidity": 64.75, "cabinet_temperature": 24.020}'
'RF332281','RF332281','RF332281','{"load_value": 71.09, "memory_usage": 68.91, "thermal_level": 47.97, "cabinet_humidity": 44.69, "cabinet_temperature": 43.570}'
'RF687152','RF687152','RF687152','{"load_value": 15.96, "memory_usage": 59, "thermal_level": 26.03, "cabinet_humidity": 66.62, "cabinet_temperature": 42.770}'
'RF261351','RF261351','RF261351','{"load_value": 96.47, "memory_usage": 80.29, "thermal_level": 35.84, "cabinet_humidity": 68.07, "cabinet_temperature": 22.370}'
'RF711693','RF711693','RF711693','{"load_value": 70.16, "memory_usage": 92.16, "thermal_level": 37.71, "cabinet_humidity": 42.04, "cabinet_temperature": 33.170}'
'RF506726','RF506726','RF506726','{"load_value": 81.12, "memory_usage": 43.08, "thermal_level": 32.11, "cabinet_humidity": 43.84, "cabinet_temperature": 23.100}'
'RF344580','RF344580','RF344580','{"load_value": 33.54, "memory_usage": 14.46, "thermal_level": 58.5, "cabinet_humidity": 31.71, "cabinet_temperature": 21.240}'
'RF879722','RF879722','RF879722','{"load_value": 59.15, "memory_usage": 17.17, "thermal_level": 54.51, "cabinet_humidity": 31.92, "cabinet_temperature": 48.950}'
'RF979531','RF979531','RF979531','{"load_value": 10.22, "memory_usage": 24.51, "thermal_level": 31.42, "cabinet_humidity": 39.00, "cabinet_temperature": 45.750}'
'RF931536','RF931536','RF931536','{"load_value": 76.91, "memory_usage": 71.21, "thermal_level": 58.76, "cabinet_humidity": 48.77, "cabinet_temperature": 35.180}'
'RF666264','RF666264','RF666264','{"load_value": 57.88, "memory_usage": 61.14, "thermal_level": 32.83, "cabinet_humidity": 41.75, "cabinet_temperature": 49.350}'
'RF218240','RF218240','RF218240','{"load_value": 57.02, "memory_usage": 17.08, "thermal_level": 53.53, "cabinet_humidity": 45.26, "cabinet_temperature": 46.860}'
'RF356095','RF356095','RF356095','{"load_value": 9.15, "memory_usage": 89.39, "thermal_level": 29.88, "cabinet_humidity": 68.03, "cabinet_temperature": 47.260}'
'RF380441','RF380441','RF380441','{"load_value": 82.32, "memory_usage": 83.83, "thermal_level": 27.01, "cabinet_humidity": 61.91, "cabinet_temperature": 43.890}'
'RF685178','RF685178','RF685178','{"load_value": 84.60, "memory_usage": 34.91, "thermal_level": 26.7, "cabinet_humidity": 38.54, "cabinet_temperature": 28.300}'
'RF741009','RF741009','RF741009','{"load_value": 23.61, "memory_usage": 30.9, "thermal_level": 56.47, "cabinet_humidity": 49.96, "cabinet_temperature": 48.860}'
'RF388557','RF388557','RF388557','{"load_value": 3.51, "memory_usage": 18.72, "thermal_level": 29.92, "cabinet_humidity": 31.36, "cabinet_temperature": 35.230}'
'RF833861','RF833861','RF833861','{"load_value": 9.42, "memory_usage": 71.08, "thermal_level": 31.19, "cabinet_humidity": 34.41, "cabinet_temperature": 28.050}'
'RF697583','RF697583','RF697583','{"load_value": 45.87, "memory_usage": 38.89, "thermal_level": 38.61, "cabinet_humidity": 37.79, "cabinet_temperature": 47.920}'
'RF626528','RF626528','RF626528','{"load_value": 53.28, "memory_usage": 89.21, "thermal_level": 42.83, "cabinet_humidity": 42.95, "cabinet_temperature": 34.980}'
'RF685646','RF685646','RF685646','{"load_value": 36.79, "memory_usage": 57.02, "thermal_level": 25.41, "cabinet_humidity": 30.24, "cabinet_temperature": 42.330}'
'RF378099','RF378099','RF378099','{"load_value": 45.79, "memory_usage": 4.27, "thermal_level": 32.7, "cabinet_humidity": 57.77, "cabinet_temperature": 27.270}'
'RF622512','RF622512','RF622512','{"load_value": 11.21, "memory_usage": 99.18, "thermal_level": 22.49, "cabinet_humidity": 50.68, "cabinet_temperature": 33.270}'
'RF305880','RF305880','RF305880','{"load_value": 35.97, "memory_usage": 26, "thermal_level": 29.84, "cabinet_humidity": 39.46, "cabinet_temperature": 32.680}'
'RF477454','RF477454','RF477454','{"load_value": 96.76, "memory_usage": 12.42, "thermal_level": 47.57, "cabinet_humidity": 58.05, "cabinet_temperature": 21.130}'
'RF850212','RF850212','RF850212','{"load_value": 19.19, "memory_usage": 13.8, "thermal_level": 48.1, "cabinet_humidity": 44.02, "cabinet_temperature": 45.570}'
'RF929806','RF929806','RF929806','{"load_value": 30.45, "memory_usage": 68.69, "thermal_level": 55.85, "cabinet_humidity": 48.50, "cabinet_temperature": 31.770}'
'RF566477','RF566477','RF566477','{"load_value": 29.29, "memory_usage": 77.6, "thermal_level": 51.51, "cabinet_humidity": 50.91, "cabinet_temperature": 41.960}'
'RF208035','RF208035','RF208035','{"load_value": 70.17, "memory_usage": 39.22, "thermal_level": 29.89, "cabinet_humidity": 48.06, "cabinet_temperature": 20.570}'
'RF564665','RF564665','RF564665','{"load_value": 17.06, "memory_usage": 3.31, "thermal_level": 42.46, "cabinet_humidity": 43.07, "cabinet_temperature": 20.050}'
'RF159381','RF159381','RF159381','{"load_value": 10.53, "memory_usage": 94.26, "thermal_level": 26.26, "cabinet_humidity": 34.79, "cabinet_temperature": 42.310}'
'RF426261','RF426261','RF426261','{"load_value": 9.72, "memory_usage": 12.65, "thermal_level": 38.08, "cabinet_humidity": 56.75, "cabinet_temperature": 41.020}'
'RF229393','RF229393','RF229393','{"load_value": 66.51, "memory_usage": 42.11, "thermal_level": 54.56, "cabinet_humidity": 60.95, "cabinet_temperature": 25.030}'
'RF109251','RF109251','RF109251','{"load_value": 3.51, "memory_usage": 35.18, "thermal_level": 58.84, "cabinet_humidity": 45.59, "cabinet_temperature": 45.320}'
'RF836627','RF836627','RF836627','{"load_value": 72.29, "memory_usage": 75.46, "thermal_level": 31.09, "cabinet_humidity": 41.29, "cabinet_temperature": 31.980}'
'RF882616','RF882616','RF882616','{"load_value": 14.35, "memory_usage": 43.1, "thermal_level": 28.67, "cabinet_humidity": 48.34, "cabinet_temperature": 23.140}'
'RF280108','RF280108','RF280108','{"load_value": 82.50, "memory_usage": 24.56, "thermal_level": 27.42, "cabinet_humidity": 69.44, "cabinet_temperature": 43.350}'
'RF223692','RF223692','RF223692','{"load_value": 77.32, "memory_usage": 65.61, "thermal_level": 50.71, "cabinet_humidity": 63.63, "cabinet_temperature": 36.190}'
'RF297616','RF297616','RF297616','{"load_value": 92.50, "memory_usage": 36.09, "thermal_level": 34.72, "cabinet_humidity": 34.89, "cabinet_temperature": 40.200}'
'RF655095','RF655095','RF655095','{"load_value": 64.08, "memory_usage": 19.47, "thermal_level": 51.77, "cabinet_humidity": 68.84, "cabinet_temperature": 22.440}'
'RF818470','RF818470','RF818470','{"load_value": 36.21, "memory_usage": 27.17, "thermal_level": 45.32, "cabinet_humidity": 36.74, "cabinet_temperature": 29.980}'
'RF979686','RF979686','RF979686','{"load_value": 98.01, "memory_usage": 32.69, "thermal_level": 56.65, "cabinet_humidity": 51.55, "cabinet_temperature": 45.270}'
'RF686977','RF686977','RF686977','{"load_value": 53.50, "memory_usage": 40.85, "thermal_level": 53.54, "cabinet_humidity": 66.59, "cabinet_temperature": 49.660}'
'RF615078','RF615078','RF615078','{"load_value": 70.13, "memory_usage": 62.17, "thermal_level": 20.15, "cabinet_humidity": 61.71, "cabinet_temperature": 27.940}'
'RF927905','RF927905','RF927905','{"load_value": 74.96, "memory_usage": 17.75, "thermal_level": 57.86, "cabinet_humidity": 61.40, "cabinet_temperature": 41.920}'
'RF381157','RF381157','RF381157','{"load_value": 69.26, "memory_usage": 74.65, "thermal_level": 22.24, "cabinet_humidity": 41.65, "cabinet_temperature": 26.350}'
'RF674459','RF674459','RF674459','{"load_value": 2.09, "memory_usage": 49.12, "thermal_level": 38.47, "cabinet_humidity": 33.12, "cabinet_temperature": 38.600}'
'RF855272','RF855272','RF855272','{"load_value": 94.70, "memory_usage": 31.99, "thermal_level": 56.66, "cabinet_humidity": 56.74, "cabinet_temperature": 35.800}'
'RF932504','RF932504','RF932504','{"load_value": 9.49, "memory_usage": 92.23, "thermal_level": 23.31, "cabinet_humidity": 38.85, "cabinet_temperature": 45.500}'
'RF982608','RF982608','RF982608','{"load_value": 7.46, "memory_usage": 16.54, "thermal_level": 27.33, "cabinet_humidity": 55.17, "cabinet_temperature": 44.860}'
'RF683127','RF683127','RF683127','{"load_value": 88.62, "memory_usage": 7.39, "thermal_level": 48.12, "cabinet_humidity": 64.30, "cabinet_temperature": 24.940}'
'RF712117','RF712117','RF712117','{"load_value": 17.23, "memory_usage": 30.25, "thermal_level": 48.5, "cabinet_humidity": 39.08, "cabinet_temperature": 40.190}'
'RF415446','RF415446','RF415446','{"load_value": 99.33, "memory_usage": 62.03, "thermal_level": 26.86, "cabinet_humidity": 55.42, "cabinet_temperature": 34.870}'
'RF143816','RF143816','RF143816','{"load_value": 4.04, "memory_usage": 17.7, "thermal_level": 30.78, "cabinet_humidity": 31.49, "cabinet_temperature": 40.230}'
'RF308408','RF308408','RF308408','{"load_value": 90.00, "memory_usage": 47.4, "thermal_level": 27.53, "cabinet_humidity": 50.12, "cabinet_temperature": 34.670}'
'RF596423','RF596423','RF596423','{"load_value": 60.92, "memory_usage": 57.49, "thermal_level": 35.46, "cabinet_humidity": 52.53, "cabinet_temperature": 36.650}'
'RF135710','RF135710','RF135710','{"load_value": 1.66, "memory_usage": 95.44, "thermal_level": 35.99, "cabinet_humidity": 31.94, "cabinet_temperature": 20.060}'
'RF895484','RF895484','RF895484','{"load_value": 20.91, "memory_usage": 52.81, "thermal_level": 30.13, "cabinet_humidity": 50.41, "cabinet_temperature": 33.740}'
'RF116568','RF116568','RF116568','{"load_value": 46.29, "memory_usage": 4.57, "thermal_level": 49.7, "cabinet_humidity": 57.05, "cabinet_temperature": 44.730}'
'RF842127','RF842127','RF842127','{"load_value": 69.12, "memory_usage": 51.55, "thermal_level": 46.83, "cabinet_humidity": 54.44, "cabinet_temperature": 41.600}'
'RF152341','RF152341','RF152341','{"load_value": 13.13, "memory_usage": 41.62, "thermal_level": 54.81, "cabinet_humidity": 66.49, "cabinet_temperature": 45.540}'
'RF602945','RF602945','RF602945','{"load_value": 2.42, "memory_usage": 1.22, "thermal_level": 30.4, "cabinet_humidity": 56.58, "cabinet_temperature": 49.790}'
'RF807998','RF807998','RF807998','{"load_value": 2.77, "memory_usage": 10.81, "thermal_level": 27.45, "cabinet_humidity": 33.70, "cabinet_temperature": 48.560}'
'RF123690','RF123690','RF123690','{"load_value": 35.29, "memory_usage": 67.33, "thermal_level": 24.91, "cabinet_humidity": 34.15, "cabinet_temperature": 27.120}'
'RF608285','RF608285','RF608285','{"load_value": 94.80, "memory_usage": 72.79, "thermal_level": 35.13, "cabinet_humidity": 39.23, "cabinet_temperature": 32.280}'
'RF724487','RF724487','RF724487','{"load_value": 54.31, "memory_usage": 81.26, "thermal_level": 36.33, "cabinet_humidity": 39.60, "cabinet_temperature": 29.740}'
'RF778994','RF778994','RF778994','{"load_value": 32.23, "memory_usage": 97.07, "thermal_level": 23.51, "cabinet_humidity": 34.40, "cabinet_temperature": 28.350}'
'RF648710','RF648710','RF648710','{"load_value": 99.65, "memory_usage": 36.42, "thermal_level": 36.43, "cabinet_humidity": 37.26, "cabinet_temperature": 30.690}'
'RF877750','RF877750','RF877750','{"load_value": 55.10, "memory_usage": 41.18, "thermal_level": 36.52, "cabinet_humidity": 37.36, "cabinet_temperature": 47.930}'
'RF498665','RF498665','RF498665','{"load_value": 25.47, "memory_usage": 43.26, "thermal_level": 20.53, "cabinet_humidity": 42.19, "cabinet_temperature": 47.640}'
'RF559899','RF559899','RF559899','{"load_value": 75.31, "memory_usage": 43.3, "thermal_level": 52.91, "cabinet_humidity": 67.76, "cabinet_temperature": 25.760}'
'RF923432','RF923432','RF923432','{"load_value": 68.97, "memory_usage": 89.67, "thermal_level": 24.23, "cabinet_humidity": 48.25, "cabinet_temperature": 45.240}'
'RF802630','RF802630','RF802630','{"load_value": 8.29, "memory_usage": 49.26, "thermal_level": 31.8, "cabinet_humidity": 59.16, "cabinet_temperature": 36.690}'
'RF100725','RF100725','RF100725','{"load_value": 0.99, "memory_usage": 32.07, "thermal_level": 38.47, "cabinet_humidity": 47.40, "cabinet_temperature": 33.840}'
'RF506310','RF506310','RF506310','{"load_value": 1.31, "memory_usage": 7.01, "thermal_level": 27.34, "cabinet_humidity": 46.75, "cabinet_temperature": 23.050}'
'RF422033','RF422033','RF422033','{"load_value": 58.24, "memory_usage": 96.98, "thermal_level": 55.4, "cabinet_humidity": 35.74, "cabinet_temperature": 28.680}'
'RF806459','RF806459','RF806459','{"load_value": 24.32, "memory_usage": 28.33, "thermal_level": 59.32, "cabinet_humidity": 42.85, "cabinet_temperature": 28.270}'
'RF478822','RF478822','RF478822','{"load_value": 2.96, "memory_usage": 62.48, "thermal_level": 47.72, "cabinet_humidity": 56.07, "cabinet_temperature": 49.140}'
'RF196869','RF196869','RF196869','{"load_value": 82.11, "memory_usage": 1.92, "thermal_level": 36.89, "cabinet_humidity": 39.22, "cabinet_temperature": 43.760}'
