'RF566477','RF566477','RF566477','E4416','Electrical','Medium',0.321,'Controller',622,146,6071.720
'RF208035','RF208035','RF208035','E3111','Communication','Critical',0.583,'Motor',564,107,6646.160
'RF564665','RF564665','RF564665','E1801','Electrical','Critical',0.861,NULL,46,121,4944.580
'RF159381','RF159381','RF159381',NULL,'Communication','Critical',0.79,'Gearbox',1848,24,2833.210
'RF426261','RF426261','RF426261',NULL,NULL,'High',0.024,'Controller',2409,46,3561.820
'RF229393','RF229393','RF229393','E4957','Electrical','Critical',0.281,'Motor',2307,88,9659.150
'RF109251','RF109251','RF109251',NULL,'Mechanical','Medium',0.647,'Controller',978,77,4583.850
'RF836627','RF836627','RF836627','E4943','Communication','High',0.12,'Motor',1646,164,7552.590
'RF882616','RF882616','RF882616',NULL,'Mechanical','Critical',0.934,'Joint',4391,101,4176.360
'RF280108','RF280108','RF280108','E2727',NULL,'High',0.857,'Motor',423,4,2265.950
'RF223692','RF223692','RF223692',NULL,NULL,'Low',0.042,NULL,4405,53,3928.120
'RF297616','RF297616','RF297616',NULL,'Communication',NULL,0.948,'Gearbox',2648,127,370.620
'RF655095','RF655095','RF655095',NULL,NULL,'Low',0.595,'Motor',687,2,2483.880
'RF818470','RF818470','RF818470','E3221','Mechanical','Medium',0.346,'Gearbox',4860,3,3954.560
'RF979686','RF979686','RF979686','E6533','Electrical','High',0.936,'Controller',221,84,4443.220
'RF686977','RF686977','RF686977','E2370',NULL,'Critical',0.583,'Motor',1835,155,1068.290
'RF615078','RF615078','RF615078',NULL,'Software',NULL,0.901,'Gearbox',441,91,6297.320
'RF927905','RF927905','RF927905',NULL,'Electrical',NULL,0.398,'Gearbox',1200,13,8817.410
'RF381157','RF381157','RF381157',NULL,'Communication','Medium',0.654,'Motor',908,60,9072.900
'RF674459','RF674459','RF674459',NULL,'Electrical','Medium',0.515,'Gearbox',961,120,3669.540
'RF855272','RF855272','RF855272','E7999','Mechanical',NULL,0.448,'Motor',202,89,2261.580
'RF932504','RF932504','RF932504','E3033',NULL,NULL,0.861,'Controller',1741,110,8114.400
'RF982608','RF982608','RF982608',NULL,NULL,'High',0.894,'Controller',4267,119,7055.940
'RF683127','RF683127','RF683127',NULL,NULL,NULL,0.25,NULL,2754,64,2949.050
'RF712117','RF712117','RF712117','E3872','Electrical','High',0.724,NULL,3687,170,4679.730
'RF415446','RF415446','RF415446',NULL,'Electrical',NULL,0.623,'Motor',967,157,4395.080
'RF143816','RF143816','RF143816','E8789','Communication','Low',0.551,NULL,7,170,3875.130
'RF308408','RF308408','RF308408',NULL,'Communication',NULL,0.799,'Joint',3149,59,3561.010
'RF596423','RF596423','RF596423','E8997',NULL,'High',0.379,'Gearbox',4165,102,7560.970
'RF135710','RF135710','RF135710',NULL,'Communication','Medium',0.538,'Motor',3964,31,7105.940
'RF895484','RF895484','RF895484',NULL,'Communication','Medium',0.435,NULL,512,109,1302.500
'RF116568','RF116568','RF116568','E5027','Mechanical','Low',0.238,NULL,760,153,2373.170
'RF842127','RF842127','RF842127','E9306','Mechanical',NULL,0.232,NULL,4318,110,9533.310
'RF152341','RF152341','RF152341','E3223',NULL,'Medium',0.261,'Gearbox',1599,19,73.940
'RF602945','RF602945','RF602945',NULL,NULL,'Low',0.239,'Gearbox',1566,143,5148.200
'RF807998','RF807998','RF807998',NULL,NULL,'High',0.301,NULL,4356,87,7957.020
'RF123690','RF123690','RF123690','E3025','Communication','Medium',0.749,'Joint',2515,132,6765.140
'RF608285','RF608285','RF608285','E2808','Mechanical','Low',0.603,'Gearbox',1963,176,668.190
'RF724487','RF724487','RF724487',NULL,'Electrical','Medium',0.813,NULL,991,3,5959.350
'RF778994','RF778994','RF778994','E5851','Software','High',0.244,NULL,4452,100,3493.260
'RF648710','RF648710','RF648710','E8558','Communication',NULL,0.038,'Controller',4505,1,1907.120
'RF877750','RF877750','RF877750',NULL,'Software',NULL,0.333,'Joint',1422,131,6496.240
'RF498665','RF498665','RF498665',NULL,'Electrical','Critical',0.497,NULL,1726,90,5826.520
'RF559899','RF559899','RF559899','E9885','Communication','Medium',0.475,'Joint',4801,166,522.480
'RF923432','RF923432','RF923432','E8833','Mechanical','High',0.078,'Controller',553,65,3734.830
'RF802630','RF802630','RF802630','E8593','Mechanical','Low',0.675,NULL,4987,155,8975.370
'RF427612','RF427612','RF427612','E4550',NULL,'Low',0.898,'Joint',4354,49,212.190
'RF933676','RF933676','RF933676',NULL,NULL,'High',0.025,'Motor',4840,28,4581.520
'RF423954','RF423954','RF423954',NULL,'Mechanical','Low',0.277,'Motor',948,79,8986.400
'RF988074','RF988074','RF988074','E6829','Communication','Low',0.563,NULL,4566,48,935.880
'RF559975','RF559975','RF559975','E6835','Communication','High',0.898,NULL,4602,95,5281.870
'RF869970','RF869970','RF869970',NULL,'Communication',NULL,0.018,NULL,4148,15,835.280
'RF532992','RF532992','RF532992',NULL,'Communication','Medium',0.424,'Controller',3618,139,6965.870
'RF473731','RF473731','RF473731',NULL,'Electrical','Low',0.114,'Joint',119,176,3888.540
'RF221519','RF221519','RF221519','E5281',NULL,'Medium',0.515,'Motor',3496,149,3837.860
'RF714197','RF714197','RF714197','E3189','Communication','High',0.097,'Controller',2945,79,8480.070
'RF558602','RF558602','RF558602',NULL,'Communication','Critical',0.32,'Motor',3857,7,5923.010
'RF804961','RF804961','RF804961','E9386',NULL,'Medium',0.012,'Controller',4402,16,7019.210
'RF153435','RF153435','RF153435',NULL,NULL,'Medium',0.554,'Motor',983,95,1399.960
'RF345609','RF345609','RF345609',NULL,'Electrical',NULL,0.621,'Motor',4553,25,2763.470
'RF888611','RF888611','RF888611',NULL,'Mechanical','Critical',0.617,'Motor',1719,178,9442.980
'RF989712','RF989712','RF989712','E2110','Mechanical','Critical',0.761,'Joint',2279,76,4161.750
'RF855237','RF855237','RF855237','E5748',NULL,'Medium',0.001,'Joint',893,98,4454.540
'RF303836','RF303836','RF303836',NULL,'Mechanical','Medium',0.817,'Motor',587,116,4674.630
'RF650574','RF650574','RF650574',NULL,'Communication','Low',0.612,'Gearbox',2828,46,7955.970
'RF843604','RF843604','RF843604','E5841','Communication','High',0.217,'Motor',4788,160,3023.450
'RF531394','RF531394','RF531394',NULL,NULL,'Medium',0.322,'Gearbox',1107,146,7468.120
'RF871870','RF871870','RF871870',NULL,'Software','Low',0.045,'Joint',4276,91,7036.980
'RF149923','RF149923','RF149923','E5432','Mechanical','Low',0.007,NULL,4077,178,4172.100
'RF791964','RF791964','RF791964',NULL,'Mechanical',NULL,0.654,NULL,2419,52,714.560
'RF202537','RF202537','RF202537','E3566','Communication',NULL,0.481,'Gearbox',2251,100,5477.520
'RF849215','RF849215','RF849215','E6145','Software',NULL,0.331,'Motor',4271,19,27.360
'RF941361','RF941361','RF941361',NULL,'Mechanical','Medium',0.008,NULL,1220,172,8396.520
'RF397868','RF397868','RF397868',NULL,'Electrical','Medium',0.456,'Gearbox',803,74,3834.570
'RF554490','RF554490','RF554490',NULL,'Communication','Low',0.004,'Motor',1076,NULL,1688.370
'RF868710','RF868710','RF868710','E6548','Software','Low',0.029,NULL,2748,170,4790.760
'RF336709','RF336709','RF336709','E1509','Mechanical','Low',0.193,'Gearbox',2862,6,890.590
'RF208267','RF208267','RF208267',NULL,'Electrical','Critical',0.36,'Controller',2749,51,7720.000
'RF447490','RF447490','RF447490',NULL,'Communication','Critical',0.421,'Controller',2664,148,9856.310
'RF393041','RF393041','RF393041',NULL,'Communication','High',0.573,'Joint',2019,156,8127.810
'RF725417','RF725417','RF725417','E2967','Communication','Critical',0.271,'Joint',594,23,4030.610
'RF673536','RF673536','RF673536','E7713','Communication','Critical',0.267,'Gearbox',262,179,8202.420
'RF445029','RF445029','RF445029','E7758','Communication','Low',0.789,'Controller',2531,128,8802.520
'RF233893','RF233893','RF233893',NULL,'Software','Critical',0.838,'Motor',1237,144,2626.460
'RF487013','RF487013','RF487013','E5841','Mechanical','Low',0.924,'Controller',1484,113,6512.780
'RF300574','RF300574','RF300574','E1944','Mechanical','Critical',0.513,'Gearbox',2093,3,1727.800
'RF112586','RF112586','RF112586','E8833',NULL,'Critical',0.671,'Motor',294,23,5949.870
'RF465768','RF465768','RF465768','E8571','Communication','Medium',0.197,NULL,1207,7,3771.310
'RF791266','RF791266','RF791266',NULL,'Electrical','Critical',0.514,'Gearbox',1881,109,4805.660
'RF856387','RF856387','RF856387',NULL,'Electrical','Critical',0.615,NULL,145,119,9206.220
'RF761509','RF761509','RF761509',NULL,'Software','Critical',0.086,'Controller',4827,117,155.760
'RF764358','RF764358','RF764358',NULL,'Mechanical','Medium',0.449,NULL,4166,95,9648.560
'RF924875','RF924875','RF924875',NULL,'Mechanical',NULL,0.752,'Motor',2857,103,7955.750
'RF424682','RF424682','RF424682','E1142','Communication','Medium',0.356,'Joint',107,11,6421.470
'RF208257','RF208257','RF208257',NULL,'Electrical','Low',0.314,'Controller',697,50,153.000
'RF322066','RF322066','RF322066','E1783','Electrical','Critical',0.11,'Gearbox',1614,168,9513.300
'RF477372','RF477372','RF477372','E4627',NULL,NULL,0.064,'Gearbox',1104,7,5179.330
'RF436697','RF436697','RF436697',NULL,NULL,NULL,0.558,NULL,4682,59,6532.430
'RF979807','RF979807','RF979807',NULL,'Mechanical','Medium',0.282,'Gearbox',3698,51,8244.290
'RF783592','RF783592','RF783592',NULL,'Communication','Low',0.003,NULL,4621,33,335.710
'RF215413','RF215413','RF215413',NULL,'Mechanical','Low',0.603,'Gearbox',3793,162,7469.560
'RF727467','RF727467','RF727467','E4731',NULL,'Critical',0.979,'Controller',4691,161,862.610
'RF899270','RF899270','RF899270',NULL,'Software','High',0.418,'Gearbox',1927,162,2553.050
'RF444060','RF444060','RF444060',NULL,'Software','Low',0.818,NULL,2437,11,7668.400
'RF550878','RF550878','RF550878',NULL,NULL,'High',0.786,'Gearbox',1007,53,8766.730
'RF377428','RF377428','RF377428','E2092','Mechanical','Critical',0.007,'Motor',3572,25,2411.460
'RF325456','RF325456','RF325456','E4084','Mechanical','Low',0.289,'Controller',3530,167,9300.450
'RF826898','RF826898','RF826898',NULL,'Communication','Medium',0.513,'Controller',3934,91,3882.950
'RF912056','RF912056','RF912056','E7000','Software',NULL,0.161,'Joint',2838,106,2869.610
'RF417040','RF417040','RF417040','E7229','Mechanical','Medium',0.783,'Motor',684,176,3973.850
'RF930475','RF930475','RF930475','E4932','Mechanical','High',0.89,'Motor',2923,144,8394.290
'RF867906','RF867906','RF867906',NULL,'Software','High',0.251,'Joint',1091,80,9345.910
'RF920197','RF920197','RF920197',NULL,NULL,'Critical',0.486,'Gearbox',1002,123,297.270
'RF450906','RF450906','RF450906','E8211',NULL,'Low',0.354,NULL,2796,106,9170.820
'RF764269','RF764269','RF764269',NULL,'Mechanical','Medium',0.05,'Joint',3663,88,4382.330
'RF894605','RF894605','RF894605',NULL,'Software','Low',0.055,NULL,4427,50,5170.670
'RF463035','RF463035','RF463035',NULL,'Electrical',NULL,0.619,'Motor',4552,34,8535.190
'RF794061','RF794061','RF794061',NULL,'Communication',NULL,0.166,'Controller',2997,81,6304.220
'RF351074','RF351074','RF351074',NULL,'Mechanical','Critical',0.53,'Controller',4183,96,2860.880
'RF149830','RF149830','RF149830','E4884',NULL,NULL,0.482,'Joint',4194,81,6928.020
'RF338848','RF338848','RF338848','E9982',NULL,'Critical',0.546,'Motor',95,63,6918.780
'RF467649','RF467649','RF467649',NULL,'Mechanical',NULL,0.394,'Motor',2619,64,9074.140
'RF154335','RF154335','RF154335',NULL,'Electrical','Medium',0.591,NULL,4753,71,7467.670
'RF529626','RF529626','RF529626',NULL,'Communication','Low',0.482,'Motor',2254,56,6981.710
'RF677732','RF677732','RF677732','E9834','Electrical','Low',0.164,'Joint',4875,106,8107.220
'RF123317','RF123317','RF123317',NULL,'Electrical',NULL,0.964,'Joint',2303,134,4524.660
'RF454038','RF454038','RF454038',NULL,'Mechanical','Medium',0.908,'Motor',2868,144,7997.300
'RF650327','RF650327','RF650327','E9628','Communication','Medium',0.204,NULL,3201,126,5467.790
'RF598308','RF598308','RF598308',NULL,'Mechanical','Low',0.393,NULL,710,29,9202.160
'RF508771','RF508771','RF508771',NULL,'Electrical',NULL,0.648,'Controller',4119,69,1456.590
'RF557560','RF557560','RF557560',NULL,'Electrical','Low',0.713,'Controller',2650,115,4246.740
'RF535950','RF535950','RF535950','E5628',NULL,'Medium',0.738,'Gearbox',456,15,7383.660
'RF964041','RF964041','RF964041','E3420','Communication',NULL,0.523,'Controller',4264,66,453.900
'RF249879','RF249879','RF249879','E7896','Electrical','High',0.648,'Joint',2659,173,7958.460
'RF271132','RF271132','RF271132','E9636','Electrical','High',0.813,'Motor',561,20,6739.510
'RF189724','RF189724','RF189724',NULL,'Communication','Critical',0.239,'Joint',4685,110,6551.340
'RF369883','RF369883','RF369883','E7605','Mechanical','Critical',0.225,'Gearbox',3380,179,9511.110
'RF380031','RF380031','RF380031','E9642','Electrical','High',0.042,'Controller',443,108,1906.400
'RF897797','RF897797','RF897797',NULL,'Communication','Critical',0.842,NULL,1765,177,2300.030
'RF299667','RF299667','RF299667','E8207','Electrical','Critical',0.133,'Controller',4698,123,1823.710
'RF633674','RF633674','RF633674','E3123',NULL,'Medium',0.028,'Gearbox',1004,32,7533.690
'RF859780','RF859780','RF859780',NULL,'Communication','High',0.72,'Controller',4226,5,2477.660
'RF257188','RF257188','RF257188',NULL,'Electrical','High',0.91,NULL,982,75,9398.950
'RF270480','RF270480','RF270480',NULL,'Software','Low',0.314,NULL,1247,3,2743.710
'RF387981','RF387981','RF387981','E5738','Electrical','Medium',0.231,'Gearbox',3684,9,7411.950
'RF661419','RF661419','RF661419',NULL,'Software','Critical',0.69,'Joint',2332,84,1992.990
'RF130167','RF130167','RF130167','E3363','Software','Medium',0.616,'Joint',3917,119,6250.570
'RF515467','RF515467','RF515467','E6728','Electrical','High',0.892,'Joint',1266,163,5257.120
'RF625420','RF625420','RF625420',NULL,'Software','High',0.886,'Controller',809,101,267.130
'RF850662','RF850662','RF850662',NULL,NULL,NULL,0.609,NULL,2102,3,2341.080
'RF492517','RF492517','RF492517','E1638','Communication','Low',0.236,'Controller',3363,18,3299.770
'RF528090','RF528090','RF528090','E6357','Software','Low',0.788,'Motor',3583,4,1065.190
'RF878933','RF878933','RF878933','E8082','Software','Low',0.884,'Motor',2493,124,8427.280
'RF588323','RF588323','RF588323','E7833','Electrical','Critical',0.404,'Gearbox',2134,2,1517.360
'RF334587','RF334587','RF334587',NULL,'Software','Medium',0.153,'Gearbox',2643,91,4641.360
'RF292162','RF292162','RF292162','E5630','Software','Low',0.021,'Motor',4475,65,9186.780
'RF484570','RF484570','RF484570','E7038','Software','Low',0.461,NULL,1450,102,2027.490
'RF293412','RF293412','RF293412','E2206',NULL,'High',0.767,'Joint',3145,132,9278.170
'RF968378','RF968378','RF968378','E6734','Mechanical','High',0.991,'Controller',4925,2,6454.650
'RF994241','RF994241','RF994241','E1753','Electrical','Critical',0.456,NULL,2094,8,1020.870
'RF796084','RF796084','RF796084',NULL,'Electrical',NULL,0.748,'Gearbox',4207,127,9188.380
'RF196603','RF196603','RF196603',NULL,'Electrical','High',0.229,'Joint',3510,28,1506.700
'RF488881','RF488881','RF488881',NULL,'Electrical','Low',0.191,'Controller',1034,53,6165.450
'RF462452','RF462452','RF462452',NULL,'Mechanical',NULL,0.151,'Joint',267,79,3764.600
'RF446037','RF446037','RF446037','E7967',NULL,'High',0.73,'Gearbox',2030,105,9014.260
'RF486955','RF486955','RF486955',NULL,'Electrical','High',0.506,'Motor',3049,23,7417.090
'RF995832','RF995832','RF995832',NULL,'Electrical','High',0.518,NULL,4928,66,1965.770
'RF255474','RF255474','RF255474','E3932','Software','High',0.829,NULL,3501,88,9019.960
'RF756857','RF756857','RF756857','E7568',NULL,'Critical',0.464,'Controller',1676,56,4645.510
'RF671229','RF671229','RF671229','E1021','Mechanical','High',0.299,'Gearbox',217,47,2270.980
'RF509224','RF509224','RF509224',NULL,'Communication','Critical',0.445,'Motor',4019,157,7907.590
'RF376366','RF376366','RF376366','E3482',NULL,'High',0.494,'Gearbox',4176,64,2597.220
'RF866337','RF866337','RF866337','E6130',NULL,'High',0.593,'Motor',569,153,1345.290
'RF468304','RF468304','RF468304',NULL,'Mechanical','Low',0.417,'Gearbox',3063,142,695.410
'RF540037','RF540037','RF540037',NULL,'Communication','Low',0.938,NULL,2618,115,5473.240
'RF461967','RF461967','RF461967','E2240','Communication','Medium',0.747,NULL,3088,101,9706.170
'RF291990','RF291990','RF291990',NULL,'Communication',NULL,0.138,'Motor',3134,53,4166.100
'RF919019','RF919019','RF919019',NULL,'Mechanical','Medium',0.044,'Motor',4829,143,6031.210
'RF155209','RF155209','RF155209','E7368','Software','Critical',0.735,'Controller',2411,122,5214.750
'RF319372','RF319372','RF319372','E3249',NULL,'Medium',0.388,NULL,178,164,2687.150
'RF449832','RF449832','RF449832','E6787','Communication','Low',0.43,NULL,2335,143,4297.820
'RF758342','RF758342','RF758342',NULL,'Software','High',0.054,'Controller',546,118,8560.660
'RF157974','RF157974','RF157974','E5907','Software','Low',0.153,'Controller',4496,159,8132.510
'RF255506','RF255506','RF255506',NULL,NULL,'Critical',0.859,NULL,4334,109,8967.950
'RF617538','RF617538','RF617538','E9741','Electrical','Medium',0.726,'Joint',2177,105,94.930
'RF353178','RF353178','RF353178','E3787','Mechanical','Critical',0.698,'Motor',2688,124,4943.330
'RF386025','RF386025','RF386025',NULL,NULL,NULL,0.561,'Motor',4392,10,4736.720
'RF936384','RF936384','RF936384','E9336','Electrical','Low',0.524,'Joint',1691,180,6077.310
'RF984943','RF984943','RF984943',NULL,'Communication',NULL,0.676,'Joint',661,142,214.200
'RF242578','RF242578','RF242578',NULL,'Software','Low',0.284,'Controller',1884,101,2161.800
'RF952546','RF952546','RF952546','E3801','Communication',NULL,0.388,'Controller',1036,125,3275.050
'RF569706','RF569706','RF569706','E8212','Electrical','Critical',0.176,'Joint',1416,180,8978.130
'RF370675','RF370675','RF370675','E3374','Software','Low',0.094,NULL,4328,121,5311.180
'RF982889','RF982889','RF982889','E9954',NULL,'High',0.157,'Gearbox',4054,75,1963.410
'RF365624','RF365624','RF365624',NULL,'Mechanical','High',0.582,'Motor',3711,28,3668.040
'RF387072','RF387072','RF387072',NULL,'Electrical','High',0.749,NULL,4203,174,7480.300
'RF306493','RF306493','RF306493','E9480','Electrical','High',0.292,'Gearbox',978,78,4972.280
'RF814221','RF814221','RF814221',NULL,'Software','High',0.557,NULL,138,92,5149.180
'RF849023','RF849023','RF849023','E2133','Software','Critical',0.514,'Controller',3130,17,8240.210
'RF941774','RF941774','RF941774','E1161','Software','Medium',0.407,'Joint',3030,72,7965.420
'RF229774','RF229774','RF229774',NULL,'Mechanical','Medium',0.228,'Controller',1430,62,6774.480
'RF204541','RF204541','RF204541','E3709','Mechanical','Critical',0.438,'Gearbox',1262,73,1083.400
'RF884753','RF884753','RF884753','E4955','Software','Critical',0.044,'Gearbox',2747,55,5347.320
'RF951053','RF951053','RF951053','E2372','Mechanical','Low',0.639,NULL,1151,175,9528.970
'RF148264','RF148264','RF148264','E9906','Mechanical','Critical',0.071,'Joint',32,124,8120.890
'RF888536','RF888536','RF888536','E3214','Communication','High',0.075,NULL,665,81,9475.140
'RF373817','RF373817','RF373817','E8336','Mechanical','Critical',0.709,'Controller',1152,174,1381.900
'RF752245','RF752245','RF752245',NULL,NULL,'Critical',0.528,'Controller',4841,23,4921.080
'RF862072','RF862072','RF862072','E5722','Software','High',0.31,'Joint',4251,152,2663.060
'RF265002','RF265002','RF265002',NULL,'Software','Critical',0.214,'Gearbox',3587,39,625.150
'RF550408','RF550408','RF550408','E3460','Communication','Low',0.666,NULL,3108,25,8196.470
'RF376660','RF376660','RF376660',NULL,'Electrical','Medium',0.616,'Gearbox',1895,105,8778.470
'RF522668','RF522668','RF522668','E1991',NULL,'Medium',0.498,NULL,2383,20,5230.950
'RF116463','RF116463','RF116463',NULL,'Software','Critical',0.503,'Gearbox',340,36,7045.970
'RF623505','RF623505','RF623505','E7851','Mechanical','High',0.601,NULL,3554,80,5945.330
'RF589478','RF589478','RF589478',NULL,NULL,'Medium',0.976,NULL,2705,111,3400.140
'RF364752','RF364752','RF364752',NULL,'Communication','Medium',0.363,'Joint',141,177,9492.470
'RF306748','RF306748','RF306748','E6332',NULL,'Critical',0.876,'Motor',3020,164,3912.350
'RF972461','RF972461','RF972461',NULL,'Software','High',0.908,'Gearbox',265,53,6991.920
'RF259325','RF259325','RF259325',NULL,'Electrical','High',0.323,'Joint',4479,112,2628.830
'RF612970','RF612970','RF612970','E1961','Software','Medium',0.79,'Gearbox',3882,161,2594.190
'RF942805','RF942805','RF942805',NULL,'Electrical',NULL,0.765,'Gearbox',2171,129,9014.550
'RF785480','RF785480','RF785480','E3214','Communication','Medium',0.316,'Gearbox',3771,11,6648.160
'RF159899','RF159899','RF159899','E4313',NULL,NULL,0.448,'Controller',1130,1,4059.680
'RF114929','RF114929','RF114929','E6749',NULL,NULL,0.277,'Motor',3572,119,412.240
'RF499351','RF499351','RF499351','E2314',NULL,NULL,0.592,NULL,173,173,6916.670
'RF829843','RF829843','RF829843','E6644','Electrical','Medium',0.549,'Motor',366,125,4896.850
'RF801674','RF801674','RF801674','E9944',NULL,NULL,0.704,NULL,13,54,9558.180
'RF358607','RF358607','RF358607','E5709','Electrical',NULL,0.065,NULL,3201,175,5303.200
'RF456069','RF456069','RF456069',NULL,NULL,'Low',0.797,NULL,4170,87,5829.600
'RF352546','RF352546','RF352546','E4784','Communication','Critical',0.273,'Joint',2043,121,4036.250
'RF150571','RF150571','RF150571','E8948',NULL,'Low',0.045,'Controller',3661,85,4138.530
'RF815199','RF815199','RF815199','E5567',NULL,NULL,0.783,'Motor',4271,133,7739.410
'RF971439','RF971439','RF971439',NULL,'Mechanical','High',0.458,'Gearbox',4039,5,1146.000
'RF311968','RF311968','RF311968','E9402','Mechanical','High',0.452,'Gearbox',3473,92,6085.050
'RF144272','RF144272','RF144272','E1148',NULL,'High',0.914,'Gearbox',3133,48,6712.810
'RF420092','RF420092','RF420092','E5902','Communication','High',0.295,'Controller',3614,19,3157.320
'RF728749','RF728749','RF728749',NULL,'Electrical','High',0.471,'Joint',3300,71,9419.560
'RF688791','RF688791','RF688791','E7845','Electrical',NULL,0.273,'Controller',1719,76,7066.360
'RF415664','RF415664','RF415664',NULL,'Mechanical','Low',0.073,'Gearbox',1702,10,3759.380
'RF528564','RF528564','RF528564','E2666','Software','Critical',0.37,'Controller',4712,39,5404.200
'RF998038','RF998038','RF998038','E2200','Electrical','Medium',0.988,NULL,1025,111,3535.960
'RF891094','RF891094','RF891094','E9987',NULL,'Medium',0.717,NULL,2820,96,9626.240
'RF195008','RF195008','RF195008',NULL,'Electrical','Medium',0.969,'Gearbox',4649,29,2081.090
'RF566976','RF566976','RF566976','E4045','Mechanical',NULL,0.383,'Gearbox',2453,167,1053.740
'RF523342','RF523342','RF523342','E9867','Mechanical','Medium',0.098,NULL,4587,147,3361.820
'RF263497','RF263497','RF263497',NULL,'Electrical','High',0.331,NULL,74,154,5649.370
'RF840366','RF840366','RF840366',NULL,'Electrical','Critical',0.632,'Gearbox',1444,104,8318.370
'RF150786','RF150786','RF150786','E4771','Software','Critical',0.917,NULL,4407,107,9336.610
'RF556364','RF556364','RF556364','E7768','Communication','Critical',0.99,NULL,4150,175,170.420
'RF774714','RF774714','RF774714','E6442','Communication','Medium',0.752,NULL,3882,111,8062.780
'RF976405','RF976405','RF976405','E8286',NULL,'Critical',0.122,'Joint',283,39,9535.850
'RF382512','RF382512','RF382512','E4368','Mechanical',NULL,0.342,NULL,4400,27,3045.940
'RF293804','RF293804','RF293804','E4513',NULL,'Critical',0.71,'Motor',1614,67,8216.870
'RF709422','RF709422','RF709422',NULL,NULL,'Critical',0.942,'Motor',2227,98,9898.250
'RF486827','RF486827','RF486827',NULL,NULL,'Medium',0.628,NULL,1011,153,2560.350
'RF457263','RF457263','RF457263',NULL,'Electrical',NULL,0.786,'Joint',4609,154,3076.870
'RF611119','RF611119','RF611119','E1695','Communication','Medium',0.322,NULL,2482,92,5446.510
'RF855545','RF855545','RF855545','E7821','Communication','Critical',0.821,'Joint',2060,43,4262.260
'RF381892','RF381892','RF381892','E3568','Electrical','High',0.494,'Motor',1839,51,1108.780
'RF918416','RF918416','RF918416','E8265','Software','High',0.692,'Joint',3287,120,8777.140
'RF197356','RF197356','RF197356','E4751','Software','Medium',0.953,'Joint',582,168,4463.780
'RF268120','RF268120','RF268120',NULL,NULL,NULL,0.116,'Controller',3349,49,6007.280
'RF769458','RF769458','RF769458',NULL,'Mechanical','High',0.015,NULL,3461,157,5883.700
'RF330462','RF330462','RF330462','E3846','Mechanical','High',0.712,'Gearbox',3245,11,2134.430
'RF737769','RF737769','RF737769','E4431','Software','Critical',0.649,NULL,751,69,9196.900
'RF819338','RF819338','RF819338',NULL,'Mechanical','Critical',0.423,'Gearbox',3834,13,6499.430
'RF497336','RF497336','RF497336',NULL,'Mechanical','Critical',0.765,NULL,2901,113,4005.210
'RF650243','RF650243','RF650243',NULL,NULL,'Critical',0.401,'Gearbox',1315,26,2562.180
'RF156933','RF156933','RF156933',NULL,'Mechanical','Critical',0.276,'Controller',2013,44,2442.940
'RF592775','RF592775','RF592775',NULL,'Software','Low',0.388,'Controller',4785,141,5795.800
'RF513537','RF513537','RF513537','E3060','Software','Medium',0.79,'Controller',1940,164,4045.000
'RF328321','RF328321','RF328321',NULL,NULL,'High',0.908,'Joint',4805,6,1230.940
'RF384677','RF384677','RF384677','E5535','Mechanical','Medium',0.444,NULL,2868,31,1947.210
'RF383585','RF383585','RF383585',NULL,'Communication',NULL,0.406,'Motor',3555,84,2346.190
'RF939446','RF939446','RF939446',NULL,'Electrical','High',0.776,NULL,3959,146,2279.780
'RF419322','RF419322','RF419322','E2186',NULL,'Medium',0.678,'Joint',4370,60,5037.480
'RF495567','RF495567','RF495567','E7842','Mechanical','High',0.816,'Controller',4410,110,4129.320
'RF344973','RF344973','RF344973','E7956','Electrical','High',0.241,'Controller',883,115,1851.630
'RF485876','RF485876','RF485876','E2982','Mechanical','Critical',0.162,'Motor',2477,124,8506.460
'RF650909','RF650909','RF650909','E2805','Mechanical','Medium',0.089,'Joint',2176,97,8717.570
'RF503581','RF503581','RF503581','E8801','Mechanical','Medium',0.612,NULL,4743,141,261.920
'RF741492','RF741492','RF741492',NULL,'Mechanical','Critical',0.154,'Joint',84,93,7303.090
'RF387452','RF387452','RF387452','E9282','Communication','Critical',0.746,'Gearbox',1867,49,6380.010
'RF681528','RF681528','RF681528',NULL,NULL,'Critical',0.358,'Motor',90,65,3069.270
'RF932700','RF932700','RF932700','E4652','Software','Critical',0.187,'Motor',4387,44,8345.880
'RF688114','RF688114','RF688114','E9915','Mechanical','High',0.565,'Gearbox',3093,83,3064.500
'RF910985','RF910985','RF910985','E2609','Mechanical','Low',0.896,'Gearbox',1315,NULL,9842.470
'RF273646','RF273646','RF273646','E6233','Electrical',NULL,0.33,'Gearbox',2045,89,5539.790
'RF925116','RF925116','RF925116',NULL,'Mechanical','Critical',0.933,'Controller',1824,34,6829.740
'RF123146','RF123146','RF123146','E5455','Software','Low',0.437,'Gearbox',4200,52,2283.030
'RF861858','RF861858','RF861858','E7484',NULL,'Low',0.57,NULL,4651,29,3382.680
'RF760982','RF760982','RF760982','E2735','Software','Low',0.433,NULL,3957,17,6241.440
'RF346180','RF346180','RF346180',NULL,'Communication',NULL,0.718,'Gearbox',4308,43,1408.840
'RF828868','RF828868','RF828868','E8148','Software','Critical',0.614,'Gearbox',535,88,9426.180
