'RF787159','FANUC','Series_818','Collaborative  ',50.00,1705,'2024-06-24','6.2.4','Controller_B2'
'RF420504','Yaskawa','Series_600','Articulated    ',50.00,1306,'2023-07-21','1.4.5','Controller_B1'
'RF332281','KUKA','Series_516','Delta          ',200.00,1844,'2023-02-25','2.9.6','Controller_B1'
'RF687152','ABB','Series_369','Articulated    ',3.00,1769,'2023-07-19','5.4.7','Controller_A1'
'RF261351','Universal Robots','Series_744','Delta          ',20.00,727,'2023-07-10','7.4.1','Controller_A5'
'RF711693','Yaskawa','Series_541','Cartesian      ',20.00,676,'2024-05-25','9.4.7','Controller_B5'
'RF506726','FANUC','Series_542','Collaborative  ',10.00,894,'2023-02-22','7.2.1','Controller_A2'
'RF344580','ABB','Series_831','Cartesian      ',3.00,1261,'2023-01-27','8.7.5','Controller_A1'
'RF879722','Universal Robots','Series_114','Cartesian      ',10.00,1203,'2024-03-21','4.3.0','Controller_B5'
'RF979531','FANUC','Series_741','Collaborative  ',10.00,1220,'2024-11-02','2.6.5','Controller_C5'
'RF931536','FANUC','Series_578','SCARA          ',20.00,2427,'2024-07-20','2.5.5','Controller_A1'
'RF666264','Universal Robots','Series_484','Articulated    ',3.00,1210,'2023-01-04','5.9.8','Controller_B1'
'RF218240','Yaskawa','Series_834','Articulated    ',200.00,1647,'2023-10-09','1.3.1','Controller_C2'
'RF356095','FANUC','Series_664','Cartesian      ',20.00,1533,'2022-09-14','3.4.4','Controller_A1'
'RF380441','FANUC','Series_523','Cartesian      ',100.00,1460,'2023-10-11','8.9.8','Controller_B2'
'RF685178','KUKA','Series_127','Delta          ',100.00,1677,'2024-04-06','9.2.9','Controller_C1'
'RF741009','FANUC','Series_395','SCARA          ',100.00,959,'2024-06-26','5.6.1','Controller_C3'
'RF388557','KUKA','Series_719','SCARA          ',10.00,1752,'2022-07-11','9.9.0','Controller_A2'
'RF833861','FANUC','Series_196','Cartesian      ',5.00,2283,'2024-03-09','3.6.2','Controller_C1'
'RF697583','KUKA','Series_328','Collaborative  ',20.00,1204,'2023-09-04','8.4.7','Controller_A5'
'RF626528','ABB','Series_272','SCARA          ',50.00,1138,'2024-03-08','7.9.2','Controller_B5'
'RF685646','ABB','Series_459','Collaborative  ',20.00,701,'2024-03-15','3.6.8','Controller_A3'
'RF378099','Universal Robots','Series_935','SCARA          ',200.00,1498,'2022-09-01','2.0.9','Controller_C5'
'RF622512','ABB','Series_813','Cartesian      ',100.00,735,'2023-07-18','3.1.5','Controller_B3'
'RF305880','ABB','Series_650','Delta          ',100.00,2014,'2024-04-22','7.4.9','Controller_B1'
'RF477454','Universal Robots','Series_102','Collaborative  ',10.00,867,'2023-07-31','5.0.8','Controller_A3'
'RF850212','KUKA','Series_452','Delta          ',20.00,524,'2023-05-22','1.0.7','Controller_B4'
'RF929806','Universal Robots','Series_118','Cartesian      ',200.00,1153,'2024-07-09','5.9.8','Controller_C5'
'RF566477','Universal Robots','Series_818','SCARA          ',50.00,2083,'2023-08-21','9.2.0','Controller_C5'
'RF208035','KUKA','Series_417','SCARA          ',20.00,754,'2022-09-23','3.3.2','Controller_B4'
'RF564665','ABB','Series_560','Delta          ',5.00,732,'2022-06-28','2.0.7','Controller_A4'
'RF159381','KUKA','Series_827','Collaborative  ',50.00,2488,'2024-03-14','7.6.0','Controller_C2'
'RF426261','Universal Robots','Series_534','Cartesian      ',10.00,788,'2024-04-25','6.9.3','Controller_A5'
'RF229393','FANUC','Series_612','Articulated    ',3.00,1414,'2022-10-15','5.5.3','Controller_C1'
'RF109251','Universal Robots','Series_913','Delta          ',50.00,1423,'2022-08-02','4.8.6','Controller_A2'
'RF836627','Yaskawa','Series_977','Cartesian      ',5.00,2006,'2023-04-11','4.4.6','Controller_B2'
'RF882616','KUKA','Series_406','Cartesian      ',200.00,1447,'2024-09-05','1.9.4','Controller_A3'
'RF280108','Yaskawa','Series_327','Delta          ',5.00,1298,'2022-06-11','3.5.9','Controller_A5'
'RF223692','FANUC','Series_106','Delta          ',10.00,1992,'2022-08-16','2.6.0','Controller_A2'
'RF297616','Universal Robots','Series_890','Articulated    ',20.00,1624,'2024-04-11','6.1.5','Controller_A4'
'RF655095','FANUC','Series_104','SCARA          ',200.00,2470,'2024-05-18','5.9.7','Controller_B3'
'RF818470','ABB','Series_133','Articulated    ',50.00,656,'2022-08-27','3.4.0','Controller_B4'
'RF979686','FANUC','Series_608','Collaborative  ',20.00,2082,'2023-11-30','8.5.7','Controller_B4'
'RF686977','ABB','Series_152','Collaborative  ',20.00,716,'2022-11-17','5.9.9','Controller_B5'
'RF615078','Yaskawa','Series_890','Cartesian      ',100.00,2423,'2024-02-01','3.5.5','Controller_A2'
'RF927905','Yaskawa','Series_646','SCARA          ',3.00,855,'2023-11-07','4.9.9','Controller_B5'
'RF381157','FANUC','Series_739','SCARA          ',5.00,1491,'2024-01-03','3.5.4','Controller_A3'
'RF674459','FANUC','Series_809','Delta          ',10.00,844,'2024-08-17','4.1.7','Controller_A3'
'RF855272','KUKA','Series_224','Cartesian      ',10.00,698,'2023-06-14','1.7.7','Controller_C2'
'RF932504','KUKA','Series_226','Delta          ',200.00,1023,'2022-08-04','7.4.3','Controller_A2'
'RF982608','Yaskawa','Series_571','Articulated    ',5.00,1064,'2024-02-13','3.1.2','Controller_B1'
'RF683127','FANUC','Series_474','Delta          ',200.00,1423,'2022-07-25','4.6.8','Controller_C5'
'RF712117','FANUC','Series_798','Articulated    ',10.00,1432,'2022-11-03','9.6.2','Controller_C2'
'RF415446','Universal Robots','Series_832','Cartesian      ',20.00,600,'2023-06-09','5.3.0','Controller_C2'
'RF143816','KUKA','Series_697','Articulated    ',100.00,1940,'2024-03-17','7.4.2','Controller_A3'
'RF308408','Universal Robots','Series_812','Articulated    ',20.00,2036,'2023-02-28','7.5.9','Controller_A4'
'RF596423','ABB','Series_260','Collaborative  ',3.00,1041,'2023-03-17','2.3.3','Controller_C4'
'RF135710','KUKA','Series_173','Collaborative  ',3.00,2286,'2023-05-30','2.9.9','Controller_B3'
'RF895484','FANUC','Series_222','SCARA          ',20.00,1225,'2023-07-15','3.0.4','Controller_A3'
'RF116568','Yaskawa','Series_282','SCARA          ',10.00,1213,'2023-10-02','8.0.2','Controller_B2'
'RF842127','FANUC','Series_442','Articulated    ',200.00,2494,'2023-05-24','2.1.7','Controller_B1'
'RF152341','KUKA','Series_743','Delta          ',100.00,2179,'2024-08-05','1.0.5','Controller_A4'
'RF602945','FANUC','Series_399','Delta          ',20.00,1829,'2023-08-06','5.6.8','Controller_B5'
'RF807998','Yaskawa','Series_218','SCARA          ',200.00,2283,'2022-09-12','4.6.0','Controller_A4'
'RF123690','FANUC','Series_689','Cartesian      ',3.00,1838,'2024-02-22','6.7.4','Controller_A1'
'RF608285','KUKA','Series_723','SCARA          ',50.00,2222,'2024-03-28','9.2.7','Controller_B4'
'RF724487','Yaskawa','Series_185','Cartesian      ',5.00,1555,'2023-11-30','2.7.8','Controller_C4'
'RF778994','Yaskawa','Series_533','Articulated    ',200.00,1676,'2024-11-05','9.5.1','Controller_C2'
'RF648710','KUKA','Series_246','SCARA          ',100.00,1089,'2022-08-29','6.1.4','Controller_A5'
'RF877750','Yaskawa','Series_512','SCARA          ',3.00,902,'2023-02-24','7.4.9','Controller_B4'
'RF498665','FANUC','Series_762','SCARA          ',10.00,1848,'2024-07-01','6.2.9','Controller_B1'
'RF559899','FANUC','Series_161','SCARA          ',100.00,889,'2023-04-25','5.5.5','Controller_C1'
'RF923432','ABB','Series_449','SCARA          ',50.00,2110,'2024-02-14','1.8.0','Controller_C5'
'RF802630','KUKA','Series_397','Delta          ',100.00,576,'2022-05-29','2.8.7','Controller_B1'
'RF427612','FANUC','Series_155','Cartesian      ',50.00,1671,'2024-04-09','5.3.0','Controller_C3'
'RF933676','FANUC','Series_938','Collaborative  ',50.00,1328,'2024-10-26','1.1.6','Controller_B4'
'RF423954','Universal Robots','Series_433','SCARA          ',200.00,1293,'2024-11-03','5.6.0','Controller_A4'
'RF988074','KUKA','Series_717','Delta          ',20.00,2244,'2023-09-05','7.4.0','Controller_C3'
'RF559975','Universal Robots','Series_755','Cartesian      ',50.00,1713,'2023-09-17','1.8.8','Controller_A3'
'RF869970','Universal Robots','Series_173','Delta          ',3.00,2269,'2024-02-20','6.4.9','Controller_A3'
'RF532992','Yaskawa','Series_224','Cartesian      ',50.00,2277,'2022-07-11','2.3.9','Controller_C2'
'RF473731','Universal Robots','Series_484','Articulated    ',100.00,523,'2023-10-22','5.8.3','Controller_C4'
'RF221519','ABB','Series_469','Articulated    ',100.00,1908,'2024-06-26','6.4.3','Controller_B3'
'RF714197','KUKA','Series_668','Collaborative  ',50.00,1352,'2022-11-20','4.9.0','Controller_C1'
'RF558602','Universal Robots','Series_483','Delta          ',20.00,757,'2024-03-24','4.4.0','Controller_C3'
'RF804961','KUKA','Series_163','SCARA          ',3.00,1420,'2024-04-25','4.8.4','Controller_B1'
'RF153435','KUKA','Series_711','Articulated    ',100.00,702,'2024-10-01','7.3.2','Controller_C4'
'RF345609','ABB','Series_638','Articulated    ',20.00,918,'2022-12-07','5.6.2','Controller_A3'
'RF888611','Universal Robots','Series_494','Cartesian      ',100.00,1250,'2024-03-17','6.1.6','Controller_A2'
'RF989712','ABB','Series_155','SCARA          ',100.00,2191,'2024-07-23','2.6.9','Controller_C3'
'RF855237','ABB','Series_989','SCARA          ',10.00,2014,'2024-09-02','7.4.2','Controller_A3'
'RF303836','FANUC','Series_993','Articulated    ',100.00,2171,'2023-04-05','4.7.3','Controller_A1'
'RF650574','KUKA','Series_466','Cartesian      ',20.00,1340,'2024-05-21','4.4.9','Controller_A3'
'RF843604','Universal Robots','Series_167','Delta          ',200.00,523,'2022-10-27','8.8.4','Controller_A4'
'RF531394','FANUC','Series_284','Articulated    ',20.00,2344,'2022-06-06','7.2.8','Controller_A1'
'RF871870','Universal Robots','Series_148','Cartesian      ',10.00,2418,'2024-08-30','5.0.0','Controller_C2'
'RF149923','ABB','Series_688','Collaborative  ',20.00,2164,'2023-07-12','5.5.6','Controller_C1'
'RF791964','Yaskawa','Series_923','SCARA          ',200.00,1680,'2024-01-26','6.3.8','Controller_A3'
'RF202537','ABB','Series_121','Articulated    ',10.00,1562,'2022-09-16','5.1.5','Controller_B4'
'RF849215','ABB','Series_563','SCARA          ',20.00,1484,'2024-10-28','4.6.1','Controller_C4'
'RF941361','FANUC','Series_474','Articulated    ',5.00,1954,'2024-01-28','7.4.8','Controller_B5'
'RF397868','Universal Robots','Series_214','Cartesian      ',50.00,866,'2024-03-18','5.7.8','Controller_C3'
'RF554490','FANUC','Series_520','Cartesian      ',200.00,1080,'2023-01-05','9.0.8','Controller_B5'
'RF868710','FANUC','Series_392','SCARA          ',100.00,1590,'2023-06-11','4.9.9','Controller_B4'
'RF336709','FANUC','Series_672','SCARA          ',3.00,2189,'2024-01-22','3.4.2','Controller_B1'
'RF208267','Universal Robots','Series_263','Cartesian      ',20.00,1848,'2022-09-06','5.1.4','Controller_C1'
'RF447490','ABB','Series_353','Cartesian      ',200.00,1224,'2023-05-04','6.8.8','Controller_B3'
'RF393041','Universal Robots','Series_932','Collaborative  ',50.00,1004,'2023-01-29','8.2.4','Controller_C5'
'RF725417','FANUC','Series_126','Cartesian      ',5.00,1414,'2022-12-06','1.4.2','Controller_C4'
'RF673536','FANUC','Series_744','Articulated    ',10.00,1899,'2024-03-25','3.3.6','Controller_B1'
'RF445029','FANUC','Series_848','Collaborative  ',100.00,819,'2023-03-10','2.2.5','Controller_B3'
'RF233893','Yaskawa','Series_626','SCARA          ',3.00,1866,'2023-07-15','2.9.5','Controller_A5'
'RF487013','Universal Robots','Series_716','Delta          ',100.00,1022,'2024-03-17','7.1.1','Controller_A4'
'RF300574','Universal Robots','Series_397','Collaborative  ',5.00,2441,'2023-05-27','4.7.6','Controller_C3'
'RF112586','Universal Robots','Series_435','Cartesian      ',20.00,2076,'2023-01-29','8.8.0','Controller_A1'
'RF465768','Universal Robots','Series_960','SCARA          ',20.00,1095,'2024-02-14','7.2.0','Controller_C4'
'RF791266','FANUC','Series_796','Articulated    ',5.00,1089,'2022-08-14','3.9.2','Controller_A2'
'RF856387','Yaskawa','Series_250','Collaborative  ',100.00,1789,'2024-08-16','6.9.6','Controller_A2'
'RF761509','Yaskawa','Series_708','Collaborative  ',5.00,1283,'2023-07-14','7.8.8','Controller_A5'
'RF764358','ABB','Series_478','Delta          ',200.00,1538,'2024-02-25','5.3.4','Controller_B2'
'RF924875','Universal Robots','Series_860','Delta          ',20.00,1912,'2023-12-11','3.1.8','Controller_B3'
'RF424682','Universal Robots','Series_147','SCARA          ',3.00,577,'2022-11-04','9.1.1','Controller_A2'
'RF208257','Universal Robots','Series_449','SCARA          ',10.00,1112,'2024-07-20','8.0.0','Controller_A5'
'RF322066','FANUC','Series_681','Cartesian      ',10.00,1917,'2023-10-07','9.5.5','Controller_B4'
'RF477372','ABB','Series_188','Articulated    ',20.00,1993,'2024-09-15','7.0.1','Controller_A3'
'RF436697','Yaskawa','Series_382','Collaborative  ',5.00,2131,'2024-02-03','8.6.5','Controller_B3'
'RF979807','Yaskawa','Series_847','SCARA          ',100.00,621,'2024-07-31','8.7.7','Controller_A1'
'RF783592','KUKA','Series_869','Collaborative  ',100.00,2349,'2023-06-27','6.5.6','Controller_C5'
'RF215413','KUKA','Series_878','Delta          ',200.00,1383,'2024-05-30','1.9.5','Controller_A5'
'RF727467','ABB','Series_390','Cartesian      ',50.00,1788,'2024-08-20','4.6.9','Controller_C5'
'RF899270','Universal Robots','Series_460','Cartesian      ',200.00,2178,'2024-02-25','4.5.6','Controller_B1'
'RF444060','ABB','Series_793','Delta          ',100.00,994,'2024-08-09','3.5.6','Controller_C4'
'RF550878','Universal Robots','Series_627','Cartesian      ',200.00,867,'2023-09-09','6.0.3','Controller_B3'
'RF377428','KUKA','Series_571','Delta          ',10.00,763,'2024-01-19','9.0.2','Controller_B1'
'RF325456','Yaskawa','Series_157','SCARA          ',100.00,2053,'2023-03-31','6.5.1','Controller_A1'
'RF826898','ABB','Series_391','Cartesian      ',10.00,2173,'2023-10-25','3.1.2','Controller_B4'
'RF912056','Universal Robots','Series_261','Delta          ',200.00,1308,'2024-03-10','1.6.0','Controller_A1'
'RF417040','FANUC','Series_758','Collaborative  ',10.00,600,'2022-10-10','9.4.8','Controller_C5'
'RF930475','ABB','Series_863','Articulated    ',100.00,1606,'2023-02-13','5.4.4','Controller_A3'
'RF867906','KUKA','Series_550','Cartesian      ',50.00,1058,'2022-10-07','3.4.1','Controller_B4'
'RF920197','KUKA','Series_740','Cartesian      ',10.00,2271,'2022-06-05','7.1.7','Controller_A1'
'RF450906','Yaskawa','Series_838','Articulated    ',100.00,1631,'2024-01-18','8.8.5','Controller_B2'
'RF764269','KUKA','Series_647','Articulated    ',5.00,1996,'2023-10-04','7.4.4','Controller_A4'
'RF894605','KUKA','Series_148','Articulated    ',200.00,2482,'2023-02-02','4.1.4','Controller_A5'
'RF463035','Yaskawa','Series_526','Collaborative  ',3.00,2404,'2023-10-04','4.2.9','Controller_C1'
'RF794061','ABB','Series_147','Articulated    ',5.00,1676,'2023-07-21','1.3.4','Controller_C3'
'RF351074','Universal Robots','Series_241','SCARA          ',200.00,1071,'2024-01-01','4.8.3','Controller_A1'
'RF149830','KUKA','Series_793','SCARA          ',200.00,585,'2023-03-18','2.7.8','Controller_C3'
'RF338848','Yaskawa','Series_803','Cartesian      ',5.00,2352,'2024-09-29','2.8.3','Controller_A4'
'RF467649','ABB','Series_783','Cartesian      ',200.00,1227,'2023-03-06','1.0.3','Controller_C2'
'RF154335','KUKA','Series_335','Collaborative  ',50.00,1864,'2024-10-04','6.3.8','Controller_B2'
'RF529626','KUKA','Series_822','Collaborative  ',10.00,1749,'2024-03-07','7.8.7','Controller_C5'
'RF677732','FANUC','Series_782','Collaborative  ',50.00,1680,'2022-09-15','7.9.9','Controller_B1'
'RF123317','ABB','Series_298','Delta          ',200.00,1540,'2023-04-18','9.4.0','Controller_C4'
'RF454038','Yaskawa','Series_108','Articulated    ',5.00,1773,'2023-09-13','8.0.3','Controller_B2'
'RF650327','ABB','Series_879','Articulated    ',10.00,1652,'2022-10-10','3.1.1','Controller_A3'
'RF598308','Universal Robots','Series_487','Cartesian      ',3.00,662,'2023-04-21','5.8.5','Controller_A3'
'RF508771','ABB','Series_521','Articulated    ',200.00,1189,'2023-09-29','5.3.1','Controller_C5'
'RF557560','Yaskawa','Series_871','Cartesian      ',50.00,523,'2024-06-09','5.1.7','Controller_B3'
'RF535950','Universal Robots','Series_320','Cartesian      ',5.00,1165,'2024-03-09','7.4.0','Controller_B4'
'RF964041','Universal Robots','Series_741','Articulated    ',5.00,1969,'2022-11-05','7.7.2','Controller_A4'
'RF249879','Universal Robots','Series_603','Cartesian      ',200.00,1962,'2024-05-21','3.0.7','Controller_C3'
'RF271132','Universal Robots','Series_846','Articulated    ',200.00,2071,'2023-03-27','9.4.5','Controller_A2'
'RF189724','FANUC','Series_115','Collaborative  ',200.00,2333,'2022-09-03','4.5.9','Controller_A2'
'RF369883','Yaskawa','Series_679','Collaborative  ',50.00,1550,'2023-06-23','5.4.1','Controller_C2'
'RF380031','Universal Robots','Series_493','Articulated    ',5.00,1847,'2024-04-07','7.8.7','Controller_A1'
'RF897797','KUKA','Series_142','Collaborative  ',5.00,1092,'2022-08-31','7.3.5','Controller_A4'
'RF299667','Universal Robots','Series_342','Delta          ',3.00,2089,'2023-05-14','4.7.6','Controller_C1'
'RF633674','ABB','Series_758','Collaborative  ',100.00,2067,'2023-10-09','1.6.8','Controller_A3'
'RF859780','Yaskawa','Series_967','Cartesian      ',3.00,2481,'2024-07-31','7.8.4','Controller_C4'
'RF257188','KUKA','Series_459','Delta          ',20.00,509,'2023-10-22','6.9.9','Controller_B2'
'RF270480','FANUC','Series_593','Cartesian      ',50.00,1441,'2022-07-08','5.7.4','Controller_A3'
'RF387981','Yaskawa','Series_945','Collaborative  ',200.00,1604,'2023-11-24','6.1.0','Controller_B2'
'RF661419','KUKA','Series_217','Articulated    ',50.00,611,'2022-12-16','4.3.5','Controller_B1'
'RF130167','Universal Robots','Series_372','SCARA          ',10.00,1911,'2023-12-20','7.9.5','Controller_B3'
'RF515467','FANUC','Series_925','Collaborative  ',200.00,814,'2023-10-04','4.8.7','Controller_A3'
'RF625420','Yaskawa','Series_424','Collaborative  ',3.00,1260,'2022-10-25','6.4.2','Controller_A1'
'RF850662','KUKA','Series_939','Cartesian      ',10.00,662,'2023-03-17','4.8.5','Controller_C3'
'RF492517','ABB','Series_164','Cartesian      ',5.00,1756,'2024-06-07','9.2.0','Controller_A5'
'RF528090','Universal Robots','Series_755','Delta          ',200.00,2075,'2024-09-14','2.4.8','Controller_C4'
'RF878933','FANUC','Series_652','Articulated    ',50.00,1844,'2024-10-17','5.9.5','Controller_B5'
'RF588323','ABB','Series_286','Collaborative  ',5.00,1360,'2022-06-08','8.1.9','Controller_B5'
'RF334587','Yaskawa','Series_707','Delta          ',10.00,1777,'2024-07-20','2.3.6','Controller_C4'
'RF292162','Yaskawa','Series_625','Articulated    ',100.00,1621,'2023-12-23','4.1.4','Controller_B1'
'RF484570','Yaskawa','Series_843','Cartesian      ',20.00,2415,'2024-08-25','1.4.0','Controller_A3'
'RF293412','ABB','Series_372','Delta          ',5.00,1585,'2023-02-15','8.3.5','Controller_B4'
'RF968378','FANUC','Series_327','Cartesian      ',20.00,1343,'2023-02-23','5.9.4','Controller_C2'
'RF994241','ABB','Series_949','Cartesian      ',20.00,1178,'2024-01-29','8.3.6','Controller_A3'
'RF796084','FANUC','Series_646','Delta          ',5.00,1655,'2023-03-28','6.4.8','Controller_B4'
'RF196603','Yaskawa','Series_703','Articulated    ',5.00,714,'2022-11-12','5.7.9','Controller_C5'
'RF488881','Yaskawa','Series_319','Collaborative  ',5.00,2356,'2023-07-17','5.8.3','Controller_C1'
'RF462452','ABB','Series_453','Cartesian      ',20.00,1229,'2022-10-26','4.2.8','Controller_C3'
'RF446037','FANUC','Series_573','Collaborative  ',50.00,718,'2022-12-18','9.1.0','Controller_B2'
'RF486955','ABB','Series_541','SCARA          ',3.00,1010,'2024-09-19','4.2.8','Controller_A3'
'RF995832','ABB','Series_412','Collaborative  ',200.00,1434,'2023-08-19','5.2.7','Controller_A2'
'RF255474','Yaskawa','Series_952','Delta          ',10.00,1303,'2024-08-18','3.6.6','Controller_A2'
'RF756857','Universal Robots','Series_967','Collaborative  ',100.00,786,'2023-02-07','9.0.1','Controller_B5'
'RF671229','Universal Robots','Series_987','Articulated    ',100.00,2233,'2023-05-17','6.8.3','Controller_A2'
'RF509224','FANUC','Series_727','SCARA          ',10.00,1739,'2024-03-10','6.1.0','Controller_B4'
'RF376366','KUKA','Series_713','Cartesian      ',10.00,1078,'2023-03-31','9.9.0','Controller_A2'
'RF866337','ABB','Series_470','SCARA          ',50.00,1865,'2023-04-18','6.1.3','Controller_A4'
'RF468304','FANUC','Series_834','Collaborative  ',20.00,1152,'2022-09-08','7.5.0','Controller_B4'
'RF540037','ABB','Series_409','Cartesian      ',50.00,2143,'2022-07-06','1.1.9','Controller_A4'
'RF461967','KUKA','Series_283','SCARA          ',5.00,2319,'2023-08-01','5.1.6','Controller_C5'
'RF291990','FANUC','Series_435','SCARA          ',5.00,523,'2024-03-24','2.9.7','Controller_A4'
'RF919019','Yaskawa','Series_727','Delta          ',200.00,1335,'2022-07-01','8.0.4','Controller_A1'
'RF155209','Universal Robots','Series_263','Collaborative  ',10.00,1659,'2023-01-02','5.2.0','Controller_A1'
'RF319372','Universal Robots','Series_404','Collaborative  ',10.00,1290,'2022-07-25','8.0.2','Controller_C5'
'RF449832','Universal Robots','Series_604','SCARA          ',50.00,1212,'2024-10-13','7.1.9','Controller_C4'
'RF758342','Yaskawa','Series_487','Cartesian      ',20.00,1500,'2023-03-27','1.3.4','Controller_B1'
'RF157974','Yaskawa','Series_257','Articulated    ',100.00,2135,'2024-02-12','7.2.0','Controller_A4'
'RF255506','Universal Robots','Series_477','SCARA          ',200.00,1611,'2023-12-29','2.4.7','Controller_C4'
'RF617538','Universal Robots','Series_286','Articulated    ',5.00,1292,'2023-12-20','2.7.6','Controller_A5'
'RF353178','Yaskawa','Series_969','Collaborative  ',3.00,1858,'2022-06-01','8.6.1','Controller_B1'
'RF386025','ABB','Series_607','Collaborative  ',200.00,1069,'2022-07-13','7.9.2','Controller_A2'
'RF936384','FANUC','Series_410','Collaborative  ',20.00,1588,'2023-07-27','2.1.1','Controller_A2'
'RF984943','FANUC','Series_667','Collaborative  ',20.00,1885,'2023-02-02','1.3.1','Controller_A5'
'RF242578','KUKA','Series_961','Collaborative  ',3.00,1846,'2023-11-21','8.4.0','Controller_B2'
'RF952546','Yaskawa','Series_953','Delta          ',20.00,2140,'2023-02-27','7.3.8','Controller_A4'
'RF569706','FANUC','Series_780','Collaborative  ',100.00,536,'2023-10-29','5.3.4','Controller_C5'
'RF370675','Yaskawa','Series_241','Collaborative  ',3.00,2467,'2024-03-13','9.4.2','Controller_A1'
'RF982889','ABB','Series_175','Delta          ',5.00,2035,'2022-12-26','7.1.3','Controller_A1'
'RF365624','KUKA','Series_778','Collaborative  ',3.00,2119,'2024-04-08','6.7.9','Controller_C1'
'RF387072','KUKA','Series_202','Cartesian      ',20.00,1812,'2023-04-28','1.5.7','Controller_B1'
'RF306493','KUKA','Series_365','Delta          ',3.00,1007,'2023-01-21','2.7.6','Controller_B1'
'RF814221','ABB','Series_537','Articulated    ',5.00,1393,'2023-10-29','2.5.2','Controller_C5'
'RF849023','KUKA','Series_219','Delta          ',100.00,1341,'2023-10-17','5.7.2','Controller_A4'
'RF941774','ABB','Series_650','Cartesian      ',100.00,2303,'2024-11-06','4.4.3','Controller_C3'
'RF229774','KUKA','Series_381','Collaborative  ',10.00,1093,'2023-01-08','7.8.1','Controller_C1'
'RF204541','Universal Robots','Series_435','Articulated    ',10.00,1949,'2023-09-18','4.4.8','Controller_A3'
'RF884753','FANUC','Series_358','Collaborative  ',50.00,1640,'2024-10-21','4.1.6','Controller_B5'
'RF951053','KUKA','Series_823','SCARA          ',50.00,860,'2024-03-02','5.4.6','Controller_A1'
'RF148264','Yaskawa','Series_914','Cartesian      ',10.00,542,'2024-04-06','4.2.0','Controller_B5'
'RF888536','Universal Robots','Series_813','Articulated    ',3.00,1436,'2023-03-23','2.0.0','Controller_B2'
'RF373817','KUKA','Series_461','Articulated    ',10.00,2424,'2024-08-15','2.8.2','Controller_A3'
'RF752245','ABB','Series_944','Cartesian      ',100.00,726,'2022-12-16','3.4.6','Controller_C1'
'RF862072','KUKA','Series_497','Cartesian      ',3.00,675,'2023-09-07','5.7.7','Controller_B2'
'RF265002','FANUC','Series_158','Collaborative  ',20.00,1735,'2023-11-05','8.1.9','Controller_B5'
'RF550408','FANUC','Series_252','SCARA          ',20.00,1591,'2024-10-15','4.1.9','Controller_A1'
'RF376660','FANUC','Series_146','Delta          ',10.00,717,'2024-08-07','6.0.1','Controller_A5'
'RF522668','ABB','Series_465','Cartesian      ',10.00,506,'2023-06-03','6.4.2','Controller_C1'
'RF116463','ABB','Series_150','Delta          ',100.00,1676,'2023-10-02','3.4.3','Controller_C3'
'RF623505','ABB','Series_348','Collaborative  ',10.00,882,'2023-01-30','6.7.9','Controller_C2'
'RF589478','Yaskawa','Series_796','Cartesian      ',20.00,1779,'2022-11-23','8.2.6','Controller_A1'
'RF364752','Yaskawa','Series_315','SCARA          ',5.00,609,'2024-08-18','6.3.0','Controller_C5'
'RF306748','FANUC','Series_395','Articulated    ',200.00,1779,'2024-05-30','7.8.5','Controller_A2'
'RF972461','ABB','Series_186','Delta          ',5.00,1783,'2024-04-01','6.0.5','Controller_C5'
'RF259325','Universal Robots','Series_461','SCARA          ',3.00,1765,'2024-02-08','8.1.1','Controller_C2'
'RF612970','FANUC','Series_869','Articulated    ',200.00,2155,'2022-07-23','4.1.8','Controller_C4'
'RF942805','Yaskawa','Series_672','SCARA          ',50.00,832,'2022-12-24','3.3.9','Controller_A5'
'RF785480','ABB','Series_772','SCARA          ',50.00,2451,'2023-11-04','1.9.3','Controller_B2'
'RF159899','FANUC','Series_849','Articulated    ',5.00,1602,'2024-04-17','4.6.0','Controller_C5'
'RF114929','FANUC','Series_509','Delta          ',20.00,1301,'2023-01-01','5.8.5','Controller_C2'
'RF499351','FANUC','Series_580','Collaborative  ',50.00,1330,'2024-05-11','2.2.5','Controller_A1'
'RF829843','KUKA','Series_468','Delta          ',200.00,893,'2024-09-23','5.6.6','Controller_C4'
'RF801674','FANUC','Series_494','Delta          ',200.00,2466,'2023-11-02','4.3.7','Controller_B3'
'RF358607','KUKA','Series_609','SCARA          ',200.00,1912,'2024-09-26','1.3.9','Controller_B3'
'RF456069','Yaskawa','Series_110','SCARA          ',5.00,2050,'2023-02-21','1.9.7','Controller_A3'
'RF352546','KUKA','Series_407','Delta          ',50.00,707,'2024-02-18','8.1.3','Controller_C1'
'RF150571','Universal Robots','Series_971','Delta          ',3.00,1989,'2022-08-15','3.7.1','Controller_B5'
'RF815199','FANUC','Series_404','SCARA          ',100.00,867,'2024-03-08','3.5.5','Controller_C5'
'RF971439','Yaskawa','Series_887','Articulated    ',200.00,745,'2023-06-26','5.5.6','Controller_A2'
'RF311968','FANUC','Series_414','Articulated    ',10.00,1343,'2023-08-19','6.7.0','Controller_B1'
'RF144272','Universal Robots','Series_351','Delta          ',200.00,1462,'2023-02-08','4.5.8','Controller_A2'
'RF420092','KUKA','Series_641','Delta          ',50.00,1729,'2023-02-18','6.5.5','Controller_C1'
'RF728749','FANUC','Series_962','Collaborative  ',200.00,2079,'2023-09-02','1.3.9','Controller_A2'
