'RF772409','RF772409','RF772409',41.91,48.7,31.790,46.69,47.74,28.69,6.332,4.887,0.146,2.825,1.594,3.046,0.0959,0.038,0.0842,0.0023,0.0078,0.0779
'RF948855','RF948855','RF948855',35.53,66.62,24.780,74.96,64.79,42.27,5.283,3.394,9.303,0.418,0.117,0.316,0.0652,0.019,0.0833,0.0235,0.0500,0.0539
'RF816767','RF816767','RF816767',36.41,49.31,27.940,21.18,24.17,78.36,8.261,0.135,3.044,1.884,0.65,9.069,0.0083,0.049,0.0487,0.0827,0.0993,0.086
'RF364852','RF364852','RF364852',24.10,78.36,32.000,55.24,35.66,47.65,4.533,6.378,8.95,7.780,9.564,4.686,0.0332,0.038,0.0448,0.0403,0.0610,0.0402
'RF307325','RF307325','RF307325',48.78,71.88,29.850,35.72,52.95,73.58,8.633,2.428,9.149,0.433,9.9,7.198,0.0573,0.095,0.0771,0.064,0.0292,0.0419
'RF707494','RF707494','RF707494',65.31,54.89,75.840,22.24,22.69,35.74,8.329,0.586,3.164,9.607,0.656,8.465,0.0685,0.097,0.0523,0.0778,0.0955,0.0037
'RF993498','RF993498','RF993498',43.72,43.56,73.820,33.34,22.53,72.94,1.114,0.032,2.815,7.060,0.704,3.066,0.0894,0.054,0.0396,0.0123,0.0065,0.0955
'RF453137','RF453137','RF453137',28.87,78.39,33.030,69.39,29.08,55.02,7.433,7.652,1.866,9.366,9.996,3.001,0.0353,0.092,0.0569,0.0618,0.0112,0.0146
'RF143407','RF143407','RF143407',66.23,78.56,44.030,51.73,58.67,50.18,6.975,0.943,3.917,9.768,8.555,0.35,0.0150,0.096,0.0268,0.0297,0.0902,0.0256
'RF458769','RF458769','RF458769',36.54,67.31,40.240,65.77,21.67,57.16,4.646,8.565,3.603,2.396,4.993,2.027,0.0055,0.086,0.0689,0.0399,0.0848,0.0592
'RF532802','RF532802','RF532802',44.23,47.08,77.960,54.41,30.75,73.77,9.393,5.679,9.955,2.552,2.753,8.134,0.0835,0.044,0.0119,0.0562,0.0901,0.0545
'RF307427','RF307427','RF307427',78.59,79.95,78.840,27.01,52.39,41.55,8.002,0.542,9.181,7.365,3.099,7.377,0.0622,0.088,0.0777,0.0448,0.0429,0.0968
'RF933983','RF933983','RF933983',34.69,29.84,51.730,20.19,47.71,76.66,3.191,2.759,8.829,3.984,8.246,5.132,0.0643,0.002,0.0178,0.079,0.0193,0.0039
'RF265996','RF265996','RF265996',51.61,31.34,22.500,51.83,74.52,39.66,8.427,7.681,4.52,4.652,5.333,9.73,0.0559,0.040,0.0304,0.0113,0.0873,0.004
'RF385705','RF385705','RF385705',32.29,36.23,64.480,79.06,73.82,61.84,7.939,9.786,3.024,9.311,7.644,2.563,0.0427,0.035,0.0318,0.0447,0.0122,0.0178
'RF249745','RF249745','RF249745',35.84,26.8,20.010,75.66,64.18,56.26,4.446,1.176,7.349,8.795,9.327,6.693,0.0103,0.092,0.0645,0.0559,0.0058,0.0215
'RF108748','RF108748','RF108748',69.43,37.79,20.180,51.94,46.13,61.62,0.295,4.814,0.215,1.602,0.558,5.219,0.0738,0.064,0.008,0.0887,0.0141,0.0973
'RF114876','RF114876','RF114876',39.25,71.18,35.340,31.38,37.75,56.41,9.929,4.103,2.57,3.696,4.45,0.102,0.0216,0.077,0.0926,0.0723,0.0305,0.0861
'RF246372','RF246372','RF246372',73.39,54.89,45.190,48.08,20.13,38.48,0.752,7.127,3.337,4.792,4.475,5.774,0.0348,0.014,0.0064,0.0359,0.0981,0.0314
'RF112007','RF112007','RF112007',63.92,69.02,60.700,76.76,54.79,78.57,5.068,8.281,3.803,7.157,5.2,9.994,0.0530,0.018,0.0085,0.0545,0.0754,0.0735
'RF962402','RF962402','RF962402',27.71,20.71,76.020,28.16,31.83,41.45,0.656,6.281,1.829,2.083,2.405,3.853,0.0177,0.023,0.0815,0.0908,0.0243,0.0121
'RF479735','RF479735','RF479735',37.59,64.88,30.340,37.18,33.58,54.84,1.298,7.695,1.355,6.596,1.321,5.402,0.0565,0.044,0.0016,0.0724,0.0682,0.0246
'RF482914','RF482914','RF482914',28.27,29.34,77.890,64.47,39.70,54.5,7.980,0.893,9.395,0.551,3.826,5.531,0.0869,0.050,0.0623,0.0408,0.0396,0.0456
'RF748135','RF748135','RF748135',60.97,45.56,64.680,20.2,71.03,73.11,6.127,9.294,4.225,7.457,8.577,9.836,0.0245,0.034,0.0881,0.0414,0.0022,0.036
'RF798508','RF798508','RF798508',45.71,22.2,67.890,58.38,57.72,50.65,5.054,4.106,3.687,2.498,8.363,8.323,0.0089,0.006,0.0808,0.0442,0.0788,0.0773
'RF516789','RF516789','RF516789',43.91,79.68,44.380,77.31,34.62,38.37,6.651,1.462,6.455,3.001,5.862,2.309,0.0965,0.013,0.0152,0.0492,0.0890,0.016
'RF441540','RF441540','RF441540',65.42,79.99,50.180,73.32,71.77,73.24,5.213,6.85,9.589,8.279,8.426,4.095,0.0948,0.063,0.0025,0.0388,0.0694,0.0864
'RF589755','RF589755','RF589755',43.27,42.84,25.670,67.18,58.44,28.89,6.825,5.445,0.994,5.801,3.036,0.823,0.0326,0.000,0.0014,0.0691,0.0200,0.0772
'RF692698','RF692698','RF692698',60.04,23.03,40.280,72.84,64.87,70.95,8.675,1.213,1.109,5.967,3.398,7.309,0.0722,0.054,0.0082,0.0915,0.0135,0.0269
'RF613768','RF613768','RF613768',38.12,51.81,79.580,31.47,38.43,45.25,7.248,9.147,2.539,9.222,6.914,3.344,0.0373,0.013,0.039,0.0662,0.0207,0.0606
'RF451741','RF451741','RF451741',67.99,46.9,57.780,65.25,37.16,67.28,7.854,9.492,8.343,9.642,1.154,1.155,0.0918,0.022,0.057,0.0727,0.0871,0.0177
'RF456794','RF456794','RF456794',64.25,35.29,39.740,64.65,64.13,79.43,5.942,3.038,4.862,2.816,7.976,3.41,0.0310,0.023,0.0685,0.0451,0.0810,0.0028
'RF824654','RF824654','RF824654',77.35,44.57,49.890,27.71,20.95,59.08,1.581,7.712,2.777,7.454,2.021,5.432,0.0889,0.054,0.055,0.0318,0.0853,0.0595
'RF769126','RF769126','RF769126',66.55,64.99,30.080,50.68,45.11,28.81,3.488,0.54,3.16,3.053,5.205,5.584,0.0743,0.024,0.0823,0.0696,0.0054,0.0517
'RF282904','RF282904','RF282904',75.39,65.88,52.560,73.6,75.30,54.73,5.294,1.185,9.7,3.648,4.001,6.764,0.0737,0.090,0.0711,0.0633,0.0056,0.0023
'RF817104','RF817104','RF817104',58.96,23.17,41.430,75.72,29.02,34.28,1.798,7.011,2.419,0.616,0.234,8.97,0.0103,0.002,0.0267,0.0599,0.0993,0.0206
'RF390397','RF390397','RF390397',64.12,77.03,51.120,67.81,62.64,38.31,0.823,2.642,2.879,1.972,9.486,7.773,0.0841,0.080,0.0636,0.0939,0.0869,0.0207
'RF568912','RF568912','RF568912',60.46,50.87,24.350,43.31,61.50,45.09,8.054,3.848,2.914,6.884,7.262,3.718,0.0390,0.060,0.0132,0.0174,0.0199,0.048
'RF523254','RF523254','RF523254',49.58,75.07,69.100,65.32,32.27,62.33,8.032,3.662,8.503,3.409,8.901,0.939,0.0061,0.092,0.084,0.0722,0.0066,0.0082
'RF568529','RF568529','RF568529',21.50,78.21,30.480,67.04,26.31,28.04,3.937,5.44,8.19,7.979,0.704,1.755,0.0575,0.052,0.007,0.0746,0.0774,0.0763
'RF936996','RF936996','RF936996',79.22,42.01,72.970,37.85,30.15,77.97,7.693,4.436,3.516,3.679,7.904,1.4,0.0550,0.083,0.0564,0.0882,0.0228,0.0372
'RF842731','RF842731','RF842731',76.93,25.96,64.760,73.2,41.91,28.48,8.138,4.969,7.394,4.535,1.827,0.486,0.0666,0.059,0.078,0.0766,0.0983,0.0398
'RF119413','RF119413','RF119413',54.65,76.15,77.480,31.18,58.02,59.78,5.976,8.676,8.795,2.749,2.447,5.147,0.0741,0.082,0.0835,0.0857,0.0848,0.0214
'RF533172','RF533172','RF533172',48.46,56.76,54.060,41.65,70.32,30.38,7.934,6.35,7.423,2.705,1.949,8.988,0.0946,0.095,0.058,0.0303,0.0654,0.011
'RF508118','RF508118','RF508118',69.21,45.92,35.310,45.31,39.17,44.26,3.469,7.233,9.772,0.887,0.718,0.746,0.0769,0.084,0.0068,0.0237,0.0056,0.0746
'RF446603','RF446603','RF446603',51.74,49.36,62.510,35.63,33.91,52.61,4.155,4.04,2.845,3.301,5.391,1.304,0.0516,0.052,0.0828,0.0235,0.0318,0.0085
'RF674694','RF674694','RF674694',56.59,36.95,53.770,38.85,65.75,52.35,5.399,8.595,5.501,7.806,6.823,4.956,0.0634,0.017,0.0446,0.061,0.0650,0.0291
'RF883079','RF883079','RF883079',30.25,20.21,30.290,59.15,68.08,33.83,5.888,0.483,6.767,4.528,8.808,7.923,0.0072,0.097,0.0468,0.0307,0.0211,0.0684
'RF353782','RF353782','RF353782',25.79,36.33,36.070,42.15,49.62,28.75,9.314,6.883,1.92,2.772,9.524,4.137,0.0479,0.018,0.0777,0.0006,0.0528,0.008
'RF398795','RF398795','RF398795',39.93,38.04,69.060,27.0,58.56,75.48,3.310,3.046,9.664,5.985,3.386,7.926,0.0609,0.072,0.071,0.0864,0.0352,0.0626
'RF109148','RF109148','RF109148',37.48,78.46,36.970,60.89,64.45,40.8,7.280,5.043,2.087,4.953,3.794,5.81,0.0848,0.062,0.016,0.0188,0.0980,0.01
'RF658083','RF658083','RF658083',35.87,48.12,53.570,57.9,36.09,36.19,8.794,2.163,4.094,1.941,8.046,7.6,0.0430,0.090,0.0606,0.0852,0.0752,0.0973
'RF337442','RF337442','RF337442',35.48,78.99,53.770,62.13,49.23,41.65,2.883,5.015,0.509,9.637,6.066,6.189,0.0758,0.057,0.0752,0.0232,0.0181,0.0723
'RF738130','RF738130','RF738130',60.25,40.36,70.050,58.54,36.17,62.61,1.237,4.694,2.438,3.081,2.548,9.419,0.0394,0.056,0.0677,0.0894,0.0124,0.0437
'RF766123','RF766123','RF766123',27.50,61.0,71.530,53.34,48.02,70.94,3.342,7.03,1.391,3.312,5.188,7.345,0.0076,0.047,0.0314,0.0324,0.0688,0.0924
'RF872198','RF872198','RF872198',24.45,37.8,62.530,35.06,73.73,28.53,5.530,2.434,3.614,4.644,0.449,6.528,0.0556,0.005,0.0313,0.0943,0.0450,0.0541
'RF861539','RF861539','RF861539',36.02,37.83,65.440,28.46,77.33,38.35,2.423,2.761,1.329,9.981,6.092,3.857,0.0917,0.056,0.049,0.0907,0.0537,0.0802
'RF231656','RF231656','RF231656',37.75,36.33,35.790,74.09,73.03,37.19,6.845,4.773,3.476,2.550,4.3,1.562,0.0209,0.045,0.0244,0.0221,0.0113,0.0909
'RF697096','RF697096','RF697096',31.91,71.62,33.880,65.53,43.37,49.96,0.631,5.294,4.852,6.562,5.159,3.792,0.0197,0.085,0.0728,0.0211,0.0959,0.0941
'RF845318','RF845318','RF845318',78.83,56.28,56.520,62.36,29.92,43.62,1.260,4.251,9.454,6.373,5.91,0.584,0.0472,0.013,0.0477,0.0574,0.0971,0.0851
'RF750508','RF750508','RF750508',54.61,41.01,47.870,26.71,26.36,73.29,3.426,1.435,5.117,0.403,2.661,9.969,0.0237,0.076,0.0054,0.0555,0.0502,0.0205
'RF979434','RF979434','RF979434',34.99,48.93,21.320,46.26,53.99,77.21,6.515,0.462,3.712,1.011,8.251,4.544,0.0255,0.056,0.052,0.0316,0.0175,0.0545
'RF115822','RF115822','RF115822',62.73,53.6,64.090,37.26,77.03,60.42,9.792,7.246,2.046,9.913,9.699,5.922,0.0088,0.078,0.0927,0.083,0.0271,0.0735
'RF478228','RF478228','RF478228',78.46,76.45,26.940,58.04,26.43,26.3,1.339,4.223,0.463,2.564,8.722,1.127,0.0866,0.028,0.0128,0.087,0.0192,0.0372
'RF680971','RF680971','RF680971',29.04,44.44,29.500,56.47,48.96,46.23,0.524,6.135,4.697,4.526,8.9,6.633,0.0099,0.084,0.0448,0.0465,0.0034,0.0646
'RF606916','RF606916','RF606916',30.03,37.38,51.300,75.75,77.03,71.84,0.378,7.781,3.132,3.506,1.039,9.99,0.0183,0.087,0.0483,0.045,0.0598,0.0119
'RF237927','RF237927','RF237927',20.62,37.72,23.790,50.8,67.16,67.82,6.569,1.862,4.332,9.786,2.369,0.766,0.0813,0.024,0.0403,0.0847,0.0584,0.0679
'RF425049','RF425049','RF425049',23.26,24.31,75.070,54.84,22.35,53.68,9.673,2.221,5.708,4.227,4.12,3.618,0.0131,0.098,0.0332,0.0192,0.0611,0.0346
'RF299810','RF299810','RF299810',72.28,33.81,60.860,47.9,24.35,62.08,5.101,8.406,9.009,5.561,3.14,6.33,0.0634,0.068,0.0948,0.0263,0.0312,0.0894
'RF346305','RF346305','RF346305',78.44,42.47,62.750,20.72,52.91,74.07,8.726,0.654,7.233,5.450,0.622,1.705,0.0863,0.091,0.0669,0.0334,0.0313,0.0275
'RF722692','RF722692','RF722692',27.01,29.19,22.680,45.74,34.12,37.76,4.422,8.737,9.33,7.898,9.271,0.766,0.0497,0.098,0.079,0.0241,0.0864,0.0256
'RF848953','RF848953','RF848953',74.95,73.03,21.090,59.07,79.90,71.2,5.806,7.27,8.089,1.983,0.869,2.2,0.0884,0.071,0.0171,0.0861,0.0747,0.0752
'RF900950','RF900950','RF900950',25.53,56.97,71.150,57.9,72.90,73.54,5.865,6.019,6.449,4.344,2.619,6.173,0.0689,0.046,0.0145,0.0887,0.0297,0.0956
'RF759729','RF759729','RF759729',60.16,56.97,37.450,63.25,61.90,22.2,9.485,9.882,8.563,6.433,8.921,2.471,0.0259,0.067,0.0965,0.0894,0.0744,0.0495
'RF624828','RF624828','RF624828',23.80,38.22,64.750,24.04,39.80,54.94,4.189,5.501,6.871,9.838,5.573,0.992,0.0258,0.053,0.076,0.0203,0.0828,0.0658
'RF203555','RF203555','RF203555',41.00,39.46,21.200,34.14,74.22,45.59,4.967,4.567,7.665,3.983,0.014,8.146,0.0410,0.053,0.0508,0.0486,0.0842,0.0699
'RF743685','RF743685','RF743685',36.91,52.5,30.100,59.75,59.68,40.4,1.857,8.464,5.633,9.746,5.483,1.471,0.0870,0.048,0.0139,0.0203,0.0628,0.0334
'RF621762','RF621762','RF621762',69.68,61.28,52.420,44.99,66.32,59.26,6.770,1.254,3.845,3.302,8.461,8.812,0.0136,0.025,0.0148,0.0307,0.0915,0.0093
'RF966482','RF966482','RF966482',51.41,39.91,39.780,60.74,73.94,53.45,6.869,1.846,2.269,4.846,7.568,9.035,0.0071,0.086,0.0907,0.055,0.0445,0.0564
'RF636249','RF636249','RF636249',50.25,38.11,59.250,42.25,44.19,32.6,6.510,6.553,0.385,4.235,3.353,0.034,0.0985,0.083,0.0893,0.0784,0.0557,0.0854
'RF101634','RF101634','RF101634',40.54,22.72,70.970,75.75,55.95,49.51,3.860,4.926,8.653,3.702,0.686,4.536,0.0992,0.043,0.0359,0.0994,0.0618,0.0035
'RF332024','RF332024','RF332024',77.52,64.12,71.220,50.51,34.88,57.42,7.957,2.987,3.604,1.332,1.942,2.651,0.0211,0.003,0.0732,0.0176,0.0287,0.0967
'RF640825','RF640825','RF640825',45.56,70.91,46.310,60.28,32.43,36.41,1.005,0.716,1.608,0.088,2.059,5.379,0.0894,0.028,0.089,0.0712,0.0443,0.0958
'RF287320','RF287320','RF287320',74.03,34.81,24.020,60.41,56.46,50.64,9.348,6.34,3.74,1.744,3.976,6.642,0.0907,0.095,0.0297,0.0581,0.0585,0.0534
'RF898490','RF898490','RF898490',50.13,74.76,51.980,52.86,43.97,35.85,7.574,4.632,5.203,8.078,4.31,2.416,0.0224,0.014,0.0823,0.0135,0.0424,0.054
'RF498733','RF498733','RF498733',29.77,50.47,78.580,69.36,58.60,23.28,2.678,3.588,7.59,7.485,7.406,3.557,0.0759,0.053,0.0566,0.0892,0.0712,0.0457
'RF246188','RF246188','RF246188',47.77,38.2,50.430,68.92,32.08,30.88,1.273,0.58,4.002,6.033,6.448,5.851,0.0146,0.046,0.0797,0.0359,0.0785,0.0812
'RF632611','RF632611','RF632611',70.86,41.26,77.150,24.44,64.88,60.65,4.532,0.819,2.427,3.282,8.822,2.365,0.0183,0.072,0.0269,0.0261,0.0248,0.0855
'RF132376','RF132376','RF132376',63.99,50.87,28.650,44.58,45.80,28.49,5.564,5.302,4.323,6.523,5.502,2.944,0.0819,0.054,0.0388,0.0259,0.0460,0.0385
'RF258719','RF258719','RF258719',39.64,27.63,23.390,36.14,45.72,54.78,5.994,4.333,8.305,3.395,3.837,7.602,0.0163,0.044,0.0581,0.0519,0.0535,0.059
'RF575911','RF575911','RF575911',40.82,41.7,74.000,77.3,60.81,40.25,3.015,1.314,6.762,0.964,9.109,0.336,0.0047,0.012,0.0711,0.0308,0.0846,0.0397
'RF853928','RF853928','RF853928',43.65,39.06,30.080,62.76,27.98,35.67,6.782,9.787,3.108,7.980,5.57,3.822,0.0833,0.019,0.054,0.0916,0.0640,0.025
'RF838923','RF838923','RF838923',37.87,49.12,43.740,72.2,60.34,25.85,3.793,6.278,9.041,6.736,2.623,8.929,0.0950,0.008,0.0547,0.002,0.0559,0.0442
'RF839341','RF839341','RF839341',60.29,25.14,74.520,40.59,33.59,46.66,4.007,6.318,1.592,6.028,9.944,5.252,0.0845,0.096,0.0226,0.0594,0.0845,0.0103
'RF953879','RF953879','RF953879',63.42,66.99,48.460,21.89,72.24,69.32,7.284,7.937,1.997,6.850,0.406,2.666,0.0168,0.072,0.0378,0.0689,0.0086,0.0547
'RF131152','RF131152','RF131152',61.96,33.76,50.730,23.36,49.53,76.42,8.628,0.772,4.261,8.851,1.155,1.685,0.0297,0.082,0.0113,0.0923,0.0318,0.0921
'RF888669','RF888669','RF888669',20.01,58.22,78.080,34.93,53.60,29.1,8.749,9.8,3.173,4.260,9.743,6.843,0.0758,0.064,0.0183,0.0921,0.0540,0.0763
'RF429445','RF429445','RF429445',31.66,53.87,22.630,49.36,69.77,60.51,4.921,9.014,6.964,3.846,9.611,1.5,0.0520,0.042,0.0067,0.0727,0.0521,0.0602
'RF333798','RF333798','RF333798',65.94,44.87,74.470,45.22,33.83,25.27,3.342,0.75,0.179,8.471,0.78,7.134,0.0135,0.031,0.0878,0.044,0.0637,0.0857
'RF614567','RF614567','RF614567',72.06,50.69,28.150,56.89,48.38,67.88,0.286,6.59,8.134,7.575,2.078,9.181,0.0911,0.090,0.0236,0.0514,0.0226,0.0441
'RF739212','RF739212','RF739212',41.65,29.79,26.670,78.65,22.78,23.29,8.105,1.578,4.834,5.111,2.834,7.465,0.0423,0.055,0.0162,0.0533,0.0609,0.0697
'RF150993','RF150993','RF150993',32.35,55.38,52.880,58.25,21.34,32.72,2.727,5.883,4.209,9.946,0.144,6.742,0.0913,0.068,0.0485,0.0563,0.0995,0.0987
'RF125914','RF125914','RF125914',21.05,59.85,47.520,32.55,47.23,71.59,7.015,1.922,8.598,0.791,3.517,4.225,0.0232,0.008,0.0495,0.0434,0.0470,0.027
'RF189963','RF189963','RF189963',55.28,21.47,21.170,29.93,34.26,31.24,1.427,7.98,9.557,2.614,4.766,4.388,0.0232,0.063,0.0665,0.0231,0.0497,0.0225
'RF842554','RF842554','RF842554',57.68,35.92,78.650,54.7,24.18,66.45,6.402,9.098,9.539,0.769,8.386,9.138,0.0538,0.087,0.0775,0.0046,0.0027,0.0571
'RF250840','RF250840','RF250840',62.16,60.69,37.080,68.02,62.00,51.69,8.583,4.187,1.59,7.755,5.679,3.682,0.0110,0.090,0.0496,0.0485,0.0867,0.0738
'RF657012','RF657012','RF657012',54.27,43.95,75.590,68.88,67.90,20.02,7.705,5.606,5.729,2.742,4.699,8.747,0.0056,0.045,0.0154,0.0743,0.0423,0.012
'RF545816','RF545816','RF545816',75.72,53.17,74.340,28.48,57.49,40.15,8.234,9.107,7.111,6.141,7.384,2.974,0.0792,0.056,0.0087,0.0948,0.0178,0.0737
'RF171712','RF171712','RF171712',28.04,47.19,65.390,53.01,49.45,61.4,1.077,7.706,8.071,5.267,6.831,0.792,0.0055,0.083,0.0724,0.0864,0.0425,0.0271
'RF816580','RF816580','RF816580',47.61,51.19,70.910,71.53,34.69,75.9,0.872,5.177,1.588,0.497,9.925,8.081,0.0705,0.076,0.0146,0.0019,0.0314,0.037
'RF306587','RF306587','RF306587',71.30,26.65,68.140,27.25,31.15,32.92,8.369,3.869,1.799,6.229,9.693,3.077,0.0157,0.014,0.0309,0.0296,0.0133,0.0353
'RF604902','RF604902','RF604902',55.28,54.85,69.720,77.58,65.94,24.38,5.832,1.559,2.77,1.691,9.568,8.371,0.0509,0.032,0.0629,0.0235,0.0422,0.0024
'RF439654','RF439654','RF439654',24.04,79.96,31.870,22.3,55.48,30.05,0.818,1.089,9.867,1.601,4.545,0.741,0.0140,0.083,0.0356,0.0957,0.0288,0.0095
'RF479636','RF479636','RF479636',28.54,36.92,20.360,73.53,48.60,74.39,1.272,8.467,1.9,4.178,3.91,7.953,0.0303,0.028,0.044,0.0855,0.0153,0.0862
'RF528813','RF528813','RF528813',46.74,59.44,38.470,26.94,30.57,76.45,0.981,7.622,3.364,3.830,9.806,6.492,0.0773,0.069,0.0455,0.0017,0.0977,0.0219
'RF787159','RF787159','RF787159',39.99,60.21,64.920,53.87,28.80,23.26,4.423,0.229,7.216,9.170,3.819,4.053,0.0364,0.055,0.0747,0.0785,0.0024,0.0822
'RF420504','RF420504','RF420504',59.33,57.79,45.040,58.16,46.44,29.88,6.360,8.904,0.875,3.588,4.447,9.277,0.0306,0.048,0.0243,0.0699,0.0812,0.0121
'RF332281','RF332281','RF332281',70.28,35.48,42.230,39.53,63.15,56.3,0.899,5.588,4.043,3.173,0.282,4.485,0.0805,0.095,0.0155,0.0508,0.0497,0.0692
'RF687152','RF687152','RF687152',66.89,76.04,61.940,43.71,73.64,68.04,8.167,8.995,9.975,0.695,0.949,2.596,0.0055,0.090,0.0538,0.0322,0.0279,0.0051
'RF261351','RF261351','RF261351',31.86,27.47,23.250,48.16,25.65,56.35,7.040,0.445,4.946,4.370,0.554,9.46,0.0564,0.055,0.0336,0.0251,0.0030,0.034
'RF711693','RF711693','RF711693',49.54,39.68,37.520,78.12,62.44,48.28,0.685,4.505,5.414,9.983,1.409,1.387,0.0489,0.038,0.0378,0.0581,0.0476,0.006
'RF506726','RF506726','RF506726',79.80,40.89,55.560,55.3,51.05,46.34,3.207,9.806,8.438,6.813,7.413,9.232,0.0381,0.028,0.0387,0.0011,0.0770,0.0807
'RF344580','RF344580','RF344580',38.64,53.93,20.000,42.91,40.51,24.72,8.891,8.068,4.288,5.953,8.487,8.797,0.0617,0.083,0.0624,0.0762,0.0023,0.0179
'RF879722','RF879722','RF879722',76.67,73.79,39.930,27.87,35.43,43.27,3.999,4.636,7.383,1.389,6.052,1.21,0.0810,0.012,0.031,0.0879,0.0996,0.0125
'RF979531','RF979531','RF979531',28.55,48.59,21.860,28.34,57.88,30.41,2.293,0.595,6.875,1.522,6.473,4.807,0.0678,0.046,0.0687,0.0316,0.0565,0.026
'RF931536','RF931536','RF931536',74.13,55.6,59.780,32.23,35.69,56.71,3.328,0.366,4.567,7.923,4.398,8.427,0.0536,0.029,0.0912,0.0029,0.0678,0.0132
'RF666264','RF666264','RF666264',49.32,46.73,36.820,33.45,62.08,64.77,5.743,4.858,7.719,2.959,5.842,1.771,0.0206,0.093,0.0847,0.0198,0.0399,0.0952
'RF218240','RF218240','RF218240',65.61,66.51,72.720,48.7,34.19,70.54,4.160,5.546,5.427,3.541,5.283,6.603,0.0644,0.015,0.0899,0.0452,0.0696,0.0415
'RF356095','RF356095','RF356095',31.62,72.11,22.140,45.46,50.69,67.22,1.109,6.143,5.58,6.449,9.674,4.263,0.0915,0.081,0.0739,0.0253,0.0753,0.0882
'RF380441','RF380441','RF380441',41.07,53.64,30.020,56.61,40.25,49.45,3.322,8.62,0.676,4.471,3.006,4.989,0.0568,0.074,0.0211,0.0584,0.0840,0.038
'RF685178','RF685178','RF685178',60.90,35.9,48.720,47.28,26.22,27.84,4.299,8.278,2.722,0.835,7.921,1.088,0.0050,0.011,0.0544,0.0204,0.0080,0.0605
'RF741009','RF741009','RF741009',46.87,76.13,53.380,24.38,57.10,56.78,7.057,4.806,9.976,6.565,6.213,6.494,0.0238,0.066,0.0952,0.0967,0.0826,0.0816
'RF388557','RF388557','RF388557',62.51,56.93,79.900,27.0,20.37,35.22,6.673,1.577,5.562,5.173,9.479,3.978,0.0944,0.091,0.0103,0.0921,0.0428,0.0214
'RF833861','RF833861','RF833861',75.16,32.42,75.820,43.99,26.47,20.86,5.443,0.447,7.392,8.752,1.678,4.619,0.0541,0.094,0.0903,0.079,0.0644,0.0296
'RF697583','RF697583','RF697583',22.31,51.49,36.950,48.35,26.54,75.55,0.751,5.678,9.298,8.302,7.023,2.338,0.0893,0.026,0.0556,0.0405,0.0670,0.0585
'RF626528','RF626528','RF626528',41.18,45.76,26.600,71.61,66.30,42.69,3.086,3.171,5.458,0.887,4.03,2.173,0.0239,0.011,0.0702,0.0746,0.0014,0.0975
'RF685646','RF685646','RF685646',54.46,20.75,71.130,43.23,54.30,47.22,9.966,2.753,8.958,1.256,5.196,5.128,0.0978,0.052,0.024,0.0785,0.0011,0.0692
'RF378099','RF378099','RF378099',78.31,69.9,25.070,26.76,22.21,57.14,8.306,9.554,5.09,2.557,4.481,8.6,0.0789,0.016,0.0354,0.0931,0.0484,0.0617
'RF622512','RF622512','RF622512',31.43,34.71,55.970,52.31,41.42,78.95,1.983,0.307,5.668,8.514,1.369,1.654,0.0168,0.020,0.0763,0.0472,0.0925,0.0158
'RF305880','RF305880','RF305880',36.62,21.72,45.630,78.99,25.36,72.52,0.285,7.588,7.988,2.440,9.588,9.41,0.0275,0.064,0.0937,0.0305,0.0803,0.0861
'RF477454','RF477454','RF477454',59.82,22.84,53.260,68.43,73.28,48.85,0.429,5.102,6.855,1.876,3.916,0.587,0.0924,0.052,0.0051,0.0049,0.0489,0.094
'RF850212','RF850212','RF850212',54.30,27.99,26.770,23.22,33.75,25.95,8.987,7.313,1.264,3.810,8.499,7.907,0.0773,0.092,0.0885,0.0523,0.0166,0.0835
'RF929806','RF929806','RF929806',45.47,40.51,78.990,23.7,55.32,71.55,0.570,6.573,2.64,9.983,9.323,4.664,0.0534,0.069,0.0398,0.0571,0.0518,0.061
'RF566477','RF566477','RF566477',48.48,37.1,27.620,22.9,73.72,71.44,6.012,1.728,0.97,8.372,6.489,7.655,0.0782,0.060,0.0039,0.0444,NULL,0.0061
'RF208035','RF208035','RF208035',28.58,64.13,69.440,63.52,46.27,55.96,2.828,9.95,5.245,5.727,4.568,6.262,0.0475,0.051,0.0681,0.0699,0.0773,0.0457
'RF564665','RF564665','RF564665',22.18,79.28,64.730,36.67,69.36,39.2,4.150,6.075,5.011,5.600,7.523,0.48,0.0442,0.032,0.0303,0.063,0.0636,0.0879
'RF159381','RF159381','RF159381',76.05,73.19,30.600,65.83,73.57,71.26,9.686,2.443,7.829,4.170,3.241,4.296,0.0921,0.043,0.0247,0.0867,0.0296,0.0184
'RF426261','RF426261','RF426261',64.69,42.39,76.470,78.41,25.43,35.52,6.880,3.761,8.445,0.632,5.611,7.579,0.0932,0.079,0.0749,0.0436,0.0874,0.0544
'RF229393','RF229393','RF229393',60.64,28.36,53.000,42.68,69.26,57.24,7.019,1.027,5.636,4.044,6.035,3.677,0.0086,0.038,0.0189,0.031,0.0311,0.013
'RF109251','RF109251','RF109251',47.36,34.58,49.110,34.19,27.61,47.8,9.370,8.471,3.22,6.838,6.583,7.487,0.0946,0.051,0.0009,0.0184,0.0136,0.0484
'RF836627','RF836627','RF836627',70.19,55.71,56.920,69.93,36.72,22.73,6.232,1.418,8.301,6.162,8.127,2.882,0.0953,0.066,0.0732,0.0053,0.0375,0.0974
