'RF203555','RF203555','RF203555',0.0180,0.56,0.845,0.35,0.963,5.050,948,32.14,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 8, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF743685','RF743685','RF743685',0.2540,0.79,0.865,43.22,0.814,6.060,783,87.38,'{"overloads": 5, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF621762','RF621762','RF621762',0.7290,0.97,0.529,95.84,0.978,5.210,526,92.57,'{"overloads": 3, "collisions": 2, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 10, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF966482','RF966482','RF966482',0.7990,0.29,0.359,18.92,0.913,5.080,391,56.77,'{"overloads": 2, "collisions": 2, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 5, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF636249','RF636249','RF636249',0.3860,0.30,0.262,51.22,0.823,5.710,738,47.75,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF101634','RF101634','RF101634',0.9880,0.02,0.007,46.05,0.861,5.610,277,61.44,'{"overloads": 5, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF332024','RF332024','RF332024',0.9080,0.59,0.028,68.34,0.806,5.440,161,70.85,'{"overloads": 5, "collisions": 1, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 3, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF640825','RF640825','RF640825',0.8230,0.82,0.369,52.98,0.933,5.930,405,88.13,'{"overloads": 3, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 3, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF287320','RF287320','RF287320',0.4050,0.20,0.213,60.67,0.935,5.780,714,29.04,'{"overloads": 5, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": null, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF898490','RF898490','RF898490',0.1970,0.08,0.462,7.48,0.945,6.940,515,7.02,'{"overloads": 3, "collisions": null, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 2, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF498733','RF498733','RF498733',0.8280,0.93,0.514,71.55,0.98,5.730,279,70.97,'{"overloads": 4, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 9, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF246188','RF246188','RF246188',0.2140,0.99,0.558,60.80,0.822,5.770,604,90.33,'{"overloads": 1, "collisions": 1, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 6, "speed_violations": 2, "calibration_state": "Invalid             "}'
'RF632611','RF632611','RF632611',0.7580,0.42,0.343,60.41,0.943,5.030,310,73.15,'{"overloads": null, "collisions": 1, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 2, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF132376','RF132376','RF132376',0.3920,0.34,0.296,59.55,0.873,5.800,826,98.32,'{"overloads": 3, "collisions": null, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 9, "speed_violations": 8, "calibration_state": "Due                 "}'
'RF258719','RF258719','RF258719',0.0220,0.86,0.775,83.24,0.828,5.180,571,61.5,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 1, "speed_violations": null, "calibration_state": "Due                 "}'
'RF575911','RF575911','RF575911',0.0390,0.25,0.637,49.90,0.922,6.320,122,74.79,'{"overloads": 3, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 9, "speed_violations": null, "calibration_state": "Valid               "}'
'RF853928','RF853928','RF853928',0.9540,0.49,0.363,44.98,0.805,5.590,850,54.09,'{"overloads": 1, "collisions": 2, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 6, "speed_violations": null, "calibration_state": "Due                 "}'
'RF838923','RF838923','RF838923',0.9670,0.57,0.689,54.11,0.936,6.930,688,73.65,'{"overloads": 2, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF839341','RF839341','RF839341',0.1470,0.93,0.839,23.66,0.81,6.240,427,26.1,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF953879','RF953879','RF953879',0.6470,0.97,0.347,99.60,0.824,6.400,489,51.84,'{"overloads": 4, "collisions": 2, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": null, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF131152','RF131152','RF131152',0.2190,0.12,0.038,33.87,0.888,6.770,818,66.51,'{"overloads": null, "collisions": 2, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": null, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF888669','RF888669','RF888669',0.0110,0.66,0.931,45.44,0.849,5.440,404,50.64,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 2, "speed_violations": null, "calibration_state": "Valid               "}'
'RF429445','RF429445','RF429445',0.6790,0.59,0.887,88.61,0.924,6.460,827,98.8,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 2, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF333798','RF333798','RF333798',0.1140,0.25,0.41,10.02,0.994,6.090,112,58.65,'{"overloads": 3, "collisions": 1, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 3, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF614567','RF614567','RF614567',0.3030,0.15,0.937,14.47,0.902,6.080,798,3.44,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 9, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF739212','RF739212','RF739212',0.3720,0.53,0.639,35.69,0.84,6.110,117,51.24,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 2, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF150993','RF150993','RF150993',0.9110,0.63,0.053,71.86,0.925,6.530,681,66.05,'{"overloads": 2, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 5, "speed_violations": 1, "calibration_state": "Due                 "}'
'RF125914','RF125914','RF125914',0.5600,0.68,0.88,37.11,0.843,6.040,336,40.52,'{"overloads": 2, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 2, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF189963','RF189963','RF189963',0.6750,0.72,0.902,25.09,0.977,5.450,840,40.35,'{"overloads": null, "collisions": 3, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 2, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF842554','RF842554','RF842554',0.2570,0.40,0.95,43.49,0.974,6.850,204,59.15,'{"overloads": 5, "collisions": null, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 2, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF250840','RF250840','RF250840',0.1040,0.68,0.933,94.05,0.846,6.130,189,36.33,'{"overloads": 2, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 10, "speed_violations": 3, "calibration_state": "Invalid             "}'
'RF657012','RF657012','RF657012',0.6410,0.27,0.92,65.99,0.823,5.080,19,42.92,'{"overloads": null, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 3, "speed_violations": 9, "calibration_state": "Valid               "}'
'RF545816','RF545816','RF545816',0.5150,0.29,0.946,91.45,0.872,6.790,476,26.97,'{"overloads": 1, "collisions": 2, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 6, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF171712','RF171712','RF171712',0.0100,0.19,0.693,88.51,0.869,5.540,838,7.83,'{"overloads": 5, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 8, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF816580','RF816580','RF816580',0.4470,0.41,0.991,96.74,0.876,6.250,570,66.75,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 7, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF306587','RF306587','RF306587',0.4530,0.53,0.579,63.10,0.846,6.700,149,30.23,'{"overloads": null, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 10, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF604902','RF604902','RF604902',0.7910,0.48,0.65,88.70,0.854,6.910,992,13.15,'{"overloads": null, "collisions": null, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 6, "speed_violations": 3, "calibration_state": "Invalid             "}'
'RF439654','RF439654','RF439654',0.4190,0.21,0.388,43.06,0.858,5.540,463,63.03,'{"overloads": 5, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 5, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF479636','RF479636','RF479636',0.6370,0.51,0.887,58.84,0.998,6.320,178,4.63,'{"overloads": 4, "collisions": 1, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": null, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF528813','RF528813','RF528813',0.1480,0.96,0.685,19.93,0.822,5.490,498,11.75,'{"overloads": null, "collisions": 3, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 3, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF787159','RF787159','RF787159',0.3200,0.20,0.799,73.26,0.803,5.380,594,16.33,'{"overloads": 5, "collisions": 3, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 6, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF420504','RF420504','RF420504',0.5600,0.41,0.649,50.79,0.971,5.620,331,1.95,'{"overloads": 5, "collisions": null, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 3, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF332281','RF332281','RF332281',0.1610,0.82,0.747,24.11,0.811,6.960,266,57.52,'{"overloads": 2, "collisions": 1, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 6, "speed_violations": 10, "calibration_state": "Invalid             "}'
'RF687152','RF687152','RF687152',0.4090,0.94,0.332,78.42,0.917,5.230,115,96.53,'{"overloads": 5, "collisions": null, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 2, "speed_violations": null, "calibration_state": "Due                 "}'
'RF261351','RF261351','RF261351',0.8250,0.93,0.54,85.63,0.996,6.440,620,29.66,'{"overloads": 2, "collisions": null, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 6, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF711693','RF711693','RF711693',0.0270,0.95,0.667,41.72,0.837,6.240,371,9.46,'{"overloads": 2, "collisions": 2, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF506726','RF506726','RF506726',0.4930,0.82,0.762,46.82,0.978,6.400,695,47.41,'{"overloads": 3, "collisions": null, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 6, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF344580','RF344580','RF344580',0.6730,0.85,0.336,35.84,0.827,6.520,99,98.48,'{"overloads": 2, "collisions": 2, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 2, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF895484','RF895484','RF895484',0.2580,0.14,0.684,3.98,0.976,6.960,450,61.36,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": null, "zone_violations": null, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF879722','RF879722','RF879722',0.9370,0.14,0.075,61.99,0.811,5.040,251,50.85,'{"overloads": 4, "collisions": 2, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 8, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF979531','RF979531','RF979531',0.7020,0.75,0.687,43.83,0.804,5.450,151,55.09,'{"overloads": 5, "collisions": null, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 9, "calibration_state": "Valid               "}'
'RF931536','RF931536','RF931536',0.7100,0.10,0.6,97.13,0.948,5.520,163,26.52,'{"overloads": 4, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 1, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF666264','RF666264','RF666264',0.3720,0.22,0.52,6.52,0.95,5.610,583,39.81,'{"overloads": 2, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 1, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF218240','RF218240','RF218240',0.0800,0.53,0.074,75.99,0.845,5.390,206,61.16,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 5, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF356095','RF356095','RF356095',0.6910,0.23,0.119,49.19,0.856,5.850,636,87.55,'{"overloads": 4, "collisions": null, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 5, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF380441','RF380441','RF380441',0.3520,0.09,0.07,32.99,0.818,6.360,381,81.0,'{"overloads": 5, "collisions": 3, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 2, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF685178','RF685178','RF685178',0.8100,0.85,0.273,40.73,0.861,5.390,512,31.93,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF741009','RF741009','RF741009',0.1560,0.24,0.541,15.32,0.832,6.320,250,6.34,'{"overloads": 1, "collisions": null, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 6, "speed_violations": null, "calibration_state": "Invalid             "}'
'RF388557','RF388557','RF388557',0.3100,0.19,0.624,21.45,0.974,6.770,451,75.36,'{"overloads": 4, "collisions": 3, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 6, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF833861','RF833861','RF833861',0.2240,0.83,0.654,36.78,0.989,6.030,735,21.91,'{"overloads": 2, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 3, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF697583','RF697583','RF697583',0.1720,0.61,0.394,82.64,0.964,6.810,933,0.84,'{"overloads": 4, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 6, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF626528','RF626528','RF626528',0.5710,0.70,0.246,4.19,0.818,5.110,881,69.35,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": null, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF685646','RF685646','RF685646',0.7500,0.28,0.445,76.42,0.803,5.360,500,45.86,'{"overloads": 3, "collisions": null, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 8, "speed_violations": null, "calibration_state": "Invalid             "}'
'RF378099','RF378099','RF378099',0.4710,0.15,0.89,64.83,0.86,6.720,110,12.22,'{"overloads": null, "collisions": 3, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 9, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF622512','RF622512','RF622512',0.7910,0.97,0.226,58.43,0.994,6.600,635,54.9,'{"overloads": 5, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF305880','RF305880','RF305880',0.9190,0.54,0.783,85.26,0.858,5.730,823,44.65,'{"overloads": 5, "collisions": 3, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 2, "calibration_state": "Valid               "}'
'RF477454','RF477454','RF477454',0.3290,0.21,0.597,82.88,0.964,6.600,415,13.14,'{"overloads": 2, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": null, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF850212','RF850212','RF850212',0.2040,0.35,0.12,66.05,0.941,6.730,129,39.8,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF929806','RF929806','RF929806',0.2790,0.65,0.044,33.93,0.998,6.060,560,40.24,'{"overloads": 4, "collisions": 1, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 3, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF208035','RF208035','RF208035',0.2740,0.55,0.032,11.42,0.899,5.780,414,62.85,'{"overloads": 4, "collisions": null, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF564665','RF564665','RF564665',0.2060,0.54,0.966,98.42,0.915,5.250,27,96.17,'{"overloads": 3, "collisions": 1, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 8, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF159381','RF159381','RF159381',0.9730,0.19,0.648,8.19,0.975,5.520,375,68.86,'{"overloads": 5, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 9, "speed_violations": 9, "calibration_state": "Valid               "}'
'RF426261','RF426261','RF426261',0.7410,0.56,0.074,20.40,0.997,6.870,930,15.01,'{"overloads": 2, "collisions": 3, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF229393','RF229393','RF229393',0.7100,0.51,0.169,97.34,0.962,6.130,544,10.38,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF109251','RF109251','RF109251',0.7860,0.92,0.599,35.52,0.929,6.910,451,91.03,'{"overloads": 1, "collisions": 2, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 8, "calibration_state": "Due                 "}'
'RF836627','RF836627','RF836627',0.1050,0.27,0.083,80.04,0.983,5.640,82,99.1,'{"overloads": 5, "collisions": 2, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 1, "calibration_state": "Due                 "}'
'RF882616','RF882616','RF882616',0.4870,0.29,0.64,88.27,0.832,5.040,615,34.39,'{"overloads": 4, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF280108','RF280108','RF280108',0.2430,0.41,0.413,89.38,0.966,6.800,66,79.91,'{"overloads": 5, "collisions": 2, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 8, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF223692','RF223692','RF223692',0.6220,0.03,0.163,25.29,0.812,5.340,63,15.48,'{"overloads": 2, "collisions": 2, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 1, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF297616','RF297616','RF297616',0.6080,0.42,0.946,56.05,0.838,5.360,378,90.2,'{"overloads": null, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 7, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF655095','RF655095','RF655095',0.7980,0.65,0.305,24.76,0.913,5.870,551,73.93,'{"overloads": 5, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 9, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF818470','RF818470','RF818470',0.6800,0.77,0.367,59.66,0.964,5.790,393,32.96,'{"overloads": null, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": null, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF979686','RF979686','RF979686',0.7220,0.08,0.424,3.20,0.961,6.670,348,66.83,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 3, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF686977','RF686977','RF686977',0.9730,0.54,0.76,16.12,0.949,5.190,290,2.2,'{"overloads": 1, "collisions": 3, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 6, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF615078','RF615078','RF615078',0.2350,0.94,0.394,25.02,0.889,5.910,882,50.78,'{"overloads": 2, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 10, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF927905','RF927905','RF927905',0.1000,0.28,0.188,38.62,0.903,5.460,373,36.07,'{"overloads": 4, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF381157','RF381157','RF381157',0.4440,0.00,0.519,54.59,0.851,6.200,585,4.21,'{"overloads": 3, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 6, "speed_violations": 10, "calibration_state": "Invalid             "}'
'RF674459','RF674459','RF674459',0.8950,0.04,0.813,87.23,0.982,6.810,993,98.51,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 2, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF855272','RF855272','RF855272',0.3210,0.54,0.62,36.49,0.876,5.780,814,36.99,'{"overloads": 3, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 10, "speed_violations": 9, "calibration_state": "Valid               "}'
'RF932504','RF932504','RF932504',0.4510,0.68,0.722,34.54,0.831,6.010,779,9.83,'{"overloads": 5, "collisions": 2, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 5, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF982608','RF982608','RF982608',0.9480,0.12,0.304,71.12,0.837,5.100,776,39.47,'{"overloads": 1, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 8, "speed_violations": 3, "calibration_state": "Invalid             "}'
'RF683127','RF683127','RF683127',0.8630,0.78,0.16,25.45,0.967,6.950,108,86.82,'{"overloads": null, "collisions": 3, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": null, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF712117','RF712117','RF712117',0.0350,0.45,0.483,78.72,0.804,6.140,272,8.1,'{"overloads": 2, "collisions": null, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 2, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF415446','RF415446','RF415446',0.7080,0.84,0.642,58.44,0.931,5.750,146,57.99,'{"overloads": 5, "collisions": null, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 9, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF143816','RF143816','RF143816',0.1390,0.86,0.375,74.24,0.843,5.730,947,89.92,'{"overloads": 2, "collisions": 3, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 1, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF308408','RF308408','RF308408',0.2720,0.44,0.658,72.78,0.87,5.860,800,92.2,'{"overloads": 5, "collisions": 3, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 10, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF596423','RF596423','RF596423',0.3360,0.30,0.396,49.61,0.819,5.230,127,22.16,'{"overloads": 1, "collisions": null, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF135710','RF135710','RF135710',0.6650,0.51,0.805,13.63,0.949,5.400,161,51.68,'{"overloads": 1, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 10, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF116568','RF116568','RF116568',0.3030,0.87,0.572,95.86,0.983,6.780,916,42.67,'{"overloads": 1, "collisions": null, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 2, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF842127','RF842127','RF842127',0.3360,0.59,0.821,55.14,0.855,6.720,320,22.89,'{"overloads": 3, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 5, "speed_violations": 6, "calibration_state": "Invalid             "}'
'RF152341','RF152341','RF152341',0.9130,0.13,0.915,40.69,0.892,5.420,366,49.98,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 10, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF602945','RF602945','RF602945',0.9150,0.16,NULL,89.40,0.937,6.180,722,37.76,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 4, "speed_violations": 8, "calibration_state": "Due                 "}'
'RF807998','RF807998','RF807998',0.1300,0.59,0.419,68.64,0.824,6.930,450,71.34,'{"overloads": null, "collisions": 1, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 9, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF123690','RF123690','RF123690',0.2310,0.73,0.795,80.90,0.953,5.880,750,17.08,'{"overloads": 2, "collisions": 2, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 7, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF608285','RF608285','RF608285',0.6220,0.80,0.534,40.93,0.811,6.460,504,33.36,'{"overloads": 2, "collisions": 3, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 6, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF724487','RF724487','RF724487',0.5590,0.82,0.761,27.69,0.927,5.590,354,0.91,'{"overloads": 1, "collisions": 1, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": null, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF778994','RF778994','RF778994',0.6340,0.26,0.417,33.44,0.955,5.100,365,75.78,'{"overloads": 3, "collisions": 1, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF648710','RF648710','RF648710',0.0300,0.34,0.074,25.11,0.842,7.000,234,41.52,'{"overloads": null, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF877750','RF877750','RF877750',0.5410,0.15,0.443,46.93,0.81,5.340,393,27.69,'{"overloads": 5, "collisions": 3, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 8, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF498665','RF498665','RF498665',0.0080,0.11,0.916,66.38,0.879,6.150,235,49.62,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF559899','RF559899','RF559899',0.6170,0.84,0.419,19.75,0.828,6.500,691,30.8,'{"overloads": 4, "collisions": 1, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": null, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF923432','RF923432','RF923432',0.9520,0.44,0.301,74.87,0.912,6.120,520,29.9,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 2, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF802630','RF802630','RF802630',0.7750,0.23,0.703,92.34,0.859,6.180,44,21.58,'{"overloads": 2, "collisions": 3, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 1, "speed_violations": 7, "calibration_state": "Due                 "}'
