'CS637835','Flag','Pass','Under Review','Compliant',348,'Very High',NULL,7,2,4,1,1,1,2,3,8,15,'4',2,22
'CS272308','Fail','Flag','Under Review','Non-compliant',461,'Low',NULL,8,7,5,3,1,1,1,2,1,4,'2',2,18
'CS124655','Pass','Pass','Restricted','Non-compliant',461,'Low','Current',3,15,2,2,1,1,0,12,2,16,'0',8,21
'CS421186','Flag','Pass','Clear','Non-compliant',373,'Very High','Past',10,6,0,3,1,0,2,0,9,12,'4',11,2
'CS104621','Fail','Pass','Under Review','Non-compliant',592,'Very High','Current',10,19,5,2,1,0,2,12,5,1,'2',0,19
'CS341753','Fail','Fail','Restricted','Non-compliant',435,'Very High','Past',10,9,0,1,1,0,0,8,10,10,'2',3,28
'CS756478','Pass','Pass','Under Review','Compliant',312,'High','Current',2,11,0,1,0,0,2,5,0,9,'4',8,19
'CS512169','Pass','Pass','Clear','Non-compliant',606,'High','Past',3,6,3,3,1,0,1,5,2,17,'1',5,9
'CS513991','Flag','Fail','Under Review','Non-compliant',348,'High','Past',10,9,4,3,0,1,1,11,8,5,'2',1,8
'CS883594','Fail','Pass','Under Review','Compliant',370,'Very High','Past',10,9,4,3,1,1,2,6,9,17,'1',23,22
'CS830128','Flag','Pass','Under Review','Compliant',506,'High','Past',2,3,0,2,1,0,2,4,6,10,'2',11,10
'CS496271','Fail','Pass','Under Review','Non-compliant',507,'Low',NULL,3,18,2,2,1,1,0,15,3,8,'5',26,18
'CS185300','Fail','Flag','Under Review','Non-compliant',827,'Very High',NULL,0,9,2,0,1,0,2,10,9,15,'2',6,16
'CS562716','Pass','Pass','Restricted','Non-compliant',519,'Very High','Current',2,11,2,2,0,0,2,3,7,1,'2',25,18
'CS302366','Fail','Flag','Under Review','Non-compliant',397,'Very High',NULL,5,5,0,3,1,1,0,13,2,16,'0',19,3
'CS981978','Pass','Fail','Restricted','Non-compliant',799,'Low','Current',6,19,5,1,1,1,2,14,7,11,'5',24,24
'CS629540','Fail','Flag','Clear','Compliant',670,'Low','Current',3,10,4,2,1,0,2,14,7,4,'2',10,9
'CS453163','Fail','Pass','Under Review','Compliant',513,'Low','Current',9,9,1,0,0,0,2,1,8,13,'4',0,24
'CS140564','Flag','Flag','Under Review','Non-compliant',746,'High','Past',8,9,3,1,1,1,1,14,0,17,'5',4,0
'CS789587','Pass','Fail','Under Review','Non-compliant',687,'Low','Current',3,15,3,1,0,1,1,3,1,4,'1',8,20
'CS624056','Flag','Fail','Clear','Compliant',392,'Low',NULL,4,15,1,1,0,0,0,2,3,13,'4',3,15
'CS913637','Fail','Pass','Restricted','Compliant',652,'Medium','Current',2,3,1,3,0,0,2,11,0,12,'0',19,28
'CS310334','Pass','Flag','Under Review','Compliant',812,'Medium','Current',7,1,2,2,0,0,0,4,7,3,'0',9,2
'CS721038','Pass','Pass','Clear','Non-compliant',526,'Medium','Past',4,20,4,3,1,0,2,11,6,16,'3',2,15
'CS549717','Fail','Pass','Under Review','Non-compliant',529,'Very High','Past',10,11,2,3,1,1,2,14,1,2,'3',23,28
'CS216663','Flag','Pass','Under Review','Non-compliant',462,'Low','Past',5,9,5,1,0,1,1,13,0,6,'4',18,17
'CS968311','Flag','Pass','Under Review','Compliant',738,'High','Current',5,3,3,1,0,0,1,7,7,18,'1',8,15
'CS828733','Fail','Fail','Clear','Non-compliant',339,'Medium','Past',2,11,3,1,1,1,2,7,7,13,'5',28,6
'CS386019','Fail','Pass','Under Review','Non-compliant',547,'High','Current',10,5,3,0,1,1,2,4,1,11,'3',29,22
'CS988114','Pass','Flag','Clear','Non-compliant',403,'Low',NULL,10,8,2,2,1,1,0,0,7,3,'2',15,10
'CS165323','Pass','Fail','Clear','Compliant',685,'Very High','Past',6,19,1,1,0,1,2,9,0,17,'0',4,28
'CS546590','Fail','Flag','Under Review','Non-compliant',357,'Medium','Past',5,18,5,0,0,1,1,2,0,11,'4',14,15
'CS262157','Fail','Flag','Clear','Compliant',436,'Medium','Current',2,2,2,1,0,0,1,2,4,14,'3',24,16
'CS575156','Pass','Flag','Under Review','Non-compliant',407,'Very High','Past',5,3,2,0,0,1,2,9,10,5,'0',28,13
'CS524879','Flag','Fail','Clear','Non-compliant',831,'Medium','Past',4,14,2,2,0,1,2,14,8,0,'0',2,14
'CS468326','Fail','Flag','Clear','Compliant',690,'High','Current',7,7,0,0,1,0,0,14,4,15,'1',19,1
'CS690542','Flag','Fail','Restricted','Non-compliant',542,'Low','Current',7,17,5,2,0,0,2,4,7,9,'0',9,18
'CS624199','Flag','Pass','Restricted','Non-compliant',368,'High','Past',2,7,3,2,1,0,1,6,0,19,'4',29,27
'CS614957','Pass','Fail','Clear','Non-compliant',814,'High','Current',6,12,3,0,0,1,0,15,5,5,'1',30,19
'CS756310','Flag','Flag','Restricted','Compliant',708,'Very High',NULL,7,18,1,2,0,0,1,2,3,9,'1',20,12
'CS580518','Fail','Fail','Restricted','Compliant',811,'High','Past',9,18,3,2,1,1,1,10,1,15,'4',25,5
'CS351148','Flag','Fail','Under Review','Non-compliant',731,'Very High','Past',3,12,2,1,1,0,2,5,4,6,'3',25,9
'CS658224','Fail','Pass','Clear','Non-compliant',802,'Very High',NULL,5,13,0,0,0,1,0,7,5,10,'0',16,22
'CS456479','Fail','Pass','Clear','Compliant',322,'High',NULL,6,7,5,0,1,0,0,0,9,17,'2',9,12
'CS108094','Pass','Flag','Under Review','Compliant',622,'Low',NULL,10,1,0,3,1,1,2,9,5,12,'1',1,15
'CS510470','Flag','Pass','Clear','Non-compliant',574,'High','Past',0,4,2,2,1,0,1,8,5,9,'3',0,29
'CS620222','Pass','Flag','Restricted','Non-compliant',491,'Very High',NULL,1,12,0,2,1,1,2,9,2,15,'2',9,17
'CS507190','Flag','Pass','Clear','Non-compliant',394,'Very High',NULL,3,12,2,0,1,1,0,13,5,13,'5',28,4
'CS196993','Pass','Flag','Restricted','Non-compliant',765,'Very High','Past',2,18,4,0,0,0,1,14,8,19,'0',8,24
'CS456413','Pass','Fail','Under Review','Compliant',344,'Medium','Current',10,5,3,2,1,0,0,0,6,20,'1',30,6
'CS964207','Fail','Fail','Clear','Non-compliant',780,'Low','Current',1,9,5,3,1,1,1,1,5,2,'2',5,20
'CS468729','Flag','Fail','Clear','Compliant',471,'High','Past',3,11,2,1,0,0,0,6,4,16,'5',27,30
'CS171900','Fail','Flag','Clear','Non-compliant',442,'Medium','Past',10,20,0,0,0,0,2,15,7,14,'0',23,27
'CS832385','Fail','Flag','Restricted','Non-compliant',411,'Very High',NULL,9,2,3,1,0,0,2,13,4,16,'3',30,25
'CS261094','Pass','Flag','Clear','Compliant',787,'Medium',NULL,1,16,0,2,1,0,1,2,3,8,'2',10,25
'CS744127','Pass','Pass','Restricted','Compliant',494,'Medium','Current',8,18,2,0,1,1,1,13,1,9,'4',19,23
'CS971511','Flag','Flag','Restricted','Compliant',687,'Medium',NULL,3,18,3,2,1,1,0,15,0,7,'5',29,15
'CS405917','Fail','Pass','Under Review','Non-compliant',487,'Medium','Current',7,20,0,2,1,0,0,15,2,3,'0',16,24
'CS271772','Pass','Pass','Restricted','Compliant',303,'High','Past',7,3,1,0,1,0,1,4,9,4,'1',21,28
'CS252480','Fail','Flag','Under Review','Compliant',740,'High',NULL,4,9,1,0,1,0,1,10,5,19,'2',1,8
'CS242883','Pass','Fail','Under Review','Non-compliant',506,'High',NULL,2,16,4,1,0,0,2,15,8,19,'3',6,14
'CS552859','Flag','Fail','Restricted','Non-compliant',552,'High',NULL,7,19,4,1,1,0,2,13,4,20,'5',13,21
'CS441239','Pass','Flag','Clear','Compliant',615,'High','Current',1,0,0,3,0,1,1,0,3,0,'0',21,30
'CS270723','Flag','Flag','Clear','Non-compliant',747,'Low','Past',2,13,2,3,0,1,1,15,4,1,'1',6,16
'CS117909','Flag','Pass','Under Review','Non-compliant',393,'Very High','Current',6,15,5,2,0,0,2,12,6,16,'3',26,26
'CS644722','Flag','Fail','Restricted','Non-compliant',657,'Medium','Past',10,2,0,0,0,1,2,5,9,5,'4',15,17
'CS614047','Fail','Flag','Under Review','Non-compliant',779,'Low','Past',5,1,4,2,1,0,1,0,0,19,'4',21,12
'CS236521','Flag','Pass','Under Review','Non-compliant',304,'Medium','Past',8,2,5,2,1,1,1,6,2,3,'2',15,8
'CS119313','Pass','Pass','Under Review','Compliant',846,'High','Past',5,8,0,1,0,0,2,10,7,1,'2',21,14
'CS815606','Fail','Flag','Under Review','Non-compliant',418,'Low','Current',8,10,1,2,0,0,0,5,3,3,'5',8,16
'CS951475','Flag','Fail','Restricted','Compliant',423,'Medium',NULL,1,15,0,2,1,1,2,1,7,2,'3',0,30
'CS233036','Pass','Pass','Under Review','Non-compliant',575,'Medium','Past',5,5,5,2,0,1,1,15,1,3,'4',27,8
'CS582908','Pass','Flag','Clear','Compliant',844,'Very High',NULL,6,7,2,1,0,1,2,5,5,0,'5',29,24
'CS265970','Flag','Fail','Clear','Compliant',451,'Very High','Past',9,9,3,3,0,1,0,3,10,8,'0',11,14
'CS392396','Fail','Fail','Under Review','Compliant',431,'High','Current',7,19,2,2,1,0,1,15,10,9,'4',3,18
'CS304371','Flag','Fail','Under Review','Compliant',570,'Low','Current',0,7,5,1,1,0,1,13,6,16,'1',27,18
'CS739476','Flag','Flag','Under Review','Compliant',791,'Low','Current',10,12,3,1,0,0,1,10,10,14,'1',23,29
'CS583672','Flag','Fail','Under Review','Non-compliant',815,'High','Past',2,13,4,0,1,0,1,11,6,14,'4',8,25
'CS898237','Fail','Pass','Clear','Non-compliant',714,'Low','Past',5,1,1,3,1,1,2,0,6,4,'0',19,7
'CS524982','Pass','Pass','Under Review','Non-compliant',849,'Very High','Current',3,10,0,0,0,1,0,11,9,12,'3',19,10
'CS816910','Fail','Flag','Restricted','Non-compliant',618,'Very High',NULL,6,6,2,3,1,0,0,6,2,9,'5',0,23
'CS538827','Pass','Pass','Clear','Non-compliant',850,'High',NULL,4,3,3,1,0,0,2,1,0,3,'4',1,20
'CS543578','Pass','Pass','Under Review','Non-compliant',353,'Very High','Current',2,16,4,2,0,0,1,1,8,4,'5',9,2
'CS952544','Pass','Pass','Restricted','Compliant',320,'Medium','Current',10,11,1,3,1,1,1,4,0,13,'1',22,25
'CS959339','Pass','Flag','Restricted','Compliant',724,'Very High','Current',3,12,2,2,0,1,1,12,6,15,'4',23,27
'CS510271','Flag','Fail','Clear','Compliant',730,'Medium','Current',2,8,1,2,1,1,2,14,10,8,'4',6,24
'CS195353','Fail','Flag','Under Review','Compliant',739,'High','Current',3,12,0,3,1,0,1,3,5,6,'1',15,13
'CS308526','Pass','Fail','Under Review','Non-compliant',450,'Medium','Current',2,19,1,1,0,0,1,12,10,13,'0',21,10
'CS764855','Fail','Fail','Clear','Compliant',374,'Medium',NULL,8,13,0,3,0,1,0,7,9,8,'1',26,24
'CS238425','Pass','Flag','Restricted','Compliant',390,'Low',NULL,0,17,4,0,1,0,2,1,10,14,'4',8,22
'CS256704','Fail','Flag','Under Review','Non-compliant',828,'High',NULL,5,6,1,1,1,0,0,3,6,15,'4',24,30
'CS693588','Pass','Flag','Clear','Non-compliant',765,'Medium',NULL,5,4,5,0,0,0,1,2,9,6,'2',19,21
'CS164615','Pass','Pass','Restricted','Compliant',614,'Medium','Current',1,9,0,3,1,1,2,13,6,13,'0',7,24
'CS808769','Flag','Flag','Clear','Non-compliant',354,'High','Current',4,4,0,1,1,1,0,0,6,10,'4',3,9
'CS520953','Flag','Pass','Restricted','Compliant',757,'High','Past',2,12,2,0,0,0,1,14,0,14,'2',15,10
'CS275485','Pass','Pass','Restricted','Non-compliant',334,'Low','Current',9,11,3,2,1,1,1,4,7,11,'4',30,18
'CS181772','Fail','Flag','Under Review','Compliant',577,'High',NULL,7,7,4,2,0,1,2,14,6,5,'3',25,26
'CS108475','Flag','Flag','Restricted','Compliant',742,'Very High','Current',10,8,5,3,1,1,2,2,5,6,'5',0,25
'CS650398','Flag','Flag','Under Review','Non-compliant',792,'High','Current',0,1,0,1,1,0,1,13,3,12,'3',5,2
'CS390256','Pass','Fail','Under Review','Compliant',742,'Medium','Past',5,4,4,0,0,0,0,7,5,6,'4',22,24
'CS682261','Fail','Pass','Restricted','Non-compliant',774,'High','Current',9,7,4,1,0,0,1,8,2,9,'0',8,28
'CS640306','Pass','Flag','Under Review','Non-compliant',555,'High','Past',8,16,2,0,0,1,1,5,0,6,'0',9,8
'CS461657','Flag','Pass','Under Review','Non-compliant',549,'Low',NULL,7,11,1,0,0,0,0,15,4,5,'0',14,26
'CS220359','Fail','Pass','Restricted','Non-compliant',569,'Low',NULL,8,11,0,0,0,1,0,14,5,3,'5',24,25
'CS857573','Pass','Pass','Clear','Non-compliant',328,'Very High','Past',3,12,0,0,1,1,2,10,3,4,'1',21,19
'CS923769','Fail','Pass','Restricted','Non-compliant',369,'Medium','Past',10,17,1,3,0,1,1,10,8,10,'4',22,24
'CS876024','Pass','Flag','Under Review','Non-compliant',300,'High',NULL,8,17,5,3,1,1,0,2,6,13,'2',4,0
'CS382901','Pass','Fail','Restricted','Non-compliant',500,'Medium','Past',4,11,3,1,1,0,2,3,1,2,'4',22,10
'CS874786','Pass','Pass','Restricted','Non-compliant',784,'Medium','Past',1,1,3,3,1,1,2,2,7,5,'0',20,15
'CS773236','Fail','Fail','Restricted','Compliant',302,'Very High','Past',4,17,2,1,0,0,1,14,7,12,'1',21,24
'CS211729','Flag','Fail','Clear','Compliant',694,'Medium','Current',5,15,5,3,0,1,1,4,4,5,'0',25,9
'CS975766','Pass','Flag','Clear','Non-compliant',722,'Low','Current',9,3,2,1,1,1,2,0,5,8,'2',6,5
'CS750696','Flag','Pass','Restricted','Compliant',625,'Low',NULL,0,20,3,0,1,1,1,9,5,10,'0',4,0
'CS307397','Flag','Flag','Restricted','Non-compliant',615,'Low','Current',5,0,4,3,1,1,0,2,2,12,'3',9,3
'CS817189','Fail','Fail','Restricted','Non-compliant',662,'Very High','Past',1,6,4,3,0,0,2,4,9,17,'5',21,21
'CS885861','Pass','Flag','Clear','Compliant',640,'High','Past',3,15,1,2,0,1,1,10,8,12,'0',30,6
'CS231320','Fail','Flag','Clear','Non-compliant',674,'Medium',NULL,6,14,0,1,0,1,2,13,2,5,'4',3,2
'CS580015','Pass','Pass','Under Review','Compliant',836,'High','Past',2,2,1,2,0,1,0,5,3,4,'0',24,12
'CS839808','Pass','Flag','Restricted','Compliant',850,'Low','Current',8,0,0,0,1,0,1,7,9,10,'3',4,6
'CS326787','Fail','Pass','Clear','Compliant',345,'Very High','Current',7,13,3,1,1,1,2,9,3,12,'3',27,24
'CS703402','Flag','Fail','Under Review','Non-compliant',758,'Very High','Current',0,0,1,1,0,1,0,12,6,14,'4',1,20
'CS439988','Fail','Fail','Under Review','Non-compliant',377,'Low','Past',3,7,1,0,0,1,2,15,3,3,'4',26,22
'CS359804','Flag','Flag','Under Review','Non-compliant',322,'Medium','Current',6,19,5,0,1,1,2,14,3,8,'4',0,9
'CS771681','Flag','Flag','Clear','Compliant',419,'High','Current',2,7,5,2,0,1,2,15,10,16,'4',29,24
'CS465123','Pass','Flag','Restricted','Compliant',651,'High','Current',9,8,4,1,0,1,2,13,3,6,'1',16,18
'CS933941','Pass','Fail','Restricted','Compliant',828,'Medium',NULL,3,7,4,1,0,0,0,1,1,9,'4',30,15
'CS849548','Fail','Fail','Restricted','Non-compliant',811,'High',NULL,8,12,4,0,1,1,2,14,8,4,'3',20,13
'CS742515','Pass','Flag','Restricted','Non-compliant',472,'Very High',NULL,3,17,3,2,0,0,2,8,1,9,'1',21,7
'CS759308','Flag','Pass','Restricted','Compliant',742,'High','Past',4,12,2,2,0,0,0,9,3,5,'2',22,21
'CS933548','Flag','Pass','Clear','Compliant',817,'Medium',NULL,6,7,0,3,1,0,0,13,0,13,'3',27,4
'CS468323','Pass','Pass','Under Review','Compliant',745,'Very High','Current',0,1,3,0,1,1,0,12,5,3,'0',20,18
'CS897256','Pass','Fail','Under Review','Compliant',609,'Medium','Current',8,15,2,3,0,1,0,15,1,8,'1',19,19
'CS615603','Pass','Pass','Clear','Non-compliant',743,'Medium',NULL,8,0,5,0,1,1,1,7,6,9,'5',22,23
'CS795226','Fail','Pass','Under Review','Compliant',666,'Low',NULL,7,9,2,0,1,1,2,1,1,7,'4',23,1
'CS104169','Fail','Fail','Clear','Non-compliant',824,'Medium',NULL,8,20,2,0,0,1,1,5,7,14,'4',0,0
'CS341080','Fail','Flag','Clear','Compliant',495,'Medium',NULL,7,19,4,2,1,1,0,11,2,12,'3',27,19
'CS720155','Fail','Fail','Clear','Compliant',758,'High',NULL,1,6,3,2,1,1,0,4,5,14,'2',8,24
'CS629576','Pass','Pass','Clear','Non-compliant',782,'Very High','Past',0,0,0,0,1,1,2,6,8,11,'0',11,2
'CS233350','Flag','Flag','Restricted','Non-compliant',347,'Medium','Current',2,6,2,2,0,0,1,3,1,14,'2',3,6
'CS468329','Flag','Fail','Clear','Non-compliant',768,'Very High',NULL,4,15,5,0,0,0,2,5,5,20,'0',22,5
'CS196650','Flag','Fail','Clear','Compliant',383,'Low',NULL,1,12,5,2,1,0,1,15,10,18,'0',10,14
'CS991582','Flag','Flag','Restricted','Non-compliant',670,'Very High',NULL,7,18,1,0,0,1,2,7,0,15,'0',18,30
'CS454415','Fail','Fail','Clear','Compliant',355,'Very High',NULL,5,14,4,3,0,1,0,15,9,15,'2',27,23
'CS873618','Fail','Flag','Clear','Non-compliant',810,'High','Current',8,16,2,3,1,0,1,1,1,10,'0',21,22
'CS556287','Fail','Flag','Clear','Compliant',304,'Very High','Current',3,2,4,2,0,0,1,14,10,20,'1',22,23
'CS386593','Flag','Flag','Clear','Non-compliant',771,'Low','Current',3,16,5,2,0,0,1,5,5,11,'2',19,27
'CS115119','Flag','Flag','Restricted','Non-compliant',477,'Very High','Past',0,9,1,2,1,0,1,3,10,9,'0',6,16
'CS811817','Pass','Pass','Restricted','Non-compliant',691,'Very High','Current',5,10,1,3,0,1,0,14,3,1,'0',13,5
'CS377099','Flag','Fail','Restricted','Compliant',405,'Medium','Current',2,18,4,0,0,0,2,8,7,2,'3',4,25
'CS469162','Flag','Flag','Under Review','Compliant',424,'Low','Current',0,7,3,1,0,1,2,10,3,13,'0',27,24
'CS255082','Flag','Flag','Restricted','Compliant',315,'Medium',NULL,3,20,1,0,0,1,2,7,0,18,'3',15,22
'CS493965','Pass','Pass','Clear','Compliant',413,'Low','Past',5,5,3,1,0,1,0,11,1,18,'2',1,23
'CS397206','Pass','Fail','Clear','Non-compliant',371,'High',NULL,2,10,3,2,0,1,2,9,8,7,'1',6,22
'CS994890','Pass','Fail','Under Review','Compliant',595,'Low',NULL,4,13,1,3,1,0,0,14,7,17,'5',9,17
'CS659897','Flag','Pass','Clear','Non-compliant',328,'Low',NULL,1,14,1,2,0,0,1,11,1,12,'1',3,18
'CS803863','Pass','Pass','Under Review','Non-compliant',574,'Low','Current',10,14,5,3,0,0,0,3,1,17,'2',30,18
'CS956863','Pass','Pass','Under Review','Compliant',809,'Very High','Current',8,19,4,2,1,0,0,1,2,4,'4',28,23
'CS462239','Flag','Pass','Restricted','Compliant',726,'Very High','Past',1,5,3,1,1,1,0,10,9,14,'1',8,14
'CS196550','Flag','Flag','Under Review','Compliant',593,'High','Current',2,10,0,0,1,1,1,10,10,9,'0',28,16
'CS724947','Fail','Fail','Restricted','Non-compliant',791,'High',NULL,1,14,3,2,0,0,2,3,10,6,'4',24,8
'CS295675','Fail','Pass','Under Review','Compliant',307,'Medium','Current',1,4,5,3,0,1,2,10,1,14,'5',14,18
'CS585459','Fail','Fail','Clear','Non-compliant',410,'Medium',NULL,4,13,4,1,0,0,0,3,4,9,'1',7,5
'CS796234','Flag','Pass','Restricted','Compliant',311,'Low','Current',6,17,1,2,0,1,2,11,5,4,'4',24,21
'CS761539','Fail','Fail','Restricted','Compliant',801,'Low','Current',9,11,1,1,1,1,0,11,7,2,'2',4,20
'CS348867','Pass','Flag','Clear','Non-compliant',591,'High',NULL,9,13,5,0,1,0,0,15,4,3,'0',29,3
'CS912066','Pass','Pass','Restricted','Compliant',656,'Medium',NULL,9,1,3,3,1,1,2,8,3,14,'1',30,19
'CS172528','Pass','Fail','Clear','Compliant',497,'Medium',NULL,1,8,2,1,0,1,0,6,3,14,'1',18,24
'CS835429','Flag','Fail','Clear','Non-compliant',822,'Low',NULL,8,4,4,2,0,0,1,3,7,0,'0',10,16
'CS101678','Fail','Pass','Under Review','Compliant',351,'High',NULL,1,8,2,0,1,1,2,9,9,15,'2',10,20
'CS726755','Flag','Fail','Restricted','Compliant',717,'High',NULL,2,7,1,1,0,0,0,4,10,2,'0',16,28
'CS363544','Flag','Flag','Clear','Non-compliant',318,'Low',NULL,3,18,5,3,1,1,2,11,7,18,'1',11,26
'CS311294','Fail','Pass','Restricted','Compliant',737,'Very High','Past',9,18,1,1,0,1,1,10,10,4,'0',19,9
'CS832535','Fail','Flag','Clear','Non-compliant',798,'Medium',NULL,5,17,5,0,1,1,2,4,9,2,'3',18,12
'CS368720','Flag','Fail','Restricted','Compliant',509,'Very High','Current',5,0,5,2,0,0,1,1,1,6,'2',11,24
'CS215184','Fail','Pass','Restricted','Compliant',718,'Low','Current',1,18,1,3,0,0,2,10,5,4,'3',27,22
'CS201689','Pass','Fail','Restricted','Non-compliant',377,'Very High','Past',0,15,1,0,1,1,2,15,5,9,'0',28,28
'CS916728','Flag','Pass','Clear','Compliant',799,'Medium','Current',6,13,0,3,0,0,0,2,10,16,'5',15,25
'CS372800','Pass','Fail','Restricted','Compliant',587,'Very High',NULL,5,6,1,2,1,1,2,4,4,1,'0',21,20
'CS147604','Fail','Flag','Clear','Non-compliant',555,'Medium','Current',7,7,3,3,0,0,1,7,8,0,'1',26,13
'CS141623','Pass','Fail','Clear','Non-compliant',542,'Low','Past',9,16,0,1,0,1,0,2,8,9,'3',25,3
'CS788483','Fail','Fail','Under Review','Compliant',547,'Low',NULL,3,11,2,0,1,1,0,3,4,11,'0',11,16
'CS867451','Fail','Fail','Under Review','Non-compliant',648,'High','Current',5,16,2,1,1,0,1,12,4,10,'2',7,14
'CS411845','Pass','Flag','Restricted','Compliant',642,'Very High','Past',9,13,0,2,0,1,2,4,3,12,'2',22,10
'CS840710','Pass','Fail','Clear','Compliant',600,'Medium','Past',3,17,5,3,1,0,1,8,9,7,'2',18,22
'CS239090','Pass','Fail','Restricted','Compliant',655,'Very High',NULL,7,11,5,1,0,1,1,12,2,9,'2',11,4
'CS528467','Fail','Flag','Under Review','Compliant',734,'Medium',NULL,3,18,1,2,1,1,1,3,8,2,'5',25,5
'CS557950','Flag','Fail','Restricted','Compliant',770,'Medium',NULL,2,17,3,2,1,0,1,11,10,12,'3',2,19
'CS339150','Fail','Fail','Under Review','Compliant',785,'Low',NULL,0,19,4,1,0,1,0,10,0,2,'2',9,11
'CS127497','Pass','Flag','Under Review','Compliant',832,'Low','Past',9,2,1,1,1,0,1,11,3,5,'3',13,26
'CS469657','Fail','Pass','Clear','Compliant',566,'Medium','Past',5,7,1,0,0,0,1,15,10,11,'3',12,10
'CS898865','Pass','Pass','Clear','Compliant',657,'Very High','Current',6,13,4,1,0,0,1,11,2,11,'4',17,24
'CS489852','Fail','Flag','Under Review','Non-compliant',770,'Medium',NULL,1,13,5,0,1,1,2,7,0,3,'5',5,5
'CS639973','Pass','Pass','Restricted','Non-compliant',751,'High','Current',6,8,3,1,1,0,1,14,1,15,'3',25,10
'CS768909','Fail','Fail','Under Review','Non-compliant',483,'Low',NULL,3,15,4,2,0,0,1,13,7,11,'3',21,29
'CS733577','Pass','Fail','Under Review','Compliant',613,'High',NULL,10,13,0,0,1,0,2,13,2,3,'2',16,9
'CS516594','Fail','Flag','Restricted','Compliant',401,'Medium','Current',5,9,4,2,0,0,0,0,5,15,'3',0,21
'CS598285','Pass','Fail','Clear','Compliant',636,'Very High','Past',10,8,5,2,1,0,0,1,4,16,'4',20,24
'CS782925','Flag','Pass','Restricted','Compliant',609,'Medium','Current',8,10,4,3,1,0,2,2,10,3,'1',0,30
'CS135936','Fail','Flag','Clear','Compliant',756,'Very High',NULL,4,18,0,2,1,0,0,6,2,9,'2',5,15
'CS486306','Fail','Flag','Clear','Non-compliant',684,'Medium','Past',7,2,5,3,1,0,0,12,0,2,'2',24,6
'CS588155','Pass','Flag','Restricted','Compliant',738,'High','Past',10,1,1,1,1,0,0,13,5,6,'3',7,8
'CS266625','Pass','Flag','Under Review','Non-compliant',607,'Medium','Current',0,17,2,1,0,0,0,14,3,4,'0',22,15
'CS760966','Fail','Pass','Clear','Non-compliant',541,'High','Current',2,7,3,1,1,0,2,4,9,18,'5',17,3
'CS766990','Fail','Pass','Under Review','Non-compliant',775,'Very High','Current',10,5,2,1,1,0,0,7,2,15,'5',15,23
'CS929111','Flag','Pass','Restricted','Compliant',645,'Low','Past',5,3,4,3,1,1,1,12,7,12,'3',29,25
'CS514871','Flag','Fail','Restricted','Compliant',456,'Medium','Current',6,1,5,0,1,0,1,1,6,0,'0',1,11
'CS303367','Pass','Flag','Clear','Compliant',337,'High','Current',0,1,3,3,0,1,1,5,5,9,'4',16,9
'CS891937','Fail','Fail','Restricted','Compliant',488,'High',NULL,5,16,3,0,0,0,2,13,2,8,'2',12,27
'CS594080','Fail','Pass','Under Review','Compliant',424,'Medium','Current',0,5,3,0,1,1,1,13,7,7,'0',14,26
'CS447583','Pass','Flag','Clear','Non-compliant',613,'High','Past',6,2,2,2,1,1,2,12,0,6,'2',14,3
'CS584370','Pass','Fail','Restricted','Non-compliant',818,'Very High',NULL,3,17,5,1,0,1,1,2,9,3,'1',7,16
'CS762804','Pass','Pass','Clear','Compliant',648,'Very High','Past',3,3,5,1,0,1,1,13,9,6,'2',30,13
'CS626118','Flag','Flag','Restricted','Non-compliant',516,'Very High','Past',10,17,5,1,0,1,0,1,7,3,'5',4,13
'CS879069','Pass','Pass','Restricted','Compliant',465,'Medium',NULL,1,14,2,0,0,1,0,0,8,2,'5',24,22
'CS191875','Fail','Flag','Clear','Compliant',444,'Low','Current',7,18,4,0,1,0,1,14,9,15,'0',4,22
'CS753574','Pass','Flag','Clear','Compliant',514,'Very High',NULL,0,20,3,2,1,1,2,4,1,6,'2',8,10
'CS562117','Pass','Fail','Under Review','Compliant',317,'Very High',NULL,1,10,4,0,1,0,2,12,0,9,'1',12,29
'CS190658','Pass','Pass','Under Review','Compliant',316,'Very High',NULL,5,6,3,2,0,1,2,8,4,2,'5',16,9
'CS871963','Flag','Fail','Under Review','Compliant',350,'Medium','Past',8,2,4,1,0,0,0,3,4,11,'5',26,27
'CS198325','Fail','Pass','Under Review','Non-compliant',536,'Very High','Past',1,11,1,3,1,0,2,5,0,16,'0',26,20
'CS888307','Flag','Pass','Under Review','Compliant',360,'High','Past',4,11,2,1,1,0,0,4,0,16,'0',17,3
'CS601182','Fail','Pass','Restricted','Compliant',743,'Very High','Current',10,10,5,1,1,1,1,3,3,5,'0',6,17
'CS260047','Pass','Fail','Restricted','Compliant',616,'Low',NULL,3,6,4,2,0,1,2,4,6,1,'5',16,27
'CS829938','Flag','Fail','Clear','Compliant',450,'High',NULL,8,7,5,3,1,1,1,8,1,17,'2',6,6
'CS970062','Fail','Pass','Restricted','Non-compliant',586,'Low','Current',3,14,5,0,1,0,2,11,5,14,'3',30,24
'CS831677','Flag','Fail','Under Review','Compliant',399,'High','Past',8,6,0,0,0,1,1,6,10,0,'0',28,18
'CS315046','Fail','Flag','Restricted','Non-compliant',635,'High','Current',4,8,5,2,1,1,2,5,5,17,'2',2,9
'CS391188','Pass','Flag','Clear','Compliant',544,'Medium','Past',4,1,4,1,1,1,2,15,1,13,'4',3,24
