'CS913637','2025-02-19 08:29:36.558','CU764533','AP508421','v3.1','2025-02-19','2025-03-30',0.832,0.817,'Policy','Management Decision','Approved','2025-02-19',20,'M','Single',4,'Temporary',12,14,'6','Basic',19,0.174,0.794,0.306
'CS310334','2025-02-19 08:29:36.558','CU860581','AP758500','v3.6','2025-02-19','2026-02-05',0.379,0.079,'Policy','Policy Exception','Approved','2025-02-19',36,'M','Widowed',0,'Permanent',19,15,'10','Premium',24,0.209,0.744,0.279
'CS721038','2025-02-19 08:29:36.558','CU630852','AP216374','v4.7','2025-02-19','2025-10-03',0.214,0.926,'Manual','Management Decision','Approved','2025-02-19',34,'M','Widowed',1,'Permanent',10,2,'10','Standard',8,0.144,0.146,0.782
'CS549717','2025-02-19 08:29:36.559','CU874267','AP240717','v1.1','2025-02-19','2025-07-07',0.844,0.592,'Policy','Policy Exception','Approved','2025-02-19',57,'F','Married',3,'Permanent',18,10,'8','Standard',26,0.364,0.867,0.427
'CS216663','2025-02-19 08:29:36.559','CU660986','AP849489','v2.3','2025-02-19','2025-04-15',0.096,0.516,NULL,NULL,'Pending','2025-02-19',77,'M','Divorced',1,'Foreign',6,1,'4','Premium',25,0.491,0.382,0.871
'CS968311','2025-02-19 08:29:36.559','CU812799','AP680440','v1.4','2025-02-19','2025-11-05',0.662,0.833,NULL,'Management Decision','Approved','2025-02-19',54,'F','Widowed',3,'Temporary',15,1,'4','Standard',25,0.753,0.376,0.047
'CS828733','2025-02-19 08:29:36.559','CU357481','AP876702','v1.6','2025-02-19','2025-11-16',0.496,0.495,'Policy','Policy Exception','Approved','2025-02-19',41,'M','Single',2,'Permanent',12,9,'0','Standard',28,0.961,0.733,0.089
'CS386019','2025-02-19 08:29:36.559','CU764644','AP739950','v3.2','2025-02-19','2025-06-14',0.363,0.302,'Manual',NULL,'Pending','2025-02-19',39,'M','Divorced',5,'Temporary',6,7,'4','Basic',9,0.065,0.604,0.872
'CS988114','2025-02-19 08:29:36.559','CU586098','AP274311','v2.5','2025-02-19','2025-12-22',0.246,0.369,NULL,'Management Decision','Pending','2025-02-19',58,'M','Divorced',2,'Foreign',17,7,'1','Standard',9,0.755,0.094,0.039
'CS165323','2025-02-19 08:29:36.559','CU428848','AP134006','v3.8','2025-02-19','2025-08-29',0.724,0.651,NULL,NULL,'Pending','2025-02-19',51,'F','Married',5,'Permanent',1,15,'2','Basic',18,0.434,0.829,0.528
'CS546590','2025-02-19 08:29:36.559','CU549293','AP356067','v4.3','2025-02-19','2025-09-16',0.962,0.900,'Manual','Management Decision','Rejected','2025-02-19',36,'F','Widowed',2,'Permanent',11,12,'2','Premium',19,0.243,0.720,0.358
'CS262157','2025-02-19 08:29:36.560','CU600832','AP698047','v2.3','2025-02-19','2025-07-12',0.256,0.469,NULL,'Policy Exception','Approved','2025-02-19',29,'M','Divorced',2,'Temporary',18,6,'4','Premium',21,0.288,0.335,0.522
'CS575156','2025-02-19 08:29:36.560','CU746844','AP622005','v2.9','2025-02-19','2026-01-17',0.222,0.264,'Manual',NULL,'Rejected','2025-02-19',72,'M','Married',1,'Foreign',1,6,'2','Basic',0,0.915,0.212,0.607
'CS524879','2025-02-19 08:29:36.560','CU795375','AP880144','v1.0','2025-02-19','2025-08-25',0.416,0.934,NULL,'Policy Exception','Pending','2025-02-19',47,'F','Divorced',4,'Permanent',11,4,'1','Premium',5,0.136,0.112,0.097
'CS468326','2025-02-19 08:29:36.560','CU945139','AP182988','v4.5','2025-02-19','2025-07-15',0.819,0.267,NULL,'Policy Exception','Rejected','2025-02-19',30,'M','Single',1,'Foreign',9,15,'7','Basic',8,0.506,0.707,0.182
'CS690542','2025-02-19 08:29:36.560','CU611834','AP775817','v4.4','2025-02-19','2025-09-11',0.306,0.716,NULL,NULL,'Rejected','2025-02-19',21,'M','Divorced',0,'Temporary',17,0,'0','Basic',15,0.422,0.040,0.273
'CS624199','2025-02-19 08:29:36.560','CU163133','AP139065','v3.8','2025-02-19','2025-11-19',0.244,0.371,'Manual','Policy Exception','Rejected','2025-02-19',29,'F','Married',2,'Temporary',18,6,'8','Standard',5,0.204,0.352,0.013
'CS614957','2025-02-19 08:29:36.560','CU145752','AP769394','v2.2','2025-02-19','2025-09-05',0.952,0.498,NULL,'Policy Exception','Rejected','2025-02-19',36,'M','Single',4,'Foreign',17,13,'2','Standard',1,0.641,0.957,0.249
'CS756310','2025-02-19 08:29:36.560','CU954558','AP251302','v4.8','2025-02-19','2026-02-11',0.022,0.349,NULL,NULL,'Pending','2025-02-19',33,'F','Married',4,'Foreign',10,8,'10','Standard',20,0.391,0.818,0.902
'CS580518','2025-02-19 08:29:36.561','CU585440','AP257887','v1.3','2025-02-19','2025-09-20',0.603,0.140,'Policy',NULL,'Pending','2025-02-19',32,'F','Single',3,'Temporary',13,0,'8','Standard',17,0.329,0.443,0.605
'CS351148','2025-02-19 08:29:36.561','CU962851','AP135109','v1.5','2025-02-19','2025-07-31',0.228,0.111,'Manual','Management Decision','Rejected','2025-02-19',46,'F','Widowed',4,'Foreign',5,0,'1','Premium',10,0.321,0.639,0.093
'CS658224','2025-02-19 08:29:36.561','CU318918','AP382589','v3.6','2025-02-19','2025-11-10',0.738,0.396,NULL,'Policy Exception','Pending','2025-02-19',79,'F','Divorced',0,'Foreign',3,4,'5','Basic',19,0.787,0.799,0.280
'CS456479','2025-02-19 08:29:36.561','CU795974','AP162478','v4.6','2025-02-19','2025-12-21',0.484,0.539,'Policy','Policy Exception','Approved','2025-02-19',70,'F','Single',1,'Foreign',8,1,'4','Basic',3,0.444,0.417,0.860
'CS108094','2025-02-19 08:29:36.561','CU566777','AP337624','v1.2','2025-02-19','2026-01-05',0.074,0.071,'Manual',NULL,'Approved','2025-02-19',63,'M','Divorced',0,'Permanent',2,7,'7','Basic',21,0.018,0.208,0.204
'CS510470','2025-02-19 08:29:36.561','CU886835','AP688366','v5.1','2025-02-19','2026-02-10',0.867,0.286,NULL,NULL,'Approved','2025-02-19',80,'M','Married',0,'Temporary',1,8,'2','Basic',1,0.417,0.997,0.564
'CS620222','2025-02-19 08:29:36.561','CU660850','AP228393','v3.6','2025-02-19','2025-10-07',0.308,0.211,'Policy','Policy Exception','Approved','2025-02-19',56,'M','Widowed',0,'Foreign',17,14,'0','Standard',24,0.987,0.762,0.869
'CS507190','2025-02-19 08:29:36.562','CU945878','AP783141','v2.3','2025-02-19','2025-10-05',0.336,0.046,'Policy','Management Decision','Approved','2025-02-19',29,'M','Married',1,'Temporary',14,15,'2','Premium',12,0.240,0.565,0.873
'CS196993','2025-02-19 08:29:36.562','CU688108','AP171396','v4.6','2025-02-19','2025-05-07',0.933,0.889,NULL,'Management Decision','Pending','2025-02-19',74,'M','Divorced',4,'Foreign',11,0,'9','Premium',4,0.001,0.499,0.888
'CS456413','2025-02-19 08:29:36.562','CU880229','AP230118','v4.3','2025-02-19','2026-01-09',0.983,0.828,'Manual',NULL,'Approved','2025-02-19',71,'M','Divorced',5,'Foreign',5,0,'2','Basic',4,0.157,0.255,0.590
'CS964207','2025-02-19 08:29:36.562','CU467816','AP733955','v5.9','2025-02-19','2026-01-09',0.879,0.893,NULL,NULL,'Approved','2025-02-19',20,'M','Married',4,'Permanent',14,2,'5','Standard',15,0.808,0.328,0.870
'CS468729','2025-02-19 08:29:36.562','CU474384','AP659511','v2.1','2025-02-19','2026-01-28',0.899,0.331,'Manual','Policy Exception','Rejected','2025-02-19',26,'M','Single',2,'Foreign',13,8,'4','Basic',10,0.614,0.697,0.738
'CS171900','2025-02-19 08:29:36.562','CU754898','AP784520','v1.3','2025-02-19','2025-07-05',0.329,0.347,NULL,NULL,'Rejected','2025-02-19',34,'M','Divorced',1,'Permanent',1,10,'3','Basic',12,0.239,0.828,0.965
'CS832385','2025-02-19 08:29:36.562','CU512291','AP727940','v5.0','2025-02-19','2026-01-09',0.201,0.358,'Policy','Policy Exception','Approved','2025-02-19',52,'M','Married',2,'Temporary',18,11,'6','Standard',12,0.264,0.448,0.056
'CS261094','2025-02-19 08:29:36.562','CU413971','AP591876','v4.0','2025-02-19','2025-09-13',0.318,0.164,'Manual','Policy Exception','Pending','2025-02-19',67,'F','Widowed',2,'Foreign',11,12,'10','Standard',2,0.706,0.055,0.694
'CS744127','2025-02-19 08:29:36.562','CU565892','AP726360','v2.4','2025-02-19','2025-04-28',0.767,0.858,NULL,'Management Decision','Rejected','2025-02-19',60,'M','Divorced',1,'Foreign',15,15,'1','Premium',1,0.893,0.511,0.664
'CS971511','2025-02-19 08:29:36.562','CU240330','AP197551','v4.5','2025-02-19','2025-08-01',0.472,0.283,'Policy','Policy Exception','Pending','2025-02-19',47,'F','Widowed',5,'Foreign',10,14,'0','Premium',10,0.857,0.437,0.606
'CS405917','2025-02-19 08:29:36.562','CU517918','AP776723','v1.8','2025-02-19','2025-04-15',0.464,0.734,'Manual',NULL,'Approved','2025-02-19',70,'M','Widowed',3,'Permanent',5,3,'8','Premium',18,0.215,0.694,0.539
'CS271772','2025-02-19 08:29:36.562','CU164695','AP599098','v4.5','2025-02-19','2025-06-12',0.669,0.929,NULL,'Policy Exception','Approved','2025-02-19',32,'F','Divorced',4,'Foreign',18,11,'6','Standard',12,0.564,0.173,0.858
'CS252480','2025-02-19 08:29:36.563','CU935636','AP748560','v4.3','2025-02-19','2026-02-01',0.108,0.955,NULL,'Policy Exception','Approved','2025-02-19',21,'M','Married',0,'Temporary',9,12,'10','Basic',28,0.615,0.147,0.591
'CS242883','2025-02-19 08:29:36.564','CU775173','AP252871','v1.6','2025-02-19','2026-01-02',0.283,0.640,'Policy','Policy Exception','Rejected','2025-02-19',75,'M','Single',5,'Permanent',19,3,'6','Basic',8,0.977,0.813,0.637
'CS552859','2025-02-19 08:29:36.564','CU283319','AP736012','v1.6','2025-02-19','2026-01-19',0.377,0.685,'Policy','Policy Exception','Rejected','2025-02-19',26,'F','Married',0,'Foreign',17,3,'5','Standard',30,0.277,0.596,0.366
'CS441239','2025-02-19 08:29:36.564','CU946005','AP114170','v3.0','2025-02-19','2025-03-26',0.467,0.580,'Manual','Policy Exception','Rejected','2025-02-19',39,'M','Divorced',0,'Foreign',4,13,'8','Basic',28,0.552,0.677,0.416
'CS270723','2025-02-19 08:29:36.564','CU576359','AP835491','v1.4','2025-02-19','2025-06-08',0.464,0.774,NULL,'Management Decision','Rejected','2025-02-19',52,'M','Widowed',4,'Temporary',3,3,'10','Basic',8,0.435,0.567,0.665
'CS117909','2025-02-19 08:29:36.564','CU347564','AP339611','v4.5','2025-02-19','2025-09-09',0.961,0.085,'Policy',NULL,'Pending','2025-02-19',44,'M','Single',5,'Foreign',3,11,'0','Standard',23,0.827,0.912,0.412
'CS644722','2025-02-19 08:29:36.564','CU946483','AP645298','v3.2','2025-02-19','2025-05-05',0.766,0.931,NULL,NULL,'Approved','2025-02-19',45,'F','Divorced',1,'Permanent',11,14,'4','Basic',8,0.356,0.340,0.230
'CS614047','2025-02-19 08:29:36.564','CU360213','AP337748','v2.4','2025-02-19','2025-10-01',0.601,0.022,'Manual',NULL,'Approved','2025-02-19',38,'M','Widowed',0,'Foreign',1,15,'6','Basic',22,0.916,0.996,0.100
'CS236521','2025-02-19 08:29:36.564','CU406635','AP190393','v2.5','2025-02-19','2025-10-02',0.728,0.792,NULL,NULL,'Pending','2025-02-19',39,'M','Single',3,'Foreign',18,12,'6','Basic',3,0.181,0.639,0.827
'CS119313','2025-02-19 08:29:36.564','CU138896','AP698720','v5.2','2025-02-19','2025-09-26',0.189,0.881,'Policy','Policy Exception','Rejected','2025-02-19',59,'M','Divorced',0,'Permanent',0,12,'9','Standard',5,0.732,0.319,0.879
'CS815606','2025-02-19 08:29:36.565','CU381434','AP386180','v4.5','2025-02-19','2025-12-27',0.625,0.763,'Manual','Management Decision','Pending','2025-02-19',42,'M','Married',2,'Permanent',12,4,'6','Standard',25,0.937,0.583,0.768
'CS951475','2025-02-19 08:29:36.565','CU653153','AP479242','v2.9','2025-02-19','2026-02-12',0.093,0.880,'Manual','Policy Exception','Rejected','2025-02-19',50,'M','Married',2,'Foreign',20,1,'6','Premium',16,0.375,0.532,0.284
'CS233036','2025-02-19 08:29:36.565','CU837729','AP256512','v1.7','2025-02-19','2025-09-25',0.906,0.226,'Policy',NULL,'Approved','2025-02-19',40,'F','Single',1,'Permanent',4,1,'10','Basic',22,0.405,0.596,0.437
'CS582908','2025-02-19 08:29:36.565','CU179700','AP888176','v5.3','2025-02-19','2025-08-24',0.745,0.378,'Policy','Management Decision','Rejected','2025-02-19',75,'F','Single',3,'Foreign',13,1,'0','Standard',7,0.523,0.008,0.853
'CS265970','2025-02-19 08:29:36.565','CU233193','AP822942','v4.2','2025-02-19','2025-05-29',0.127,0.596,'Manual',NULL,'Approved','2025-02-19',77,'F','Married',2,'Temporary',7,2,'6','Standard',0,0.791,0.603,0.949
'CS392396','2025-02-19 08:29:36.565','CU566504','AP180404','v1.4','2025-02-19','2025-04-01',0.878,0.687,'Policy',NULL,'Approved','2025-02-19',76,'M','Married',5,'Foreign',9,13,'7','Standard',17,0.939,0.341,0.705
'CS304371','2025-02-19 08:29:36.565','CU516858','AP163915','v2.2','2025-02-19','2025-12-14',0.207,0.442,'Manual',NULL,'Pending','2025-02-19',75,'M','Single',0,'Temporary',20,15,'5','Basic',28,0.362,0.012,0.989
'CS739476','2025-02-19 08:29:36.565','CU615560','AP513979','v3.8','2025-02-19','2025-12-06',0.035,0.007,'Manual',NULL,'Rejected','2025-02-19',73,'M','Widowed',2,'Foreign',14,14,'2','Basic',16,0.070,0.576,0.393
'CS583672','2025-02-19 08:29:36.566','CU647846','AP288074','v3.4','2025-02-19','2025-08-26',0.044,0.028,NULL,'Management Decision','Approved','2025-02-19',61,'M','Single',0,'Permanent',1,7,'10','Basic',16,0.773,0.266,0.581
'CS898237','2025-02-19 08:29:36.566','CU456036','AP774104','v4.3','2025-02-19','2026-01-11',0.173,0.048,'Policy',NULL,'Rejected','2025-02-19',24,'F','Single',0,'Foreign',12,11,'6','Standard',17,0.897,0.253,0.480
'CS524982','2025-02-19 08:29:36.566','CU609541','AP691085','v1.4','2025-02-19','2025-08-09',0.002,0.755,'Policy',NULL,'Rejected','2025-02-19',80,'M','Married',2,'Permanent',17,14,'5','Standard',13,0.277,0.843,0.237
'CS816910','2025-02-19 08:29:36.566','CU556163','AP885055','v4.7','2025-02-19','2025-09-12',0.318,0.075,'Policy','Policy Exception','Approved','2025-02-19',69,'F','Married',5,'Temporary',4,9,'6','Basic',8,0.842,0.956,0.287
'CS538827','2025-02-19 08:29:36.566','CU594568','AP141154','v4.6','2025-02-19','2026-02-14',0.706,0.710,NULL,'Policy Exception','Pending','2025-02-19',73,'F','Single',3,'Foreign',8,0,'6','Basic',10,0.281,0.429,0.675
'CS543578','2025-02-19 08:29:36.566','CU167687','AP258912','v4.5','2025-02-19','2025-10-18',0.757,0.976,'Manual',NULL,'Rejected','2025-02-19',56,'F','Single',1,'Permanent',1,11,'6','Premium',16,0.291,0.507,0.743
'CS952544','2025-02-19 08:29:36.566','CU854993','AP177378','v5.8','2025-02-19','2025-07-17',0.291,0.804,'Manual','Management Decision','Approved','2025-02-19',74,'F','Widowed',2,'Foreign',10,1,'9','Premium',27,0.120,0.499,0.530
'CS959339','2025-02-19 08:29:36.566','CU646482','AP954021','v2.3','2025-02-19','2025-04-13',0.476,0.676,NULL,'Management Decision','Approved','2025-02-19',62,'F','Single',0,'Foreign',9,4,'10','Basic',13,0.263,0.399,0.486
'CS510271','2025-02-19 08:29:36.566','CU979227','AP154175','v2.4','2025-02-19','2025-05-30',0.378,0.115,'Policy','Policy Exception','Pending','2025-02-19',59,'M','Single',4,'Foreign',7,6,'7','Premium',16,0.854,0.521,0.916
'CS195353','2025-02-19 08:29:36.566','CU264981','AP416591','v2.5','2025-02-19','2026-01-03',0.690,0.682,NULL,'Policy Exception','Rejected','2025-02-19',68,'M','Married',2,'Foreign',11,0,'7','Basic',2,0.069,0.782,0.489
'CS308526','2025-02-19 08:29:36.566','CU442220','AP976488','v1.3','2025-02-19','2025-12-01',0.451,0.850,NULL,'Policy Exception','Approved','2025-02-19',30,'M','Divorced',4,'Permanent',5,13,'3','Standard',24,0.377,0.782,0.691
'CS764855','2025-02-19 08:29:36.567','CU346545','AP567493','v3.8','2025-02-19','2025-07-25',0.300,0.057,'Policy',NULL,'Approved','2025-02-19',49,'M','Single',5,'Permanent',3,4,'3','Standard',14,0.175,0.408,0.912
'CS238425','2025-02-19 08:29:36.567','CU901671','AP183300','v1.2','2025-02-19','2025-10-05',0.252,0.052,'Policy',NULL,'Rejected','2025-02-19',73,'F','Single',0,'Temporary',20,15,'1','Basic',21,0.426,0.888,0.424
'CS256704','2025-02-19 08:29:36.567','CU189911','AP789522','v2.8','2025-02-19','2025-06-04',0.827,0.367,'Manual','Management Decision','Pending','2025-02-19',40,'F','Divorced',1,'Temporary',9,14,'7','Standard',25,0.163,0.332,0.340
'CS693588','2025-02-19 08:29:36.567','CU807614','AP258373','v1.3','2025-02-19','2025-03-27',0.888,0.463,NULL,NULL,'Approved','2025-02-19',52,'M','Married',5,'Permanent',0,2,'1','Standard',26,0.062,0.559,0.704
'CS164615','2025-02-19 08:29:36.567','CU485862','AP405578','v4.1','2025-02-19','2026-01-01',0.618,0.984,NULL,'Management Decision','Rejected','2025-02-19',52,'M','Divorced',2,'Temporary',15,15,'1','Basic',7,0.845,0.564,0.064
'CS808769','2025-02-19 08:29:36.567','CU444321','AP151085','v1.7','2025-02-19','2025-07-20',0.979,0.590,'Policy',NULL,'Pending','2025-02-19',66,'F','Widowed',1,'Permanent',2,13,'7','Standard',11,0.097,0.673,0.318
'CS520953','2025-02-19 08:29:36.567','CU474908','AP220897','v2.7','2025-02-19','2025-03-21',0.683,0.967,NULL,NULL,'Rejected','2025-02-19',57,'F','Single',2,'Foreign',3,0,'7','Premium',28,0.346,0.815,0.014
'CS275485','2025-02-19 08:29:36.567','CU169685','AP175870','v4.0','2025-02-19','2025-12-07',0.661,0.117,NULL,NULL,'Rejected','2025-02-19',36,'F','Married',3,'Foreign',7,9,'4','Standard',2,0.099,0.507,0.125
'CS181772','2025-02-19 08:29:36.568','CU998921','AP498174','v5.3','2025-02-19','2025-03-28',0.901,0.864,'Policy','Policy Exception','Approved','2025-02-19',43,'F','Single',3,'Foreign',3,15,'0','Premium',21,0.838,0.595,0.340
'CS108475','2025-02-19 08:29:36.568','CU150178','AP128439','v1.4','2025-02-19','2025-10-24',0.309,0.049,'Policy',NULL,'Rejected','2025-02-19',58,'M','Divorced',5,'Permanent',15,6,'1','Premium',2,0.905,0.830,0.015
'CS650398','2025-02-19 08:29:36.568','CU523128','AP272685','v2.1','2025-02-19','2025-04-16',0.174,0.129,NULL,'Policy Exception','Rejected','2025-02-19',31,'F','Divorced',2,'Permanent',1,7,'9','Standard',11,0.058,0.895,0.700
'CS390256','2025-02-19 08:29:36.569','CU573331','AP904668','v3.6','2025-02-19','2026-01-20',0.457,0.108,'Policy','Management Decision','Approved','2025-02-19',18,'M','Widowed',2,'Permanent',9,15,'5','Basic',11,0.183,0.281,0.537
'CS682261','2025-02-19 08:29:36.569','CU116003','AP328427','v5.9','2025-02-19','2025-07-04',0.499,0.714,'Manual','Management Decision','Rejected','2025-02-19',41,'F','Divorced',2,'Foreign',6,14,'1','Standard',20,0.099,0.900,0.425
'CS640306','2025-02-19 08:29:36.569','CU195081','AP993917','v4.7','2025-02-19','2025-11-05',0.855,0.984,NULL,'Management Decision','Approved','2025-02-19',72,'F','Widowed',4,'Foreign',16,0,'4','Basic',9,0.300,0.030,0.325
'CS461657','2025-02-19 08:29:36.569','CU310517','AP604703','v2.2','2025-02-19','2025-11-16',0.198,0.279,'Policy','Policy Exception','Rejected','2025-02-19',69,'F','Married',5,'Permanent',19,0,'10','Premium',22,0.500,0.434,0.805
'CS220359','2025-02-19 08:29:36.569','CU895068','AP518644','v5.2','2025-02-19','2026-02-04',0.667,0.519,NULL,NULL,'Approved','2025-02-19',61,'M','Married',2,'Temporary',17,3,'5','Basic',22,0.016,0.087,0.289
'CS857573','2025-02-19 08:29:36.569','CU991309','AP917992','v4.0','2025-02-19','2026-02-18',0.130,0.305,'Manual','Policy Exception','Approved','2025-02-19',74,'M','Widowed',4,'Permanent',11,7,'3','Basic',8,0.804,0.785,0.026
'CS923769','2025-02-19 08:29:36.569','CU330019','AP625553','v1.2','2025-02-19','2025-10-01',0.345,0.560,'Manual',NULL,'Pending','2025-02-19',23,'F','Married',3,'Permanent',4,5,'0','Standard',20,0.093,0.438,0.378
'CS876024','2025-02-19 08:29:36.569','CU500471','AP677470','v2.6','2025-02-19','2025-06-23',0.319,0.304,NULL,NULL,'Pending','2025-02-19',52,'M','Married',4,'Permanent',20,4,'8','Premium',30,0.971,0.352,0.230
'CS382901','2025-02-19 08:29:36.569','CU352386','AP174075','v2.8','2025-02-19','2025-05-07',0.124,0.180,NULL,'Policy Exception','Rejected','2025-02-19',58,'F','Single',0,'Temporary',19,8,'9','Premium',13,0.066,0.383,0.126
'CS874786','2025-02-19 08:29:36.569','CU196676','AP151168','v1.9','2025-02-19','2025-10-21',0.908,0.483,NULL,NULL,'Pending','2025-02-19',28,'F','Single',0,'Permanent',12,14,'2','Premium',16,0.112,0.420,0.747
'CS773236','2025-02-19 08:29:36.569','CU226888','AP741230','v3.9','2025-02-19','2025-04-13',0.468,0.144,NULL,'Management Decision','Pending','2025-02-19',29,'M','Single',0,'Permanent',9,15,'10','Premium',16,0.556,0.937,0.707
'CS211729','2025-02-19 08:29:36.570','CU368039','AP484749','v5.0','2025-02-19','2026-01-03',0.208,0.420,'Manual','Policy Exception','Rejected','2025-02-19',61,'M','Single',3,'Temporary',9,2,'9','Premium',25,0.326,0.622,0.104
'CS975766','2025-02-19 08:29:36.570','CU897167','AP533647','v1.7','2025-02-19','2025-08-25',0.354,0.909,'Policy','Management Decision','Approved','2025-02-19',58,'F','Widowed',1,'Permanent',13,7,'7','Premium',25,0.765,0.496,0.082
'CS750696','2025-02-19 08:29:36.570','CU890132','AP680485','v4.5','2025-02-19','2026-01-07',0.641,0.868,'Manual','Management Decision','Approved','2025-02-19',75,'F','Married',0,'Temporary',13,10,'7','Standard',27,0.562,0.938,0.451
'CS307397','2025-02-19 08:29:36.570','CU891466','AP694371','v4.1','2025-02-19','2025-04-27',0.147,0.873,'Policy',NULL,'Rejected','2025-02-19',67,'F','Married',4,'Temporary',2,0,'1','Premium',13,0.789,0.340,0.785
'CS817189','2025-02-19 08:29:36.570','CU970375','AP160811','v1.3','2025-02-19','2025-05-06',0.102,0.270,'Manual','Management Decision','Pending','2025-02-19',70,'M','Married',0,'Temporary',4,7,'3','Standard',25,0.509,0.468,0.516
'CS885861','2025-02-19 08:29:36.570','CU436001','AP461536','v5.5','2025-02-19','2025-08-19',0.878,0.062,'Manual','Management Decision','Approved','2025-02-19',56,'M','Married',3,'Temporary',1,8,'4','Standard',8,0.115,0.223,0.510
'CS231320','2025-02-19 08:29:36.570','CU347951','AP468040','v4.3','2025-02-19','2025-04-17',0.197,0.352,'Policy','Policy Exception','Rejected','2025-02-19',66,'M','Single',3,'Permanent',2,11,'5','Premium',8,0.064,0.830,0.613
'CS580015','2025-02-19 08:29:36.570','CU629031','AP530609','v3.0','2025-02-19','2026-01-23',0.315,0.990,'Manual',NULL,'Pending','2025-02-19',33,'F','Married',3,'Temporary',4,15,'9','Basic',7,0.796,0.109,0.531
'CS839808','2025-02-19 08:29:36.571','CU194079','AP863127','v1.7','2025-02-19','2025-12-03',0.858,0.041,NULL,'Policy Exception','Rejected','2025-02-19',20,'F','Widowed',1,'Temporary',16,1,'0','Premium',15,0.082,0.921,0.631
'CS326787','2025-02-19 08:29:36.571','CU557882','AP374895','v2.1','2025-02-19','2026-01-13',0.210,0.546,'Manual','Policy Exception','Approved','2025-02-19',43,'F','Married',4,'Temporary',16,2,'8','Basic',12,0.170,0.421,0.744
'CS703402','2025-02-19 08:29:36.571','CU164216','AP348739','v5.6','2025-02-19','2025-05-15',0.908,0.864,'Policy','Policy Exception','Rejected','2025-02-19',25,'M','Divorced',5,'Foreign',17,7,'2','Standard',11,0.370,0.366,0.155
'CS439988','2025-02-19 08:29:36.571','CU312029','AP502171','v1.6','2025-02-19','2025-06-08',0.742,0.662,'Manual','Policy Exception','Pending','2025-02-19',77,'F','Single',3,'Temporary',8,14,'4','Basic',14,0.315,0.515,0.795
'CS359804','2025-02-19 08:29:36.571','CU395415','AP854299','v3.3','2025-02-19','2025-08-11',0.720,0.983,NULL,'Management Decision','Rejected','2025-02-19',27,'M','Divorced',5,'Temporary',4,0,'4','Premium',23,0.132,0.997,0.445
'CS771681','2025-02-19 08:29:36.571','CU734882','AP616626','v2.0','2025-02-19','2025-09-04',0.712,0.974,NULL,'Management Decision','Rejected','2025-02-19',24,'M','Divorced',2,'Foreign',20,9,'1','Standard',17,0.236,0.148,0.652
'CS465123','2025-02-19 08:29:36.571','CU443669','AP539536','v1.4','2025-02-19','2025-06-21',0.489,0.405,NULL,NULL,'Approved','2025-02-19',33,'F','Married',2,'Foreign',9,0,'7','Basic',10,0.084,0.627,0.606
'CS933941','2025-02-19 08:29:36.571','CU531417','AP161074','v3.8','2025-02-19','2025-12-12',0.623,0.672,'Manual',NULL,'Rejected','2025-02-19',40,'F','Married',5,'Foreign',8,10,'6','Basic',15,0.519,0.853,0.935
'CS849548','2025-02-19 08:29:36.572','CU771334','AP858545','v5.6','2025-02-19','2025-12-16',0.790,0.422,'Manual','Management Decision','Pending','2025-02-19',59,'F','Married',5,'Permanent',8,7,'2','Premium',10,0.032,0.226,0.472
'CS742515','2025-02-19 08:29:36.572','CU927860','AP705498','v5.5','2025-02-19','2025-09-07',0.094,0.570,'Manual','Policy Exception','Pending','2025-02-19',35,'M','Divorced',1,'Temporary',8,3,'7','Standard',6,0.998,0.461,0.431
'CS759308','2025-02-19 08:29:36.572','CU398846','AP346065','v2.2','2025-02-19','2025-11-25',0.721,0.129,'Manual',NULL,'Pending','2025-02-19',70,'M','Married',4,'Foreign',13,3,'7','Standard',4,0.599,0.710,0.853
'CS933548','2025-02-19 08:29:36.572','CU725050','AP642579','v5.6','2025-02-19','2025-06-19',0.331,0.596,'Policy','Management Decision','Pending','2025-02-19',77,'F','Widowed',1,'Permanent',9,11,'9','Premium',29,0.351,0.370,0.216
'CS468323','2025-02-19 08:29:36.572','CU322817','AP144285','v1.4','2025-02-19','2025-12-26',0.968,0.068,'Manual','Policy Exception','Approved','2025-02-19',39,'F','Divorced',3,'Temporary',3,13,'1','Standard',16,0.292,0.866,0.903
'CS897256','2025-02-19 08:29:36.572','CU550439','AP703451','v3.6','2025-02-19','2025-09-02',0.935,0.918,NULL,'Policy Exception','Pending','2025-02-19',57,'F','Married',5,'Permanent',9,3,'5','Premium',17,0.645,0.922,0.929
'CS615603','2025-02-19 08:29:36.572','CU681023','AP425109','v1.7','2025-02-19','2025-12-29',0.937,0.915,'Manual',NULL,'Rejected','2025-02-19',26,'M','Divorced',4,'Temporary',8,5,'3','Standard',5,0.435,0.830,0.110
'CS795226','2025-02-19 08:29:36.573','CU135314','AP300178','v2.1','2025-02-19','2025-05-03',0.470,0.294,'Policy',NULL,'Rejected','2025-02-19',37,'F','Married',5,'Permanent',2,5,'8','Premium',26,0.647,0.494,0.533
'CS104169','2025-02-19 08:29:36.573','CU100984','AP402687','v5.0','2025-02-19','2025-07-22',0.853,0.706,NULL,'Policy Exception','Rejected','2025-02-19',60,'F','Divorced',3,'Foreign',5,13,'10','Basic',28,0.090,0.412,0.434
