'CS349295','High',351.00,0.208,'Rare',2,'Basic',742079.00,NULL,0.764,0.037,'Pending','Failed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Moderate"}}'
'CS984139','Medium',3418.00,0.110,'Frequent',4,'Basic',76580.00,NULL,0.379,0.579,'Failed','Pending','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Aggressive"}}'
'CS490096','Medium',6720.00,0.552,'Frequent',8,'Comprehensive',450893.00,'Basic',0.444,0.774,'Verified','Completed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": "Aggressive"}}'
'CS429794','High',5984.00,0.295,'Occasional',6,'Basic',94721.00,NULL,0.736,0.043,'Failed','Failed','Fail','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "Low", "investexp": "Moderate", "investport": "Moderate"}}'
'CS784376','Medium',3766.00,0.013,'Occasional',6,'Basic',632606.00,NULL,0.464,0.397,'Verified','Pending','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": "Conservative"}}'
'CS238264','Medium',7045.00,0.266,'Rare',10,'Comprehensive',850324.00,'Premium',0.911,0.196,'Verified','Failed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Conservative"}}'
'CS379786','Medium',7802.00,0.261,'Rare',7,'Basic',576314.00,NULL,0.240,0.482,'Pending','Pending','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Aggressive"}}'
'CS936853','High',7063.00,0.736,'Never',10,'Basic',365322.00,'Basic',0.877,0.919,'Pending','Failed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": null}}'
'CS839936','High',2525.00,0.147,'Rare',9,NULL,426202.00,'Basic',0.343,0.089,'Failed','Failed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": "Conservative"}}'
'CS326527','High',1882.00,0.877,'Frequent',3,'Comprehensive',725724.00,NULL,0.573,0.684,'Verified','Pending','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": null}}'
'CS506536','Low',4915.00,0.798,'Frequent',5,'Comprehensive',273395.00,NULL,0.599,0.969,'Failed','Completed','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Moderate"}}'
'CS218961','High',9293.00,0.416,'Never',7,'Comprehensive',32849.00,'Premium',0.899,0.986,'Pending','Failed','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Extensive", "investport": "Moderate"}}'
'CS377942','Medium',3924.00,0.084,'Frequent',0,'Comprehensive',573945.00,'Basic',0.990,0.653,'Verified','Failed','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": null, "investport": "Aggressive"}}'
'CS594735','High',6048.00,0.417,'Rare',3,'Comprehensive',286050.00,'Premium',0.208,0.517,'Failed','Failed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Moderate", "investport": "Conservative"}}'
'CS333126','Low',2701.00,0.649,'Frequent',9,NULL,846945.00,'Premium',0.442,0.614,'Failed','Completed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Moderate"}}'
'CS832405','Low',5968.00,0.752,'Occasional',5,'Comprehensive',855452.00,'Premium',0.344,0.180,'Failed','Failed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Medium", "investexp": null, "investport": null}}'
'CS644323','Low',5824.00,0.153,'Rare',1,'Comprehensive',354991.00,'Premium',0.053,0.711,'Failed','Pending','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Aggressive"}}'
'CS934538','Low',8260.00,0.707,'Occasional',5,'Basic',920461.00,'Basic',0.526,0.122,'Verified','Failed','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": null, "investport": "Moderate"}}'
'CS467421','High',3835.00,0.171,'Occasional',9,'Basic',394540.00,'Basic',0.119,0.164,'Failed','Failed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": "Moderate"}}'
'CS785272','Medium',3668.00,0.174,'Never',9,'Comprehensive',293844.00,'Basic',0.674,0.749,'Pending','Failed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": null}}'
'CS453075','High',5567.00,0.938,'Frequent',6,NULL,52386.00,'Premium',0.426,0.902,'Failed','Failed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": "Conservative"}}'
'CS628712','High',3875.00,0.067,'Occasional',10,NULL,892472.00,'Premium',0.504,0.187,'Pending','Failed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": null}}'
'CS514495','High',9888.00,0.640,'Frequent',7,NULL,117070.00,'Premium',0.087,0.300,'Verified','Completed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": null, "investport": "Aggressive"}}'
'CS382224','Medium',2070.00,0.289,'Frequent',9,'Comprehensive',402896.00,'Basic',0.007,0.815,'Pending','Failed','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Aggressive"}}'
'CS825935','Medium',6528.00,0.730,'Rare',0,'Basic',769192.00,'Basic',0.001,0.878,'Pending','Completed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Conservative"}}'
'CS906639','Medium',8068.00,0.834,'Frequent',6,'Basic',443781.00,'Premium',0.615,0.494,'Pending','Failed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Conservative"}}'
'CS204518','Low',2520.00,0.031,'Frequent',10,'Basic',445636.00,NULL,0.594,0.815,'Pending','Failed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": null, "investport": "Moderate"}}'
'CS429985','High',9925.00,0.617,'Occasional',8,'Comprehensive',700173.00,'Basic',0.662,0.711,'Pending','Pending','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Moderate"}}'
'CS561267','Medium',9187.00,0.964,'Rare',2,'Basic',165599.00,'Basic',0.329,0.938,'Failed','Pending','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": null}}'
'CS966807','Low',4003.00,0.842,'Never',4,'Basic',721124.00,NULL,0.856,0.747,'Failed','Completed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Moderate"}}'
'CS731574','Low',1662.00,0.178,'Frequent',0,'Comprehensive',815595.00,NULL,0.010,0.890,'Pending','Completed','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": "Conservative"}}'
'CS361295','Low',7164.00,0.038,'Occasional',7,NULL,213194.00,'Basic',0.091,0.818,'Pending','Pending','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": "Moderate"}}'
'CS705839','Low',6226.00,0.579,'Never',2,NULL,965307.00,'Basic',0.592,0.178,'Pending','Failed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": null, "investport": "Conservative"}}'
'CS667556','Medium',7412.00,0.610,'Rare',9,NULL,61565.00,'Premium',0.719,0.819,'Verified','Failed','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Aggressive"}}'
'CS206507','High',8701.00,0.705,'Occasional',4,'Comprehensive',860832.00,'Premium',0.950,0.629,'Verified','Completed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Moderate"}}'
'CS330972','Medium',3062.00,0.086,'Frequent',8,'Basic',550661.00,'Basic',0.084,0.921,'Pending','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": "Limited", "investport": "Moderate"}}'
'CS814774','Medium',9877.00,0.655,'Rare',8,NULL,580389.00,'Premium',0.612,0.694,'Failed','Completed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Conservative"}}'
'CS343253','High',7174.00,0.820,'Rare',3,'Basic',135947.00,'Basic',0.790,0.861,'Verified','Completed','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": "Conservative"}}'
'CS589007','Low',3500.00,0.196,'Rare',4,'Comprehensive',608493.00,'Basic',0.170,0.608,'Failed','Failed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": "Aggressive"}}'
'CS638440','Medium',9001.00,0.507,'Frequent',0,'Comprehensive',822956.00,'Premium',0.273,0.511,'Pending','Completed','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Aggressive"}}'
'CS100596','Medium',4065.00,0.904,'Never',5,NULL,625864.00,'Basic',0.739,0.420,'Failed','Completed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": null}}'
'CS535463','Medium',8799.00,0.139,'Rare',8,NULL,406813.00,NULL,0.369,0.374,'Failed','Pending','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Moderate", "investport": "Aggressive"}}'
'CS490624','High',8644.00,0.514,'Occasional',9,NULL,901804.00,'Basic',0.623,0.428,'Pending','Failed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Moderate"}}'
'CS282761','Medium',9114.00,0.052,'Frequent',10,NULL,850717.00,'Basic',0.806,0.290,'Verified','Pending','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Conservative"}}'
'CS696615','High',1145.00,0.935,'Frequent',2,'Comprehensive',748643.00,'Premium',0.514,0.076,'Pending','Completed','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": null, "investport": null}}'
'CS677666','High',2703.00,0.135,'Frequent',2,'Comprehensive',129879.00,'Premium',0.430,0.285,'Verified','Failed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Moderate"}}'
'CS592643','High',5037.00,0.090,'Frequent',8,NULL,928183.00,'Premium',0.498,0.152,'Verified','Failed','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Conservative"}}'
'CS832878','Low',8460.00,0.374,'Never',9,'Comprehensive',924318.00,NULL,0.001,0.446,'Pending','Failed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": null, "investport": "Conservative"}}'
'CS629793','Medium',7184.00,0.449,'Frequent',9,'Basic',948367.00,NULL,0.546,0.166,'Pending','Completed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Extensive", "investport": null}}'
'CS511829','Low',5633.00,0.782,'Frequent',6,NULL,269085.00,'Premium',0.019,0.868,'Pending','Pending','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Conservative"}}'
'CS535567','Low',9278.00,0.499,'Frequent',5,'Basic',461391.00,NULL,0.673,0.706,'Pending','Completed','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Conservative"}}'
'CS637835','Medium',7019.00,0.324,'Rare',3,'Comprehensive',851524.00,'Premium',0.812,0.065,'Pending','Pending','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "Low", "investexp": "Moderate", "investport": "Conservative"}}'
'CS272308','Low',5067.00,0.846,'Never',2,'Comprehensive',540279.00,'Premium',0.510,0.192,'Verified','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Moderate"}}'
'CS124655','Low',6435.00,0.941,'Occasional',8,'Comprehensive',133922.00,NULL,0.176,0.139,'Failed','Completed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": null}}'
'CS421186','Low',2842.00,0.678,'Frequent',6,NULL,989184.00,'Premium',0.942,0.613,'Failed','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": "Extensive", "investport": null}}'
'CS104621','Medium',508.00,0.298,'Never',9,NULL,894259.00,'Basic',0.302,0.051,'Pending','Failed','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Moderate"}}'
'CS341753','High',8748.00,0.546,'Rare',7,NULL,922088.00,'Basic',0.690,0.741,'Pending','Completed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": "Conservative"}}'
'CS756478','High',9691.00,0.534,'Frequent',8,'Comprehensive',976235.00,'Basic',0.625,0.277,'Pending','Pending','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": null}}'
'CS512169','Medium',4937.00,0.926,'Frequent',1,NULL,106532.00,'Basic',0.904,0.893,'Verified','Pending','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": "Limited", "investport": "Moderate"}}'
'CS513991','High',430.00,0.894,'Occasional',5,'Comprehensive',150633.00,'Basic',0.730,0.636,'Failed','Failed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Conservative"}}'
'CS883594','High',7904.00,0.088,'Never',4,NULL,586220.00,NULL,0.776,0.330,'Verified','Completed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Conservative"}}'
'CS830128','Low',3036.00,0.037,'Occasional',4,NULL,24097.00,NULL,0.503,0.297,'Pending','Completed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Extensive", "investport": "Conservative"}}'
'CS496271','High',1793.00,0.052,'Occasional',5,'Comprehensive',976725.00,'Premium',0.692,0.385,'Pending','Completed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "Low", "invcluster": {"tradeact": "Low", "investexp": "Extensive", "investport": "Aggressive"}}'
'CS185300','Low',6742.00,0.206,'Frequent',0,'Basic',660014.00,NULL,0.853,0.485,'Failed','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Aggressive"}}'
'CS302366','Low',5219.00,0.883,'Rare',1,NULL,328593.00,'Basic',0.235,0.932,'Verified','Completed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": "Moderate", "investport": null}}'
'CS981978','Medium',4885.00,0.011,'Frequent',4,'Basic',96406.00,'Premium',0.940,0.475,'Failed','Completed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Conservative"}}'
'CS629540','Low',1760.00,0.729,'Rare',0,'Basic',256962.00,'Premium',0.162,0.447,'Pending','Failed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Conservative"}}'
'CS453163','High',935.00,0.714,'Frequent',1,NULL,63134.00,'Premium',0.949,0.766,'Verified','Failed','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": null, "investport": "Aggressive"}}'
'CS140564','Low',9853.00,0.056,'Never',7,'Comprehensive',19418.00,'Premium',0.378,0.074,'Verified','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Conservative"}}'
'CS789587','Low',2016.00,0.389,'Rare',8,NULL,77633.00,'Basic',0.512,0.777,'Pending','Completed','Pass','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": "Aggressive"}}'
'CS624056','Medium',7212.00,0.025,'Frequent',6,'Basic',62936.00,'Premium',0.057,0.466,'Failed','Failed','Fail','{"autopay": "No", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": null}}'
'CS913637','Medium',3634.00,0.225,'Occasional',3,'Basic',403343.00,'Premium',0.469,0.197,'Pending','Pending','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": "Aggressive"}}'
'CS310334','Medium',1852.00,0.729,'Occasional',1,NULL,261142.00,'Basic',0.970,0.432,'Verified','Completed','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Moderate"}}'
'CS721038','Low',2679.00,0.144,'Frequent',7,'Basic',582603.00,'Premium',0.223,0.696,'Verified','Failed','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Conservative"}}'
'CS549717','High',7450.00,0.588,'Never',7,'Comprehensive',809345.00,'Basic',0.843,0.238,'Verified','Failed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": null}}'
'CS216663','High',1251.00,0.234,'Rare',5,NULL,501117.00,'Premium',0.765,0.787,'Verified','Failed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Aggressive"}}'
'CS968311','Low',7675.00,0.335,'Frequent',4,'Basic',241489.00,'Premium',0.525,0.124,'Pending','Failed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": null}}'
'CS828733','High',8927.00,0.788,'Frequent',0,'Basic',939845.00,'Basic',0.726,0.071,'Verified','Completed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": "Conservative"}}'
'CS386019','High',9497.00,0.336,'Frequent',2,'Comprehensive',735146.00,'Premium',0.240,0.946,'Failed','Completed','Flag','{"autopay": "No", "depostat": "No", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Moderate", "investport": "Conservative"}}'
'CS988114','High',1195.00,0.831,'Never',5,'Comprehensive',757562.00,'Basic',0.586,0.517,'Pending','Pending','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": "Medium", "investexp": "Extensive", "investport": "Moderate"}}'
'CS165323','Medium',4619.00,0.272,'Rare',6,'Comprehensive',39377.00,NULL,0.032,0.066,'Verified','Pending','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": "Aggressive"}}'
'CS546590','Low',7476.00,0.799,'Frequent',7,'Comprehensive',458628.00,NULL,0.419,0.736,'Pending','Pending','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": null, "investport": null}}'
'CS262157','High',7834.00,0.458,'Occasional',2,'Comprehensive',660318.00,'Basic',0.300,0.343,'Pending','Pending','Pass','{"autopay": "Yes", "depostat": "No", "mobileuse": "High", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": null}}'
'CS575156','High',9585.00,0.124,'Rare',6,'Basic',653429.00,'Basic',0.038,0.902,'Pending','Failed','Fail','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Moderate", "investport": "Conservative"}}'
'CS524879','High',6973.00,0.158,'Frequent',10,NULL,218985.00,NULL,0.264,0.210,'Failed','Pending','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Aggressive"}}'
'CS468326','Medium',4512.00,0.414,'Rare',0,NULL,100456.00,'Basic',0.868,0.110,'Pending','Pending','Fail','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Medium", "investexp": "Limited", "investport": null}}'
'CS690542','Low',7089.00,0.349,'Frequent',5,'Comprehensive',157501.00,'Premium',0.832,0.611,'Failed','Pending','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": null, "investport": "Aggressive"}}'
'CS624199','Low',3971.00,0.381,'Occasional',2,'Comprehensive',297437.00,NULL,0.608,0.872,'Pending','Completed','Flag','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Moderate", "investport": null}}'
'CS614957','Medium',988.00,0.269,'Occasional',1,'Comprehensive',576275.00,NULL,0.001,0.730,'Failed','Completed','Fail','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Medium", "onlineuse": "Medium", "invcluster": {"tradeact": "Low", "investexp": "Extensive", "investport": "Moderate"}}'
'CS756310','Low',503.00,0.177,'Frequent',3,NULL,40786.00,'Premium',0.899,0.008,'Failed','Failed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "Low", "invcluster": {"tradeact": "Low", "investexp": null, "investport": null}}'
'CS580518','High',2544.00,0.752,'Occasional',5,NULL,977602.00,NULL,0.255,0.932,'Failed','Pending','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": "Low", "investexp": null, "investport": "Aggressive"}}'
'CS351148','Medium',7767.00,0.846,'Never',3,'Basic',180692.00,'Premium',0.123,0.354,'Pending','Completed','Fail','{"autopay": "No", "depostat": "No", "mobileuse": "Low", "onlineuse": "High", "invcluster": {"tradeact": null, "investexp": "Moderate", "investport": null}}'
'CS658224','High',9249.00,0.097,'Never',4,NULL,566994.00,NULL,0.358,0.599,'Failed','Completed','Flag','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "High", "onlineuse": "High", "invcluster": {"tradeact": "Low", "investexp": "Moderate", "investport": "Aggressive"}}'
'CS456479','Medium',8886.00,0.789,'Occasional',8,NULL,456280.00,NULL,0.164,0.588,'Pending','Failed','Pass','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": null, "investexp": "Limited", "investport": null}}'
'CS108094','High',4437.00,0.553,'Never',8,'Comprehensive',974019.00,'Basic',0.025,0.031,'Pending','Completed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "Medium", "onlineuse": "High", "invcluster": {"tradeact": "Medium", "investexp": "Extensive", "investport": "Moderate"}}'
'CS510470','Low',4407.00,0.880,'Frequent',0,'Comprehensive',504845.00,'Premium',0.801,0.510,'Failed','Pending','Pass','{"autopay": "Yes", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Extensive", "investport": "Conservative"}}'
'CS620222','High',9780.00,0.891,'Never',1,NULL,504516.00,'Premium',0.352,0.030,'Pending','Failed','Fail','{"autopay": "Yes", "depostat": "No", "mobileuse": "Low", "onlineuse": "Low", "invcluster": {"tradeact": null, "investexp": "Extensive", "investport": "Moderate"}}'
'CS507190','High',1856.00,0.745,'Rare',9,'Comprehensive',121429.00,NULL,0.053,0.033,'Verified','Pending','Flag','{"autopay": "No", "depostat": "Yes", "mobileuse": "Low", "onlineuse": "Medium", "invcluster": {"tradeact": "High", "investexp": "Limited", "investport": "Aggressive"}}'
