'CS549717','Unemployed',23,'Other','Healthcare','Smith, Coleman and Rogers',382293.00,31857.75,'Pending',0.782,43833.00,'Investment',628600.00,20,'Low','Medium','Medium','Medium','Low','High School',0.186
'CS216663','Employed',36,'Manager','Education','Torres, Durham and Edwards',366429.00,30535.75,'Failed',0.661,17734.00,NULL,678277.00,18,'Low','Medium','Low','Low','High','Doctorate',0.579
'CS968311','Employed',14,'Engineer','Education','Stokes, Browning and Hernandez',170244.00,14187.00,'Pending',0.706,8449.00,NULL,467958.00,6,'Medium','Medium','High','High','Low','Bachelor',0.212
'CS828733','Self-employed',32,'Engineer','Technology','Rocha, Lopez and Snyder',438759.00,36563.25,'Verified',0.422,25020.00,'Part-time',464846.00,1,'High','High','Low','Low','High','Bachelor',0.256
'CS386019','Retired',23,'Teacher','Healthcare','Cervantes and Sons',488872.00,40739.33,'Pending',0.707,37518.00,'Rental',151019.00,4,'High','Medium','Medium','Medium','Low','Doctorate',0.452
'CS988114','Unemployed',22,'Manager','Education','Jones Group',220621.00,18385.08,'Failed',0.916,28782.00,'Investment',315785.00,6,'Medium','Medium','High','Medium','High','High School',0.572
'CS165323','Unemployed',27,'Other','Education','Russell, Cox and Ellis',434702.00,36225.17,'Failed',0.013,35191.00,'Investment',707786.00,15,'High','Low','Low','Medium','Medium','Doctorate',0.485
'CS546590','Unemployed',14,'Doctor','Healthcare','Benton Ltd',481407.00,40117.25,'Failed',0.965,45795.00,'Investment',422455.00,17,'High','High','Medium','Low','Medium','High School',0.079
'CS262157','Employed',24,'Engineer','Healthcare','Brown LLC',364872.00,30406.00,'Verified',0.834,44517.00,'Investment',31700.00,12,'High','Low','Low','High','Low','High School',0.314
'CS575156','Retired',24,'Manager','Technology','Murray-Sims',469523.00,39126.92,'Pending',0.344,28403.00,'Investment',104735.00,19,'Low','Low','High','Low','Medium','Bachelor',0.079
'CS524879','Retired',19,'Doctor','Education','Guzman, Ray and Williams',249236.00,20769.67,'Pending',0.997,23942.00,NULL,310469.00,7,'Medium','High','Medium','High','Medium','Bachelor',0.002
'CS468326','Unemployed',30,'Manager','Finance','Campbell, Crawford and Houston',334194.00,27849.50,'Verified',0.281,48642.00,NULL,161153.00,7,'Medium','Medium','Low','Low','High','Doctorate',0.473
'CS690542','Employed',12,'Doctor','Other','Hawkins LLC',430483.00,35873.58,'Pending',0.431,43063.00,'Investment',706173.00,8,'High','High','High','High','High','High School',0.463
'CS624199','Employed',21,'Engineer','Finance','Mays and Sons',357680.00,29806.67,'Pending',0.087,33587.00,NULL,727696.00,10,'High','Low','High','Low','High','Master',0.152
'CS614957','Self-employed',10,'Manager','Education','Lewis-Mccoy',160284.00,13357.00,'Pending',0.306,29095.00,'Part-time',631546.00,3,'High','High','Medium','Low','Medium','Doctorate',0.391
'CS756310','Unemployed',29,'Engineer','Other','Williams, Jones and Dennis',423201.00,35266.75,'Pending',0.748,14069.00,NULL,458084.00,20,'High','Low','High','Medium','Low','Bachelor',0.315
'CS580518','Unemployed',5,'Doctor','Healthcare','Sanchez, Shaffer and Mcintyre',21766.00,1813.83,'Verified',0.655,21395.00,'Investment',787855.00,14,'Medium','Low','Low','Low','Medium','Doctorate',0.360
'CS351148','Self-employed',39,'Doctor','Education','Watson-Davidson',353714.00,29476.17,'Verified',0.042,14449.00,'Investment',669728.00,0,'Medium','High','High','High','Medium','Bachelor',0.235
'CS658224','Self-employed',22,'Engineer','Education','Woods-Roy',94883.00,7906.92,'Verified',0.038,40748.00,'Part-time',440658.00,2,'High','Low','Low','Low','High','High School',0.131
'CS456479','Employed',24,'Doctor','Education','Morales, Zavala and Knapp',252576.00,21048.00,'Failed',0.191,12483.00,'Part-time',200057.00,12,'High','Low','Low','Medium','Medium','Master',0.429
'CS108094','Unemployed',18,'Manager','Other','Griffin-Miller',421793.00,35149.42,'Verified',0.622,49827.00,'Rental',59416.00,11,'Medium','High','High','Medium','Low','Doctorate',0.327
'CS510470','Retired',23,'Doctor','Healthcare','Allison-Cameron',23154.00,1929.50,'Verified',0.021,16706.00,'Part-time',704375.00,0,'Low','Low','Medium','High','Low','Doctorate',0.031
'CS620222','Employed',3,'Engineer','Finance','Smith PLC',70534.00,5877.83,'Failed',0.993,38770.00,NULL,494020.00,17,'Low','Medium','Medium','Low','High','Bachelor',0.040
'CS507190','Employed',35,'Engineer','Other','Campbell Inc',406127.00,33843.92,'Pending',0.962,16702.00,NULL,610075.00,12,'High','Medium','Low','Low','High','Doctorate',0.039
'CS196993','Self-employed',23,'Teacher','Finance','Wilson LLC',199780.00,16648.33,'Failed',0.925,35076.00,NULL,694543.00,1,'Medium','Medium','Low','Low','Low','Doctorate',0.444
'CS456413','Employed',16,'Engineer','Finance','Turner-Barrett',27511.00,2292.58,'Verified',0.638,49362.00,'Part-time',78234.00,5,'High','Medium','Medium','High','Medium','Bachelor',0.475
'CS964207','Self-employed',10,'Manager','Healthcare','Mitchell-Patton',361212.00,30101.00,'Failed',0.982,28490.00,'Rental',710100.00,3,'Low','High','High','High','Medium','Bachelor',0.087
'CS468729','Retired',8,'Other','Technology','Carpenter-Garcia',69437.00,5786.42,'Failed',0.702,26123.00,'Rental',448616.00,3,'Medium','High','High','Medium','Medium','Master',0.524
'CS171900','Retired',16,'Teacher','Finance','Weiss-Ponce',428981.00,35748.42,'Pending',0.482,28508.00,'Rental',214807.00,11,'High','Low','High','High','High','High School',0.193
'CS832385','Self-employed',32,'Engineer','Technology','Green-Curry',23522.00,1960.17,'Verified',0.501,47031.00,'Investment',104558.00,7,'Medium','High','Low','Medium','Low','Bachelor',0.295
'CS261094','Retired',9,'Manager','Other','Johnson-Hoffman',194401.00,16200.08,'Pending',0.685,35711.00,'Rental',351893.00,2,'Medium','High','Medium','High','Medium','Doctorate',0.002
'CS744127','Unemployed',6,'Manager','Education','Hall, Mcguire and Lowe',71286.00,5940.50,'Failed',0.675,23068.00,NULL,560814.00,8,'Medium','High','Medium','Low','Medium','Bachelor',0.071
'CS971511','Employed',3,'Manager','Healthcare','Warner-Lewis',25964.00,2163.67,'Verified',0.584,21834.00,NULL,416564.00,18,'High','Low','Medium','High','Low','Doctorate',0.069
'CS405917','Retired',14,'Manager','Other','Moore, Murray and George',277563.00,23130.25,'Failed',0.223,41149.00,'Rental',125741.00,3,'Low','Medium','Low','High','High','Bachelor',0.162
'CS271772','Employed',22,'Manager','Healthcare','Wilson and Sons',240790.00,20065.83,'Pending',0.044,42019.00,'Rental',483500.00,14,'Low','Low','High','High','Medium','Doctorate',0.559
'CS252480','Employed',23,'Engineer','Healthcare','Blackwell-Walter',84498.00,7041.50,'Failed',0.343,29068.00,NULL,425348.00,13,'Low','Medium','Low','High','High','Doctorate',0.267
'CS242883','Unemployed',30,'Teacher','Healthcare','Freeman-Garcia',274510.00,22875.83,'Failed',0.065,36726.00,NULL,684953.00,17,'Low','High','High','High','Low','High School',0.521
'CS552859','Employed',24,'Other','Other','Collins-Scott',396785.00,33065.42,'Failed',0.591,45177.00,'Rental',389632.00,2,'Medium','Low','High','Low','Low','Bachelor',0.597
'CS441239','Self-employed',17,'Doctor','Healthcare','Mcfarland Group',362086.00,30173.83,'Pending',0.739,12541.00,NULL,423760.00,3,'Medium','Medium','Medium','Low','High','Doctorate',0.359
'CS270723','Unemployed',38,'Doctor','Technology','Johnson, Bryant and Gordon',364176.00,30348.00,'Pending',0.171,11184.00,'Investment',664537.00,10,'Medium','Low','High','Medium','Medium','Doctorate',0.146
'CS117909','Employed',9,'Other','Finance','Jones-Mitchell',133322.00,11110.17,'Verified',0.8,30975.00,'Investment',291261.00,13,'Low','High','Medium','Medium','High','Master',0.480
'CS644722','Retired',23,'Doctor','Technology','Rodriguez and Sons',98398.00,8199.83,'Failed',0.547,44252.00,'Part-time',136276.00,8,'High','High','High','Medium','Low','High School',0.551
'CS614047','Retired',22,'Doctor','Technology','Gallagher-Arroyo',469151.00,39095.92,'Failed',0.64,3992.00,'Rental',531224.00,20,'Low','Low','Low','High','Low','Master',0.010
'CS236521','Retired',22,'Other','Other','Adams, Ward and West',56886.00,4740.50,'Verified',0.459,45216.00,NULL,152853.00,14,'High','Medium','Medium','High','High','Master',0.085
'CS119313','Retired',19,'Manager','Finance','Gill, Smith and Schmidt',438199.00,36516.58,'Pending',0.71,3463.00,NULL,428046.00,7,'Medium','High','High','Medium','Low','Bachelor',0.510
'CS815606','Employed',2,'Engineer','Finance','Jordan-Reynolds',468971.00,39080.92,'Pending',0.727,8457.00,NULL,194347.00,4,'Medium','Low','Medium','Medium','High','Master',0.316
'CS951475','Self-employed',28,'Other','Finance','Griffin PLC',316142.00,26345.17,'Pending',0.917,7058.00,'Rental',717381.00,7,'Medium','Medium','High','High','High','Doctorate',0.064
'CS233036','Retired',29,'Engineer','Healthcare','Bailey, Medina and Kelly',246638.00,20553.17,'Pending',0.774,45380.00,NULL,777006.00,20,'High','Medium','Medium','Low','Medium','Doctorate',0.274
'CS582908','Employed',7,'Teacher','Finance','Wilson PLC',209706.00,17475.50,'Verified',0.248,22728.00,'Rental',747906.00,6,'Medium','Medium','Medium','High','High','High School',0.547
'CS265970','Retired',35,'Manager','Healthcare','Davis and Sons',209825.00,17485.42,'Verified',0.06,24820.00,'Part-time',123115.00,19,'High','High','High','Low','Medium','Bachelor',0.368
'CS392396','Employed',15,'Teacher','Finance','Sanchez, Barrett and Flynn',369949.00,30829.08,'Pending',0.224,5392.00,'Investment',310978.00,16,'Low','Low','Low','Medium','High','Bachelor',0.481
'CS304371','Unemployed',34,'Other','Technology','Hickman, Hooper and Bryant',284840.00,23736.67,'Verified',0.659,21704.00,'Investment',80814.00,19,'Medium','Medium','High','High','Medium','Master',0.363
'CS739476','Retired',3,'Manager','Finance','Guerrero and Sons',259240.00,21603.33,'Failed',0.304,18465.00,'Rental',272417.00,13,'Low','High','Low','Medium','Medium','Doctorate',0.090
'CS583672','Retired',33,'Other','Healthcare','Medina-Martinez',183210.00,15267.50,'Verified',0.995,36976.00,'Rental',115569.00,11,'Medium','Low','Low','High','Low','Doctorate',0.051
'CS898237','Unemployed',1,'Engineer','Finance','Williams-Leonard',272411.00,22700.92,'Pending',0.376,15862.00,'Investment',730006.00,10,'High','Medium','High','Medium','Medium','Master',0.097
'CS524982','Retired',34,'Manager','Healthcare','Clay Ltd',213632.00,17802.67,'Pending',0.453,26572.00,'Investment',48213.00,10,'High','Low','High','Low','Low','Bachelor',0.555
'CS816910','Employed',16,'Manager','Education','Allen, Morgan and Walker',169196.00,14099.67,'Verified',0.022,30520.00,'Part-time',576020.00,16,'Low','Medium','Low','Medium','Medium','High School',0.416
'CS538827','Employed',8,'Manager','Technology','Dean, Johnson and Johnston',398150.00,33179.17,'Pending',0.337,24613.00,'Rental',193961.00,7,'High','Low','Medium','High','Low','Bachelor',0.049
'CS543578','Self-employed',23,'Doctor','Education','Dillon-Wilson',473213.00,39434.42,'Pending',0.575,44522.00,'Investment',184787.00,16,'High','Low','High','Low','Medium','Bachelor',0.175
'CS952544','Self-employed',24,'Manager','Finance','Mendoza Inc',112998.00,9416.50,'Failed',0.302,40923.00,'Part-time',314781.00,14,'Low','Low','High','Medium','Medium','High School',0.539
'CS959339','Unemployed',32,'Teacher','Healthcare','Morris, Henson and Sullivan',441401.00,36783.42,'Failed',0.706,4738.00,NULL,96258.00,0,'High','Medium','Low','High','Low','Bachelor',0.153
'CS510271','Unemployed',34,'Manager','Education','Hensley Ltd',349139.00,29094.92,'Verified',0.538,25613.00,NULL,41753.00,7,'Medium','High','Medium','Medium','High','Master',0.070
'CS195353','Unemployed',34,'Engineer','Healthcare','Lopez and Sons',223664.00,18638.67,'Verified',0.644,409.00,'Part-time',437693.00,18,'Low','Medium','Low','Medium','Medium','Doctorate',0.040
'CS308526','Employed',10,'Engineer','Finance','Gay PLC',417711.00,34809.25,'Failed',0.492,40542.00,NULL,516075.00,1,'Low','High','High','Medium','High','Master',0.508
'CS764855','Unemployed',38,'Teacher','Other','Waters Inc',443539.00,36961.58,'Pending',0.738,16659.00,'Rental',110758.00,14,'High','High','Low','Low','Low','Doctorate',0.522
'CS238425','Employed',32,'Manager','Technology','Davis-Richardson',31905.00,2658.75,'Verified',0.522,1383.00,NULL,346961.00,8,'Low','Medium','Low','Low','Low','Master',0.262
'CS256704','Unemployed',12,'Engineer','Other','Simpson-Casey',43956.00,3663.00,'Pending',0.643,27768.00,'Rental',48474.00,17,'Medium','High','Medium','Medium','High','High School',0.236
'CS693588','Unemployed',35,'Other','Education','Garcia PLC',72503.00,6041.92,'Failed',0.15,8027.00,'Rental',767833.00,12,'High','High','High','Low','High','Doctorate',0.330
'CS164615','Self-employed',7,'Doctor','Finance','Fisher Ltd',161835.00,13486.25,'Failed',0.789,1812.00,'Investment',406624.00,0,'High','High','High','Low','Low','High School',0.187
'CS808769','Self-employed',18,'Engineer','Other','Gallegos, Simmons and Mcconnell',357721.00,29810.08,'Verified',0.69,37712.00,'Part-time',541171.00,13,'Low','High','Medium','High','Medium','Doctorate',0.463
'CS520953','Self-employed',32,'Other','Education','Smith, Russo and Mejia',252001.00,21000.08,'Verified',0.007,30927.00,'Rental',698543.00,4,'High','Medium','Low','High','High','Bachelor',0.347
'CS275485','Self-employed',2,'Teacher','Other','Tyler, Wilson and Vaughn',207549.00,17295.75,'Verified',0.548,9947.00,'Part-time',628765.00,14,'Medium','Medium','Low','High','Low','Bachelor',0.352
'CS181772','Employed',34,'Manager','Healthcare','Wilson Inc',483945.00,40328.75,'Verified',0.038,16147.00,'Rental',278168.00,12,'Low','Medium','Medium','High','Medium','Master',0.524
'CS108475','Unemployed',30,'Teacher','Finance','Nguyen-West',149044.00,12420.33,'Failed',0.742,4712.00,NULL,499294.00,11,'High','Medium','Low','Low','Medium','Doctorate',0.195
'CS650398','Retired',26,'Engineer','Education','Morgan, Ruiz and Smith',168180.00,14015.00,'Failed',0.603,46313.00,'Part-time',325002.00,8,'Medium','High','Medium','Medium','Medium','High School',0.493
'CS390256','Employed',16,'Manager','Healthcare','Caldwell Group',254149.00,21179.08,'Pending',0.109,30026.00,'Investment',387263.00,1,'Medium','High','Low','High','Low','Bachelor',0.160
'CS682261','Self-employed',34,'Manager','Technology','Hill-Robinson',157410.00,13117.50,'Pending',0.192,47769.00,NULL,468723.00,18,'Medium','High','High','Low','Low','Bachelor',0.087
'CS640306','Self-employed',20,'Engineer','Healthcare','Taylor, Stephenson and Christian',225019.00,18751.58,'Failed',0.186,44108.00,'Rental',498598.00,0,'Medium','Low','High','High','Low','Doctorate',0.035
'CS461657','Retired',21,'Teacher','Education','Harmon Inc',225894.00,18824.50,'Pending',0.198,3513.00,'Investment',579800.00,11,'Medium','High','Medium','Medium','Low','Doctorate',0.033
'CS220359','Self-employed',35,'Other','Education','Sexton Inc',445237.00,37103.08,'Pending',0.827,10613.00,'Part-time',318239.00,5,'Low','Medium','Low','High','Low','High School',0.369
'CS857573','Unemployed',23,'Other','Other','Burke PLC',131314.00,10942.83,'Pending',0.997,33695.00,'Investment',331114.00,17,'Medium','Low','High','High','High','Doctorate',0.176
'CS923769','Employed',39,'Other','Other','Morris, Gonzales and Oliver',51602.00,4300.17,'Failed',0.282,13282.00,NULL,596203.00,8,'Low','Low','Low','High','Low','Bachelor',0.506
'CS876024','Retired',34,'Manager','Healthcare','Gutierrez, Bowen and Jenkins',302200.00,25183.33,'Verified',0.461,11886.00,NULL,412938.00,7,'Medium','High','High','Medium','Medium','Master',0.260
'CS382901','Employed',25,'Engineer','Healthcare','Reed, Barber and English',50863.00,4238.58,'Verified',0.341,20889.00,'Rental',667128.00,8,'High','Low','Medium','Medium','High','High School',0.403
'CS874786','Unemployed',13,'Teacher','Technology','Warner Inc',483383.00,40281.92,'Verified',0.029,47083.00,NULL,634349.00,2,'Medium','Low','Low','Low','High','Master',0.151
'CS773236','Employed',26,'Teacher','Finance','Fisher, Clark and Castillo',262454.00,21871.17,'Pending',0.147,37211.00,'Part-time',786074.00,7,'High','High','Low','Medium','High','Bachelor',0.237
'CS211729','Retired',12,'Manager','Other','Turner, Cruz and Miller',37033.00,3086.08,'Verified',0.618,44439.00,'Rental',571988.00,16,'High','High','Low','Medium','Low','High School',0.354
'CS975766','Self-employed',28,'Other','Healthcare','Johnson and Sons',496886.00,41407.17,'Failed',0.977,37087.00,NULL,589878.00,9,'High','Medium','Medium','High','Low','Doctorate',0.583
'CS750696','Employed',19,'Manager','Other','Burns, Phillips and Benson',125095.00,10424.58,'Pending',0.998,5675.00,'Investment',266718.00,3,'Medium','High','High','Low','Low','Master',0.430
'CS307397','Self-employed',4,'Other','Other','Pierce-Flowers',321681.00,26806.75,'Failed',0.021,39162.00,NULL,184765.00,3,'Medium','High','Medium','Low','Low','High School',0.529
'CS817189','Employed',0,'Engineer','Finance','Bradshaw, Walker and Jones',464221.00,38685.08,'Pending',0.663,16436.00,'Rental',352438.00,5,'Medium','Medium','High','High','Low','Bachelor',0.304
'CS885861','Retired',9,'Doctor','Finance','Marks-Lee',168462.00,14038.50,'Failed',0.568,8588.00,'Rental',641585.00,9,'Low','Medium','Medium','Low','Medium','High School',0.373
'CS231320','Employed',23,'Engineer','Healthcare','Perez, Morrow and Jackson',184456.00,15371.33,'Failed',0.104,30810.00,'Investment',122164.00,10,'Medium','Low','Medium','High','Medium','Master',0.117
'CS580015','Unemployed',7,'Teacher','Other','Johnson-Gonzales',64303.00,5358.58,'Pending',0.884,44947.00,'Investment',126580.00,3,'High','Low','High','Low','High','Doctorate',0.356
'CS839808','Employed',24,'Manager','Education','Cohen LLC',379039.00,31586.58,'Failed',0.74,18797.00,'Investment',181195.00,1,'Low','Low','Medium','Low','High','High School',0.117
'CS326787','Employed',6,'Manager','Other','Fowler, Wolf and Gonzalez',92721.00,7726.75,'Pending',0.016,5672.00,'Rental',77668.00,5,'Low','Medium','Low','Medium','Low','High School',0.506
'CS703402','Retired',23,'Manager','Other','Hopkins and Sons',258003.00,21500.25,'Failed',0.99,40395.00,'Investment',685441.00,9,'Medium','Low','Medium','Low','High','High School',0.548
'CS439988','Employed',33,'Teacher','Healthcare','Weaver-Walsh',401201.00,33433.42,'Failed',0.972,40737.00,NULL,534696.00,18,'Low','High','Low','Medium','High','Doctorate',0.339
'CS359804','Unemployed',28,'Doctor','Other','Beasley-White',212738.00,17728.17,'Verified',0.207,43468.00,'Rental',514118.00,13,'Low','Medium','Low','High','High','Bachelor',0.168
'CS771681','Retired',22,'Manager','Healthcare','Torres and Sons',220709.00,18392.42,'Verified',0.353,26608.00,'Part-time',20687.00,3,'Low','High','High','Low','Low','High School',0.428
'CS465123','Employed',28,'Other','Finance','Kim, Carter and Cohen',103008.00,8584.00,'Verified',0.898,37561.00,'Investment',656330.00,2,'Medium','Low','Medium','High','High','High School',0.257
'CS933941','Retired',26,'Engineer','Healthcare','Fletcher Inc',277289.00,23107.42,'Pending',0.475,1333.00,'Investment',432897.00,1,'Medium','Low','High','Low','Medium','High School',0.173
'CS849548','Unemployed',21,'Manager','Finance','Russell-Mccarthy',77427.00,6452.25,'Pending',0.328,2047.00,'Rental',263882.00,6,'High','Medium','High','Low','High','Master',0.556
'CS742515','Employed',40,'Doctor','Healthcare','Johnson, Rivas and Calhoun',168466.00,14038.83,'Failed',0.613,832.00,'Rental',216444.00,15,'Low','High','High','Medium','Medium','Doctorate',0.289
'CS759308','Unemployed',12,'Other','Finance','Turner, Matthews and Thompson',153479.00,12789.92,'Failed',0.832,44136.00,'Investment',622904.00,2,'High','Medium','Low','High','High','Doctorate',0.321
'CS933548','Employed',27,'Other','Finance','Hayes Ltd',285882.00,23823.50,'Verified',0.319,11705.00,'Investment',524171.00,4,'High','High','Medium','Medium','Medium','Bachelor',0.326
'CS468323','Retired',39,'Other','Other','Parker-Barrera',431726.00,35977.17,'Verified',0.125,12552.00,'Part-time',483336.00,7,'Medium','High','High','Medium','Medium','Master',0.191
'CS897256','Self-employed',31,'Teacher','Finance','Allen-Gomez',416922.00,34743.50,'Pending',0.992,3533.00,'Investment',468422.00,3,'High','High','High','Medium','High','Bachelor',0.231
'CS615603','Retired',34,'Teacher','Finance','Ford, Ramirez and Williams',106546.00,8878.83,'Verified',0.291,15804.00,NULL,81474.00,8,'Medium','Medium','Medium','Low','Medium','Master',0.059
'CS795226','Retired',37,'Other','Technology','Miller, Jennings and Boone',342379.00,28531.58,'Pending',0.585,9144.00,'Part-time',649524.00,14,'Low','Medium','Medium','Medium','Low','High School',0.212
'CS104169','Unemployed',24,'Engineer','Healthcare','Tucker PLC',385810.00,32150.83,'Pending',0.749,11355.00,'Investment',446555.00,12,'Low','Low','Medium','Low','Medium','Doctorate',0.249
'CS341080','Self-employed',7,'Teacher','Finance','Leblanc, Rodriguez and Gamble',367184.00,30598.67,'Pending',0.718,6688.00,'Rental',607051.00,18,'Medium','Low','Medium','High','High','Doctorate',0.026
'CS720155','Retired',33,'Manager','Other','Aguirre PLC',150911.00,12575.92,'Pending',0.713,42906.00,'Rental',53506.00,19,'Low','High','High','Medium','Low','Doctorate',0.006
'CS629576','Self-employed',11,'Teacher','Finance','Cooke-Meyer',298761.00,24896.75,'Verified',0.467,20116.00,NULL,610984.00,6,'Medium','Low','Medium','Medium','Medium','Doctorate',0.548
'CS233350','Employed',20,'Engineer','Healthcare','Lucas PLC',139191.00,11599.25,'Failed',0.798,8433.00,'Rental',439547.00,14,'Medium','Low','Low','High','High','Master',0.405
'CS468329','Employed',14,'Other','Education','Faulkner, Meza and Dillon',333090.00,27757.50,'Verified',0.456,29668.00,'Investment',548394.00,18,'Medium','High','Medium','Low','High','Bachelor',0.330
'CS196650','Retired',31,'Engineer','Healthcare','Drake-Richardson',274157.00,22846.42,'Failed',0.351,11302.00,'Rental',687623.00,0,'High','Medium','Medium','Medium','Low','Doctorate',0.282
'CS991582','Employed',6,'Manager','Technology','Richardson-Johnston',303516.00,25293.00,'Pending',0.863,2697.00,'Investment',439884.00,11,'Medium','High','Medium','Low','Medium','Doctorate',0.428
'CS454415','Retired',5,'Manager','Other','Torres-Jones',149880.00,12490.00,'Verified',0.877,13261.00,'Investment',99875.00,15,'High','Low','Medium','Low','High','Master',0.081
'CS873618','Unemployed',17,'Other','Education','Kennedy-Lopez',433717.00,36143.08,'Pending',0.56,46845.00,'Rental',416645.00,14,'Medium','High','High','High','Low','Doctorate',0.499
'CS556287','Employed',19,'Teacher','Technology','Rodriguez, Allen and Wilson',404736.00,33728.00,'Verified',0.799,33363.00,'Part-time',543308.00,19,'Medium','High','High','Medium','Medium','High School',0.506
'CS386593','Self-employed',22,'Manager','Technology','Maddox-Patel',292747.00,24395.58,'Failed',0.033,42164.00,NULL,657431.00,2,'High','Medium','Medium','High','High','Master',0.160
'CS115119','Retired',31,'Manager','Technology','Peters, Rodriguez and Arias',393125.00,32760.42,'Failed',0.28,22511.00,'Rental',106635.00,16,'Low','High','Low','Medium','Medium','High School',0.480
'CS811817','Unemployed',20,'Teacher','Technology','Watson, Johnson and King',185528.00,15460.67,'Verified',0.145,12411.00,'Investment',448067.00,7,'High','Medium','Medium','Medium','High','High School',0.240
'CS377099','Self-employed',5,'Doctor','Other','Johnson-Castro',436267.00,36355.58,'Pending',0.265,26038.00,'Investment',566931.00,3,'Low','Low','High','Medium','Medium','High School',0.223
'CS469162','Unemployed',26,'Teacher','Education','Tate LLC',64556.00,5379.67,'Pending',0.324,41370.00,'Part-time',53836.00,10,'Medium','High','Medium','Low','Low','Doctorate',0.268
'CS255082','Self-employed',5,'Engineer','Healthcare','Malone-Reed',190600.00,15883.33,'Verified',0.803,20441.00,'Part-time',184527.00,11,'Low','High','Low','Medium','High','Master',0.470
'CS493965','Unemployed',24,'Doctor','Education','Jones, Scott and Sandoval',341707.00,28475.58,'Verified',0.17,11464.00,'Investment',97748.00,19,'Low','Low','High','Medium','Low','Bachelor',0.456
'CS397206','Retired',40,'Doctor','Finance','Simmons Group',480285.00,40023.75,'Verified',0.327,25449.00,NULL,792616.00,1,'Medium','Medium','High','High','High','Doctorate',0.477
'CS994890','Unemployed',30,'Teacher','Education','Rivera Group',260799.00,21733.25,'Verified',0.881,9615.00,'Rental',627268.00,8,'Medium','Low','Medium','High','Low','Doctorate',0.214
'CS659897','Self-employed',29,'Teacher','Finance','Murray, Bailey and Drake',387394.00,32282.83,'Failed',0.926,24431.00,NULL,579979.00,19,'Low','Medium','Medium','Medium','High','Master',0.377
'CS803863','Self-employed',40,'Teacher','Education','Sharp-Gonzalez',299710.00,24975.83,'Verified',0.303,3958.00,'Investment',609677.00,16,'Medium','High','High','Low','Low','Doctorate',0.032
'CS956863','Self-employed',31,'Doctor','Healthcare','Washington, Oconnell and Gardner',123499.00,10291.58,'Verified',0.746,11312.00,'Part-time',66016.00,18,'High','Medium','Low','Medium','High','Doctorate',0.281
'CS462239','Self-employed',19,'Doctor','Healthcare','Johnson, Coleman and Rosario',124950.00,10412.50,'Verified',0.931,41777.00,'Part-time',792967.00,1,'High','Low','Medium','High','High','Doctorate',0.340
'CS196550','Self-employed',26,'Engineer','Education','Johnson PLC',353076.00,29423.00,'Verified',0.76,41935.00,'Rental',702400.00,12,'High','High','Low','High','High','Doctorate',0.113
'CS724947','Retired',31,'Engineer','Technology','Thomas, Bush and Munoz',108927.00,9077.25,'Pending',0.932,20967.00,'Investment',341327.00,6,'Medium','High','High','Medium','High','Doctorate',0.427
'CS295675','Retired',37,'Doctor','Healthcare','Green-Sanchez',50164.00,4180.33,'Verified',0.975,27455.00,NULL,278894.00,19,'High','High','Low','Medium','Medium','Doctorate',0.413
'CS585459','Unemployed',17,'Doctor','Healthcare','Hart-Anderson',188313.00,15692.75,'Pending',0.472,12360.00,'Investment',563575.00,7,'Low','Low','High','High','High','Master',0.229
'CS796234','Self-employed',23,'Teacher','Other','Foley-Hernandez',389677.00,32473.08,'Failed',0.757,24744.00,'Rental',114917.00,13,'Medium','Low','Low','Low','Medium','Bachelor',0.253
'CS761539','Retired',22,'Engineer','Other','Mason, Kline and Campbell',249392.00,20782.67,'Verified',0.64,15295.00,'Rental',96667.00,16,'High','High','High','High','High','Bachelor',0.334
'CS348867','Unemployed',1,'Manager','Technology','Williams Group',290840.00,24236.67,'Verified',0.868,7482.00,'Investment',651557.00,20,'Low','Low','High','Low','Medium','Doctorate',0.004
'CS912066','Retired',5,'Engineer','Healthcare','Lewis Ltd',42415.00,3534.58,'Pending',0.333,9551.00,NULL,237826.00,6,'Low','Medium','Medium','Medium','Medium','Master',0.487
'CS172528','Unemployed',7,'Manager','Other','Pineda Ltd',457837.00,38153.08,'Verified',0.932,36727.00,NULL,234318.00,5,'Medium','Medium','Medium','High','High','High School',0.413
'CS835429','Unemployed',9,'Other','Other','Castro-Sosa',485036.00,40419.67,'Pending',0.362,46871.00,'Rental',293337.00,6,'High','Medium','High','Low','Medium','High School',0.207
'CS101678','Self-employed',23,'Engineer','Technology','Reyes, Houston and Hensley',356271.00,29689.25,'Failed',0.587,26613.00,'Rental',205452.00,4,'Low','Medium','Medium','High','High','Doctorate',0.297
'CS726755','Employed',23,'Engineer','Technology','Green Inc',396573.00,33047.75,'Pending',0.774,23571.00,'Part-time',503290.00,3,'High','Medium','High','Medium','Low','Doctorate',0.056
'CS363544','Retired',2,'Other','Technology','Cooper-Osborne',275854.00,22987.83,'Verified',0.976,39959.00,'Rental',382798.00,18,'Low','Medium','High','High','High','Bachelor',0.093
'CS311294','Self-employed',12,'Other','Education','Williams-Hill',286965.00,23913.75,'Verified',0.073,13525.00,'Rental',369359.00,6,'Low','Medium','High','Low','Low','Bachelor',0.561
'CS832535','Self-employed',32,'Other','Education','Graham-Goodwin',138918.00,11576.50,'Pending',0.029,24230.00,'Rental',729728.00,13,'High','Medium','Medium','High','Low','Master',0.143
