'CS593034',2,2.0,0.071,0.487,0.031,'Deteriorating','Medium',2,55065.00,0.787,'Good',1,2,294227,'Poor',15,'High',0.827,0.731,33609.16
'CS380900',4,15.6,0.552,0.660,0.088,'Deteriorating','High',0,31479.00,0.778,'Excellent',4,0,47571,'Good',14,'Medium',0.890,0.826,22970.88
'CS583843',1,2.1,0.415,0.054,0.536,'Deteriorating','Low',6,157925.00,0.919,'Poor',1,2,151922,'Excellent',1,'Low',0.675,0.955,13768.70
'CS490415',1,5.8,0.245,0.557,0.892,'Stable','High',5,89102.00,0.673,'Good',1,0,438348,'Poor',13,NULL,0.171,0.106,34520.21
'CS349295',2,16.8,0.741,0.681,0.558,'Stable','Medium',7,69590.00,0.026,'Good',0,2,351809,'Good',6,'High',0.459,0.833,22017.39
'CS984139',5,1.4,0.562,0.424,0.296,'Stable','Low',1,97684.00,0.769,'Excellent',0,2,416302,'Excellent',11,'High',0.945,0.515,92588.20
'CS490096',5,19.6,0.694,0.176,0.473,'Deteriorating','Medium',6,112740.00,0.115,'Good',0,3,159,'Poor',5,'High',0.232,0.848,32195.58
'CS429794',2,7.2,0.070,0.199,0.359,'Deteriorating','Medium',10,31180.00,0.958,'Fair',2,2,191318,'Poor',10,NULL,0.232,0.135,52034.09
'CS784376',5,14.2,0.708,0.249,0.771,'Deteriorating','Medium',3,51206.00,0.600,'Excellent',4,2,418945,'Poor',7,'High',0.945,0.689,53240.67
'CS238264',2,16.1,0.849,0.078,0.627,'Stable','High',1,78601.00,0.116,'Fair',5,0,170016,'Poor',11,'Medium',0.522,0.105,92676.34
'CS379786',1,18.1,0.731,0.348,0.064,'Deteriorating','High',0,99025.00,0.216,'Good',0,0,136655,'Poor',2,'Low',0.422,0.291,75531.92
'CS936853',0,15.3,0.960,0.521,0.508,'Deteriorating','Low',10,76030.00,0.582,'Fair',4,3,217141,'Fair',1,NULL,0.408,0.625,29155.86
'CS839936',0,14.8,0.493,0.152,0.632,'Improving','High',9,46236.00,0.408,'Good',2,1,96633,'Excellent',6,NULL,0.247,0.526,78019.54
'CS326527',4,16.2,0.314,0.804,0.843,'Improving','Medium',10,181937.00,0.565,'Fair',1,2,41874,'Fair',7,'Medium',0.579,0.444,55598.69
'CS506536',5,17.9,0.485,0.554,0.704,'Deteriorating','High',9,195848.00,0.622,'Poor',0,1,499263,'Poor',17,NULL,0.226,0.194,88455.57
'CS218961',2,16.1,0.211,0.294,0.394,'Deteriorating','Medium',7,123133.00,0.666,'Fair',1,2,225498,'Excellent',12,'Medium',0.612,0.851,66739.98
'CS377942',0,18.0,0.263,0.802,0.573,'Deteriorating','High',0,80002.00,0.742,'Excellent',2,2,464490,'Poor',8,NULL,0.438,0.933,60252.15
'CS594735',3,12.1,0.310,0.406,0.715,'Improving','High',3,49139.00,0.431,'Fair',4,2,54002,'Poor',20,'Medium',0.256,0.571,95990.50
'CS333126',4,5.2,0.549,0.964,0.172,'Improving','Low',8,105996.00,0.202,'Good',5,2,415428,'Good',18,'Low',0.574,0.920,24933.03
'CS832405',4,17.6,0.722,0.831,0.900,'Deteriorating','Low',10,189105.00,0.338,'Poor',1,2,326101,'Fair',1,'Medium',0.562,0.082,73659.79
'CS644323',5,3.3,0.621,0.673,0.452,'Improving','Low',2,17927.00,0.773,'Good',0,3,250072,'Fair',6,'Medium',0.432,0.072,18514.67
'CS934538',3,16.1,0.621,0.621,0.406,'Stable','High',9,182781.00,0.028,'Excellent',3,0,416160,'Excellent',2,'Low',0.437,0.338,55622.10
'CS467421',4,19.3,0.053,0.463,0.378,'Stable','Medium',8,11317.00,0.352,'Good',0,1,308205,'Excellent',0,'High',0.691,0.222,15474.78
'CS785272',0,6.7,0.199,0.796,0.111,'Deteriorating','Medium',3,45411.00,0.207,'Poor',0,3,495016,'Poor',15,'Low',0.847,0.117,46847.25
'CS453075',5,3.5,0.929,0.399,0.451,'Deteriorating','Medium',10,58531.00,0.137,'Good',5,1,282488,'Fair',1,'Low',0.649,0.721,2145.98
'CS628712',5,11.4,0.147,0.671,0.236,'Stable','Medium',5,116261.00,0.132,'Good',5,3,26260,'Poor',9,'Medium',0.691,0.123,41810.00
'CS514495',5,19.8,0.803,0.574,0.654,'Improving','High',4,107380.00,0.352,'Fair',2,2,429457,'Good',4,'Medium',0.609,0.735,74813.18
'CS382224',1,1.7,0.478,0.264,0.166,'Stable','Low',6,133781.00,0.040,'Poor',5,2,364291,'Fair',9,'High',0.533,0.239,3514.54
'CS825935',0,1.2,0.133,0.238,0.300,'Stable','Medium',6,23783.00,0.499,'Good',4,0,282901,'Poor',15,'Medium',0.102,0.138,16625.87
'CS906639',0,10.3,0.166,0.140,0.309,'Stable','Low',10,125192.00,0.010,'Fair',5,1,132829,'Poor',9,NULL,0.318,0.563,27623.50
'CS204518',4,16.1,0.266,0.943,0.112,'Improving','Low',2,133401.00,0.565,'Good',0,1,19563,'Fair',18,'High',0.231,0.423,76759.58
'CS429985',5,18.4,0.287,0.656,0.306,'Deteriorating','High',8,94823.00,0.217,'Poor',1,3,214625,'Poor',15,'Medium',0.809,0.355,44630.28
'CS561267',1,17.1,0.051,0.614,0.661,'Stable','Medium',0,20760.00,0.749,'Fair',2,1,51427,'Excellent',14,'Low',0.654,0.519,87577.39
'CS966807',3,9.1,0.305,0.402,0.630,'Improving','Low',1,177252.00,0.030,'Poor',5,1,383716,'Good',5,'Low',0.471,0.414,44407.99
'CS731574',2,3.5,0.791,0.021,0.260,'Improving','High',5,149251.00,0.165,'Excellent',0,2,145177,'Excellent',17,NULL,0.854,0.731,15553.98
'CS361295',3,13.4,0.358,0.613,0.502,'Stable','Medium',7,128483.00,0.762,'Fair',3,1,442889,'Poor',19,NULL,0.604,0.311,89845.60
'CS705839',0,12.0,0.965,0.736,0.841,'Deteriorating','High',8,126005.00,0.847,'Fair',0,1,399315,'Good',4,'Low',0.009,0.743,40333.53
'CS667556',1,17.8,0.994,0.393,0.202,'Deteriorating','Medium',7,44679.00,0.458,'Excellent',4,0,31816,'Excellent',13,'High',0.527,0.224,60497.79
'CS206507',1,6.3,0.771,0.438,0.208,'Stable','Low',8,108330.00,0.120,'Fair',0,1,335931,'Poor',3,'Low',0.703,0.282,60068.98
'CS330972',3,13.4,0.641,0.406,0.598,'Deteriorating','High',3,92661.00,0.571,'Fair',4,3,303785,'Fair',20,NULL,0.864,0.763,62033.49
'CS814774',4,0.6,0.065,0.906,0.047,'Improving','High',0,188964.00,0.787,'Fair',2,0,138068,'Fair',0,'Low',0.712,0.155,79314.76
'CS343253',1,9.6,0.698,0.222,0.599,'Improving','Low',4,159619.00,0.343,'Poor',0,3,211126,'Excellent',9,'High',0.872,0.890,1169.87
'CS589007',5,4.8,0.356,0.451,0.467,'Deteriorating','Medium',3,99179.00,0.639,'Poor',3,2,226001,'Excellent',8,'Low',0.757,0.039,14394.86
'CS638440',5,2.8,0.532,0.313,0.714,'Deteriorating','Medium',3,120944.00,0.158,'Poor',0,2,179163,'Good',18,'High',0.527,0.440,88512.95
'CS100596',4,16.0,0.667,0.056,0.516,'Improving','High',3,50416.00,0.408,'Poor',2,2,108114,'Good',4,NULL,0.657,0.454,85194.56
'CS535463',4,1.0,0.209,0.562,0.081,'Improving','High',5,3687.00,0.966,'Fair',5,2,234850,'Fair',19,'High',0.429,0.957,49326.34
'CS490624',0,2.5,0.160,0.567,0.934,'Improving','Low',0,140922.00,0.983,'Fair',0,1,262305,'Poor',20,NULL,0.721,0.025,77352.38
'CS282761',5,0.7,0.194,0.954,0.960,'Stable','Medium',7,7713.00,0.172,'Fair',2,3,250888,'Good',12,NULL,0.265,0.042,98450.54
'CS696615',4,11.2,0.723,0.775,0.758,'Stable','Medium',4,15357.00,0.773,'Excellent',2,2,466360,'Poor',15,'High',0.361,0.464,789.50
'CS677666',3,16.8,0.602,0.763,0.506,'Stable','Medium',2,171379.00,0.335,'Excellent',3,2,345974,'Good',11,'High',0.666,0.278,34126.01
'CS592643',0,10.9,0.602,0.116,0.749,'Stable','Low',5,191832.00,0.573,'Good',0,1,493985,'Excellent',4,'High',0.352,0.393,70899.91
'CS832878',4,2.9,0.102,0.224,0.481,'Stable','Low',6,85983.00,0.505,'Fair',3,0,101297,'Excellent',19,'Medium',0.804,0.100,10702.76
'CS629793',1,15.5,0.870,0.377,0.711,'Stable','High',4,43822.00,0.387,'Excellent',1,2,19751,'Good',11,'High',0.661,0.186,55912.59
'CS511829',4,2.2,0.816,0.625,0.038,'Stable','Low',10,138402.00,0.570,'Fair',1,1,77310,'Excellent',8,'Medium',0.358,0.635,11209.75
'CS535567',4,9.2,0.302,0.467,0.777,'Deteriorating','Low',9,178978.00,0.610,'Poor',0,2,420159,'Good',9,'High',0.486,0.106,90951.00
'CS637835',0,19.4,0.576,0.545,0.774,'Deteriorating','Medium',7,58976.00,0.978,'Excellent',1,3,89326,'Excellent',0,'High',0.182,0.362,13805.76
'CS272308',5,17.8,0.935,0.501,0.316,'Improving','High',8,90667.00,0.250,'Good',2,3,6414,'Excellent',4,'High',0.787,0.315,85849.09
'CS124655',0,9.3,0.286,0.907,0.713,'Deteriorating','High',9,55071.00,0.448,'Poor',5,3,19412,'Good',14,'Medium',0.439,0.231,20919.20
'CS421186',3,12.2,0.332,0.245,0.283,'Deteriorating','Low',4,38200.00,0.152,'Fair',1,2,28651,'Poor',1,'Low',0.522,0.663,64957.55
'CS104621',2,16.5,0.498,0.420,0.459,'Improving','Medium',4,141693.00,0.593,'Fair',0,0,63128,'Poor',8,NULL,0.319,0.561,6450.75
'CS341753',2,8.4,0.719,0.095,0.101,'Deteriorating','Medium',2,23801.00,0.630,'Excellent',2,0,302025,'Poor',9,'Low',0.541,0.350,37111.20
'CS756478',5,18.5,0.317,0.376,0.477,'Deteriorating','Medium',10,59423.00,0.008,'Fair',3,1,480436,'Excellent',7,'Medium',0.151,0.130,219.52
'CS512169',4,3.0,0.100,0.562,0.763,'Improving','Low',10,68262.00,0.002,'Excellent',5,1,146107,'Excellent',5,'Medium',0.629,0.363,28926.51
'CS513991',5,2.0,0.339,0.147,0.682,'Improving','Medium',2,5505.00,0.978,'Poor',5,1,234989,'Poor',19,NULL,0.082,0.490,92416.43
'CS883594',4,17.5,0.181,0.903,0.879,'Improving','Low',7,189863.00,0.067,'Fair',1,0,74434,'Good',3,'Medium',0.591,0.120,65903.19
'CS830128',0,6.1,0.938,0.993,0.986,'Improving','High',0,12755.00,0.375,'Good',3,2,406754,'Excellent',13,'Low',0.128,0.152,6731.40
'CS496271',1,7.9,0.038,0.461,0.566,'Stable','Medium',5,123857.00,0.883,'Fair',1,2,300985,'Good',17,NULL,0.085,0.671,25008.45
'CS185300',2,12.4,0.306,0.298,0.451,'Improving','High',5,96436.00,0.742,'Excellent',3,0,300282,'Excellent',3,'Low',0.805,0.215,60304.07
'CS562716',5,10.6,0.911,0.909,0.491,'Deteriorating','Low',10,180523.00,0.738,'Excellent',1,2,411347,'Poor',1,NULL,0.156,0.574,48018.55
'CS302366',4,7.6,0.670,0.604,0.894,'Improving','Low',3,13756.00,0.955,'Poor',0,0,4842,'Fair',19,'Medium',0.946,0.840,14023.89
'CS981978',3,4.3,0.737,0.303,0.292,'Deteriorating','High',3,64446.00,0.969,'Good',1,1,90467,'Excellent',11,'Low',0.101,0.023,62338.70
'CS629540',0,0.3,0.535,0.676,0.334,'Improving','Medium',7,57887.00,0.980,'Fair',2,2,244720,'Fair',10,'Low',0.501,0.883,92392.04
'CS453163',5,1.5,0.506,0.246,0.067,'Deteriorating','Low',2,43755.00,0.936,'Fair',5,2,428788,'Poor',17,'Low',0.349,0.308,99725.17
'CS140564',1,15.2,0.626,0.498,0.983,'Improving','Medium',5,19022.00,0.240,'Good',4,0,316589,'Fair',17,'Low',0.209,0.744,69082.12
'CS789587',3,11.4,0.277,0.057,0.649,'Stable','High',0,104421.00,0.259,'Good',2,0,456579,'Poor',19,'High',0.991,0.124,35081.21
'CS624056',0,0.1,0.226,0.594,0.188,'Improving','Low',7,178342.00,0.152,'Poor',4,3,228486,'Fair',10,NULL,0.559,0.572,7067.56
'CS913637',0,6.7,0.658,0.303,0.303,'Deteriorating','High',0,64889.00,0.430,'Fair',2,3,403187,'Poor',8,'Medium',0.872,0.885,4588.31
'CS310334',1,9.7,0.138,0.039,0.001,'Improving','High',1,47489.00,0.772,'Poor',0,0,138681,'Excellent',4,'High',0.692,0.898,73869.08
'CS721038',4,8.8,0.334,0.611,0.742,'Improving','Medium',9,28786.00,0.606,'Fair',1,3,191577,'Excellent',13,'High',0.790,0.585,1192.40
'CS549717',4,11.2,0.211,0.609,0.166,'Deteriorating','High',4,146524.00,0.650,'Fair',4,1,284294,'Poor',17,'Low',0.217,0.335,93008.63
'CS216663',3,10.0,0.740,0.905,0.351,'Improving','Low',7,89817.00,0.776,'Fair',4,1,218977,'Fair',8,'Medium',0.034,0.635,73607.70
'CS968311',0,7.6,0.414,0.118,0.784,'Deteriorating','Medium',10,124892.00,0.805,'Good',3,3,2845,'Fair',15,'Low',0.775,0.272,81641.47
'CS828733',2,9.4,0.569,0.266,0.063,'Improving','Medium',8,129230.00,0.740,'Fair',0,0,28421,'Good',5,'High',0.593,0.284,78782.75
'CS386019',5,17.9,0.967,0.818,0.652,'Stable','Low',0,4779.00,0.669,'Excellent',3,2,65646,'Poor',20,'Low',0.930,0.479,51666.47
'CS988114',2,11.4,0.173,0.768,0.131,'Stable','Low',3,150192.00,0.873,'Excellent',3,0,426371,'Poor',9,'High',0.512,0.913,93920.88
'CS165323',4,5.3,0.799,0.853,0.072,'Stable','Medium',8,156540.00,0.586,'Fair',4,3,193359,'Good',13,'High',0.992,0.013,78576.38
'CS546590',3,1.2,0.776,0.962,0.701,'Deteriorating','Medium',3,137062.00,0.440,'Good',5,1,319233,'Excellent',12,'Medium',0.148,0.711,16247.45
'CS262157',2,18.2,0.471,0.088,0.595,'Stable','Low',6,70120.00,0.916,'Fair',1,2,310456,'Good',0,'Low',0.924,0.863,47132.91
'CS575156',5,2.0,0.218,0.541,0.521,'Deteriorating','Medium',0,190928.00,0.078,'Good',0,2,48172,'Poor',3,NULL,0.450,0.676,89710.65
'CS524879',4,1.3,0.929,0.009,0.718,'Stable','Low',8,172709.00,0.162,'Fair',5,2,182737,'Excellent',2,'High',0.600,0.199,50272.67
'CS468326',2,16.7,0.041,0.075,0.159,'Deteriorating','High',9,134421.00,0.360,'Fair',1,2,279747,'Excellent',16,'High',0.338,0.038,99473.08
'CS690542',3,14.5,0.600,0.493,0.087,'Improving','Medium',4,32097.00,0.834,'Poor',3,3,117963,'Excellent',1,NULL,0.156,0.257,63228.05
'CS624199',2,14.7,0.950,0.364,0.229,'Stable','Medium',4,109657.00,0.399,'Fair',0,1,357326,'Excellent',14,'Medium',0.038,0.519,77734.44
'CS614957',1,9.1,0.872,0.970,0.431,'Deteriorating','Medium',3,185176.00,0.645,'Good',4,0,303737,'Poor',16,'Medium',0.906,0.525,69462.33
'CS756310',0,20.0,0.694,0.552,0.084,'Improving','Medium',4,3883.00,0.733,'Good',5,3,212958,'Excellent',16,NULL,0.949,0.819,93312.95
'CS580518',2,11.1,0.696,0.670,0.949,'Deteriorating','Medium',10,51488.00,0.510,'Good',1,3,423754,'Excellent',19,NULL,0.523,0.084,13245.65
'CS351148',5,0.7,0.689,0.331,0.518,'Stable','Medium',7,98356.00,0.793,'Good',3,0,296836,'Good',16,'High',0.657,0.471,87392.63
'CS658224',0,17.1,0.816,0.531,0.036,'Deteriorating','Low',3,41186.00,0.347,'Good',3,2,72117,'Good',10,NULL,0.021,0.633,4852.90
'CS456479',0,9.7,0.838,0.676,0.044,'Improving','Low',5,119626.00,0.650,'Fair',0,1,190267,'Excellent',0,'Medium',0.055,0.837,48723.22
'CS108094',3,17.4,0.523,0.061,0.669,'Stable','Low',9,95443.00,0.887,'Fair',1,2,204753,'Fair',0,NULL,0.941,0.937,24362.25
'CS510470',3,14.1,0.415,0.723,0.152,'Deteriorating','Low',2,194375.00,0.017,'Good',5,2,117252,'Excellent',1,NULL,0.001,0.510,43509.07
'CS620222',0,1.6,0.080,0.550,0.967,'Deteriorating','Medium',10,55299.00,0.434,'Good',4,0,407410,'Good',4,'High',0.352,0.880,63529.38
'CS507190',1,1.1,0.565,0.820,0.004,'Improving','Medium',0,17174.00,0.557,'Poor',0,1,250528,'Poor',10,'High',0.008,0.772,79398.67
'CS196993',1,2.5,0.770,0.026,0.312,'Stable','High',4,68568.00,0.784,'Excellent',3,3,454359,'Fair',15,'Medium',0.165,0.075,26184.03
'CS456413',3,15.3,0.593,0.438,0.049,'Improving','High',3,98689.00,0.034,'Excellent',2,3,496065,'Good',16,NULL,0.686,0.888,10103.78
'CS964207',1,7.8,0.818,0.631,0.761,'Improving','Low',7,81715.00,0.724,'Poor',4,2,302245,'Fair',10,NULL,0.803,0.128,4266.04
'CS468729',1,5.9,0.871,0.604,0.802,'Stable','High',10,149448.00,0.036,'Good',5,0,373639,'Fair',17,NULL,0.496,0.864,44039.65
'CS171900',1,17.6,0.686,0.594,0.194,'Stable','Low',4,118780.00,0.553,'Excellent',0,1,429545,'Poor',1,'High',0.312,0.564,77077.20
'CS832385',2,11.9,0.577,0.636,0.334,'Stable','Medium',8,114904.00,0.044,'Fair',0,3,462351,'Good',8,'Low',0.844,0.176,79224.25
'CS261094',0,15.9,0.491,0.885,0.448,'Improving','High',6,77698.00,0.479,'Fair',5,2,61620,'Poor',8,'Medium',0.254,0.581,19908.59
'CS744127',5,18.8,0.286,0.171,0.364,'Deteriorating','High',10,102622.00,0.677,'Excellent',0,0,292831,'Fair',9,'Low',0.983,0.670,54076.23
'CS971511',3,7.8,0.281,0.172,0.274,'Deteriorating','Low',6,138296.00,0.313,'Good',4,1,93595,'Fair',2,NULL,0.964,0.933,59796.97
'CS405917',1,9.8,0.562,0.898,0.113,'Improving','Medium',5,113743.00,0.002,'Good',2,3,291321,'Good',4,'High',0.613,0.033,80900.83
'CS271772',1,18.0,0.873,0.532,0.028,'Stable','Medium',8,145435.00,0.157,'Excellent',5,3,256564,'Excellent',11,'Low',0.367,0.990,87960.68
'CS252480',1,12.1,0.719,0.272,0.131,'Deteriorating','High',9,181713.00,0.675,'Fair',3,0,315229,'Good',20,'Low',0.564,0.825,23498.69
'CS242883',3,3.0,0.238,0.989,0.972,'Stable','Low',7,184602.00,0.429,'Fair',2,3,465810,'Good',17,'High',0.969,0.270,17286.59
'CS552859',5,15.1,0.007,0.266,0.727,'Improving','High',10,126159.00,0.712,'Good',3,3,106614,'Excellent',0,NULL,0.514,0.682,32364.44
'CS441239',0,7.5,0.644,0.433,0.970,'Stable','Low',10,168199.00,0.522,'Good',4,1,46691,'Poor',14,NULL,0.066,0.913,52994.77
'CS270723',0,8.1,0.468,0.663,0.885,'Stable','High',4,14969.00,0.600,'Fair',5,2,448027,'Poor',1,'Medium',0.209,0.932,3512.85
'CS117909',2,4.6,0.077,0.338,0.987,'Improving','High',7,109338.00,0.019,'Poor',3,2,277659,'Good',16,'Low',0.781,0.589,67245.92
'CS644722',0,3.7,0.630,0.116,0.240,'Deteriorating','Medium',4,48445.00,0.255,'Poor',0,3,438166,'Good',12,'Medium',0.509,0.723,6271.16
'CS614047',5,15.6,0.820,0.961,0.067,'Improving','Low',2,14761.00,0.898,'Good',3,2,349780,'Good',0,'Medium',0.671,0.685,31618.72
'CS236521',2,7.2,0.350,0.660,0.510,'Stable','Medium',6,21198.00,0.925,'Good',0,3,485496,'Fair',2,'Medium',0.775,0.154,81051.24
'CS119313',1,15.7,0.072,0.649,0.618,'Improving','Medium',9,93418.00,0.433,'Excellent',5,1,166185,'Excellent',1,'Medium',0.815,0.241,65644.25
'CS815606',0,18.7,0.935,0.705,0.579,'Stable','Low',4,134177.00,0.919,'Poor',4,1,83880,'Good',14,'Medium',0.832,0.665,37154.45
'CS951475',1,13.8,0.693,0.505,0.414,'Improving','High',1,187189.00,0.128,'Excellent',3,3,24283,'Good',19,'Medium',0.037,0.889,14933.43
'CS233036',3,16.9,0.139,0.562,0.711,'Improving','Low',7,134620.00,0.150,'Fair',1,3,216082,'Fair',14,'High',0.612,0.342,91263.69
'CS582908',3,13.4,0.545,0.384,0.904,'Stable','Medium',7,43032.00,0.751,'Excellent',3,2,454680,'Excellent',19,'Medium',0.088,0.367,66204.44
'CS265970',5,5.3,0.544,0.836,0.343,'Deteriorating','Low',10,85759.00,0.295,'Good',2,1,199846,'Poor',8,'Medium',0.334,0.591,94179.34
'CS392396',3,15.9,0.161,0.061,0.776,'Improving','Medium',9,93993.00,0.738,'Good',0,0,4776,'Poor',11,'Medium',0.592,0.640,53349.10
'CS304371',2,2.3,0.810,0.042,0.261,'Stable','Low',3,75074.00,0.357,'Excellent',5,2,159917,'Poor',20,'Low',0.562,0.609,22294.52
'CS739476',2,13.3,0.822,0.101,0.117,'Improving','Medium',2,111232.00,0.999,'Poor',3,3,138361,'Fair',12,NULL,0.016,0.945,25471.41
'CS583672',5,4.7,0.754,0.958,0.113,'Improving','Low',10,47019.00,0.255,'Excellent',4,3,129053,'Excellent',4,'High',0.304,0.684,70018.71
'CS898237',0,19.4,0.436,0.995,0.658,'Deteriorating','Low',0,137936.00,0.056,'Fair',0,2,472844,'Good',5,NULL,0.942,0.506,54965.17
'CS524982',5,16.8,0.267,0.471,0.152,'Improving','High',4,1837.00,0.960,'Fair',0,1,211489,'Good',15,'Medium',0.700,0.400,15463.59
'CS816910',2,8.4,0.724,0.306,0.945,'Deteriorating','High',7,101649.00,0.552,'Excellent',2,1,15364,'Fair',13,'High',0.674,0.806,71719.61
'CS538827',4,0.0,0.685,0.610,0.714,'Improving','High',1,63381.00,0.510,'Fair',1,3,42130,'Fair',1,'High',0.508,0.840,14955.49
'CS543578',4,18.6,0.768,0.459,0.125,'Deteriorating','Medium',8,111200.00,0.945,'Good',4,1,82978,'Poor',13,'High',0.602,0.003,51148.38
'CS952544',4,14.0,0.318,0.559,0.957,'Stable','Low',5,92499.00,0.299,'Excellent',2,2,377751,'Poor',10,'High',0.932,0.805,1079.34
'CS959339',5,9.5,0.193,0.167,0.919,'Stable','High',6,820.00,0.689,'Poor',1,0,236193,'Poor',11,NULL,0.412,0.079,68977.51
'CS510271',4,4.7,0.230,0.980,0.137,'Deteriorating','Medium',10,95828.00,0.977,'Excellent',0,2,240993,'Poor',12,NULL,0.037,0.369,92683.96
'CS195353',2,0.2,0.647,0.864,0.615,'Improving','Medium',5,141248.00,0.790,'Excellent',0,0,80473,'Good',11,'Medium',0.613,0.363,53892.29
'CS308526',3,10.2,0.022,0.876,0.131,'Stable','High',6,59938.00,0.668,'Excellent',0,3,156159,'Excellent',5,'Low',0.287,0.619,40026.87
'CS764855',0,16.6,0.518,0.354,0.795,'Stable','Low',1,65894.00,0.408,'Fair',1,1,80081,'Good',14,'High',0.901,0.726,90041.51
'CS238425',1,17.5,0.357,0.795,0.328,'Deteriorating','Low',5,35806.00,0.340,'Excellent',0,3,336566,'Fair',2,'Low',0.976,0.488,44461.83
'CS256704',3,5.6,0.834,0.516,0.941,'Stable','Medium',4,62230.00,0.238,'Excellent',2,3,145866,'Poor',9,NULL,0.565,0.134,60140.67
'CS693588',2,18.5,0.435,0.099,0.651,'Stable','High',4,181333.00,0.835,'Poor',5,3,307169,'Good',8,'Medium',0.554,0.155,38185.46
'CS164615',1,5.4,0.609,0.869,0.922,'Improving','Low',1,125081.00,0.970,'Poor',2,0,44803,'Poor',17,'Low',0.351,0.683,12417.49
'CS808769',4,13.3,0.694,0.855,0.366,'Deteriorating','Medium',2,2554.00,0.556,'Excellent',4,3,270418,'Good',15,'High',0.829,0.974,91670.01
'CS520953',2,19.7,0.618,0.557,0.332,'Deteriorating','Medium',7,137045.00,0.037,'Poor',1,1,264312,'Excellent',9,'High',0.742,0.549,55389.16
'CS275485',0,1.2,0.535,0.894,0.024,'Deteriorating','Medium',1,140998.00,0.574,'Poor',0,1,328061,'Good',10,NULL,0.762,0.168,77302.76
'CS181772',2,18.4,0.012,0.370,0.157,'Deteriorating','Medium',8,192558.00,0.656,'Poor',3,2,227313,'Poor',14,NULL,0.286,0.624,84126.14
'CS108475',4,4.5,0.364,0.551,0.727,'Deteriorating','High',4,906.00,0.197,'Fair',5,2,189542,'Fair',18,NULL,0.822,0.415,88805.40
'CS650398',5,10.5,0.232,0.945,0.087,'Improving','High',10,196164.00,0.399,'Excellent',0,0,73492,'Excellent',11,'High',0.216,0.331,3756.82
'CS390256',4,4.5,0.466,0.334,0.652,'Stable','Low',8,14044.00,0.368,'Excellent',0,1,17291,'Good',14,NULL,0.419,0.199,41504.33
'CS682261',5,2.3,0.545,0.259,0.321,'Deteriorating','Medium',1,32337.00,0.285,'Fair',0,2,192585,'Excellent',13,'High',0.417,0.349,567.99
'CS640306',3,19.7,0.941,0.141,0.142,'Improving','Low',5,198810.00,0.949,'Good',3,2,30707,'Poor',7,NULL,0.618,0.717,98300.31
'CS461657',2,1.7,0.897,0.365,0.884,'Stable','Low',7,16603.00,0.888,'Poor',0,3,406511,'Good',17,'High',0.628,0.803,21993.45
'CS220359',3,14.2,0.160,0.746,0.780,'Improving','Low',3,179352.00,0.632,'Poor',3,2,408631,'Fair',7,'Low',0.503,0.919,9613.55
'CS857573',5,5.6,0.216,0.449,0.106,'Improving','Low',3,83733.00,0.536,'Fair',0,1,306404,'Fair',18,'Medium',0.811,0.784,75981.21
'CS923769',4,8.9,0.882,0.274,0.736,'Improving','Medium',4,133074.00,0.859,'Fair',1,2,82190,'Good',10,'Medium',0.411,0.756,37406.31
'CS876024',2,1.4,0.587,0.177,0.685,'Deteriorating','Medium',4,117941.00,0.000,'Poor',3,1,306213,'Poor',4,'Low',0.088,0.241,58774.25
'CS382901',3,7.8,0.810,0.297,0.961,'Deteriorating','Low',8,1058.00,0.064,'Fair',5,3,173912,'Good',3,'Medium',0.589,0.937,46825.64
'CS874786',2,8.6,0.011,0.453,0.611,'Stable','Low',3,22449.00,0.968,'Excellent',3,0,404166,'Poor',14,'Low',0.295,0.431,67315.15
'CS773236',2,19.5,0.684,0.137,0.884,'Improving','Medium',6,75295.00,0.282,'Fair',1,3,466172,'Poor',1,'Low',0.941,0.766,96974.34
'CS211729',2,7.2,0.405,0.776,0.139,'Deteriorating','High',2,178316.00,0.212,'Good',1,2,251064,'Good',20,NULL,0.053,0.857,33776.67
'CS975766',5,1.6,0.124,0.868,0.076,'Improving','Medium',5,99698.00,0.894,'Poor',0,2,420530,'Fair',13,'Medium',0.331,0.563,9401.70
'CS750696',3,1.6,0.482,0.262,0.265,'Stable','Low',5,181593.00,0.566,'Good',5,3,205311,'Fair',13,'Medium',0.403,0.878,35373.65
'CS307397',2,8.5,0.172,0.187,0.574,'Deteriorating','Medium',8,171480.00,0.698,'Fair',2,3,257783,'Excellent',18,'Low',0.738,0.031,40498.01
'CS817189',0,8.8,0.122,0.744,0.328,'Improving','Medium',1,97502.00,0.582,'Fair',4,2,394149,'Poor',14,'High',0.985,0.246,34672.94
'CS885861',4,1.8,0.888,0.924,0.291,'Improving','High',5,18840.00,0.100,'Excellent',0,1,244518,'Good',14,'Low',0.504,0.056,22001.21
'CS231320',2,19.4,0.542,0.183,0.289,'Improving','Low',7,117742.00,0.583,'Poor',0,3,172588,'Fair',19,NULL,0.835,0.538,71100.74
'CS580015',1,17.1,0.231,0.125,0.025,'Stable','High',10,36381.00,0.400,'Excellent',0,3,263373,'Fair',7,'High',0.916,0.512,18640.10
'CS839808',1,0.5,0.912,0.758,0.638,'Stable','High',2,38558.00,0.576,'Fair',3,2,20465,'Excellent',5,NULL,0.577,0.340,26856.42
