153,'CB295318  ',153,153,'CB295318  ',NULL,'RSA-2048','Centralized','Partial','T-Closeness','Partial','SSO','RBAC','Adequate','Review Required','Pending',1855,'Failed','Missing','Review Required'
154,'CB865751  ',154,154,'CB865751  ',NULL,'SM4','Hybrid',NULL,'L-Diversity','Partial','Basic','RBAC','Adequate','Vulnerable','Failed',1941,'Outdated','Untested','Review Required'
155,'CB726426  ',155,155,'CB726426  ','Full','AES-256','Distributed',NULL,'T-Closeness','Partial','Basic','Custom','Weak','Secure','Passed',1532,'Failed','Untested','Outdated'
156,'CB303093  ',156,156,'CB303093  ',NULL,'SM4','Centralized',NULL,'T-Closeness','Applied','SSO','Custom','Adequate','Review Required','Passed',1131,'Outdated','Untested','Active'
157,'CB206552  ',157,157,'CB206552  ',NULL,'RSA-2048','Distributed',NULL,'K-Anonymity',NULL,'Basic','RBAC','Weak','Vulnerable','Pending',1166,'Failed','Untested','Review Required'
158,'CB707728  ',158,158,'CB707728  ',NULL,'AES-256','Centralized',NULL,'L-Diversity',NULL,'MFA','RBAC','Adequate','Review Required','Passed',3628,'Outdated','Missing','Review Required'
159,'CB238218  ',159,159,'CB238218  ','Partial','SM4','Centralized',NULL,'L-Diversity',NULL,'Basic','RBAC','Weak','Review Required','Pending',3237,'Outdated','Untested','Outdated'
160,'CB377948  ',160,160,'CB377948  ',NULL,'SM4','Centralized','Partial','L-Diversity',NULL,'MFA','ABAC','Weak','Secure','Failed',2950,'Failed','Untested','Outdated'
161,'CB754071  ',161,161,'CB754071  ',NULL,'RSA-2048','Hybrid',NULL,'T-Closeness','Partial','Basic','ABAC','Weak','Secure','Passed',2747,'Outdated','Missing','Active'
162,'CB491449  ',162,162,'CB491449  ','Partial','RSA-2048','Distributed',NULL,'L-Diversity',NULL,'MFA','ABAC','Weak','Review Required','Passed',1698,'Outdated','Missing','Active'
163,'CB146221  ',163,163,'CB146221  ','Full','AES-256','Centralized','Partial','L-Diversity','Applied','MFA','ABAC','Adequate','Review Required','Passed',2298,'Current','Missing','Active'
164,'CB545642  ',164,164,'CB545642  ','Partial','RSA-2048','Distributed',NULL,'K-Anonymity','Partial','SSO','ABAC','Weak','Vulnerable','Pending',2401,'Current','Tested','Active'
165,'CB889386  ',165,165,'CB889386  ','Full','RSA-2048','Centralized',NULL,'L-Diversity',NULL,'MFA','RBAC','Adequate','Secure','Pending',578,'Failed','Untested','Active'
166,'CB520245  ',166,166,'CB520245  ',NULL,'SM4','Distributed',NULL,'T-Closeness','Partial','Basic','ABAC','Adequate','Vulnerable','Pending',2510,'Current','Missing','Review Required'
167,'CB356431  ',167,167,'CB356431  ','Full','SM4','Hybrid',NULL,'K-Anonymity','Applied','Basic','Custom','Adequate','Review Required','Failed',296,'Current','Tested','Review Required'
168,'CB643059  ',168,168,'CB643059  ','Full','SM4','Hybrid','Partial','T-Closeness','Applied','MFA','ABAC','Strong','Review Required','Passed',173,'Outdated','Untested','Active'
169,'CB925597  ',169,169,'CB925597  ','Partial','AES-256','Hybrid','Partial','L-Diversity',NULL,'SSO','ABAC','Strong','Vulnerable','Pending',1775,'Current','Untested','Outdated'
170,'CB407645  ',170,170,'CB407645  ','Partial','RSA-2048','Distributed',NULL,'T-Closeness','Partial','Basic','RBAC','Weak','Vulnerable','Passed',1450,'Failed','Tested','Active'
171,'CB986169  ',171,171,'CB986169  ',NULL,'RSA-2048','Centralized',NULL,'T-Closeness','Partial','MFA','Custom','Adequate','Secure','Passed',1406,'Current','Untested','Review Required'
172,'CB753194  ',172,172,'CB753194  ',NULL,'RSA-2048','Distributed',NULL,'T-Closeness','Partial','SSO','RBAC','Adequate','Review Required','Failed',2608,'Outdated','Missing','Review Required'
173,'CB162735  ',173,173,'CB162735  ',NULL,'AES-256','Distributed','Partial','K-Anonymity','Partial','Basic','ABAC','Weak','Secure','Pending',2442,'Failed','Missing','Active'
174,'CB688266  ',174,174,'CB688266  ','Partial','AES-256','Centralized',NULL,'T-Closeness','Applied','MFA','ABAC','Adequate','Secure','Pending',938,'Failed','Tested','Outdated'
175,'CB643955  ',175,175,'CB643955  ',NULL,'RSA-2048','Hybrid',NULL,'K-Anonymity','Applied','MFA','ABAC','Strong','Vulnerable','Pending',889,'Failed','Untested','Outdated'
176,'CB888188  ',176,176,'CB888188  ',NULL,'Custom','Centralized',NULL,'K-Anonymity',NULL,'SSO','RBAC','Strong','Review Required','Failed',2212,'Outdated','Untested','Outdated'
177,'CB222883  ',177,177,'CB222883  ','Full','AES-256','Hybrid',NULL,'T-Closeness','Applied','SSO','Custom','Adequate','Secure','Failed',2520,'Failed','Missing','Outdated'
178,'CB784966  ',178,178,'CB784966  ','Full','SM4','Centralized',NULL,'L-Diversity',NULL,'SSO','Custom','Adequate','Secure','Pending',3546,'Failed','Untested','Outdated'
179,'CB177361  ',179,179,'CB177361  ','Full','Custom','Centralized','Partial','L-Diversity','Applied','SSO','ABAC','Adequate','Vulnerable','Pending',1394,'Outdated','Tested','Outdated'
180,'CB240151  ',180,180,'CB240151  ','Partial','RSA-2048','Distributed',NULL,'L-Diversity','Partial','SSO','Custom','Adequate','Vulnerable','Passed',1680,'Failed','Tested','Outdated'
181,'CB143488  ',181,181,'CB143488  ','Partial','Custom','Centralized',NULL,'L-Diversity','Partial','SSO','Custom','Adequate','Vulnerable','Failed',654,'Failed','Missing','Outdated'
182,'CB687797  ',182,182,'CB687797  ','Full','RSA-2048','Hybrid',NULL,'K-Anonymity','Partial','Basic','RBAC','Strong','Secure','Passed',2809,'Outdated','Untested','Active'
183,'CB383254  ',183,183,'CB383254  ',NULL,'SM4','Hybrid',NULL,'K-Anonymity','Applied','MFA','RBAC','Strong','Secure','Passed',626,'Outdated','Tested','Outdated'
184,'CB894071  ',184,184,'CB894071  ','Full','Custom','Distributed',NULL,'T-Closeness','Applied','MFA','Custom','Weak','Secure','Passed',1241,'Failed','Missing','Active'
185,'CB371926  ',185,185,'CB371926  ',NULL,'RSA-2048','Distributed','Partial','T-Closeness','Partial','SSO','RBAC','Strong','Vulnerable','Failed',2209,'Outdated','Untested','Active'
186,'CB326339  ',186,186,'CB326339  ','Full','AES-256','Centralized',NULL,'K-Anonymity','Applied','SSO','ABAC','Weak','Secure','Failed',2791,'Outdated','Untested','Active'
187,'CB263247  ',187,187,'CB263247  ','Partial','RSA-2048','Distributed','Partial','K-Anonymity','Partial','MFA','RBAC','Weak','Secure','Failed',1551,'Outdated','Missing','Review Required'
188,'CB115541  ',188,188,'CB115541  ','Partial','SM4','Centralized',NULL,'T-Closeness',NULL,'SSO','RBAC','Adequate','Vulnerable','Failed',2108,'Outdated','Tested','Review Required'
189,'CB133427  ',189,189,'CB133427  ','Partial','AES-256','Hybrid',NULL,'L-Diversity',NULL,'SSO','Custom','Adequate','Review Required','Passed',2169,'Outdated','Untested','Review Required'
190,'CB679229  ',190,190,'CB679229  ','Full','SM4','Distributed','Partial','T-Closeness','Applied','Basic','RBAC','Strong','Secure','Passed',2953,'Failed','Missing','Review Required'
191,'CB816336  ',191,191,'CB816336  ','Full','SM4','Distributed',NULL,'T-Closeness','Applied','MFA','ABAC','Weak','Secure','Failed',1315,'Current','Untested','Active'
192,'CB483280  ',192,192,'CB483280  ',NULL,'Custom','Centralized',NULL,'L-Diversity',NULL,'SSO','ABAC','Weak','Review Required','Pending',854,'Failed','Tested','Active'
193,'CB700518  ',193,193,'CB700518  ',NULL,'Custom','Centralized',NULL,'L-Diversity','Applied','SSO','Custom','Weak','Secure','Pending',1726,'Outdated','Tested','Active'
194,'CB716665  ',194,194,'CB716665  ','Partial','AES-256','Centralized',NULL,'K-Anonymity','Partial','MFA','ABAC','Strong','Vulnerable','Pending',3307,'Failed','Missing','Outdated'
195,'CB822244  ',195,195,'CB822244  ','Partial','SM4','Centralized',NULL,'L-Diversity',NULL,'Basic','RBAC','Weak','Secure','Failed',1567,'Failed','Untested','Review Required'
196,'CB210105  ',196,196,'CB210105  ','Partial','Custom','Distributed',NULL,'T-Closeness','Partial','SSO','Custom','Adequate','Secure','Pending',3588,'Current','Missing','Review Required'
197,'CB941940  ',197,197,'CB941940  ','Partial','AES-256','Distributed',NULL,'L-Diversity','Partial','MFA','ABAC','Adequate','Review Required','Passed',2737,'Outdated','Untested','Active'
198,'CB746181  ',198,198,'CB746181  ','Full','AES-256','Distributed',NULL,'L-Diversity','Applied','SSO','RBAC','Strong','Review Required','Passed',3556,'Failed','Tested','Review Required'
199,'CB873173  ',199,199,'CB873173  ','Partial','AES-256','Hybrid',NULL,'T-Closeness',NULL,'SSO','Custom','Weak','Review Required','Passed',188,'Current','Tested','Review Required'
200,'CB391313  ',200,200,'CB391313  ','Full','AES-256','Distributed',NULL,'L-Diversity','Partial','Basic','ABAC','Adequate','Secure','Pending',538,'Failed','Untested','Outdated'
201,'CB856704  ',201,201,'CB856704  ',NULL,'SM4','Distributed',NULL,'L-Diversity','Applied','Basic','RBAC','Adequate','Secure','Failed',2394,'Failed','Untested','Outdated'
202,'CB385714  ',202,202,'CB385714  ','Full','SM4','Distributed',NULL,'L-Diversity','Applied','SSO','ABAC','Adequate','Secure','Failed',1877,'Current','Tested','Outdated'
203,'CB620036  ',203,203,'CB620036  ','Partial','RSA-2048','Hybrid',NULL,'L-Diversity','Partial','Basic','RBAC','Strong','Secure','Passed',694,'Current','Tested','Outdated'
204,'CB812630  ',204,204,'CB812630  ','Partial','RSA-2048','Distributed',NULL,'K-Anonymity',NULL,'MFA','ABAC','Adequate','Vulnerable','Failed',2274,'Outdated','Tested','Review Required'
205,'CB526714  ',205,205,'CB526714  ','Partial','Custom','Hybrid',NULL,'K-Anonymity','Applied','SSO','ABAC','Adequate','Secure','Pending',1564,'Failed','Tested','Active'
206,'CB386816  ',206,206,'CB386816  ',NULL,'AES-256','Hybrid',NULL,'L-Diversity',NULL,'MFA','Custom','Strong','Review Required','Pending',1276,'Failed','Tested','Review Required'
207,'CB518054  ',207,207,'CB518054  ',NULL,'SM4','Hybrid','Partial','T-Closeness','Partial','SSO','RBAC','Weak','Review Required','Failed',2198,'Failed','Missing','Outdated'
208,'CB635507  ',208,208,'CB635507  ','Full','SM4','Hybrid',NULL,'K-Anonymity','Applied','SSO','ABAC','Adequate','Vulnerable','Failed',1919,'Current','Untested','Review Required'
209,'CB623083  ',209,209,'CB623083  ',NULL,'Custom','Hybrid',NULL,'K-Anonymity','Partial','SSO','RBAC','Strong','Review Required','Passed',3152,'Current','Tested','Outdated'
210,'CB541945  ',210,210,'CB541945  ','Full','AES-256','Hybrid',NULL,'L-Diversity','Partial','MFA','Custom','Adequate','Review Required','Failed',2037,'Outdated','Missing','Outdated'
211,'CB523821  ',211,211,'CB523821  ','Partial','SM4','Hybrid','Partial','L-Diversity',NULL,'MFA','RBAC','Weak','Review Required','Pending',3416,'Current','Tested','Active'
212,'CB582018  ',212,212,'CB582018  ','Partial','SM4','Hybrid',NULL,'K-Anonymity','Partial','SSO','RBAC','Strong','Review Required','Failed',1427,'Outdated','Untested','Review Required'
213,'CB122034  ',213,213,'CB122034  ','Full','RSA-2048','Hybrid','Partial','K-Anonymity',NULL,'Basic','RBAC','Adequate','Secure','Failed',2182,'Current','Missing','Outdated'
214,'CB389929  ',214,214,'CB389929  ',NULL,'AES-256','Centralized',NULL,'K-Anonymity',NULL,'SSO','Custom','Weak','Vulnerable','Passed',1178,'Current','Tested','Outdated'
215,'CB770914  ',215,215,'CB770914  ','Partial','RSA-2048','Centralized',NULL,'T-Closeness','Applied','SSO','RBAC','Weak','Review Required','Pending',1743,'Current','Tested','Review Required'
216,'CB574369  ',216,216,'CB574369  ',NULL,'AES-256','Distributed','Partial','T-Closeness',NULL,'Basic','Custom','Weak','Review Required','Pending',3280,'Current','Untested','Outdated'
217,'CB473673  ',217,217,'CB473673  ','Partial','SM4','Distributed',NULL,'L-Diversity',NULL,'MFA','ABAC','Strong','Vulnerable','Passed',759,'Current','Tested','Review Required'
218,'CB435415  ',218,218,'CB435415  ','Partial','Custom','Hybrid','Partial','L-Diversity','Partial','Basic','ABAC','Strong','Vulnerable','Pending',3005,'Outdated','Untested','Review Required'
219,'CB535477  ',219,219,'CB535477  ','Full','SM4','Centralized',NULL,'T-Closeness','Partial','MFA','ABAC','Weak','Vulnerable','Passed',130,'Current','Tested','Outdated'
220,'CB324610  ',220,220,'CB324610  ',NULL,'AES-256','Hybrid',NULL,'L-Diversity','Applied','Basic','Custom','Weak','Secure','Pending',3639,'Outdated','Tested','Outdated'
221,'CB729290  ',221,221,'CB729290  ','Partial','SM4','Hybrid',NULL,'L-Diversity','Applied','Basic','ABAC','Weak','Secure','Passed',2860,'Current','Untested','Active'
222,'CB123225  ',222,222,'CB123225  ','Partial','Custom','Hybrid',NULL,'T-Closeness','Partial','MFA','Custom','Weak','Review Required','Pending',1567,'Outdated','Missing','Active'
223,'CB723642  ',223,223,'CB723642  ','Partial','SM4','Distributed','Partial','K-Anonymity','Partial','MFA','Custom','Weak','Secure','Passed',2958,'Failed','Missing','Active'
224,'CB272146  ',224,224,'CB272146  ',NULL,'SM4','Hybrid','Partial','K-Anonymity',NULL,'SSO','Custom','Strong','Vulnerable','Passed',1866,'Current','Tested','Outdated'
225,'CB282716  ',225,225,'CB282716  ','Full','RSA-2048','Distributed',NULL,'K-Anonymity',NULL,'MFA','ABAC','Strong','Vulnerable','Failed',1344,'Outdated','Missing','Outdated'
226,'CB189383  ',226,226,'CB189383  ','Full','Custom','Hybrid',NULL,'K-Anonymity','Applied','MFA','ABAC','Strong','Vulnerable','Pending',139,'Outdated','Untested','Active'
227,'CB531104  ',227,227,'CB531104  ',NULL,'RSA-2048','Centralized','Partial','K-Anonymity','Applied','SSO','Custom','Strong','Vulnerable','Pending',672,'Outdated','Tested','Outdated'
228,'CB543839  ',228,228,'CB543839  ','Full','RSA-2048','Hybrid',NULL,'L-Diversity','Applied','Basic','Custom','Strong','Vulnerable','Failed',2035,'Failed','Untested','Active'
229,'CB591520  ',229,229,'CB591520  ','Partial','Custom','Hybrid','Partial','T-Closeness','Applied','Basic','RBAC','Strong','Review Required','Passed',2520,'Outdated','Tested','Active'
230,'CB434942  ',230,230,'CB434942  ','Full','Custom','Hybrid',NULL,'K-Anonymity',NULL,'SSO','ABAC','Strong','Secure','Pending',3125,'Failed','Untested','Review Required'
231,'CB773875  ',231,231,'CB773875  ','Full','SM4','Distributed',NULL,'T-Closeness',NULL,'MFA','Custom','Adequate','Secure','Failed',2064,'Outdated','Untested','Active'
232,'CB404566  ',232,232,'CB404566  ','Partial','RSA-2048','Hybrid',NULL,'L-Diversity','Applied','MFA','ABAC','Weak','Secure','Failed',2102,'Failed','Missing','Review Required'
233,'CB320043  ',233,233,'CB320043  ','Full','AES-256','Hybrid',NULL,'K-Anonymity','Partial','MFA','RBAC','Weak','Review Required','Failed',2080,'Outdated','Tested','Outdated'
234,'CB108793  ',234,234,'CB108793  ',NULL,'RSA-2048','Hybrid','Partial','K-Anonymity','Applied','Basic','ABAC','Strong','Vulnerable','Passed',1605,'Outdated','Untested','Active'
235,'CB885330  ',235,235,'CB885330  ',NULL,'SM4','Distributed','Partial','K-Anonymity','Partial','SSO','Custom','Strong','Review Required','Pending',1567,'Failed','Untested','Active'
236,'CB699869  ',236,236,'CB699869  ',NULL,'Custom','Hybrid',NULL,'K-Anonymity','Applied','Basic','ABAC','Weak','Secure','Failed',2955,'Outdated','Untested','Outdated'
237,'CB730919  ',237,237,'CB730919  ','Partial','SM4','Distributed',NULL,'L-Diversity',NULL,'SSO','Custom','Strong','Secure','Failed',1037,'Failed','Untested','Active'
238,'CB292392  ',238,238,'CB292392  ',NULL,'Custom','Distributed',NULL,'T-Closeness','Applied','SSO','ABAC','Weak','Vulnerable','Failed',3343,'Outdated','Missing','Active'
239,'CB255451  ',239,239,'CB255451  ','Full','AES-256','Hybrid','Partial','L-Diversity','Applied','SSO','ABAC','Weak','Review Required','Pending',907,'Outdated','Untested','Review Required'
240,'CB675423  ',240,240,'CB675423  ','Full','SM4','Centralized',NULL,'L-Diversity','Partial','MFA','RBAC','Adequate','Vulnerable','Failed',1833,'Failed','Untested','Outdated'
241,'CB930621  ',241,241,'CB930621  ','Full','SM4','Hybrid',NULL,'T-Closeness',NULL,'MFA','ABAC','Adequate','Review Required','Passed',759,'Failed','Untested','Outdated'
242,'CB740276  ',242,242,'CB740276  ','Full','AES-256','Centralized',NULL,'T-Closeness','Partial','SSO','RBAC','Adequate','Vulnerable','Pending',415,'Failed','Missing','Review Required'
243,'CB598191  ',243,243,'CB598191  ',NULL,'Custom','Hybrid',NULL,'T-Closeness','Partial','SSO','ABAC','Adequate','Review Required','Failed',2724,'Outdated','Tested','Active'
244,'CB538314  ',244,244,'CB538314  ','Full','SM4','Hybrid','Partial','K-Anonymity','Applied','MFA','RBAC','Weak','Review Required','Passed',899,'Outdated','Untested','Active'
245,'CB456176  ',245,245,'CB456176  ',NULL,'Custom','Distributed',NULL,'T-Closeness','Partial','Basic','ABAC','Weak','Vulnerable','Passed',2774,'Current','Untested','Outdated'
246,'CB716028  ',246,246,'CB716028  ','Partial','SM4','Centralized',NULL,'K-Anonymity','Applied','SSO','ABAC','Strong','Review Required','Pending',3040,'Outdated','Tested','Review Required'
247,'CB232415  ',247,247,'CB232415  ','Full','RSA-2048','Distributed',NULL,'L-Diversity','Applied','Basic','RBAC','Strong','Review Required','Failed',2811,'Failed','Missing','Active'
248,'CB329523  ',248,248,'CB329523  ','Full','Custom','Hybrid','Partial','K-Anonymity','Applied','SSO','Custom','Adequate','Secure','Failed',836,'Failed','Missing','Active'
249,'CB149901  ',249,249,'CB149901  ',NULL,'SM4','Centralized',NULL,'K-Anonymity','Applied','MFA','Custom','Strong','Secure','Failed',3494,'Failed','Untested','Outdated'
250,'CB374515  ',250,250,'CB374515  ','Full','RSA-2048','Hybrid',NULL,'K-Anonymity',NULL,'Basic','RBAC','Strong','Vulnerable','Passed',1070,'Failed','Untested','Review Required'
251,'CB474321  ',251,251,'CB474321  ','Partial','RSA-2048','Centralized',NULL,'L-Diversity','Partial','MFA','ABAC','Adequate','Review Required','Pending',952,'Failed','Tested','Review Required'
252,'CB505655  ',252,252,'CB505655  ','Full','AES-256','Distributed',NULL,'K-Anonymity','Applied','SSO','ABAC','Weak','Secure','Passed',804,'Failed','Tested','Active'
253,'CB996635  ',253,253,'CB996635  ','Partial','Custom','Hybrid',NULL,'T-Closeness','Applied','SSO','Custom','Strong','Vulnerable','Pending',3294,'Outdated','Untested','Outdated'
254,'CB237908  ',254,254,'CB237908  ','Partial','Custom','Distributed',NULL,'L-Diversity',NULL,'SSO','ABAC','Strong','Vulnerable','Failed',1608,'Outdated','Missing','Outdated'
255,'CB621213  ',255,255,'CB621213  ','Full','Custom','Distributed','Partial','L-Diversity',NULL,'SSO','RBAC','Adequate','Vulnerable','Pending',1497,'Current','Untested','Outdated'
256,'CB486070  ',256,256,'CB486070  ','Partial','SM4','Centralized','Partial','T-Closeness','Partial','MFA','RBAC','Strong','Vulnerable','Passed',2176,'Outdated','Untested','Outdated'
257,'CB457265  ',257,257,'CB457265  ','Partial','SM4','Distributed',NULL,'L-Diversity',NULL,'MFA','RBAC','Weak','Review Required','Failed',3493,'Outdated','Tested','Review Required'
258,'CB295801  ',258,258,'CB295801  ','Partial','RSA-2048','Centralized',NULL,'L-Diversity',NULL,'MFA','ABAC','Weak','Secure','Pending',1361,'Failed','Missing','Outdated'
259,'CB458004  ',259,259,'CB458004  ','Partial','Custom','Distributed',NULL,'L-Diversity',NULL,'SSO','ABAC','Weak','Vulnerable','Pending',1243,'Outdated','Tested','Outdated'
260,'CB839247  ',260,260,'CB839247  ','Partial','Custom','Hybrid','Partial','K-Anonymity',NULL,'MFA','RBAC','Weak','Review Required','Failed',1707,'Failed','Tested','Outdated'
261,'CB426536  ',261,261,'CB426536  ',NULL,'SM4','Distributed','Partial','K-Anonymity','Partial','SSO','RBAC','Weak','Vulnerable','Failed',2149,'Current','Tested','Review Required'
262,'CB740562  ',262,262,'CB740562  ',NULL,'Custom','Centralized',NULL,'L-Diversity',NULL,'SSO','RBAC','Strong','Secure','Passed',297,'Current','Tested','Outdated'
263,'CB214440  ',263,263,'CB214440  ',NULL,'AES-256','Distributed',NULL,'K-Anonymity','Partial','Basic','RBAC','Weak','Vulnerable','Pending',3187,'Failed','Untested','Active'
264,'CB245959  ',264,264,'CB245959  ','Partial','Custom','Distributed',NULL,'K-Anonymity',NULL,'Basic','RBAC','Adequate','Secure','Failed',1112,'Current','Missing','Active'
265,'CB121824  ',265,265,'CB121824  ','Full','Custom','Hybrid',NULL,'L-Diversity','Partial','MFA','ABAC','Adequate','Secure','Passed',3226,'Outdated','Missing','Review Required'
266,'CB111176  ',266,266,'CB111176  ','Full','AES-256','Distributed',NULL,'T-Closeness','Partial','Basic','RBAC','Adequate','Review Required','Passed',2673,'Outdated','Untested','Review Required'
267,'CB604907  ',267,267,'CB604907  ','Partial','SM4','Centralized',NULL,'K-Anonymity','Applied','Basic','ABAC','Weak','Secure','Passed',933,'Failed','Tested','Review Required'
268,'CB100138  ',268,268,'CB100138  ',NULL,'AES-256','Distributed',NULL,'K-Anonymity','Applied','SSO','Custom','Strong','Review Required','Pending',1561,'Failed','Tested','Review Required'
269,'CB881840  ',269,269,'CB881840  ','Partial','Custom','Distributed',NULL,'L-Diversity',NULL,'MFA','Custom','Strong','Secure','Pending',3110,'Outdated','Untested','Active'
270,'CB249634  ',270,270,'CB249634  ','Partial','RSA-2048','Centralized',NULL,'T-Closeness','Partial','Basic','Custom','Strong','Secure','Pending',1421,'Failed','Untested','Review Required'
271,'CB207860  ',271,271,'CB207860  ','Full','AES-256','Hybrid',NULL,'K-Anonymity','Applied','MFA','RBAC','Strong','Vulnerable','Pending',1279,'Failed','Tested','Review Required'
272,'CB957692  ',272,272,'CB957692  ','Full','AES-256','Hybrid','Partial','L-Diversity','Partial','SSO','Custom','Strong','Vulnerable','Failed',1210,'Current','Missing','Active'
273,'CB488883  ',273,273,'CB488883  ','Full','RSA-2048','Hybrid','Partial','L-Diversity','Partial','MFA','RBAC','Adequate','Vulnerable','Failed',566,'Outdated','Untested','Active'
274,'CB593318  ',274,274,'CB593318  ','Partial','RSA-2048','Distributed',NULL,'K-Anonymity','Partial','MFA','ABAC','Adequate','Secure','Pending',1354,'Current','Missing','Outdated'
275,'CB969365  ',275,275,'CB969365  ','Partial','RSA-2048','Distributed',NULL,'T-Closeness','Partial','Basic','RBAC','Weak','Secure','Failed',2781,'Outdated','Untested','Outdated'
276,'CB647353  ',276,276,'CB647353  ',NULL,'SM4','Hybrid',NULL,'T-Closeness',NULL,'MFA','Custom','Weak','Secure','Passed',3311,'Failed','Tested','Outdated'
277,'CB740410  ',277,277,'CB740410  ',NULL,'RSA-2048','Centralized',NULL,'K-Anonymity','Applied','SSO','Custom','Strong','Vulnerable','Pending',3066,'Failed','Tested','Outdated'
278,'CB415007  ',278,278,'CB415007  ','Partial','Custom','Hybrid',NULL,'T-Closeness','Partial','SSO','Custom','Weak','Secure','Pending',2312,'Outdated','Untested','Outdated'
279,'CB705003  ',279,279,'CB705003  ','Full','SM4','Centralized',NULL,'L-Diversity','Applied','Basic','Custom','Adequate','Secure','Passed',539,'Current','Missing','Review Required'
280,'CB175483  ',280,280,'CB175483  ','Partial','AES-256','Centralized',NULL,'L-Diversity','Applied','Basic','ABAC','Weak','Secure','Passed',2196,'Failed','Tested','Review Required'
281,'CB794660  ',281,281,'CB794660  ',NULL,'RSA-2048','Hybrid','Partial','T-Closeness','Applied','SSO','ABAC','Weak','Vulnerable','Pending',1513,'Outdated','Tested','Active'
282,'CB122110  ',282,282,'CB122110  ',NULL,'SM4','Distributed','Partial','K-Anonymity',NULL,'MFA','RBAC','Strong','Vulnerable','Passed',1327,'Outdated','Missing','Outdated'
283,'CB605458  ',283,283,'CB605458  ','Partial','RSA-2048','Centralized',NULL,'L-Diversity','Partial','Basic','ABAC','Adequate','Secure','Passed',2663,'Current','Missing','Active'
284,'CB268528  ',284,284,'CB268528  ','Partial','Custom','Hybrid','Partial','K-Anonymity','Applied','Basic','ABAC','Adequate','Secure','Pending',2751,'Outdated','Missing','Active'
285,'CB829905  ',285,285,'CB829905  ',NULL,'Custom','Centralized',NULL,'L-Diversity','Partial','Basic','Custom','Weak','Review Required','Pending',3627,'Current','Untested','Outdated'
286,'CB343831  ',286,286,'CB343831  ','Partial','SM4','Hybrid','Partial','L-Diversity','Partial','MFA','Custom','Weak','Vulnerable','Failed',2139,'Current','Tested','Review Required'
287,'CB816834  ',287,287,'CB816834  ',NULL,'RSA-2048','Centralized','Partial','L-Diversity','Applied','MFA','Custom','Strong','Secure','Passed',753,'Current','Untested','Active'
288,'CB946894  ',288,288,'CB946894  ','Full','AES-256','Hybrid',NULL,'K-Anonymity','Partial','Basic','ABAC','Strong','Review Required','Pending',2678,'Outdated','Tested','Review Required'
289,'CB152835  ',289,289,'CB152835  ',NULL,'SM4','Centralized',NULL,'L-Diversity','Partial','MFA','RBAC','Strong','Review Required','Pending',2622,'Outdated','Untested','Active'
290,'CB367978  ',290,290,'CB367978  ',NULL,'RSA-2048','Distributed','Partial','L-Diversity','Applied','SSO','ABAC','Strong','Vulnerable','Pending',1841,'Outdated','Tested','Review Required'
291,'CB150562  ',291,291,'CB150562  ','Full','RSA-2048','Centralized',NULL,'K-Anonymity','Partial','Basic','ABAC','Strong','Secure','Passed',1506,'Outdated','Missing','Review Required'
292,'CB157625  ',292,292,'CB157625  ','Partial','Custom','Centralized',NULL,'L-Diversity','Partial','Basic','ABAC','Strong','Vulnerable','Pending',1588,'Failed','Tested','Active'
293,'CB686103  ',293,293,'CB686103  ','Partial','RSA-2048','Distributed',NULL,'T-Closeness','Applied','Basic','ABAC','Adequate','Vulnerable','Passed',2795,'Outdated','Untested','Review Required'
294,'CB150278  ',294,294,'CB150278  ',NULL,'RSA-2048','Centralized',NULL,'K-Anonymity',NULL,'MFA','Custom','Weak','Vulnerable','Passed',2013,'Failed','Tested','Outdated'
295,'CB646577  ',295,295,'CB646577  ',NULL,'SM4','Centralized','Partial','L-Diversity','Partial','MFA','RBAC','Weak','Review Required','Passed',3556,'Outdated','Missing','Review Required'
296,'CB293416  ',296,296,'CB293416  ','Partial','AES-256','Hybrid','Partial','K-Anonymity','Partial','SSO','Custom','Strong','Secure','Passed',2007,'Outdated','Missing','Outdated'
297,'CB740893  ',297,297,'CB740893  ','Partial','Custom','Distributed',NULL,'L-Diversity','Applied','Basic','Custom','Strong','Secure','Passed',1461,'Failed','Untested','Review Required'
298,'CB304436  ',298,298,'CB304436  ',NULL,'AES-256','Hybrid',NULL,'T-Closeness','Applied','MFA','Custom','Strong','Vulnerable','Failed',1109,'Outdated','Tested','Outdated'
299,'CB213942  ',299,299,'CB213942  ','Partial','AES-256','Centralized',NULL,'K-Anonymity','Applied','Basic','Custom','Weak','Vulnerable','Passed',1529,'Current','Missing','Active'
300,'CB835988  ',300,300,'CB835988  ','Full','Custom','Distributed',NULL,'L-Diversity','Partial','MFA','RBAC','Weak','Review Required','Passed',939,'Outdated','Untested','Outdated'
301,'CB181909  ',301,301,'CB181909  ','Partial','RSA-2048','Distributed',NULL,'K-Anonymity',NULL,'Basic','RBAC','Weak','Review Required','Pending',1232,'Outdated','Untested','Active'
302,'CB652704  ',302,302,'CB652704  ','Full','SM4','Hybrid',NULL,'K-Anonymity',NULL,'Basic','RBAC','Strong','Vulnerable','Pending',2303,'Current','Untested','Outdated'
303,'CB556070  ',303,303,'CB556070  ','Partial','SM4','Distributed',NULL,'L-Diversity','Applied','SSO','ABAC','Adequate','Secure','Passed',353,'Current','Untested','Active'
