201,'CB856704  ',201,'CB856704  ','Commercial','Critical',427.11,4616749,727465,1850,'Unstructured',51.33,'Failed','Pending','Failed','Pending'
202,'CB385714  ',202,'CB385714  ','Financial','Critical',5739.14,3139457,420083,3341,'Unstructured',12.54,NULL,'Failed','Failed','Pending'
203,'CB620036  ',203,'CB620036  ','Financial','High',8038.81,8018540,649883,3462,'Unstructured',84.73,'Passed','Failed','Verified','Pending'
204,'CB812630  ',204,'CB812630  ','Commercial','Critical',6039.98,4164408,65464,3369,'Unstructured',25.07,NULL,'Failed','Pending','Verified'
205,'CB526714  ',205,'CB526714  ','Medical','High',4920.83,6533448,281602,274,'Unstructured',12.20,'Failed','Failed','Pending','Failed'
206,'CB386816  ',206,'CB386816  ','Commercial','High',1330.93,9896295,469003,3304,'Mixed',46.24,'Passed','Pending','Pending','Verified'
207,'CB518054  ',207,'CB518054  ','Commercial','Critical',6721.00,9077535,271719,1282,'Mixed',25.32,NULL,'Pending','Failed','Verified'
208,'CB635507  ',208,'CB635507  ','Personal','Low',4764.36,4189551,819607,1062,'Mixed',47.65,'Passed','Pending','Verified','Failed'
209,'CB623083  ',209,'CB623083  ','Personal','Critical',7987.83,2889779,257803,1362,'Mixed',86.60,'Failed','Failed','Failed','Failed'
210,'CB541945  ',210,'CB541945  ','Medical','Medium',7304.42,8839025,185388,3452,'Structured',14.77,NULL,'Failed','Pending','Failed'
211,'CB523821  ',211,'CB523821  ','Personal','Critical',236.18,5682609,91561,1781,'Unstructured',34.57,'Passed','Pending','Pending','Failed'
212,'CB582018  ',212,'CB582018  ','Industrial','Medium',2155.97,9171859,106276,163,'Unstructured',92.92,NULL,'Pending','Failed','Pending'
213,'CB122034  ',213,'CB122034  ','Commercial','Medium',7433.01,5152152,274896,1339,'Unstructured',13.68,'Failed','Failed','Pending','Pending'
214,'CB389929  ',214,'CB389929  ','Financial','Critical',1741.19,7028533,402353,1330,'Structured',34.67,'Failed','Pending','Pending','Verified'
215,'CB770914  ',215,'CB770914  ','Industrial','High',5913.61,4482349,705880,596,'Mixed',78.82,NULL,'Success','Verified','Verified'
216,'CB574369  ',216,'CB574369  ','Medical','High',9296.98,2444612,320525,2229,'Mixed',81.25,'Failed','Failed','Pending','Verified'
217,'CB473673  ',217,'CB473673  ','Commercial','Low',3321.62,3280919,622257,2204,'Structured',98.50,'Failed','Pending','Pending','Failed'
218,'CB435415  ',218,'CB435415  ','Medical','High',2830.41,4964886,637446,618,'Structured',84.23,'Passed','Failed','Pending','Pending'
219,'CB535477  ',219,'CB535477  ','Personal','Critical',9995.87,182632,262788,342,'Mixed',70.23,'Passed','Success','Verified','Failed'
220,'CB324610  ',220,'CB324610  ','Personal','Medium',5558.49,5046282,309566,3590,'Unstructured',53.89,'Failed','Pending','Failed','Failed'
221,'CB729290  ',221,'CB729290  ','Financial','Low',7266.61,8439255,354987,1591,'Unstructured',6.40,'Failed','Success','Verified','Failed'
222,'CB123225  ',222,'CB123225  ','Commercial','Critical',3335.48,4817340,903753,2863,'Mixed',95.44,'Passed','Success','Failed','Failed'
223,'CB723642  ',223,'CB723642  ','Medical','High',2900.40,400373,843593,305,'Structured',27.87,'Passed','Pending','Verified','Pending'
224,'CB272146  ',224,'CB272146  ','Industrial','Critical',6723.03,2991451,885832,1760,'Mixed',89.31,'Failed','Failed','Pending','Verified'
225,'CB282716  ',225,'CB282716  ','Medical','High',8782.92,9689083,621105,2355,'Unstructured',1.25,NULL,'Failed','Pending','Verified'
226,'CB189383  ',226,'CB189383  ','Medical','Medium',3873.81,6669971,507733,1804,'Unstructured',51.59,'Passed','Success','Pending','Verified'
227,'CB531104  ',227,'CB531104  ','Personal','Medium',8223.18,4566780,992608,1694,'Mixed',67.18,NULL,'Success','Verified','Failed'
228,'CB543839  ',228,'CB543839  ','Medical','Low',8353.81,3495124,905050,2372,'Mixed',41.36,NULL,'Success','Verified','Failed'
229,'CB591520  ',229,'CB591520  ','Medical','Critical',1316.82,4115568,641928,1068,'Unstructured',66.33,'Passed','Success','Verified','Pending'
230,'CB434942  ',230,'CB434942  ','Financial','Critical',8024.31,7047879,73360,3546,'Mixed',8.33,'Passed','Failed','Verified','Failed'
231,'CB773875  ',231,'CB773875  ','Financial','Critical',4778.87,3504315,261733,2407,'Unstructured',50.47,NULL,'Pending','Verified','Verified'
232,'CB404566  ',232,'CB404566  ','Commercial','High',4237.07,2476227,968028,880,'Mixed',30.84,'Failed','Pending','Pending','Failed'
233,'CB320043  ',233,'CB320043  ','Industrial','Medium',4900.33,2858252,162821,1478,'Unstructured',52.09,NULL,'Pending','Verified','Pending'
234,'CB108793  ',234,'CB108793  ','Industrial','Medium',8693.90,699561,714923,2972,'Unstructured',75.07,NULL,'Success','Verified','Verified'
235,'CB885330  ',235,'CB885330  ','Medical','Low',639.22,3875703,117503,3411,'Unstructured',26.23,'Passed','Failed','Verified','Failed'
236,'CB699869  ',236,'CB699869  ','Commercial','High',3937.73,7660110,559245,850,'Mixed',13.51,'Failed','Failed','Verified','Pending'
237,'CB730919  ',237,'CB730919  ','Industrial','Low',1362.42,6295003,321851,2613,'Mixed',42.56,'Failed','Pending','Verified','Pending'
238,'CB292392  ',238,'CB292392  ','Medical','High',3077.20,4937794,287684,3338,'Structured',42.69,NULL,'Failed','Verified','Failed'
239,'CB255451  ',239,'CB255451  ','Commercial','Low',325.05,2389931,226936,1921,'Unstructured',3.13,'Failed','Failed','Failed','Pending'
240,'CB675423  ',240,'CB675423  ','Financial','High',7064.37,3758805,95581,1585,'Mixed',47.14,'Failed','Pending','Failed','Failed'
241,'CB930621  ',241,'CB930621  ','Financial','High',3310.12,8962833,981945,808,'Mixed',23.09,'Passed','Failed','Pending','Verified'
242,'CB740276  ',242,'CB740276  ','Industrial','Low',5379.79,8002127,778796,2335,'Structured',69.24,NULL,'Failed','Pending','Verified'
243,'CB598191  ',243,'CB598191  ','Medical','Critical',5461.03,4621211,239295,1988,'Unstructured',94.06,NULL,'Success','Pending','Failed'
244,'CB538314  ',244,'CB538314  ','Commercial','Medium',6478.31,8049400,816215,2016,'Structured',29.39,'Passed','Success','Pending','Pending'
245,'CB456176  ',245,'CB456176  ','Financial','High',7452.94,2337718,623976,1412,'Mixed',22.81,NULL,'Failed','Verified','Pending'
246,'CB716028  ',246,'CB716028  ','Financial','Low',5161.69,515468,77882,1137,'Structured',68.11,'Passed','Success','Pending','Verified'
247,'CB232415  ',247,'CB232415  ','Medical','Low',2939.75,6187474,892881,1420,'Unstructured',84.94,'Failed','Success','Verified','Failed'
248,'CB329523  ',248,'CB329523  ','Personal','Medium',821.86,8187427,940591,3282,'Unstructured',91.70,NULL,'Pending','Pending','Verified'
249,'CB149901  ',249,'CB149901  ','Medical','Low',1360.79,1708574,632491,2471,'Unstructured',1.58,'Failed','Success','Failed','Pending'
250,'CB374515  ',250,'CB374515  ','Commercial','Medium',1377.59,6060813,692870,724,'Unstructured',23.30,NULL,'Failed','Pending','Pending'
251,'CB474321  ',251,'CB474321  ','Industrial','Medium',9529.43,5444101,920106,449,'Unstructured',5.61,'Passed','Failed','Failed','Failed'
252,'CB505655  ',252,'CB505655  ','Industrial','Low',994.84,9500582,776922,1251,'Unstructured',29.55,NULL,'Failed','Verified','Pending'
253,'CB996635  ',253,'CB996635  ','Financial','Medium',6943.28,761850,465024,868,'Structured',96.02,'Failed','Pending','Failed','Pending'
254,'CB237908  ',254,'CB237908  ','Industrial','Low',622.67,4236797,699405,2207,'Unstructured',95.42,'Failed','Pending','Verified','Verified'
255,'CB621213  ',255,'CB621213  ','Industrial','Low',2329.08,5339092,879042,2560,'Mixed',2.57,'Passed','Pending','Failed','Failed'
256,'CB486070  ',256,'CB486070  ','Commercial','Medium',1505.79,6056445,207996,2505,'Structured',35.57,NULL,'Pending','Verified','Failed'
257,'CB457265  ',257,'CB457265  ','Personal','Medium',444.56,1129462,608060,3199,'Unstructured',27.43,NULL,'Success','Pending','Failed'
258,'CB295801  ',258,'CB295801  ','Industrial','Medium',2962.22,2164794,11149,2397,'Mixed',40.48,'Passed','Success','Pending','Pending'
259,'CB458004  ',259,'CB458004  ','Personal','Critical',6420.36,2200260,989873,3282,'Mixed',80.28,'Failed','Failed','Pending','Failed'
260,'CB839247  ',260,'CB839247  ','Industrial','Critical',2163.18,8750005,733760,1915,'Structured',34.78,'Failed','Success','Verified','Verified'
261,'CB426536  ',261,'CB426536  ','Medical','High',8139.60,4444855,167489,549,'Mixed',0.80,NULL,'Success','Failed','Pending'
262,'CB740562  ',262,'CB740562  ','Medical','High',5950.43,3552240,673941,901,'Mixed',46.06,NULL,'Success','Failed','Verified'
263,'CB214440  ',263,'CB214440  ','Financial','High',1920.49,9949138,475176,3388,'Unstructured',42.20,NULL,'Success','Pending','Verified'
264,'CB245959  ',264,'CB245959  ','Personal','High',1745.42,608210,517643,658,'Unstructured',57.10,NULL,'Success','Failed','Failed'
265,'CB121824  ',265,'CB121824  ','Financial','Low',3236.33,5936002,754955,364,'Mixed',27.16,NULL,'Success','Pending','Failed'
266,'CB111176  ',266,'CB111176  ','Personal','Low',3537.17,9385224,223938,2881,'Mixed',96.22,NULL,'Failed','Failed','Failed'
267,'CB604907  ',267,'CB604907  ','Commercial','High',3572.00,5353766,695459,572,'Mixed',1.40,NULL,'Success','Pending','Pending'
268,'CB100138  ',268,'CB100138  ','Industrial','High',2669.48,3468007,572072,2790,'Mixed',12.82,NULL,'Failed','Verified','Pending'
269,'CB881840  ',269,'CB881840  ','Industrial','High',2974.97,5462305,946520,779,'Structured',27.50,'Passed','Pending','Failed','Verified'
270,'CB249634  ',270,'CB249634  ','Financial','High',5439.32,6732703,331397,427,'Unstructured',59.22,'Failed','Failed','Failed','Verified'
271,'CB207860  ',271,'CB207860  ','Financial','Critical',7399.77,3823424,451377,1800,'Unstructured',20.34,NULL,'Success','Verified','Verified'
272,'CB957692  ',272,'CB957692  ','Financial','Critical',6894.74,3757175,69865,73,'Mixed',0.13,'Passed','Pending','Pending','Failed'
273,'CB488883  ',273,'CB488883  ','Industrial','Critical',1659.30,1020980,92477,3423,'Mixed',63.35,'Passed','Pending','Verified','Verified'
274,'CB593318  ',274,'CB593318  ','Financial','Medium',4440.47,8737079,685491,1891,'Unstructured',13.97,NULL,'Success','Pending','Pending'
275,'CB969365  ',275,'CB969365  ','Financial','Critical',8839.28,2714439,154540,1842,'Structured',58.44,NULL,'Failed','Pending','Failed'
276,'CB647353  ',276,'CB647353  ','Medical','Medium',5973.94,4241574,387497,1085,'Unstructured',87.60,'Passed','Pending','Pending','Verified'
277,'CB740410  ',277,'CB740410  ','Commercial','Low',4401.55,2821887,915492,961,'Mixed',86.39,'Failed','Pending','Verified','Verified'
278,'CB415007  ',278,'CB415007  ','Industrial','Critical',4227.44,2531480,934092,1557,'Mixed',1.63,'Passed','Success','Pending','Verified'
279,'CB705003  ',279,'CB705003  ','Medical','High',9182.94,3339156,127783,1891,'Mixed',67.50,NULL,'Failed','Failed','Failed'
280,'CB175483  ',280,'CB175483  ','Industrial','Critical',5362.14,2065219,602902,3468,'Structured',80.90,'Failed','Failed','Verified','Pending'
281,'CB794660  ',281,'CB794660  ','Financial','High',8655.21,3884382,763990,808,'Mixed',81.85,'Passed','Pending','Failed','Failed'
282,'CB122110  ',282,'CB122110  ','Medical','Low',7351.31,2749551,905078,323,'Structured',95.91,'Passed','Failed','Verified','Pending'
283,'CB605458  ',283,'CB605458  ','Financial','High',7504.67,2345634,788277,2445,'Unstructured',70.27,'Passed','Failed','Verified','Pending'
284,'CB268528  ',284,'CB268528  ','Medical','Medium',8855.31,9511856,829046,147,'Mixed',74.79,'Failed','Pending','Verified','Pending'
285,'CB829905  ',285,'CB829905  ','Medical','High',4171.13,9430172,737843,2774,'Structured',78.78,'Passed','Success','Failed','Verified'
286,'CB343831  ',286,'CB343831  ','Medical','Low',2003.21,5395429,518741,3587,'Unstructured',26.36,'Failed','Pending','Failed','Pending'
287,'CB816834  ',287,'CB816834  ','Commercial','Low',7153.26,7658791,95607,3065,'Unstructured',21.55,NULL,'Pending','Pending','Verified'
288,'CB946894  ',288,'CB946894  ','Financial','Medium',1769.44,647334,56830,2772,'Mixed',87.90,NULL,'Pending','Pending','Failed'
289,'CB152835  ',289,'CB152835  ','Industrial','High',647.37,3432671,985377,188,'Structured',4.89,'Failed','Success','Failed','Pending'
290,'CB367978  ',290,'CB367978  ','Financial','Medium',6612.12,8205584,336179,341,'Mixed',90.58,'Failed','Success','Pending','Verified'
291,'CB150562  ',291,'CB150562  ','Personal','High',4379.31,1121703,454213,3075,'Structured',85.78,NULL,'Success','Pending','Failed'
292,'CB157625  ',292,'CB157625  ','Financial','Medium',639.51,2987993,96124,2385,'Mixed',63.61,'Failed','Success','Failed','Failed'
293,'CB686103  ',293,'CB686103  ','Medical','Critical',1499.71,1051483,679307,1689,'Structured',65.17,'Passed','Pending','Verified','Failed'
294,'CB150278  ',294,'CB150278  ','Financial','Low',7275.41,3511906,715359,195,'Structured',72.25,'Passed','Pending','Failed','Verified'
295,'CB646577  ',295,'CB646577  ','Personal','Critical',8184.07,7604381,778213,2193,'Mixed',42.89,'Failed','Success','Failed','Pending'
296,'CB293416  ',296,'CB293416  ','Financial','Low',8836.30,7413653,310915,1923,'Structured',32.86,'Passed','Pending','Verified','Pending'
297,'CB740893  ',297,'CB740893  ','Personal','Medium',6888.69,7236946,918314,1951,'Mixed',40.84,'Failed','Pending','Verified','Verified'
298,'CB304436  ',298,'CB304436  ','Personal','Low',1566.83,3226508,940682,1846,'Unstructured',28.06,NULL,'Success','Verified','Verified'
299,'CB213942  ',299,'CB213942  ','Medical','Medium',704.98,1786226,782709,1830,'Structured',17.92,'Passed','Success','Verified','Verified'
300,'CB835988  ',300,'CB835988  ','Financial','Critical',424.92,9989330,554257,3368,'Unstructured',37.69,'Failed','Failed','Verified','Pending'
301,'CB181909  ',301,'CB181909  ','Financial','Critical',1638.07,9328380,873408,2621,'Mixed',73.74,'Failed','Pending','Failed','Verified'
302,'CB652704  ',302,'CB652704  ','Industrial','Low',3328.95,1085161,550523,2536,'Unstructured',60.87,NULL,'Pending','Verified','Failed'
303,'CB556070  ',303,'CB556070  ','Commercial','High',2195.20,5032655,199596,2619,'Mixed',74.60,'Passed','Pending','Verified','Pending'
304,'CB336196  ',304,'CB336196  ','Industrial','High',277.50,1270959,36806,2866,'Unstructured',40.05,'Passed','Failed','Pending','Failed'
305,'CB971064  ',305,'CB971064  ','Personal','High',5335.51,4695529,684483,642,'Mixed',27.29,'Failed','Success','Verified','Pending'
306,'CB821725  ',306,'CB821725  ','Personal','Critical',1098.84,1441040,562042,2067,'Mixed',58.37,'Failed','Success','Pending','Pending'
307,'CB614958  ',307,'CB614958  ','Personal','Medium',5044.36,5708442,506190,3442,'Unstructured',67.88,NULL,'Success','Failed','Failed'
308,'CB524973  ',308,'CB524973  ','Personal','Low',4493.42,3927864,227276,3335,'Mixed',8.12,NULL,'Failed','Failed','Verified'
309,'CB390837  ',309,'CB390837  ','Industrial','Medium',5338.48,9087639,198523,2345,'Unstructured',50.90,'Failed','Pending','Verified','Pending'
310,'CB131484  ',310,'CB131484  ','Industrial','Critical',219.69,6368653,853366,880,'Mixed',11.09,'Failed','Pending','Verified','Pending'
311,'CB865618  ',311,'CB865618  ','Personal','High',3753.95,7629488,566959,1499,'Mixed',82.81,NULL,'Success','Verified','Failed'
312,'CB515240  ',312,'CB515240  ','Industrial','Low',1805.32,6254337,679663,2063,'Mixed',30.59,NULL,'Failed','Pending','Verified'
313,'CB102272  ',313,'CB102272  ','Commercial','Medium',6769.88,4941707,441970,292,'Structured',27.86,NULL,'Failed','Failed','Pending'
314,'CB695928  ',314,'CB695928  ','Personal','Low',1927.92,7950928,703734,2136,'Unstructured',27.67,'Passed','Success','Pending','Failed'
315,'CB348577  ',315,'CB348577  ','Medical','Low',5066.08,1636213,432476,3154,'Unstructured',77.44,NULL,'Success','Verified','Verified'
316,'CB744131  ',316,'CB744131  ','Personal','High',1564.17,8351563,9391,3110,'Unstructured',5.79,NULL,'Pending','Pending','Pending'
317,'CB316179  ',317,'CB316179  ','Personal','Medium',8177.98,9928146,291599,145,'Unstructured',23.43,'Failed','Pending','Pending','Pending'
318,'CB605606  ',318,'CB605606  ','Medical','Medium',1298.52,396062,338451,3644,'Structured',98.28,'Failed','Pending','Verified','Pending'
319,'CB135909  ',319,'CB135909  ','Industrial','High',7588.25,9917137,401433,1550,'Unstructured',19.49,NULL,'Success','Failed','Failed'
320,'CB768504  ',320,'CB768504  ','Industrial','Low',5239.90,3517704,834270,2268,'Unstructured',13.67,'Passed','Pending','Verified','Pending'
321,'CB323501  ',321,'CB323501  ','Medical','Medium',5248.04,1261982,886309,748,'Mixed',36.62,'Passed','Failed','Failed','Verified'
322,'CB977025  ',322,'CB977025  ','Medical','Medium',4644.93,365614,506936,2920,'Unstructured',54.64,'Failed','Failed','Failed','Verified'
323,'CB246509  ',323,'CB246509  ','Financial','Medium',1659.55,5566459,971543,3245,'Structured',70.31,'Failed','Pending','Pending','Verified'
324,'CB222293  ',324,'CB222293  ','Commercial','Critical',7399.13,9687483,844555,1772,'Structured',15.84,NULL,'Success','Failed','Failed'
325,'CB616647  ',325,'CB616647  ','Financial','High',697.00,700101,839221,1892,'Unstructured',68.33,NULL,'Failed','Failed','Pending'
326,'CB251168  ',326,'CB251168  ','Personal','Low',1010.28,9702592,182818,2439,'Structured',71.95,'Failed','Failed','Pending','Failed'
327,'CB229170  ',327,'CB229170  ','Medical','High',3839.30,6336196,588610,419,'Mixed',7.66,'Failed','Success','Verified','Pending'
328,'CB818306  ',328,'CB818306  ','Industrial','High',6634.54,3603975,858878,1748,'Mixed',95.94,'Passed','Pending','Verified','Pending'
329,'CB786991  ',329,'CB786991  ','Personal','Low',3738.60,145544,281864,2706,'Structured',9.22,NULL,'Failed','Pending','Pending'
330,'CB444512  ',330,'CB444512  ','Commercial','Low',1630.57,6749772,964643,3590,'Unstructured',72.55,NULL,'Failed','Pending','Verified'
331,'CB790413  ',331,'CB790413  ','Medical','High',763.30,3930606,848329,2392,'Mixed',6.65,NULL,'Failed','Verified','Verified'
332,'CB246735  ',332,'CB246735  ','Commercial','High',5698.10,6626781,160703,3191,'Mixed',37.61,'Passed','Failed','Pending','Verified'
333,'CB291583  ',333,'CB291583  ','Financial','Critical',1494.26,6316693,772680,2760,'Unstructured',7.57,NULL,'Success','Verified','Pending'
334,'CB640170  ',334,'CB640170  ','Commercial','High',9191.76,5320007,404086,2700,'Unstructured',11.76,'Failed','Pending','Pending','Verified'
335,'CB745089  ',335,'CB745089  ','Medical','Critical',6141.53,717757,196,484,'Unstructured',20.04,'Passed','Success','Verified','Failed'
336,'CB293511  ',336,'CB293511  ','Personal','Medium',936.40,8072529,21466,3497,'Structured',59.96,'Failed','Failed','Pending','Failed'
337,'CB999870  ',337,'CB999870  ','Financial','High',2157.40,2817583,206730,998,'Mixed',72.12,'Passed','Pending','Verified','Failed'
338,'CB472138  ',338,'CB472138  ','Financial','Low',7705.02,4875134,49836,3380,'Mixed',74.55,NULL,'Success','Failed','Failed'
339,'CB677542  ',339,'CB677542  ','Commercial','Low',8525.25,6526012,144496,3242,'Mixed',37.34,NULL,'Pending','Verified','Verified'
340,'CB256541  ',340,'CB256541  ','Commercial','Critical',4500.66,7899923,831234,137,'Unstructured',82.45,'Passed','Success','Pending','Pending'
341,'CB354592  ',341,'CB354592  ','Commercial','Critical',6809.49,1744059,634589,2725,'Structured',79.60,NULL,'Success','Pending','Pending'
342,'CB656131  ',342,'CB656131  ','Financial','Medium',5412.73,3522203,997494,1795,'Unstructured',50.85,NULL,'Failed','Verified','Failed'
343,'CB206745  ',343,'CB206745  ','Personal','Medium',7985.71,9048583,162245,2591,'Unstructured',48.83,NULL,'Failed','Pending','Verified'
344,'CB885987  ',344,'CB885987  ','Personal','High',434.20,4582834,957099,1274,'Mixed',62.75,'Failed','Pending','Verified','Pending'
345,'CB514758  ',345,'CB514758  ','Financial','Low',7281.16,4088567,456088,1729,'Unstructured',56.45,'Failed','Pending','Pending','Verified'
346,'CB396802  ',346,'CB396802  ','Industrial','Low',8325.68,2320693,553256,786,'Unstructured',75.31,NULL,'Pending','Failed','Verified'
347,'CB948987  ',347,'CB948987  ','Personal','Medium',5056.71,9555383,784721,146,'Mixed',66.45,NULL,'Success','Failed','Failed'
348,'CB718382  ',348,'CB718382  ','Financial','Critical',9007.86,7363531,29779,142,'Mixed',51.12,NULL,'Failed','Verified','Pending'
349,'CB994500  ',349,'CB994500  ','Commercial','Critical',3311.29,1546438,178688,871,'Unstructured',86.73,'Passed','Success','Failed','Failed'
350,'CB643347  ',350,'CB643347  ','Financial','Low',8951.66,1025133,901292,1577,'Mixed',95.79,'Passed','Pending','Pending','Pending'
351,'CB736273  ',351,'CB736273  ','Financial','Critical',2748.46,5051053,243185,2343,'Mixed',13.33,NULL,'Success','Pending','Verified'
352,'CB263492  ',352,'CB263492  ','Personal','Medium',4238.20,4462125,831985,2376,'Mixed',45.73,'Failed','Failed','Verified','Failed'
353,'CB806282  ',353,'CB806282  ','Personal','Critical',1973.24,402015,23022,3214,'Unstructured',32.78,'Failed','Success','Verified','Verified'
354,'CB601888  ',354,'CB601888  ','Financial','High',1316.48,6162668,454003,2226,'Mixed',1.00,NULL,'Failed','Pending','Verified'
355,'CB516015  ',355,'CB516015  ','Commercial','Low',796.53,9944187,918161,2984,'Structured',26.43,NULL,'Pending','Verified','Failed'
356,'CB578713  ',356,'CB578713  ','Industrial','Medium',2574.89,4747345,250139,997,'Structured',75.20,'Passed','Failed','Failed','Verified'
357,'CB150931  ',357,'CB150931  ','Personal','Low',9918.31,9940015,185852,1757,'Unstructured',40.49,'Failed','Pending','Failed','Verified'
358,'CB799487  ',358,'CB799487  ','Personal','Low',4048.03,8850376,604727,3144,'Mixed',46.95,NULL,'Pending','Pending','Failed'
359,'CB809672  ',359,'CB809672  ','Financial','Medium',8081.43,6190019,688832,1322,'Unstructured',43.84,NULL,'Success','Pending','Verified'
360,'CB330924  ',360,'CB330924  ','Financial','Medium',7256.55,8616757,292438,1086,'Structured',21.73,NULL,'Pending','Verified','Verified'
361,'CB117620  ',361,'CB117620  ','Industrial','Low',9161.26,6679050,399488,1932,'Mixed',45.40,'Failed','Pending','Pending','Pending'
362,'CB262793  ',362,'CB262793  ','Financial','Critical',4921.66,2425318,937742,39,'Mixed',5.41,'Failed','Pending','Pending','Pending'
363,'CB911395  ',363,'CB911395  ','Personal','Critical',657.51,5624884,834608,2789,'Unstructured',48.61,'Passed','Pending','Verified','Verified'
364,'CB353957  ',364,'CB353957  ','Financial','Low',1951.47,1808362,385938,2559,'Structured',45.24,'Passed','Success','Failed','Verified'
365,'CB940271  ',365,'CB940271  ','Financial','Medium',5043.18,8275774,531210,1917,'Unstructured',10.07,'Failed','Success','Verified','Pending'
366,'CB191938  ',366,'CB191938  ','Medical','Critical',7532.23,2254515,6341,146,'Structured',86.56,NULL,'Failed','Failed','Verified'
367,'CB529847  ',367,'CB529847  ','Industrial','Critical',3194.26,3596645,319962,2987,'Unstructured',75.97,'Failed','Pending','Verified','Verified'
368,'CB359164  ',368,'CB359164  ','Personal','High',6122.73,8086299,745205,2393,'Mixed',97.59,NULL,'Failed','Pending','Verified'
369,'CB848725  ',369,'CB848725  ','Medical','Low',9546.36,4038378,125389,2855,'Unstructured',57.82,NULL,'Pending','Pending','Verified'
370,'CB400159  ',370,'CB400159  ','Financial','Critical',8156.07,1860328,843492,213,'Structured',23.63,'Passed','Success','Pending','Failed'
371,'CB544297  ',371,'CB544297  ','Commercial','Medium',5802.94,5842146,213702,3060,'Mixed',18.13,'Failed','Failed','Pending','Verified'
372,'CB727455  ',372,'CB727455  ','Commercial','Critical',5872.59,1393034,737447,1781,'Unstructured',75.99,NULL,'Pending','Failed','Pending'
373,'CB132620  ',373,'CB132620  ','Commercial','Critical',3348.32,6319290,72363,3485,'Mixed',20.97,NULL,'Failed','Failed','Verified'
374,'CB821797  ',374,'CB821797  ','Financial','Low',217.35,7831022,572767,1384,'Structured',83.70,'Passed','Pending','Verified','Failed'
375,'CB327518  ',375,'CB327518  ','Personal','Critical',2117.15,8117303,506601,1772,'Unstructured',3.44,'Failed','Failed','Pending','Pending'
376,'CB529173  ',376,'CB529173  ','Commercial','Critical',2366.86,4078710,477731,1179,'Mixed',29.22,'Failed','Failed','Pending','Pending'
377,'CB828883  ',377,'CB828883  ','Medical','Low',1866.35,3791058,557424,1614,'Mixed',21.39,NULL,'Success','Failed','Verified'
378,'CB155094  ',378,'CB155094  ','Medical','Medium',7429.63,6274230,91052,3334,'Mixed',81.29,'Passed','Pending','Failed','Verified'
379,'CB213583  ',379,'CB213583  ','Personal','Medium',5350.16,730899,488862,415,'Structured',58.59,NULL,'Success','Verified','Verified'
380,'CB429095  ',380,'CB429095  ','Industrial','Low',1284.61,5845547,481071,2004,'Structured',2.07,'Failed','Success','Verified','Verified'
381,'CB700263  ',381,'CB700263  ','Financial','Critical',9063.86,4302408,963290,283,'Structured',10.10,NULL,'Pending','Failed','Failed'
382,'CB639324  ',382,'CB639324  ','Personal','Critical',2292.54,9280364,570312,76,'Mixed',52.60,'Passed','Pending','Failed','Verified'
383,'CB117012  ',383,'CB117012  ','Financial','Low',6320.88,4871906,614374,3323,'Unstructured',80.62,NULL,'Success','Verified','Failed'
384,'CB660990  ',384,'CB660990  ','Commercial','Low',9927.38,3380844,268950,1767,'Mixed',9.38,'Passed','Success','Pending','Failed'
385,'CB470557  ',385,'CB470557  ','Industrial','Low',2543.43,659761,659855,3140,'Mixed',47.50,'Passed','Success','Verified','Pending'
386,'CB318473  ',386,'CB318473  ','Commercial','Low',8115.63,7007890,660375,717,'Mixed',9.57,'Failed','Pending','Failed','Verified'
387,'CB886818  ',387,'CB886818  ','Financial','Critical',5115.59,1130474,601347,53,'Structured',99.29,NULL,'Success','Pending','Pending'
388,'CB593953  ',388,'CB593953  ','Industrial','Medium',6544.51,9215341,678534,2161,'Mixed',78.11,'Failed','Success','Failed','Verified'
389,'CB536735  ',389,'CB536735  ','Financial','Medium',5496.26,7969531,680693,1136,'Mixed',89.45,'Failed','Success','Pending','Failed'
390,'CB590137  ',390,'CB590137  ','Personal','Low',788.02,8932276,956425,2790,'Structured',20.43,'Failed','Success','Pending','Pending'
391,'CB799732  ',391,'CB799732  ','Medical','High',2615.21,1090854,344995,97,'Unstructured',81.55,'Passed','Failed','Failed','Pending'
392,'CB632990  ',392,'CB632990  ','Industrial','Low',5062.30,1264344,36259,590,'Structured',99.81,'Passed','Failed','Verified','Pending'
393,'CB657397  ',393,'CB657397  ','Industrial','Medium',3687.90,8399014,234369,1087,'Structured',62.55,'Failed','Failed','Pending','Pending'
394,'CB143153  ',394,'CB143153  ','Personal','Low',6075.83,3303887,503210,376,'Unstructured',45.14,NULL,'Failed','Failed','Failed'
395,'CB639392  ',395,'CB639392  ','Industrial','High',5317.34,7757423,939371,2763,'Mixed',97.56,NULL,'Pending','Verified','Pending'
396,'CB511866  ',396,'CB511866  ','Industrial','Critical',5385.13,3552508,685648,1317,'Structured',38.19,'Failed','Failed','Verified','Verified'
397,'CB287342  ',397,'CB287342  ','Financial','Low',2070.92,3153418,228683,3038,'Structured',51.19,'Passed','Failed','Verified','Failed'
398,'CB245016  ',398,'CB245016  ','Commercial','High',5690.73,1922016,406066,1260,'Unstructured',32.28,NULL,'Failed','Verified','Failed'
399,'CB631529  ',399,'CB631529  ','Commercial','Low',6441.08,8453957,616321,2062,'Mixed',34.42,NULL,'Pending','Pending','Failed'
400,'CB670865  ',400,'CB670865  ','Medical','Medium',1740.92,5497228,132126,2312,'Structured',75.31,'Failed','Success','Pending','Pending'
