183,183,183,183,'CB383254  ',NULL,45,1,'Not Started','2025-02-24','Not Required','BCRs','Completed','Partial','Outdated','Fully Integrated',521,365,128,10,10.5
184,184,184,184,'CB894071  ',NULL,20,5,'In Progress','2025-04-18','Submitted','Derogations','In Progress','Met','Outdated','Fully Integrated',898,326,138,90,2.4
185,185,185,185,'CB371926  ','Complete',50,0,'Completed','2025-04-14','Required','Adequacy Decision','In Progress','Partial','Complete','Fully Integrated',192,204,40,62,2.3
186,186,186,186,'CB326339  ','Complete',38,8,'Not Started','2025-04-08','Required','SCCs','In Progress','Partial','Outdated','Fully Integrated',683,93,3,36,20.0
187,187,187,187,'CB263247  ','Complete',1,3,'Completed','2025-05-14','Not Required','Derogations','Completed','Partial','Complete','Fully Integrated',753,316,100,86,3.7
188,188,188,188,'CB115541  ',NULL,35,0,'Completed','2025-05-01','Not Required','BCRs','Required','Met','Outdated','Partial',295,413,40,0,26.9
189,189,189,189,'CB133427  ',NULL,5,2,'Completed','2025-03-12','Required','BCRs','In Progress','Not Met','Outdated','Manual',500,357,6,15,2.3
190,190,190,190,'CB679229  ','Complete',50,1,'Not Started','2025-04-25','Submitted','SCCs','Completed','Met','Outdated','Manual',704,164,83,11,28.2
191,191,191,191,'CB816336  ','Complete',4,5,'In Progress','2025-05-04','Submitted','BCRs','Completed','Partial','Outdated','Fully Integrated',1,276,95,23,23.9
192,192,192,192,'CB483280  ','Complete',40,8,'In Progress','2025-04-07','Not Required','Derogations','Required','Not Met','Partial','Manual',227,218,107,55,14.5
193,193,193,193,'CB700518  ','Complete',41,9,'Not Started','2025-03-04','Required','SCCs','In Progress','Met','Complete','Partial',391,328,67,63,15.7
194,194,194,194,'CB716665  ',NULL,31,2,'Completed','2025-05-18','Not Required','Adequacy Decision','Completed','Not Met','Complete','Partial',138,188,56,9,17.9
195,195,195,195,'CB822244  ','Complete',49,8,'Completed','2025-03-26','Submitted','SCCs','Required','Not Met','Complete','Fully Integrated',942,121,78,26,9.0
196,196,196,196,'CB210105  ','Complete',50,2,'Not Started','2025-02-22','Not Required','SCCs','Required','Met','Partial','Fully Integrated',869,352,184,0,5.6
197,197,197,197,'CB941940  ','Complete',5,1,'Completed','2025-04-12','Submitted','BCRs','Completed','Partial','Outdated','Manual',290,354,170,14,10.5
198,198,198,198,'CB746181  ',NULL,22,5,'Completed','2025-03-02','Required','SCCs','Required','Not Met','Complete','Manual',231,50,43,30,14.9
199,199,199,199,'CB873173  ',NULL,24,9,'In Progress','2025-04-23','Submitted','Derogations','Required','Not Met','Partial','Fully Integrated',423,289,87,48,7.3
200,200,200,200,'CB391313  ',NULL,1,0,'Not Started','2025-04-08','Submitted','Adequacy Decision','In Progress','Partial','Complete','Fully Integrated',969,378,62,45,11.2
201,201,201,201,'CB856704  ',NULL,27,6,'In Progress','2025-03-24','Submitted','Adequacy Decision','Required','Not Met','Outdated','Manual',455,390,42,32,14.3
202,202,202,202,'CB385714  ',NULL,11,2,'Not Started','2025-04-19','Required','Adequacy Decision','In Progress','Met','Outdated','Partial',601,4,185,98,8.1
203,203,203,203,'CB620036  ',NULL,33,4,'Completed','2025-03-23','Not Required','Derogations','Completed','Met','Partial','Partial',5,68,46,95,20.6
204,204,204,204,'CB812630  ',NULL,19,8,'Not Started','2025-03-29','Not Required','BCRs','Completed','Not Met','Complete','Fully Integrated',81,465,46,92,16.7
205,205,205,205,'CB526714  ',NULL,12,3,'Completed','2025-02-21','Submitted','BCRs','In Progress','Not Met','Complete','Fully Integrated',80,299,103,35,6.0
206,206,206,206,'CB386816  ',NULL,26,6,'Completed','2025-04-25','Submitted','BCRs','In Progress','Met','Partial','Fully Integrated',106,168,139,90,3.0
207,207,207,207,'CB518054  ',NULL,15,0,'Completed','2025-05-12','Required','Derogations','Completed','Met','Complete','Partial',901,214,140,25,12.3
208,208,208,208,'CB635507  ','Complete',9,8,'In Progress','2025-03-20','Required','BCRs','Completed','Not Met','Partial','Partial',553,478,119,22,24.7
209,209,209,209,'CB623083  ','Complete',36,1,'In Progress','2025-05-03','Required','SCCs','In Progress','Met','Outdated','Manual',713,466,59,70,23.6
210,210,210,210,'CB541945  ',NULL,44,10,'In Progress','2025-05-20','Submitted','BCRs','Required','Partial','Outdated','Partial',948,328,116,61,25.5
211,211,211,211,'CB523821  ',NULL,44,8,'Completed','2025-04-17','Required','Adequacy Decision','Required','Met','Outdated','Manual',956,150,181,79,16.0
212,212,212,212,'CB582018  ',NULL,11,2,'In Progress','2025-02-27','Submitted','Adequacy Decision','Required','Partial','Partial','Manual',678,352,8,52,6.1
213,213,213,213,'CB122034  ','Complete',27,10,'Not Started','2025-03-06','Required','BCRs','In Progress','Partial','Partial','Manual',293,492,100,24,14.7
214,214,214,214,'CB389929  ',NULL,10,1,'Completed','2025-03-23','Submitted','BCRs','Required','Not Met','Complete','Manual',300,362,121,75,3.8
215,215,215,215,'CB770914  ','Complete',17,9,'Completed','2025-04-21','Not Required','BCRs','In Progress','Partial','Complete','Manual',383,500,68,59,29.5
216,216,216,216,'CB574369  ','Complete',25,1,'Completed','2025-03-25','Required','SCCs','Required','Met','Complete','Fully Integrated',998,164,42,13,24.9
217,217,217,217,'CB473673  ',NULL,8,7,'Completed','2025-04-01','Required','BCRs','Required','Partial','Complete','Partial',657,231,120,75,17.9
218,218,218,218,'CB435415  ','Complete',3,9,'In Progress','2025-05-05','Required','Adequacy Decision','In Progress','Partial','Partial','Partial',219,366,71,72,16.2
219,219,219,219,'CB535477  ','Complete',39,1,'In Progress','2025-04-24','Not Required','Derogations','Completed','Met','Complete','Fully Integrated',531,493,131,56,27.7
220,220,220,220,'CB324610  ',NULL,10,10,'Not Started','2025-03-26','Not Required','Adequacy Decision','Required','Met','Outdated','Fully Integrated',160,473,26,51,2.9
221,221,221,221,'CB729290  ',NULL,38,3,'Completed','2025-03-30','Not Required','Derogations','In Progress','Met','Outdated','Fully Integrated',468,343,8,36,9.7
222,222,222,222,'CB123225  ',NULL,14,7,'Not Started','2025-04-02','Submitted','Adequacy Decision','Required','Partial','Outdated','Fully Integrated',416,486,35,65,23.2
223,223,223,223,'CB723642  ',NULL,8,1,'In Progress','2025-03-30','Required','Adequacy Decision','Completed','Met','Outdated','Manual',485,28,32,62,28.7
224,224,224,224,'CB272146  ',NULL,0,3,'Not Started','2025-05-06','Submitted','SCCs','Required','Met','Outdated','Manual',837,406,131,83,28.4
225,225,225,225,'CB282716  ',NULL,12,7,'Not Started','2025-04-13','Submitted','BCRs','Completed','Partial','Outdated','Fully Integrated',614,381,122,8,16.0
226,226,226,226,'CB189383  ',NULL,45,5,'Completed','2025-04-12','Required','Adequacy Decision','Completed','Not Met','Complete','Partial',835,395,53,18,6.4
227,227,227,227,'CB531104  ',NULL,10,5,'In Progress','2025-03-25','Submitted','Adequacy Decision','Required','Partial','Complete','Fully Integrated',637,31,138,9,6.3
228,228,228,228,'CB543839  ',NULL,15,8,'In Progress','2025-04-06','Not Required','Adequacy Decision','Completed','Not Met','Complete','Manual',161,423,23,55,29.7
229,229,229,229,'CB591520  ',NULL,17,10,'In Progress','2025-02-20','Submitted','SCCs','Required','Not Met','Partial','Partial',955,118,172,31,6.5
230,230,230,230,'CB434942  ','Complete',13,5,'In Progress','2025-05-06','Not Required','Derogations','Required','Not Met','Complete','Partial',135,263,42,81,24.7
231,231,231,231,'CB773875  ',NULL,36,5,'Not Started','2025-04-18','Not Required','SCCs','Required','Not Met','Partial','Fully Integrated',435,441,197,98,24.0
232,232,232,232,'CB404566  ','Complete',50,9,'Completed','2025-02-23','Submitted','Adequacy Decision','Required','Met','Partial','Partial',768,347,188,48,26.7
233,233,233,233,'CB320043  ',NULL,19,1,'Completed','2025-03-22','Required','Derogations','In Progress','Met','Partial','Partial',884,324,154,24,19.5
234,234,234,234,'CB108793  ','Complete',12,4,'In Progress','2025-03-14','Required','Adequacy Decision','Completed','Partial','Outdated','Partial',917,195,191,3,28.7
235,235,235,235,'CB885330  ',NULL,24,5,'In Progress','2025-02-20','Submitted','Derogations','Required','Not Met','Partial','Fully Integrated',527,89,188,14,22.6
236,236,236,236,'CB699869  ',NULL,0,4,'Not Started','2025-04-16','Required','Adequacy Decision','Required','Met','Outdated','Manual',26,14,10,54,21.1
237,237,237,237,'CB730919  ',NULL,30,0,'Not Started','2025-05-10','Submitted','BCRs','Completed','Not Met','Partial','Fully Integrated',671,10,81,99,2.0
238,238,238,238,'CB292392  ',NULL,23,5,'Not Started','2025-05-09','Submitted','SCCs','Completed','Met','Complete','Fully Integrated',582,216,44,84,9.1
239,239,239,239,'CB255451  ',NULL,12,3,'Not Started','2025-04-06','Not Required','SCCs','Required','Not Met','Outdated','Partial',794,401,24,82,18.8
240,240,240,240,'CB675423  ','Complete',33,0,'Not Started','2025-03-25','Submitted','Adequacy Decision','Completed','Met','Partial','Manual',355,348,76,2,7.1
241,241,241,241,'CB930621  ',NULL,11,4,'Completed','2025-04-22','Submitted','BCRs','Required','Not Met','Partial','Fully Integrated',61,157,154,64,19.6
242,242,242,242,'CB740276  ',NULL,26,1,'In Progress','2025-05-07','Submitted','SCCs','In Progress','Met','Outdated','Partial',354,352,97,60,16.2
243,243,243,243,'CB598191  ','Complete',25,5,'Not Started','2025-03-28','Submitted','SCCs','Required','Not Met','Outdated','Fully Integrated',137,287,30,96,16.6
244,244,244,244,'CB538314  ',NULL,5,5,'In Progress','2025-04-11','Not Required','Adequacy Decision','In Progress','Met','Complete','Partial',656,34,140,73,7.6
245,245,245,245,'CB456176  ',NULL,16,5,'Completed','2025-03-29','Submitted','Adequacy Decision','In Progress','Partial','Partial','Partial',169,373,60,40,23.7
246,246,246,246,'CB716028  ',NULL,34,5,'In Progress','2025-03-10','Required','BCRs','Required','Not Met','Outdated','Fully Integrated',172,426,14,90,9.8
247,247,247,247,'CB232415  ',NULL,27,10,'In Progress','2025-03-21','Submitted','Adequacy Decision','Required','Met','Outdated','Fully Integrated',931,149,4,58,4.1
248,248,248,248,'CB329523  ','Complete',44,7,'Completed','2025-04-13','Required','SCCs','Required','Partial','Partial','Manual',84,198,145,18,28.4
249,249,249,249,'CB149901  ',NULL,41,4,'Completed','2025-05-18','Not Required','Derogations','In Progress','Met','Outdated','Manual',77,109,16,53,19.4
250,250,250,250,'CB374515  ',NULL,42,6,'In Progress','2025-05-17','Not Required','Adequacy Decision','In Progress','Met','Complete','Partial',462,495,5,86,4.9
251,251,251,251,'CB474321  ','Complete',3,2,'Not Started','2025-03-09','Not Required','SCCs','Completed','Not Met','Outdated','Partial',788,16,114,28,10.7
252,252,252,252,'CB505655  ',NULL,16,1,'Completed','2025-02-26','Required','Derogations','Completed','Partial','Outdated','Manual',554,345,38,76,14.0
253,253,253,253,'CB996635  ',NULL,30,4,'Completed','2025-05-10','Required','BCRs','In Progress','Not Met','Partial','Partial',343,97,78,9,15.1
254,254,254,254,'CB237908  ',NULL,29,6,'In Progress','2025-05-12','Submitted','BCRs','Completed','Met','Partial','Manual',22,64,14,29,9.8
255,255,255,255,'CB621213  ','Complete',25,0,'In Progress','2025-02-21','Required','Derogations','In Progress','Met','Partial','Partial',967,97,11,55,21.8
256,256,256,256,'CB486070  ','Complete',49,5,'Not Started','2025-04-01','Required','SCCs','Completed','Partial','Outdated','Partial',653,170,190,28,3.0
257,257,257,257,'CB457265  ',NULL,20,6,'Not Started','2025-03-26','Required','Adequacy Decision','In Progress','Partial','Outdated','Manual',323,317,128,94,19.6
258,258,258,258,'CB295801  ',NULL,28,10,'In Progress','2025-02-20','Required','Derogations','Completed','Met','Partial','Manual',385,414,189,0,29.7
259,259,259,259,'CB458004  ',NULL,1,5,'Completed','2025-04-30','Not Required','Derogations','Required','Met','Complete','Manual',549,62,30,30,3.0
260,260,260,260,'CB839247  ','Complete',35,8,'In Progress','2025-05-07','Required','SCCs','In Progress','Partial','Partial','Manual',231,332,137,51,17.3
261,261,261,261,'CB426536  ','Complete',42,3,'In Progress','2025-02-22','Submitted','BCRs','Completed','Not Met','Partial','Manual',232,227,129,18,28.7
262,262,262,262,'CB740562  ','Complete',23,10,'In Progress','2025-03-22','Not Required','Derogations','Required','Not Met','Complete','Partial',48,81,179,55,17.8
263,263,263,263,'CB214440  ',NULL,33,1,'In Progress','2025-03-05','Required','Adequacy Decision','In Progress','Not Met','Outdated','Manual',872,355,122,94,15.7
264,264,264,264,'CB245959  ',NULL,16,4,'In Progress','2025-03-15','Required','BCRs','Completed','Not Met','Outdated','Fully Integrated',983,399,2,87,18.4
265,265,265,265,'CB121824  ',NULL,4,8,'Completed','2025-03-01','Submitted','BCRs','Required','Not Met','Outdated','Manual',736,227,111,60,15.1
266,266,266,266,'CB111176  ',NULL,34,3,'Completed','2025-04-25','Not Required','BCRs','In Progress','Not Met','Outdated','Manual',197,17,147,84,3.9
267,267,267,267,'CB604907  ',NULL,42,6,'In Progress','2025-03-16','Submitted','Derogations','In Progress','Partial','Outdated','Fully Integrated',824,162,176,36,4.3
268,268,268,268,'CB100138  ','Complete',46,9,'In Progress','2025-03-04','Required','SCCs','Required','Met','Partial','Partial',679,279,169,27,15.1
269,269,269,269,'CB881840  ',NULL,30,9,'In Progress','2025-05-03','Required','Derogations','Completed','Met','Partial','Manual',115,144,138,18,8.3
270,270,270,270,'CB249634  ','Complete',13,0,'Completed','2025-04-15','Required','SCCs','Required','Not Met','Complete','Partial',689,288,166,2,16.3
271,271,271,271,'CB207860  ',NULL,1,2,'Completed','2025-03-09','Submitted','Derogations','In Progress','Not Met','Partial','Fully Integrated',348,257,10,97,5.4
272,272,272,272,'CB957692  ',NULL,15,8,'Completed','2025-03-10','Not Required','SCCs','Required','Met','Complete','Manual',169,435,178,82,14.5
273,273,273,273,'CB488883  ','Complete',48,2,'Completed','2025-05-11','Submitted','BCRs','Completed','Met','Partial','Fully Integrated',52,260,28,67,4.9
274,274,274,274,'CB593318  ',NULL,28,7,'Not Started','2025-04-19','Submitted','Adequacy Decision','In Progress','Met','Complete','Partial',1,462,129,51,25.5
275,275,275,275,'CB969365  ',NULL,19,4,'Not Started','2025-05-15','Required','SCCs','In Progress','Not Met','Outdated','Partial',687,290,185,85,5.1
276,276,276,276,'CB647353  ','Complete',26,0,'In Progress','2025-05-09','Not Required','Adequacy Decision','Completed','Met','Outdated','Manual',249,273,14,35,18.7
277,277,277,277,'CB740410  ','Complete',27,6,'In Progress','2025-03-04','Not Required','BCRs','Completed','Not Met','Complete','Fully Integrated',103,306,25,33,12.7
278,278,278,278,'CB415007  ','Complete',8,2,'In Progress','2025-04-29','Required','Derogations','Completed','Not Met','Partial','Partial',383,30,54,32,23.4
279,279,279,279,'CB705003  ','Complete',16,1,'Completed','2025-04-29','Required','Derogations','In Progress','Not Met','Outdated','Fully Integrated',265,173,121,66,1.2
280,280,280,280,'CB175483  ','Complete',31,3,'Completed','2025-03-28','Not Required','BCRs','In Progress','Not Met','Complete','Fully Integrated',663,43,92,19,23.5
281,281,281,281,'CB794660  ',NULL,12,8,'Not Started','2025-05-07','Not Required','Derogations','Completed','Not Met','Complete','Partial',72,252,11,79,18.0
282,282,282,282,'CB122110  ','Complete',25,6,'In Progress','2025-02-24','Required','Adequacy Decision','In Progress','Not Met','Partial','Manual',661,256,157,41,22.2
283,283,283,283,'CB605458  ','Complete',21,6,'Completed','2025-05-05','Submitted','Adequacy Decision','Completed','Not Met','Outdated','Manual',119,276,24,59,17.9
284,284,284,284,'CB268528  ',NULL,31,2,'Not Started','2025-02-22','Not Required','BCRs','Required','Partial','Outdated','Partial',701,68,157,48,9.4
285,285,285,285,'CB829905  ',NULL,30,7,'Completed','2025-04-12','Submitted','BCRs','Completed','Met','Outdated','Partial',620,229,80,83,18.0
286,286,286,286,'CB343831  ',NULL,3,4,'Not Started','2025-03-10','Not Required','BCRs','In Progress','Partial','Outdated','Fully Integrated',102,465,181,7,1.6
287,287,287,287,'CB816834  ','Complete',43,7,'Completed','2025-02-28','Not Required','Adequacy Decision','In Progress','Partial','Outdated','Fully Integrated',735,68,33,17,14.1
288,288,288,288,'CB946894  ',NULL,8,10,'In Progress','2025-04-21','Not Required','Derogations','In Progress','Not Met','Partial','Fully Integrated',407,157,82,17,7.0
289,289,289,289,'CB152835  ','Complete',2,3,'In Progress','2025-05-01','Submitted','BCRs','In Progress','Partial','Outdated','Fully Integrated',545,466,123,87,15.0
290,290,290,290,'CB367978  ',NULL,39,8,'In Progress','2025-03-18','Required','Adequacy Decision','In Progress','Partial','Outdated','Partial',504,281,140,90,6.7
291,291,291,291,'CB150562  ',NULL,13,3,'In Progress','2025-04-12','Not Required','Derogations','Completed','Partial','Partial','Partial',612,319,176,10,28.7
292,292,292,292,'CB157625  ',NULL,38,0,'Completed','2025-03-24','Submitted','Derogations','In Progress','Partial','Complete','Fully Integrated',161,196,97,57,21.8
293,293,293,293,'CB686103  ','Complete',48,2,'In Progress','2025-03-29','Submitted','BCRs','In Progress','Not Met','Partial','Manual',651,325,140,35,29.5
294,294,294,294,'CB150278  ','Complete',37,4,'Not Started','2025-04-26','Required','SCCs','In Progress','Not Met','Complete','Fully Integrated',86,123,96,99,11.8
295,295,295,295,'CB646577  ',NULL,46,5,'In Progress','2025-04-24','Submitted','SCCs','In Progress','Not Met','Complete','Partial',78,442,180,48,3.4
296,296,296,296,'CB293416  ',NULL,43,2,'Not Started','2025-05-09','Required','BCRs','Required','Not Met','Complete','Manual',261,390,186,91,3.6
297,297,297,297,'CB740893  ','Complete',45,6,'In Progress','2025-04-13','Required','Derogations','Completed','Met','Complete','Fully Integrated',168,345,77,82,20.8
298,298,298,298,'CB304436  ',NULL,5,7,'Not Started','2025-04-03','Not Required','SCCs','Required','Partial','Outdated','Manual',709,177,149,60,28.6
299,299,299,299,'CB213942  ','Complete',21,4,'Completed','2025-02-22','Submitted','BCRs','Required','Partial','Outdated','Partial',982,498,86,94,18.7
300,300,300,300,'CB835988  ','Complete',12,7,'Completed','2025-04-09','Submitted','BCRs','In Progress','Met','Outdated','Fully Integrated',379,497,54,98,22.1
301,301,301,301,'CB181909  ','Complete',20,6,'In Progress','2025-03-09','Required','SCCs','Completed','Not Met','Outdated','Partial',794,310,180,65,25.8
302,302,302,302,'CB652704  ',NULL,39,4,'In Progress','2025-04-07','Submitted','BCRs','In Progress','Not Met','Complete','Manual',368,99,1,91,5.3
303,303,303,303,'CB556070  ','Complete',46,6,'Not Started','2025-05-17','Not Required','Adequacy Decision','In Progress','Met','Partial','Partial',934,358,143,60,9.4
304,304,304,304,'CB336196  ',NULL,31,5,'Completed','2025-05-20','Required','Derogations','In Progress','Not Met','Outdated','Manual',212,5,131,88,15.4
305,305,305,305,'CB971064  ',NULL,22,0,'Not Started','2025-03-06','Submitted','Derogations','Completed','Not Met','Partial','Manual',5,420,142,40,14.5
306,306,306,306,'CB821725  ','Complete',7,5,'In Progress','2025-02-22','Submitted','Derogations','In Progress','Not Met','Outdated','Fully Integrated',270,283,87,27,15.5
307,307,307,307,'CB614958  ',NULL,1,7,'In Progress','2025-02-23','Not Required','BCRs','Completed','Not Met','Outdated','Manual',154,339,66,29,25.5
308,308,308,308,'CB524973  ',NULL,12,0,'Not Started','2025-04-08','Not Required','Adequacy Decision','Completed','Not Met','Outdated','Partial',882,329,49,76,12.4
309,309,309,309,'CB390837  ',NULL,1,6,'In Progress','2025-03-06','Required','BCRs','In Progress','Not Met','Complete','Partial',168,92,171,79,9.3
310,310,310,310,'CB131484  ',NULL,40,0,'Not Started','2025-05-08','Not Required','Derogations','Required','Partial','Partial','Partial',262,9,81,89,20.1
311,311,311,311,'CB865618  ','Complete',28,4,'Not Started','2025-03-07','Submitted','Derogations','In Progress','Partial','Complete','Partial',39,455,90,0,23.9
312,312,312,312,'CB515240  ','Complete',20,1,'In Progress','2025-03-06','Submitted','Adequacy Decision','Required','Met','Partial','Fully Integrated',434,386,192,71,21.7
313,313,313,313,'CB102272  ',NULL,34,4,'In Progress','2025-05-01','Not Required','Derogations','Completed','Not Met','Outdated','Manual',504,173,117,24,14.4
314,314,314,314,'CB695928  ','Complete',21,0,'In Progress','2025-04-30','Not Required','Derogations','Completed','Partial','Complete','Partial',169,154,186,58,12.9
315,315,315,315,'CB348577  ',NULL,10,0,'Not Started','2025-02-22','Required','Adequacy Decision','In Progress','Partial','Partial','Fully Integrated',307,160,21,99,23.4
316,316,316,316,'CB744131  ',NULL,35,5,'Not Started','2025-05-17','Not Required','SCCs','Required','Met','Partial','Partial',352,59,15,67,19.8
317,317,317,317,'CB316179  ','Complete',50,6,'Not Started','2025-03-14','Not Required','SCCs','In Progress','Not Met','Complete','Fully Integrated',789,284,170,35,11.5
318,318,318,318,'CB605606  ',NULL,11,7,'Not Started','2025-05-14','Not Required','SCCs','In Progress','Met','Complete','Fully Integrated',493,56,85,21,20.8
319,319,319,319,'CB135909  ',NULL,1,0,'Not Started','2025-03-12','Required','SCCs','In Progress','Not Met','Partial','Fully Integrated',324,401,75,45,2.0
320,320,320,320,'CB768504  ',NULL,16,8,'Not Started','2025-02-22','Submitted','BCRs','Required','Met','Outdated','Manual',332,488,155,62,13.7
321,321,321,321,'CB323501  ',NULL,24,1,'Completed','2025-03-12','Not Required','BCRs','In Progress','Partial','Complete','Manual',454,424,1,60,29.3
322,322,322,322,'CB977025  ','Complete',23,3,'Not Started','2025-04-17','Required','Derogations','Required','Met','Complete','Manual',851,314,176,34,11.3
323,323,323,323,'CB246509  ',NULL,28,8,'Completed','2025-03-28','Submitted','SCCs','Required','Met','Outdated','Fully Integrated',466,243,117,60,10.2
324,324,324,324,'CB222293  ','Complete',17,4,'In Progress','2025-04-10','Submitted','Adequacy Decision','In Progress','Not Met','Outdated','Partial',74,346,114,28,15.6
325,325,325,325,'CB616647  ','Complete',3,3,'Completed','2025-05-03','Not Required','BCRs','Required','Not Met','Partial','Partial',660,15,97,73,28.9
326,326,326,326,'CB251168  ',NULL,18,0,'Completed','2025-05-13','Required','SCCs','Completed','Not Met','Outdated','Fully Integrated',797,16,38,25,14.2
327,327,327,327,'CB229170  ','Complete',47,2,'Not Started','2025-05-15','Not Required','Adequacy Decision','Required','Not Met','Complete','Fully Integrated',344,43,128,84,28.7
328,328,328,328,'CB818306  ','Complete',9,0,'Not Started','2025-02-25','Not Required','Derogations','In Progress','Met','Outdated','Partial',259,243,173,84,24.1
329,329,329,329,'CB786991  ',NULL,4,4,'Not Started','2025-03-04','Not Required','Adequacy Decision','Required','Partial','Partial','Manual',420,28,163,38,15.2
330,330,330,330,'CB444512  ',NULL,21,8,'Completed','2025-03-26','Not Required','SCCs','Required','Not Met','Outdated','Manual',143,372,125,65,22.7
331,331,331,331,'CB790413  ',NULL,40,8,'Not Started','2025-03-11','Submitted','Adequacy Decision','In Progress','Not Met','Complete','Fully Integrated',252,495,199,52,8.3
332,332,332,332,'CB246735  ','Complete',21,2,'In Progress','2025-03-05','Submitted','Derogations','Completed','Partial','Complete','Manual',466,61,166,42,9.3
333,333,333,333,'CB291583  ',NULL,18,4,'Completed','2025-04-29','Not Required','Derogations','Completed','Not Met','Complete','Fully Integrated',198,276,180,17,18.8
334,334,334,334,'CB640170  ','Complete',33,10,'In Progress','2025-05-14','Submitted','Derogations','Completed','Met','Partial','Partial',634,17,116,19,23.0
335,335,335,335,'CB745089  ',NULL,31,9,'In Progress','2025-04-13','Not Required','BCRs','Completed','Met','Complete','Manual',294,116,169,47,8.8
336,336,336,336,'CB293511  ',NULL,9,0,'Completed','2025-05-06','Required','Derogations','Completed','Not Met','Complete','Fully Integrated',102,353,123,51,6.9
337,337,337,337,'CB999870  ','Complete',44,7,'Not Started','2025-03-04','Submitted','SCCs','Completed','Met','Outdated','Fully Integrated',181,483,77,23,10.8
338,338,338,338,'CB472138  ','Complete',15,5,'In Progress','2025-04-15','Submitted','Adequacy Decision','Completed','Partial','Complete','Manual',22,478,136,75,28.6
339,339,339,339,'CB677542  ',NULL,37,6,'In Progress','2025-03-25','Required','Adequacy Decision','Required','Partial','Complete','Manual',922,424,94,12,6.5
340,340,340,340,'CB256541  ',NULL,47,2,'Not Started','2025-04-25','Required','Adequacy Decision','Required','Met','Complete','Manual',494,328,195,61,23.7
341,341,341,341,'CB354592  ',NULL,6,6,'In Progress','2025-03-19','Not Required','Derogations','Completed','Not Met','Complete','Partial',736,298,165,94,22.2
342,342,342,342,'CB656131  ',NULL,3,1,'Completed','2025-05-05','Not Required','SCCs','Completed','Partial','Outdated','Partial',952,115,45,56,14.5
343,343,343,343,'CB206745  ','Complete',6,3,'Completed','2025-03-23','Required','BCRs','In Progress','Partial','Outdated','Fully Integrated',424,134,97,26,16.6
344,344,344,344,'CB885987  ','Complete',15,4,'Not Started','2025-05-04','Not Required','Adequacy Decision','Required','Partial','Complete','Fully Integrated',939,239,167,63,12.6
345,345,345,345,'CB514758  ',NULL,10,0,'Completed','2025-05-02','Submitted','Derogations','In Progress','Met','Partial','Partial',172,175,36,8,10.8
346,346,346,346,'CB396802  ','Complete',18,2,'In Progress','2025-03-27','Not Required','BCRs','Required','Met','Partial','Manual',362,208,54,19,7.4
347,347,347,347,'CB948987  ','Complete',29,9,'Not Started','2025-04-17','Required','SCCs','Completed','Met','Outdated','Partial',70,385,159,75,27.2
348,348,348,348,'CB718382  ',NULL,12,3,'In Progress','2025-02-21','Submitted','Derogations','Required','Partial','Complete','Manual',809,130,183,6,14.5
349,349,349,349,'CB994500  ','Complete',37,3,'In Progress','2025-03-06','Not Required','Derogations','In Progress','Met','Partial','Partial',764,327,184,55,19.6
350,350,350,350,'CB643347  ',NULL,45,9,'In Progress','2025-04-20','Required','BCRs','Completed','Met','Outdated','Manual',530,125,166,68,7.8
351,351,351,351,'CB736273  ','Complete',43,7,'In Progress','2025-04-14','Required','BCRs','Required','Met','Partial','Fully Integrated',351,186,76,6,26.6
352,352,352,352,'CB263492  ',NULL,7,9,'In Progress','2025-05-01','Not Required','SCCs','Completed','Not Met','Complete','Partial',723,122,90,37,4.5
353,353,353,353,'CB806282  ',NULL,11,7,'In Progress','2025-05-13','Required','SCCs','Completed','Met','Complete','Manual',44,194,132,9,2.5
354,354,354,354,'CB601888  ',NULL,28,3,'Completed','2025-05-09','Required','Adequacy Decision','Required','Partial','Outdated','Fully Integrated',473,169,21,32,16.1
355,355,355,355,'CB516015  ',NULL,3,0,'In Progress','2025-05-03','Not Required','Derogations','Required','Met','Complete','Manual',743,210,11,27,23.5
356,356,356,356,'CB578713  ','Complete',37,1,'Not Started','2025-05-11','Submitted','BCRs','Completed','Partial','Outdated','Partial',93,476,83,52,1.9
357,357,357,357,'CB150931  ',NULL,23,4,'Not Started','2025-03-31','Submitted','Adequacy Decision','Completed','Met','Partial','Partial',285,409,148,89,25.9
358,358,358,358,'CB799487  ',NULL,50,2,'In Progress','2025-03-15','Not Required','Derogations','Completed','Not Met','Outdated','Partial',672,123,101,86,4.3
359,359,359,359,'CB809672  ',NULL,4,2,'Not Started','2025-03-28','Submitted','Derogations','In Progress','Partial','Partial','Partial',504,78,20,31,5.3
360,360,360,360,'CB330924  ','Complete',48,2,'Not Started','2025-05-05','Not Required','Derogations','Required','Met','Outdated','Fully Integrated',799,342,55,73,17.7
361,361,361,361,'CB117620  ',NULL,12,2,'Completed','2025-04-27','Required','SCCs','Required','Partial','Partial','Manual',73,153,9,36,25.5
362,362,362,362,'CB262793  ','Complete',47,8,'Completed','2025-05-10','Submitted','SCCs','In Progress','Met','Outdated','Manual',945,422,118,87,12.7
363,363,363,363,'CB911395  ',NULL,44,10,'Completed','2025-04-17','Submitted','BCRs','In Progress','Met','Outdated','Manual',29,333,15,24,12.3
364,364,364,364,'CB353957  ',NULL,30,7,'In Progress','2025-04-12','Not Required','Adequacy Decision','Required','Met','Complete','Manual',998,408,119,100,28.5
