253,'CB996635  ','CB996635  ',54.33,'Partial','Strong','Partial','Active',95,2,18,48.10,91.42,603418.84,1117874.56,'Limited','Medium',34.59,52.78,'Managed','2026-01-04','Not Started'
254,'CB237908  ','CB237908  ',4.59,'Partial','Adequate','Established','Outdated',81,2,12,6.50,80.32,786259.71,660241.57,NULL,'Medium',29.15,20.05,'Optimized','2025-06-29','Delayed'
255,'CB621213  ','CB621213  ',41.75,'Pending','Insufficient','Partial','Outdated',62,2,2,114.40,90.13,888524.72,1669573.94,NULL,'Low',67.62,3.71,'Optimized','2025-05-25','Not Started'
256,'CB486070  ','CB486070  ',25.28,'Implemented','Strong','Established','Active',4,6,8,124.90,82.66,725045.60,572800.66,'Limited','Low',74.82,10.93,'Initial','2025-10-27','On Track'
257,'CB457265  ','CB457265  ',60.19,'Pending','Strong','Partial','Outdated',100,1,3,84.00,99.99,536235.89,381299.14,'Limited','High',59.28,49.12,'Optimized','2025-10-12','Not Started'
258,'CB295801  ','CB295801  ',69.64,'Pending','Strong','Established','Outdated',79,5,0,87.10,94.83,769070.26,224834.98,NULL,'Medium',87.74,90.74,'Optimized','2025-11-11','On Track'
259,'CB458004  ','CB458004  ',7.38,'Pending','Insufficient','Partial','Missing',24,7,3,16.10,92.99,156342.48,1402078.11,NULL,'Low',94.24,39.60,'Optimized','2025-08-03','Not Started'
260,'CB839247  ','CB839247  ',89.36,'Implemented','Adequate','Partial','Outdated',66,0,24,75.60,99.16,832806.43,1099425.89,'Adequate','Low',25.44,83.97,'Initial','2025-08-02','Not Started'
261,'CB426536  ','CB426536  ',61.34,'Implemented','Adequate','Partial','Active',59,9,29,128.90,85.32,499042.19,924592.15,'Adequate','Medium',34.28,54.58,'Optimized','2025-07-29','Delayed'
262,'CB740562  ','CB740562  ',75.33,'Pending','Insufficient','Established','Outdated',26,7,11,18.40,95.36,573494.38,89884.39,NULL,'Low',92.51,78.44,'Managed','2025-07-21','On Track'
263,'CB214440  ','CB214440  ',37.97,'Partial','Adequate','Missing','Outdated',22,0,9,123.40,99.07,66829.82,1562084.02,'Limited','Low',95.21,46.88,'Initial','2025-10-29','Not Started'
264,'CB245959  ','CB245959  ',13.23,'Partial','Strong','Established','Active',72,7,6,14.60,99.40,214702.78,1912527.09,NULL,'High',43.02,86.32,'Managed','2025-06-09','Not Started'
265,'CB121824  ','CB121824  ',83.69,'Partial','Adequate','Partial','Outdated',67,1,36,12.70,96.04,718017.79,207604.76,'Limited','Low',94.30,81.24,'Initial','2025-04-10','On Track'
266,'CB111176  ','CB111176  ',40.51,'Implemented','Insufficient','Established','Active',90,6,27,86.70,92.54,282019.75,1870541.53,NULL,'High',76.87,86.85,'Optimized','2025-04-25','Not Started'
267,'CB604907  ','CB604907  ',25.52,'Partial','Strong','Partial','Active',89,8,48,149.60,95.32,907672.67,241338.81,NULL,'Low',68.17,74.03,'Managed','2025-02-28','Not Started'
268,'CB100138  ','CB100138  ',13.19,'Pending','Strong','Partial','Active',87,4,11,54.50,98.70,121822.11,1847571.96,'Limited','Low',80.34,54.67,'Managed','2025-08-11','Not Started'
269,'CB881840  ','CB881840  ',73.50,'Pending','Strong','Missing','Missing',65,4,32,39.10,82.23,459726.60,625258.48,NULL,'High',67.32,11.68,'Managed','2026-02-01','On Track'
270,'CB249634  ','CB249634  ',12.71,'Pending','Insufficient','Missing','Active',53,6,17,26.00,84.91,26548.98,25717.01,'Adequate','Low',29.92,35.26,'Managed','2025-07-05','Delayed'
271,'CB207860  ','CB207860  ',45.48,'Pending','Insufficient','Established','Missing',86,9,40,23.40,91.42,200739.97,1101486.99,'Limited','High',7.68,55.15,'Initial','2025-09-28','On Track'
272,'CB957692  ','CB957692  ',50.87,'Pending','Strong','Partial','Outdated',67,7,12,60.10,83.17,350420.09,1001152.59,'Limited','Medium',16.87,93.38,'Optimized','2026-02-05','Delayed'
273,'CB488883  ','CB488883  ',53.92,'Pending','Insufficient','Established','Active',63,5,7,1.50,95.83,365832.46,1025066.03,'Limited','Low',64.84,60.94,'Initial','2025-10-24','Delayed'
274,'CB593318  ','CB593318  ',25.18,'Partial','Adequate','Established','Outdated',69,1,32,99.30,81.41,836745.17,1749069.71,'Adequate','Medium',75.92,87.85,'Optimized','2025-03-02','Not Started'
275,'CB969365  ','CB969365  ',15.78,'Partial','Adequate','Partial','Active',88,4,47,90.60,80.93,362229.00,772945.00,NULL,'Low',96.30,29.45,'Managed','2025-04-23','Delayed'
276,'CB647353  ','CB647353  ',77.06,'Implemented','Insufficient','Partial','Active',40,8,30,35.30,90.89,341069.90,438097.77,'Limited','High',7.40,64.54,'Initial','2025-10-24','Delayed'
277,'CB740410  ','CB740410  ',14.36,'Implemented','Strong','Missing','Missing',54,8,21,41.50,84.91,319491.11,1350209.16,'Limited','Low',99.05,81.44,'Initial','2025-09-30','On Track'
278,'CB415007  ','CB415007  ',31.12,'Pending','Strong','Established','Missing',39,5,33,35.50,81.84,780950.11,387043.11,'Limited','High',47.25,6.63,'Managed','2025-10-24','On Track'
279,'CB705003  ','CB705003  ',72.03,'Implemented','Insufficient','Missing','Outdated',54,8,50,129.30,82.58,283680.16,1577512.59,'Limited','Low',64.56,76.78,'Optimized','2025-12-01','On Track'
280,'CB175483  ','CB175483  ',52.36,'Implemented','Strong','Partial','Missing',78,10,37,91.40,97.58,415906.52,1463350.06,'Adequate','High',10.55,36.60,'Optimized','2026-02-03','On Track'
281,'CB794660  ','CB794660  ',61.64,'Partial','Adequate','Partial','Missing',39,4,25,121.10,86.34,605577.65,1738968.75,'Adequate','Low',21.93,70.01,'Initial','2025-07-21','Delayed'
282,'CB122110  ','CB122110  ',92.05,'Implemented','Strong','Partial','Outdated',69,5,2,113.60,97.96,124748.94,693881.07,'Adequate','High',43.71,76.99,'Initial','2025-04-12','On Track'
283,'CB605458  ','CB605458  ',91.34,'Partial','Insufficient','Missing','Missing',14,9,49,128.10,82.67,948241.20,851928.05,NULL,'Low',35.01,70.21,'Managed','2025-06-14','Delayed'
284,'CB268528  ','CB268528  ',18.05,'Partial','Adequate','Missing','Outdated',76,5,46,5.80,86.79,434864.37,784341.75,NULL,'High',73.70,81.78,'Managed','2025-10-04','Delayed'
285,'CB829905  ','CB829905  ',48.95,'Pending','Adequate','Partial','Missing',36,2,50,83.90,82.45,473976.26,975356.37,NULL,'Low',38.31,71.56,'Managed','2026-01-07','Delayed'
286,'CB343831  ','CB343831  ',28.14,'Pending','Strong','Missing','Missing',59,9,46,64.10,83.78,378083.56,1080304.14,NULL,'Low',52.28,45.53,'Managed','2025-04-13','Delayed'
287,'CB816834  ','CB816834  ',9.31,'Partial','Insufficient','Missing','Missing',27,6,36,133.20,89.39,16009.08,826121.71,'Limited','Medium',99.09,99.56,'Managed','2026-02-14','On Track'
288,'CB946894  ','CB946894  ',6.83,'Implemented','Strong','Partial','Active',90,0,39,126.80,83.03,867729.46,1275785.41,NULL,'Low',46.96,21.62,'Optimized','2025-12-14','Delayed'
289,'CB152835  ','CB152835  ',52.94,'Partial','Insufficient','Partial','Outdated',55,2,19,21.00,93.41,986278.02,1278935.92,'Limited','Low',89.19,40.51,'Optimized','2025-05-20','Not Started'
290,'CB367978  ','CB367978  ',40.75,'Partial','Insufficient','Established','Missing',44,7,45,122.00,89.03,148878.78,989704.01,'Limited','Medium',37.15,63.53,'Managed','2026-02-06','On Track'
291,'CB150562  ','CB150562  ',12.24,'Implemented','Insufficient','Missing','Missing',48,0,40,117.80,94.44,185381.72,744406.37,'Adequate','High',50.23,90.68,'Optimized','2025-10-19','Delayed'
292,'CB157625  ','CB157625  ',68.28,'Pending','Adequate','Missing','Active',18,6,47,93.50,96.87,232414.55,1893610.77,NULL,'Medium',77.88,13.57,'Initial','2026-01-12','Delayed'
293,'CB686103  ','CB686103  ',50.10,'Implemented','Insufficient','Missing','Missing',63,0,29,46.00,90.93,307544.45,1050843.91,'Limited','High',67.96,82.43,'Managed','2025-04-16','Delayed'
294,'CB150278  ','CB150278  ',46.92,'Implemented','Strong','Established','Active',41,5,28,15.90,96.06,464515.43,1601767.38,NULL,'Low',82.31,64.49,'Managed','2025-12-28','Not Started'
295,'CB646577  ','CB646577  ',91.10,'Pending','Adequate','Established','Outdated',65,9,6,117.70,83.52,938945.73,1226249.78,'Adequate','High',81.09,65.28,'Optimized','2025-11-04','Not Started'
296,'CB293416  ','CB293416  ',94.81,'Implemented','Strong','Established','Active',58,6,37,133.60,87.13,50004.04,455053.29,'Limited','Medium',7.01,67.34,'Initial','2025-08-15','Delayed'
297,'CB740893  ','CB740893  ',1.18,'Pending','Insufficient','Established','Active',36,3,43,149.90,94.36,34026.14,1483828.30,'Limited','Low',15.11,1.40,'Optimized','2025-10-10','On Track'
298,'CB304436  ','CB304436  ',56.53,'Pending','Strong','Partial','Missing',72,4,0,105.70,82.05,283032.92,967882.87,'Adequate','Medium',84.85,65.24,'Managed','2025-08-09','On Track'
299,'CB213942  ','CB213942  ',70.69,'Partial','Strong','Established','Missing',0,7,49,125.80,97.55,623831.88,1277459.03,'Limited','High',84.41,16.43,'Managed','2025-12-23','On Track'
300,'CB835988  ','CB835988  ',94.04,'Pending','Strong','Partial','Missing',44,8,30,163.20,94.00,814239.95,148070.04,'Limited','High',34.32,68.20,'Managed','2025-09-03','Delayed'
301,'CB181909  ','CB181909  ',56.73,'Implemented','Insufficient','Missing','Outdated',37,3,5,156.00,96.34,304978.38,281070.33,'Adequate','High',59.22,50.58,'Optimized','2025-03-31','On Track'
302,'CB652704  ','CB652704  ',85.19,'Implemented','Insufficient','Established','Outdated',1,8,43,160.80,81.16,557113.30,61401.21,'Limited','Low',49.70,80.31,'Optimized','2025-10-05','Not Started'
303,'CB556070  ','CB556070  ',73.11,'Implemented','Strong','Missing','Active',2,1,40,77.40,84.33,839580.50,337061.56,NULL,'Medium',63.87,94.76,'Managed','2025-06-11','Delayed'
304,'CB336196  ','CB336196  ',25.11,'Pending','Strong','Missing','Outdated',77,1,37,61.50,81.53,81749.13,1976828.63,'Limited','Medium',62.26,73.37,'Optimized','2025-10-14','Not Started'
305,'CB971064  ','CB971064  ',0.11,'Implemented','Adequate','Missing','Missing',35,7,12,6.00,80.51,481641.22,489581.41,NULL,'Medium',79.06,73.68,'Initial','2025-09-14','Delayed'
306,'CB821725  ','CB821725  ',10.95,'Partial','Insufficient','Partial','Missing',7,9,31,5.80,87.38,902130.74,252630.19,'Limited','High',26.33,77.29,'Managed','2025-07-19','Delayed'
307,'CB614958  ','CB614958  ',13.58,'Implemented','Insufficient','Missing','Outdated',80,6,40,119.00,90.97,693256.77,1371509.98,'Limited','Medium',17.12,9.67,'Optimized','2025-05-31','Not Started'
308,'CB524973  ','CB524973  ',76.32,'Pending','Insufficient','Partial','Missing',73,7,50,76.60,97.30,830010.20,351298.79,NULL,'Medium',28.70,84.77,'Optimized','2025-03-01','Delayed'
309,'CB390837  ','CB390837  ',3.04,'Implemented','Strong','Established','Missing',27,1,11,145.90,95.02,88847.88,675659.49,'Adequate','Medium',38.66,60.51,'Optimized','2025-06-22','Not Started'
310,'CB131484  ','CB131484  ',2.73,'Pending','Insufficient','Partial','Outdated',79,8,11,21.60,99.79,977263.10,1761120.30,'Adequate','High',63.77,23.27,'Optimized','2025-03-12','Not Started'
311,'CB865618  ','CB865618  ',64.90,'Partial','Strong','Missing','Missing',1,7,28,154.90,84.40,525199.28,676944.46,'Limited','High',47.68,53.75,'Initial','2025-03-12','Not Started'
312,'CB515240  ','CB515240  ',87.73,'Pending','Strong','Missing','Missing',75,3,27,47.10,93.64,521523.09,487288.93,'Adequate','Medium',96.24,38.02,'Optimized','2025-02-27','Not Started'
313,'CB102272  ','CB102272  ',5.79,'Implemented','Strong','Established','Active',48,2,28,7.60,89.76,551782.69,1963767.25,'Limited','Medium',79.84,55.19,'Managed','2026-01-10','On Track'
314,'CB695928  ','CB695928  ',89.36,'Partial','Adequate','Established','Missing',50,1,26,106.10,89.13,266558.85,1240672.77,'Limited','Medium',69.45,7.29,'Initial','2025-04-24','On Track'
315,'CB348577  ','CB348577  ',23.27,'Pending','Adequate','Established','Active',57,3,28,85.40,82.40,505454.45,526175.52,'Adequate','High',33.87,6.06,'Initial','2025-08-08','Not Started'
316,'CB744131  ','CB744131  ',49.51,'Implemented','Strong','Established','Outdated',11,8,28,101.70,93.60,471310.09,892773.44,'Limited','High',93.54,52.71,'Managed','2025-10-20','Not Started'
317,'CB316179  ','CB316179  ',81.21,'Implemented','Strong','Partial','Missing',58,0,8,17.00,95.71,640970.14,440668.43,NULL,'High',16.00,83.59,'Initial','2025-11-01','Not Started'
318,'CB605606  ','CB605606  ',87.29,'Partial','Strong','Missing','Active',8,0,33,65.40,90.72,732376.17,238567.88,'Limited','Low',70.37,95.45,'Optimized','2025-04-29','Not Started'
319,'CB135909  ','CB135909  ',79.35,'Pending','Insufficient','Missing','Outdated',80,1,49,23.30,93.69,784609.75,815566.14,NULL,'Medium',63.63,71.88,'Managed','2026-02-08','On Track'
320,'CB768504  ','CB768504  ',67.01,'Pending','Insufficient','Missing','Active',52,3,40,92.90,86.74,443961.20,1142701.46,'Adequate','Low',86.55,9.89,'Optimized','2025-03-17','Not Started'
321,'CB323501  ','CB323501  ',19.56,'Implemented','Strong','Partial','Outdated',90,5,44,29.60,86.77,45451.60,583627.58,'Limited','High',78.06,25.62,'Managed','2025-05-29','On Track'
322,'CB977025  ','CB977025  ',53.02,'Implemented','Insufficient','Partial','Outdated',57,5,33,17.40,86.66,699315.35,607602.98,NULL,'Medium',94.20,99.68,'Managed','2025-07-20','On Track'
323,'CB246509  ','CB246509  ',13.87,'Partial','Insufficient','Partial','Outdated',21,10,27,4.80,93.67,158928.88,226762.58,'Limited','High',22.92,39.05,'Optimized','2025-03-01','On Track'
324,'CB222293  ','CB222293  ',50.71,'Partial','Strong','Missing','Missing',16,0,49,60.00,83.40,74734.66,556628.20,NULL,'High',68.44,5.57,'Managed','2025-03-15','On Track'
325,'CB616647  ','CB616647  ',65.47,'Partial','Strong','Established','Active',63,6,5,96.20,95.01,756140.05,392481.64,'Limited','Medium',57.13,82.96,'Managed','2026-02-11','Not Started'
326,'CB251168  ','CB251168  ',80.76,'Implemented','Insufficient','Established','Active',6,10,34,162.40,82.59,837579.77,595731.22,'Limited','Low',82.84,12.17,'Optimized','2025-08-02','Delayed'
327,'CB229170  ','CB229170  ',92.10,'Pending','Adequate','Partial','Active',46,1,17,124.40,94.99,79400.61,328992.86,NULL,'Medium',68.43,36.87,'Initial','2025-04-23','Delayed'
328,'CB818306  ','CB818306  ',93.59,'Implemented','Strong','Partial','Missing',63,1,23,156.60,93.25,689727.50,897076.04,NULL,'Low',78.40,88.43,'Optimized','2025-04-21','Not Started'
329,'CB786991  ','CB786991  ',47.89,'Pending','Adequate','Established','Missing',8,5,14,73.00,91.70,690738.41,854765.05,'Adequate','High',81.88,52.29,'Optimized','2026-01-22','Delayed'
330,'CB444512  ','CB444512  ',79.25,'Implemented','Insufficient','Missing','Outdated',2,0,38,19.10,99.15,374345.79,114265.01,NULL,'High',84.14,56.52,'Managed','2025-07-07','Delayed'
331,'CB790413  ','CB790413  ',99.64,'Partial','Adequate','Missing','Outdated',97,6,29,92.70,86.79,200933.71,1846206.77,'Adequate','Medium',75.69,82.94,'Initial','2025-02-24','Not Started'
332,'CB246735  ','CB246735  ',7.69,'Pending','Adequate','Established','Outdated',4,2,37,42.90,99.39,592900.53,409443.15,'Limited','Medium',5.11,26.64,'Initial','2025-12-24','Delayed'
333,'CB291583  ','CB291583  ',76.87,'Partial','Strong','Partial','Missing',42,5,28,102.10,83.40,335653.83,1202044.67,'Limited','Medium',59.84,16.76,'Optimized','2025-10-07','Not Started'
334,'CB640170  ','CB640170  ',19.40,'Pending','Strong','Established','Missing',27,8,6,120.80,88.81,613031.87,1062454.90,'Adequate','High',62.67,96.76,'Optimized','2026-02-15','Delayed'
335,'CB745089  ','CB745089  ',13.77,'Partial','Insufficient','Missing','Outdated',6,10,31,110.70,99.10,569208.22,1552759.82,'Adequate','High',25.05,2.87,'Managed','2025-05-21','Delayed'
336,'CB293511  ','CB293511  ',44.42,'Pending','Adequate','Missing','Missing',18,6,17,146.10,97.88,379417.98,1655339.06,'Limited','High',12.01,3.05,'Managed','2025-03-28','Delayed'
337,'CB999870  ','CB999870  ',91.08,'Pending','Insufficient','Established','Outdated',35,10,47,74.50,90.55,746668.92,656426.52,'Limited','Medium',24.26,54.33,'Initial','2025-09-04','Not Started'
338,'CB472138  ','CB472138  ',24.67,'Implemented','Adequate','Partial','Missing',16,4,13,38.20,81.62,65059.60,1293186.79,'Adequate','High',53.50,78.37,'Managed','2025-08-26','On Track'
339,'CB677542  ','CB677542  ',67.95,'Pending','Adequate','Established','Active',23,2,46,2.50,87.62,848565.37,944261.21,'Adequate','High',21.71,22.81,'Managed','2025-03-18','Delayed'
340,'CB256541  ','CB256541  ',17.34,'Partial','Adequate','Partial','Missing',87,4,10,123.60,94.46,85800.58,1730825.01,'Adequate','High',8.08,37.70,'Managed','2025-12-31','Delayed'
341,'CB354592  ','CB354592  ',82.62,'Pending','Insufficient','Partial','Missing',5,9,28,103.20,95.92,520602.15,1863389.25,'Limited','Low',52.73,3.72,'Initial','2025-07-14','Not Started'
342,'CB656131  ','CB656131  ',77.09,'Implemented','Adequate','Established','Missing',59,4,24,133.30,93.64,699709.31,1163059.04,'Adequate','High',0.46,56.92,'Managed','2025-10-17','Not Started'
343,'CB206745  ','CB206745  ',68.60,'Implemented','Strong','Established','Active',59,3,17,120.30,97.86,746285.05,352731.44,'Limited','Medium',27.63,4.58,'Initial','2025-07-12','On Track'
344,'CB885987  ','CB885987  ',96.06,'Implemented','Insufficient','Missing','Active',30,9,45,39.20,82.20,509045.09,352856.01,'Limited','Medium',25.74,20.71,'Initial','2025-10-02','Delayed'
345,'CB514758  ','CB514758  ',15.14,'Pending','Insufficient','Missing','Missing',96,7,24,156.40,94.58,602368.46,476608.91,'Adequate','Low',90.61,82.08,'Initial','2025-03-18','On Track'
346,'CB396802  ','CB396802  ',76.25,'Implemented','Insufficient','Partial','Active',5,7,3,112.40,86.62,769987.61,1819407.12,'Adequate','Low',11.57,5.57,'Initial','2025-08-18','On Track'
347,'CB948987  ','CB948987  ',2.70,'Implemented','Strong','Established','Outdated',6,7,34,99.40,88.50,651169.80,901763.44,'Limited','Low',11.84,23.89,'Optimized','2025-07-05','On Track'
348,'CB718382  ','CB718382  ',59.82,'Partial','Adequate','Established','Outdated',81,1,37,128.40,85.66,83242.31,1895822.30,'Adequate','Medium',9.19,38.63,'Initial','2026-01-17','On Track'
349,'CB994500  ','CB994500  ',59.95,'Implemented','Adequate','Partial','Missing',64,10,36,30.70,90.86,967939.58,663497.94,NULL,'Medium',62.66,43.89,'Managed','2026-01-21','Not Started'
350,'CB643347  ','CB643347  ',57.18,'Partial','Strong','Missing','Missing',25,2,22,66.60,88.29,37040.56,1238427.38,'Limited','Medium',71.88,9.50,'Initial','2026-02-05','Not Started'
351,'CB736273  ','CB736273  ',19.93,'Partial','Strong','Established','Missing',28,9,45,82.70,96.10,765186.94,454494.25,'Limited','Low',95.09,15.20,'Managed','2025-05-17','Delayed'
352,'CB263492  ','CB263492  ',97.31,'Implemented','Insufficient','Partial','Outdated',60,2,17,41.00,82.25,746659.91,36725.62,NULL,'High',76.04,36.31,'Optimized','2025-04-28','On Track'
353,'CB806282  ','CB806282  ',16.95,'Implemented','Insufficient','Missing','Active',69,0,4,159.10,93.89,423048.24,1173625.27,'Adequate','Low',4.15,68.08,'Optimized','2026-01-09','On Track'
354,'CB601888  ','CB601888  ',57.82,'Pending','Adequate','Missing','Missing',14,3,22,6.20,94.10,617895.59,1430836.83,'Limited','Medium',50.81,62.09,'Initial','2025-05-18','On Track'
355,'CB516015  ','CB516015  ',25.34,'Pending','Insufficient','Established','Active',53,9,33,149.00,98.90,545869.16,1688438.49,'Limited','Low',98.49,56.23,'Managed','2025-10-13','On Track'
356,'CB578713  ','CB578713  ',86.44,'Pending','Adequate','Partial','Active',55,10,2,3.80,92.60,57912.95,1449002.53,'Adequate','Low',27.01,64.09,'Initial','2025-11-01','Not Started'
357,'CB150931  ','CB150931  ',28.96,'Implemented','Insufficient','Missing','Missing',13,9,10,60.90,82.31,346252.76,1066826.24,'Adequate','High',44.18,67.26,'Optimized','2025-03-06','Not Started'
358,'CB799487  ','CB799487  ',59.28,'Pending','Strong','Established','Outdated',65,0,8,70.70,94.56,1000.73,1129887.80,NULL,'Low',46.63,46.97,'Optimized','2025-03-13','Not Started'
359,'CB809672  ','CB809672  ',56.21,'Partial','Insufficient','Partial','Missing',23,4,48,112.20,95.88,523518.55,272325.38,'Limited','Low',79.76,37.65,'Optimized','2025-02-20','On Track'
360,'CB330924  ','CB330924  ',69.32,'Implemented','Insufficient','Missing','Active',2,0,10,28.50,99.70,159776.19,1905556.68,NULL,'Medium',25.84,17.20,'Initial','2026-01-05','Not Started'
361,'CB117620  ','CB117620  ',98.43,'Partial','Strong','Partial','Active',52,1,43,97.30,96.98,34390.96,1306022.04,NULL,'High',74.44,55.30,'Optimized','2025-12-23','Not Started'
362,'CB262793  ','CB262793  ',24.67,'Partial','Insufficient','Missing','Outdated',66,4,15,22.20,81.84,713083.29,1564681.22,'Adequate','Low',28.82,0.86,'Optimized','2025-12-31','Not Started'
363,'CB911395  ','CB911395  ',77.01,'Implemented','Adequate','Established','Missing',75,2,18,31.90,91.42,842578.16,1407510.61,'Adequate','Medium',6.19,3.28,'Optimized','2025-07-07','Delayed'
364,'CB353957  ','CB353957  ',73.19,'Implemented','Strong','Established','Missing',82,8,43,149.40,88.45,573272.17,281075.51,NULL,'Medium',55.83,60.36,'Optimized','2025-12-03','Not Started'
365,'CB940271  ','CB940271  ',10.08,'Partial','Adequate','Established','Outdated',97,8,2,136.20,97.37,543225.48,1248045.51,NULL,'High',14.49,68.19,'Managed','2025-03-10','Not Started'
366,'CB191938  ','CB191938  ',37.37,'Partial','Insufficient','Missing','Missing',49,8,30,35.50,91.79,219839.31,252918.35,NULL,'Low',53.77,36.40,'Managed','2025-05-09','Not Started'
367,'CB529847  ','CB529847  ',63.48,'Pending','Insufficient','Missing','Missing',7,1,26,97.60,86.07,238314.29,1092845.69,'Adequate','Medium',20.32,10.32,'Initial','2025-08-18','On Track'
368,'CB359164  ','CB359164  ',60.54,'Pending','Insufficient','Partial','Active',34,0,3,162.30,89.98,37373.34,1284818.75,NULL,'High',19.98,86.05,'Managed','2025-10-17','On Track'
369,'CB848725  ','CB848725  ',93.09,'Pending','Adequate','Established','Missing',80,1,33,46.30,87.20,647765.50,847058.81,'Adequate','Medium',81.22,8.06,'Initial','2025-03-13','Delayed'
370,'CB400159  ','CB400159  ',58.28,'Implemented','Strong','Missing','Outdated',34,2,25,78.30,92.27,46939.94,225665.93,'Adequate','Low',52.98,56.15,'Optimized','2026-01-21','Delayed'
371,'CB544297  ','CB544297  ',8.95,'Pending','Strong','Established','Outdated',14,1,32,12.10,84.32,866019.19,792568.41,NULL,'Medium',34.61,84.50,'Initial','2025-12-07','Not Started'
372,'CB727455  ','CB727455  ',17.81,'Implemented','Strong','Missing','Missing',74,7,39,4.30,90.26,925295.84,1834816.01,'Limited','Medium',36.50,25.21,'Initial','2025-12-06','Delayed'
373,'CB132620  ','CB132620  ',45.12,'Implemented','Strong','Missing','Active',23,8,14,116.70,88.68,920964.49,306574.77,NULL,'High',19.65,3.38,'Managed','2025-09-09','On Track'
374,'CB821797  ','CB821797  ',97.84,'Partial','Strong','Established','Active',12,8,14,116.80,89.05,723395.62,747571.31,'Adequate','Low',3.53,72.17,'Managed','2025-08-12','Delayed'
375,'CB327518  ','CB327518  ',18.90,'Partial','Adequate','Established','Missing',20,6,45,10.50,87.29,87600.14,579810.43,'Adequate','Medium',74.89,48.51,'Initial','2025-09-11','On Track'
376,'CB529173  ','CB529173  ',0.23,'Implemented','Strong','Partial','Active',67,8,44,143.80,80.92,121314.45,1401445.22,'Adequate','High',46.24,91.70,'Initial','2025-06-28','On Track'
377,'CB828883  ','CB828883  ',50.14,'Partial','Strong','Established','Missing',33,0,23,134.00,89.61,537679.86,1119965.97,'Limited','High',46.66,97.40,'Managed','2025-12-20','Delayed'
378,'CB155094  ','CB155094  ',54.67,'Implemented','Strong','Missing','Outdated',29,2,2,154.60,98.03,553384.84,695413.16,'Limited','High',16.01,9.54,'Initial','2026-01-01','Delayed'
379,'CB213583  ','CB213583  ',78.97,'Implemented','Insufficient','Established','Active',38,8,47,45.80,89.76,372481.04,997543.28,'Limited','Low',6.27,89.58,'Initial','2025-10-29','On Track'
380,'CB429095  ','CB429095  ',26.68,'Partial','Strong','Missing','Missing',93,2,41,123.70,89.68,194230.95,134248.04,'Adequate','Low',85.15,72.52,'Optimized','2025-09-22','Delayed'
381,'CB700263  ','CB700263  ',73.35,'Pending','Adequate','Missing','Missing',100,10,2,159.50,83.26,433369.74,1611616.82,'Limited','High',46.47,21.39,'Managed','2025-08-02','On Track'
382,'CB639324  ','CB639324  ',35.61,'Partial','Insufficient','Partial','Outdated',94,10,22,163.90,89.62,264658.22,1785499.99,NULL,'Low',59.69,9.85,'Initial','2025-12-03','On Track'
383,'CB117012  ','CB117012  ',46.39,'Implemented','Insufficient','Missing','Missing',61,4,6,11.10,85.06,583590.42,1428173.43,'Adequate','Low',89.53,69.27,'Optimized','2026-01-20','Delayed'
384,'CB660990  ','CB660990  ',68.83,'Pending','Insufficient','Partial','Active',62,2,26,61.90,86.10,371258.02,845075.50,'Limited','High',45.78,87.90,'Optimized','2025-05-23','Delayed'
385,'CB470557  ','CB470557  ',41.09,'Partial','Strong','Missing','Active',31,8,17,151.50,90.19,71262.71,629145.58,NULL,'High',4.81,97.70,'Managed','2025-07-10','On Track'
386,'CB318473  ','CB318473  ',5.33,'Partial','Insufficient','Missing','Missing',10,6,13,124.00,86.89,445054.36,894397.54,'Limited','Low',56.64,71.74,'Initial','2025-02-20','Not Started'
387,'CB886818  ','CB886818  ',74.38,'Pending','Insufficient','Partial','Missing',49,9,48,110.10,87.90,802570.90,589950.69,'Adequate','High',84.15,91.93,'Initial','2025-03-01','Not Started'
388,'CB593953  ','CB593953  ',93.25,'Pending','Strong','Partial','Missing',78,7,4,134.30,83.56,772536.53,92915.51,'Adequate','Medium',45.91,42.78,'Managed','2025-05-04','On Track'
389,'CB536735  ','CB536735  ',25.27,'Pending','Strong','Partial','Missing',94,8,33,90.00,91.47,146423.70,1301556.03,'Adequate','High',38.80,16.82,'Managed','2025-06-12','On Track'
390,'CB590137  ','CB590137  ',85.20,'Implemented','Strong','Missing','Missing',19,5,20,147.60,97.30,194945.25,630261.97,'Limited','Low',88.44,75.81,'Optimized','2025-05-19','Not Started'
391,'CB799732  ','CB799732  ',12.41,'Implemented','Adequate','Partial','Active',96,4,14,54.10,89.98,783898.90,1440337.07,'Adequate','Medium',92.01,6.67,'Initial','2025-06-05','On Track'
392,'CB632990  ','CB632990  ',39.32,'Implemented','Insufficient','Established','Missing',79,2,26,43.90,86.30,920809.72,558542.84,NULL,'Medium',62.34,41.99,'Managed','2026-02-14','Delayed'
393,'CB657397  ','CB657397  ',17.40,'Pending','Insufficient','Missing','Outdated',0,7,6,163.10,87.28,346203.45,1489504.75,NULL,'Medium',11.86,24.76,'Managed','2025-04-18','Not Started'
394,'CB143153  ','CB143153  ',45.31,'Partial','Adequate','Established','Missing',68,3,6,36.70,87.68,791221.38,1537612.56,'Adequate','Medium',69.65,96.39,'Initial','2025-03-17','Delayed'
395,'CB639392  ','CB639392  ',72.83,'Implemented','Insufficient','Established','Missing',58,9,35,18.70,85.56,280375.55,1396304.23,'Limited','Medium',11.31,92.44,'Optimized','2025-10-25','On Track'
