'CB865751  ','2024-10-31 07:46:01.070','DF5198','United Kingdom','Pakistan','Gonzalez, Davis and Sanchez','Hopkins and Sons','HTTPS','Weekly',91196.39,1220,26.14,93.63,58,47
'CB726426  ','2024-10-14 05:52:59.070','DF6488','Tokelau','Indonesia','Martinez, Barker and Clay','Duarte Group','HTTPS','Weekly',94202.96,1255,49.76,96.19,95,15
'CB303093  ','2024-03-11 12:23:21.071','DF7941','Guinea-Bissau','Dominican Republic','Simpson Group','Hopkins-Williams','Private Network','Hourly',70453.06,760,81.40,90.84,25,50
'CB206552  ','2024-07-27 17:16:39.071','DF6850','Cocos (Keeling) Islands','Malta','Stein-Anderson','Curtis and Sons','Blockchain','Weekly',67142.45,318,78.96,98.97,9,47
'CB707728  ','2025-01-02 10:01:44.071','DF3224','Guam','Lebanon','Gonzalez Ltd','Patterson, Moore and Travis','SFTP','Hourly',91599.97,226,79.70,95.85,92,2
'CB238218  ','2024-12-01 22:44:06.071','DF1956','Portugal','Nauru','Ho, Henderson and Huerta','Taylor Inc','Blockchain','Weekly',46613.96,485,61.71,98.54,9,6
'CB377948  ','2024-10-06 03:12:06.071','DF6692','Senegal','Romania','Smith-Green','Villanueva-Harrington','Private Network','Weekly',8744.72,986,42.84,98.21,11,36
'CB754071  ','2024-12-09 16:38:57.072','DF6579','Madagascar','Tunisia','Leon-Smith','Garrett, West and Cole','SFTP','Daily',8607.16,62,73.65,92.48,81,35
'CB491449  ','2025-01-02 12:15:42.072','DF6239','Nepal','Romania','Woodard, Frank and Marshall','Martinez-Riggs','SFTP','Real-time',4191.53,148,42.07,94.35,71,3
'CB146221  ','2024-11-23 07:55:08.072','DF6609','New Zealand','Qatar','Shields, Ponce and Morgan','Lynch-Gonzalez','SFTP','Real-time',23340.74,41,56.42,92.74,75,35
'CB545642  ','2024-04-08 15:53:16.072','DF3447','Uganda','Armenia','Burnett Ltd','Brown and Sons','HTTPS','Weekly',7669.22,1329,96.94,93.74,27,3
'CB889386  ','2024-08-10 05:36:35.073','DF7703','Hong Kong','Andorra','Vance, Turner and Warren','Gross Group','Private Network','Daily',72650.55,796,19.41,90.67,22,47
'CB520245  ','2024-07-09 07:35:55.073','DF1150','Mauritius','United Kingdom','Mays, Smith and Owens','Miller-Banks','Private Network','Weekly',46959.62,405,57.69,95.46,18,9
'CB356431  ','2024-09-05 04:33:10.073','DF6669','Cuba','Myanmar','Colon PLC','Ward Group','HTTPS','Real-time',76380.70,487,9.97,94.48,27,7
'CB643059  ','2024-04-20 20:08:02.073','DF6061','Australia','Cyprus','Edwards Group','Zamora and Sons','Private Network','Weekly',93777.91,909,30.88,90.36,19,27
'CB925597  ','2024-02-28 01:02:20.073','DF6124','Puerto Rico','Morocco','Fleming-Reynolds','Hooper, Evans and Rice','SFTP','Daily',13934.93,1295,52.51,93.25,91,28
'CB407645  ','2024-06-23 20:17:55.074','DF7584','Honduras','Ethiopia','Williams Ltd','Khan, Robertson and Sullivan','SFTP','Daily',33185.01,672,70.88,92.23,62,34
'CB986169  ','2025-02-14 01:50:42.074','DF2867','Nepal','Belgium','Brown-Moody','Davis-Kennedy','Blockchain','Daily',28819.96,699,37.69,93.02,50,25
'CB753194  ','2024-04-04 17:03:28.074','DF4106','Turkmenistan','Poland','Henderson-Diaz','Simpson, Smith and Bell','Blockchain','Real-time',74305.90,487,49.06,95.13,27,47
'CB162735  ','2024-04-22 16:10:10.074','DF4410','Saint Martin','Azerbaijan','Peterson, Rodriguez and Frey','Warren and Sons','SFTP','Weekly',2657.19,407,30.27,90.66,88,31
'CB688266  ','2024-03-02 08:50:37.074','DF6098','Northern Mariana Islands','American Samoa','Russell, Juarez and Finley','Webb, Johnson and Rodriguez','HTTPS','Weekly',70222.29,1208,82.64,93.73,71,42
'CB643955  ','2024-09-03 11:52:07.075','DF3272','Saudi Arabia','Chad','Obrien-Flowers','Roman Inc','SFTP','Real-time',11243.55,1417,87.93,90.70,14,6
'CB888188  ','2024-05-15 16:15:50.075','DF6002','Ireland','Saint Martin','Sullivan, Young and Le','Richardson, Henderson and Guerrero','SFTP','Daily',54680.66,1373,82.28,96.50,46,34
'CB222883  ','2024-09-18 03:29:23.075','DF6837','Lebanon','Belarus','Jenkins-Thompson','Williams-Clark','Private Network','Daily',22326.58,1326,87.00,99.86,75,0
'CB784966  ','2024-10-13 16:12:16.075','DF9213','South Africa','Samoa','Diaz, Stout and Singh','Montoya Inc','Blockchain','Hourly',6623.91,933,33.29,93.43,31,40
'CB177361  ','2025-01-28 08:15:52.075','DF7386','Rwanda','Turkey','Duncan-Smith','Peters, Montoya and Barnes','SFTP','Hourly',60773.72,440,35.24,93.82,53,7
'CB240151  ','2025-01-20 11:43:12.076','DF7177','Colombia','Chile','Warren and Sons','Salazar-Carrillo','SFTP','Hourly',82582.67,1108,51.16,97.68,61,9
'CB143488  ','2024-08-02 02:28:48.076','DF9213','Moldova','Nauru','Wright, White and Elliott','Gibson Inc','HTTPS','Daily',83348.53,526,58.67,90.20,59,42
'CB687797  ','2024-02-21 15:41:58.076','DF7943','Saint Martin','American Samoa','Miller, George and Evans','Edwards Inc','Blockchain','Real-time',37114.31,1276,63.11,90.82,17,41
'CB383254  ','2024-08-09 15:33:47.076','DF7373','Congo','Slovenia','Allen-Thompson','Mitchell-Williamson','SFTP','Weekly',38007.99,317,24.31,92.41,83,35
'CB894071  ','2024-10-19 07:37:37.076','DF2205','Greenland','Kazakhstan','Wood, Moran and Brown','Murphy, Walters and Lee','Blockchain','Daily',48355.72,1055,36.32,93.02,87,14
'CB371926  ','2024-07-12 01:11:45.077','DF9650','Norway','Belize','Arnold-Grant','Garcia-Phillips','HTTPS','Daily',17450.95,442,76.40,98.03,82,44
'CB326339  ','2024-07-14 07:54:57.077','DF8916','Guernsey','Poland','Stokes LLC','Santos Group','Private Network','Weekly',9722.17,138,16.42,96.76,9,37
'CB263247  ','2024-11-21 23:24:39.077','DF7671','Zambia','Spain','Jones LLC','Cooper Inc','HTTPS','Real-time',11199.81,323,36.77,99.58,14,29
'CB115541  ','2024-10-10 03:17:01.077','DF7202','Afghanistan','Congo','Kramer-Long','Lopez, Pierce and Barnett','Private Network','Real-time',19171.85,743,84.28,93.05,86,2
'CB133427  ','2024-08-22 00:08:07.077','DF7627','Hungary','Barbados','Flores and Sons','Thompson-Mitchell','Private Network','Daily',71571.64,906,98.23,91.69,24,13
'CB679229  ','2024-05-14 07:34:49.077','DF2414','Italy','Montenegro','Brooks Ltd','Miller PLC','HTTPS','Weekly',70954.97,346,16.70,95.19,88,43
'CB816336  ','2024-03-16 20:31:06.078','DF7781','Kazakhstan','Mongolia','Myers-Lawson','Villa LLC','SFTP','Weekly',83286.73,1309,7.36,94.43,75,13
'CB483280  ','2024-08-28 20:28:24.078','DF1073','Pitcairn Islands','Cape Verde','Carter, Guerra and Dyer','Smith Ltd','Blockchain','Weekly',33066.56,115,55.76,98.69,61,18
'CB700518  ','2024-12-17 18:42:48.078','DF9307','Tajikistan','Guatemala','Bryant-Le','Medina-Stout','HTTPS','Daily',16276.27,473,26.41,95.05,97,25
'CB716665  ','2024-03-08 08:44:15.078','DF3853','United States Minor Outlying Islands','Pitcairn Islands','Owens-Thomas','Hicks, Richardson and Barron','HTTPS','Real-time',75914.52,874,54.80,95.01,69,45
'CB822244  ','2025-02-01 22:55:08.078','DF1090','Norfolk Island','Guam','Collins-Torres','Hunt-Ellison','Blockchain','Real-time',62450.01,1160,84.15,92.31,90,41
'CB210105  ','2024-11-21 19:54:07.079','DF5182','Malaysia','Sri Lanka','Macdonald, Wilkins and Nielsen','Gonzalez-Briggs','SFTP','Weekly',65509.54,1168,37.55,91.16,36,15
'CB941940  ','2025-02-12 17:51:12.079','DF6234','Samoa','Germany','Williams Inc','Hess-Scott','Blockchain','Real-time',97129.37,604,55.86,93.07,0,30
'CB746181  ','2024-03-11 15:40:15.079','DF5262','Denmark','Switzerland','Whitehead LLC','Reese-Newton','Blockchain','Weekly',84497.26,1222,49.36,94.64,74,24
'CB873173  ','2024-12-26 15:31:15.079','DF9981','Morocco','Botswana','Martinez and Sons','Merritt, Glass and Mann','Blockchain','Daily',59104.41,193,75.81,97.58,2,21
'CB391313  ','2024-05-29 04:21:02.079','DF3935','Taiwan','Congo','Reynolds, Byrd and Cherry','Wood Group','Private Network','Hourly',73526.58,1059,87.60,92.58,14,1
'CB856704  ','2024-10-04 00:05:33.079','DF3941','Tonga','Malaysia','Mccarthy Group','House, Mccall and Hicks','SFTP','Daily',56652.12,532,25.74,97.74,51,50
'CB385714  ','2024-09-14 18:38:24.080','DF5932','Serbia','Japan','Lopez-Thomas','Mann, Cochran and Adams','HTTPS','Weekly',20402.26,672,73.00,93.13,17,29
'CB620036  ','2024-11-12 14:58:32.080','DF6990','Chile','Seychelles','Davis, White and Todd','Hamilton and Sons','Blockchain','Daily',60644.67,775,73.27,96.60,44,1
'CB812630  ','2024-11-07 01:06:14.080','DF8369','Norfolk Island','Tuvalu','Blackwell, Alexander and Hamilton','Weaver, Foster and Davis','Blockchain','Real-time',91258.32,57,47.52,93.68,72,44
'CB526714  ','2025-02-09 20:58:48.080','DF1894','Israel','Anguilla','Hall-Oneill','Frank-Lewis','HTTPS','Hourly',72356.65,1014,81.30,91.38,83,36
'CB386816  ','2024-05-29 21:18:09.081','DF9914','United Arab Emirates','Nepal','Bryant, Wade and Dean','Ward, Guzman and Cruz','Private Network','Weekly',69352.16,1282,53.09,96.03,68,49
'CB518054  ','2024-04-03 17:23:54.081','DF9903','Denmark','Burkina Faso','Stewart, Rodriguez and Hall','Flores, Jones and Adams','SFTP','Daily',14067.23,371,28.18,99.44,13,16
'CB635507  ','2024-11-14 01:42:16.081','DF7073','Slovakia (Slovak Republic)','Madagascar','Smith-Smith','Brown, Garcia and Morales','Blockchain','Daily',12923.36,255,29.76,98.48,21,42
'CB623083  ','2024-02-20 17:02:10.081','DF9933','Hungary','Saint Vincent and the Grenadines','House, Preston and Ortiz','Garrett, Mitchell and Price','HTTPS','Real-time',74498.31,111,92.95,98.99,83,15
'CB541945  ','2024-05-16 01:49:21.082','DF5409','Pitcairn Islands','South Georgia and the South Sandwich Islands','Wade-Roman','Daugherty-Peters','Private Network','Real-time',34027.85,606,13.96,93.78,16,32
'CB523821  ','2024-10-09 16:59:45.082','DF7488','Panama','Niger','Anderson-Nelson','Tanner-Lee','Private Network','Real-time',21230.94,267,47.78,93.62,82,43
'CB582018  ','2024-11-08 09:30:41.082','DF6602','Dominican Republic','United States Virgin Islands','Blanchard Group','Gonzales, Long and Shaffer','Private Network','Hourly',31730.44,1275,97.53,98.85,13,21
'CB122034  ','2024-06-29 02:51:37.082','DF3646','Nigeria','Central African Republic','Cochran Inc','Patel, Burns and Liu','SFTP','Hourly',68846.07,330,81.07,90.11,55,12
'CB389929  ','2025-01-11 16:44:53.082','DF7958','Senegal','Solomon Islands','Clark, Mitchell and Cruz','Martin, Baker and Miller','Blockchain','Weekly',76426.76,898,8.92,99.97,49,3
'CB770914  ','2024-07-09 17:24:36.083','DF5072','French Guiana','San Marino','Stokes, Rodgers and Montgomery','Miranda, Olson and Burton','HTTPS','Hourly',49992.65,120,53.38,97.18,72,32
'CB574369  ','2024-08-27 04:18:54.083','DF8013','United States Virgin Islands','Togo','Herrera Group','Russell-Willis','Blockchain','Weekly',34443.80,262,87.26,96.33,52,16
'CB473673  ','2024-09-10 07:24:03.083','DF4024','Christmas Island','Antigua and Barbuda','Sullivan, Vega and Larson','Alvarez, Jackson and Boyd','SFTP','Weekly',72896.97,862,37.73,96.23,47,33
'CB435415  ','2024-06-15 19:41:41.083','DF5403','Pitcairn Islands','Moldova','Jackson Group','Moran-Davis','SFTP','Daily',74396.38,705,52.81,98.77,89,31
'CB535477  ','2025-01-23 10:39:59.084','DF4012','Lithuania','Timor-Leste','Gonzalez, Phillips and Clark','Wilson PLC','Blockchain','Daily',24105.08,856,45.57,98.35,53,9
'CB324610  ','2024-02-19 12:33:02.084','DF7903','New Caledonia','Samoa','Taylor-Ward','Gillespie-Carter','Private Network','Hourly',43466.78,866,63.90,90.97,55,37
'CB729290  ','2024-03-04 19:51:27.084','DF7657','Norway','Lithuania','Simmons Inc','Cox, Serrano and Thomas','Blockchain','Daily',35061.47,1366,25.44,99.16,51,36
'CB123225  ','2025-01-11 18:24:28.084','DF3894','Montenegro','Malta','Hayes-Jenkins','Berry-Gonzalez','HTTPS','Real-time',88094.83,572,73.49,98.42,81,6
'CB723642  ','2024-07-29 14:45:46.084','DF2683','Malta','Armenia','Simmons, Dean and Lindsey','Norris-Barrett','SFTP','Real-time',55892.31,1052,85.43,91.69,37,10
'CB272146  ','2024-11-16 14:25:02.085','DF6556','United States Virgin Islands','Saint Barthelemy','Ross Inc','Barrett, Morris and Graham','Private Network','Weekly',5126.09,94,18.97,98.07,60,48
'CB282716  ','2024-04-18 03:03:55.085','DF2552','Congo','Myanmar','Williams, Becker and Chavez','Richardson, Garcia and Thornton','SFTP','Hourly',5941.44,617,97.54,90.48,83,11
'CB189383  ','2024-08-09 12:12:11.085','DF2876','Kenya','Australia','Adams, Garrett and Pearson','Thornton-Russell','Private Network','Real-time',3864.97,905,98.89,94.87,98,10
'CB531104  ','2024-06-05 07:44:26.085','DF4995','Maldives','Lao People''s Democratic Republic','Santiago-Cooper','Moss, Davenport and Williams','Private Network','Weekly',20888.46,538,92.43,94.44,100,25
'CB543839  ','2024-05-02 23:50:12.085','DF6921','Syrian Arab Republic','Armenia','Terrell, Anderson and Rasmussen','Robles PLC','Private Network','Weekly',39908.34,1269,7.49,92.66,83,32
'CB591520  ','2024-09-16 03:15:04.086','DF2979','Tokelau','Bahamas','Warner PLC','Moss, Guerra and Arnold','Blockchain','Hourly',42934.63,839,4.79,92.67,60,24
'CB434942  ','2024-06-24 11:32:56.086','DF7316','Niue','Monaco','Murray-Odonnell','Fox-Lucas','Private Network','Daily',46593.94,175,30.90,98.55,24,12
'CB773875  ','2024-07-30 18:25:01.086','DF9601','Iraq','Colombia','Hoffman Group','Johnson, West and Martin','Private Network','Weekly',54974.21,516,65.71,90.25,29,37
'CB404566  ','2024-08-03 20:44:04.086','DF1632','Burkina Faso','Ukraine','Rodriguez-Mccoy','Ingram-Torres','Private Network','Real-time',88177.54,418,48.80,96.55,1,33
'CB320043  ','2024-05-03 10:36:42.086','DF6481','Guatemala','Latvia','Wright-Garcia','Flores-Erickson','Private Network','Real-time',55205.49,548,29.42,99.55,86,22
'CB108793  ','2024-03-05 01:46:49.087','DF8529','Panama','Andorra','Olson-Rangel','Sanchez LLC','SFTP','Weekly',21611.43,340,33.92,92.39,34,45
'CB885330  ','2024-05-29 10:38:40.087','DF4817','Turkey','Yemen','Padilla-Mullins','Lewis, Burns and Hernandez','Private Network','Hourly',21241.04,1355,29.56,95.62,52,19
'CB699869  ','2024-10-02 00:05:23.087','DF8036','Burkina Faso','Ukraine','Underwood-Foster','Whitney, Smith and Ibarra','HTTPS','Real-time',80257.93,1009,99.13,90.56,40,47
'CB730919  ','2024-07-21 03:14:31.087','DF8927','Japan','Isle of Man','Ramirez-Branch','Bond PLC','SFTP','Daily',7391.98,811,17.82,98.52,51,43
'CB292392  ','2024-10-21 16:59:55.088','DF3119','Algeria','Cote d''Ivoire','Williams-Stevens','Harris-Webb','Blockchain','Daily',46850.64,839,83.72,94.77,42,43
'CB255451  ','2024-10-18 00:44:31.088','DF5552','Uganda','Egypt','Conley-Rodriguez','Williams, Harvey and Serrano','Blockchain','Daily',28018.48,1299,7.59,98.90,75,6
'CB675423  ','2024-12-18 19:46:33.088','DF9891','Chile','Faroe Islands','Weber and Sons','Proctor-Sharp','Blockchain','Real-time',60647.04,576,11.38,98.83,79,35
'CB930621  ','2024-04-10 20:26:16.088','DF5065','Cayman Islands','Lebanon','Dalton, Mclaughlin and Hendricks','Herring LLC','Blockchain','Real-time',42594.21,487,41.30,97.83,57,6
'CB740276  ','2025-02-05 20:50:29.088','DF6112','Cote d''Ivoire','Bermuda','Moody PLC','Adams-Pittman','Private Network','Weekly',84906.35,293,44.36,92.85,17,18
'CB598191  ','2024-03-15 10:34:09.088','DF6373','Ecuador','Saint Pierre and Miquelon','Wagner, Brown and Brown','Campbell Group','HTTPS','Hourly',10665.08,697,10.88,95.36,71,20
'CB538314  ','2024-05-23 02:47:27.089','DF1187','Taiwan','Swaziland','Lawson Group','Moore LLC','Blockchain','Hourly',89013.18,669,27.01,92.93,62,20
'CB456176  ','2024-11-08 01:57:45.089','DF4095','Wallis and Futuna','Nepal','Jackson, Suarez and Orr','Green, Harrington and Hunter','SFTP','Daily',45166.49,393,30.94,93.74,28,12
'CB716028  ','2024-12-04 06:23:26.089','DF5650','Hong Kong','Equatorial Guinea','Morse LLC','Carter-Williams','SFTP','Hourly',15629.66,1287,87.50,92.96,43,11
'CB232415  ','2025-01-20 01:02:07.089','DF5951','Isle of Man','Canada','Vargas-Burton','Marshall-Morgan','Blockchain','Weekly',3785.04,1353,41.51,91.42,72,30
'CB329523  ','2025-02-12 03:16:51.089','DF5673','Taiwan','Timor-Leste','Hensley-Ryan','Baker, Johnston and Adams','Blockchain','Weekly',70027.79,358,61.57,97.23,100,24
'CB149901  ','2025-02-02 07:13:34.090','DF9682','Syrian Arab Republic','Azerbaijan','Mercado-Hanson','Mullins-Bennett','Private Network','Hourly',51470.04,787,60.86,93.69,91,7
'CB374515  ','2024-07-05 14:37:02.090','DF4883','Saint Kitts and Nevis','Palestinian Territory','Brown, Pruitt and Webb','Sellers Ltd','Blockchain','Daily',84071.25,77,1.79,98.74,83,41
'CB474321  ','2024-09-23 23:07:00.090','DF3772','Guyana','Western Sahara','Gonzalez, Marsh and Clark','Gonzalez-Burke','HTTPS','Daily',68298.50,1411,88.11,99.74,50,31
'CB505655  ','2025-01-29 12:06:10.090','DF7100','Turkey','Tonga','Evans, Taylor and Davis','Mills Inc','SFTP','Hourly',5015.86,359,42.09,96.07,87,46
'CB996635  ','2024-03-28 06:21:50.091','DF4647','Puerto Rico','Holy See (Vatican City State)','Solis LLC','Davidson, Massey and Singleton','Blockchain','Weekly',95812.55,1059,60.28,92.86,12,13
'CB237908  ','2024-06-08 21:34:15.091','DF8250','Guernsey','San Marino','Romero Inc','Day and Sons','Blockchain','Hourly',83752.92,204,81.18,94.91,93,38
'CB621213  ','2024-12-20 02:46:30.091','DF1245','Nauru','Bulgaria','Brown Inc','Simon, Thomas and Newman','SFTP','Daily',28463.52,1249,97.36,93.66,11,7
'CB486070  ','2024-11-03 06:11:17.091','DF3574','Ukraine','Netherlands Antilles','Perez-Pennington','Johnson, Stokes and Campbell','Private Network','Weekly',18866.33,462,46.03,90.04,72,10
'CB457265  ','2025-02-02 21:39:41.091','DF4018','France','Ecuador','Lang, Clark and Henderson','Riley Inc','Private Network','Real-time',39119.17,250,58.80,98.30,41,49
'CB295801  ','2024-10-29 00:49:19.092','DF1290','Bosnia and Herzegovina','Falkland Islands (Malvinas)','Ellis PLC','Steele Inc','HTTPS','Daily',20886.83,1203,21.93,97.89,7,42
'CB458004  ','2024-02-28 01:10:05.092','DF5081','Zambia','Kazakhstan','Thompson, Lane and Brown','Smith LLC','Blockchain','Weekly',93918.36,1028,86.79,95.25,32,3
'CB839247  ','2024-09-04 07:05:27.092','DF6982','San Marino','Brazil','Walton PLC','Patton-Burch','Private Network','Real-time',14814.42,423,2.64,99.48,28,28
'CB426536  ','2024-11-06 14:13:16.092','DF7252','Sri Lanka','Algeria','Bailey Group','Martin Inc','SFTP','Weekly',7627.82,1084,93.31,93.11,35,10
'CB740562  ','2024-10-22 11:50:22.092','DF5829','Reunion','Uganda','George LLC','Harris PLC','Blockchain','Hourly',74768.60,281,9.22,90.54,76,20
'CB214440  ','2024-09-17 10:21:25.092','DF2573','Denmark','Nepal','Dalton Group','Webster-Collins','Private Network','Hourly',18729.70,1440,60.65,99.14,36,20
'CB245959  ','2024-10-02 03:24:03.093','DF3124','Thailand','North Macedonia','Bishop LLC','Wagner, Norris and Silva','HTTPS','Weekly',84894.09,87,94.73,90.17,41,42
'CB121824  ','2024-03-22 07:16:47.093','DF9993','Liechtenstein','Zimbabwe','Nelson LLC','Harrison, Price and Chang','HTTPS','Hourly',55485.72,161,31.86,98.18,36,18
'CB111176  ','2024-12-29 07:05:01.093','DF7551','Macao','Zambia','Turner-Garcia','Morgan, Oneill and Bailey','Blockchain','Real-time',5090.61,444,51.04,97.30,38,8
'CB604907  ','2024-11-08 14:24:54.093','DF4683','Pakistan','Mauritania','Murphy and Sons','Morris, Cox and Turner','Private Network','Daily',47062.58,1372,56.29,91.91,54,11
'CB100138  ','2024-03-16 15:34:23.093','DF1047','Bahrain','Greece','Gonzalez-Jacobson','Phillips, Villegas and Brown','SFTP','Weekly',2907.01,718,6.73,93.39,55,15
'CB881840  ','2024-11-29 09:18:17.094','DF5304','Rwanda','Norway','Wolf Ltd','Scott Inc','Private Network','Real-time',49943.80,1153,73.95,97.00,23,22
'CB249634  ','2024-04-09 15:34:47.094','DF1763','Morocco','Bulgaria','Bryan Inc','Rodgers-Molina','Blockchain','Real-time',51301.58,812,49.08,99.36,10,40
'CB207860  ','2024-10-02 05:12:37.094','DF1093','Taiwan','Suriname','Pena LLC','Mckinney-Mejia','HTTPS','Daily',29296.75,660,48.59,92.62,62,2
'CB957692  ','2025-02-05 01:11:57.094','DF9112','Costa Rica','Czech Republic','Solomon-Richardson','Nelson-Rowe','Blockchain','Daily',43030.20,673,15.88,90.98,45,38
'CB488883  ','2024-07-14 15:16:32.094','DF9829','Israel','Korea','Garcia PLC','Johnson-Bates','Blockchain','Daily',7338.29,229,1.55,96.99,4,45
'CB593318  ','2024-05-08 11:22:15.095','DF9797','Solomon Islands','Azerbaijan','Rose-George','Lyons-Hill','Private Network','Real-time',52770.60,1321,94.30,98.81,1,30
'CB969365  ','2024-11-03 07:02:19.095','DF8346','Dominican Republic','Venezuela','Simon-Morse','Weaver-Davis','Blockchain','Hourly',66040.35,159,92.84,93.78,89,43
'CB647353  ','2024-03-06 15:05:44.095','DF5639','Italy','Chad','Simon-Lawson','Gray-Allen','Blockchain','Real-time',27021.72,773,29.30,96.01,35,20
'CB740410  ','2024-12-16 14:30:49.095','DF8250','Saint Pierre and Miquelon','Guernsey','Brown Ltd','Martin, Davila and Lee','Blockchain','Daily',21586.05,1174,48.60,99.50,100,30
'CB415007  ','2024-08-04 08:27:15.095','DF2341','Netherlands Antilles','Isle of Man','Patel and Sons','Elliott, Jackson and Hood','Blockchain','Daily',41103.21,679,96.64,98.15,76,14
'CB705003  ','2024-06-27 14:54:42.095','DF3714','Malta','Japan','Little LLC','Wallace Inc','Blockchain','Hourly',41457.98,900,83.41,94.11,14,17
'CB175483  ','2024-07-02 13:21:17.095','DF7900','Egypt','Tunisia','Harrington-Cordova','Macias, Roberts and Valdez','Blockchain','Daily',21871.17,544,2.37,90.24,36,44
'CB794660  ','2024-06-13 19:01:27.096','DF2396','Puerto Rico','Seychelles','Jackson, Solis and Wagner','Moore, Downs and Jones','Blockchain','Real-time',54294.00,1129,69.70,93.02,0,40
'CB122110  ','2024-11-27 05:05:35.096','DF4834','South Georgia and the South Sandwich Islands','Aruba','Long, Fields and Miranda','Boyd, Keller and Holmes','HTTPS','Real-time',18338.70,485,49.87,96.02,30,48
'CB605458  ','2024-06-05 21:33:15.096','DF6628','Cayman Islands','Guadeloupe','Richardson PLC','Hernandez, Duncan and Clark','SFTP','Daily',22565.42,553,36.85,97.18,69,24
'CB268528  ','2024-12-11 00:00:17.096','DF8006','Micronesia','Syrian Arab Republic','White, Perry and Small','Farmer PLC','Blockchain','Daily',93643.58,334,59.64,94.07,15,25
'CB829905  ','2024-05-07 11:06:42.097','DF6593','Kyrgyz Republic','Guyana','Torres and Sons','Lopez, Curry and Diaz','HTTPS','Weekly',85485.81,728,9.07,94.65,81,20
'CB343831  ','2024-04-30 03:09:59.097','DF7960','Romania','Swaziland','Johnson-Foster','Price, Key and Brown','Private Network','Real-time',41888.12,141,14.25,99.15,88,48
'CB816834  ','2024-09-06 12:01:35.097','DF4180','Mayotte','Russian Federation','Craig LLC','Perez, Pope and Vincent','Blockchain','Hourly',97127.31,616,65.99,97.39,97,7
'CB946894  ','2024-10-31 11:30:20.097','DF6911','Mali','Iran','Smith-Glenn','Savage-Olson','Blockchain','Daily',69184.24,1339,15.08,98.28,58,23
'CB152835  ','2024-08-18 07:56:08.097','DF4477','Reunion','Trinidad and Tobago','Hernandez-Anderson','Perry-Davis','Private Network','Hourly',95698.35,394,56.82,96.61,54,26
'CB367978  ','2024-06-16 12:00:32.098','DF4586','Zimbabwe','Portugal','Fields, Weber and Ferguson','Hinton Inc','Blockchain','Real-time',35429.12,858,4.20,94.71,32,49
'CB150562  ','2024-11-09 13:10:11.098','DF1922','Mauritius','Ethiopia','Rogers Inc','Cannon Group','HTTPS','Weekly',86959.44,1129,15.92,99.84,29,32
'CB157625  ','2024-08-29 20:56:32.098','DF3308','Vanuatu','Yemen','Sims, Lawrence and Wilson','Black, Gonzalez and Bonilla','Blockchain','Real-time',66592.82,564,19.38,95.01,22,41
'CB686103  ','2024-05-28 20:58:54.098','DF3676','Russian Federation','British Indian Ocean Territory (Chagos Archipelago)','Schneider Ltd','Stone-Hodge','SFTP','Daily',49268.65,1208,39.92,93.95,91,16
'CB150278  ','2024-08-21 20:28:37.099','DF9187','American Samoa','Angola','Perez, Mooney and Reynolds','Acosta-Warren','SFTP','Weekly',57531.42,1375,83.99,92.80,12,13
'CB646577  ','2024-04-20 06:29:11.099','DF7803','Kenya','Azerbaijan','Gross and Sons','Thompson, Strong and Mora','SFTP','Real-time',60149.13,756,43.82,98.08,32,45
'CB293416  ','2024-10-16 15:03:04.099','DF5075','Egypt','Anguilla','Terry, Holloway and Heath','Dennis-Martin','HTTPS','Daily',12095.26,886,94.48,94.60,68,31
'CB740893  ','2024-02-25 11:59:22.099','DF5171','Malaysia','United States of America','Higgins, Le and Mcgee','Zuniga and Sons','Blockchain','Hourly',43301.83,1398,58.15,90.92,93,7
'CB304436  ','2024-06-14 09:51:43.099','DF7712','Western Sahara','Chad','Ramirez LLC','Rodriguez, Johnston and Salas','SFTP','Daily',84094.80,734,24.43,98.96,59,34
'CB213942  ','2024-11-15 20:09:01.100','DF7293','North Macedonia','New Zealand','Spencer-Butler','Reed and Sons','Private Network','Daily',31714.37,324,17.33,92.42,65,8
'CB835988  ','2024-03-24 06:39:29.100','DF8178','Slovenia','Jersey','Smith, Kelley and Hooper','Adams, Peters and Owens','Private Network','Weekly',98727.03,477,6.64,91.88,87,19
'CB181909  ','2024-12-29 18:43:18.100','DF1726','New Zealand','Chile','Key Inc','Bishop, Hammond and Clark','Private Network','Hourly',5321.39,363,77.86,91.39,29,47
'CB652704  ','2024-04-13 21:24:52.100','DF5713','Cambodia','Angola','Davenport, Lee and Finley','Tucker, Suarez and Casey','SFTP','Weekly',25203.70,196,16.56,91.82,30,31
'CB556070  ','2024-10-09 18:21:18.101','DF2635','Thailand','Hungary','Hall, Farmer and Yoder','Vega, Fitzgerald and Whitaker','Blockchain','Real-time',63562.14,771,11.68,91.05,81,37
'CB336196  ','2024-10-28 23:50:36.101','DF8912','Pakistan','Kiribati','Campbell-King','Scott-Mercado','SFTP','Daily',59982.07,715,84.10,91.70,90,22
'CB971064  ','2024-05-30 08:28:56.101','DF4646','Guam','Burundi','Pearson Group','Johnson-Olson','Blockchain','Hourly',90660.54,1044,21.86,90.08,46,30
'CB821725  ','2025-02-05 21:54:05.101','DF3414','Djibouti','El Salvador','House, Bryant and Rivera','Walker, Orozco and Todd','Private Network','Weekly',37653.20,304,84.40,97.40,40,10
