'SESS_L8EMZ  ','FA379800    ','Bot-like','Low',15.9,1507.60,507397,47.60,NULL
'SESS_MD6X0  ','FA228975    ','Regular','Low',69.4,3811.93,168147,47.47,NULL
'SESS_RGROA  ','FA150960    ','Regular','Suspicious',66.3,5842.38,875022,89.53,NULL
'SESS_4O5V5  ','FA299719    ','Regular','High',35.9,8188.16,438805,10.01,NULL
'SESS_GNQU0  ','FA205418    ','Bot-like','High',33.9,482.94,617056,88.29,NULL
'SESS_R0N91  ','FA938427    ','Random','High',26.6,1288.09,219728,2.67,NULL
'SESS_ZK8P7  ','FA556924    ','Regular','Low',15.3,9936.37,555507,35.77,NULL
'SESS_A7ZOD  ','FA240193    ','Regular','Medium',5.4,9350.21,32629,9.92,NULL
'SESS_IM4L6  ','FA278513    ','Regular','Low',89.2,9333.96,321371,0.84,NULL
'SESS_0IHLN  ','FA795978    ','Bot-like','Medium',97.2,3796.23,668254,89.88,NULL
'SESS_EMI2K  ','FA903584    ','Bot-like','Suspicious',7.4,2938.23,704956,47.87,NULL
'SESS_3UF89  ','FA764973    ','Regular','High',10.7,215.99,876116,28.26,NULL
'SESS_DI4Q9  ','FA378364    ','Random','Medium',40.1,9370.07,589606,11.24,NULL
'SESS_EBL6G  ','FA971710    ','Burst','Low',36.7,3691.49,438801,51.57,NULL
'SESS_WWZIF  ','FA693255    ','Bot-like','High',20.4,3939.09,548598,16.29,NULL
'SESS_IITQZ  ','FA508948    ','Regular','Low',68.9,2732.87,825039,35.52,NULL
'SESS_JJ6DL  ','FA339684    ','Burst','High',72.2,7063.00,212687,81.61,NULL
'SESS_MNRAC  ','FA547626    ','Burst','High',18.9,8207.07,522143,59.45,NULL
'SESS_F1Z3K  ','FA114922    ','Random','Suspicious',71.9,3040.10,367262,24.30,NULL
'SESS_HP3F0  ','FA913085    ','Regular','Medium',47.1,9851.39,241482,90.93,NULL
'SESS_R72D5  ','FA603532    ','Regular','Medium',36.1,545.05,171358,33.93,NULL
'SESS_IPF1E  ','FA278812    ','Bot-like','Low',14.2,3387.59,140380,8.27,NULL
'SESS_BSJV2  ','FA369704    ','Bot-like','Suspicious',15.3,1154.33,923895,91.09,NULL
'SESS_K27CJ  ','FA915032    ','Random','Low',50.3,605.96,216412,66.94,NULL
'SESS_H5TET  ','FA735343    ','Burst','High',63.5,2439.49,305305,18.77,NULL
'SESS_R3FQ0  ','FA724422    ','Random','Low',71.8,463.66,507298,62.15,NULL
'SESS_14DIE  ','FA306317    ','Random','High',26.6,9303.94,670334,3.72,NULL
'SESS_JF15E  ','FA444479    ','Burst','Low',2.5,7276.80,570982,56.66,NULL
'SESS_344CT  ','FA495049    ','Regular','High',1.6,1457.48,432024,80.56,NULL
'SESS_ML89I  ','FA962142    ','Burst','Medium',69.7,9343.12,727125,70.10,NULL
'SESS_KGSGW  ','FA919211    ','Burst','Medium',34.0,412.85,324668,61.10,NULL
'SESS_6DYKT  ','FA552384    ','Regular','High',72.6,7089.22,522792,88.18,NULL
'SESS_ELB4P  ','FA752432    ','Regular','Medium',6.5,5510.34,737215,6.78,NULL
'SESS_WNUBO  ','FA378477    ','Burst','Suspicious',87.2,1843.05,330317,59.09,NULL
'SESS_SIB7V  ','FA467225    ','Regular','Medium',44.1,7668.79,209499,22.60,NULL
'SESS_BO9A8  ','FA731288    ','Burst','Low',49.0,3744.46,620371,29.23,NULL
'SESS_CVNTA  ','FA332475    ','Burst','Suspicious',55.2,1478.01,68977,40.13,NULL
'SESS_U2XG2  ','FA956402    ','Burst','High',9.3,7391.19,679345,93.12,NULL
'SESS_0P5Y9  ','FA887461    ','Bot-like','Suspicious',85.3,7909.41,671360,39.56,NULL
'SESS_KMKZD  ','FA419318    ','Random','Suspicious',12.9,7066.83,476266,44.31,NULL
'SESS_ETAFI  ','FA342551    ','Burst','Suspicious',40.8,9663.10,124131,39.03,NULL
'SESS_5VI90  ','FA370602    ','Burst','High',68.0,9622.29,263303,21.46,NULL
'SESS_FWC2K  ','FA541589    ','Bot-like','High',22.3,6814.54,902024,38.96,NULL
'SESS_PM6X8  ','FA966500    ','Random','Low',56.3,8364.58,643355,41.64,NULL
'SESS_4C7PI  ','FA577755    ','Bot-like','Low',70.1,6249.87,410620,72.14,NULL
'SESS_D4VFR  ','FA925932    ','Bot-like','Low',88.4,3536.01,746964,55.43,NULL
'SESS_UVSFT  ','FA756564    ','Burst','High',42.2,1328.40,546703,32.37,NULL
'SESS_O59Z6  ','FA312982    ','Burst','Suspicious',76.5,9598.04,705769,73.97,NULL
'SESS_78OCN  ','FA916910    ','Random','Medium',94.3,8539.22,565100,98.09,NULL
'SESS_UYKGW  ','FA308000    ','Bot-like','Low',53.1,9580.30,917417,76.39,NULL
'SESS_4WC07  ','FA477374    ','Regular','High',10.5,8566.14,482589,43.72,NULL
'SESS_1EYII  ','FA254719    ','Regular','Suspicious',11.2,6686.50,819784,63.31,NULL
'SESS_WHJNQ  ','FA542552    ','Random','Low',22.4,2215.33,34098,52.34,NULL
'SESS_88TCL  ','FA451406    ','Regular','Suspicious',76.3,6980.53,686124,93.54,NULL
'SESS_XHNX9  ','FA422970    ','Random','Suspicious',24.0,6745.17,811461,59.03,NULL
'SESS_CE6ZN  ','FA826646    ','Bot-like','High',84.8,8000.02,672168,96.12,NULL
'SESS_ADUUM  ','FA835088    ','Burst','Medium',95.0,1576.62,212487,53.05,NULL
'SESS_9UMZW  ','FA993942    ','Random','Medium',93.1,4640.12,858907,87.47,NULL
'SESS_CXYS7  ','FA263565    ','Random','Suspicious',59.6,2922.31,530607,85.88,NULL
'SESS_UT2RB  ','FA759316    ','Random','Medium',58.9,2992.49,651036,46.54,NULL
'SESS_0DIGC  ','FA290238    ','Random','High',72.1,8064.14,64088,44.98,NULL
'SESS_5X54C  ','FA759721    ','Random','Low',38.4,7225.17,390357,2.59,NULL
'SESS_L4PEP  ','FA294426    ','Random','Suspicious',78.8,3950.41,562486,78.03,NULL
'SESS_RLBM4  ','FA332240    ','Regular','Medium',21.7,8740.20,690040,33.30,NULL
'SESS_6S3JS  ','FA804906    ','Random','Low',13.1,7698.46,185788,0.86,NULL
'SESS_R746G  ','FA870018    ','Bot-like','Medium',25.6,1039.59,232477,60.32,NULL
'SESS_LT085  ','FA224740    ','Bot-like','Medium',70.0,807.83,716377,98.74,NULL
'SESS_EHGBO  ','FA410657    ','Burst','Low',68.4,6021.95,425343,94.43,NULL
'SESS_C9V4E  ','FA423199    ','Random','Low',89.1,8166.64,637064,98.84,NULL
'SESS_BZATJ  ','FA546931    ','Random','Suspicious',90.8,6248.95,794845,0.73,NULL
'SESS_2RTLK  ','FA968218    ','Regular','Medium',28.1,3236.24,113964,35.41,NULL
'SESS_M2TCU  ','FA124744    ','Bot-like','Low',11.9,715.81,254742,89.70,NULL
'SESS_1I55G  ','FA984845    ','Bot-like','Medium',64.0,3776.74,362956,4.83,NULL
'SESS_OOU7O  ','FA631417    ','Random','High',67.3,8231.59,777314,86.54,NULL
'SESS_0FLWS  ','FA576515    ','Random','Low',32.7,5207.14,873863,19.51,NULL
'SESS_WPP13  ','FA429810    ','Burst','Low',3.9,1011.14,233522,73.36,NULL
'SESS_IGKEN  ','FA346759    ','Regular','High',38.0,2103.17,648176,20.86,NULL
'SESS_SUBY6  ','FA570946    ','Burst','Suspicious',70.2,3442.52,397167,23.72,NULL
'SESS_C39S7  ','FA217669    ','Random','Low',69.5,2650.52,927418,39.36,NULL
'SESS_6B1KJ  ','FA204457    ','Regular','Suspicious',62.3,7494.14,206137,60.15,NULL
'SESS_XXBJG  ','FA969826    ','Regular','High',46.7,1942.07,852902,27.95,NULL
'SESS_W14PW  ','FA927944    ','Random','Medium',6.1,9526.38,440295,48.98,NULL
'SESS_1ZQ5R  ','FA532506    ','Random','High',64.6,441.80,30220,22.91,NULL
'SESS_5CYBO  ','FA941967    ','Random','High',73.3,2135.14,481053,59.59,NULL
'SESS_4ALIQ  ','FA660323    ','Bot-like','Medium',85.8,6663.97,121465,85.02,NULL
'SESS_K9SYU  ','FA166803    ','Random','Low',40.5,4388.39,442375,20.10,NULL
'SESS_H0ISZ  ','FA799446    ','Regular','Low',47.5,6343.11,64565,35.69,NULL
'SESS_8P581  ','FA621155    ','Burst','Suspicious',8.5,6801.09,151590,89.10,NULL
'SESS_3167A  ','FA855712    ','Burst','Low',99.0,4244.07,189591,62.57,NULL
'SESS_U6TDY  ','FA314467    ','Bot-like','Medium',89.7,3050.18,238352,52.80,NULL
'SESS_ZKCNX  ','FA290923    ','Burst','Low',79.0,1256.35,944138,65.48,NULL
'SESS_T2AZ7  ','FA807796    ','Burst','Medium',73.2,212.49,343562,54.17,NULL
'SESS_HSZL0  ','FA679770    ','Bot-like','High',46.5,3936.01,579148,80.67,NULL
'SESS_TLSYP  ','FA771233    ','Bot-like','Suspicious',32.5,3412.75,546961,32.07,NULL
'SESS_NA62C  ','FA897991    ','Random','Medium',19.9,5923.88,74689,44.14,NULL
'SESS_C97LD  ','FA707572    ','Bot-like','High',0.9,3679.82,328361,79.51,NULL
'SESS_2D72M  ','FA542980    ','Bot-like','High',44.5,4171.78,752026,44.53,NULL
'SESS_F3EMS  ','FA813162    ','Bot-like','Medium',22.1,4341.63,446251,60.91,NULL
'SESS_YJJW0  ','FA147168    ','Regular','Medium',28.4,7273.61,793148,38.00,NULL
'SESS_JBIEA  ','FA749845    ','Random','Low',20.1,2365.59,284638,9.89,NULL
'SESS_6WZY1  ','FA927991    ','Bot-like','Low',56.5,3268.62,460615,44.31,NULL
'SESS_K2JAX  ','FA532059    ','Regular','Medium',25.7,9468.38,472409,26.61,NULL
'SESS_D6BG9  ','FA716750    ','Bot-like','Low',24.0,1027.91,260232,68.39,NULL
'SESS_DHSOH  ','FA972165    ','Bot-like','Suspicious',84.5,1329.47,756522,19.83,NULL
'SESS_L58K2  ','FA861232    ','Regular','Medium',60.2,3.76,176647,76.77,NULL
'SESS_G3MME  ','FA726626    ','Burst','Suspicious',17.2,5350.97,227967,62.63,NULL
'SESS_FZC6G  ','FA902178    ','Random','High',48.6,6658.94,959419,64.89,NULL
'SESS_8KPHH  ','FA211239    ','Regular','High',31.1,1105.06,769691,77.38,NULL
'SESS_L9EFR  ','FA143589    ','Bot-like','Suspicious',66.8,6841.48,948996,30.07,NULL
'SESS_5MA1R  ','FA254870    ','Burst','Medium',11.1,5722.67,129383,51.75,NULL
'SESS_AMG1J  ','FA824571    ','Random','Low',38.3,9813.12,700404,61.80,NULL
'SESS_05N5D  ','FA519783    ','Bot-like','Medium',15.6,9235.72,227787,12.23,NULL
'SESS_54DW1  ','FA891473    ','Regular','Medium',20.9,107.50,611547,2.14,NULL
'SESS_Y9QY9  ','FA406444    ','Regular','High',14.6,7331.47,609551,56.53,NULL
'SESS_WO8NY  ','FA237283    ','Bot-like','Low',98.6,3891.45,568786,0.21,NULL
'SESS_UKUP7  ','FA848262    ','Burst','Medium',83.4,1578.46,543442,82.43,NULL
'SESS_ISGAL  ','FA158641    ','Regular','Medium',90.7,9671.11,405124,85.12,NULL
'SESS_06J9V  ','FA495860    ','Regular','High',3.9,8303.91,122916,81.73,NULL
'SESS_Q3IM3  ','FA562223    ','Regular','Low',36.8,2052.12,725831,43.82,NULL
'SESS_X74OG  ','FA209121    ','Random','Suspicious',18.2,2729.45,151718,53.77,NULL
'SESS_B915K  ','FA731465    ','Burst','Medium',70.5,3533.89,264831,0.91,NULL
'SESS_J0QC2  ','FA900541    ','Random','High',34.8,6882.30,312577,99.63,NULL
'SESS_JY873  ','FA286241    ','Random','Low',22.8,590.13,510184,69.58,NULL
'SESS_QE5MI  ','FA280619    ','Burst','Suspicious',4.8,5060.22,920031,3.35,NULL
'SESS_2H004  ','FA346382    ','Random','Suspicious',9.8,9668.72,796602,20.85,NULL
'SESS_PWLBH  ','FA452143    ','Bot-like','Medium',60.3,4092.92,436729,35.79,NULL
'SESS_WAW9T  ','FA833174    ','Regular','High',20.2,4937.64,884910,63.80,NULL
'SESS_U0PBE  ','FA568645    ','Bot-like','High',22.5,2362.66,499961,47.19,NULL
'SESS_QXMZU  ','FA809852    ','Burst','High',32.5,8929.61,893275,96.56,NULL
'SESS_ZTFHP  ','FA743643    ','Burst','Suspicious',22.6,3880.94,999411,20.73,NULL
'SESS_R9I3S  ','FA170356    ','Regular','Suspicious',39.3,3127.13,496031,83.40,NULL
'SESS_BDT25  ','FA133864    ','Regular','High',92.3,3000.10,697714,49.29,NULL
'SESS_UNLRS  ','FA894848    ','Burst','Low',55.6,8799.82,640328,13.89,NULL
'SESS_JXVW3  ','FA356902    ','Regular','High',48.3,4941.79,272138,83.20,NULL
'SESS_KK48S  ','FA373662    ','Bot-like','Low',84.2,5128.79,176173,26.49,NULL
'SESS_93VK2  ','FA187644    ','Burst','Low',18.8,2998.33,131461,52.20,NULL
'SESS_KHEDI  ','FA296812    ','Random','High',34.7,9125.81,427195,92.18,NULL
'SESS_EN4T6  ','FA794215    ','Burst','Suspicious',6.3,8253.25,785074,54.22,NULL
'SESS_2IU91  ','FA584321    ','Bot-like','High',92.7,7733.23,458412,15.04,NULL
'SESS_L0T81  ','FA452715    ','Random','Medium',46.8,1899.67,566152,23.71,NULL
'SESS_69HRL  ','FA897280    ','Regular','Medium',18.4,4776.39,966125,42.65,NULL
'SESS_4PNCO  ','FA604781    ','Random','Medium',28.3,9535.27,422434,60.41,NULL
'SESS_ZOJ44  ','FA737292    ','Bot-like','Suspicious',93.2,1738.50,64363,80.45,NULL
'SESS_WIYPU  ','FA916255    ','Random','Low',16.0,85.64,875586,30.50,NULL
'SESS_I7WOV  ','FA929750    ','Burst','Medium',67.1,2441.06,276269,24.77,NULL
'SESS_4NB2Y  ','FA575586    ','Regular','High',18.0,6224.90,480196,84.02,NULL
'SESS_YVSS1  ','FA237640    ','Regular','Low',19.5,60.33,380144,32.91,NULL
'SESS_4UKMV  ','FA435385    ','Bot-like','High',76.7,9289.00,304241,0.33,NULL
'SESS_V2IBW  ','FA753467    ','Regular','Low',53.1,7264.73,413875,13.20,NULL
'SESS_SMTLN  ','FA992470    ','Bot-like','High',73.0,1087.30,33724,20.52,NULL
'SESS_HW8MC  ','FA157316    ','Burst','High',62.1,8849.41,384605,45.91,NULL
'SESS_A7VDY  ','FA602428    ','Bot-like','Low',59.4,7223.46,600874,59.42,NULL
'SESS_UV8MD  ','FA731065    ','Random','Suspicious',8.6,840.36,339259,46.60,NULL
'SESS_EFHL1  ','FA304654    ','Burst','Suspicious',98.4,7097.08,353881,31.28,NULL
'SESS_TMCEZ  ','FA417209    ','Burst','Low',98.0,5673.16,651690,49.78,NULL
'SESS_KACLE  ','FA133983    ','Random','Low',21.1,8625.63,795951,14.48,NULL
'SESS_UKP9X  ','FA161127    ','Bot-like','Low',89.7,5252.61,727230,44.22,NULL
'SESS_W82BD  ','FA701466    ','Bot-like','High',22.3,17.05,290658,92.52,NULL
'SESS_FFXLT  ','FA394386    ','Random','Suspicious',41.9,8291.39,840640,39.95,NULL
'SESS_Z6G7L  ','FA894881    ','Burst','High',23.5,653.62,144597,41.97,NULL
'SESS_JI4QO  ','FA418609    ','Bot-like','High',84.1,7044.90,31565,37.82,NULL
'SESS_N4HWD  ','FA173359    ','Burst','Suspicious',61.7,5248.51,960923,18.34,NULL
'SESS_398NG  ','FA578810    ','Bot-like','Suspicious',52.2,8899.76,104387,78.02,NULL
'SESS_XNMX1  ','FA657240    ','Regular','High',27.5,2334.66,341005,3.69,NULL
'SESS_GIVUO  ','FA832528    ','Bot-like','Low',94.1,552.96,311858,92.93,NULL
'SESS_OSJ3Z  ','FA758240    ','Regular','High',81.1,280.41,213546,79.28,NULL
'SESS_FJM2B  ','FA573897    ','Regular','Suspicious',35.2,6692.57,465177,80.92,NULL
'SESS_2D81G  ','FA695848    ','Bot-like','High',84.5,4533.90,214708,48.12,NULL
'SESS_MNTCF  ','FA106463    ','Regular','Suspicious',63.3,8968.04,838859,85.85,NULL
'SESS_EBN6M  ','FA938109    ','Random','Suspicious',45.0,3906.92,845996,90.58,NULL
'SESS_YDBNJ  ','FA820567    ','Burst','High',60.3,8195.61,299489,75.67,NULL
'SESS_T7403  ','FA248027    ','Burst','High',34.4,3412.01,192453,95.22,NULL
'SESS_MLQXM  ','FA469969    ','Regular','Low',86.2,9666.74,832073,42.62,NULL
'SESS_OF7LE  ','FA791795    ','Random','High',11.8,4552.31,843083,31.35,NULL
'SESS_JRMHD  ','FA638174    ','Random','Suspicious',31.8,2918.76,410371,60.96,NULL
'SESS_3NXAP  ','FA358452    ','Random','High',83.6,6956.45,251682,54.56,NULL
'SESS_JEMNP  ','FA923415    ','Regular','Suspicious',32.4,2684.90,307772,3.72,NULL
'SESS_BF9J5  ','FA797725    ','Bot-like','High',87.7,1470.10,113462,79.01,NULL
'SESS_IO8HW  ','FA624025    ','Bot-like','Medium',56.1,2269.99,204705,91.65,NULL
'SESS_W5XBC  ','FA557106    ','Burst','High',56.7,7150.95,77310,37.27,NULL
'SESS_B4PDK  ','FA630309    ','Regular','Suspicious',38.7,9554.07,827199,55.31,NULL
'SESS_WRX2X  ','FA544277    ','Random','High',9.8,8777.60,781615,25.62,NULL
'SESS_K81S0  ','FA234325    ','Bot-like','Suspicious',39.2,7611.92,581077,76.89,NULL
'SESS_X2LC5  ','FA929167    ','Bot-like','Medium',28.6,3797.59,520538,63.59,NULL
'SESS_YEZ1E  ','FA564257    ','Burst','Suspicious',34.0,1501.59,348333,69.54,NULL
'SESS_KS227  ','FA693113    ','Regular','Suspicious',25.2,1509.41,468029,79.61,NULL
'SESS_VX7B8  ','FA202793    ','Bot-like','Low',25.0,5981.37,6679,10.43,NULL
'SESS_U1103  ','FA213862    ','Random','Medium',51.6,8584.91,198140,44.75,NULL
'SESS_E68DR  ','FA244890    ','Random','Low',70.7,9202.40,531839,94.83,NULL
'SESS_OALN3  ','FA294656    ','Burst','High',54.3,8274.61,383702,12.27,NULL
'SESS_7N12T  ','FA686239    ','Bot-like','High',52.5,849.44,462423,6.84,NULL
'SESS_3BN7B  ','FA954138    ','Random','Medium',89.8,2882.35,772445,65.23,NULL
'SESS_RYWAW  ','FA864959    ','Burst','High',1.9,2912.18,964003,71.71,NULL
'SESS_70CQ5  ','FA240173    ','Burst','Medium',73.9,6937.54,793838,82.83,NULL
'SESS_HAS9Y  ','FA718537    ','Regular','High',61.7,314.81,130489,63.45,NULL
'SESS_HSUAK  ','FA609942    ','Bot-like','Medium',40.1,9801.68,633928,96.99,NULL
'SESS_IRGBY  ','FA473313    ','Burst','Medium',0.2,7213.18,473992,78.53,NULL
'SESS_YY6QQ  ','FA642008    ','Burst','High',88.3,1305.03,699468,12.66,NULL
'SESS_TP48L  ','FA189426    ','Burst','Medium',73.1,9472.85,283383,20.76,NULL
'SESS_CBLN8  ','FA315429    ','Burst','Low',70.7,7865.31,742390,97.09,NULL
'SESS_64AGE  ','FA222926    ','Random','Low',12.3,4808.28,425678,40.86,NULL
'SESS_A9XT7  ','FA321396    ','Regular','High',97.5,8304.21,80336,66.90,NULL
'SESS_R0KW0  ','FA393463    ','Bot-like','High',15.2,5357.17,441643,58.65,NULL
'SESS_RW0DX  ','FA749683    ','Bot-like','Medium',63.6,6.68,571516,29.57,NULL
'SESS_B5XQL  ','FA810523    ','Bot-like','Low',80.4,8769.75,149250,35.03,NULL
'SESS_ASPCP  ','FA697814    ','Bot-like','Medium',29.2,9723.76,38926,85.28,NULL
'SESS_ZPRIN  ','FA268739    ','Regular','High',22.0,6913.12,242828,28.87,NULL
'SESS_F3M92  ','FA709000    ','Burst','Suspicious',37.8,4990.63,440820,87.19,NULL
'SESS_C5TRM  ','FA580281    ','Random','Medium',16.8,6771.34,369205,54.58,NULL
'SESS_PKMVF  ','FA354879    ','Burst','High',27.3,6460.46,116775,11.32,NULL
'SESS_50F65  ','FA470938    ','Burst','High',36.1,1811.44,846049,92.51,NULL
'SESS_GH9II  ','FA290016    ','Bot-like','Suspicious',83.0,1473.76,498941,79.91,NULL
'SESS_8GUQR  ','FA551245    ','Bot-like','Suspicious',68.5,1170.51,787383,80.69,NULL
'SESS_73Q8Z  ','FA536671    ','Regular','Low',61.3,6918.54,958194,20.39,NULL
'SESS_GMBI3  ','FA600152    ','Burst','Medium',47.7,518.62,160798,64.19,NULL
'SESS_UFKAM  ','FA322399    ','Random','High',65.8,4592.15,691124,20.72,NULL
'SESS_4ESVG  ','FA174071    ','Burst','Low',87.4,185.31,725293,62.07,NULL
'SESS_DAI0R  ','FA241729    ','Bot-like','Suspicious',0.5,6528.21,468075,28.97,NULL
'SESS_T873L  ','FA381767    ','Random','Suspicious',76.2,4167.83,438312,55.31,NULL
'SESS_X91TB  ','FA746260    ','Burst','Suspicious',69.9,7807.86,333237,10.62,NULL
'SESS_6VWN0  ','FA636666    ','Random','Suspicious',47.2,1574.69,111384,37.69,NULL
'SESS_QHJBH  ','FA995603    ','Bot-like','Medium',26.6,1751.01,416595,33.36,NULL
'SESS_8ZUEW  ','FA362214    ','Regular','Suspicious',35.8,8046.63,780642,15.83,NULL
'SESS_2OZ1L  ','FA746494    ','Burst','Low',16.8,1470.83,77641,76.51,NULL
'SESS_RIO3X  ','FA641110    ','Burst','High',97.5,4826.80,190884,60.62,NULL
'SESS_IQTPK  ','FA133190    ','Burst','Medium',29.4,2993.21,481031,99.25,NULL
'SESS_ZO9F5  ','FA448434    ','Burst','Low',9.6,951.24,72945,39.66,NULL
'SESS_MWO5F  ','FA809026    ','Bot-like','Medium',9.5,9760.66,107905,86.33,NULL
'SESS_66I9Z  ','FA712202    ','Random','Medium',24.2,361.27,438441,78.23,NULL
'SESS_R7AED  ','FA233722    ','Burst','Medium',85.2,1513.12,81740,40.02,NULL
'SESS_22Y69  ','FA235546    ','Bot-like','Low',1.4,9783.17,451746,70.98,NULL
'SESS_1NLFM  ','FA265155    ','Bot-like','Suspicious',25.9,7159.62,875556,17.86,NULL
'SESS_ZXFPW  ','FA450093    ','Random','Low',70.4,729.85,767442,42.96,NULL
'SESS_6AAW6  ','FA431901    ','Bot-like','Low',4.2,9738.72,803179,70.65,NULL
'SESS_QS935  ','FA424436    ','Burst','Low',98.6,9920.11,51557,70.07,NULL
'SESS_YSIZV  ','FA679525    ','Regular','Medium',55.9,4367.97,555888,35.65,NULL
'SESS_2Y06I  ','FA506530    ','Regular','Medium',36.6,1199.62,139594,58.51,NULL
'SESS_J2XK2  ','FA624204    ','Burst','Suspicious',72.2,2066.06,411546,84.79,NULL
'SESS_90ZPS  ','FA343878    ','Bot-like','Medium',43.2,6090.37,669843,97.81,NULL
'SESS_T7THJ  ','FA785740    ','Burst','High',80.3,9054.21,691686,86.27,NULL
'SESS_XAZRE  ','FA336916    ','Random','Medium',14.2,4623.76,955070,11.03,NULL
'SESS_L7PKD  ','FA307993    ','Random','Low',15.3,1165.40,605315,78.22,NULL
'SESS_OPODM  ','FA317493    ','Regular','Low',54.7,217.38,573157,77.76,NULL
'SESS_R9UKL  ','FA904329    ','Regular','Medium',60.3,2132.09,639063,11.80,NULL
'SESS_W1WWA  ','FA527832    ','Random','Medium',15.4,7286.04,420477,96.69,NULL
'SESS_P2RIK  ','FA807643    ','Burst','Suspicious',43.7,4453.78,782296,12.12,NULL
'SESS_KOWBS  ','FA286886    ','Random','Low',90.8,8124.31,70734,11.20,NULL
'SESS_PE2AA  ','FA941759    ','Burst','Low',1.8,5129.54,102668,52.76,NULL
'SESS_7XK8Y  ','FA149851    ','Bot-like','Medium',6.9,8005.59,128045,59.09,NULL
'SESS_33PEM  ','FA502454    ','Regular','High',44.9,3996.53,902980,39.82,NULL
'SESS_M0P1R  ','FA811422    ','Burst','Medium',24.3,8438.42,343473,11.00,NULL
'SESS_0W01B  ','FA958435    ','Bot-like','High',48.5,9329.40,751537,97.04,NULL
'SESS_M0U50  ','FA454857    ','Random','High',24.3,1994.03,476673,86.81,NULL
'SESS_RS5DK  ','FA746792    ','Random','Suspicious',2.5,3332.99,764301,34.91,NULL
'SESS_9CFTM  ','FA658329    ','Regular','Medium',6.3,8128.77,498013,47.17,NULL
'SESS_IR3BZ  ','FA414837    ','Bot-like','Medium',96.8,9676.40,746499,20.22,NULL
'SESS_DSNN0  ','FA534373    ','Regular','High',44.8,2712.51,117332,43.68,NULL
'SESS_9LJ9A  ','FA686132    ','Regular','Low',35.4,6084.40,34126,41.03,NULL
'SESS_8LF3J  ','FA997706    ','Bot-like','Medium',99.8,1137.04,179829,80.99,NULL
'SESS_RAOLB  ','FA741746    ','Random','Suspicious',84.8,1372.96,712364,80.23,NULL
'SESS_PD112  ','FA362898    ','Bot-like','High',1.7,9214.71,966578,72.44,NULL
'SESS_ZVETK  ','FA915752    ','Random','Suspicious',1.1,9052.14,347173,89.65,NULL
'SESS_UNYN3  ','FA582194    ','Random','Medium',42.3,2159.58,356898,0.91,NULL
'SESS_UUPBR  ','FA463768    ','Regular','Suspicious',44.8,2748.10,77587,89.25,NULL
'SESS_LM7JU  ','FA907841    ','Random','Suspicious',42.7,65.38,540606,57.73,NULL
'SESS_QACJO  ','FA426548    ','Burst','Medium',39.3,3631.14,829446,22.80,NULL
'SESS_55VPO  ','FA772591    ','Bot-like','Medium',91.6,7841.62,268046,58.75,NULL
'SESS_NEHU4  ','FA399196    ','Regular','High',91.9,7440.26,463633,92.11,NULL
'SESS_F23ZO  ','FA593014    ','Bot-like','High',89.6,3869.86,673625,16.94,NULL
'SESS_BMGNQ  ','FA915103    ','Regular','Suspicious',26.2,6098.72,857208,74.50,NULL
'SESS_E7309  ','FA189221    ','Random','Suspicious',48.3,7820.57,961698,40.52,NULL
'SESS_3QT3H  ','FA355019    ','Bot-like','Medium',42.6,6783.28,331828,50.19,NULL
'SESS_1O26R  ','FA552131    ','Random','Low',40.8,7147.12,987469,10.60,NULL
'SESS_W5JF0  ','FA171674    ','Regular','Low',32.3,7959.50,107294,33.45,NULL
'SESS_YD5Q5  ','FA715607    ','Burst','High',31.1,6412.76,85883,42.99,NULL
'SESS_32PM4  ','FA355988    ','Burst','Suspicious',62.7,1951.71,853937,53.15,NULL
'SESS_EJTA0  ','FA835698    ','Regular','Medium',51.3,5136.46,934000,94.23,NULL
'SESS_8K8QB  ','FA373118    ','Burst','High',76.8,3361.96,976325,40.28,NULL
'SESS_58UPF  ','FA495796    ','Burst','Suspicious',59.3,7578.45,332503,95.31,NULL
'SESS_2K2C1  ','FA619863    ','Random','Low',75.1,892.32,6247,40.48,NULL
'SESS_4JKOG  ','FA167547    ','Burst','High',10.1,4245.86,483563,44.59,NULL
'SESS_BMCXO  ','FA409060    ','Regular','Medium',81.7,3530.90,229964,85.09,NULL
'SESS_JR08X  ','FA306944    ','Bot-like','Medium',72.0,4311.48,699846,3.67,NULL
'SESS_5DZCG  ','FA649737    ','Random','High',23.2,1207.24,826525,53.00,NULL
'SESS_G59AM  ','FA527650    ','Bot-like','Medium',57.6,4246.45,720652,31.21,NULL
'SESS_KA0DY  ','FA294135    ','Burst','Suspicious',15.5,7305.72,624137,97.58,NULL
'SESS_D62A3  ','FA516563    ','Random','Suspicious',28.4,4749.11,111940,84.52,NULL
'SESS_FKSHW  ','FA530315    ','Random','Medium',29.1,3244.51,31737,2.03,NULL
'SESS_H92RJ  ','FA149094    ','Random','Suspicious',28.1,6689.68,828521,14.68,NULL
'SESS_2MTON  ','FA566146    ','Regular','Medium',77.8,9856.64,522190,46.45,NULL
'SESS_ER8OP  ','FA749949    ','Burst','Low',83.8,7880.67,344692,22.34,NULL
'SESS_G8W1P  ','FA839666    ','Regular','Medium',1.4,2520.04,620488,43.54,NULL
'SESS_G3JZ8  ','FA736680    ','Burst','Low',91.3,457.40,63339,98.74,NULL
