'MOD_8A7PM   ','SEC_0AZJU   ','CNT_9AELR   ',9659,NULL,'2',744,'3',7,424,'Amplifier',79.90,3.00,0.229,3.7,0.3993,1.63,0.138,'High','Completed','Suspension','Quarterly','2025-05-23','2024-12-10'
'MOD_COTFZ   ','SEC_4JO49   ','CNT_N3UKZ   ',8752,NULL,'4',158,'4',7,126,'Amplifier',49.99,87.32,0.395,3.7,0.8321,2.54,0.177,'Urgent','Completed','Warning','Weekly','2024-02-01','2020-12-04'
'MOD_SYB8F   ','SEC_8ZXXZ   ','CNT_QNPA6   ',7243,NULL,'2',495,'4',34,819,'Follower',69.69,66.34,0.425,3.3,0.5574,0.14,0.358,'Low','Pending','Restriction','Weekly','2023-08-22','2020-09-21'
'MOD_NKT1S   ','SEC_QOBOX   ','CNT_0T7PR   ',2762,NULL,'3',961,'0',37,71,'Follower',95.22,37.69,0.331,4.5,0.2726,6.72,0.737,'Low','Completed','Restriction','Weekly','2022-04-14','2025-04-08'
'MOD_Y6PX9   ','SEC_0SING   ','CNT_KH9OE   ',6345,NULL,'0',113,'3',35,803,'Follower',63.81,18.31,0.728,4.5,0.0673,3.50,0.499,'Urgent','Active','Suspension','Quarterly','2020-03-02','2025-01-26'
'MOD_MB07V   ','SEC_FV15J   ','CNT_3ZMON   ',3726,NULL,'5',673,'5',18,936,'Amplifier',93.44,73.73,0.840,1.8,0.1400,3.96,0.092,'Low','Pending','Suspension','Quarterly','2024-02-22','2023-01-04'
'MOD_QCJPF   ','SEC_E2HUI   ','CNT_7ZR8X   ',4852,NULL,'3',314,'4',24,818,'Amplifier',4.04,75.78,0.653,0.3,0.5105,6.15,0.309,'Urgent','Active','Restriction','Monthly','2021-04-08','2020-06-05'
'MOD_B2QIA   ','SEC_4AUOF   ','CNT_SEICI   ',6281,NULL,'4',422,'4',26,920,'Isolated',59.20,51.37,0.958,7.0,0.6769,5.77,0.848,'Urgent','Pending','Suspension','Monthly','2021-04-26','2020-12-16'
'MOD_MERIB   ','SEC_X3ABL   ','CNT_KNW63   ',7244,NULL,'3',671,'5',24,581,'Isolated',78.84,57.42,0.814,0.4,0.5331,3.49,0.130,'Medium','Active','Suspension','Weekly','2025-10-15','2020-08-08'
'MOD_7YCA3   ','SEC_58LHF   ','CNT_CXATZ   ',7929,NULL,'4',784,'3',50,910,'Isolated',78.71,6.44,0.520,3.6,0.9554,2.09,0.052,'High','Active','Restriction','Monthly','2023-02-14','2024-10-07'
'MOD_NAV2G   ','SEC_F1STJ   ','CNT_PC10B   ',7153,NULL,'2',689,'2',19,898,'Leader',73.13,52.58,0.114,1.0,0.8941,4.79,0.165,'Urgent','Active','Warning','Weekly','2022-01-24','2025-04-29'
'MOD_91ETQ   ','SEC_IEFZL   ','CNT_JKUPM   ',7741,NULL,'3',424,'2',28,887,'Amplifier',82.71,79.05,0.463,0.9,0.0614,9.54,0.229,'High','Active','Warning','Monthly','2022-10-03','2021-04-12'
'MOD_HO3KK   ','SEC_WPYP4   ','CNT_3CNBD   ',8023,NULL,'1',584,'0',46,202,'Follower',3.34,47.56,0.954,0.2,0.6882,1.89,0.869,'Medium','Pending','Restriction','Daily','2023-07-09','2023-03-27'
'MOD_I1LK7   ','SEC_25TP8   ','CNT_QQODK   ',8149,NULL,'5',288,'3',17,375,'Follower',1.52,26.69,0.699,9.0,0.3484,2.24,0.070,'Low','Completed','Suspension','Weekly','2020-03-17','2025-06-18'
'MOD_DUH8X   ','SEC_D7HAA   ','CNT_G6ZP5   ',185,NULL,'0',823,'5',24,787,'Leader',6.18,13.70,0.170,9.1,0.7932,4.61,0.841,'Urgent','Pending','Warning','Daily','2022-11-18','2024-07-12'
'MOD_TTRJV   ','SEC_QMQHM   ','CNT_U6CLW   ',9999,NULL,'3',843,'3',20,222,'Isolated',22.48,42.41,0.715,1.3,0.3690,2.28,0.036,'High','Pending','Suspension','Quarterly','2020-12-17','2020-05-17'
'MOD_Z9JGD   ','SEC_KHXIY   ','CNT_2DP9M   ',2661,NULL,'5',681,'1',16,165,'Follower',74.32,89.28,0.869,8.5,0.5898,5.77,0.169,'High','Active','Warning','Weekly','2025-09-01','2020-06-13'
'MOD_D3U2E   ','SEC_Q5GXD   ','CNT_309AJ   ',5983,NULL,'0',428,'2',45,797,'Leader',82.01,13.28,0.418,2.8,0.7197,6.48,0.035,'High','Active','Warning','Daily','2025-07-08','2025-12-20'
'MOD_1YGT6   ','SEC_4PTCM   ','CNT_C7JCA   ',780,NULL,'2',795,'0',19,565,'Leader',47.52,77.10,0.624,6.3,0.5319,5.97,0.652,'Urgent','Pending','Warning','Weekly','2025-03-07','2024-06-06'
'MOD_ACB5L   ','SEC_TQCSU   ','CNT_H8C59   ',3633,NULL,'2',918,'2',47,529,'Amplifier',73.68,65.04,0.253,8.9,0.2551,9.70,0.562,'Medium','Active','Suspension','Daily','2024-07-24','2025-08-18'
'MOD_XR6ZN   ','SEC_2T41E   ','CNT_06KYP   ',3994,NULL,'0',483,'4',16,331,'Follower',24.50,8.33,0.568,6.2,0.1818,6.11,0.143,'High','Pending','Restriction','Quarterly','2023-11-04','2020-10-26'
'MOD_10CJ1   ','SEC_152U0   ','CNT_6M80G   ',1262,NULL,'1',420,'0',40,738,'Amplifier',79.39,56.67,0.030,9.5,0.1680,3.70,0.455,'Medium','Active','Warning','Monthly','2020-11-02','2021-04-07'
'MOD_UAU8O   ','SEC_WGMRH   ','CNT_AJS5D   ',1805,NULL,'2',943,'0',38,876,'Follower',63.61,61.90,0.420,0.2,0.7042,9.22,0.848,'Urgent','Pending','Suspension','Weekly','2020-03-02','2022-09-18'
'MOD_KF91H   ','SEC_37YQ0   ','CNT_2HHF6   ',9506,NULL,'4',811,'4',27,401,'Follower',1.82,3.81,0.609,5.6,0.0789,0.28,0.998,'Low','Active','Warning','Weekly','2022-06-19','2021-09-22'
'MOD_RUUUH   ','SEC_9RSOV   ','CNT_0XSL3   ',242,NULL,'5',714,'2',11,193,'Isolated',89.19,2.84,0.656,2.9,0.9985,5.27,0.120,'Urgent','Active','Restriction','Weekly','2020-05-25','2022-10-12'
'MOD_CX4I8   ','SEC_RPWCB   ','CNT_5D3TX   ',2856,NULL,'4',409,'2',49,183,'Isolated',55.54,13.66,0.189,7.3,0.2688,9.81,0.082,'Low','Pending','Restriction','Daily','2021-03-29','2025-07-12'
'MOD_3EOND   ','SEC_TQMZ8   ','CNT_0SVCD   ',2349,NULL,'1',214,'0',11,828,'Amplifier',14.63,40.56,0.527,3.3,0.7428,0.13,0.745,'Medium','Active','Suspension','Quarterly','2025-01-29','2024-09-12'
'MOD_MEPCM   ','SEC_IL845   ','CNT_T7V83   ',8708,NULL,'2',632,'4',32,75,'Leader',24.09,74.74,0.603,8.4,0.8898,5.58,0.628,'Medium','Pending','Restriction','Monthly','2025-11-22','2022-11-30'
'MOD_JE6MB   ','SEC_EUIUJ   ','CNT_RHRQH   ',9833,NULL,'4',511,'1',17,17,'Amplifier',62.06,55.51,0.048,3.9,0.8812,1.11,0.203,'Urgent','Completed','Suspension','Weekly','2023-12-31','2021-12-11'
'MOD_EFIIX   ','SEC_YVDPN   ','CNT_47V70   ',3431,NULL,'0',468,'1',50,797,'Amplifier',90.44,16.99,0.840,7.0,0.2831,6.42,0.097,'Urgent','Completed','Suspension','Weekly','2021-10-04','2025-05-25'
'MOD_V3KWT   ','SEC_MG1W7   ','CNT_0K7JH   ',3852,NULL,'4',337,'4',19,535,'Isolated',50.16,71.13,0.817,3.7,0.4794,1.63,0.936,'Urgent','Active','Warning','Daily','2022-05-16','2021-06-15'
'MOD_WK1O3   ','SEC_CLLWD   ','CNT_PIANQ   ',7687,NULL,'4',50,'1',35,977,'Leader',12.28,75.75,0.582,2.1,0.8052,6.10,0.957,'High','Pending','Restriction','Quarterly','2021-10-14','2023-02-14'
'MOD_FTXIX   ','SEC_S4Y1N   ','CNT_YK8CN   ',9617,NULL,'2',298,'5',24,442,'Leader',4.49,40.17,0.665,7.5,0.5228,8.45,0.071,'Low','Completed','Suspension','Quarterly','2021-03-10','2020-01-03'
'MOD_CJGFG   ','SEC_ZTJKK   ','CNT_XKXDF   ',1890,NULL,'2',462,'1',26,368,'Isolated',92.00,59.36,0.242,0.7,0.4102,3.06,0.966,'Urgent','Pending','Restriction','Weekly','2021-08-08','2025-05-08'
'MOD_HMOT2   ','SEC_OH3KR   ','CNT_V4PPL   ',5747,NULL,'4',394,'3',15,43,'Amplifier',33.67,32.02,0.519,3.2,0.1646,5.62,0.015,'High','Completed','Restriction','Weekly','2021-04-20','2021-07-25'
'MOD_05SKS   ','SEC_AV89L   ','CNT_1NY5F   ',5195,NULL,'3',474,'5',48,189,'Follower',8.79,83.42,0.044,8.1,0.1249,3.43,0.229,'Low','Completed','Suspension','Weekly','2024-07-08','2025-08-13'
'MOD_SV1QF   ','SEC_3XVFM   ','CNT_CCW2T   ',2975,NULL,'5',610,'1',12,694,'Leader',41.19,73.27,0.148,5.0,0.2052,6.84,0.167,'High','Active','Restriction','Monthly','2023-05-04','2021-11-19'
'MOD_MWMTY   ','SEC_WTGSY   ','CNT_VZG7E   ',2357,NULL,'5',208,'2',26,824,'Leader',25.49,93.07,0.967,2.8,0.7274,2.62,0.273,'High','Pending','Restriction','Quarterly','2021-07-22','2022-04-23'
'MOD_INCRI   ','SEC_SI1U4   ','CNT_95OOI   ',1471,NULL,'2',315,'1',8,804,'Amplifier',90.04,90.38,0.139,6.6,0.3920,8.40,0.124,'Urgent','Pending','Warning','Monthly','2022-07-18','2025-08-31'
'MOD_V3XCY   ','SEC_NCUCO   ','CNT_E5Z4W   ',2263,NULL,'1',873,'0',18,923,'Isolated',34.24,78.78,0.623,9.9,0.4202,9.25,0.048,'Urgent','Pending','Warning','Quarterly','2025-07-22','2022-05-03'
'MOD_G3Z5Q   ','SEC_D75NN   ','CNT_25TRE   ',4165,NULL,'2',716,'0',15,98,'Leader',59.52,70.98,0.331,0.3,0.5542,4.80,0.691,'Urgent','Pending','Suspension','Monthly','2022-08-30','2025-05-04'
'MOD_84416   ','SEC_62TNW   ','CNT_GIEAS   ',2297,NULL,'5',906,'0',40,839,'Follower',80.71,35.12,0.802,5.4,0.6956,2.53,0.685,'High','Pending','Suspension','Quarterly','2022-12-26','2022-11-22'
'MOD_4I2QM   ','SEC_O7I9Z   ','CNT_B18UT   ',5184,NULL,'5',747,'5',6,26,'Isolated',60.60,79.02,0.271,6.1,0.6821,7.64,1.000,'Medium','Active','Warning','Monthly','2023-06-28','2024-09-24'
'MOD_E8Q1N   ','SEC_QM6RP   ','CNT_YBT1U   ',656,NULL,'1',845,'3',18,941,'Isolated',68.71,87.46,0.334,1.4,0.1129,2.33,0.551,'Urgent','Pending','Warning','Weekly','2020-07-30','2021-11-01'
'MOD_ZUGK5   ','SEC_W4HJ3   ','CNT_J4JVU   ',5159,NULL,'5',860,'0',23,871,'Amplifier',48.11,84.86,0.128,5.5,0.3334,5.86,0.869,'High','Pending','Restriction','Weekly','2021-03-12','2025-06-10'
'MOD_K2L6X   ','SEC_4K1BE   ','CNT_JFO52   ',2970,NULL,'1',897,'1',11,602,'Amplifier',58.82,34.22,0.409,4.4,0.8921,7.44,0.453,'Urgent','Pending','Warning','Daily','2023-05-03','2021-01-04'
'MOD_IT5WP   ','SEC_03YM4   ','CNT_DC3H5   ',1370,NULL,'1',690,'3',23,619,'Isolated',93.43,8.42,0.425,8.2,0.2285,5.76,0.016,'Low','Pending','Warning','Quarterly','2021-07-04','2022-08-14'
'MOD_UFDFW   ','SEC_2JSVV   ','CNT_BCAFL   ',6017,NULL,'4',548,'5',38,763,'Follower',79.38,47.95,0.734,4.4,0.7181,0.19,0.402,'Urgent','Active','Restriction','Weekly','2022-10-29','2024-03-31'
'MOD_C1YVV   ','SEC_O25TV   ','CNT_86H2P   ',5278,NULL,'1',579,'3',44,511,'Isolated',95.14,46.14,0.802,0.5,0.4703,9.61,0.461,'High','Completed','Restriction','Daily','2021-01-24','2023-05-13'
'MOD_H7I4V   ','SEC_AFETP   ','CNT_PXU8V   ',6970,NULL,'3',584,'5',50,139,'Isolated',77.74,79.47,0.899,2.6,0.7573,5.82,0.074,'Low','Completed','Suspension','Quarterly','2024-09-22','2022-05-17'
'MOD_GXIMZ   ','SEC_DSKHM   ','CNT_40HES   ',161,NULL,'2',727,'1',40,916,'Isolated',76.23,13.62,0.648,8.0,0.0339,4.67,0.944,'Urgent','Active','Restriction','Monthly','2023-09-12','2024-06-15'
'MOD_82W6Z   ','SEC_3JWDP   ','CNT_NOXKU   ',4867,NULL,'5',478,'0',42,446,'Isolated',22.63,78.44,0.698,9.9,0.1148,4.66,0.924,'Medium','Completed','Suspension','Weekly','2022-09-11','2021-03-30'
'MOD_9KM78   ','SEC_KCLLX   ','CNT_MHTPF   ',3601,NULL,'4',125,'1',42,34,'Follower',84.03,73.50,0.244,4.1,0.0724,1.18,0.428,'Medium','Completed','Warning','Quarterly','2023-06-15','2024-12-14'
'MOD_FBCZL   ','SEC_9FN39   ','CNT_QUVH2   ',7757,NULL,'0',519,'0',13,543,'Follower',45.44,9.48,0.704,0.7,0.7524,5.38,0.192,'Urgent','Pending','Restriction','Daily','2025-08-05','2023-06-19'
'MOD_H9LYY   ','SEC_IRR65   ','CNT_5RV9S   ',6270,NULL,'1',719,'5',32,775,'Leader',66.49,81.07,0.007,6.1,0.3723,1.17,0.712,'Urgent','Completed','Restriction','Monthly','2024-07-22','2022-05-10'
'MOD_Z4PYN   ','SEC_G5UEN   ','CNT_JCREC   ',6784,NULL,'2',520,'5',10,425,'Amplifier',15.41,77.08,0.580,8.0,0.5735,6.87,0.432,'Urgent','Active','Suspension','Monthly','2025-09-13','2023-12-24'
'MOD_1RQS3   ','SEC_FGOLY   ','CNT_KO1KQ   ',3629,NULL,'0',700,'0',37,117,'Follower',79.54,6.29,0.298,4.9,0.2645,6.59,0.813,'Low','Pending','Warning','Monthly','2023-04-06','2022-12-03'
'MOD_S9UBP   ','SEC_0LIFT   ','CNT_JGAGW   ',4628,NULL,'3',616,'1',38,333,'Amplifier',35.14,84.16,0.464,9.3,0.9506,5.68,0.608,'Low','Completed','Restriction','Weekly','2020-04-20','2022-05-20'
'MOD_440E8   ','SEC_FT63Y   ','CNT_T3W80   ',7110,NULL,'3',293,'1',35,992,'Amplifier',84.77,13.54,0.954,3.5,0.8214,0.91,0.358,'Urgent','Pending','Restriction','Quarterly','2020-08-26','2023-12-18'
'MOD_O5GA7   ','SEC_25IUS   ','CNT_83SW3   ',6644,NULL,'1',302,'3',38,99,'Isolated',49.18,30.38,0.054,9.3,0.0464,1.15,0.264,'Low','Pending','Warning','Quarterly','2023-02-03','2021-02-25'
'MOD_X8UGV   ','SEC_X2HZ7   ','CNT_Y287U   ',3597,NULL,'2',101,'1',7,151,'Leader',87.47,38.11,0.472,1.5,0.1796,0.56,0.467,'Urgent','Completed','Restriction','Quarterly','2020-02-21','2025-10-23'
'MOD_7G1CP   ','SEC_WSBF4   ','CNT_TR3M6   ',9105,NULL,'2',276,'5',10,401,'Leader',22.94,8.16,0.755,2.4,0.9490,7.83,0.749,'High','Active','Restriction','Monthly','2025-11-20','2020-04-02'
'MOD_UNU0D   ','SEC_ATQUF   ','CNT_GGVQE   ',744,NULL,'1',31,'3',13,641,'Amplifier',43.58,98.91,0.671,9.4,0.5767,2.51,0.021,'High','Pending','Restriction','Daily','2023-05-03','2023-09-20'
'MOD_7QNQW   ','SEC_ZQE1H   ','CNT_KAEK8   ',1223,NULL,'3',159,'5',46,994,'Leader',16.52,22.23,0.895,0.4,0.2188,0.36,0.089,'Medium','Completed','Warning','Quarterly','2022-09-16','2023-04-26'
'MOD_YU4S3   ','SEC_4DYOD   ','CNT_WDVP0   ',7649,NULL,'5',182,'4',29,695,'Follower',21.00,57.83,0.250,2.2,0.9207,9.65,0.405,'Low','Pending','Warning','Monthly','2023-07-08','2020-02-23'
'MOD_5F7J3   ','SEC_O7ZY6   ','CNT_V3JZC   ',1157,NULL,'1',661,'1',27,894,'Leader',84.00,26.82,0.747,3.4,0.9817,7.34,0.176,'Medium','Pending','Restriction','Monthly','2020-07-08','2022-10-13'
'MOD_LOXWC   ','SEC_J5KUL   ','CNT_M3WS6   ',5569,NULL,'4',449,'4',40,907,'Isolated',54.62,81.05,0.838,5.0,0.9194,9.76,0.994,'Urgent','Completed','Suspension','Quarterly','2021-09-25','2022-07-07'
'MOD_UED2L   ','SEC_R79DS   ','CNT_NDZ8V   ',3904,NULL,'5',213,'5',7,460,'Amplifier',93.59,30.82,0.325,7.6,0.0428,7.57,0.335,'Medium','Completed','Warning','Quarterly','2025-01-04','2023-11-06'
'MOD_D3LKV   ','SEC_B6LT5   ','CNT_P28SS   ',3324,NULL,'5',435,'5',23,363,'Leader',26.33,25.76,0.126,6.1,0.3067,9.97,0.125,'Urgent','Completed','Suspension','Quarterly','2022-12-11','2023-06-09'
'MOD_KB3AD   ','SEC_FV2CT   ','CNT_MVF8B   ',6516,NULL,'1',407,'5',5,107,'Leader',85.05,74.09,0.892,2.9,0.8705,4.28,0.540,'Urgent','Pending','Restriction','Weekly','2024-09-29','2023-08-31'
'MOD_AI48L   ','SEC_M0FME   ','CNT_UK4GL   ',9554,NULL,'3',251,'1',45,182,'Follower',98.53,4.84,0.380,9.4,0.1258,6.16,0.007,'Medium','Pending','Suspension','Monthly','2024-04-19','2021-02-23'
'MOD_B1XUV   ','SEC_VJ5AJ   ','CNT_NY25P   ',9424,NULL,'1',168,'3',27,682,'Isolated',83.95,75.64,0.896,4.0,0.3863,3.66,0.708,'High','Completed','Suspension','Weekly','2023-11-18','2020-05-11'
'MOD_JAHTN   ','SEC_ARS6S   ','CNT_4EEPB   ',6305,NULL,'5',785,'2',0,529,'Leader',4.95,29.02,0.389,4.7,0.3605,2.99,0.676,'Medium','Active','Suspension','Monthly','2022-03-12','2022-03-26'
'MOD_R7N93   ','SEC_WYBY7   ','CNT_6TFSO   ',1588,NULL,'5',185,'2',48,26,'Follower',36.72,61.80,0.778,4.5,0.9783,5.00,0.671,'Medium','Pending','Restriction','Daily','2024-09-14','2023-09-18'
'MOD_C7OGI   ','SEC_MTCQX   ','CNT_B2GC4   ',5542,NULL,'3',649,'5',21,786,'Leader',47.42,6.74,0.883,5.0,0.5458,4.33,0.887,'Medium','Pending','Warning','Quarterly','2020-06-28','2020-05-16'
'MOD_VO4WW   ','SEC_L22DQ   ','CNT_KRJ7S   ',7118,NULL,'4',71,'5',40,443,'Leader',7.55,96.45,0.702,5.4,0.3258,1.71,0.349,'High','Completed','Suspension','Monthly','2025-03-27','2023-07-05'
'MOD_F8QT1   ','SEC_SKZYJ   ','CNT_WHL2Q   ',8753,NULL,'1',125,'2',20,825,'Follower',92.66,18.92,0.808,7.4,0.8530,6.28,0.233,'Medium','Pending','Suspension','Quarterly','2025-02-11','2025-09-16'
'MOD_BR3RF   ','SEC_GDP4N   ','CNT_5JWE7   ',45,NULL,'5',55,'3',35,559,'Isolated',11.18,51.73,0.120,2.4,0.1567,2.75,0.841,'Urgent','Active','Suspension','Monthly','2024-03-29','2024-02-27'
'MOD_KK1CM   ','SEC_1YS8M   ','CNT_83MT5   ',2385,NULL,'1',846,'5',25,85,'Isolated',23.14,30.64,0.652,8.9,0.8642,9.38,0.580,'Medium','Pending','Suspension','Daily','2022-11-08','2025-01-07'
'MOD_4XI3F   ','SEC_LVM3J   ','CNT_BHOXZ   ',2388,NULL,'5',24,'2',19,910,'Isolated',8.90,59.28,0.448,8.7,0.6610,8.22,0.641,'High','Completed','Warning','Weekly','2021-02-20','2022-03-21'
'MOD_WPO9W   ','SEC_TV5F4   ','CNT_66HZA   ',1505,NULL,'0',599,'3',26,86,'Isolated',10.67,17.18,0.324,5.1,0.9290,3.56,0.311,'Urgent','Completed','Warning','Daily','2020-09-30','2025-09-12'
'MOD_6P9TX   ','SEC_S9VEI   ','CNT_4S1J6   ',7711,NULL,'4',646,'2',27,396,'Leader',45.18,22.90,0.012,9.9,0.9353,1.20,0.098,'Urgent','Active','Restriction','Monthly','2023-03-02','2025-03-16'
'MOD_0NPRP   ','SEC_ZX5GX   ','CNT_HO6S3   ',1472,NULL,'1',394,'4',19,290,'Leader',50.24,7.07,0.571,2.7,0.7921,5.40,0.261,'Medium','Completed','Warning','Quarterly','2020-12-13','2021-02-20'
'MOD_B3NEW   ','SEC_EMNKU   ','CNT_X89TD   ',9645,NULL,'2',163,'0',25,932,'Amplifier',8.93,41.51,0.513,3.6,0.9199,5.53,0.772,'High','Active','Warning','Monthly','2021-11-27','2023-09-12'
'MOD_IOXBU   ','SEC_CXXJ9   ','CNT_CHND0   ',5053,NULL,'2',389,'0',4,51,'Leader',41.95,54.91,0.384,0.5,0.3522,7.58,0.154,'Low','Active','Warning','Quarterly','2024-02-09','2021-01-25'
'MOD_X16KW   ','SEC_P9SXO   ','CNT_JBVY2   ',8099,NULL,'5',552,'4',4,821,'Isolated',29.44,15.07,0.261,0.5,0.8783,1.20,0.175,'Urgent','Completed','Warning','Monthly','2023-03-04','2025-04-09'
'MOD_9PX7D   ','SEC_G7QAS   ','CNT_IYND1   ',3000,NULL,'4',261,'3',1,844,'Amplifier',45.30,54.01,0.564,0.4,0.0062,5.17,0.412,'Urgent','Active','Suspension','Quarterly','2025-10-08','2021-05-16'
'MOD_LXLUL   ','SEC_H6EX1   ','CNT_LP982   ',3297,NULL,'1',262,'2',13,78,'Follower',35.55,76.56,0.485,1.2,0.4054,1.80,0.542,'Urgent','Completed','Restriction','Monthly','2021-10-30','2021-06-11'
'MOD_SJ1OT   ','SEC_CBW7D   ','CNT_JSYPP   ',4545,NULL,'3',830,'1',46,644,'Isolated',14.96,43.96,0.353,5.7,0.1516,0.28,0.526,'Low','Pending','Suspension','Quarterly','2025-08-13','2022-02-19'
'MOD_UZH35   ','SEC_9WG1J   ','CNT_VTMPS   ',2687,NULL,'0',403,'4',12,203,'Follower',81.18,31.15,0.204,1.1,0.9359,1.25,0.260,'Urgent','Pending','Warning','Weekly','2024-07-02','2021-12-03'
'MOD_CISI4   ','SEC_6OIT4   ','CNT_8P2CE   ',9962,NULL,'1',76,'1',22,477,'Leader',59.91,79.17,0.846,9.1,0.5201,6.70,0.496,'High','Completed','Restriction','Weekly','2022-12-27','2020-01-19'
'MOD_8RTBP   ','SEC_E4OLU   ','CNT_3OR4B   ',8996,NULL,'4',176,'4',25,568,'Isolated',20.99,87.78,0.161,4.6,0.1496,5.31,0.572,'Medium','Completed','Suspension','Quarterly','2021-12-20','2020-01-16'
'MOD_971HY   ','SEC_SUAS2   ','CNT_RHKAO   ',6059,NULL,'1',365,'3',29,136,'Follower',80.36,90.56,0.554,6.3,0.5650,9.35,0.775,'Urgent','Pending','Suspension','Weekly','2022-07-03','2020-09-04'
'MOD_UW13B   ','SEC_BCRPG   ','CNT_12VSN   ',7621,NULL,'0',540,'3',46,724,'Isolated',49.01,97.63,0.126,1.8,0.3907,8.18,0.816,'Medium','Pending','Restriction','Daily','2025-03-07','2025-07-17'
'MOD_5SW1F   ','SEC_2PKL1   ','CNT_56BJ4   ',5412,NULL,'5',554,'1',6,733,'Amplifier',29.52,47.32,0.010,1.1,0.7305,8.80,0.803,'High','Pending','Warning','Quarterly','2021-01-01','2024-07-17'
'MOD_ZB8V6   ','SEC_4FYL8   ','CNT_P2OAD   ',4658,NULL,'1',704,'5',30,701,'Amplifier',57.80,31.08,0.196,9.2,0.0108,1.02,0.092,'Urgent','Active','Warning','Quarterly','2024-08-09','2025-02-04'
'MOD_M3LVV   ','SEC_TJIYH   ','CNT_HSUYR   ',4678,NULL,'1',584,'3',28,303,'Amplifier',75.78,70.35,0.152,6.8,0.8446,6.91,0.862,'Low','Completed','Suspension','Daily','2024-09-15','2023-09-05'
'MOD_8NFX8   ','SEC_XCB0P   ','CNT_6L9SX   ',4181,NULL,'0',240,'5',35,848,'Isolated',65.41,99.90,0.075,9.6,0.9125,9.76,0.375,'Urgent','Active','Warning','Daily','2024-08-13','2024-03-01'
'MOD_IR862   ','SEC_9LNV0   ','CNT_5U8PC   ',345,NULL,'5',715,'0',4,721,'Leader',85.82,42.39,0.694,1.5,0.1690,1.71,0.109,'High','Pending','Warning','Daily','2020-05-25','2021-08-18'
'MOD_SDSD4   ','SEC_MD8D9   ','CNT_Y4O0O   ',2510,NULL,'0',657,'5',33,261,'Follower',83.12,36.31,0.359,5.8,0.4826,9.20,0.472,'Urgent','Pending','Restriction','Daily','2021-03-14','2024-01-05'
'MOD_EEBG7   ','SEC_RI1NC   ','CNT_XRN01   ',8768,NULL,'2',73,'2',21,601,'Leader',34.48,1.43,0.117,9.1,0.3955,1.52,0.196,'Urgent','Pending','Restriction','Daily','2023-02-18','2021-04-02'
'MOD_7HCTI   ','SEC_I2ZP8   ','CNT_MTT0B   ',8859,NULL,'1',484,'4',14,34,'Follower',50.33,94.52,0.132,5.4,0.5597,8.12,0.875,'Medium','Active','Restriction','Monthly','2024-05-22','2022-02-16'
'MOD_3RPOR   ','SEC_B6UME   ','CNT_DUPF5   ',868,NULL,'3',958,'1',22,558,'Follower',31.84,74.93,0.812,5.0,0.2089,9.74,0.040,'High','Pending','Restriction','Daily','2021-11-30','2025-05-12'
'MOD_GBFBN   ','SEC_97QXT   ','CNT_ZJ79I   ',3535,NULL,'5',394,'4',33,482,'Follower',72.31,57.44,0.967,1.3,0.2990,1.98,0.468,'Urgent','Completed','Restriction','Weekly','2024-08-11','2021-12-25'
'MOD_HWO83   ','SEC_479I5   ','CNT_ZIOXM   ',7644,NULL,'5',562,'5',39,658,'Isolated',3.56,41.54,0.898,1.3,0.0120,3.09,0.147,'Low','Completed','Warning','Daily','2022-02-18','2021-10-10'
'MOD_UQYOP   ','SEC_RC0O9   ','CNT_HNGQ8   ',1355,NULL,'5',293,'3',29,454,'Leader',93.52,4.88,0.528,4.0,0.8052,0.41,0.869,'Urgent','Active','Warning','Monthly','2022-11-27','2023-03-05'
'MOD_0KFCB   ','SEC_BPZR6   ','CNT_1R894   ',8289,NULL,'5',584,'1',16,74,'Follower',84.59,84.93,0.138,6.9,0.6699,0.16,0.451,'Urgent','Active','Suspension','Quarterly','2025-08-14','2021-11-05'
'MOD_5AMGD   ','SEC_EBUGW   ','CNT_TB5K2   ',183,NULL,'1',621,'2',29,813,'Leader',34.81,64.05,0.657,2.8,0.4800,7.44,0.339,'High','Pending','Suspension','Quarterly','2024-04-23','2022-07-08'
'MOD_X0DT4   ','SEC_EX3CD   ','CNT_GSWJD   ',7151,NULL,'5',392,'2',14,892,'Leader',12.59,96.45,0.329,6.1,0.9370,1.62,0.372,'Medium','Active','Restriction','Daily','2025-08-09','2025-07-25'
'MOD_4U0XZ   ','SEC_1JAA7   ','CNT_S0IF5   ',186,NULL,'1',103,'2',15,900,'Isolated',6.04,5.64,0.963,2.5,0.2516,8.81,0.168,'High','Completed','Restriction','Monthly','2023-05-30','2021-12-20'
'MOD_EH6N5   ','SEC_NYDZH   ','CNT_8KQEA   ',6881,NULL,'3',346,'2',13,546,'Isolated',52.95,52.31,0.228,5.2,0.1996,3.62,0.027,'Urgent','Completed','Restriction','Quarterly','2022-11-16','2022-09-12'
'MOD_2GLBF   ','SEC_ZROCP   ','CNT_20KYV   ',8607,NULL,'5',507,'4',32,811,'Follower',48.92,72.02,0.650,9.0,0.6808,1.26,0.054,'Low','Pending','Restriction','Weekly','2025-11-27','2020-11-14'
'MOD_IWFPB   ','SEC_D89OF   ','CNT_ALQFN   ',6767,NULL,'1',270,'5',41,505,'Leader',10.59,54.72,0.041,9.4,0.6630,6.18,0.311,'Medium','Completed','Warning','Weekly','2020-01-16','2024-08-30'
