'SEC_H8V7O   ','TECH_HXK1Y  ','2022-08-05 15:19:00.000','Manual Review','2020-08-26 00:19:00.000',465,'{"overall": {"confval": 0.20704, "riskval": 3.54, "fposprob": 0.0089, "threatlvl": "Critical", "detectconf": 0.51}, "pattern_scores": {"netpatscore": 2.44, "contpatscore": 0.576, "profpatscore": 0.524, "techpatscore": 0.094, "temppatscore": 3.722, "behavpatscore": 72.42}, "behavior_scores": {"botlikscore": 84.274, "commintscore": 0.9265, "autobehavscore": 0.026, "spambehavscore": 9.44}, "detection_reliability": {"featver": "FV_4F", "modelver": "MV_DG", "detmethrel": 0.221}}'
'SEC_DVZVM   ','TECH_N3TQ9  ','2021-12-20 14:35:10.000','User Report','2025-02-05 07:04:11.000',551,'{"overall": {"confval": 0.24533, "riskval": 3.52, "fposprob": 0.7116, "threatlvl": "Medium", "detectconf": 0.87}, "pattern_scores": {"netpatscore": 8.80, "contpatscore": 0.320, "profpatscore": 0.069, "techpatscore": 0.661, "temppatscore": 3.632, "behavpatscore": 23.38}, "behavior_scores": {"botlikscore": 51.439, "commintscore": 0.6663, "autobehavscore": 0.759, "spambehavscore": 7.40}, "detection_reliability": {"featver": "FV_F4", "modelver": "MV_5S", "detmethrel": 0.007}}'
'SEC_43QLB   ','TECH_YX1ZB  ','2023-04-18 01:45:29.000','User Report','2023-07-04 02:13:39.000',642,'{"overall": {"confval": 0.01690, "riskval": 0.25, "fposprob": 0.0586, "threatlvl": "Medium", "detectconf": 0.70}, "pattern_scores": {"netpatscore": 6.97, "contpatscore": 0.373, "profpatscore": 0.387, "techpatscore": 0.918, "temppatscore": 1.250, "behavpatscore": 78.87}, "behavior_scores": {"botlikscore": 27.851, "commintscore": 0.7097, "autobehavscore": 0.000, "spambehavscore": 2.57}, "detection_reliability": {"featver": "FV_Z4", "modelver": "MV_77", "detmethrel": 0.175}}'
'SEC_86XIN   ','TECH_MJX5X  ','2020-05-24 13:07:59.000','Algorithm','2021-09-19 17:28:55.000',558,'{"overall": {"confval": 0.15332, "riskval": 4.29, "fposprob": 0.2732, "threatlvl": "High", "detectconf": 0.69}, "pattern_scores": {"netpatscore": 4.54, "contpatscore": 0.014, "profpatscore": 0.164, "techpatscore": 0.445, "temppatscore": 2.346, "behavpatscore": 49.95}, "behavior_scores": {"botlikscore": 51.370, "commintscore": 0.2962, "autobehavscore": 0.467, "spambehavscore": 3.59}, "detection_reliability": {"featver": "FV_GK", "modelver": "MV_YA", "detmethrel": 0.262}}'
'SEC_TIAOV   ','TECH_UDI3H  ','2021-09-24 14:09:11.000','Pattern Match','2020-06-21 03:39:22.000',144,'{"overall": {"confval": 0.98739, "riskval": 6.09, "fposprob": 0.9423, "threatlvl": "High", "detectconf": 0.56}, "pattern_scores": {"netpatscore": 6.38, "contpatscore": 0.446, "profpatscore": 0.784, "techpatscore": 0.303, "temppatscore": 1.544, "behavpatscore": 66.79}, "behavior_scores": {"botlikscore": 52.785, "commintscore": 0.5889, "autobehavscore": 0.476, "spambehavscore": 3.50}, "detection_reliability": {"featver": "FV_ZD", "modelver": "MV_5W", "detmethrel": 0.430}}'
'SEC_0LMFT   ','TECH_PJE5S  ','2023-12-24 04:05:35.000','Pattern Match','2023-10-17 10:53:15.000',484,'{"overall": {"confval": 0.71289, "riskval": 5.14, "fposprob": 0.6851, "threatlvl": "Critical", "detectconf": 0.61}, "pattern_scores": {"netpatscore": 8.05, "contpatscore": 0.886, "profpatscore": 0.008, "techpatscore": 0.151, "temppatscore": 7.270, "behavpatscore": 23.18}, "behavior_scores": {"botlikscore": 41.234, "commintscore": 0.5207, "autobehavscore": 0.062, "spambehavscore": 4.32}, "detection_reliability": {"featver": "FV_L2", "modelver": "MV_LU", "detmethrel": 0.334}}'
'SEC_WPGJ1   ','TECH_ICV1V  ','2021-05-25 02:19:55.000','Pattern Match','2020-05-04 13:02:23.000',255,'{"overall": {"confval": 0.02631, "riskval": 6.86, "fposprob": 0.5837, "threatlvl": "High", "detectconf": 0.90}, "pattern_scores": {"netpatscore": 1.67, "contpatscore": 0.879, "profpatscore": 0.428, "techpatscore": 0.136, "temppatscore": 7.484, "behavpatscore": 9.25}, "behavior_scores": {"botlikscore": 46.163, "commintscore": 0.5784, "autobehavscore": 0.673, "spambehavscore": 5.85}, "detection_reliability": {"featver": "FV_UF", "modelver": "MV_LI", "detmethrel": 0.718}}'
'SEC_3RUPL   ','TECH_9MFOB  ','2022-10-01 12:46:10.000','User Report','2020-09-22 01:42:34.000',449,'{"overall": {"confval": 0.33035, "riskval": 3.85, "fposprob": 0.6252, "threatlvl": "Critical", "detectconf": 0.54}, "pattern_scores": {"netpatscore": 0.62, "contpatscore": 0.046, "profpatscore": 0.182, "techpatscore": 0.269, "temppatscore": 4.563, "behavpatscore": 10.13}, "behavior_scores": {"botlikscore": 27.379, "commintscore": 0.8440, "autobehavscore": 0.242, "spambehavscore": 8.34}, "detection_reliability": {"featver": "FV_YG", "modelver": "MV_81", "detmethrel": 0.186}}'
'SEC_KEDN1   ','TECH_8XYYS  ','2021-12-06 03:11:22.000','Manual Review','2024-09-20 19:01:54.000',142,'{"overall": {"confval": 0.60830, "riskval": 2.66, "fposprob": 0.7388, "threatlvl": "Medium", "detectconf": 0.37}, "pattern_scores": {"netpatscore": 4.70, "contpatscore": 0.642, "profpatscore": 0.596, "techpatscore": 0.063, "temppatscore": 7.858, "behavpatscore": 56.33}, "behavior_scores": {"botlikscore": 56.839, "commintscore": 0.3173, "autobehavscore": 0.270, "spambehavscore": 0.37}, "detection_reliability": {"featver": "FV_80", "modelver": "MV_RH", "detmethrel": 0.033}}'
'SEC_Z7W5U   ','TECH_6ZZ8G  ','2022-02-18 09:32:14.000','Algorithm','2021-07-15 02:22:19.000',660,'{"overall": {"confval": 0.18179, "riskval": 8.56, "fposprob": 0.5749, "threatlvl": "High", "detectconf": 0.36}, "pattern_scores": {"netpatscore": 8.79, "contpatscore": 0.184, "profpatscore": 0.012, "techpatscore": 0.904, "temppatscore": 0.291, "behavpatscore": 29.09}, "behavior_scores": {"botlikscore": 87.190, "commintscore": 0.8847, "autobehavscore": 0.902, "spambehavscore": 9.54}, "detection_reliability": {"featver": "FV_D3", "modelver": "MV_F8", "detmethrel": 0.348}}'
'SEC_2IDRW   ','TECH_GZLGK  ','2024-05-05 13:58:10.000','User Report','2020-01-16 00:27:09.000',564,'{"overall": {"confval": 0.57719, "riskval": 1.31, "fposprob": 0.2402, "threatlvl": "High", "detectconf": 0.53}, "pattern_scores": {"netpatscore": 0.91, "contpatscore": 0.620, "profpatscore": 0.238, "techpatscore": 0.749, "temppatscore": 0.265, "behavpatscore": 67.93}, "behavior_scores": {"botlikscore": 97.896, "commintscore": 0.9151, "autobehavscore": 0.048, "spambehavscore": 6.69}, "detection_reliability": {"featver": "FV_RT", "modelver": "MV_II", "detmethrel": 0.225}}'
'SEC_CG1Q0   ','TECH_KTZAV  ','2022-01-16 10:39:53.000','Algorithm','2021-07-22 16:32:17.000',413,'{"overall": {"confval": 0.02412, "riskval": 8.84, "fposprob": 0.7021, "threatlvl": "High", "detectconf": 0.23}, "pattern_scores": {"netpatscore": 5.93, "contpatscore": 0.692, "profpatscore": 0.970, "techpatscore": 0.078, "temppatscore": 6.397, "behavpatscore": 17.35}, "behavior_scores": {"botlikscore": 82.423, "commintscore": 0.2200, "autobehavscore": 0.046, "spambehavscore": 2.50}, "detection_reliability": {"featver": "FV_QX", "modelver": "MV_Q2", "detmethrel": 0.641}}'
'SEC_0AZJU   ','TECH_NCQNG  ','2020-06-07 17:51:54.000','Pattern Match','2021-03-06 05:32:47.000',474,'{"overall": {"confval": 0.96823, "riskval": 3.41, "fposprob": 0.6146, "threatlvl": "Medium", "detectconf": 0.39}, "pattern_scores": {"netpatscore": 9.66, "contpatscore": 0.338, "profpatscore": 0.586, "techpatscore": 0.524, "temppatscore": 8.907, "behavpatscore": 79.42}, "behavior_scores": {"botlikscore": 85.011, "commintscore": 0.9244, "autobehavscore": 0.807, "spambehavscore": 4.75}, "detection_reliability": {"featver": "FV_K5", "modelver": "MV_RA", "detmethrel": 0.087}}'
'SEC_4JO49   ','TECH_B2HSW  ','2024-08-27 02:57:17.000','Manual Review','2020-05-25 16:32:41.000',32,'{"overall": {"confval": 0.70473, "riskval": 7.31, "fposprob": 0.9439, "threatlvl": "Medium", "detectconf": 0.69}, "pattern_scores": {"netpatscore": 6.63, "contpatscore": 0.416, "profpatscore": 0.279, "techpatscore": 0.373, "temppatscore": 2.895, "behavpatscore": 13.49}, "behavior_scores": {"botlikscore": 59.658, "commintscore": 0.6807, "autobehavscore": 0.268, "spambehavscore": 5.42}, "detection_reliability": {"featver": "FV_XU", "modelver": "MV_CR", "detmethrel": 0.058}}'
'SEC_8ZXXZ   ','TECH_DAW6L  ','2024-10-28 03:25:39.000','Pattern Match','2023-06-23 17:03:10.000',675,'{"overall": {"confval": 0.59954, "riskval": 7.62, "fposprob": 0.3331, "threatlvl": "High", "detectconf": 0.28}, "pattern_scores": {"netpatscore": 2.11, "contpatscore": 0.598, "profpatscore": 0.198, "techpatscore": 0.610, "temppatscore": 8.425, "behavpatscore": 23.67}, "behavior_scores": {"botlikscore": 67.326, "commintscore": 0.7947, "autobehavscore": 0.167, "spambehavscore": 0.59}, "detection_reliability": {"featver": "FV_7L", "modelver": "MV_4A", "detmethrel": 0.243}}'
'SEC_QOBOX   ','TECH_VM03D  ','2024-01-17 06:22:21.000','Pattern Match','2025-11-22 01:52:12.000',346,'{"overall": {"confval": 0.34596, "riskval": 6.27, "fposprob": 0.5527, "threatlvl": "High", "detectconf": 0.85}, "pattern_scores": {"netpatscore": 2.98, "contpatscore": 0.829, "profpatscore": 0.490, "techpatscore": 0.612, "temppatscore": 2.239, "behavpatscore": 93.41}, "behavior_scores": {"botlikscore": 75.746, "commintscore": 0.8814, "autobehavscore": 0.495, "spambehavscore": 8.09}, "detection_reliability": {"featver": "FV_GO", "modelver": "MV_UT", "detmethrel": 0.893}}'
'SEC_0SING   ','TECH_OW0DK  ','2022-04-13 12:39:05.000','Manual Review','2025-05-10 01:47:35.000',621,'{"overall": {"confval": 0.45370, "riskval": 8.06, "fposprob": 0.9236, "threatlvl": "High", "detectconf": 0.33}, "pattern_scores": {"netpatscore": 9.12, "contpatscore": 0.760, "profpatscore": 0.871, "techpatscore": 0.822, "temppatscore": 0.588, "behavpatscore": 9.19}, "behavior_scores": {"botlikscore": 84.386, "commintscore": 0.5638, "autobehavscore": 0.871, "spambehavscore": 1.73}, "detection_reliability": {"featver": "FV_PG", "modelver": "MV_9I", "detmethrel": 0.821}}'
'SEC_FV15J   ','TECH_4W4HI  ','2025-01-05 10:17:59.000','Pattern Match','2023-10-09 13:58:25.000',494,'{"overall": {"confval": 0.65575, "riskval": 1.05, "fposprob": 0.8931, "threatlvl": "Critical", "detectconf": 0.77}, "pattern_scores": {"netpatscore": 0.96, "contpatscore": 0.637, "profpatscore": 0.854, "techpatscore": 0.602, "temppatscore": 4.149, "behavpatscore": 55.84}, "behavior_scores": {"botlikscore": 76.475, "commintscore": 0.9320, "autobehavscore": 0.349, "spambehavscore": 6.50}, "detection_reliability": {"featver": "FV_GE", "modelver": "MV_9F", "detmethrel": 0.883}}'
'SEC_E2HUI   ','TECH_MVL5R  ','2023-12-03 17:02:13.000','Pattern Match','2024-07-25 09:04:21.000',308,'{"overall": {"confval": 0.06180, "riskval": 3.08, "fposprob": 0.0336, "threatlvl": "High", "detectconf": 0.38}, "pattern_scores": {"netpatscore": 0.78, "contpatscore": 0.684, "profpatscore": 0.457, "techpatscore": 0.177, "temppatscore": 3.471, "behavpatscore": 95.70}, "behavior_scores": {"botlikscore": 78.803, "commintscore": 0.6648, "autobehavscore": 0.993, "spambehavscore": 1.19}, "detection_reliability": {"featver": "FV_GC", "modelver": "MV_3J", "detmethrel": 0.054}}'
'SEC_4AUOF   ','TECH_GYA2H  ','2021-12-11 05:05:16.000','Pattern Match','2023-04-14 09:23:18.000',255,'{"overall": {"confval": 0.87533, "riskval": 9.30, "fposprob": 0.4908, "threatlvl": "High", "detectconf": 0.95}, "pattern_scores": {"netpatscore": 7.78, "contpatscore": 0.765, "profpatscore": 0.233, "techpatscore": 0.249, "temppatscore": 4.404, "behavpatscore": 52.46}, "behavior_scores": {"botlikscore": 18.698, "commintscore": 0.3332, "autobehavscore": 0.879, "spambehavscore": 8.28}, "detection_reliability": {"featver": "FV_XN", "modelver": "MV_DL", "detmethrel": 0.022}}'
'SEC_X3ABL   ','TECH_UOB9O  ','2021-04-07 17:54:48.000','Manual Review','2025-07-30 09:19:40.000',625,'{"overall": {"confval": 0.29589, "riskval": 5.37, "fposprob": 0.6812, "threatlvl": "Medium", "detectconf": 0.84}, "pattern_scores": {"netpatscore": 0.45, "contpatscore": 0.220, "profpatscore": 0.808, "techpatscore": 0.245, "temppatscore": 6.733, "behavpatscore": 85.05}, "behavior_scores": {"botlikscore": 45.729, "commintscore": 0.6795, "autobehavscore": 0.280, "spambehavscore": 2.41}, "detection_reliability": {"featver": "FV_P9", "modelver": "MV_RV", "detmethrel": 0.805}}'
'SEC_58LHF   ','TECH_CG2M9  ','2021-11-18 23:30:27.000','Manual Review','2022-12-24 01:55:43.000',477,'{"overall": {"confval": 0.70046, "riskval": 2.68, "fposprob": 0.8484, "threatlvl": "High", "detectconf": 0.04}, "pattern_scores": {"netpatscore": 6.83, "contpatscore": 0.992, "profpatscore": 0.157, "techpatscore": 0.517, "temppatscore": 8.945, "behavpatscore": 95.36}, "behavior_scores": {"botlikscore": 78.387, "commintscore": 0.4971, "autobehavscore": 0.751, "spambehavscore": 0.56}, "detection_reliability": {"featver": "FV_AS", "modelver": "MV_VD", "detmethrel": 0.180}}'
'SEC_F1STJ   ','TECH_5JT63  ','2022-03-06 14:33:09.000','Algorithm','2020-05-18 12:43:39.000',202,'{"overall": {"confval": 0.12453, "riskval": 8.60, "fposprob": 0.7368, "threatlvl": "Critical", "detectconf": 0.16}, "pattern_scores": {"netpatscore": 6.43, "contpatscore": 0.625, "profpatscore": 0.369, "techpatscore": 0.106, "temppatscore": 5.195, "behavpatscore": 9.15}, "behavior_scores": {"botlikscore": 34.361, "commintscore": 0.9241, "autobehavscore": 0.627, "spambehavscore": 6.19}, "detection_reliability": {"featver": "FV_ZR", "modelver": "MV_9Y", "detmethrel": 0.884}}'
'SEC_IEFZL   ','TECH_8ZWDY  ','2024-05-27 00:22:00.000','Manual Review','2025-09-25 21:47:04.000',425,'{"overall": {"confval": 0.21234, "riskval": 3.17, "fposprob": 0.7326, "threatlvl": "High", "detectconf": 0.29}, "pattern_scores": {"netpatscore": 9.00, "contpatscore": 0.669, "profpatscore": 0.209, "techpatscore": 0.868, "temppatscore": 8.701, "behavpatscore": 64.89}, "behavior_scores": {"botlikscore": 0.118, "commintscore": 0.5473, "autobehavscore": 0.003, "spambehavscore": 8.28}, "detection_reliability": {"featver": "FV_LT", "modelver": "MV_6I", "detmethrel": 0.017}}'
'SEC_WPYP4   ','TECH_4Y6HI  ','2025-11-12 07:57:08.000','Pattern Match','2023-01-01 08:50:53.000',402,'{"overall": {"confval": 0.90355, "riskval": 2.04, "fposprob": 0.4133, "threatlvl": "Medium", "detectconf": 0.17}, "pattern_scores": {"netpatscore": 3.85, "contpatscore": 0.442, "profpatscore": 0.218, "techpatscore": 0.081, "temppatscore": 2.302, "behavpatscore": 42.06}, "behavior_scores": {"botlikscore": 86.473, "commintscore": 0.0732, "autobehavscore": 0.884, "spambehavscore": 8.21}, "detection_reliability": {"featver": "FV_RJ", "modelver": "MV_3H", "detmethrel": 0.427}}'
'SEC_25TP8   ','TECH_2MEAH  ','2024-05-02 20:17:20.000','User Report','2022-02-28 13:42:21.000',113,'{"overall": {"confval": 0.06834, "riskval": 3.84, "fposprob": 0.8998, "threatlvl": "Low", "detectconf": 0.68}, "pattern_scores": {"netpatscore": 1.09, "contpatscore": 0.614, "profpatscore": 0.040, "techpatscore": 0.382, "temppatscore": 7.319, "behavpatscore": 10.92}, "behavior_scores": {"botlikscore": 33.401, "commintscore": 0.7836, "autobehavscore": 0.236, "spambehavscore": 1.79}, "detection_reliability": {"featver": "FV_WJ", "modelver": "MV_M0", "detmethrel": 0.216}}'
'SEC_D7HAA   ','TECH_3GVP5  ','2020-11-25 23:48:01.000','Manual Review','2020-05-30 17:38:39.000',319,'{"overall": {"confval": 0.63200, "riskval": 8.15, "fposprob": 0.9295, "threatlvl": "Critical", "detectconf": 0.47}, "pattern_scores": {"netpatscore": 3.57, "contpatscore": 0.718, "profpatscore": 0.390, "techpatscore": 0.302, "temppatscore": 3.109, "behavpatscore": 50.00}, "behavior_scores": {"botlikscore": 34.554, "commintscore": 0.9931, "autobehavscore": 0.586, "spambehavscore": 2.64}, "detection_reliability": {"featver": "FV_L7", "modelver": "MV_34", "detmethrel": 0.862}}'
'SEC_QMQHM   ','TECH_881E0  ','2020-01-02 10:14:17.000','User Report','2024-10-10 19:56:41.000',108,'{"overall": {"confval": 0.12789, "riskval": 0.81, "fposprob": 0.1303, "threatlvl": "Medium", "detectconf": 0.95}, "pattern_scores": {"netpatscore": 6.08, "contpatscore": 0.571, "profpatscore": 0.841, "techpatscore": 0.233, "temppatscore": 4.262, "behavpatscore": 48.19}, "behavior_scores": {"botlikscore": 52.993, "commintscore": 0.4493, "autobehavscore": 0.119, "spambehavscore": 1.92}, "detection_reliability": {"featver": "FV_XT", "modelver": "MV_6H", "detmethrel": 0.821}}'
'SEC_KHXIY   ','TECH_O63NK  ','2022-02-01 09:00:29.000','Manual Review','2025-09-17 01:40:10.000',64,'{"overall": {"confval": 0.38765, "riskval": 7.10, "fposprob": 0.2030, "threatlvl": "Critical", "detectconf": 0.56}, "pattern_scores": {"netpatscore": 0.97, "contpatscore": 0.736, "profpatscore": 0.930, "techpatscore": 0.540, "temppatscore": 2.716, "behavpatscore": 21.97}, "behavior_scores": {"botlikscore": 93.118, "commintscore": 0.9138, "autobehavscore": 0.664, "spambehavscore": 7.99}, "detection_reliability": {"featver": "FV_BW", "modelver": "MV_MC", "detmethrel": 0.520}}'
'SEC_Q5GXD   ','TECH_0UW4U  ','2020-04-21 20:00:45.000','Algorithm','2025-10-20 04:55:11.000',361,'{"overall": {"confval": 0.97288, "riskval": 0.20, "fposprob": 0.2254, "threatlvl": "Medium", "detectconf": 0.75}, "pattern_scores": {"netpatscore": 5.29, "contpatscore": 0.230, "profpatscore": 0.162, "techpatscore": 0.935, "temppatscore": 5.735, "behavpatscore": 95.23}, "behavior_scores": {"botlikscore": 76.102, "commintscore": 0.3641, "autobehavscore": 0.212, "spambehavscore": 7.89}, "detection_reliability": {"featver": "FV_VL", "modelver": "MV_4G", "detmethrel": 0.606}}'
'SEC_4PTCM   ','TECH_M4S97  ','2022-12-26 04:11:43.000','Pattern Match','2024-09-08 00:22:38.000',588,'{"overall": {"confval": 0.36495, "riskval": 4.41, "fposprob": 0.5704, "threatlvl": "Low", "detectconf": 0.03}, "pattern_scores": {"netpatscore": 2.03, "contpatscore": 0.939, "profpatscore": 0.194, "techpatscore": 0.680, "temppatscore": 7.638, "behavpatscore": 75.66}, "behavior_scores": {"botlikscore": 80.329, "commintscore": 0.9094, "autobehavscore": 0.150, "spambehavscore": 4.72}, "detection_reliability": {"featver": "FV_GD", "modelver": "MV_O2", "detmethrel": 0.135}}'
'SEC_TQCSU   ','TECH_ZR1YA  ','2021-09-09 10:17:48.000','User Report','2020-03-08 11:43:46.000',424,'{"overall": {"confval": 0.32285, "riskval": 1.32, "fposprob": 0.5845, "threatlvl": "High", "detectconf": 0.35}, "pattern_scores": {"netpatscore": 2.77, "contpatscore": 0.778, "profpatscore": 0.527, "techpatscore": 0.819, "temppatscore": 6.596, "behavpatscore": 2.02}, "behavior_scores": {"botlikscore": 85.978, "commintscore": 0.3833, "autobehavscore": 0.870, "spambehavscore": 3.30}, "detection_reliability": {"featver": "FV_6J", "modelver": "MV_K1", "detmethrel": 0.676}}'
'SEC_2T41E   ','TECH_6S0JI  ','2024-10-14 07:45:10.000','Pattern Match','2024-10-07 07:11:20.000',626,'{"overall": {"confval": 0.07622, "riskval": 4.84, "fposprob": 0.6930, "threatlvl": "High", "detectconf": 0.95}, "pattern_scores": {"netpatscore": 7.08, "contpatscore": 0.409, "profpatscore": 0.480, "techpatscore": 0.279, "temppatscore": 0.227, "behavpatscore": 91.52}, "behavior_scores": {"botlikscore": 4.838, "commintscore": 0.0794, "autobehavscore": 0.647, "spambehavscore": 3.39}, "detection_reliability": {"featver": "FV_3L", "modelver": "MV_4V", "detmethrel": 0.108}}'
'SEC_152U0   ','TECH_ZKI4W  ','2023-04-05 19:02:26.000','Algorithm','2020-11-22 14:23:50.000',576,'{"overall": {"confval": 0.62736, "riskval": 4.71, "fposprob": 0.0744, "threatlvl": "Medium", "detectconf": 0.42}, "pattern_scores": {"netpatscore": 3.06, "contpatscore": 0.179, "profpatscore": 0.668, "techpatscore": 0.517, "temppatscore": 8.367, "behavpatscore": 30.89}, "behavior_scores": {"botlikscore": 40.320, "commintscore": 0.7783, "autobehavscore": 0.891, "spambehavscore": 0.50}, "detection_reliability": {"featver": "FV_AG", "modelver": "MV_89", "detmethrel": 0.249}}'
'SEC_WGMRH   ','TECH_GWK4G  ','2023-04-19 18:41:44.000','Algorithm','2025-03-07 10:32:43.000',611,'{"overall": {"confval": 0.68327, "riskval": 9.71, "fposprob": 0.5804, "threatlvl": "Medium", "detectconf": 0.27}, "pattern_scores": {"netpatscore": 0.36, "contpatscore": 0.762, "profpatscore": 0.505, "techpatscore": 0.392, "temppatscore": 5.043, "behavpatscore": 38.46}, "behavior_scores": {"botlikscore": 22.592, "commintscore": 0.2007, "autobehavscore": 0.221, "spambehavscore": 6.22}, "detection_reliability": {"featver": "FV_G3", "modelver": "MV_H2", "detmethrel": 0.750}}'
'SEC_37YQ0   ','TECH_53UM0  ','2021-01-15 07:38:13.000','Algorithm','2022-02-21 13:29:35.000',42,'{"overall": {"confval": 0.56986, "riskval": 2.63, "fposprob": 0.0131, "threatlvl": "High", "detectconf": 0.91}, "pattern_scores": {"netpatscore": 5.48, "contpatscore": 0.768, "profpatscore": 0.668, "techpatscore": 0.062, "temppatscore": 2.351, "behavpatscore": 80.62}, "behavior_scores": {"botlikscore": 99.971, "commintscore": 0.6814, "autobehavscore": 0.122, "spambehavscore": 6.19}, "detection_reliability": {"featver": "FV_TY", "modelver": "MV_7V", "detmethrel": 0.673}}'
'SEC_9RSOV   ','TECH_PMKU1  ','2025-09-13 18:11:25.000','Pattern Match','2025-11-13 07:33:45.000',289,'{"overall": {"confval": 0.34512, "riskval": 8.02, "fposprob": 0.8081, "threatlvl": "Critical", "detectconf": 0.99}, "pattern_scores": {"netpatscore": 7.95, "contpatscore": 0.508, "profpatscore": 0.067, "techpatscore": 0.213, "temppatscore": 4.774, "behavpatscore": 47.39}, "behavior_scores": {"botlikscore": 5.315, "commintscore": 0.5206, "autobehavscore": 0.479, "spambehavscore": 3.59}, "detection_reliability": {"featver": "FV_U6", "modelver": "MV_1T", "detmethrel": 0.218}}'
'SEC_RPWCB   ','TECH_861IF  ','2020-08-26 14:33:38.000','Algorithm','2023-10-13 15:35:22.000',691,'{"overall": {"confval": 0.70882, "riskval": 0.17, "fposprob": 0.4698, "threatlvl": "Critical", "detectconf": 0.41}, "pattern_scores": {"netpatscore": 0.13, "contpatscore": 0.540, "profpatscore": 0.119, "techpatscore": 0.241, "temppatscore": 9.073, "behavpatscore": 43.63}, "behavior_scores": {"botlikscore": 27.492, "commintscore": 0.1006, "autobehavscore": 0.437, "spambehavscore": 4.84}, "detection_reliability": {"featver": "FV_EK", "modelver": "MV_2H", "detmethrel": 0.977}}'
'SEC_TQMZ8   ','TECH_9J0DX  ','2021-11-23 13:01:36.000','Pattern Match','2021-06-22 18:47:27.000',188,'{"overall": {"confval": 0.79219, "riskval": 1.45, "fposprob": 0.0206, "threatlvl": "High", "detectconf": 0.20}, "pattern_scores": {"netpatscore": 2.41, "contpatscore": 0.992, "profpatscore": 0.117, "techpatscore": 0.767, "temppatscore": 3.333, "behavpatscore": 84.52}, "behavior_scores": {"botlikscore": 78.977, "commintscore": 0.9751, "autobehavscore": 0.006, "spambehavscore": 5.94}, "detection_reliability": {"featver": "FV_GO", "modelver": "MV_ZS", "detmethrel": 0.054}}'
'SEC_IL845   ','TECH_T04XE  ','2020-03-26 17:03:39.000','Pattern Match','2024-08-15 20:32:42.000',109,'{"overall": {"confval": 0.70090, "riskval": 1.07, "fposprob": 0.9416, "threatlvl": "Low", "detectconf": 0.98}, "pattern_scores": {"netpatscore": 4.57, "contpatscore": 0.552, "profpatscore": 0.711, "techpatscore": 0.046, "temppatscore": 7.249, "behavpatscore": 41.51}, "behavior_scores": {"botlikscore": 56.638, "commintscore": 0.2201, "autobehavscore": 0.179, "spambehavscore": 1.34}, "detection_reliability": {"featver": "FV_IU", "modelver": "MV_YN", "detmethrel": 0.608}}'
'SEC_EUIUJ   ','TECH_6YT69  ','2024-09-17 03:12:36.000','User Report','2020-05-07 23:00:23.000',248,'{"overall": {"confval": 0.82796, "riskval": 3.50, "fposprob": 0.1116, "threatlvl": "High", "detectconf": 0.95}, "pattern_scores": {"netpatscore": 0.35, "contpatscore": 0.296, "profpatscore": 0.209, "techpatscore": 0.208, "temppatscore": 1.621, "behavpatscore": 19.89}, "behavior_scores": {"botlikscore": 61.288, "commintscore": 0.8900, "autobehavscore": 0.741, "spambehavscore": 4.11}, "detection_reliability": {"featver": "FV_CR", "modelver": "MV_2S", "detmethrel": 0.076}}'
'SEC_YVDPN   ','TECH_HI664  ','2024-05-14 22:38:38.000','Pattern Match','2025-08-21 10:43:40.000',280,'{"overall": {"confval": 0.00896, "riskval": 6.76, "fposprob": 0.5279, "threatlvl": "Medium", "detectconf": 0.78}, "pattern_scores": {"netpatscore": 4.71, "contpatscore": 0.684, "profpatscore": 0.307, "techpatscore": 0.600, "temppatscore": 8.485, "behavpatscore": 43.77}, "behavior_scores": {"botlikscore": 52.286, "commintscore": 0.8450, "autobehavscore": 0.545, "spambehavscore": 7.22}, "detection_reliability": {"featver": "FV_UX", "modelver": "MV_9L", "detmethrel": 0.765}}'
'SEC_MG1W7   ','TECH_LL6XP  ','2023-03-24 13:17:36.000','Manual Review','2021-07-25 21:55:22.000',662,'{"overall": {"confval": 0.85798, "riskval": 1.06, "fposprob": 0.9578, "threatlvl": "Critical", "detectconf": 0.59}, "pattern_scores": {"netpatscore": 2.50, "contpatscore": 0.703, "profpatscore": 0.665, "techpatscore": 0.097, "temppatscore": 0.110, "behavpatscore": 36.33}, "behavior_scores": {"botlikscore": 31.304, "commintscore": 0.5452, "autobehavscore": 0.497, "spambehavscore": 5.17}, "detection_reliability": {"featver": "FV_31", "modelver": "MV_3Q", "detmethrel": 0.951}}'
'SEC_CLLWD   ','TECH_SZIN3  ','2024-02-29 04:54:51.000','Manual Review','2022-05-17 02:15:07.000',573,'{"overall": {"confval": 0.76813, "riskval": 2.10, "fposprob": 0.1489, "threatlvl": "Critical", "detectconf": 0.56}, "pattern_scores": {"netpatscore": 7.46, "contpatscore": 0.156, "profpatscore": 0.030, "techpatscore": 0.464, "temppatscore": 2.564, "behavpatscore": 82.57}, "behavior_scores": {"botlikscore": 98.556, "commintscore": 0.5383, "autobehavscore": 0.672, "spambehavscore": 9.73}, "detection_reliability": {"featver": "FV_FS", "modelver": "MV_WK", "detmethrel": 0.568}}'
