'9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','IV Curve','Major Issues','2024-10-29','Overdue','Active',NULL,494.40,1639.360,20602.880,9201.06
'acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','IV Curve','Major Issues','2024-10-04','Overdue','Claimed',5,7234.30,1967.840,8108.770,3734.01
'8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','EL Imaging','Minor Issues','2024-12-01','Overdue','Claimed',NULL,8125.59,4296.370,42317.040,7351.89
'e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','Visual','Major Issues','2024-11-23','Overdue','Expired',5,437.43,2439.160,31502.010,10512.38
'b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','IV Curve','Pass','2024-08-23','Overdue','Active',5,5181.60,4318.010,18452.760,1683.92
'666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','EL Imaging','Minor Issues','2025-01-24','On Schedule','Active',3,3067.78,2955.180,30098.420,15067.38
'ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','IR Thermal','Major Issues','2024-10-04','Overdue','Expired',1,7562.48,4035.960,39752.210,332.99
'8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','EL Imaging','Major Issues','2024-08-31','Overdue','Claimed',3,3282.72,2302.830,35747.610,2564.31
'6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','IR Thermal','Minor Issues','2025-01-24','Delayed','Expired',4,5101.65,1815.950,35342.950,8680.03
'3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','EL Imaging','Minor Issues','2024-11-26','Delayed','Claimed',1,1725.44,918.760,3958.010,18780.44
'0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','Visual','Minor Issues','2024-12-02','Delayed','Expired',5,2294.07,3574.680,11131.530,10462.12
'05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','Visual','Minor Issues','2025-02-08','Delayed','Claimed',4,5064.70,1942.910,32987.750,16035.81
'cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','EL Imaging','Major Issues','2024-08-25','Overdue','Claimed',4,9268.63,2672.970,44970.180,14392.24
'12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','IR Thermal','Major Issues','2024-12-26','Delayed','Expired',5,8660.21,3929.940,31127.460,3562.12
'074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','IV Curve','Minor Issues','2024-08-27','Overdue','Claimed',NULL,6146.79,2244.680,36000.280,13707.29
'e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','EL Imaging','Pass','2024-09-05','Delayed','Active',4,5490.38,2374.170,32089.590,16101.04
'e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','IV Curve','Minor Issues','2025-01-24','Delayed','Expired',5,2372.86,382.560,8678.480,2202.21
'9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','EL Imaging','Major Issues','2024-10-31','Delayed','Claimed',5,7881.32,178.710,15359.700,18328.46
'164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','EL Imaging','Major Issues','2024-11-02','On Schedule','Claimed',1,5538.37,1845.930,2873.720,12303.79
'66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','Visual','Pass','2024-10-24','Delayed','Active',4,1477.29,1824.790,23599.490,15568.85
'f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','IR Thermal','Major Issues','2025-02-02','Overdue','Claimed',1,1220.46,4241.960,15720.650,4842.92
'9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','EL Imaging','Minor Issues','2024-11-04','Delayed','Claimed',1,266.34,3736.920,47139.960,5977.82
'7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','IR Thermal','Pass','2024-09-09','Delayed','Active',3,7642.14,1492.270,49967.480,11413.87
'b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','Visual','Pass','2024-09-25','Delayed','Active',2,6730.37,2570.550,21899.920,19481.47
'6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','IV Curve','Major Issues','2025-01-24','Delayed','Active',3,3439.89,3682.560,17149.940,11452.04
'815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','EL Imaging','Major Issues','2024-09-14','Overdue','Expired',4,1976.72,186.640,22771.670,16670.37
'b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','IR Thermal','Minor Issues','2025-02-08','On Schedule','Claimed',4,6802.89,4179.570,10798.020,10601.40
'8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','EL Imaging','Major Issues','2024-09-20','Overdue','Active',5,314.57,2370.500,28124.320,7948.87
'bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','EL Imaging','Major Issues','2024-10-01','Overdue','Expired',2,8803.24,1337.590,18826.080,9953.34
'a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','IR Thermal','Major Issues','2024-08-26','Delayed','Active',5,6518.55,3959.020,43132.140,19741.50
'08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','Visual','Pass','2025-01-20','On Schedule','Active',5,9348.80,928.880,41277.670,18035.46
'39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','EL Imaging','Pass','2024-12-01','On Schedule','Expired',5,2096.91,1069.370,30601.010,18884.39
'e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','Visual','Minor Issues','2025-02-16','On Schedule','Claimed',5,9729.50,4757.790,27313.310,6905.51
'a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','IR Thermal','Major Issues','2024-10-16','Overdue','Active',5,8732.43,4614.050,28740.630,13799.43
'3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','Visual','Pass','2024-12-11','On Schedule','Claimed',4,5462.77,90.140,17135.630,19988.97
'4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','Visual','Pass','2024-09-02','Overdue','Claimed',1,6151.94,1183.440,36801.590,10209.69
'b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','Visual','Minor Issues','2024-08-28','On Schedule','Claimed',1,7800.27,3577.150,6094.490,11924.06
'e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','EL Imaging','Pass','2025-01-29','Overdue','Active',5,6399.55,2960.170,46615.120,11245.13
'2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','Visual','Major Issues','2024-11-14','Overdue','Active',3,9103.12,2038.190,26771.310,10138.83
'd4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','IV Curve','Major Issues','2024-12-25','Delayed','Active',2,363.58,1623.390,31051.580,6862.90
'c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','Visual','Major Issues','2024-12-04','Overdue','Active',3,3487.26,3894.670,47902.300,9885.82
'8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','EL Imaging','Major Issues','2024-11-09','On Schedule','Claimed',4,8542.96,3722.000,33426.260,13442.03
'ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','Visual','Major Issues','2024-09-24','Delayed','Claimed',3,8778.88,4869.660,14426.160,11817.23
'52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','IR Thermal','Pass','2024-10-11','Delayed','Active',4,2482.26,3649.240,7532.450,19052.42
'2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','IV Curve','Minor Issues','2024-12-07','Overdue','Active',4,3084.26,684.380,12249.820,12072.12
'd8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','Visual','Minor Issues','2024-10-01','Delayed','Claimed',3,3320.98,3993.340,6225.610,18992.53
'3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','IV Curve','Major Issues','2025-01-05','Delayed','Claimed',4,2702.15,2921.670,35429.930,3953.57
'8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','IV Curve','Major Issues','2024-11-15','On Schedule','Active',5,673.20,1757.080,47431.280,3732.77
'2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','IR Thermal','Pass','2025-02-11','Delayed','Expired',4,3940.65,1134.140,315.330,1865.35
'127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','EL Imaging','Major Issues','2024-11-30','Overdue','Active',3,7759.74,207.370,16499.880,354.66
'63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','IV Curve','Minor Issues','2025-02-14','On Schedule','Claimed',3,6342.95,72.800,38172.100,18996.81
'119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','Visual','Pass','2024-10-19','Delayed','Active',3,3624.89,1638.610,30088.910,17528.64
'bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','IR Thermal','Pass','2024-12-19','Overdue','Claimed',NULL,3746.74,3942.690,40381.420,13463.77
'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','IR Thermal','Pass','2024-11-20','On Schedule','Active',1,2859.94,124.290,17061.500,12894.05
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','EL Imaging','Pass','2024-12-09','Delayed','Expired',5,1832.43,1855.490,39804.440,13731.01
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','Visual','Pass','2024-12-03','On Schedule','Active',1,4413.43,1978.240,17479.220,9105.34
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','IV Curve','Minor Issues','2025-01-05','Overdue','Active',5,9688.29,1102.490,7354.730,18625.45
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','EL Imaging','Major Issues','2025-01-13','Overdue','Claimed',4,5573.94,3724.850,19152.300,5628.41
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','IR Thermal','Pass','2024-10-21','Delayed','Claimed',5,5159.91,3922.300,8481.780,14018.34
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','EL Imaging','Minor Issues','2025-02-14','Overdue','Claimed',1,6443.12,4761.060,25694.310,10640.06
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','IV Curve','Major Issues','2024-10-24','On Schedule','Claimed',3,904.50,4128.320,47077.540,12327.32
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','IR Thermal','Major Issues','2024-12-13','Overdue','Active',1,9352.36,779.180,49997.320,12721.74
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','IR Thermal','Pass','2025-01-07','Delayed','Active',5,748.62,4106.140,27968.990,8295.92
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','IV Curve','Pass','2025-01-18','Overdue','Expired',5,238.95,752.130,46700.100,746.21
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','IV Curve','Pass','2025-02-17','Delayed','Expired',2,3220.92,2623.530,14860.790,19136.92
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','IR Thermal','Pass','2024-10-06','Delayed','Active',5,5821.13,4271.810,28027.330,6997.87
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','EL Imaging','Major Issues','2024-09-21','Delayed','Active',2,7117.91,2584.160,31736.950,9236.21
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','IV Curve','Pass','2024-12-28','On Schedule','Active',3,662.53,1844.200,49724.130,2270.08
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','IR Thermal','Pass','2024-11-10','On Schedule','Expired',1,4074.80,4681.820,45381.720,12885.94
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','EL Imaging','Pass','2025-01-09','On Schedule','Active',2,7086.69,742.740,4705.530,14281.57
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','Visual','Minor Issues','2024-11-11','Overdue','Expired',NULL,4230.64,1579.770,18962.100,5957.82
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','EL Imaging','Pass','2025-02-07','Overdue','Claimed',3,5598.24,1948.130,30382.040,11433.01
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','EL Imaging','Pass','2024-09-30','Overdue','Claimed',5,5222.13,1789.020,9596.420,11206.32
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','IR Thermal','Major Issues','2024-10-25','On Schedule','Expired',4,7661.32,580.010,48785.570,13458.66
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','Visual','Major Issues','2024-11-09','On Schedule','Active',3,7332.19,279.590,31909.670,7419.16
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','Visual','Minor Issues','2025-01-14','On Schedule','Claimed',1,5617.69,3175.880,49070.050,18427.79
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','IR Thermal','Pass','2024-12-19','Overdue','Expired',3,5167.53,102.800,29940.210,16054.71
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','Visual','Major Issues','2024-09-22','Delayed','Active',NULL,2891.25,2564.260,3623.890,16912.70
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','IV Curve','Pass','2024-10-04','Delayed','Active',5,6660.31,2535.680,24837.800,6561.47
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','EL Imaging','Minor Issues','2024-09-13','On Schedule','Active',1,9240.30,3675.620,16524.740,1863.12
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','EL Imaging','Pass','2024-10-17','On Schedule','Claimed',4,9051.71,3239.830,43890.850,17749.51
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','Visual','Pass','2024-09-10','Overdue','Claimed',1,5583.68,1010.240,49615.380,7935.85
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','IV Curve','Minor Issues','2024-11-23','Overdue','Active',1,106.55,558.580,23776.370,3512.16
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','Visual','Major Issues','2024-09-16','On Schedule','Active',NULL,9076.09,197.610,44764.850,13057.83
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','IR Thermal','Major Issues','2024-10-05','On Schedule','Active',5,9289.74,3471.570,1379.970,1227.38
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','EL Imaging','Major Issues','2025-01-17','Delayed','Expired',3,2866.22,2531.560,24668.180,8515.50
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','IV Curve','Major Issues','2024-11-19','Overdue','Claimed',NULL,2085.76,4685.560,33039.290,11874.59
