'3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818',9.420,9.460,45.020,45.190,9.360,7.330,38.150,35.41,0.794,0.717,0.903,560.8
'0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44',9.400,8.500,46.830,45.370,8.200,8.630,38.680,34.67,0.751,0.719,0.369,788.3
'05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a',10.730,8.680,45.860,47.330,9.020,8.460,37.140,33.75,0.762,0.773,0.754,692.3
'cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7',9.380,8.450,46.560,46.710,9.560,8.840,39.840,33.24,0.821,0.798,0.635,490.9
'12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814',10.330,9.950,46.630,44.270,9.220,7.370,39.210,37.86,0.821,0.769,0.227,205.2
'074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf',10.890,9.510,45.450,44.340,8.810,8.250,39.760,34.51,0.849,0.744,0.408,635.5
'e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb',10.880,8.380,49.940,44.190,8.150,7.940,37.960,34.50,0.810,0.767,0.559,907.9
'e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465',10.520,9.640,49.870,46.860,8.040,7.420,36.770,35.74,0.759,0.765,0.899,415.5
'9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9',10.010,8.110,47.360,47.150,9.130,7.240,38.120,36.32,0.786,0.741,0.738,516.9
'164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d',9.990,8.610,46.580,43.300,9.350,7.480,35.470,35.00,0.765,0.748,0.893,491.7
'66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647',9.430,9.120,45.870,47.090,8.630,7.510,38.150,35.59,0.775,0.736,0.805,895.9
'f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471',9.260,8.330,46.480,47.390,9.350,7.820,39.810,35.80,0.827,0.774,0.457,808.6
'9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d',9.740,8.930,45.550,45.650,8.470,8.920,39.650,35.30,0.751,0.786,0.391,436.1
'7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca',9.590,8.770,46.730,45.140,8.110,7.470,36.640,33.94,0.827,0.747,0.795,603.4
'b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187',10.330,8.550,48.800,43.200,9.730,8.360,36.880,37.48,0.781,0.773,0.119,499.2
'6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f',9.050,8.490,48.370,45.820,8.290,8.910,38.780,37.67,0.842,0.722,0.642,557.4
'815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822',10.250,9.410,45.350,47.940,8.020,8.440,36.890,33.56,0.793,0.776,0.733,568.1
'b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d',9.150,8.310,47.000,45.590,8.570,7.760,36.770,34.52,0.777,0.726,0.870,913.3
'8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30',10.560,8.760,46.390,44.740,9.200,7.640,38.170,35.70,0.822,0.711,0.791,482.0
'bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b',9.990,8.800,48.310,45.370,9.350,8.950,37.780,35.34,0.791,0.755,0.817,610.6
'a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3',10.550,8.880,45.140,43.580,9.630,8.950,38.200,37.48,0.790,0.720,0.329,917.3
'08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d',10.330,9.110,46.610,43.480,9.480,8.790,36.590,35.24,0.832,0.791,0.141,423.0
'39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace',9.380,9.660,46.800,43.250,8.280,8.240,36.160,33.08,0.754,0.721,0.736,972.9
'e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76',10.640,8.780,46.000,45.950,8.930,7.350,38.230,34.01,0.755,0.780,0.334,588.0
'a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b',10.180,8.830,49.400,43.720,8.920,7.340,38.740,36.52,0.754,0.702,0.610,636.0
'3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74',10.630,8.600,49.040,47.910,9.590,8.560,36.580,33.38,0.819,0.766,0.724,309.0
'4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c',9.240,8.290,48.070,45.500,9.770,7.420,35.380,36.21,0.832,0.735,0.255,398.0
'b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5',9.940,9.840,47.290,44.070,8.500,8.640,36.730,36.83,0.776,0.747,0.148,674.3
'e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2',10.710,8.230,47.780,45.340,9.060,8.440,39.010,35.53,0.810,0.748,0.203,328.1
'2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483',10.950,8.630,48.750,45.580,9.040,8.880,36.050,37.87,0.822,0.756,0.909,726.9
'd4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f',9.530,9.620,48.330,43.030,8.040,7.090,35.800,35.21,0.819,0.767,0.179,228.8
'c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293',10.430,9.520,47.050,47.010,8.520,7.390,36.220,37.15,0.761,0.709,0.291,394.3
'8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7',9.410,9.200,46.610,44.390,9.240,8.300,39.790,33.67,0.811,0.762,0.623,436.9
'ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b',9.980,8.650,48.770,44.100,9.040,8.150,38.200,33.78,0.783,0.776,0.400,622.0
'52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6',9.510,9.290,49.570,47.050,8.080,7.880,37.090,35.02,0.760,0.729,0.545,724.7
'2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392',10.070,9.680,48.000,46.570,8.650,7.250,38.730,34.37,0.838,0.723,0.396,519.2
'd8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f',10.250,9.950,47.440,44.800,9.180,8.210,37.030,33.49,0.757,0.726,0.757,497.3
'3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983',10.480,8.570,49.470,45.890,9.800,8.520,39.260,36.41,0.792,0.782,0.477,409.4
'8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167',10.140,9.700,48.150,44.940,8.350,7.710,37.810,36.79,0.835,0.731,0.656,565.2
'2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179',9.060,9.790,47.980,44.580,9.820,8.500,38.130,37.13,0.799,0.724,0.297,363.4
'127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49',10.100,8.550,46.850,47.730,9.970,8.660,39.600,37.26,0.753,0.767,0.392,202.5
'63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40',10.320,9.970,46.880,47.320,9.100,7.150,39.270,37.97,0.772,0.780,0.473,697.7
'119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868',10.360,8.390,46.640,45.190,9.370,8.800,37.000,35.01,0.842,0.757,0.715,608.2
'bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93',10.640,9.490,46.960,46.550,9.330,7.800,36.510,36.58,0.759,0.757,0.485,565.6
'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359',9.300,8.210,48.270,43.580,8.660,7.600,36.430,34.50,0.814,0.757,0.293,431.0
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83',9.770,8.040,47.600,43.920,8.610,7.100,38.070,33.23,0.781,0.706,0.177,389.3
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648',9.310,8.690,49.480,45.160,8.510,7.110,35.010,36.13,0.802,0.726,0.786,373.6
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca',9.450,8.770,49.190,43.030,9.380,8.340,35.290,33.52,0.836,0.776,0.895,613.7
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914',10.730,8.260,48.900,45.280,8.760,7.160,37.810,34.43,0.802,0.725,0.591,220.5
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c',10.990,9.700,45.750,45.160,8.050,8.910,39.620,37.83,0.770,0.744,0.287,646.6
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810',10.940,8.130,48.030,46.100,8.230,8.190,37.950,36.72,0.821,0.777,0.686,399.5
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924',10.310,8.900,48.820,45.530,9.100,8.690,36.320,35.77,0.817,0.726,0.367,769.9
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e',10.080,8.020,46.130,43.510,9.990,7.860,35.090,35.90,0.790,0.715,0.439,416.7
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a',9.860,9.040,46.060,44.260,8.850,7.220,39.870,37.91,0.790,0.788,0.751,590.7
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840',10.960,8.480,46.090,47.920,9.030,7.240,36.330,35.24,0.758,0.733,0.287,550.5
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971',9.710,9.160,49.000,43.300,9.630,7.070,38.370,36.55,0.825,0.788,0.308,591.7
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c',10.990,9.840,49.560,47.080,8.300,7.530,36.850,35.33,0.802,0.706,0.549,628.5
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2',9.250,9.950,47.240,44.080,8.090,8.090,39.350,34.22,0.767,0.708,0.757,232.2
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b',9.560,8.750,49.710,43.420,9.100,7.380,37.730,34.52,0.782,0.742,0.215,475.7
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617',10.720,9.870,48.410,45.800,8.200,7.580,38.840,34.74,0.799,0.718,0.245,847.6
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930',9.490,9.080,47.040,44.210,9.480,7.050,37.120,34.55,0.830,0.755,0.534,916.8
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837',9.320,8.650,49.010,45.410,9.080,8.700,39.100,35.19,0.752,0.756,0.952,474.1
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc',10.280,8.850,46.810,47.670,8.590,7.110,37.160,37.31,0.774,0.718,0.129,554.7
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b',9.850,9.000,45.460,46.230,8.880,7.070,37.680,36.44,0.768,0.755,0.986,997.7
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8',10.100,9.350,47.970,47.640,9.040,7.380,37.780,33.66,0.766,0.717,0.261,411.1
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790',9.980,9.140,48.390,44.860,8.710,7.830,39.890,34.47,0.754,0.774,0.849,685.2
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8',10.070,9.350,45.930,47.460,9.500,7.030,37.960,34.32,0.778,0.733,0.855,759.4
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724',10.710,9.190,48.300,44.990,8.040,7.690,35.630,37.73,0.788,0.778,0.774,860.6
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8',10.700,8.980,46.670,45.660,8.720,7.800,35.680,33.99,0.850,0.766,0.785,704.3
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5',10.440,8.850,46.260,46.300,8.440,8.010,37.040,36.47,0.816,0.744,0.587,791.0
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a',9.860,9.680,46.770,47.240,9.810,7.400,38.740,37.94,0.813,0.777,0.887,896.2
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54',10.970,9.660,45.180,44.480,8.000,8.930,37.740,37.37,0.760,0.742,0.669,609.4
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd',10.940,9.230,45.900,43.270,8.620,8.560,38.520,37.54,0.832,0.788,0.509,683.6
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80',9.230,9.400,47.210,43.460,8.380,8.350,38.270,37.77,0.845,0.707,0.916,564.7
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff',10.050,9.560,47.900,43.010,9.250,7.200,36.680,34.02,0.766,0.712,0.345,624.4
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e',10.220,9.730,49.980,47.480,8.350,7.160,35.490,37.64,0.847,0.771,0.469,301.3
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02',9.040,8.410,45.560,46.170,8.030,7.760,38.830,34.72,0.791,0.790,0.137,615.8
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf',10.880,9.400,48.780,43.420,8.880,8.470,36.090,36.49,0.766,0.747,0.249,555.7
'67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463',9.900,8.400,45.230,44.670,8.080,7.770,39.160,37.40,0.780,0.784,0.429,874.7
'6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c',9.820,8.390,45.570,45.540,8.880,8.630,38.820,33.52,0.819,0.774,0.894,378.3
'87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd',10.330,8.640,48.700,46.680,9.740,8.230,35.340,35.98,0.828,0.782,0.957,234.0
'a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc',9.230,9.810,46.350,44.730,8.130,8.510,38.730,35.08,0.809,0.799,0.883,385.7
'b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d',9.450,9.920,47.810,47.890,9.390,8.640,35.230,34.38,0.750,0.729,0.301,771.7
'72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7',9.140,8.780,47.710,46.150,8.780,7.780,39.280,36.67,0.766,0.747,0.269,275.7
'6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61',10.510,8.670,49.860,46.020,9.120,8.580,38.790,34.88,0.832,0.781,0.404,571.5
'5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4',10.550,9.850,49.240,45.310,8.300,8.950,39.610,36.14,0.771,0.705,0.688,869.4
'15283421-a3d5-449b-afcb-3860a05ac851','15283421-a3d5-449b-afcb-3860a05ac851','15283421-a3d5-449b-afcb-3860a05ac851',9.570,8.920,47.340,43.080,9.140,8.560,36.780,33.07,0.813,0.734,0.631,266.6
'762042f7-5327-4f26-a863-e60b3146d5f1','762042f7-5327-4f26-a863-e60b3146d5f1','762042f7-5327-4f26-a863-e60b3146d5f1',10.970,9.570,49.600,46.380,9.050,7.250,39.380,34.19,0.797,0.721,0.116,532.7
'89e7a5d0-7a12-467b-844a-c056444adda0','89e7a5d0-7a12-467b-844a-c056444adda0','89e7a5d0-7a12-467b-844a-c056444adda0',9.500,8.160,45.040,46.190,8.650,8.040,38.840,33.46,0.775,0.749,0.159,483.5
'b81d687b-90fa-4806-86f1-b08159f433e2','b81d687b-90fa-4806-86f1-b08159f433e2','b81d687b-90fa-4806-86f1-b08159f433e2',9.730,9.890,48.970,46.470,9.620,8.420,35.260,36.83,0.782,0.703,0.826,672.7
'32b4da51-1217-4de6-86ab-7fce41a6afcf','32b4da51-1217-4de6-86ab-7fce41a6afcf','32b4da51-1217-4de6-86ab-7fce41a6afcf',9.230,9.520,48.250,43.390,8.350,7.160,36.520,37.17,0.816,0.712,0.455,907.9
'abbcb84a-0c81-4a22-847d-06e1d20375fa','abbcb84a-0c81-4a22-847d-06e1d20375fa','abbcb84a-0c81-4a22-847d-06e1d20375fa',10.130,9.910,48.180,47.790,9.430,8.770,35.890,33.69,0.763,0.750,0.425,867.2
'cea135a5-175b-480b-9e2f-aab6440281cc','cea135a5-175b-480b-9e2f-aab6440281cc','cea135a5-175b-480b-9e2f-aab6440281cc',9.500,8.170,46.800,47.080,8.740,7.270,35.710,34.11,0.798,0.777,0.940,817.5
'1a4ec635-80b5-407c-98aa-5e4885188dcf','1a4ec635-80b5-407c-98aa-5e4885188dcf','1a4ec635-80b5-407c-98aa-5e4885188dcf',9.990,9.410,46.340,45.880,9.360,8.340,39.190,35.84,0.833,0.790,0.716,811.7
'38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','38c47a2b-e9d5-45b7-a76a-97a0ba9b3356',9.170,8.810,48.120,44.690,9.750,8.530,36.630,33.58,0.795,0.708,0.769,434.2
'907f7927-17ff-4333-905f-110e9852464e','907f7927-17ff-4333-905f-110e9852464e','907f7927-17ff-4333-905f-110e9852464e',9.010,8.440,46.460,43.090,8.210,7.160,38.760,36.92,0.818,0.737,0.185,999.8
'eb9997d4-42e4-4b73-99ba-08795f83def8','eb9997d4-42e4-4b73-99ba-08795f83def8','eb9997d4-42e4-4b73-99ba-08795f83def8',9.540,8.870,47.800,47.640,8.530,7.260,35.230,35.20,0.824,0.752,0.200,662.3
'09089955-7e72-4c2b-8fa7-12a3857d26f6','09089955-7e72-4c2b-8fa7-12a3857d26f6','09089955-7e72-4c2b-8fa7-12a3857d26f6',9.940,8.840,48.240,46.890,8.120,8.410,37.860,34.56,0.810,0.741,0.192,595.8
'f052f71d-7671-431e-9cf7-8bcee91c5edd','f052f71d-7671-431e-9cf7-8bcee91c5edd','f052f71d-7671-431e-9cf7-8bcee91c5edd',10.670,8.370,46.920,45.810,9.610,8.390,37.570,36.39,0.786,0.778,0.329,751.7
'fc9ef7be-0a7a-4693-875c-cdaf935fc795','fc9ef7be-0a7a-4693-875c-cdaf935fc795','fc9ef7be-0a7a-4693-875c-cdaf935fc795',9.010,9.240,49.460,44.700,9.860,7.520,39.740,34.39,0.799,0.756,0.488,982.9
'7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be',9.580,8.090,46.250,46.440,8.810,7.650,38.650,36.88,0.792,0.758,0.853,226.4
'99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','99fcbdf8-74fe-4ef9-961f-e75b1d0907e5',9.230,8.430,48.160,46.250,8.310,8.440,35.780,36.80,0.843,0.776,0.837,725.0
'3f534706-39ca-4d8d-a5c2-54434bfc9513','3f534706-39ca-4d8d-a5c2-54434bfc9513','3f534706-39ca-4d8d-a5c2-54434bfc9513',10.860,8.960,48.370,45.220,8.650,7.450,37.280,36.99,0.781,0.778,0.545,277.7
'e3b190a2-aa6e-4a85-affc-9f084b499889','e3b190a2-aa6e-4a85-affc-9f084b499889','e3b190a2-aa6e-4a85-affc-9f084b499889',10.940,8.150,48.140,46.950,8.890,7.740,35.960,37.30,0.821,0.716,0.144,573.0
'35aac876-0bb4-45f4-943a-a227835872ad','35aac876-0bb4-45f4-943a-a227835872ad','35aac876-0bb4-45f4-943a-a227835872ad',10.820,8.300,47.140,47.230,9.250,7.120,35.650,34.27,0.815,0.741,0.739,917.7
'6305e404-8010-4468-9eee-609094ec62cb','6305e404-8010-4468-9eee-609094ec62cb','6305e404-8010-4468-9eee-609094ec62cb',9.520,8.760,49.630,45.830,9.460,7.020,35.630,37.72,0.775,0.762,0.919,998.8
'4c037512-c9b5-408c-977d-a32cb1762f7a','4c037512-c9b5-408c-977d-a32cb1762f7a','4c037512-c9b5-408c-977d-a32cb1762f7a',10.200,9.530,49.310,47.620,9.660,8.780,38.490,35.40,0.798,0.736,0.360,820.0
