'2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2016-02-06 01:02:08.076',40.900,238.900,49.890,0.158,'{"harmdistpct": 0.650, "reacpwrkvar": -52.60, "inverteffpct": 98.540, "invertpowfac": 0.991}'
'd8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','2015-08-18 15:28:09.076',49.400,235.600,49.890,0.345,'{"harmdistpct": 1.780, "reacpwrkvar": -10.91, "inverteffpct": 96.130, "invertpowfac": 0.991}'
'3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','2022-05-31 01:56:24.076',31.800,233.900,50.340,0.458,'{"harmdistpct": 2.590, "reacpwrkvar": -94.69, "inverteffpct": 95.040, "invertpowfac": 0.982}'
'8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','2016-07-02 06:01:04.076',56.100,224.600,50.330,0.415,'{"harmdistpct": 2.580, "reacpwrkvar": -80.46, "inverteffpct": 96.170, "invertpowfac": 0.930}'
'2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2015-11-12 18:37:49.076',45.700,238.300,49.550,0.271,'{"harmdistpct": 3.230, "reacpwrkvar": -57.45, "inverteffpct": 95.770, "invertpowfac": 0.904}'
'127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','2015-06-24 23:33:30.076',37.700,221.400,49.590,0.855,'{"harmdistpct": 0.590, "reacpwrkvar": -93.50, "inverteffpct": 96.460, "invertpowfac": 0.971}'
'63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','2015-10-21 16:25:01.076',56.500,222.300,50.180,0.590,'{"harmdistpct": 1.160, "reacpwrkvar": 67.04, "inverteffpct": 97.740, "invertpowfac": 0.941}'
'119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','2020-06-25 16:15:03.076',23.000,227.800,50.290,0.777,'{"harmdistpct": 0.820, "reacpwrkvar": 86.76, "inverteffpct": 98.720, "invertpowfac": 0.961}'
'bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','2016-03-06 22:11:46.076',20.400,237.900,49.750,0.225,'{"harmdistpct": 3.080, "reacpwrkvar": 22.04, "inverteffpct": 98.850, "invertpowfac": 0.992}'
'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','2021-10-08 17:09:09.076',29.000,239.900,49.670,0.036,'{"harmdistpct": 3.830, "reacpwrkvar": 30.06, "inverteffpct": 96.300, "invertpowfac": 0.956}'
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','2018-07-22 02:42:46.076',47.600,222.900,49.980,0.970,'{"harmdistpct": 1.860, "reacpwrkvar": 4.89, "inverteffpct": 96.530, "invertpowfac": 0.963}'
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','2022-08-24 14:03:43.076',57.800,224.600,50.220,0.613,'{"harmdistpct": 4.910, "reacpwrkvar": -83.35, "inverteffpct": 97.460, "invertpowfac": 0.914}'
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','2019-04-02 06:49:14.076',52.200,235.000,50.000,0.668,'{"harmdistpct": 3.070, "reacpwrkvar": 69.10, "inverteffpct": 98.660, "invertpowfac": 0.976}'
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','2016-03-23 13:19:09.076',37.200,235.700,49.760,0.492,'{"harmdistpct": 4.550, "reacpwrkvar": -93.27, "inverteffpct": 97.230, "invertpowfac": 0.944}'
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','2015-07-14 14:49:56.076',44.700,236.900,50.070,0.707,'{"harmdistpct": 1.670, "reacpwrkvar": -75.94, "inverteffpct": 95.530, "invertpowfac": 0.974}'
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','2024-04-15 11:15:41.076',43.100,227.700,50.410,0.220,'{"harmdistpct": 4.690, "reacpwrkvar": -45.31, "inverteffpct": 95.540, "invertpowfac": 0.935}'
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','2015-12-28 15:46:42.076',59.100,229.000,50.100,0.028,'{"harmdistpct": 2.460, "reacpwrkvar": 5.37, "inverteffpct": 97.500, "invertpowfac": 0.991}'
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','2020-09-16 15:47:48.076',39.800,225.000,50.450,0.577,'{"harmdistpct": 2.380, "reacpwrkvar": -15.99, "inverteffpct": 98.510, "invertpowfac": 0.956}'
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','2015-03-29 14:05:26.076',56.500,234.800,50.490,0.395,'{"harmdistpct": 0.500, "reacpwrkvar": 16.78, "inverteffpct": 97.110, "invertpowfac": 0.903}'
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','2017-05-27 14:32:54.076',36.900,222.400,49.570,0.276,'{"harmdistpct": 4.660, "reacpwrkvar": -93.43, "inverteffpct": 98.310, "invertpowfac": 0.969}'
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','2021-08-31 00:53:04.076',50.400,226.100,49.880,0.183,'{"harmdistpct": 3.180, "reacpwrkvar": -32.63, "inverteffpct": 96.980, "invertpowfac": 0.961}'
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','2023-02-08 22:51:23.076',21.400,235.900,49.840,0.302,'{"harmdistpct": 2.870, "reacpwrkvar": -80.84, "inverteffpct": 96.870, "invertpowfac": 0.994}'
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','2023-12-25 18:42:09.076',34.100,227.100,49.720,0.830,'{"harmdistpct": 3.160, "reacpwrkvar": -18.63, "inverteffpct": 98.880, "invertpowfac": 0.949}'
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','2016-12-23 03:52:31.076',23.800,222.400,49.650,0.347,'{"harmdistpct": 3.810, "reacpwrkvar": 8.05, "inverteffpct": 95.750, "invertpowfac": 0.978}'
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','2020-01-21 10:48:08.076',47.500,228.500,50.470,0.870,'{"harmdistpct": 3.840, "reacpwrkvar": 52.55, "inverteffpct": 96.290, "invertpowfac": 0.908}'
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','2018-09-13 22:26:31.076',53.100,225.400,49.770,0.839,'{"harmdistpct": 1.840, "reacpwrkvar": 96.40, "inverteffpct": 97.510, "invertpowfac": 0.943}'
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','2022-11-09 03:44:27.076',47.500,232.100,49.540,0.901,'{"harmdistpct": 3.630, "reacpwrkvar": 81.07, "inverteffpct": 95.390, "invertpowfac": 0.952}'
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','2023-01-26 23:28:45.076',59.700,235.500,49.730,0.378,'{"harmdistpct": 3.270, "reacpwrkvar": -74.80, "inverteffpct": 97.940, "invertpowfac": 0.957}'
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','2020-05-09 01:48:10.076',20.400,224.200,49.620,0.013,'{"harmdistpct": 2.790, "reacpwrkvar": -8.70, "inverteffpct": 95.770, "invertpowfac": 0.984}'
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','2019-05-05 12:27:28.082',40.000,240.000,49.660,0.641,'{"harmdistpct": 4.050, "reacpwrkvar": 5.59, "inverteffpct": 98.830, "invertpowfac": 0.971}'
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','2021-06-09 07:39:41.082',41.900,238.000,49.740,0.652,'{"harmdistpct": 2.510, "reacpwrkvar": 54.42, "inverteffpct": 98.980, "invertpowfac": 0.949}'
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','2022-11-03 16:43:28.082',57.200,233.600,50.100,0.775,'{"harmdistpct": 0.330, "reacpwrkvar": -87.44, "inverteffpct": 96.690, "invertpowfac": 0.922}'
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','2024-02-11 14:18:55.083',28.500,233.800,49.770,0.774,'{"harmdistpct": 4.770, "reacpwrkvar": -66.42, "inverteffpct": 97.170, "invertpowfac": 0.929}'
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','2018-11-29 23:47:44.083',58.800,236.500,50.390,0.675,'{"harmdistpct": 1.880, "reacpwrkvar": 4.25, "inverteffpct": 97.320, "invertpowfac": 0.955}'
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','2019-12-03 19:27:23.083',27.600,225.500,49.510,0.294,'{"harmdistpct": 3.270, "reacpwrkvar": -21.17, "inverteffpct": 95.550, "invertpowfac": 0.972}'
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','2016-08-16 16:43:13.083',54.200,236.800,50.020,0.766,'{"harmdistpct": 1.550, "reacpwrkvar": -35.71, "inverteffpct": 97.130, "invertpowfac": 0.922}'
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','2021-01-25 06:48:59.083',23.400,225.500,50.400,0.268,'{"harmdistpct": 1.690, "reacpwrkvar": 0.96, "inverteffpct": 98.430, "invertpowfac": 0.966}'
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','2018-08-19 23:09:36.083',45.000,225.200,50.280,0.228,'{"harmdistpct": 2.530, "reacpwrkvar": -73.85, "inverteffpct": 97.660, "invertpowfac": 0.922}'
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','2015-10-19 03:59:19.083',55.700,234.200,50.100,0.629,'{"harmdistpct": 3.760, "reacpwrkvar": -22.78, "inverteffpct": 97.230, "invertpowfac": 0.991}'
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','2023-10-24 00:12:32.083',33.000,223.700,49.610,0.743,'{"harmdistpct": 0.190, "reacpwrkvar": -2.51, "inverteffpct": 95.790, "invertpowfac": 0.989}'
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','2023-07-28 03:11:59.083',52.700,221.300,49.790,0.002,'{"harmdistpct": 2.330, "reacpwrkvar": 29.94, "inverteffpct": 96.720, "invertpowfac": 0.969}'
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','2018-03-22 07:44:55.083',42.600,229.800,49.820,0.770,'{"harmdistpct": 1.140, "reacpwrkvar": -14.04, "inverteffpct": 98.940, "invertpowfac": 0.914}'
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','2024-05-22 03:40:03.083',24.900,234.700,50.050,0.047,'{"harmdistpct": 2.090, "reacpwrkvar": -16.85, "inverteffpct": 98.000, "invertpowfac": 0.918}'
'67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','2017-06-28 07:40:21.083',44.000,226.000,49.780,0.343,'{"harmdistpct": 0.660, "reacpwrkvar": -17.57, "inverteffpct": 97.230, "invertpowfac": 0.951}'
'6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','2018-10-12 19:41:03.083',54.700,238.200,50.260,0.224,'{"harmdistpct": 2.820, "reacpwrkvar": -36.42, "inverteffpct": 95.710, "invertpowfac": 0.915}'
'87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','2018-12-21 08:49:13.083',57.200,221.300,50.090,0.322,'{"harmdistpct": 0.140, "reacpwrkvar": -64.04, "inverteffpct": 98.880, "invertpowfac": 0.953}'
'a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','2016-12-21 04:02:53.083',35.200,233.700,50.320,0.737,'{"harmdistpct": 4.470, "reacpwrkvar": 10.74, "inverteffpct": 96.960, "invertpowfac": 0.922}'
'b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','2017-01-24 08:23:31.083',48.300,223.400,50.040,0.854,'{"harmdistpct": 4.470, "reacpwrkvar": 57.36, "inverteffpct": 95.990, "invertpowfac": 0.913}'
'72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','2019-12-19 08:04:48.083',57.700,230.900,49.730,0.352,'{"harmdistpct": 4.050, "reacpwrkvar": -9.28, "inverteffpct": 98.940, "invertpowfac": 0.971}'
'6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','2018-07-31 05:56:29.083',54.400,221.900,50.080,0.184,'{"harmdistpct": 3.540, "reacpwrkvar": 34.24, "inverteffpct": 95.850, "invertpowfac": 0.959}'
'5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','2018-08-08 10:49:48.083',45.900,238.300,50.130,0.835,'{"harmdistpct": 1.400, "reacpwrkvar": 39.52, "inverteffpct": 98.270, "invertpowfac": 0.972}'
'15283421-a3d5-449b-afcb-3860a05ac851','15283421-a3d5-449b-afcb-3860a05ac851','2019-03-27 19:28:17.083',30.800,239.200,50.450,0.406,'{"harmdistpct": 1.970, "reacpwrkvar": -75.25, "inverteffpct": 97.690, "invertpowfac": 0.983}'
'762042f7-5327-4f26-a863-e60b3146d5f1','762042f7-5327-4f26-a863-e60b3146d5f1','2021-04-21 22:31:41.083',39.400,225.500,49.640,0.407,'{"harmdistpct": 3.530, "reacpwrkvar": 73.47, "inverteffpct": 96.430, "invertpowfac": 0.920}'
'89e7a5d0-7a12-467b-844a-c056444adda0','89e7a5d0-7a12-467b-844a-c056444adda0','2019-02-16 00:13:28.083',44.100,235.500,50.200,0.588,'{"harmdistpct": 3.260, "reacpwrkvar": 72.97, "inverteffpct": 97.740, "invertpowfac": 0.990}'
'b81d687b-90fa-4806-86f1-b08159f433e2','b81d687b-90fa-4806-86f1-b08159f433e2','2022-05-26 11:25:51.083',54.800,224.700,50.480,0.396,'{"harmdistpct": 0.900, "reacpwrkvar": -68.17, "inverteffpct": 97.390, "invertpowfac": 0.928}'
'32b4da51-1217-4de6-86ab-7fce41a6afcf','32b4da51-1217-4de6-86ab-7fce41a6afcf','2018-02-06 14:54:15.083',54.600,235.600,50.120,0.898,'{"harmdistpct": 3.680, "reacpwrkvar": 16.65, "inverteffpct": 97.640, "invertpowfac": 0.991}'
'abbcb84a-0c81-4a22-847d-06e1d20375fa','abbcb84a-0c81-4a22-847d-06e1d20375fa','2018-12-11 07:41:41.083',33.800,234.300,49.710,0.073,'{"harmdistpct": 1.850, "reacpwrkvar": -20.23, "inverteffpct": 97.780, "invertpowfac": 0.946}'
'cea135a5-175b-480b-9e2f-aab6440281cc','cea135a5-175b-480b-9e2f-aab6440281cc','2020-04-28 09:45:38.083',43.700,237.700,49.850,0.898,'{"harmdistpct": 4.580, "reacpwrkvar": 73.82, "inverteffpct": 98.750, "invertpowfac": 0.932}'
'1a4ec635-80b5-407c-98aa-5e4885188dcf','1a4ec635-80b5-407c-98aa-5e4885188dcf','2021-12-14 01:09:43.083',54.600,236.400,49.700,0.446,'{"harmdistpct": 2.590, "reacpwrkvar": 13.13, "inverteffpct": 96.840, "invertpowfac": 0.993}'
'38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','2016-06-21 21:59:01.083',32.200,228.800,50.190,0.070,'{"harmdistpct": 0.120, "reacpwrkvar": 71.46, "inverteffpct": 98.390, "invertpowfac": 0.983}'
'907f7927-17ff-4333-905f-110e9852464e','907f7927-17ff-4333-905f-110e9852464e','2015-12-08 08:44:17.083',40.200,228.300,49.640,0.865,'{"harmdistpct": 4.410, "reacpwrkvar": 50.56, "inverteffpct": 98.790, "invertpowfac": 0.964}'
'eb9997d4-42e4-4b73-99ba-08795f83def8','eb9997d4-42e4-4b73-99ba-08795f83def8','2024-07-15 00:53:08.083',41.200,224.500,49.870,0.815,'{"harmdistpct": 3.470, "reacpwrkvar": 46.83, "inverteffpct": 97.470, "invertpowfac": 0.960}'
'09089955-7e72-4c2b-8fa7-12a3857d26f6','09089955-7e72-4c2b-8fa7-12a3857d26f6','2018-06-28 16:12:46.083',29.300,232.600,49.960,0.091,'{"harmdistpct": 3.510, "reacpwrkvar": -91.47, "inverteffpct": 98.060, "invertpowfac": 0.940}'
'f052f71d-7671-431e-9cf7-8bcee91c5edd','f052f71d-7671-431e-9cf7-8bcee91c5edd','2021-07-13 16:27:16.083',39.700,236.300,49.680,0.147,'{"harmdistpct": 0.950, "reacpwrkvar": -56.28, "inverteffpct": 95.100, "invertpowfac": 0.981}'
'fc9ef7be-0a7a-4693-875c-cdaf935fc795','fc9ef7be-0a7a-4693-875c-cdaf935fc795','2024-05-02 19:01:56.083',45.700,231.100,50.430,0.713,'{"harmdistpct": 4.530, "reacpwrkvar": 76.93, "inverteffpct": 97.740, "invertpowfac": 0.915}'
'7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','2016-02-13 22:18:53.083',32.000,221.500,50.120,0.402,'{"harmdistpct": 0.900, "reacpwrkvar": -3.14, "inverteffpct": 96.750, "invertpowfac": 0.992}'
'99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','2023-09-28 23:01:50.083',33.000,229.300,49.550,0.081,'{"harmdistpct": 3.920, "reacpwrkvar": 44.67, "inverteffpct": 96.630, "invertpowfac": 0.902}'
'3f534706-39ca-4d8d-a5c2-54434bfc9513','3f534706-39ca-4d8d-a5c2-54434bfc9513','2020-12-26 20:27:56.083',45.500,232.000,49.690,0.140,'{"harmdistpct": 3.440, "reacpwrkvar": 53.83, "inverteffpct": 98.320, "invertpowfac": 0.936}'
'e3b190a2-aa6e-4a85-affc-9f084b499889','e3b190a2-aa6e-4a85-affc-9f084b499889','2019-03-10 04:45:43.083',20.200,230.800,50.290,0.882,'{"harmdistpct": 1.240, "reacpwrkvar": -83.13, "inverteffpct": 98.810, "invertpowfac": 0.914}'
'35aac876-0bb4-45f4-943a-a227835872ad','35aac876-0bb4-45f4-943a-a227835872ad','2015-08-09 14:46:25.083',57.300,226.000,50.040,0.017,'{"harmdistpct": 1.210, "reacpwrkvar": 85.52, "inverteffpct": 97.770, "invertpowfac": 0.932}'
'6305e404-8010-4468-9eee-609094ec62cb','6305e404-8010-4468-9eee-609094ec62cb','2021-02-14 08:41:04.083',28.300,236.600,49.550,0.311,'{"harmdistpct": 3.490, "reacpwrkvar": 91.06, "inverteffpct": 95.400, "invertpowfac": 0.979}'
'4c037512-c9b5-408c-977d-a32cb1762f7a','4c037512-c9b5-408c-977d-a32cb1762f7a','2024-05-25 06:19:30.083',27.300,234.200,50.220,0.073,'{"harmdistpct": 4.080, "reacpwrkvar": 14.13, "inverteffpct": 96.720, "invertpowfac": 0.919}'
'50e2571c-62a9-49f6-bbfa-bb20b7a6b428','50e2571c-62a9-49f6-bbfa-bb20b7a6b428','2025-02-04 21:13:42.083',25.500,238.300,49.550,0.680,'{"harmdistpct": 3.150, "reacpwrkvar": -34.44, "inverteffpct": 98.290, "invertpowfac": 0.979}'
'826557d8-0ed0-4e88-ae62-e1c97488067d','826557d8-0ed0-4e88-ae62-e1c97488067d','2023-01-07 12:56:57.083',48.600,221.200,49.540,0.111,'{"harmdistpct": 2.650, "reacpwrkvar": 28.93, "inverteffpct": 98.270, "invertpowfac": 0.940}'
'34e545cc-0fad-403c-bac9-84a07cdec083','34e545cc-0fad-403c-bac9-84a07cdec083','2021-08-12 18:10:43.083',48.700,222.300,50.070,0.597,'{"harmdistpct": 0.680, "reacpwrkvar": -65.43, "inverteffpct": 97.550, "invertpowfac": 0.967}'
'd8c7f5d0-9bb2-4ace-88e2-81939354386e','d8c7f5d0-9bb2-4ace-88e2-81939354386e','2020-08-18 13:28:23.083',49.800,226.400,50.430,0.884,'{"harmdistpct": 2.440, "reacpwrkvar": 24.62, "inverteffpct": 96.840, "invertpowfac": 0.946}'
'00a6cf27-9040-4600-91a3-56c4ee38ff83','00a6cf27-9040-4600-91a3-56c4ee38ff83','2024-03-10 08:56:04.083',28.400,232.000,50.390,0.743,'{"harmdistpct": 4.060, "reacpwrkvar": 18.88, "inverteffpct": 97.180, "invertpowfac": 0.925}'
'085a0fb1-a9c8-4fcd-8280-41a0e1e61b03','085a0fb1-a9c8-4fcd-8280-41a0e1e61b03','2022-08-16 14:29:23.083',39.700,233.200,49.550,0.556,'{"harmdistpct": 1.430, "reacpwrkvar": 58.50, "inverteffpct": 95.090, "invertpowfac": 0.982}'
'c70026e5-cdec-418f-bade-b61e36b763cf','c70026e5-cdec-418f-bade-b61e36b763cf','2017-08-11 01:43:05.083',26.100,224.200,50.450,0.801,'{"harmdistpct": 2.460, "reacpwrkvar": 16.14, "inverteffpct": 98.770, "invertpowfac": 0.991}'
'56875eae-f4f5-49d3-a0b6-bf7e694d182b','56875eae-f4f5-49d3-a0b6-bf7e694d182b','2019-11-08 00:42:12.083',49.400,228.700,50.070,0.525,'{"harmdistpct": 0.040, "reacpwrkvar": -18.39, "inverteffpct": 95.550, "invertpowfac": 0.936}'
'ebc7aeb1-0b5e-4964-98f9-cf3e55d26fb8','ebc7aeb1-0b5e-4964-98f9-cf3e55d26fb8','2022-10-14 05:32:06.083',33.600,223.200,50.280,0.857,'{"harmdistpct": 1.400, "reacpwrkvar": -13.51, "inverteffpct": 98.530, "invertpowfac": 0.983}'
'72297582-9b23-47a2-aa5e-e5df47a10bcd','72297582-9b23-47a2-aa5e-e5df47a10bcd','2020-08-12 18:34:54.083',51.200,238.600,49.790,0.065,'{"harmdistpct": 4.260, "reacpwrkvar": 71.42, "inverteffpct": 95.320, "invertpowfac": 0.911}'
'09c53241-56f7-479c-ae72-2eee4ad8ab73','09c53241-56f7-479c-ae72-2eee4ad8ab73','2018-09-12 19:56:56.083',46.200,221.500,49.820,0.664,'{"harmdistpct": 3.460, "reacpwrkvar": -23.22, "inverteffpct": 95.660, "invertpowfac": 0.903}'
'4b6e41e8-7473-4603-85db-fd511f48a919','4b6e41e8-7473-4603-85db-fd511f48a919','2024-09-11 03:36:29.083',43.500,237.400,49.770,0.393,'{"harmdistpct": 1.800, "reacpwrkvar": 31.87, "inverteffpct": 97.220, "invertpowfac": 0.996}'
'a12bafca-0ade-43ad-a3f4-91655438ffea','a12bafca-0ade-43ad-a3f4-91655438ffea','2017-09-21 16:03:04.083',20.800,230.400,50.420,0.575,'{"harmdistpct": 4.150, "reacpwrkvar": 63.73, "inverteffpct": 95.240, "invertpowfac": 0.936}'
'2b8ea616-c705-4a18-b039-b484ecf892ea','2b8ea616-c705-4a18-b039-b484ecf892ea','2022-12-02 22:30:58.083',21.200,224.500,49.680,0.471,'{"harmdistpct": 1.150, "reacpwrkvar": 58.86, "inverteffpct": 97.090, "invertpowfac": 0.921}'
'044ce998-5502-44c0-868a-c7100d87d01b','044ce998-5502-44c0-868a-c7100d87d01b','2019-02-03 14:31:02.083',38.300,235.500,49.640,0.958,'{"harmdistpct": 3.790, "reacpwrkvar": -87.25, "inverteffpct": 96.290, "invertpowfac": 0.929}'
'93bd8650-265f-4dca-9ceb-884890f81b77','93bd8650-265f-4dca-9ceb-884890f81b77','2015-04-10 14:13:36.083',44.300,225.900,49.710,0.157,'{"harmdistpct": 4.680, "reacpwrkvar": -46.72, "inverteffpct": 97.060, "invertpowfac": 0.921}'
'ecf13351-efe3-492b-9b56-eff65b4563d3','ecf13351-efe3-492b-9b56-eff65b4563d3','2018-06-15 02:34:59.083',25.900,232.900,49.890,0.245,'{"harmdistpct": 0.780, "reacpwrkvar": 53.90, "inverteffpct": 97.380, "invertpowfac": 0.990}'
'd781e3c2-8626-46a2-b7be-e70e369bfd4d','d781e3c2-8626-46a2-b7be-e70e369bfd4d','2020-11-14 12:18:56.083',45.600,236.800,49.760,0.577,'{"harmdistpct": 4.620, "reacpwrkvar": 21.34, "inverteffpct": 98.030, "invertpowfac": 0.958}'
'dacf3aac-11d7-4c7d-b0a7-c33b808709e2','dacf3aac-11d7-4c7d-b0a7-c33b808709e2','2020-02-23 16:54:40.083',41.200,233.300,50.090,0.243,'{"harmdistpct": 3.040, "reacpwrkvar": 38.47, "inverteffpct": 95.210, "invertpowfac": 0.979}'
'eabecf38-bacc-4186-b811-ef3d589a9c6e','eabecf38-bacc-4186-b811-ef3d589a9c6e','2017-04-04 17:54:42.083',44.000,226.300,49.940,0.723,'{"harmdistpct": 2.460, "reacpwrkvar": 92.72, "inverteffpct": 97.300, "invertpowfac": 0.973}'
'0898ad33-8307-4395-9175-1dbc3b6b7cdd','0898ad33-8307-4395-9175-1dbc3b6b7cdd','2024-10-18 21:53:13.083',45.800,236.300,49.750,0.634,'{"harmdistpct": 0.280, "reacpwrkvar": 29.60, "inverteffpct": 97.750, "invertpowfac": 0.935}'
'bf7ae7f0-1848-45bc-90cc-e5683cbbaf42','bf7ae7f0-1848-45bc-90cc-e5683cbbaf42','2023-01-07 20:31:10.083',41.700,232.300,50.440,0.890,'{"harmdistpct": 1.120, "reacpwrkvar": 36.09, "inverteffpct": 97.020, "invertpowfac": 0.962}'
'c527d51c-6eca-444e-bbf1-3e33df3deedf','c527d51c-6eca-444e-bbf1-3e33df3deedf','2022-10-21 09:13:26.089',32.000,229.700,49.630,0.516,'{"harmdistpct": 2.100, "reacpwrkvar": 73.18, "inverteffpct": 97.870, "invertpowfac": 0.902}'
'72bdfc5d-7b42-422a-a68b-97ca8de458a7','72bdfc5d-7b42-422a-a68b-97ca8de458a7','2025-01-19 20:14:14.089',34.800,239.000,49.790,0.674,'{"harmdistpct": 4.730, "reacpwrkvar": -28.49, "inverteffpct": 96.700, "invertpowfac": 0.994}'
'8c34f66d-75ce-49f7-9095-5605533ea116','8c34f66d-75ce-49f7-9095-5605533ea116','2020-08-19 08:02:09.089',20.700,221.700,50.170,0.383,'{"harmdistpct": 0.370, "reacpwrkvar": -75.98, "inverteffpct": 96.390, "invertpowfac": 0.971}'
