'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','2021-10-08 17:09:09.076',71.600,31.100,10.560,4.195,7,'2024-12-22',59.600,4.100,294.300,33.40,924.50,4.700,75.200,18.100,'{"specmisfac": 0.988, "irradiance_types": [210.30, 57.5, 21.800, 1096.200]}'
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','2018-07-22 02:42:46.076',39.600,42.100,5.340,2.111,45,'2024-12-24',7.300,3.800,195.100,13.70,999.80,1.400,70.300,31.700,'{"specmisfac": 1.010, "irradiance_types": [143.70, 201.0, 120.100, 538.900]}'
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','2022-08-24 14:03:43.076',62.800,29.900,0.190,1.097,21,'2025-01-17',80.500,2.700,189.700,44.30,1044.30,5.300,64.600,3.600,'{"specmisfac": 1.026, "irradiance_types": [576.60, 506.0, 115.200, 298.300]}'
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','2019-04-02 06:49:14.076',38.000,-0.700,9.180,1.313,48,'2024-12-30',73.300,21.100,183.100,12.80,1093.30,7.300,26.700,24.200,'{"specmisfac": 0.976, "irradiance_types": [523.10, 929.8, 64.900, 62.100]}'
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','2016-03-23 13:19:09.076',74.400,-0.400,12.970,4.466,51,'2024-12-29',98.300,14.500,32.600,5.10,1027.20,8.500,71.700,86.200,'{"specmisfac": 1.038, "irradiance_types": [620.60, 492.1, 164.200, 981.000]}'
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','2015-07-14 14:49:56.076',52.100,14.000,5.080,3.751,36,'2025-01-03',28.700,7.900,159.300,27.80,1004.70,4.700,57.200,70.200,'{"specmisfac": 1.028, "irradiance_types": [696.50, 327.2, 49.200, 742.600]}'
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','2024-04-15 11:15:41.076',32.800,9.500,14.250,2.581,23,'2025-02-01',64.000,19.500,214.800,34.10,1090.00,6.100,43.200,3.300,'{"specmisfac": 0.956, "irradiance_types": [835.50, 673.7, 52.800, 310.200]}'
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','2015-12-28 15:46:42.076',30.300,18.000,5.470,2.726,30,'2025-01-14',34.200,3.600,283.200,40.10,1097.40,10.700,80.100,81.300,'{"specmisfac": 0.982, "irradiance_types": [102.70, 627.0, 2.200, 453.100]}'
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','2020-09-16 15:47:48.076',47.900,-1.500,9.030,3.711,20,'2025-01-24',49.800,1.100,255.400,12.10,1052.70,4.400,22.300,68.900,'{"specmisfac": 0.974, "irradiance_types": [1079.20, 175.9, 51.400, 665.600]}'
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','2015-03-29 14:05:26.076',62.300,41.600,2.630,1.274,12,'2025-01-22',4.000,24.100,202.600,11.90,1088.20,2.500,6.500,99.100,'{"specmisfac": 1.025, "irradiance_types": [716.70, 524.4, 137.600, 189.400]}'
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','2017-05-27 14:32:54.076',37.100,39.200,1.510,4.130,7,'2025-01-02',15.000,16.300,32.700,17.30,967.50,1.100,86.500,79.300,'{"specmisfac": 0.973, "irradiance_types": [45.70, 874.8, 93.600, 681.200]}'
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','2021-08-31 00:53:04.076',27.800,0.200,8.790,1.732,30,'2025-01-24',47.400,4.400,237.600,40.00,1092.60,4.400,34.400,97.000,'{"specmisfac": 1.004, "irradiance_types": [17.80, 601.6, 83.200, 3.300]}'
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','2023-02-08 22:51:23.076',62.100,-2.900,14.320,4.649,25,'2025-01-20',78.300,12.300,171.300,16.40,1006.90,3.000,5.100,74.400,'{"specmisfac": 0.952, "irradiance_types": [68.10, 54.7, 124.100, 1161.100]}'
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','2023-12-25 18:42:09.076',37.300,11.400,6.370,1.671,56,'2025-01-30',34.900,21.400,263.700,26.10,1080.80,10.600,83.200,4.600,'{"specmisfac": 0.995, "irradiance_types": [1064.70, 907.6, 179.200, 747.000]}'
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','2016-12-23 03:52:31.076',46.200,38.300,12.610,2.213,19,'2025-01-13',86.700,5.800,279.000,27.00,999.00,4.500,14.900,22.400,'{"specmisfac": 0.988, "irradiance_types": [700.70, 59.3, 11.600, 852.600]}'
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','2020-01-21 10:48:08.076',45.800,-2.600,7.830,3.518,57,'2025-01-30',65.400,21.900,31.300,23.70,921.30,11.700,74.500,23.700,'{"specmisfac": 0.964, "irradiance_types": [1175.10, 163.1, 29.100, 1025.100]}'
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','2018-09-13 22:26:31.076',55.800,5.300,5.940,4.636,12,'2025-02-09',47.300,8.800,211.300,7.70,1006.60,9.100,46.300,32.900,'{"specmisfac": 1.013, "irradiance_types": [403.40, 767.9, 35.600, 1047.000]}'
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','2022-11-09 03:44:27.076',34.600,-6.900,6.360,4.018,53,'2025-01-29',99.700,20.800,203.200,46.60,1095.40,6.100,53.400,72.700,'{"specmisfac": 1.006, "irradiance_types": [1007.20, 558.4, 197.000, 443.800]}'
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','2023-01-26 23:28:45.076',40.600,7.000,11.470,2.875,37,'2024-12-22',65.900,13.900,85.700,49.10,933.00,5.500,36.200,96.800,'{"specmisfac": 1.031, "irradiance_types": [878.00, 489.3, 61.300, 573.100]}'
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','2020-05-09 01:48:10.076',54.800,19.700,13.680,1.631,57,'2024-12-24',97.400,12.300,154.500,19.90,1018.40,3.500,20.600,23.400,'{"specmisfac": 0.977, "irradiance_types": [404.10, 378.0, 145.800, 374.600]}'
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','2019-05-05 12:27:28.082',50.600,32.400,1.500,3.545,48,'2025-01-06',47.800,23.700,100.200,8.30,1056.10,4.500,64.100,91.400,'{"specmisfac": 0.965, "irradiance_types": [257.40, 703.9, 136.100, 757.400]}'
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','2021-06-09 07:39:41.082',48.600,12.900,12.220,4.201,41,'2025-01-01',12.200,15.400,257.400,2.60,993.10,2.100,54.700,27.500,'{"specmisfac": 0.998, "irradiance_types": [439.80, 37.9, 99.100, 892.400]}'
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','2022-11-03 16:43:28.082',70.500,-0.600,8.060,2.060,47,'2025-01-17',42.700,21.800,167.500,10.00,943.50,8.500,87.000,81.700,'{"specmisfac": 1.040, "irradiance_types": [547.10, 748.6, 182.400, 47.200]}'
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','2024-02-11 14:18:55.083',62.500,22.900,1.080,3.488,24,'2025-01-08',50.900,9.700,116.600,20.30,952.50,3.100,88.700,11.300,'{"specmisfac": 0.952, "irradiance_types": [1119.60, 94.8, 24.400, 1.700]}'
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','2018-11-29 23:47:44.083',27.100,0.700,5.330,3.393,38,'2025-02-12',92.700,8.700,185.400,6.40,926.30,5.100,74.200,86.800,'{"specmisfac": 0.968, "irradiance_types": [27.70, 582.4, 34.900, 322.200]}'
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','2019-12-03 19:27:23.083',47.800,19.900,8.500,2.383,48,'2024-12-26',34.800,20.800,118.200,6.10,990.30,1.400,86.300,23.700,'{"specmisfac": 1.023, "irradiance_types": [1048.90, 227.1, 0.200, 866.800]}'
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','2016-08-16 16:43:13.083',43.500,41.300,3.370,4.268,21,'2024-12-22',86.400,7.900,95.000,3.90,1014.20,7.000,93.900,57.700,'{"specmisfac": 0.977, "irradiance_types": [774.50, 844.2, 14.200, 872.500]}'
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','2021-01-25 06:48:59.083',74.200,5.400,0.280,0.562,26,'2024-12-30',20.500,19.700,164.600,13.70,966.30,0.100,50.500,52.800,'{"specmisfac": 0.961, "irradiance_types": [658.90, 716.0, 51.900, 232.200]}'
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','2018-08-19 23:09:36.083',72.100,34.400,14.760,1.424,32,'2025-02-16',7.700,13.800,162.200,45.00,1086.40,10.400,81.400,65.600,'{"specmisfac": 1.001, "irradiance_types": [865.70, 771.0, 119.800, 1042.800]}'
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','2015-10-19 03:59:19.083',59.900,36.300,6.130,4.754,34,'2025-01-13',94.600,6.300,75.500,42.20,955.30,11.800,98.500,2.800,'{"specmisfac": 1.003, "irradiance_types": [532.10, 144.1, 95.700, 497.500]}'
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','2023-10-24 00:12:32.083',57.000,22.400,3.850,0.414,46,'2025-01-24',92.900,11.000,234.700,12.50,1029.40,0.200,93.500,34.200,'{"specmisfac": 0.983, "irradiance_types": [799.50, 46.0, 199.300, 110.200]}'
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','2023-07-28 03:11:59.083',52.600,17.100,12.360,0.616,34,'2025-02-11',45.800,6.700,254.900,22.90,953.70,0.700,10.600,37.000,'{"specmisfac": 1.027, "irradiance_types": [353.30, 594.6, 58.300, 453.600]}'
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','2018-03-22 07:44:55.083',48.000,29.200,3.920,4.014,38,'2025-01-12',89.700,0.300,23.900,23.00,1006.90,0.200,32.400,78.800,'{"specmisfac": 1.017, "irradiance_types": [1088.40, 631.2, 65.300, 759.300]}'
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','2024-05-22 03:40:03.083',40.500,8.800,5.570,3.053,10,'2024-12-29',18.200,3.100,163.300,28.10,1051.40,8.800,50.600,95.800,'{"specmisfac": 0.974, "irradiance_types": [64.80, 963.1, 142.400, 349.100]}'
'67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','2017-06-28 07:40:21.083',34.700,10.000,1.850,4.009,22,'2025-02-19',37.600,8.500,90.500,37.90,982.90,1.100,32.800,22.300,'{"specmisfac": 0.954, "irradiance_types": [38.70, 344.9, 140.600, 232.800]}'
'6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','2018-10-12 19:41:03.083',37.600,3.000,2.930,1.094,30,'2024-12-31',36.200,7.000,319.400,6.50,1068.20,2.300,88.600,62.900,'{"specmisfac": 0.969, "irradiance_types": [464.40, 930.3, 147.700, 268.300]}'
'87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','2018-12-21 08:49:13.083',60.100,41.400,13.610,0.166,22,'2025-01-15',12.500,21.200,299.900,21.80,988.50,8.200,26.800,75.300,'{"specmisfac": 0.960, "irradiance_types": [484.90, 320.8, 81.800, 440.700]}'
'a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','2016-12-21 04:02:53.083',41.700,34.700,8.550,3.206,13,'2024-12-25',95.100,11.500,226.500,12.30,1007.90,9.700,86.100,3.000,'{"specmisfac": 0.982, "irradiance_types": [954.40, 129.9, 50.400, 364.400]}'
'b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','2017-01-24 08:23:31.083',35.400,29.100,13.160,1.536,40,'2025-01-08',96.200,9.700,57.100,33.30,1018.00,7.200,42.100,10.400,'{"specmisfac": 0.976, "irradiance_types": [660.90, 871.5, 148.600, 580.100]}'
'72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','2019-12-19 08:04:48.083',75.000,37.400,5.170,4.557,44,'2024-12-24',97.400,9.900,171.800,4.40,1054.50,10.100,89.800,79.300,'{"specmisfac": 0.964, "irradiance_types": [1003.50, 252.1, 139.000, 10.800]}'
'6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','2018-07-31 05:56:29.083',62.400,29.000,12.130,2.260,27,'2025-02-10',17.800,17.200,67.200,8.20,960.90,2.600,96.200,3.200,'{"specmisfac": 1.025, "irradiance_types": [1095.50, 191.7, 99.100, 585.500]}'
'5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','2018-08-08 10:49:48.083',71.400,35.300,3.140,3.743,35,'2025-02-04',37.700,19.000,281.300,36.80,1095.20,4.100,11.500,17.700,'{"specmisfac": 0.980, "irradiance_types": [52.20, 435.7, 118.300, 757.300]}'
'15283421-a3d5-449b-afcb-3860a05ac851','15283421-a3d5-449b-afcb-3860a05ac851','2019-03-27 19:28:17.083',44.500,-4.000,5.100,4.100,18,'2025-02-05',49.900,23.100,304.400,8.60,953.50,0.100,10.400,91.800,'{"specmisfac": 1.026, "irradiance_types": [689.60, 568.6, 198.700, 558.000]}'
'762042f7-5327-4f26-a863-e60b3146d5f1','762042f7-5327-4f26-a863-e60b3146d5f1','2021-04-21 22:31:41.083',52.900,30.900,2.720,1.914,12,'2025-01-02',94.100,16.000,350.200,24.70,1099.20,0.800,5.100,26.900,'{"specmisfac": 0.952, "irradiance_types": [263.10, 877.8, 88.600, 752.000]}'
'89e7a5d0-7a12-467b-844a-c056444adda0','89e7a5d0-7a12-467b-844a-c056444adda0','2019-02-16 00:13:28.083',36.000,19.300,10.750,0.043,12,'2025-01-08',10.000,5.300,113.200,34.10,1094.60,4.400,29.900,89.600,'{"specmisfac": 0.960, "irradiance_types": [637.30, 655.7, 185.700, 258.800]}'
'b81d687b-90fa-4806-86f1-b08159f433e2','b81d687b-90fa-4806-86f1-b08159f433e2','2022-05-26 11:25:51.083',74.500,27.300,5.090,4.662,17,'2025-01-02',35.800,1.200,358.400,38.60,973.50,5.900,30.300,79.600,'{"specmisfac": 0.963, "irradiance_types": [413.60, 688.4, 109.500, 626.300]}'
'32b4da51-1217-4de6-86ab-7fce41a6afcf','32b4da51-1217-4de6-86ab-7fce41a6afcf','2018-02-06 14:54:15.083',54.000,8.200,7.070,4.724,29,'2025-02-05',22.300,4.500,225.600,19.40,1058.10,7.700,56.400,1.600,'{"specmisfac": 1.007, "irradiance_types": [254.40, 371.8, 85.800, 595.500]}'
'abbcb84a-0c81-4a22-847d-06e1d20375fa','abbcb84a-0c81-4a22-847d-06e1d20375fa','2018-12-11 07:41:41.083',53.100,20.700,9.790,4.361,30,'2025-01-07',21.200,9.900,129.700,45.40,1012.70,3.200,56.000,29.200,'{"specmisfac": 1.009, "irradiance_types": [169.30, 27.1, 153.500, 450.700]}'
'cea135a5-175b-480b-9e2f-aab6440281cc','cea135a5-175b-480b-9e2f-aab6440281cc','2020-04-28 09:45:38.083',73.800,6.200,3.480,2.300,9,'2025-02-10',88.200,9.600,328.800,31.70,1045.10,7.200,81.000,97.100,'{"specmisfac": 0.950, "irradiance_types": [655.90, 258.4, 103.500, 492.500]}'
'1a4ec635-80b5-407c-98aa-5e4885188dcf','1a4ec635-80b5-407c-98aa-5e4885188dcf','2021-12-14 01:09:43.083',45.900,-2.400,3.470,0.498,23,'2025-01-29',99.400,13.800,245.100,45.10,908.00,3.700,41.000,13.200,'{"specmisfac": 1.048, "irradiance_types": [215.10, 310.0, 183.700, 787.400]}'
'38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','2016-06-21 21:59:01.083',65.700,-0.100,6.510,0.029,17,'2025-01-29',60.100,5.000,66.300,26.60,927.50,6.600,28.200,41.800,'{"specmisfac": 1.019, "irradiance_types": [329.10, 34.0, 8.500, 878.800]}'
'907f7927-17ff-4333-905f-110e9852464e','907f7927-17ff-4333-905f-110e9852464e','2015-12-08 08:44:17.083',38.200,-5.400,1.030,4.778,17,'2024-12-26',48.200,1.100,359.100,6.70,936.10,10.000,60.200,81.400,'{"specmisfac": 1.047, "irradiance_types": [832.40, 272.7, 143.600, 1089.100]}'
'eb9997d4-42e4-4b73-99ba-08795f83def8','eb9997d4-42e4-4b73-99ba-08795f83def8','2024-07-15 00:53:08.083',71.800,33.900,7.980,2.583,38,'2025-01-12',57.600,22.700,28.800,29.60,1043.90,4.700,52.600,36.400,'{"specmisfac": 0.963, "irradiance_types": [230.30, 734.3, 83.000, 248.100]}'
'f052f71d-7671-431e-9cf7-8bcee91c5edd','f052f71d-7671-431e-9cf7-8bcee91c5edd','2021-07-13 16:27:16.083',41.700,7.400,6.000,4.280,27,'2025-02-09',44.600,2.400,138.200,5.30,994.20,8.100,28.200,90.800,'{"specmisfac": 1.042, "irradiance_types": [317.30, 98.5, 115.200, 1028.000]}'
'fc9ef7be-0a7a-4693-875c-cdaf935fc795','fc9ef7be-0a7a-4693-875c-cdaf935fc795','2024-05-02 19:01:56.083',28.100,20.100,13.680,1.087,53,'2025-01-19',41.800,5.000,162.100,27.40,987.50,5.300,9.400,23.100,'{"specmisfac": 0.975, "irradiance_types": [128.60, 894.9, 55.100, 797.200]}'
'7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','2016-02-13 22:18:53.083',45.600,32.300,8.920,3.347,34,'2024-12-31',57.200,17.900,199.200,44.00,939.70,3.100,94.500,81.100,'{"specmisfac": 0.961, "irradiance_types": [678.10, 149.9, 135.400, 13.300]}'
'99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','2023-09-28 23:01:50.083',41.600,34.500,7.280,4.164,21,'2025-01-12',90.300,24.600,180.500,5.40,1052.60,4.600,0.100,98.200,'{"specmisfac": 0.970, "irradiance_types": [1112.80, 633.7, 102.600, 1098.700]}'
'3f534706-39ca-4d8d-a5c2-54434bfc9513','3f534706-39ca-4d8d-a5c2-54434bfc9513','2020-12-26 20:27:56.083',63.700,28.800,9.460,1.501,36,'2025-01-07',13.600,11.200,163.000,49.50,1053.60,4.500,23.500,80.400,'{"specmisfac": 0.957, "irradiance_types": [220.00, 527.9, 93.600, 262.800]}'
'e3b190a2-aa6e-4a85-affc-9f084b499889','e3b190a2-aa6e-4a85-affc-9f084b499889','2019-03-10 04:45:43.083',40.600,5.300,10.120,4.853,12,'2024-12-29',97.000,23.900,75.400,11.60,999.00,7.900,26.900,15.100,'{"specmisfac": 0.953, "irradiance_types": [991.70, 321.0, 86.600, 895.700]}'
'35aac876-0bb4-45f4-943a-a227835872ad','35aac876-0bb4-45f4-943a-a227835872ad','2015-08-09 14:46:25.083',28.300,4.900,4.130,0.508,47,'2024-12-22',45.200,1.300,317.600,40.90,1003.50,0.200,31.800,43.300,'{"specmisfac": 0.953, "irradiance_types": [774.20, 252.7, 113.900, 596.700]}'
'6305e404-8010-4468-9eee-609094ec62cb','6305e404-8010-4468-9eee-609094ec62cb','2021-02-14 08:41:04.083',42.200,33.800,1.770,0.319,30,'2025-02-05',27.200,8.700,13.300,30.60,1094.00,7.800,54.800,85.700,'{"specmisfac": 0.953, "irradiance_types": [304.40, 239.0, 193.200, 81.800]}'
'4c037512-c9b5-408c-977d-a32cb1762f7a','4c037512-c9b5-408c-977d-a32cb1762f7a','2024-05-25 06:19:30.083',32.400,39.300,0.460,4.500,10,'2025-02-06',91.400,17.900,333.300,3.20,956.60,8.500,75.400,78.300,'{"specmisfac": 0.958, "irradiance_types": [368.70, 137.3, 83.300, 341.500]}'
'50e2571c-62a9-49f6-bbfa-bb20b7a6b428','50e2571c-62a9-49f6-bbfa-bb20b7a6b428','2025-02-04 21:13:42.083',72.100,7.900,0.240,1.933,31,'2024-12-23',40.300,12.400,212.100,17.00,1024.10,4.600,79.800,56.000,'{"specmisfac": 1.029, "irradiance_types": [1162.00, 861.6, 50.400, 361.500]}'
'826557d8-0ed0-4e88-ae62-e1c97488067d','826557d8-0ed0-4e88-ae62-e1c97488067d','2023-01-07 12:56:57.083',57.900,32.900,0.920,0.987,46,'2024-12-27',18.900,14.700,161.400,18.50,1049.80,7.200,1.600,25.500,'{"specmisfac": 1.038, "irradiance_types": [404.40, 626.8, 28.900, 884.500]}'
'34e545cc-0fad-403c-bac9-84a07cdec083','34e545cc-0fad-403c-bac9-84a07cdec083','2021-08-12 18:10:43.083',53.900,41.700,8.400,2.574,34,'2025-01-08',97.800,6.300,82.300,11.50,1029.70,2.500,57.000,81.300,'{"specmisfac": 1.026, "irradiance_types": [216.70, 980.0, 42.800, 703.300]}'
'd8c7f5d0-9bb2-4ace-88e2-81939354386e','d8c7f5d0-9bb2-4ace-88e2-81939354386e','2020-08-18 13:28:23.083',67.500,33.900,2.410,3.216,32,'2025-01-16',77.000,2.500,138.300,33.30,926.30,4.600,23.500,47.500,'{"specmisfac": 1.028, "irradiance_types": [760.30, 474.4, 124.000, 32.600]}'
'00a6cf27-9040-4600-91a3-56c4ee38ff83','00a6cf27-9040-4600-91a3-56c4ee38ff83','2024-03-10 08:56:04.083',57.400,-1.400,9.020,3.795,44,'2025-01-01',74.900,20.600,59.000,27.60,1034.40,1.000,51.200,53.300,'{"specmisfac": 1.042, "irradiance_types": [1187.70, 598.3, 169.100, 151.000]}'
'085a0fb1-a9c8-4fcd-8280-41a0e1e61b03','085a0fb1-a9c8-4fcd-8280-41a0e1e61b03','2022-08-16 14:29:23.083',71.900,19.400,10.190,0.358,54,'2024-12-31',7.800,6.100,265.000,24.90,1048.50,10.300,84.700,39.400,'{"specmisfac": 1.018, "irradiance_types": [85.50, 207.4, 44.900, 933.500]}'
'c70026e5-cdec-418f-bade-b61e36b763cf','c70026e5-cdec-418f-bade-b61e36b763cf','2017-08-11 01:43:05.083',51.100,35.200,9.230,4.133,56,'2025-01-06',53.800,9.800,156.600,3.40,1055.80,1.400,17.100,94.000,'{"specmisfac": 0.979, "irradiance_types": [917.10, 839.5, 190.300, 109.700]}'
'56875eae-f4f5-49d3-a0b6-bf7e694d182b','56875eae-f4f5-49d3-a0b6-bf7e694d182b','2019-11-08 00:42:12.083',34.000,38.300,5.630,0.740,9,'2025-01-15',2.500,20.200,51.300,12.10,1058.70,4.500,60.600,16.100,'{"specmisfac": 1.033, "irradiance_types": [857.30, 546.6, 3.000, 546.100]}'
'ebc7aeb1-0b5e-4964-98f9-cf3e55d26fb8','ebc7aeb1-0b5e-4964-98f9-cf3e55d26fb8','2022-10-14 05:32:06.083',70.100,-2.700,0.950,2.458,40,'2025-02-13',52.900,5.000,250.500,18.00,1030.50,1.100,36.500,40.900,'{"specmisfac": 0.992, "irradiance_types": [187.80, 326.1, 161.900, 794.300]}'
'72297582-9b23-47a2-aa5e-e5df47a10bcd','72297582-9b23-47a2-aa5e-e5df47a10bcd','2020-08-12 18:34:54.083',67.100,17.100,12.570,4.640,54,'2025-02-10',18.000,12.200,77.600,9.60,917.50,10.700,84.600,1.800,'{"specmisfac": 1.001, "irradiance_types": [280.40, 153.0, 198.100, 130.500]}'
'09c53241-56f7-479c-ae72-2eee4ad8ab73','09c53241-56f7-479c-ae72-2eee4ad8ab73','2018-09-12 19:56:56.083',26.400,43.200,8.300,1.422,59,'2025-02-10',40.500,15.800,239.500,11.20,985.90,4.600,39.300,14.100,'{"specmisfac": 0.960, "irradiance_types": [439.90, 557.3, 172.500, 4.500]}'
'4b6e41e8-7473-4603-85db-fd511f48a919','4b6e41e8-7473-4603-85db-fd511f48a919','2024-09-11 03:36:29.083',63.900,26.700,11.190,4.451,36,'2024-12-22',10.600,12.000,12.600,17.50,998.70,5.600,16.300,74.400,'{"specmisfac": 1.046, "irradiance_types": [399.20, 665.8, 104.100, 20.500]}'
'a12bafca-0ade-43ad-a3f4-91655438ffea','a12bafca-0ade-43ad-a3f4-91655438ffea','2017-09-21 16:03:04.083',73.400,43.900,1.600,4.579,46,'2025-02-15',40.500,13.800,353.400,49.40,1032.40,5.900,23.300,84.100,'{"specmisfac": 0.997, "irradiance_types": [45.20, 160.8, 132.700, 1048.900]}'
'2b8ea616-c705-4a18-b039-b484ecf892ea','2b8ea616-c705-4a18-b039-b484ecf892ea','2022-12-02 22:30:58.083',36.300,21.100,11.390,2.202,24,'2025-02-17',42.100,23.900,208.200,25.30,1038.90,5.800,55.300,61.700,'{"specmisfac": 0.954, "irradiance_types": [1129.60, 626.5, 25.300, 469.000]}'
'044ce998-5502-44c0-868a-c7100d87d01b','044ce998-5502-44c0-868a-c7100d87d01b','2019-02-03 14:31:02.083',63.000,16.300,12.470,4.423,9,'2025-02-12',9.300,19.600,16.700,18.20,958.80,8.800,48.100,31.200,'{"specmisfac": 1.040, "irradiance_types": [961.60, 128.2, 130.900, 817.300]}'
'93bd8650-265f-4dca-9ceb-884890f81b77','93bd8650-265f-4dca-9ceb-884890f81b77','2015-04-10 14:13:36.083',34.100,4.600,13.110,4.066,55,'2025-01-02',70.700,8.900,326.800,46.80,962.70,3.900,80.900,79.600,'{"specmisfac": 1.007, "irradiance_types": [22.80, 496.2, 130.500, 884.500]}'
'ecf13351-efe3-492b-9b56-eff65b4563d3','ecf13351-efe3-492b-9b56-eff65b4563d3','2018-06-15 02:34:59.083',59.700,15.700,3.090,0.595,7,'2025-01-23',23.300,14.900,63.400,1.70,1017.70,7.100,96.000,99.200,'{"specmisfac": 0.974, "irradiance_types": [296.70, 69.7, 20.900, 1031.300]}'
'd781e3c2-8626-46a2-b7be-e70e369bfd4d','d781e3c2-8626-46a2-b7be-e70e369bfd4d','2020-11-14 12:18:56.083',47.700,42.600,14.380,2.519,20,'2024-12-21',1.900,21.100,112.000,31.80,1003.10,0.300,12.700,89.700,'{"specmisfac": 1.000, "irradiance_types": [518.60, 614.5, 156.900, 6.900]}'
