'f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','2024-07-30 00:16:18.076',450.100,49.900,'{"degradation": {"cumdegpct": 9.980, "anndegrate": 0.830}, "current_efficiency": {"curreffpct": 20.360, "efflosspct": 2.030}}'
'9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','2017-10-31 11:15:10.076',509.080,40.920,'{"degradation": {"cumdegpct": 7.440, "anndegrate": 0.750}, "current_efficiency": {"curreffpct": 18.660, "efflosspct": 4.110}}'
'7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','2016-04-06 20:45:49.076',597.610,52.390,'{"degradation": {"cumdegpct": 8.060, "anndegrate": 0.370}, "current_efficiency": {"curreffpct": 16.920, "efflosspct": 3.830}}'
'b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','2022-09-19 18:15:13.076',648.180,1.820,'{"degradation": {"cumdegpct": 0.280, "anndegrate": 0.670}, "current_efficiency": {"curreffpct": 17.710, "efflosspct": 3.540}}'
'6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','2017-05-21 13:42:18.076',603.070,46.930,'{"degradation": {"cumdegpct": 7.220, "anndegrate": 0.710}, "current_efficiency": {"curreffpct": 19.330, "efflosspct": -0.710}}'
'815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','2018-08-09 11:42:58.076',448.400,51.600,'{"degradation": {"cumdegpct": 10.320, "anndegrate": 0.400}, "current_efficiency": {"curreffpct": 19.010, "efflosspct": 2.770}}'
'b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','2019-01-28 12:05:41.076',486.400,13.600,'{"degradation": {"cumdegpct": 2.720, "anndegrate": 0.820}, "current_efficiency": {"curreffpct": 17.350, "efflosspct": 3.490}}'
'8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','2017-10-21 09:56:02.076',570.360,29.640,'{"degradation": {"cumdegpct": 4.940, "anndegrate": 1.030}, "current_efficiency": {"curreffpct": 15.370, "efflosspct": 7.260}}'
'bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','2022-05-04 07:33:56.076',461.450,38.550,'{"degradation": {"cumdegpct": 7.710, "anndegrate": 0.700}, "current_efficiency": {"curreffpct": 17.370, "efflosspct": 4.400}}'
'a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','2019-12-31 21:32:54.076',474.490,75.510,'{"degradation": {"cumdegpct": 13.730, "anndegrate": 0.400}, "current_efficiency": {"curreffpct": 17.420, "efflosspct": 4.920}}'
'08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','2020-02-23 21:15:32.076',557.180,92.820,'{"degradation": {"cumdegpct": 14.280, "anndegrate": 0.730}, "current_efficiency": {"curreffpct": 15.520, "efflosspct": 2.790}}'
'39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','2015-08-02 21:48:36.076',543.600,56.400,'{"degradation": {"cumdegpct": 9.400, "anndegrate": 1.180}, "current_efficiency": {"curreffpct": 20.680, "efflosspct": -1.100}}'
'e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','2021-12-17 02:03:28.076',435.290,14.710,'{"degradation": {"cumdegpct": 3.270, "anndegrate": 0.640}, "current_efficiency": {"curreffpct": 20.960, "efflosspct": -0.850}}'
'a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','2020-04-01 11:59:00.076',553.340,96.660,'{"degradation": {"cumdegpct": 14.870, "anndegrate": 0.880}, "current_efficiency": {"curreffpct": 20.330, "efflosspct": -1.820}}'
'3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','2017-05-05 22:07:25.076',570.180,29.820,'{"degradation": {"cumdegpct": 4.970, "anndegrate": 0.950}, "current_efficiency": {"curreffpct": 15.710, "efflosspct": 3.940}}'
'4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','2018-09-11 08:25:06.076',419.040,30.960,'{"degradation": {"cumdegpct": 6.880, "anndegrate": 1.070}, "current_efficiency": {"curreffpct": 16.030, "efflosspct": 5.610}}'
'b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','2019-12-15 20:08:39.076',576.100,73.900,'{"degradation": {"cumdegpct": 11.370, "anndegrate": 0.440}, "current_efficiency": {"curreffpct": 18.600, "efflosspct": 3.950}}'
'e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','2023-03-04 07:41:08.076',494.720,55.280,'{"degradation": {"cumdegpct": 10.050, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 16.090, "efflosspct": 6.100}}'
'2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2016-07-28 00:55:22.076',402.160,47.840,'{"degradation": {"cumdegpct": 10.630, "anndegrate": 0.660}, "current_efficiency": {"curreffpct": 15.280, "efflosspct": 5.660}}'
'd4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','2016-01-05 14:01:09.076',450.300,49.700,'{"degradation": {"cumdegpct": 9.940, "anndegrate": 0.890}, "current_efficiency": {"curreffpct": 17.210, "efflosspct": 3.120}}'
'c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','2016-03-06 04:25:12.076',647.660,2.340,'{"degradation": {"cumdegpct": 0.360, "anndegrate": 0.830}, "current_efficiency": {"curreffpct": 18.920, "efflosspct": -0.400}}'
'8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','2016-03-14 01:25:56.076',512.400,87.600,'{"degradation": {"cumdegpct": 14.600, "anndegrate": 0.660}, "current_efficiency": {"curreffpct": 16.400, "efflosspct": 2.000}}'
'ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','2015-08-11 02:32:11.076',600.730,49.270,'{"degradation": {"cumdegpct": 7.580, "anndegrate": 1.010}, "current_efficiency": {"curreffpct": 18.730, "efflosspct": 2.000}}'
'52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','2025-01-23 05:33:41.076',630.050,19.950,'{"degradation": {"cumdegpct": 3.070, "anndegrate": 1.020}, "current_efficiency": {"curreffpct": 17.450, "efflosspct": 3.780}}'
'2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2016-02-06 01:02:08.076',442.890,7.110,'{"degradation": {"cumdegpct": 1.580, "anndegrate": 0.660}, "current_efficiency": {"curreffpct": 18.290, "efflosspct": 2.820}}'
'd8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','2015-08-18 15:28:09.076',548.080,1.920,'{"degradation": {"cumdegpct": 0.350, "anndegrate": 0.500}, "current_efficiency": {"curreffpct": 19.780, "efflosspct": 3.060}}'
'3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','2022-05-31 01:56:24.076',521.240,28.760,'{"degradation": {"cumdegpct": 5.230, "anndegrate": 0.530}, "current_efficiency": {"curreffpct": 20.880, "efflosspct": 2.010}}'
'8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','2016-07-02 06:01:04.076',411.570,38.430,'{"degradation": {"cumdegpct": 8.540, "anndegrate": 0.780}, "current_efficiency": {"curreffpct": 19.760, "efflosspct": -0.850}}'
'2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2015-11-12 18:37:49.076',618.480,31.520,'{"degradation": {"cumdegpct": 4.850, "anndegrate": 0.580}, "current_efficiency": {"curreffpct": 19.810, "efflosspct": -1.020}}'
'127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','2015-06-24 23:33:30.076',610.280,39.720,'{"degradation": {"cumdegpct": 6.110, "anndegrate": 0.810}, "current_efficiency": {"curreffpct": 19.550, "efflosspct": 3.280}}'
'63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','2015-10-21 16:25:01.076',526.200,73.800,'{"degradation": {"cumdegpct": 12.300, "anndegrate": 0.550}, "current_efficiency": {"curreffpct": 20.770, "efflosspct": -2.280}}'
'119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','2020-06-25 16:15:03.076',525.630,24.370,'{"degradation": {"cumdegpct": 4.430, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 15.830, "efflosspct": 2.370}}'
'bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','2016-03-06 22:11:46.076',574.200,25.800,'{"degradation": {"cumdegpct": 4.300, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 20.100, "efflosspct": -1.420}}'
'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','2021-10-08 17:09:09.076',446.670,3.330,'{"degradation": {"cumdegpct": 0.740, "anndegrate": 0.840}, "current_efficiency": {"curreffpct": 19.110, "efflosspct": 0.690}}'
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','2018-07-22 02:42:46.076',476.850,73.150,'{"degradation": {"cumdegpct": 13.300, "anndegrate": 0.690}, "current_efficiency": {"curreffpct": 18.710, "efflosspct": 2.690}}'
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','2022-08-24 14:03:43.076',462.500,37.500,'{"degradation": {"cumdegpct": 7.500, "anndegrate": 0.910}, "current_efficiency": {"curreffpct": 18.370, "efflosspct": 1.600}}'
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','2019-04-02 06:49:14.076',585.910,64.090,'{"degradation": {"cumdegpct": 9.860, "anndegrate": 0.870}, "current_efficiency": {"curreffpct": 16.320, "efflosspct": 6.480}}'
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','2016-03-23 13:19:09.076',517.260,82.740,'{"degradation": {"cumdegpct": 13.790, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 15.670, "efflosspct": 4.480}}'
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','2015-07-14 14:49:56.076',612.500,37.500,'{"degradation": {"cumdegpct": 5.770, "anndegrate": 1.110}, "current_efficiency": {"curreffpct": 18.590, "efflosspct": 0.320}}'
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','2024-04-15 11:15:41.076',429.300,70.700,'{"degradation": {"cumdegpct": 14.140, "anndegrate": 1.130}, "current_efficiency": {"curreffpct": 19.730, "efflosspct": 1.990}}'
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','2015-12-28 15:46:42.076',597.740,52.260,'{"degradation": {"cumdegpct": 8.040, "anndegrate": 0.390}, "current_efficiency": {"curreffpct": 19.240, "efflosspct": -0.320}}'
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','2020-09-16 15:47:48.076',531.720,68.280,'{"degradation": {"cumdegpct": 11.380, "anndegrate": 0.550}, "current_efficiency": {"curreffpct": 19.700, "efflosspct": 0.760}}'
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','2015-03-29 14:05:26.076',596.630,53.370,'{"degradation": {"cumdegpct": 8.210, "anndegrate": 1.060}, "current_efficiency": {"curreffpct": 18.910, "efflosspct": 2.530}}'
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','2017-05-27 14:32:54.076',548.740,1.260,'{"degradation": {"cumdegpct": 0.230, "anndegrate": 0.820}, "current_efficiency": {"curreffpct": 19.900, "efflosspct": 1.650}}'
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','2021-08-31 00:53:04.076',559.440,40.560,'{"degradation": {"cumdegpct": 6.760, "anndegrate": 0.960}, "current_efficiency": {"curreffpct": 15.140, "efflosspct": 6.540}}'
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','2023-02-08 22:51:23.076',566.350,83.650,'{"degradation": {"cumdegpct": 12.870, "anndegrate": 0.430}, "current_efficiency": {"curreffpct": 20.260, "efflosspct": 0.770}}'
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','2023-12-25 18:42:09.076',577.380,22.620,'{"degradation": {"cumdegpct": 3.770, "anndegrate": 0.530}, "current_efficiency": {"curreffpct": 17.700, "efflosspct": 2.690}}'
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','2016-12-23 03:52:31.076',509.130,40.870,'{"degradation": {"cumdegpct": 7.430, "anndegrate": 1.160}, "current_efficiency": {"curreffpct": 19.420, "efflosspct": -0.180}}'
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','2020-01-21 10:48:08.076',558.410,91.590,'{"degradation": {"cumdegpct": 14.090, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 17.110, "efflosspct": 3.190}}'
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','2018-09-13 22:26:31.076',391.770,58.230,'{"degradation": {"cumdegpct": 12.940, "anndegrate": 0.770}, "current_efficiency": {"curreffpct": 16.020, "efflosspct": 3.080}}'
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','2022-11-09 03:44:27.076',473.800,26.200,'{"degradation": {"cumdegpct": 5.240, "anndegrate": 0.590}, "current_efficiency": {"curreffpct": 16.630, "efflosspct": 5.460}}'
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','2023-01-26 23:28:45.076',588.250,61.750,'{"degradation": {"cumdegpct": 9.500, "anndegrate": 0.900}, "current_efficiency": {"curreffpct": 16.170, "efflosspct": 6.230}}'
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','2020-05-09 01:48:10.076',556.680,43.320,'{"degradation": {"cumdegpct": 7.220, "anndegrate": 0.370}, "current_efficiency": {"curreffpct": 17.320, "efflosspct": 4.750}}'
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','2019-05-05 12:27:28.082',407.830,42.170,'{"degradation": {"cumdegpct": 9.370, "anndegrate": 0.580}, "current_efficiency": {"curreffpct": 15.250, "efflosspct": 5.440}}'
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','2021-06-09 07:39:41.082',428.670,21.330,'{"degradation": {"cumdegpct": 4.740, "anndegrate": 0.600}, "current_efficiency": {"curreffpct": 20.420, "efflosspct": -0.230}}'
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','2022-11-03 16:43:28.082',623.610,26.390,'{"degradation": {"cumdegpct": 4.060, "anndegrate": 0.680}, "current_efficiency": {"curreffpct": 17.880, "efflosspct": 4.810}}'
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','2024-02-11 14:18:55.083',440.100,9.900,'{"degradation": {"cumdegpct": 2.200, "anndegrate": 1.060}, "current_efficiency": {"curreffpct": 19.940, "efflosspct": -1.630}}'
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','2018-11-29 23:47:44.083',505.010,44.990,'{"degradation": {"cumdegpct": 8.180, "anndegrate": 0.320}, "current_efficiency": {"curreffpct": 15.670, "efflosspct": 5.230}}'
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','2019-12-03 19:27:23.083',585.980,64.020,'{"degradation": {"cumdegpct": 9.850, "anndegrate": 0.380}, "current_efficiency": {"curreffpct": 15.220, "efflosspct": 3.180}}'
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','2016-08-16 16:43:13.083',429.550,70.450,'{"degradation": {"cumdegpct": 14.090, "anndegrate": 0.700}, "current_efficiency": {"curreffpct": 16.640, "efflosspct": 4.130}}'
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','2021-01-25 06:48:59.083',427.950,22.050,'{"degradation": {"cumdegpct": 4.900, "anndegrate": 0.420}, "current_efficiency": {"curreffpct": 15.140, "efflosspct": 4.290}}'
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','2018-08-19 23:09:36.083',642.070,7.930,'{"degradation": {"cumdegpct": 1.220, "anndegrate": 1.170}, "current_efficiency": {"curreffpct": 15.080, "efflosspct": 4.720}}'
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','2015-10-19 03:59:19.083',549.540,50.460,'{"degradation": {"cumdegpct": 8.410, "anndegrate": 0.930}, "current_efficiency": {"curreffpct": 17.430, "efflosspct": 2.320}}'
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','2023-10-24 00:12:32.083',578.240,71.760,'{"degradation": {"cumdegpct": 11.040, "anndegrate": 0.560}, "current_efficiency": {"curreffpct": 16.720, "efflosspct": 3.670}}'
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','2023-07-28 03:11:59.083',481.960,68.040,'{"degradation": {"cumdegpct": 12.370, "anndegrate": 0.980}, "current_efficiency": {"curreffpct": 19.580, "efflosspct": 0.980}}'
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','2018-03-22 07:44:55.083',492.580,57.420,'{"degradation": {"cumdegpct": 10.440, "anndegrate": 1.140}, "current_efficiency": {"curreffpct": 15.050, "efflosspct": 3.590}}'
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','2024-05-22 03:40:03.083',475.590,74.410,'{"degradation": {"cumdegpct": 13.530, "anndegrate": 0.540}, "current_efficiency": {"curreffpct": 20.590, "efflosspct": -2.230}}'
'67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','2017-06-28 07:40:21.083',385.290,64.710,'{"degradation": {"cumdegpct": 14.380, "anndegrate": 0.550}, "current_efficiency": {"curreffpct": 15.890, "efflosspct": 4.850}}'
'6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','2018-10-12 19:41:03.083',435.460,14.540,'{"degradation": {"cumdegpct": 3.230, "anndegrate": 1.120}, "current_efficiency": {"curreffpct": 15.660, "efflosspct": 5.410}}'
'87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','2018-12-21 08:49:13.083',433.500,66.500,'{"degradation": {"cumdegpct": 13.300, "anndegrate": 0.750}, "current_efficiency": {"curreffpct": 17.570, "efflosspct": 3.530}}'
'a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','2016-12-21 04:02:53.083',642.130,7.870,'{"degradation": {"cumdegpct": 1.210, "anndegrate": 0.920}, "current_efficiency": {"curreffpct": 19.200, "efflosspct": 3.730}}'
'b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','2017-01-24 08:23:31.083',544.940,5.060,'{"degradation": {"cumdegpct": 0.920, "anndegrate": 0.920}, "current_efficiency": {"curreffpct": 16.200, "efflosspct": 5.060}}'
'72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','2019-12-19 08:04:48.083',618.150,31.850,'{"degradation": {"cumdegpct": 4.900, "anndegrate": 0.420}, "current_efficiency": {"curreffpct": 15.090, "efflosspct": 3.080}}'
'6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','2018-07-31 05:56:29.083',521.950,28.050,'{"degradation": {"cumdegpct": 5.100, "anndegrate": 0.580}, "current_efficiency": {"curreffpct": 20.660, "efflosspct": -1.650}}'
'5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','2018-08-08 10:49:48.083',437.150,62.850,'{"degradation": {"cumdegpct": 12.570, "anndegrate": 0.670}, "current_efficiency": {"curreffpct": 15.430, "efflosspct": 3.770}}'
'15283421-a3d5-449b-afcb-3860a05ac851','15283421-a3d5-449b-afcb-3860a05ac851','2019-03-27 19:28:17.083',499.850,0.150,'{"degradation": {"cumdegpct": 0.030, "anndegrate": 0.820}, "current_efficiency": {"curreffpct": 19.370, "efflosspct": 2.800}}'
'762042f7-5327-4f26-a863-e60b3146d5f1','762042f7-5327-4f26-a863-e60b3146d5f1','2021-04-21 22:31:41.083',541.800,8.200,'{"degradation": {"cumdegpct": 1.490, "anndegrate": 0.630}, "current_efficiency": {"curreffpct": 15.760, "efflosspct": 5.860}}'
'89e7a5d0-7a12-467b-844a-c056444adda0','89e7a5d0-7a12-467b-844a-c056444adda0','2019-02-16 00:13:28.083',595.260,4.740,'{"degradation": {"cumdegpct": 0.790, "anndegrate": 0.890}, "current_efficiency": {"curreffpct": 19.550, "efflosspct": 0.750}}'
'b81d687b-90fa-4806-86f1-b08159f433e2','b81d687b-90fa-4806-86f1-b08159f433e2','2022-05-26 11:25:51.083',513.870,36.130,'{"degradation": {"cumdegpct": 6.570, "anndegrate": 0.540}, "current_efficiency": {"curreffpct": 15.190, "efflosspct": 6.050}}'
'32b4da51-1217-4de6-86ab-7fce41a6afcf','32b4da51-1217-4de6-86ab-7fce41a6afcf','2018-02-06 14:54:15.083',420.880,29.120,'{"degradation": {"cumdegpct": 6.470, "anndegrate": 0.510}, "current_efficiency": {"curreffpct": 20.520, "efflosspct": -0.660}}'
'abbcb84a-0c81-4a22-847d-06e1d20375fa','abbcb84a-0c81-4a22-847d-06e1d20375fa','2018-12-11 07:41:41.083',498.410,51.590,'{"degradation": {"cumdegpct": 9.380, "anndegrate": 0.690}, "current_efficiency": {"curreffpct": 18.630, "efflosspct": 0.660}}'
'cea135a5-175b-480b-9e2f-aab6440281cc','cea135a5-175b-480b-9e2f-aab6440281cc','2020-04-28 09:45:38.083',452.750,47.250,'{"degradation": {"cumdegpct": 9.450, "anndegrate": 1.130}, "current_efficiency": {"curreffpct": 16.710, "efflosspct": 4.910}}'
'1a4ec635-80b5-407c-98aa-5e4885188dcf','1a4ec635-80b5-407c-98aa-5e4885188dcf','2021-12-14 01:09:43.083',428.580,21.420,'{"degradation": {"cumdegpct": 4.760, "anndegrate": 1.140}, "current_efficiency": {"curreffpct": 15.130, "efflosspct": 6.800}}'
'38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','38c47a2b-e9d5-45b7-a76a-97a0ba9b3356','2016-06-21 21:59:01.083',444.420,5.580,'{"degradation": {"cumdegpct": 1.240, "anndegrate": 1.120}, "current_efficiency": {"curreffpct": 20.980, "efflosspct": -1.670}}'
'907f7927-17ff-4333-905f-110e9852464e','907f7927-17ff-4333-905f-110e9852464e','2015-12-08 08:44:17.083',438.390,11.610,'{"degradation": {"cumdegpct": 2.580, "anndegrate": 0.770}, "current_efficiency": {"curreffpct": 20.190, "efflosspct": 1.410}}'
'eb9997d4-42e4-4b73-99ba-08795f83def8','eb9997d4-42e4-4b73-99ba-08795f83def8','2024-07-15 00:53:08.083',438.050,61.950,'{"degradation": {"cumdegpct": 12.390, "anndegrate": 0.440}, "current_efficiency": {"curreffpct": 20.100, "efflosspct": -1.840}}'
'09089955-7e72-4c2b-8fa7-12a3857d26f6','09089955-7e72-4c2b-8fa7-12a3857d26f6','2018-06-28 16:12:46.083',482.400,17.600,'{"degradation": {"cumdegpct": 3.520, "anndegrate": 0.470}, "current_efficiency": {"curreffpct": 15.570, "efflosspct": 3.820}}'
'f052f71d-7671-431e-9cf7-8bcee91c5edd','f052f71d-7671-431e-9cf7-8bcee91c5edd','2021-07-13 16:27:16.083',578.280,21.720,'{"degradation": {"cumdegpct": 3.620, "anndegrate": 0.840}, "current_efficiency": {"curreffpct": 18.660, "efflosspct": 3.650}}'
'fc9ef7be-0a7a-4693-875c-cdaf935fc795','fc9ef7be-0a7a-4693-875c-cdaf935fc795','2024-05-02 19:01:56.083',488.840,61.160,'{"degradation": {"cumdegpct": 11.120, "anndegrate": 0.900}, "current_efficiency": {"curreffpct": 17.380, "efflosspct": 2.460}}'
'7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','7e3d73a3-6afd-48e6-b5b0-aebe74b8c2be','2016-02-13 22:18:53.083',570.830,79.170,'{"degradation": {"cumdegpct": 12.180, "anndegrate": 1.180}, "current_efficiency": {"curreffpct": 18.670, "efflosspct": 0.130}}'
'99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','99fcbdf8-74fe-4ef9-961f-e75b1d0907e5','2023-09-28 23:01:50.083',609.050,40.950,'{"degradation": {"cumdegpct": 6.300, "anndegrate": 1.070}, "current_efficiency": {"curreffpct": 19.950, "efflosspct": 0.920}}'
'3f534706-39ca-4d8d-a5c2-54434bfc9513','3f534706-39ca-4d8d-a5c2-54434bfc9513','2020-12-26 20:27:56.083',437.600,62.400,'{"degradation": {"cumdegpct": 12.480, "anndegrate": 0.960}, "current_efficiency": {"curreffpct": 20.320, "efflosspct": 0.070}}'
'e3b190a2-aa6e-4a85-affc-9f084b499889','e3b190a2-aa6e-4a85-affc-9f084b499889','2019-03-10 04:45:43.083',494.100,5.900,'{"degradation": {"cumdegpct": 1.180, "anndegrate": 0.450}, "current_efficiency": {"curreffpct": 20.030, "efflosspct": -1.090}}'
'35aac876-0bb4-45f4-943a-a227835872ad','35aac876-0bb4-45f4-943a-a227835872ad','2015-08-09 14:46:25.083',548.100,51.900,'{"degradation": {"cumdegpct": 8.650, "anndegrate": 0.760}, "current_efficiency": {"curreffpct": 20.310, "efflosspct": 1.420}}'
