'7940c7b7-eb35-4d60-9557-9a0ba078cb89','7940c7b7-eb35-4d60-9557-9a0ba078cb89','7940c7b7-eb35-4d60-9557-9a0ba078cb89','7940c7b7-eb35-4d60-9557-9a0ba078cb89','2024-08-09 22:01:14.070','Warning',7,'Medium','Low','High'
'e964d979-f907-4779-b69e-2e3476bb613a','e964d979-f907-4779-b69e-2e3476bb613a','e964d979-f907-4779-b69e-2e3476bb613a','e964d979-f907-4779-b69e-2e3476bb613a','2021-02-14 06:44:21.070','Critical',7,'Low','Low','High'
'fba6ddd9-afcb-48e8-8080-747e6f04e753','fba6ddd9-afcb-48e8-8080-747e6f04e753','fba6ddd9-afcb-48e8-8080-747e6f04e753','fba6ddd9-afcb-48e8-8080-747e6f04e753','2017-12-20 22:21:11.070','Critical',5,'High','High','High'
'9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','9023cc38-d5ac-44f6-bfbc-acf304d8cdd5','2020-09-27 10:35:00.070','Warning',8,'Medium','Low','High'
'acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','acbb7980-a8f3-4056-8dc4-d57d5d2acf87','2021-01-23 22:08:47.070','Warning',2,'Low','Medium','High'
'8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','8a549615-d378-4df9-8bc3-3e01ae762582','2020-09-08 17:48:26.070','Warning',3,'Medium','Low','Medium'
'e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','e3058d2b-04ff-4dbc-a8e8-0331113aab99','2023-02-04 01:59:08.070',NULL,5,'High','Low','High'
'b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','b674d0fa-3490-4e49-bbd9-edd8ab33236b','2021-04-08 01:06:49.070','Critical',5,'High','Medium','High'
'666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','666ab0a5-5b8a-4127-aef8-52b8354c9c82','2021-01-15 04:20:46.070',NULL,6,'Low','High','Low'
'ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','ccea7aca-f5d5-4d18-aba1-ac8722266d0c','2021-07-12 07:11:28.070',NULL,NULL,'Low','High','Medium'
'8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','8794a325-e8cb-494a-a74a-c03a742ff4cc','2015-08-30 20:29:49.070','Warning',5,'High','Medium','High'
'6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','6bf6c4c8-ccb0-4d2f-bb2f-5f8c2a7092eb','2019-10-07 18:27:45.070','Critical',8,'High','Low','Medium'
'3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','3a7f0379-a3ee-4374-9406-e444a7d42818','2018-03-14 17:58:14.070','Warning',8,'Low','High','Low'
'0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','0111f9c4-6303-414c-a8cd-ca155cae7c44','2025-01-18 00:09:59.070','Warning',NULL,'Medium','Low','High'
'05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','05f1bf5d-556c-45cc-954c-02fd5424ce4a','2022-08-02 09:40:47.070',NULL,9,'High','High','Low'
'cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','cd0261c0-05c0-4394-9060-578cdcdd1df7','2024-02-09 21:42:23.070','Critical',1,'Medium','Low','Medium'
'12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','12f48963-00c5-4fcd-83dc-3499fbb2a814','2020-12-24 07:37:36.070','Critical',8,'Medium','High','Low'
'074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','074bc27a-e233-4445-829f-de8753f14bcf','2019-11-28 19:31:20.070',NULL,9,'High','High','Low'
'e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','e2f50944-b84b-4d4f-805f-4bef7b1105fb','2024-01-10 00:26:26.076',NULL,6,'Low','Low','High'
'e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','e82ca357-9471-4b9c-94e8-4b37b6c89465','2018-10-05 16:33:22.076',NULL,8,'Medium','Low','High'
'9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','9ee2bd9b-524a-47b3-8def-41f3b99a8af9','2015-05-01 05:17:14.076','Critical',5,'Medium','High','High'
'164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','164ce79d-cbda-44e2-9d25-058ccd6b344d','2017-01-15 06:19:06.076',NULL,10,'Low','Low','High'
'66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','66530a77-4d51-42c6-a751-ead9a333d647','2024-09-20 01:15:45.076','Critical',2,'High','Low','High'
'f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','f7947291-4d2b-4a9b-a550-006306bc8471','2024-07-30 00:16:18.076','Critical',7,'Low','Low','High'
'9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','9a516d03-9e94-4141-9863-44436014b89d','2017-10-31 11:15:10.076','Critical',5,'High','Medium','Low'
'7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','7a2f662e-f68c-4f07-8eda-2f013cfa66ca','2016-04-06 20:45:49.076','Warning',5,'Low','High','Low'
'b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','b707a052-7bb8-40a5-a112-9587d4671187','2022-09-19 18:15:13.076','Warning',10,'Medium','Medium','Low'
'6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','6680109e-d71f-4216-8139-351b94ca606f','2017-05-21 13:42:18.076','Warning',6,'High','Medium','Low'
'815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','815840fe-f8d6-445e-9f35-0a0e99755822','2018-08-09 11:42:58.076',NULL,NULL,'Medium','Medium','Low'
'b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','b99d9fd6-ec2e-44ea-9266-03490ba1954d','2019-01-28 12:05:41.076','Critical',6,'High','Medium','Medium'
'8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','8684507c-6ff4-4f6a-bf2f-803ee14cac30','2017-10-21 09:56:02.076','Critical',5,'Medium','Medium','High'
'bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','bac5b876-1f28-4646-ae29-1ce8c3efd69b','2022-05-04 07:33:56.076','Critical',9,'Low','Medium','Low'
'a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','a3043fbd-9a2a-45f4-9445-c2472752f9d3','2019-12-31 21:32:54.076','Critical',2,'Medium','Medium','High'
'08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','08cda69b-cc16-4c3e-adec-20c66d4c2c1d','2020-02-23 21:15:32.076','Warning',7,'Medium','High','High'
'39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','39b5335c-3368-47d9-befb-a32a0034dace','2015-08-02 21:48:36.076','Warning',6,'Medium','Medium','High'
'e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','e03c496a-f99b-4853-b53e-0f96d49a0d76','2021-12-17 02:03:28.076','Warning',4,'Medium','Medium','Medium'
'a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','a93ecebd-4e2a-400e-9b3b-7f4f33e1673b','2020-04-01 11:59:00.076','Warning',1,'Low','Medium','Medium'
'3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','3d8337bd-fde1-4984-8076-c8bae5459c74','2017-05-05 22:07:25.076','Critical',5,'Low','Low','Medium'
'4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','4bfce366-9f6f-41bd-aa08-e27b5996508c','2018-09-11 08:25:06.076','Warning',9,'High','Medium','High'
'b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','b053d916-1c39-457a-b4cb-c8dd6efbb3a5','2019-12-15 20:08:39.076','Critical',5,'Low','Medium','Low'
'e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','e1c49278-11f3-42ef-9296-32d370383dd2','2023-03-04 07:41:08.076','Critical',1,'Medium','Low','Low'
'2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2d672c92-766a-4d56-a9d2-e5267127d483','2016-07-28 00:55:22.076',NULL,2,'High','Low','Low'
'd4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','d4be4f41-21df-4383-b2e5-06d40d24d87f','2016-01-05 14:01:09.076','Warning',1,'Low','Medium','Low'
'c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','c8b5a558-c5dc-40ab-b197-7c306b035293','2016-03-06 04:25:12.076',NULL,NULL,'Medium','Low','High'
'8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','8d7ace2d-c79d-40fd-b3eb-bd258eff49f7','2016-03-14 01:25:56.076',NULL,2,'High','High','Low'
'ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','ade826ad-0882-4862-ac41-ba56164c466b','2015-08-11 02:32:11.076','Warning',2,'Medium','High','Low'
'52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','52627753-11b7-4e47-a8fc-b951aea737c6','2025-01-23 05:33:41.076','Warning',NULL,'High','Low','High'
'2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2d3338e1-7b43-40a3-b006-ce98cb1b0392','2016-02-06 01:02:08.076','Critical',10,'Medium','Medium','High'
'd8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','d8fb8735-ba91-4d64-9d00-001b7d97ee4f','2015-08-18 15:28:09.076','Critical',6,'High','High','High'
'3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','3a7ee6b8-2ee7-46fd-bb96-d8b51fde7983','2022-05-31 01:56:24.076','Critical',5,'Low','High','Medium'
'8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','8e6f7ca9-0eb4-41d8-95af-82031e2c3167','2016-07-02 06:01:04.076','Warning',6,'High','High','High'
'2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2f87a310-a0fb-4043-9e1d-3f60d0d4c179','2015-11-12 18:37:49.076',NULL,8,'Low','High','Low'
'127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','127ede87-b8aa-48e5-b3e6-8b2564723e49','2015-06-24 23:33:30.076','Critical',NULL,'High','Low','Low'
'63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','63023cb7-6e17-4f9b-b378-26695f978c40','2015-10-21 16:25:01.076','Critical',7,'High','Low','Low'
'119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','119b94d4-5b57-425b-aa4d-c9216c0ad868','2020-06-25 16:15:03.076',NULL,10,'Low','Low','High'
'bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','bd64d68e-8688-49e9-9286-603ae02ebe93','2016-03-06 22:11:46.076','Warning',5,'High','Medium','Low'
'09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','09e8520b-e66c-41bd-bbec-59d540605359','2021-10-08 17:09:09.076','Critical',4,'High','High','Medium'
'365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','365bc78d-fabf-437d-b61b-e67c73c6bc83','2018-07-22 02:42:46.076','Critical',3,'Medium','Medium','Medium'
'a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','a0af9092-4f23-4ccc-a40c-26a57a4af648','2022-08-24 14:03:43.076','Warning',7,'Medium','Low','Low'
'91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','91689e6e-35bb-4e86-98d5-6ba4b53dd1ca','2019-04-02 06:49:14.076',NULL,9,'Low','Low','High'
'e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','e462d76f-b476-4fe7-a00b-8062b8c3a914','2016-03-23 13:19:09.076','Critical',10,'High','Low','Medium'
'e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','e739e524-e9c1-4dd0-af91-7d4b3c9f3b4c','2015-07-14 14:49:56.076',NULL,2,'Medium','Medium','Low'
'e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','e9cf0bd1-f18f-469d-bf15-3e453c523810','2024-04-15 11:15:41.076',NULL,8,'Medium','Medium','Low'
'65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','65f727ad-0f49-4168-bb1b-54e2b6d8d924','2015-12-28 15:46:42.076',NULL,10,'High','High','Low'
'eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','eb02101f-82a0-42b3-b9df-eca953ad285e','2020-09-16 15:47:48.076','Warning',1,'High','High','High'
'3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','3d56447a-b265-44c1-875b-d1aecbb8c77a','2015-03-29 14:05:26.076',NULL,8,'High','High','Medium'
'24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','24646de9-430d-40c6-a524-b329acf60840','2017-05-27 14:32:54.076','Warning',5,'Medium','Low','High'
'1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','1cd91e25-f189-4521-b486-6ec09d8c7971','2021-08-31 00:53:04.076',NULL,9,'Low','Low','Medium'
'52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','52677ee0-07ba-4143-b027-20355f27348c','2023-02-08 22:51:23.076','Critical',8,'Low','Medium','High'
'86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','86b81526-8961-4801-bd2f-21e9b3b16eb2','2023-12-25 18:42:09.076','Warning',3,'Low','Low','Low'
'442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','442f49dc-461d-404d-b8fd-a03b3671206b','2016-12-23 03:52:31.076','Critical',1,'Low','High','High'
'8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','8cfeddd7-3dcd-48ac-967d-2105e7027617','2020-01-21 10:48:08.076',NULL,2,'High','Low','Medium'
'ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','ecabfef3-3d3d-4cd4-bb68-4578cbfc2930','2018-09-13 22:26:31.076','Warning',10,'Medium','Low','High'
'3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','3f9190a9-a452-4de4-946c-c0de00953837','2022-11-09 03:44:27.076','Warning',7,'Medium','Low','Medium'
'548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','548378c9-932d-4c65-b52b-3dd6ee599abc','2023-01-26 23:28:45.076','Warning',3,'Medium','High','Medium'
'd253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','d253d11c-b74a-41ba-9d1f-e3085852051b','2020-05-09 01:48:10.076','Warning',9,'Medium','Medium','Medium'
'b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','b7d31ed2-72e8-4bcf-ba90-6ef8d2cf20e8','2019-05-05 12:27:28.082',NULL,NULL,'Low','High','Medium'
'db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','db895e8e-4532-465c-83b6-e573ccd1f790','2021-06-09 07:39:41.082','Warning',8,'Low','High','High'
'7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','7400d94a-948c-45d3-87fd-9769644d8bd8','2022-11-03 16:43:28.082','Critical',9,'High','Low','Low'
'330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','330d1715-36f1-4f12-ba3c-b8a914f8d724','2024-02-11 14:18:55.083','Warning',6,'High','High','Low'
'a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','a1ab5125-5fce-4fb8-853e-40f4ea20e4d8','2018-11-29 23:47:44.083',NULL,4,'Low','High','High'
'bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','bc8f44db-3a17-4875-9f85-d50522826dc5','2019-12-03 19:27:23.083','Warning',10,'Low','High','Medium'
'80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','80fcee7f-69fb-46d8-8b2c-ecf01a06621a','2016-08-16 16:43:13.083',NULL,2,'High','High','Low'
'3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','3b9d1a83-8406-46ae-900a-6f970332ee54','2021-01-25 06:48:59.083','Warning',8,'Low','Medium','Medium'
'4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','4b1ea2c0-a0da-4eb5-9f09-11bf506d2dcd','2018-08-19 23:09:36.083',NULL,9,'Low','Low','Medium'
'd644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','d644a6ea-02b8-4af9-a643-26dc71249c80','2015-10-19 03:59:19.083','Warning',9,'Low','Low','High'
'23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','23cf5aaf-43b5-4d94-97f3-1e030b7a88ff','2023-10-24 00:12:32.083','Warning',7,'High','High','High'
'f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','f4fe73af-a0df-486c-bb8f-2d0bd03d168e','2023-07-28 03:11:59.083','Warning',3,'Medium','Low','High'
'04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','04b3637a-493d-4fec-864a-1ca6cb2c1a02','2018-03-22 07:44:55.083',NULL,5,'Medium','Low','Medium'
'831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','831e6043-fd7b-438a-b37d-471e3f3f2dbf','2024-05-22 03:40:03.083','Critical',4,'High','Low','High'
'67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','67af17ca-f477-472d-8ce7-36b78a267463','2017-06-28 07:40:21.083','Critical',7,'High','High','Medium'
'6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','6ccca3ae-f01b-4918-8ef2-44ed36e62d6c','2018-10-12 19:41:03.083','Critical',2,'Low','Medium','High'
'87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','87e5bf21-774b-44c8-9d65-153e95d5b7dd','2018-12-21 08:49:13.083',NULL,5,'High','Medium','High'
'a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','a9f75fb6-e51a-41d0-9668-10b0d0516bdc','2016-12-21 04:02:53.083','Warning',6,'Medium','Low','Medium'
'b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','b2e34091-d56f-4c6b-8199-a4bd98927d5d','2017-01-24 08:23:31.083','Critical',3,'High','High','Medium'
'72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','72339dcb-14cd-4087-b9af-50674fb332e7','2019-12-19 08:04:48.083','Warning',9,'Low','Low','Low'
'6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','6a80ef4f-565c-4b58-8252-a26abc4f8c61','2018-07-31 05:56:29.083','Critical',2,'High','Medium','Low'
'5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','5a950346-24f5-45fe-af69-b08f8cbbaef4','2018-08-08 10:49:48.083','Warning',NULL,'Low','Low','Low'
