'GPT853076','2024-03-27 21:17:06.796','Controller',0.92,68,'Experimental',269,61.82,21,1482,28.0,75.00,'true','10W',2.25,14.16,8000,1.84,2.88,1.526
'GPT193705','2025-02-01 15:20:51.796','Headset',1.40,25,'Stable',279,-72.00,74,1312,74.0,151.00,'true','USB-PD84',3.50,14.29,8000,8.39,3.29,0.416
'GPT572815','2025-01-02 07:31:07.796','Gamepad',2.78,44,'Beta',95,98.28,17,1851,39.0,145.00,'false','USB-PDYX',3.84,5.43,2000,9.23,2.06,1.301
'GPT704032','2024-03-07 04:08:56.796','Mouse',4.24,11,'Beta',32,28.58,55,501,69.0,235.00,'true','USB-PD5M',5.66,12.52,4000,4.53,2.17,0.578
'GPT830789','2024-04-25 07:58:17.796','Gamepad',1.09,83,'Experimental',237,-80.00,90,852,69.0,175.00,'false','7.5W',13.71,11.14,2000,3.49,4.10,0.825
'GPT174980','2024-08-13 03:22:29.796','Controller',3.33,30,'Stable',255,50.14,25,736,84.0,141.00,'true','USB-PDJY',6.14,13.77,250,3.68,3.18,1.059
'GPT318118','2024-11-21 09:26:12.796','Controller',0.70,60,'Experimental',299,-48.00,10,1712,44.0,96.00,'false','USB-PDEP',6.80,10.26,500,5.37,4.11,0.612
'GPT194107','2024-03-17 18:34:45.796','Headset',1.69,27,'Beta',69,-57.00,61,1444,91.0,192.00,'false','10W',1.81,2.50,8000,8.13,1.19,1.264
'GPT187079','2024-02-24 10:40:21.796','Keyboard',4.94,87,'Beta',103,79.33,49,1928,100.0,168.00,'false','USB-PD4S',8.10,11.45,4000,3.84,3.63,0.781
'GPT656845','2024-07-12 16:03:51.796','Keyboard',0.80,60,'Experimental',93,83.30,86,1523,72.0,126.00,'true','7.5W',12.85,11.51,8000,3.90,3.75,0.204
'GPT784820','2024-11-05 20:12:53.796','Gamepad',1.39,58,'Experimental',265,75.37,71,508,22.0,231.00,'true','USB-PDXS',1.95,10.19,125,0.83,4.77,1.034
'GPT287827','2025-01-03 05:34:40.796','Controller',0.37,47,'Beta',137,-54.00,33,714,99.0,149.00,'false','USB-PDFG',4.75,3.39,500,6.60,3.37,1.245
'GPT786474','2024-11-08 03:01:13.796','Keyboard',3.11,10,'Beta',253,-41.00,64,936,74.0,213.00,'true','7.5W',13.04,0.64,250,7.31,4.03,0.449
'GPT523849','2025-01-28 02:39:10.796','Headset',1.01,39,'Stable',163,9.70,94,1951,37.0,169.00,'true','10W',8.91,9.58,250,3.85,4.25,1.978
'GPT194262','2025-02-15 11:25:03.796','Mouse',1.65,78,'Experimental',287,36.06,64,1988,89.0,218.00,'false','7.5W',14.42,11.49,125,6.47,3.37,0.460
'GPT694733','2024-08-24 04:00:22.796','Keyboard',2.74,24,'Experimental',164,-43.00,3,1104,46.0,133.00,'false','10W',13.86,11.27,8000,7.17,4.67,0.330
'GPT100866','2024-05-20 19:02:01.796','Headset',0.37,19,'Beta',213,50.70,89,1369,51.0,63.00,'true','7.5W',5.71,1.45,125,7.23,4.85,1.452
'GPT767447','2024-04-27 15:03:55.796','Controller',2.06,19,'Experimental',138,50.09,49,752,76.0,158.00,'true','5W',4.10,14.80,125,9.32,1.84,1.959
'GPT677182','2024-07-11 17:28:48.796','Gamepad',2.37,20,'Stable',39,90.51,90,834,74.0,230.00,'false','10W',7.63,6.89,8000,3.80,1.77,0.224
'GPT445096','2024-06-10 08:44:44.796','Headset',1.32,72,'Stable',76,38.74,66,792,87.0,187.00,'false','USB-PDEI',7.60,10.24,4000,2.66,4.30,1.012
'GPT857941','2024-04-20 18:55:50.796','Headset',2.75,71,'Beta',300,77.39,85,1232,75.0,192.00,'true','5W',3.68,5.45,4000,3.35,2.11,1.561
'GPT203800','2024-04-23 02:24:52.796','Keyboard',3.46,18,'Beta',195,-65.00,1,1209,95.0,157.00,'false','USB-PD0D',6.08,6.74,8000,4.51,1.23,1.643
'GPT342741','2024-09-13 11:30:55.796','Keyboard',4.71,16,'Beta',53,88.59,29,1649,95.0,228.00,'false','USB-PDTC',3.40,11.75,1000,5.40,2.28,0.211
'GPT473395','2024-04-26 06:23:37.796','Headset',1.44,56,'Stable',201,-38.00,22,1893,41.0,111.00,'false','USB-PDV6',9.64,5.30,500,6.56,2.21,0.794
'GPT549927','2024-07-07 05:39:55.796','Headset',1.60,17,'Experimental',124,22.93,17,764,65.0,93.00,'false','10W',19.36,4.52,1000,8.16,3.23,0.528
'GPT161834','2024-10-16 12:06:51.796','Mouse',0.51,68,'Stable',297,79.03,28,1001,44.0,240.00,'true','USB-PD1M',16.43,12.01,1000,8.91,4.33,0.169
'GPT197953','2024-09-26 03:26:33.796','Gamepad',4.64,89,'Stable',99,67.41,74,1010,27.0,86.00,'true','5W',7.01,10.75,250,4.26,0.18,0.806
'GPT972825','2024-09-07 08:11:10.796','Keyboard',4.69,22,'Experimental',247,55.77,17,688,56.0,156.00,'true','5W',6.91,11.71,125,8.58,1.24,1.090
'GPT778657','2024-03-23 09:53:54.796','Keyboard',2.47,95,'Stable',122,-84.00,5,1377,76.0,212.00,'false','5W',6.53,7.94,1000,2.90,0.81,1.518
'GPT313632','2024-11-03 11:21:31.796','Keyboard',0.05,53,'Beta',65,46.32,24,1408,93.0,240.00,'false','10W',18.79,10.74,2000,5.26,3.60,0.169
'GPT804675','2024-12-24 15:25:37.796','Mouse',4.82,18,'Beta',156,62.28,37,1319,84.0,206.00,'false','7.5W',12.09,11.54,500,6.71,0.77,1.069
'GPT542348','2025-01-11 18:13:02.796','Keyboard',0.80,82,'Experimental',211,-60.00,87,1133,36.0,174.00,'true','USB-PDSU',17.23,11.93,2000,7.07,3.51,0.999
'GPT245701','2024-08-03 02:04:10.796','Gamepad',0.16,60,'Beta',53,12.51,88,1657,34.0,121.00,'true','7.5W',18.64,11.78,8000,6.88,0.86,1.756
'GPT720934','2024-12-27 02:53:20.796','Headset',4.26,17,'Stable',259,66.11,74,1583,79.0,95.00,'true','USB-PD2I',0.41,2.14,1000,8.30,4.76,1.344
'GPT438081','2024-11-13 05:11:01.796','Gamepad',3.93,69,'Beta',131,-33.00,98,1479,38.0,232.00,'true','USB-PD21',4.91,3.17,4000,6.42,3.25,0.451
'GPT419726','2024-08-07 08:43:47.796','Gamepad',0.42,66,'Experimental',36,65.23,6,928,99.0,115.00,'false','7.5W',6.93,3.44,250,6.31,2.92,0.633
'GPT227707','2024-06-18 06:55:23.796','Headset',3.62,46,'Experimental',211,82.99,18,1546,39.0,186.00,'false','10W',2.31,10.97,250,7.69,0.64,0.985
'GPT474328','2025-02-16 09:06:05.796','Headset',2.72,78,'Stable',69,-69.00,87,1192,47.0,82.00,'true','7.5W',0.94,7.62,1000,1.38,4.95,1.087
'GPT281496','2025-02-03 12:33:54.796','Mouse',3.70,11,'Experimental',88,7.14,99,1661,62.0,64.00,'false','USB-PDJQ',1.22,7.01,125,8.13,2.23,1.614
'GPT884726','2024-06-20 14:05:59.796','Mouse',4.97,64,'Beta',61,31.86,7,608,99.0,220.00,'true','10W',6.92,9.84,8000,5.12,0.40,1.788
'GPT129655','2024-04-20 11:02:18.796','Gamepad',4.96,28,'Stable',130,18.99,99,1889,28.0,82.00,'true','5W',7.36,11.40,1000,5.02,3.53,0.174
'GPT851478','2024-07-09 12:15:45.796','Keyboard',0.42,62,'Experimental',258,-61.00,57,1241,23.0,180.00,'true','USB-PDZ8',12.82,6.38,500,3.05,4.58,0.733
'GPT271221','2024-09-27 16:12:45.796','Mouse',4.17,69,'Experimental',220,-30.00,48,1891,34.0,149.00,'true','7.5W',9.28,5.18,500,8.38,0.87,1.597
'GPT958065','2024-11-11 16:59:40.796','Headset',0.57,78,'Stable',295,63.95,4,1284,90.0,216.00,'true','7.5W',17.58,3.91,4000,0.26,4.57,0.172
'GPT158389','2024-10-24 03:05:44.796','Mouse',0.70,67,'Beta',119,63.57,37,1743,48.0,122.00,'false','USB-PDWC',7.69,8.92,2000,5.97,0.36,1.069
'GPT719658','2024-02-26 17:42:31.796','Mouse',4.40,89,'Beta',259,20.16,17,1800,91.0,61.00,'false','5W',16.51,6.86,1000,7.35,2.22,0.232
'GPT127756','2024-05-19 01:01:31.796','Headset',0.97,56,'Stable',287,56.35,97,599,91.0,189.00,'true','10W',9.68,3.19,4000,6.09,1.29,1.170
'GPT226995','2024-03-06 22:31:11.796','Gamepad',1.16,28,'Experimental',91,69.93,4,1716,59.0,112.00,'false','USB-PD60',1.11,1.35,500,8.76,1.43,0.648
'GPT161915','2025-02-17 06:37:06.796','Keyboard',1.20,50,'Experimental',87,1.70,99,1493,88.0,204.00,'true','7.5W',17.33,1.23,4000,8.04,1.68,1.736
'GPT465802','2024-05-09 15:29:39.796','Keyboard',3.93,38,'Experimental',252,73.79,73,1158,99.0,89.00,'false','USB-PDFD',1.33,8.81,8000,9.31,2.18,1.508
'GPT716271','2024-07-04 04:58:16.796','Headset',2.43,24,'Stable',108,25.58,71,1137,21.0,137.00,'true','10W',12.69,9.68,1000,0.56,1.09,1.803
'GPT783333','2024-11-23 01:44:56.796','Gamepad',3.16,38,'Beta',67,56.56,13,1127,38.0,78.00,'true','5W',5.97,0.66,4000,2.64,0.18,1.411
'GPT483321','2025-01-30 08:59:27.796','Mouse',3.32,68,'Experimental',241,81.18,16,739,91.0,183.00,'false','5W',6.96,9.49,125,7.45,4.75,1.574
'GPT613215','2024-02-27 15:02:58.796','Keyboard',2.85,38,'Stable',280,32.06,46,1775,52.0,143.00,'true','10W',12.98,2.84,500,6.72,3.99,0.790
'GPT681848','2024-06-03 03:32:40.796','Controller',2.37,89,'Beta',198,-87.00,6,1470,99.0,137.00,'false','5W',10.60,3.38,2000,4.51,0.38,1.144
'GPT475680','2024-02-29 21:08:10.796','Headset',4.60,13,'Beta',43,-31.00,8,1249,83.0,75.00,'true','10W',11.56,13.56,250,0.60,4.99,0.989
'GPT716004','2024-06-13 21:29:59.796','Headset',3.61,23,'Stable',162,80.55,31,505,52.0,191.00,'true','10W',1.39,9.23,2000,4.96,4.24,0.680
'GPT371308','2024-06-25 20:03:30.796','Headset',4.26,35,'Beta',280,87.98,89,1501,82.0,116.00,'true','10W',11.47,1.75,8000,8.06,3.38,0.722
'GPT568891','2025-02-14 13:00:00.796','Keyboard',4.34,32,'Stable',143,97.97,27,1364,37.0,173.00,'false','USB-PD0X',9.31,14.42,250,4.54,0.88,0.519
'GPT520071','2024-12-01 15:25:29.796','Gamepad',2.11,42,'Beta',91,92.81,64,1817,30.0,96.00,'true','5W',1.62,11.67,4000,9.85,1.72,1.721
'GPT459327','2025-02-13 13:30:28.796','Mouse',4.69,85,'Experimental',108,-63.00,27,1492,38.0,86.00,'false','USB-PDC9',5.28,6.51,4000,0.78,0.48,0.806
'GPT611456','2024-10-02 22:04:46.796','Gamepad',2.14,94,'Beta',264,24.27,44,608,30.0,218.00,'true','7.5W',0.48,11.62,4000,2.97,3.01,0.553
'GPT680430','2025-02-14 16:21:20.796','Gamepad',0.01,46,'Experimental',294,24.94,4,1941,32.0,121.00,'false','7.5W',0.31,8.13,4000,5.06,1.11,0.336
'GPT255964','2024-11-02 19:20:06.796','Gamepad',4.91,98,'Stable',100,70.33,78,1448,46.0,174.00,'true','USB-PDZS',0.37,11.58,250,4.52,0.12,0.950
'GPT256246','2025-01-21 10:30:36.796','Mouse',0.13,56,'Stable',147,49.49,80,1739,42.0,106.00,'false','10W',11.57,7.67,125,1.25,2.13,0.955
'GPT862614','2024-04-27 21:09:28.796','Headset',3.71,97,'Stable',152,-80.00,78,1377,83.0,167.00,'true','5W',18.65,12.30,4000,8.50,2.72,0.722
'GPT296793','2025-01-27 22:36:07.796','Headset',1.29,65,'Stable',88,18.49,92,649,26.0,145.00,'true','7.5W',11.94,5.11,8000,9.10,4.42,0.986
'GPT659601','2024-08-20 05:32:31.796','Controller',4.37,66,'Stable',55,39.35,87,1295,77.0,190.00,'true','10W',10.14,14.20,250,6.41,4.44,0.111
'GPT707991','2024-08-16 21:51:05.796','Keyboard',2.60,93,'Stable',149,86.38,69,1589,76.0,238.00,'false','7.5W',7.48,2.59,125,8.92,2.93,1.770
'GPT463426','2025-01-16 17:22:25.796','Headset',4.43,68,'Beta',216,69.12,99,946,83.0,113.00,'false','5W',6.45,7.46,8000,4.06,3.47,1.938
'GPT983857','2024-06-05 18:23:53.796','Keyboard',3.53,82,'Stable',62,5.97,48,1253,77.0,86.00,'true','7.5W',14.09,1.82,250,1.80,1.46,1.295
'GPT881687','2024-02-28 20:56:53.796','Gamepad',3.16,45,'Experimental',270,77.42,1,964,75.0,193.00,'true','5W',15.89,7.84,4000,9.92,1.87,1.028
'GPT955271','2024-04-05 15:43:20.796','Gamepad',3.15,44,'Stable',138,25.38,26,1162,52.0,182.00,'true','7.5W',11.71,11.63,1000,0.24,3.75,0.193
'GPT438080','2024-06-23 13:28:24.796','Gamepad',4.91,48,'Stable',187,-37.00,41,1785,57.0,154.00,'false','10W',11.48,8.66,125,9.23,2.99,1.437
'GPT382820','2024-11-22 14:13:38.796','Controller',4.37,25,'Stable',209,96.75,34,636,99.0,193.00,'false','5W',0.44,4.82,4000,1.77,0.79,0.729
'GPT432499','2024-04-02 01:50:33.796','Keyboard',1.43,43,'Experimental',268,-67.00,73,1144,82.0,227.00,'false','7.5W',2.21,7.44,250,3.62,1.06,1.195
'GPT246180','2024-11-05 13:36:18.796','Controller',1.54,91,'Beta',291,-63.00,52,822,69.0,148.00,'false','5W',18.22,1.51,250,7.34,3.89,0.105
'GPT873783','2024-09-21 15:33:03.796','Controller',4.41,48,'Stable',183,49.65,39,582,58.0,199.00,'true','10W',10.29,14.89,125,5.07,0.15,0.787
'GPT123422','2024-09-26 03:18:57.796','Keyboard',1.05,77,'Experimental',198,86.77,54,1739,38.0,147.00,'true','10W',8.57,8.59,8000,0.22,2.28,2.000
'GPT417667','2024-06-25 03:34:53.796','Controller',4.19,90,'Stable',56,89.66,17,1832,42.0,166.00,'false','USB-PDUB',8.78,4.66,4000,2.65,1.28,1.576
'GPT273571','2024-07-05 08:09:53.796','Mouse',4.59,18,'Beta',269,76.66,37,899,92.0,76.00,'false','5W',8.17,13.47,8000,2.38,3.04,1.495
'GPT758879','2024-07-17 16:44:16.796','Mouse',2.64,90,'Experimental',291,58.13,66,872,30.0,223.00,'false','7.5W',4.23,5.60,125,2.29,2.64,1.222
'GPT655752','2024-09-06 05:11:05.796','Headset',0.17,79,'Experimental',161,-79.00,92,1339,29.0,124.00,'false','10W',18.16,12.54,8000,1.87,2.47,1.600
'GPT736089','2025-01-09 17:30:30.796','Gamepad',0.33,58,'Beta',155,-55.00,55,929,99.0,146.00,'true','7.5W',15.56,9.24,125,0.15,1.20,1.994
'GPT411149','2025-01-21 18:26:01.796','Mouse',1.00,99,'Stable',217,82.94,53,529,22.0,176.00,'false','7.5W',7.63,7.55,4000,7.15,3.63,1.720
'GPT679411','2024-10-20 19:45:47.796','Headset',4.79,82,'Beta',277,-90.00,89,730,98.0,75.00,'false','7.5W',11.95,13.19,250,3.20,2.73,0.281
'GPT351149','2024-11-06 10:56:00.796','Gamepad',3.04,48,'Experimental',135,73.20,33,1988,43.0,149.00,'true','7.5W',16.44,0.60,250,2.89,1.08,1.262
'GPT858525','2024-10-27 03:31:01.796','Mouse',0.22,70,'Beta',41,-52.00,15,1674,60.0,71.00,'true','5W',15.22,3.15,250,0.30,4.83,1.984
'GPT213749','2025-01-05 07:40:52.796','Headset',4.83,72,'Beta',257,65.54,18,1188,29.0,72.00,'false','5W',6.85,12.54,4000,9.28,1.46,1.314
'GPT579477','2024-12-28 11:10:28.796','Keyboard',0.13,64,'Stable',81,29.03,25,1756,90.0,214.00,'false','USB-PDIO',8.58,9.71,1000,6.26,4.95,1.616
'GPT736463','2024-05-21 09:53:36.796','Headset',1.81,91,'Experimental',160,-77.00,55,1084,42.0,105.00,'false','5W',5.85,10.12,2000,8.72,2.98,0.239
'GPT709470','2024-07-11 02:20:02.796','Gamepad',4.01,67,'Beta',57,39.71,69,1857,64.0,178.00,'true','10W',10.11,5.30,500,0.09,0.76,1.144
'GPT710575','2024-12-23 06:22:59.796','Mouse',3.86,64,'Stable',120,41.67,50,714,71.0,235.00,'true','5W',10.50,4.11,125,6.43,3.69,1.656
'GPT530304','2024-07-04 08:00:36.796','Mouse',0.91,84,'Stable',247,27.16,50,1229,100.0,140.00,'true','7.5W',7.91,4.09,4000,5.33,3.99,1.969
'GPT198463','2024-09-07 14:13:39.796','Headset',2.57,29,'Beta',258,-90.00,6,1601,94.0,176.00,'true','5W',8.78,2.20,2000,0.30,4.46,0.145
'GPT535280','2024-03-13 08:03:37.796','Gamepad',1.46,29,'Stable',118,40.54,60,686,54.0,67.00,'false','5W',6.54,1.99,500,0.43,1.76,0.733
'GPT373828','2024-09-04 03:18:03.796','Gamepad',4.12,44,'Stable',180,-30.00,73,1173,86.0,95.00,'false','10W',18.31,11.53,1000,1.02,0.29,0.130
'GPT300901','2024-10-19 13:04:38.796','Headset',0.50,84,'Stable',31,-31.00,0,1697,89.0,203.00,'true','7.5W',13.66,7.91,2000,1.11,1.82,1.289
'GPT749631','2024-10-17 05:12:30.796','Headset',0.20,64,'Beta',106,14.12,66,705,43.0,150.00,'true','5W',4.17,7.76,1000,3.44,3.15,1.915
'GPT927076','2024-03-22 16:21:23.796','Controller',2.55,70,'Experimental',63,7.61,83,1701,55.0,101.00,'false','5W',4.12,6.67,4000,4.83,2.81,1.646
'GPT262564','2024-05-05 08:10:39.796','Controller',2.02,45,'Beta',274,30.52,72,1181,55.0,148.00,'false','7.5W',14.32,7.32,4000,6.69,1.47,0.721
'GPT940233','2025-01-17 20:27:35.796','Keyboard',2.10,22,'Beta',137,75.74,62,1190,70.0,104.00,'false','10W',10.34,7.82,2000,4.10,1.19,0.287
'GPT490696','2025-01-20 00:45:28.796','Keyboard',2.71,99,'Experimental',97,37.49,47,1702,93.0,141.00,'false','USB-PDAS',10.43,2.38,500,8.29,1.67,1.604
'GPT401320','2024-10-25 08:52:02.796','Controller',1.61,51,'Stable',268,57.15,38,1310,88.0,183.00,'false','7.5W',18.76,4.72,125,0.37,3.03,1.063
'GPT653455','2025-01-05 10:41:45.796','Headset',3.95,58,'Stable',185,-40.00,5,1183,65.0,209.00,'true','10W',19.33,5.89,250,8.92,1.39,0.266
'GPT387250','2024-07-10 04:23:05.796','Controller',1.57,35,'Experimental',48,87.05,7,1865,86.0,201.00,'false','10W',17.81,6.45,500,8.83,4.61,1.345
'GPT731197','2024-06-11 19:37:59.796','Controller',3.58,30,'Experimental',82,47.39,89,707,62.0,150.00,'false','10W',5.51,4.78,8000,6.58,4.02,1.109
'GPT970987','2024-03-31 17:29:55.796','Mouse',0.87,58,'Experimental',254,60.04,96,971,66.0,112.00,'false','5W',16.60,3.23,1000,6.58,1.87,0.702
'GPT381478','2024-12-15 21:20:41.796','Headset',0.38,58,'Experimental',244,79.35,100,1529,46.0,201.00,'false','USB-PDB1',19.04,14.18,8000,5.60,0.51,1.303
'GPT642490','2024-07-01 12:38:13.796','Keyboard',2.79,38,'Stable',300,-55.00,17,624,90.0,205.00,'true','7.5W',15.33,7.38,250,4.62,0.74,1.925
'GPT156579','2024-12-09 20:15:58.796','Gamepad',2.27,35,'Stable',179,51.92,59,1239,56.0,164.00,'true','10W',15.78,0.92,125,5.95,0.38,1.811
'GPT927951','2024-08-31 18:13:45.796','Keyboard',2.77,55,'Stable',38,-47.00,43,1288,42.0,179.00,'true','10W',16.70,9.01,250,7.26,2.31,1.141
'GPT260249','2024-05-09 15:27:54.796','Headset',3.04,79,'Stable',197,-89.00,54,1436,50.0,71.00,'false','USB-PD3X',1.23,3.76,250,5.27,0.73,0.792
'GPT744818','2024-06-11 02:55:10.796','Headset',2.10,47,'Experimental',183,35.44,26,1285,53.0,184.00,'true','USB-PDRB',2.25,14.44,500,6.37,0.27,0.645
'GPT302717','2024-10-31 02:35:28.796','Headset',2.86,48,'Beta',50,-42.00,51,671,46.0,158.00,'true','5W',18.67,4.86,500,5.50,3.60,0.982
'GPT459381','2024-03-18 12:06:50.796','Keyboard',3.77,32,'Beta',278,23.21,2,1862,33.0,115.00,'false','5W',3.21,14.30,250,5.19,1.12,0.587
'GPT246767','2024-10-05 00:04:12.796','Keyboard',3.19,52,'Beta',66,34.12,50,1569,40.0,101.00,'true','10W',5.93,14.89,125,7.86,4.75,0.825
'GPT762458','2024-11-11 07:52:58.810','Controller',3.92,13,'Experimental',64,18.40,61,1965,85.0,70.00,'false','7.5W',10.99,13.31,4000,1.21,3.30,0.307
'GPT233592','2024-03-13 06:40:58.810','Gamepad',1.16,34,'Experimental',142,32.91,11,1134,54.0,209.00,'true','7.5W',10.77,2.06,4000,7.74,4.82,0.369
'GPT541348','2024-09-30 19:21:13.810','Controller',3.39,23,'Experimental',172,46.43,74,1261,52.0,152.00,'false','7.5W',4.04,6.00,250,7.88,0.74,0.289
'GPT260171','2025-02-05 18:40:10.810','Keyboard',2.88,44,'Stable',116,37.48,52,947,27.0,128.00,'false','10W',6.92,3.47,2000,4.49,0.26,0.308
'GPT725648','2024-08-16 14:17:37.810','Mouse',3.33,95,'Beta',157,-83.00,95,1288,80.0,217.00,'true','5W',16.39,9.52,250,0.22,2.51,1.898
'GPT204606','2025-02-08 09:12:27.810','Gamepad',3.86,37,'Stable',299,22.35,0,1919,52.0,207.00,'true','10W',16.87,8.81,250,9.09,3.54,1.959
'GPT193708','2024-06-18 16:59:56.810','Headset',1.23,67,'Beta',60,-68.00,19,648,83.0,60.00,'true','7.5W',6.29,13.24,1000,4.04,4.07,0.873
'GPT406777','2024-03-15 22:18:30.810','Headset',0.24,72,'Beta',279,-34.00,79,1905,38.0,69.00,'false','10W',15.34,3.81,250,4.48,2.21,0.314
'GPT900995','2024-10-07 07:17:44.810','Headset',4.35,99,'Beta',219,8.55,20,1715,97.0,76.00,'false','10W',3.11,5.33,1000,6.22,4.99,1.464
'GPT162772','2024-03-04 17:02:52.810','Controller',4.38,68,'Experimental',76,-73.00,1,1150,85.0,227.00,'true','10W',8.34,3.04,8000,4.70,4.70,1.774
'GPT187766','2024-09-07 10:25:22.810','Controller',1.13,11,'Beta',290,42.02,31,1219,62.0,124.00,'false','5W',16.32,4.29,500,2.11,0.27,0.455
'GPT557939','2024-12-03 08:37:11.810','Keyboard',0.90,82,'Beta',83,-84.00,38,811,98.0,150.00,'false','USB-PD7H',4.64,6.02,1000,8.51,1.58,0.533
'GPT377760','2025-02-12 12:42:27.810','Headset',2.40,74,'Stable',129,-42.00,97,1612,26.0,64.00,'false','USB-PDM5',12.26,14.59,250,6.66,0.28,0.363
'GPT563000','2025-01-30 19:29:14.810','Headset',4.46,71,'Beta',296,63.32,17,1170,66.0,97.00,'false','10W',17.43,2.06,4000,8.04,0.96,1.538
'GPT692264','2024-04-01 11:55:31.810','Mouse',1.51,52,'Experimental',50,9.60,19,1429,100.0,61.00,'false','5W',3.21,11.75,4000,7.77,2.84,0.603
'GPT902961','2024-08-20 12:02:56.810','Headset',3.05,93,'Stable',32,97.33,46,1724,93.0,176.00,'false','10W',7.22,8.58,4000,1.39,1.03,1.863
'GPT371128','2024-09-10 03:19:24.810','Keyboard',4.42,71,'Stable',296,33.33,34,716,71.0,177.00,'false','10W',1.87,6.50,8000,8.36,0.82,0.577
'GPT932332','2024-12-08 20:35:33.810','Gamepad',0.63,25,'Experimental',161,71.18,94,652,95.0,225.00,'true','10W',15.29,6.51,250,4.54,4.92,1.757
'GPT845279','2024-05-30 09:04:15.810','Keyboard',4.26,48,'Beta',249,80.73,98,1569,86.0,167.00,'true','7.5W',5.72,0.94,2000,3.29,0.76,1.010
'GPT908186','2025-01-05 04:23:06.810','Headset',0.76,50,'Experimental',118,0.54,45,1220,75.0,142.00,'false','USB-PDDY',2.93,5.96,500,7.28,4.04,0.381
'GPT450578','2024-06-16 06:20:37.810','Keyboard',4.60,14,'Experimental',231,-83.00,84,1876,75.0,224.00,'true','USB-PDPU',8.16,10.19,8000,6.26,0.43,1.902
'GPT133993','2024-04-24 18:33:35.810','Gamepad',3.35,86,'Beta',204,64.97,34,1383,93.0,215.00,'false','5W',17.60,6.00,125,2.39,0.84,0.534
'GPT973788','2024-10-23 01:54:29.810','Keyboard',4.40,61,'Beta',173,-62.00,12,1706,88.0,188.00,'false','7.5W',13.82,4.66,4000,6.60,4.62,0.109
'GPT435239','2024-05-18 00:53:55.810','Gamepad',2.10,29,'Beta',276,59.51,60,1751,51.0,213.00,'false','USB-PDSM',19.79,14.46,500,9.06,3.69,0.559
'GPT765375','2025-02-05 16:28:49.810','Gamepad',0.24,61,'Stable',224,-67.00,8,1721,82.0,146.00,'false','USB-PDBM',6.78,4.83,4000,0.63,4.23,1.435
'GPT625204','2024-12-22 16:30:37.810','Headset',4.43,39,'Experimental',92,-59.00,35,1692,99.0,65.00,'true','10W',17.90,5.85,250,7.65,1.62,0.209
'GPT882147','2024-07-08 08:20:38.810','Controller',1.84,36,'Experimental',175,-50.00,76,1661,40.0,89.00,'true','USB-PDB0',4.36,11.87,2000,8.35,3.55,0.933
'GPT800921','2024-09-30 17:45:41.810','Headset',0.72,68,'Experimental',144,51.66,18,783,80.0,95.00,'true','5W',16.89,6.46,500,2.18,3.49,0.351
'GPT937505','2024-07-16 08:11:05.810','Gamepad',1.82,96,'Experimental',184,-49.00,31,956,85.0,130.00,'false','USB-PDT7',15.00,4.48,1000,7.91,4.85,1.437
'GPT250883','2024-11-20 09:07:51.810','Gamepad',3.45,93,'Stable',102,0.31,11,1590,48.0,70.00,'true','10W',0.55,10.05,250,3.08,0.70,1.274
'GPT943326','2024-12-05 12:49:58.810','Keyboard',3.90,88,'Stable',270,9.84,83,622,76.0,143.00,'true','7.5W',9.99,0.99,2000,7.10,1.02,1.427
'GPT775201','2024-05-15 04:38:44.810','Headset',0.46,20,'Stable',113,18.03,17,1430,74.0,94.00,'false','USB-PDJV',18.33,9.88,1000,0.27,0.66,1.116
'GPT985354','2025-01-05 18:26:19.810','Headset',0.72,70,'Stable',240,34.84,79,1851,64.0,108.00,'true','USB-PDWU',8.70,0.83,250,0.11,2.48,1.676
'GPT243589','2024-02-20 22:38:22.810','Headset',1.17,33,'Beta',294,36.41,28,1544,76.0,222.00,'true','10W',12.50,4.99,500,8.83,1.14,1.817
'GPT798654','2024-05-03 16:28:47.810','Gamepad',3.65,53,'Experimental',285,14.24,64,961,36.0,123.00,'true','USB-PD01',17.34,4.74,125,7.00,2.46,0.561
'GPT104309','2024-11-05 17:31:42.810','Controller',2.17,42,'Beta',171,63.68,18,1203,22.0,177.00,'true','5W',1.02,12.86,125,7.00,0.62,1.872
'GPT297575','2024-04-23 18:43:19.810','Controller',4.13,85,'Experimental',50,90.27,69,1922,92.0,136.00,'false','10W',11.85,9.77,250,5.25,1.13,0.819
'GPT819376','2024-05-05 00:16:32.810','Mouse',0.09,92,'Experimental',219,87.74,50,1539,67.0,240.00,'true','USB-PDGF',9.88,2.52,500,7.72,3.97,0.342
'GPT336143','2025-01-09 13:28:02.810','Controller',1.07,17,'Stable',226,25.67,53,1931,89.0,203.00,'false','USB-PDLO',16.51,5.16,250,1.95,0.76,1.982
'GPT535048','2024-05-23 11:11:01.810','Keyboard',0.39,59,'Beta',130,89.52,23,1491,51.0,84.00,'true','USB-PDIT',18.94,4.02,250,3.33,2.12,0.142
'GPT462461','2024-09-16 09:16:12.810','Mouse',4.36,85,'Beta',233,68.84,100,918,29.0,123.00,'false','USB-PDNW',18.89,3.20,500,2.26,2.36,0.822
'GPT511957','2024-06-10 08:01:25.810','Headset',2.36,14,'Beta',49,-74.00,100,1555,38.0,125.00,'true','5W',8.37,7.18,8000,1.82,1.61,0.864
