'PHYS_3SHFZJ','RGB_J4JF4H','PERF_QA90DC',68,'Front Heavy',64,'Significant','Ceramic',0.8,82.9,0.41,0.28,'Hard Pad Preferred','Hybrid','Rubberized',6,'Low','Standard','Standard','IPX1','IPX3','Military Grade',1.7,473,36,1160,2642
'PHYS_H66TDB','RGB_L1DGQ3','PERF_YLN56D',100,'Front Heavy',0,'Significant','PTFE',0.9,86.6,0.50,0.27,'Hard Pad Preferred','Hybrid','Textured',12,'Low','Premium','Enhanced','IPX0','IPX3','Standard',0.9,227,17,3168,3737
'PHYS_Z20NW6','RGB_YHVFDH','PERF_JWO75K',140,'Balanced',34,'Moderate','Virgin PTFE',0.7,99.5,0.30,0.15,'Cloth Preferred','Claw','Rubberized',10,'Low','Premium','Premium','IPX0','IPX1','Military Grade',0.7,419,36,3628,1085
'PHYS_UTC5LF','RGB_EBXWDV','PERF_J2C28T',122,'Balanced',37,'Moderate','Glass',1.0,94.0,0.48,0.36,'Cloth Preferred','Hybrid','Matte',6,'Low','Standard','Premium','IPX0','IPX1','Military Grade',0.7,205,15,4113,2451
'PHYS_CNXVS3','RGB_S95BZI','PERF_9YQ8IV',112,'Balanced',33,'Significant','Ceramic',1.2,84.4,0.48,0.29,'Universal','Hybrid','Glossy',6,'High','Premium','Premium','IPX2','IPX2','Standard',1.4,274,42,1378,2318
'PHYS_YMN3OX','RGB_JM9KZH','PERF_ISQP38',112,'Balanced',66,'Significant','Ceramic',1.8,88.4,0.20,0.24,'Universal','Palm','Rubberized',16,'Low','Enhanced','Premium','IPX0','IPX0','Military Grade',1.5,311,26,3704,2014
'PHYS_0ZSDU2','RGB_94YY4G','PERF_ZYLSQ1',96,'Front Heavy',63,'Significant','PTFE',0.5,93.0,0.38,0.14,'Hard Pad Preferred','Claw','Rubberized',19,'Low','Standard','Enhanced','IPX3','IPX3','Military Grade',1.6,216,30,2261,2410
'PHYS_OT6ZEK','RGB_X8U43J','PERF_O06WCS',108,'Back Heavy',74,'Significant','Ceramic',0.5,86.2,0.49,0.20,'Universal','Fingertip','Rubberized',17,'High','Standard','Standard','IPX3','IPX2','Standard',1.2,437,24,4054,3878
'PHYS_N8PQWF','RGB_SSXCID','PERF_U1953E',130,'Back Heavy',27,'Moderate','Ceramic',0.9,94.8,0.17,0.11,'Hard Pad Preferred','Palm','Glossy',23,'Low','Enhanced','Standard','IPX3','IPX1','Military Grade',0.8,136,36,2200,1142
'PHYS_17A0TM','RGB_1CW33Y','PERF_0EQDDY',112,'Front Heavy',86,'Minimal','Ceramic',1.7,97.0,0.13,0.32,'Cloth Preferred','Fingertip','Rubberized',18,'Medium','Premium','Enhanced','IPX3','IPX2','Standard',1.6,126,41,2595,3152
'PHYS_OW79IA','RGB_YYK7TP','PERF_SAF2SS',91,'Back Heavy',52,'Minimal','Virgin PTFE',0.6,93.4,0.44,0.16,'Cloth Preferred','Fingertip','Rubberized',7,'Medium','Standard','Premium','IPX1','IPX3','Standard',1.5,371,19,2995,1706
'PHYS_52CAW3','RGB_46ILD5','PERF_UJPHN9',102,'Back Heavy',16,'Moderate','PTFE',1.2,94.7,0.29,0.27,'Universal','Fingertip','Matte',10,'High','Standard','Premium','IPX3','IPX1','Enhanced',1.6,264,36,2286,4974
'PHYS_ND3YIU','RGB_DFMNFW','PERF_JTN00O',138,'Balanced',85,'Significant','Ceramic',1.0,93.8,0.45,0.23,'Universal','Hybrid','Glossy',16,'Medium','Enhanced','Premium','IPX3','IPX0','Enhanced',0.7,334,17,4855,3308
'PHYS_J80D7R','RGB_M85YHE','PERF_ELXUH1',126,'Back Heavy',81,'Minimal','Glass',1.1,97.7,0.38,0.12,'Cloth Preferred','Hybrid','Matte',8,'Low','Premium','Standard','IPX1','IPX3','Military Grade',1.9,130,39,2494,1528
'PHYS_6D2J0U','RGB_DW0SMB','PERF_FSEAWK',75,'Front Heavy',95,'Minimal','Glass',0.7,99.7,0.26,0.14,'Hard Pad Preferred','Hybrid','Textured',7,'Low','Enhanced','Standard','IPX2','IPX1','Standard',0.9,414,43,3520,1140
'PHYS_HCACCR','RGB_UE44S0','PERF_S8X0IV',75,'Back Heavy',53,'Minimal','Virgin PTFE',0.7,95.0,0.20,0.16,'Cloth Preferred','Fingertip','Matte',23,'High','Premium','Standard','IPX1','IPX0','Military Grade',1.4,473,36,1802,2850
'PHYS_PF32OE','RGB_DGETFO','PERF_8A80KB',147,'Front Heavy',53,'Significant','Ceramic',1.2,91.0,0.32,0.20,'Universal','Hybrid','Glossy',9,'Low','Standard','Enhanced','IPX1','IPX0','Military Grade',1.6,314,32,4144,3938
'PHYS_K67TXG','RGB_XDH1HD','PERF_Z815P5',98,'Front Heavy',13,'Significant','Virgin PTFE',1.4,93.4,0.40,0.23,'Universal','Fingertip','Rubberized',22,'High','Standard','Premium','IPX2','IPX3','Standard',1.3,104,17,4543,2837
'PHYS_Y6LZY1','RGB_F2Q3U6','PERF_6M6SH8',120,'Balanced',67,'Significant','Virgin PTFE',1.9,88.9,0.41,0.40,'Cloth Preferred','Fingertip','Glossy',20,'Low','Enhanced','Standard','IPX0','IPX1','Standard',2.0,370,16,4667,2502
'PHYS_M7RJ1G','RGB_4A8588','PERF_15IN3G',71,'Back Heavy',6,'Significant','Glass',1.6,96.6,0.11,0.14,'Cloth Preferred','Claw','Glossy',16,'Medium','Standard','Standard','IPX0','IPX2','Enhanced',2.0,230,41,3428,4464
'PHYS_W7C14W','RGB_PQNWLA','PERF_8SIDYS',97,'Front Heavy',62,'Moderate','Ceramic',1.1,98.3,0.15,0.40,'Universal','Palm','Glossy',6,'Medium','Enhanced','Enhanced','IPX1','IPX1','Military Grade',1.6,439,16,3877,3495
'PHYS_700NS4','RGB_IGQGQP','PERF_KESTEK',111,'Front Heavy',5,'Minimal','PTFE',1.7,96.8,0.34,0.12,'Universal','Fingertip','Matte',19,'Medium','Enhanced','Standard','IPX0','IPX2','Standard',0.5,374,18,3402,2678
'PHYS_9VQJOR','RGB_GKDJ0J','PERF_0H2T17',115,'Balanced',31,'Significant','Glass',0.5,93.8,0.16,0.22,'Cloth Preferred','Claw','Textured',14,'Medium','Premium','Enhanced','IPX1','IPX3','Military Grade',0.9,253,18,3461,4559
'PHYS_68SF23','RGB_2OMANM','PERF_VV0WIF',120,'Balanced',27,'Moderate','Ceramic',0.6,81.1,0.26,0.35,'Hard Pad Preferred','Fingertip','Textured',14,'Medium','Premium','Premium','IPX0','IPX2','Enhanced',1.7,394,15,2549,3976
'PHYS_RD0YX8','RGB_9JL8VJ','PERF_BQKVPB',131,'Back Heavy',32,'Moderate','Ceramic',1.4,93.3,0.30,0.24,'Universal','Palm','Textured',14,'Low','Standard','Standard','IPX1','IPX0','Military Grade',1.3,421,41,3930,4144
'PHYS_3L0DCN','RGB_0IU66J','PERF_2Q13N3',135,'Balanced',90,'Minimal','Ceramic',1.8,84.0,0.22,0.35,'Hard Pad Preferred','Palm','Glossy',9,'Low','Enhanced','Enhanced','IPX2','IPX2','Enhanced',0.6,395,44,4068,1925
'PHYS_OG2J06','RGB_1FEZ6R','PERF_LG2MM5',112,'Back Heavy',66,'Moderate','Glass',1.0,83.4,0.23,0.31,'Hard Pad Preferred','Claw','Textured',13,'Low','Premium','Premium','IPX1','IPX2','Enhanced',1.3,340,35,3535,3625
'PHYS_8ZUNHB','RGB_SEETNO','PERF_TTAOLN',96,'Balanced',27,'Significant','Glass',0.7,86.4,0.28,0.39,'Hard Pad Preferred','Claw','Glossy',20,'High','Premium','Enhanced','IPX2','IPX2','Military Grade',1.1,485,29,2798,3569
'PHYS_Z7FX43','RGB_35K03J','PERF_HSM5E3',134,'Front Heavy',94,'Minimal','Glass',0.8,86.4,0.11,0.29,'Universal','Hybrid','Matte',14,'High','Standard','Premium','IPX2','IPX0','Standard',1.1,107,23,2978,4021
'PHYS_NTQW0B','RGB_GC8MCR','PERF_YDOB74',63,'Back Heavy',90,'Moderate','PTFE',1.9,91.2,0.38,0.39,'Hard Pad Preferred','Claw','Textured',12,'Low','Enhanced','Premium','IPX2','IPX0','Military Grade',1.4,456,34,1015,3183
'PHYS_D7UXYP','RGB_RSXFXG','PERF_QHDTET',134,'Front Heavy',55,'Significant','Ceramic',1.3,97.9,0.33,0.23,'Universal','Fingertip','Rubberized',22,'Low','Premium','Enhanced','IPX2','IPX1','Military Grade',0.8,360,17,1521,3867
'PHYS_BYSXED','RGB_KGW6XW','PERF_ZZJUD9',68,'Balanced',43,'Minimal','Glass',0.7,94.1,0.43,0.12,'Universal','Claw','Rubberized',7,'Medium','Premium','Standard','IPX0','IPX2','Enhanced',0.8,202,29,2561,4039
'PHYS_5VGXXQ','RGB_NZO01U','PERF_9EWR3B',90,'Balanced',87,'Moderate','PTFE',0.8,99.7,0.27,0.09,'Universal','Hybrid','Glossy',22,'Low','Enhanced','Premium','IPX0','IPX0','Enhanced',1.4,483,19,4561,2181
'PHYS_S5FRT1','RGB_SLE46Y','PERF_QLZJWY',138,'Back Heavy',91,'Minimal','Glass',1.7,91.6,0.40,0.11,'Cloth Preferred','Palm','Matte',19,'Medium','Enhanced','Premium','IPX0','IPX2','Standard',1.8,492,27,4285,4474
'PHYS_XAEPH0','RGB_UCN978','PERF_FISACS',142,'Balanced',59,'Significant','PTFE',1.3,98.9,0.45,0.32,'Hard Pad Preferred','Hybrid','Textured',20,'High','Standard','Standard','IPX2','IPX2','Standard',1.9,196,18,2718,2817
'PHYS_59FF4Y','RGB_J7A1I6','PERF_FMFU1M',120,'Balanced',64,'Moderate','Virgin PTFE',1.4,98.5,0.10,0.10,'Cloth Preferred','Fingertip','Textured',20,'Medium','Enhanced','Standard','IPX2','IPX2','Military Grade',1.2,499,34,4947,2270
'PHYS_O1VQWC','RGB_DAW0HB','PERF_AW3RAJ',106,'Balanced',5,'Significant','Virgin PTFE',1.0,92.7,0.26,0.38,'Universal','Claw','Glossy',17,'Low','Enhanced','Premium','IPX2','IPX3','Enhanced',0.6,293,18,2040,3110
'PHYS_EBIMS7','RGB_CE3C4B','PERF_NHL1JB',117,'Balanced',65,'Moderate','PTFE',1.5,90.1,0.13,0.25,'Universal','Palm','Textured',11,'Medium','Premium','Enhanced','IPX2','IPX2','Enhanced',1.5,340,15,1738,1440
'PHYS_KY3IRK','RGB_X7QXQH','PERF_DJ76V2',136,'Balanced',64,'Minimal','PTFE',1.6,87.6,0.49,0.21,'Universal','Fingertip','Matte',15,'Medium','Enhanced','Standard','IPX3','IPX2','Enhanced',0.6,220,19,1705,1415
'PHYS_4G75ZA','RGB_MPBZC7','PERF_KH97NW',78,'Back Heavy',28,'Moderate','Virgin PTFE',0.8,83.2,0.38,0.31,'Universal','Claw','Glossy',9,'High','Standard','Premium','IPX1','IPX0','Standard',1.5,217,23,4560,2223
'PHYS_T7A3B5','RGB_QLPAW1','PERF_CEZVDT',132,'Front Heavy',56,'Significant','Ceramic',1.2,86.5,0.46,0.39,'Hard Pad Preferred','Hybrid','Matte',8,'Low','Premium','Premium','IPX2','IPX3','Military Grade',1.1,268,41,2220,2305
'PHYS_WH9NQY','RGB_88WY4G','PERF_BM7GIZ',129,'Back Heavy',60,'Moderate','Glass',1.8,80.5,0.21,0.09,'Hard Pad Preferred','Claw','Rubberized',9,'High','Enhanced','Standard','IPX2','IPX0','Standard',1.0,413,20,3711,3394
'PHYS_DU63CZ','RGB_EZSIFO','PERF_OOODF3',99,'Balanced',46,'Significant','Virgin PTFE',1.1,99.6,0.37,0.27,'Hard Pad Preferred','Palm','Rubberized',22,'Medium','Standard','Standard','IPX2','IPX1','Enhanced',1.4,427,38,4856,2075
'PHYS_PQ46OW','RGB_RBOIT6','PERF_2353Z7',150,'Front Heavy',93,'Significant','PTFE',0.6,99.4,0.12,0.08,'Hard Pad Preferred','Claw','Textured',9,'Low','Standard','Standard','IPX2','IPX3','Enhanced',0.6,346,41,3231,2518
'PHYS_71AGMB','RGB_N3DXTB','PERF_S0SHTW',128,'Front Heavy',9,'Minimal','Ceramic',1.4,94.2,0.15,0.25,'Hard Pad Preferred','Fingertip','Matte',7,'Medium','Premium','Enhanced','IPX3','IPX0','Military Grade',0.7,100,24,2100,4903
'PHYS_AT4XXH','RGB_XR3ZM5','PERF_NWJXVD',129,'Back Heavy',90,'Moderate','Virgin PTFE',1.0,92.4,0.45,0.35,'Universal','Claw','Glossy',8,'Low','Enhanced','Enhanced','IPX2','IPX0','Enhanced',0.7,493,33,1838,5000
'PHYS_DQNJVR','RGB_83JEFU','PERF_PBZATU',79,'Front Heavy',60,'Moderate','Virgin PTFE',0.8,87.5,0.25,0.16,'Universal','Palm','Glossy',20,'Medium','Standard','Enhanced','IPX1','IPX0','Military Grade',2.0,460,45,1169,1691
'PHYS_WQVRCR','RGB_V6NAWK','PERF_XO67XK',87,'Balanced',66,'Minimal','Glass',1.6,83.6,0.44,0.37,'Cloth Preferred','Claw','Textured',15,'Low','Enhanced','Premium','IPX1','IPX2','Enhanced',1.4,350,43,4955,3612
'PHYS_11HNCP','RGB_3BN6TF','PERF_6B9IXE',88,'Front Heavy',100,'Moderate','PTFE',0.7,99.9,0.42,0.11,'Cloth Preferred','Palm','Rubberized',22,'Medium','Standard','Enhanced','IPX3','IPX0','Military Grade',1.5,139,28,2368,3360
'PHYS_OF3EMG','RGB_WE7QKH','PERF_X29WYQ',82,'Back Heavy',1,'Significant','Glass',1.9,85.8,0.40,0.13,'Cloth Preferred','Palm','Glossy',15,'High','Standard','Standard','IPX2','IPX1','Military Grade',1.2,455,34,1835,4730
'PHYS_BA4ITI','RGB_UJQ9M6','PERF_5LXIZM',70,'Front Heavy',24,'Significant','Ceramic',1.4,94.8,0.30,0.39,'Cloth Preferred','Hybrid','Rubberized',22,'Low','Premium','Enhanced','IPX2','IPX2','Military Grade',1.2,225,25,4685,4384
'PHYS_SXO5C5','RGB_9MMNKN','PERF_MXU13X',122,'Front Heavy',5,'Minimal','Ceramic',1.7,85.1,0.45,0.23,'Hard Pad Preferred','Fingertip','Rubberized',12,'Medium','Enhanced','Premium','IPX2','IPX0','Enhanced',0.6,243,42,4361,4537
'PHYS_VBBUC6','RGB_SE2AA4','PERF_UKW1I8',88,'Balanced',100,'Moderate','Virgin PTFE',0.8,93.9,0.18,0.26,'Cloth Preferred','Palm','Rubberized',21,'High','Enhanced','Enhanced','IPX2','IPX3','Military Grade',0.7,366,32,3128,1446
'PHYS_Y2KC4Q','RGB_0S54YW','PERF_1DPJOW',128,'Balanced',27,'Minimal','Glass',0.7,87.8,0.31,0.29,'Hard Pad Preferred','Fingertip','Textured',19,'Medium','Standard','Premium','IPX1','IPX2','Standard',0.6,214,15,3333,2392
'PHYS_0831IW','RGB_79VXJ4','PERF_8GJGBY',110,'Balanced',17,'Moderate','PTFE',1.8,98.0,0.22,0.15,'Hard Pad Preferred','Fingertip','Glossy',19,'Medium','Standard','Standard','IPX3','IPX2','Enhanced',1.9,260,28,3134,4545
'PHYS_U5XYFB','RGB_1KLPEJ','PERF_IMSO8H',92,'Front Heavy',22,'Significant','Virgin PTFE',1.0,90.1,0.31,0.22,'Cloth Preferred','Claw','Matte',13,'Low','Enhanced','Premium','IPX3','IPX0','Enhanced',1.4,147,18,2099,4719
'PHYS_X7A72V','RGB_WL5LME','PERF_H5HZHM',66,'Balanced',41,'Significant','Glass',1.2,95.9,0.29,0.37,'Universal','Fingertip','Glossy',24,'High','Enhanced','Standard','IPX1','IPX3','Standard',1.6,376,43,2362,1912
'PHYS_VL8M17','RGB_OVO0R8','PERF_7KRXD8',74,'Front Heavy',5,'Significant','Glass',0.8,99.7,0.40,0.34,'Universal','Claw','Rubberized',16,'Low','Premium','Enhanced','IPX0','IPX0','Standard',1.9,214,32,3930,2985
'PHYS_0OXN7H','RGB_H2TU0Z','PERF_Y78YCR',88,'Balanced',54,'Minimal','Glass',2.0,90.6,0.12,0.35,'Hard Pad Preferred','Claw','Rubberized',17,'High','Enhanced','Enhanced','IPX0','IPX3','Military Grade',0.9,299,15,1480,3339
'PHYS_K03LMF','RGB_E2BLF5','PERF_0U88DN',70,'Balanced',20,'Moderate','Virgin PTFE',1.5,86.1,0.14,0.33,'Universal','Hybrid','Rubberized',21,'Low','Enhanced','Standard','IPX2','IPX1','Standard',1.4,192,33,2897,3495
'PHYS_HTX5JU','RGB_OFSN7M','PERF_O74TVF',92,'Back Heavy',82,'Moderate','Ceramic',1.1,96.5,0.33,0.22,'Universal','Claw','Glossy',24,'Low','Premium','Enhanced','IPX2','IPX2','Enhanced',1.8,195,24,4290,4641
'PHYS_UAV06R','RGB_XKKKKR','PERF_2WRJQ1',109,'Back Heavy',10,'Moderate','PTFE',1.9,93.5,0.27,0.24,'Universal','Palm','Glossy',17,'Medium','Enhanced','Enhanced','IPX1','IPX2','Enhanced',0.8,478,26,4757,3356
'PHYS_1R5ZDA','RGB_LEF7LC','PERF_UJPCLZ',60,'Balanced',6,'Significant','PTFE',0.6,94.0,0.15,0.10,'Universal','Fingertip','Textured',13,'Low','Premium','Enhanced','IPX1','IPX1','Standard',1.3,488,29,2093,2188
'PHYS_41EHY3','RGB_MJ3J0P','PERF_18JUP4',71,'Front Heavy',11,'Moderate','Glass',1.8,98.8,0.17,0.09,'Universal','Fingertip','Textured',12,'High','Enhanced','Enhanced','IPX3','IPX2','Military Grade',1.9,140,39,1426,4128
'PHYS_P1L8OL','RGB_VUOLV1','PERF_7I7EHO',150,'Back Heavy',6,'Significant','Glass',1.2,85.2,0.35,0.37,'Hard Pad Preferred','Palm','Textured',12,'Low','Standard','Standard','IPX1','IPX1','Military Grade',1.6,111,20,3226,3684
'PHYS_RP2Q34','RGB_1A1IMV','PERF_26HEC6',109,'Back Heavy',81,'Significant','Ceramic',1.2,95.9,0.24,0.28,'Universal','Fingertip','Textured',13,'Low','Standard','Standard','IPX1','IPX1','Standard',1.0,202,24,4865,4070
'PHYS_CMOU0V','RGB_PCZFFL','PERF_5NLUS9',93,'Balanced',6,'Minimal','Virgin PTFE',1.7,82.8,0.44,0.15,'Universal','Fingertip','Matte',14,'High','Standard','Standard','IPX0','IPX2','Standard',1.2,131,30,4133,3048
'PHYS_U0FFYA','RGB_2AH7KH','PERF_07MYOK',89,'Front Heavy',73,'Significant','Glass',1.9,99.0,0.19,0.25,'Universal','Fingertip','Rubberized',8,'Low','Standard','Standard','IPX3','IPX2','Standard',0.8,469,28,3801,1757
'PHYS_BLZEJP','RGB_TSB7TL','PERF_Y0M8IN',60,'Front Heavy',63,'Significant','Ceramic',0.9,90.2,0.42,0.25,'Cloth Preferred','Claw','Matte',8,'High','Premium','Premium','IPX2','IPX0','Standard',1.1,300,37,1233,1341
'PHYS_6AZNLJ','RGB_OVGDVC','PERF_RI18ZS',145,'Front Heavy',64,'Minimal','Glass',0.7,80.9,0.22,0.38,'Universal','Fingertip','Matte',22,'Low','Standard','Standard','IPX1','IPX2','Enhanced',1.0,176,29,2174,3015
'PHYS_UOCDOZ','RGB_6QJDDU','PERF_J1Y3L2',60,'Front Heavy',22,'Significant','Virgin PTFE',1.3,85.7,0.34,0.31,'Universal','Fingertip','Glossy',18,'Medium','Enhanced','Enhanced','IPX1','IPX0','Standard',0.9,174,20,1599,3322
'PHYS_9FDUS2','RGB_3INMNI','PERF_09HBNM',125,'Back Heavy',72,'Moderate','PTFE',0.7,96.7,0.47,0.30,'Cloth Preferred','Palm','Glossy',18,'Medium','Enhanced','Enhanced','IPX1','IPX0','Standard',1.0,366,20,1108,3323
'PHYS_3XBWDA','RGB_068IP2','PERF_GORTKV',130,'Back Heavy',85,'Significant','Virgin PTFE',1.4,99.4,0.14,0.11,'Hard Pad Preferred','Palm','Textured',7,'Low','Premium','Standard','IPX2','IPX1','Standard',1.8,168,38,2095,3619
'PHYS_3J8X79','RGB_OX8UIB','PERF_TARKHO',99,'Front Heavy',14,'Significant','PTFE',1.0,80.3,0.25,0.29,'Hard Pad Preferred','Claw','Matte',20,'Medium','Standard','Standard','IPX1','IPX3','Standard',1.7,258,34,2866,3681
'PHYS_UD009V','RGB_KBM6MV','PERF_FUP3AC',133,'Front Heavy',29,'Moderate','Glass',1.0,95.4,0.15,0.38,'Universal','Palm','Rubberized',17,'High','Enhanced','Enhanced','IPX1','IPX2','Enhanced',1.2,475,39,4753,4044
'PHYS_440OMU','RGB_IEHFV6','PERF_GGSUO0',148,'Back Heavy',91,'Moderate','Ceramic',1.0,94.7,0.14,0.32,'Hard Pad Preferred','Fingertip','Glossy',23,'Medium','Standard','Premium','IPX2','IPX2','Military Grade',0.5,460,41,2515,4986
'PHYS_8PK2F7','RGB_X95YFR','PERF_1S24XG',134,'Back Heavy',18,'Minimal','Virgin PTFE',0.8,93.0,0.24,0.27,'Cloth Preferred','Palm','Rubberized',20,'Medium','Premium','Standard','IPX2','IPX1','Military Grade',1.0,393,40,1837,1707
'PHYS_NLE0ZT','RGB_ER0ZQ2','PERF_FYNU4X',73,'Balanced',100,'Minimal','Glass',1.2,82.5,0.14,0.23,'Hard Pad Preferred','Palm','Matte',22,'High','Premium','Premium','IPX1','IPX3','Enhanced',1.9,144,42,2865,3994
'PHYS_Y9OH1L','RGB_U6E7ZU','PERF_D5B8M0',116,'Balanced',7,'Significant','PTFE',1.0,94.5,0.28,0.11,'Hard Pad Preferred','Fingertip','Rubberized',7,'Low','Standard','Enhanced','IPX2','IPX2','Military Grade',1.6,256,18,2092,4910
'PHYS_7U8U0P','RGB_4AJCJK','PERF_KPM05N',132,'Balanced',37,'Significant','Virgin PTFE',1.9,89.5,0.43,0.08,'Hard Pad Preferred','Fingertip','Glossy',11,'Medium','Standard','Premium','IPX0','IPX3','Military Grade',1.2,374,42,1468,3157
'PHYS_S552QF','RGB_M2LAA1','PERF_3P3SGD',86,'Back Heavy',47,'Significant','Glass',1.9,94.6,0.49,0.40,'Hard Pad Preferred','Hybrid','Glossy',6,'Low','Standard','Enhanced','IPX0','IPX3','Standard',1.8,222,15,2530,2848
'PHYS_E8DB6H','RGB_82OCFD','PERF_L54NXA',109,'Back Heavy',71,'Minimal','Glass',1.5,82.4,0.13,0.38,'Hard Pad Preferred','Palm','Textured',23,'Low','Enhanced','Premium','IPX3','IPX2','Standard',1.4,311,29,4922,3875
'PHYS_GIMWIZ','RGB_BNCIGN','PERF_XKYRCR',137,'Balanced',6,'Significant','PTFE',1.5,88.7,0.18,0.17,'Universal','Hybrid','Rubberized',16,'Medium','Standard','Enhanced','IPX1','IPX0','Enhanced',1.8,194,40,2087,4311
'PHYS_ROC2S5','RGB_4F6L32','PERF_TDD3CT',79,'Back Heavy',1,'Moderate','PTFE',1.1,81.8,0.50,0.32,'Hard Pad Preferred','Fingertip','Glossy',18,'High','Premium','Premium','IPX3','IPX2','Enhanced',1.2,200,25,2545,2657
'PHYS_HVLALH','RGB_A80HGL','PERF_JH78GG',67,'Back Heavy',29,'Minimal','Glass',1.7,91.7,0.12,0.13,'Hard Pad Preferred','Claw','Textured',16,'Low','Standard','Premium','IPX2','IPX2','Enhanced',1.5,353,39,2178,2650
'PHYS_MT3KB9','RGB_Q6M8WB','PERF_N6DQ94',140,'Back Heavy',43,'Minimal','PTFE',1.5,93.9,0.19,0.27,'Hard Pad Preferred','Palm','Glossy',7,'Low','Enhanced','Standard','IPX0','IPX1','Enhanced',1.5,127,15,4909,3334
'PHYS_5EA4BG','RGB_MEWZBB','PERF_TWPD8G',83,'Front Heavy',75,'Minimal','Ceramic',0.8,98.5,0.14,0.38,'Hard Pad Preferred','Claw','Rubberized',7,'Low','Standard','Enhanced','IPX2','IPX3','Standard',1.7,474,24,4053,2677
'PHYS_J012BI','RGB_VJX02A','PERF_QQZUW2',138,'Balanced',16,'Minimal','Ceramic',0.9,97.8,0.15,0.13,'Hard Pad Preferred','Fingertip','Glossy',12,'High','Standard','Enhanced','IPX2','IPX2','Enhanced',1.6,408,38,2251,3495
'PHYS_H8PTFM','RGB_VTQXM2','PERF_NXVT6N',96,'Balanced',98,'Minimal','Ceramic',2.0,82.6,0.23,0.33,'Hard Pad Preferred','Fingertip','Matte',7,'High','Premium','Standard','IPX1','IPX3','Enhanced',0.8,290,22,2450,4715
'PHYS_A50FPA','RGB_XOL16W','PERF_KMK1HS',98,'Front Heavy',47,'Moderate','Glass',1.6,84.2,0.19,0.21,'Universal','Palm','Textured',10,'High','Standard','Enhanced','IPX0','IPX1','Enhanced',1.6,495,18,2502,3175
'PHYS_UWH3BN','RGB_SWHU7H','PERF_1BZOZ8',139,'Front Heavy',44,'Minimal','PTFE',1.4,96.3,0.23,0.23,'Cloth Preferred','Hybrid','Glossy',13,'High','Premium','Standard','IPX3','IPX3','Enhanced',0.6,475,41,1356,4563
'PHYS_3E4L7P','RGB_4C9JXU','PERF_0QT4OU',148,'Back Heavy',78,'Minimal','Ceramic',1.3,95.4,0.23,0.39,'Cloth Preferred','Fingertip','Rubberized',9,'Low','Standard','Enhanced','IPX0','IPX1','Standard',1.0,357,36,1230,2319
'PHYS_O1QPIZ','RGB_E2QHN8','PERF_1U4ZGG',130,'Back Heavy',37,'Significant','PTFE',1.9,94.0,0.46,0.15,'Hard Pad Preferred','Palm','Textured',18,'Low','Enhanced','Enhanced','IPX3','IPX0','Standard',1.3,330,28,3233,2618
'PHYS_XJ9ZOC','RGB_LWFQTP','PERF_F0ZO8Z',78,'Back Heavy',18,'Minimal','Virgin PTFE',1.9,89.8,0.20,0.29,'Hard Pad Preferred','Palm','Rubberized',7,'Medium','Premium','Premium','IPX2','IPX1','Military Grade',1.0,126,40,1408,2303
'PHYS_WU0KBQ','RGB_2TAQNL','PERF_YOFZZ6',101,'Front Heavy',13,'Significant','PTFE',1.6,98.7,0.22,0.38,'Cloth Preferred','Claw','Glossy',12,'Medium','Standard','Standard','IPX0','IPX2','Standard',1.2,275,31,2848,3612
'PHYS_U2N4FJ','RGB_ZZ8YN1','PERF_MLFBNA',129,'Balanced',13,'Moderate','Glass',1.8,98.4,0.46,0.20,'Hard Pad Preferred','Hybrid','Textured',9,'Medium','Premium','Standard','IPX3','IPX0','Military Grade',1.8,215,22,3499,2775
'PHYS_B4HGFG','RGB_S5MQ9M','PERF_TS5RMR',143,'Front Heavy',61,'Significant','Glass',0.7,98.1,0.36,0.17,'Cloth Preferred','Palm','Textured',12,'High','Enhanced','Enhanced','IPX2','IPX2','Military Grade',0.6,253,41,1679,4813
'PHYS_FKTN7S','RGB_5RMD3N','PERF_2929Z5',113,'Balanced',54,'Moderate','Glass',1.8,93.3,0.14,0.20,'Cloth Preferred','Claw','Glossy',15,'High','Standard','Enhanced','IPX2','IPX3','Enhanced',1.6,111,45,2521,1303
'PHYS_ZR6B23','RGB_Y4OG68','PERF_85184C',124,'Front Heavy',47,'Minimal','Ceramic',1.8,94.2,0.20,0.12,'Hard Pad Preferred','Palm','Rubberized',14,'High','Standard','Standard','IPX2','IPX3','Standard',1.3,388,40,3196,2621
'PHYS_NK9NE0','RGB_Z6THDZ','PERF_0MVSAO',113,'Front Heavy',17,'Minimal','PTFE',1.6,82.7,0.22,0.21,'Cloth Preferred','Hybrid','Glossy',17,'Medium','Premium','Enhanced','IPX0','IPX0','Standard',1.9,158,38,1547,2876
'PHYS_FADJS9','RGB_L6BGFD','PERF_OIB87W',71,'Front Heavy',36,'Significant','Ceramic',0.7,87.1,0.25,0.34,'Cloth Preferred','Claw','Glossy',16,'Medium','Enhanced','Enhanced','IPX2','IPX2','Enhanced',1.9,297,38,2103,1224
'PHYS_GLYN6N','RGB_J0ABAO','PERF_XR6CL4',84,'Balanced',78,'Significant','Glass',1.4,80.4,0.47,0.22,'Universal','Hybrid','Matte',14,'High','Standard','Enhanced','IPX3','IPX2','Standard',1.7,430,36,1805,4625
