'DEV_ASMTQ4','GPT414276','Razer','MDL1856','3.8.2','Bluetooth',10.0,'Medium','false',1.39,78,209,122,8,2,3.29,1.50,94.00,20404,4,'PMW3389',5417
'DEV_OHME7D','GPT252102','HyperX','MDL7416','4.9.4','Hybrid',11.0,'High','false',1.82,89,274,55,16,3,4.75,0.68,97.70,17919,4,'PMW3389',12248
'DEV_UGMXGW','GPT719696','HyperX','MDL5463','6.7.5','Hybrid',7.0,'High','false',1.76,75,333,171,64,5,2.77,1.54,99.00,4318,3,'PMW3389',1352
'DEV_PK0J4Z','GPT199776','SteelSeries','MDL4790','7.0.1','Wireless 2.4GHz',15.0,'Low','false',1.28,69,346,128,8,1,2.12,1.67,92.10,25253,3,'PAW3399',22727
'DEV_29SBLA','GPT775948','SteelSeries','MDL1702','2.7.2','Wireless 2.4GHz',10.0,'Medium','false',1.88,19,310,178,0,1,0.15,0.26,98.40,12319,3,'Optical',15352
'DEV_TGB1T9','GPT604443','Logitech','MDL3701','1.2.7','Hybrid',13.0,'Low','false',1.72,14,462,90,16,1,4.87,1.78,99.70,2470,4,'PMW3389',21540
'DEV_HC1EO1','GPT350015','Corsair','MDL1238','7.7.5','Bluetooth',7.0,'High','false',0.46,85,483,108,32,5,2.19,0.49,99.30,18250,4,'PMW3389',2537
'DEV_A9KGTA','GPT853076','SteelSeries','MDL3375','8.0.9','Wired',17.0,'Medium','false',1.60,89,211,86,0,4,2.73,0.16,96.90,19054,1,'PAW3399',2625
'DEV_0H1XKS','GPT193705','Razer','MDL4071','1.6.7','Wireless 2.4GHz',5.0,'Medium','false',1.31,87,365,86,16,3,2.10,1.46,90.00,14141,3,'Laser',14922
'DEV_HYHYRW','GPT572815','Corsair','MDL3897','7.6.4','Wired',20.0,'High','false',1.65,37,154,136,64,2,4.04,0.18,92.10,25429,1,'Optical',975
'DEV_DT5PD1','GPT704032','Logitech','MDL8324','8.3.9','Hybrid',19.0,'Low','false',0.43,54,471,150,0,3,2.52,1.91,97.00,1331,4,'Optical',22024
'DEV_QB2OO9','GPT830789','SteelSeries','MDL8947','9.1.3','Wireless 2.4GHz',16.0,'Low','false',1.68,83,161,156,64,2,2.45,1.30,97.60,1105,3,'Laser',13628
'DEV_AV2OAW','GPT174980','SteelSeries','MDL7837','3.8.5','Wired',16.0,'High','false',1.87,31,289,122,0,5,3.46,1.80,90.60,18290,4,'Laser',19992
'DEV_FEKM6C','GPT318118','SteelSeries','MDL7052','4.9.3','Wireless 2.4GHz',10.0,'Low','false',1.91,76,479,75,16,5,2.23,0.63,94.20,8410,1,'Laser',8908
'DEV_AQMU5S','GPT194107','HyperX','MDL9750','4.4.0','Wireless 2.4GHz',19.0,'High','false',0.63,30,385,127,0,4,3.85,0.41,96.90,2157,4,'PAW3399',16454
'DEV_A6MRQZ','GPT187079','Razer','MDL3043','7.1.0','Bluetooth',20.0,'Low','false',0.28,68,110,108,8,2,4.18,1.34,92.50,5157,2,'Optical',22110
'DEV_TEG7QZ','GPT656845','Logitech','MDL1668','1.6.0','Wired',5.0,'Low','false',0.66,17,239,171,16,3,2.49,1.51,90.00,3546,4,'Optical',24530
'DEV_RCNUYF','GPT784820','Logitech','MDL3094','7.5.0','Bluetooth',6.0,'High','false',0.68,80,228,123,64,1,1.72,0.28,96.90,15332,5,'Laser',18383
'DEV_1QESX3','GPT287827','Razer','MDL7973','2.0.9','Wireless 2.4GHz',17.0,'Low','false',1.99,88,262,115,64,5,1.88,1.91,98.00,17362,5,'PMW3389',10161
'DEV_FP4I9V','GPT786474','Razer','MDL2839','5.1.0','Wireless 2.4GHz',9.0,'High','false',1.31,11,294,135,0,5,0.99,1.28,97.60,22598,3,'PMW3389',15323
'DEV_JQY7C9','GPT523849','Logitech','MDL5816','5.1.0','Wired',12.0,'High','false',1.99,48,175,145,8,1,2.58,0.85,98.30,18136,1,'PAW3399',23708
'DEV_E12XIX','GPT194262','Corsair','MDL8024','7.5.6','Hybrid',5.0,'High','false',0.61,98,436,53,8,4,0.76,1.29,96.40,19196,2,'Optical',5949
'DEV_SRJKI0','GPT694733','Logitech','MDL9191','3.8.2','Wireless 2.4GHz',19.0,'Low','false',1.50,31,207,73,64,2,4.57,0.82,94.10,6206,3,'Laser',7335
'DEV_HNU5RU','GPT100866','Logitech','MDL9780','9.4.4','Wired',7.0,'Medium','false',0.25,11,358,139,32,2,4.82,1.66,95.70,11817,5,'PMW3389',7883
'DEV_YT70FG','GPT767447','SteelSeries','MDL4922','7.5.8','Wired',12.0,'Low','false',2.00,83,443,188,16,1,2.35,1.29,90.20,22904,5,'PAW3399',4606
'DEV_J0VLKS','GPT677182','HyperX','MDL8819','4.4.6','Wired',9.0,'High','false',0.13,61,143,115,32,1,3.64,0.27,95.90,23591,1,'PAW3399',3220
'DEV_4EHQJ5','GPT445096','Logitech','MDL6326','9.2.0','Wired',17.0,'Medium','false',0.93,72,240,102,8,4,2.22,0.59,93.60,21903,2,'Optical',9638
'DEV_DDGOG9','GPT857941','Logitech','MDL8641','1.8.2','Hybrid',15.0,'Medium','false',1.76,92,289,129,8,3,0.69,0.72,90.80,12517,5,'PMW3389',5626
'DEV_0D4XIE','GPT203800','Logitech','MDL4255','8.5.0','Wireless 2.4GHz',14.0,'Low','false',1.29,50,104,52,0,5,4.72,1.31,90.40,14887,3,'PAW3399',20107
'DEV_SZ8LUJ','GPT342741','HyperX','MDL3661','5.5.3','Bluetooth',14.0,'Medium','false',0.51,51,119,98,64,3,4.65,0.36,92.40,1202,1,'Optical',23276
'DEV_HWR36U','GPT473395','Corsair','MDL2437','9.2.1','Wireless 2.4GHz',10.0,'Low','false',1.73,78,334,119,0,3,2.60,1.00,98.00,4745,4,'PMW3389',2262
'DEV_H0JJU0','GPT549927','SteelSeries','MDL1652','1.7.5','Hybrid',9.0,'High','false',0.86,34,333,115,8,2,0.45,1.30,98.60,6219,5,'Laser',11811
'DEV_JEGG1H','GPT161834','SteelSeries','MDL3675','3.8.3','Hybrid',19.0,'High','false',0.13,70,370,162,0,5,1.46,0.88,98.50,17468,1,'PAW3399',2485
'DEV_2D167O','GPT197953','SteelSeries','MDL3117','8.6.1','Wired',14.0,'Medium','false',1.19,37,332,199,8,3,1.59,0.88,90.10,11545,4,'Laser',945
'DEV_TNDPV3','GPT972825','Logitech','MDL8123','3.2.6','Hybrid',18.0,'Low','false',1.59,37,148,160,64,1,3.59,0.51,92.50,23784,5,'PMW3389',21711
'DEV_ASU0Z3','GPT778657','Corsair','MDL1588','7.7.4','Wireless 2.4GHz',12.0,'Low','false',1.55,28,259,129,8,1,1.31,1.88,90.60,9823,1,'PAW3399',1751
'DEV_Y0A4P2','GPT313632','SteelSeries','MDL1530','3.2.3','Hybrid',9.0,'Low','false',1.10,68,143,64,32,3,4.64,0.21,97.50,19757,2,'PAW3399',15380
'DEV_RTYWLS','GPT804675','Razer','MDL2814','3.5.2','Bluetooth',11.0,'Medium','false',1.94,37,303,169,64,1,2.19,1.49,97.30,9572,4,'Laser',20826
'DEV_Z8KY4H','GPT542348','SteelSeries','MDL5208','5.3.2','Wireless 2.4GHz',9.0,'Low','false',1.47,20,152,161,16,1,2.49,0.20,95.30,19996,3,'Laser',5730
'DEV_XJB3H8','GPT245701','Logitech','MDL1724','9.1.8','Bluetooth',20.0,'Low','false',0.11,67,316,157,0,2,3.81,0.92,92.60,23703,3,'PAW3399',17252
'DEV_FX0S37','GPT720934','HyperX','MDL5325','6.6.3','Wired',13.0,'Low','false',1.89,47,360,185,8,3,2.07,1.82,92.70,8945,5,'PMW3389',14825
'DEV_H4E0JB','GPT438081','Razer','MDL7257','2.3.0','Wireless 2.4GHz',16.0,'Medium','false',0.50,93,286,115,8,4,1.89,1.35,90.00,5062,5,'PMW3389',25202
'DEV_RJ7UYG','GPT419726','Razer','MDL5921','9.3.7','Bluetooth',10.0,'High','false',1.42,85,202,173,32,3,1.37,0.86,93.70,6676,5,'Laser',18508
'DEV_5IUJ3E','GPT227707','Corsair','MDL6841','7.6.6','Hybrid',10.0,'High','false',1.21,58,295,134,16,1,3.95,1.20,92.50,4356,3,'Laser',20882
'DEV_UOZV4S','GPT474328','HyperX','MDL2835','7.5.7','Wireless 2.4GHz',9.0,'Low','false',0.42,56,395,108,16,1,0.82,0.96,93.20,4020,2,'Laser',6134
'DEV_QWUUF7','GPT281496','HyperX','MDL1924','8.5.9','Hybrid',13.0,'Low','false',0.72,42,485,99,64,4,3.02,1.34,99.60,18484,5,'Optical',17416
'DEV_Q6BWRG','GPT884726','Razer','MDL5142','6.9.0','Wired',16.0,'High','false',1.92,70,209,66,0,1,1.28,1.54,94.70,17790,2,'Laser',5447
'DEV_877W8J','GPT129655','SteelSeries','MDL9874','1.6.0','Bluetooth',15.0,'High','false',0.24,99,348,85,8,4,2.05,0.42,99.80,11481,3,'Optical',14039
'DEV_G0NLUL','GPT851478','SteelSeries','MDL5810','4.5.0','Wireless 2.4GHz',12.0,'Medium','false',0.44,74,321,122,8,3,1.65,1.87,91.70,8946,3,'PAW3399',17030
'DEV_GJN1SB','GPT271221','Razer','MDL4558','4.2.6','Wireless 2.4GHz',6.0,'High','false',1.39,31,122,108,32,5,1.96,1.30,96.10,20212,5,'PMW3389',2001
'DEV_2MVN6I','GPT958065','SteelSeries','MDL1087','6.1.3','Wired',7.0,'Low','false',1.20,86,407,138,0,2,4.49,0.20,96.20,1390,5,'Laser',21324
'DEV_OL8Z2J','GPT158389','SteelSeries','MDL2592','6.5.7','Wired',14.0,'High','false',1.28,18,351,114,64,5,4.54,2.00,92.00,24555,5,'PMW3389',23504
'DEV_DV5MQW','GPT719658','Razer','MDL6477','5.7.1','Hybrid',18.0,'Low','false',0.58,51,368,138,8,4,1.62,0.54,93.20,22808,1,'Optical',12571
'DEV_EO8H21','GPT127756','Corsair','MDL9034','8.4.1','Hybrid',10.0,'High','false',1.77,14,202,73,16,3,3.95,1.51,90.80,11546,5,'PMW3389',2300
'DEV_MNMSXG','GPT226995','Logitech','MDL6324','1.3.4','Hybrid',7.0,'Low','false',1.71,17,462,77,64,1,1.86,0.19,92.10,22501,5,'Optical',3640
'DEV_PVUBGQ','GPT161915','Logitech','MDL2444','4.7.5','Wired',20.0,'Medium','false',1.67,51,149,78,16,2,0.61,1.78,92.20,10166,2,'Optical',6848
'DEV_2MLLYA','GPT465802','HyperX','MDL7197','5.0.7','Wired',19.0,'Medium','false',0.82,33,336,178,64,5,0.54,1.46,96.50,17917,5,'PAW3399',18698
'DEV_R766CT','GPT716271','Razer','MDL8251','3.1.9','Wired',18.0,'High','false',0.73,96,491,129,8,4,4.55,1.04,95.80,2029,1,'Laser',21022
'DEV_4W6O3W','GPT783333','Logitech','MDL3646','2.2.8','Hybrid',7.0,'Low','false',0.76,60,257,146,32,4,0.24,0.23,92.20,17369,1,'PMW3389',8070
'DEV_SA3V1F','GPT483321','HyperX','MDL7577','5.0.7','Bluetooth',20.0,'Low','false',0.27,64,395,176,32,1,4.62,0.83,94.70,19294,1,'Laser',24945
'DEV_P820UF','GPT613215','HyperX','MDL7584','1.6.2','Wired',6.0,'Medium','false',1.16,47,128,97,64,1,4.06,0.27,95.50,9926,4,'Optical',6792
'DEV_X0W0US','GPT681848','SteelSeries','MDL1756','5.8.6','Wireless 2.4GHz',5.0,'Low','false',1.14,88,373,125,16,2,4.70,1.71,98.10,5793,5,'PMW3389',849
'DEV_PV9NYR','GPT475680','Razer','MDL2381','1.4.8','Wireless 2.4GHz',9.0,'High','false',1.67,77,480,86,0,3,4.02,1.16,99.70,11963,2,'Laser',24446
'DEV_4HP93B','GPT716004','HyperX','MDL6455','6.1.1','Wired',15.0,'High','false',1.43,24,224,157,8,5,1.70,1.11,96.00,14867,2,'Laser',8223
'DEV_HW1Y4S','GPT371308','Corsair','MDL3595','8.6.4','Bluetooth',19.0,'Low','false',1.68,21,453,116,64,1,4.00,1.04,93.20,3267,5,'Optical',20237
'DEV_B8TO5V','GPT568891','Razer','MDL6201','6.1.9','Bluetooth',7.0,'Low','false',0.90,20,104,69,64,1,3.63,0.47,92.30,3681,2,'PMW3389',3570
'DEV_HU35FP','GPT520071','SteelSeries','MDL1485','2.5.6','Hybrid',12.0,'Medium','false',0.53,58,205,91,0,5,0.69,1.53,92.50,4586,1,'PMW3389',15014
'DEV_Q4HCV2','GPT459327','Corsair','MDL9452','4.2.3','Wireless 2.4GHz',12.0,'Low','false',0.85,24,339,162,0,3,3.72,0.59,94.00,18167,4,'Optical',15464
'DEV_PXW2Z0','GPT611456','Corsair','MDL9287','1.2.5','Wired',16.0,'Medium','false',0.68,72,290,134,8,1,3.52,0.97,95.90,16869,4,'Optical',4301
'DEV_P8TPLB','GPT680430','Logitech','MDL5128','6.0.1','Bluetooth',14.0,'Medium','false',0.47,18,481,144,64,1,0.59,0.10,94.70,24042,3,'Laser',15640
'DEV_X81O5H','GPT255964','Razer','MDL4601','5.6.2','Bluetooth',7.0,'Low','false',0.95,97,347,93,32,2,4.46,1.55,96.10,8970,4,'PAW3399',18365
'DEV_32HGQA','GPT256246','HyperX','MDL2700','1.0.4','Hybrid',8.0,'Medium','false',1.02,10,302,125,64,5,1.59,0.31,93.80,19824,2,'Laser',1536
'DEV_1ZS4V1','GPT862614','HyperX','MDL4666','4.1.9','Wireless 2.4GHz',10.0,'Medium','false',1.24,48,232,114,32,2,2.46,1.57,94.10,22185,2,'PMW3389',7664
'DEV_ZPZPLM','GPT296793','HyperX','MDL1174','7.3.0','Hybrid',14.0,'Medium','false',0.76,12,459,156,0,1,1.18,0.93,91.20,22690,4,'Optical',19849
'DEV_SSBH70','GPT659601','Razer','MDL9000','6.0.4','Bluetooth',13.0,'Medium','false',1.75,37,342,162,8,3,1.70,1.49,95.90,8942,1,'PAW3399',10666
'DEV_D284X1','GPT707991','Logitech','MDL1459','4.6.6','Bluetooth',19.0,'High','false',0.84,61,270,103,32,3,2.40,0.67,95.40,14461,1,'Optical',12392
'DEV_2IKXR7','GPT463426','SteelSeries','MDL4472','8.3.6','Wired',19.0,'High','false',1.13,79,228,180,16,1,3.65,1.40,93.30,4174,3,'Optical',5048
'DEV_GCOVFF','GPT983857','Corsair','MDL6520','1.4.7','Bluetooth',5.0,'High','false',1.10,78,212,123,16,3,2.29,1.94,94.00,18213,1,'Optical',20220
'DEV_RDSZTE','GPT881687','Logitech','MDL2557','2.6.8','Hybrid',15.0,'Medium','false',0.44,10,167,92,8,2,2.59,0.44,99.10,21833,3,'PMW3389',18709
'DEV_OPZA6C','GPT955271','HyperX','MDL8942','9.5.8','Hybrid',12.0,'High','false',0.69,62,129,127,64,4,4.56,1.53,90.30,9100,3,'PMW3389',19042
'DEV_T3AGX9','GPT438080','Logitech','MDL9692','8.0.0','Wireless 2.4GHz',15.0,'Medium','false',1.80,47,474,85,64,4,4.39,0.55,95.80,16153,3,'PAW3399',1292
'DEV_NU3DUN','GPT382820','Logitech','MDL6000','1.6.3','Wired',14.0,'High','false',0.50,16,263,144,32,5,0.32,0.57,98.80,5669,3,'PAW3399',12211
'DEV_W0WGAY','GPT432499','Logitech','MDL9487','3.1.8','Wireless 2.4GHz',19.0,'Medium','false',0.86,36,288,57,8,5,1.98,0.58,97.20,15488,1,'Laser',12047
'DEV_OFIKEW','GPT246180','SteelSeries','MDL5695','7.1.2','Wireless 2.4GHz',8.0,'Medium','false',1.59,74,497,98,0,5,3.40,1.78,99.70,15095,3,'PAW3399',14054
'DEV_3POTG8','GPT873783','Logitech','MDL6790','3.1.0','Wired',12.0,'Medium','false',1.69,34,113,102,32,5,3.55,1.98,90.90,23842,3,'PAW3399',13759
'DEV_QGAT7A','GPT123422','Logitech','MDL5520','8.5.9','Hybrid',19.0,'Medium','false',0.55,74,216,67,32,4,2.88,0.82,97.60,356,4,'Optical',11988
'DEV_OYW85P','GPT417667','SteelSeries','MDL4927','3.0.3','Wired',6.0,'High','false',1.82,31,390,195,8,3,0.94,1.42,99.40,12040,4,'PMW3389',23600
'DEV_G8WX1D','GPT273571','SteelSeries','MDL1776','8.8.7','Bluetooth',5.0,'Low','false',0.74,92,275,171,8,5,1.69,1.70,97.10,19148,3,'PAW3399',2395
'DEV_O1WQSZ','GPT758879','Logitech','MDL5146','4.0.8','Wired',11.0,'High','false',1.59,62,288,169,8,3,3.09,1.18,97.30,10334,4,'PAW3399',15484
'DEV_UPGK1J','GPT655752','SteelSeries','MDL4224','9.1.6','Wireless 2.4GHz',17.0,'Medium','false',1.31,28,127,181,32,5,0.81,0.50,97.60,15180,2,'Laser',14738
'DEV_B5KN4A','GPT736089','HyperX','MDL8995','5.4.6','Wireless 2.4GHz',5.0,'High','false',0.78,17,276,104,8,3,3.63,0.15,90.30,17664,5,'Laser',25510
'DEV_8ST3QM','GPT411149','Corsair','MDL4482','3.9.5','Hybrid',19.0,'Low','false',0.89,67,426,110,32,4,2.97,0.16,96.40,9538,2,'Optical',18512
'DEV_DTDZU4','GPT679411','Logitech','MDL2812','2.7.5','Wireless 2.4GHz',11.0,'Medium','false',0.15,11,262,192,32,1,3.47,0.53,96.60,18764,2,'Laser',17731
'DEV_Y6DXE7','GPT351149','HyperX','MDL3895','5.5.4','Wired',15.0,'Low','false',0.39,42,226,150,32,1,3.22,0.66,99.80,10011,5,'PMW3389',23147
'DEV_3IVLQ5','GPT858525','SteelSeries','MDL8977','6.0.1','Wireless 2.4GHz',11.0,'Low','false',1.65,84,221,122,16,1,0.17,0.21,90.30,20003,3,'Laser',19326
'DEV_DMXSO6','GPT213749','Razer','MDL7336','9.6.1','Hybrid',5.0,'High','false',1.08,60,111,140,64,1,4.40,0.49,90.40,18432,5,'PAW3399',1462
'DEV_7XUGFP','GPT579477','Logitech','MDL2595','3.0.4','Wired',17.0,'Medium','false',0.37,25,280,197,16,4,4.71,1.16,94.70,5676,3,'Laser',8404
'DEV_71LYTR','GPT736463','HyperX','MDL1515','3.6.4','Wireless 2.4GHz',16.0,'Medium','false',1.67,67,302,72,64,2,0.98,1.95,92.20,2660,1,'Laser',16509
'DEV_EJBODX','GPT709470','Logitech','MDL3889','7.7.7','Wired',16.0,'Medium','false',1.80,42,198,60,8,3,0.73,0.54,99.60,11861,1,'Laser',12065
'DEV_0KBG0R','GPT710575','Razer','MDL4083','8.1.9','Hybrid',8.0,'Medium','false',1.97,33,331,172,0,3,4.97,1.05,92.10,23745,1,'PMW3389',2974
'DEV_VTY86B','GPT530304','HyperX','MDL1119','3.2.8','Wired',20.0,'High','false',1.33,47,398,93,64,5,4.68,0.28,96.00,20177,5,'Laser',19310
'DEV_KDG705','GPT198463','SteelSeries','MDL5823','4.4.9','Wireless 2.4GHz',19.0,'Medium','false',1.21,55,218,111,32,3,3.95,1.62,97.10,17885,3,'Laser',19582
'DEV_41S1SC','GPT535280','Corsair','MDL1339','1.0.1','Wired',17.0,'High','false',1.52,34,397,90,32,2,4.04,0.89,92.50,22278,3,'PAW3399',7293
'DEV_SKLAFS','GPT373828','HyperX','MDL5025','6.1.0','Wireless 2.4GHz',16.0,'High','false',1.23,55,328,85,0,1,3.66,0.59,93.90,7475,1,'PAW3399',1514
'DEV_FVWUOV','GPT300901','Logitech','MDL8548','2.5.5','Wireless 2.4GHz',20.0,'High','false',0.88,17,337,55,64,4,3.54,1.28,97.40,10536,2,'PMW3389',23528
'DEV_DOKUR3','GPT749631','Razer','MDL7896','5.1.4','Wired',10.0,'Medium','false',0.50,13,456,77,16,1,4.33,1.81,94.00,2239,1,'Optical',5433
'DEV_1AVAD7','GPT927076','Corsair','MDL8203','5.8.9','Bluetooth',10.0,'Medium','false',0.59,34,375,99,0,4,1.08,0.77,90.60,16305,1,'Laser',15811
'DEV_SYNS7D','GPT262564','SteelSeries','MDL3647','4.2.6','Bluetooth',18.0,'Medium','false',1.54,54,321,124,0,4,1.13,1.85,92.80,24301,2,'PAW3399',15638
'DEV_6GEWK1','GPT940233','Corsair','MDL4727','4.0.1','Hybrid',19.0,'Low','false',1.50,50,322,131,64,5,2.51,1.11,92.50,23046,3,'PMW3389',12091
'DEV_WRH02D','GPT490696','HyperX','MDL6611','6.5.4','Bluetooth',8.0,'Low','false',0.65,64,405,129,16,4,0.50,1.37,90.20,4837,2,'PMW3389',6860
'DEV_WLJ1E3','GPT401320','Logitech','MDL3502','9.2.8','Bluetooth',13.0,'Medium','false',1.64,82,160,151,0,5,4.59,0.92,90.50,16534,5,'Laser',21880
'DEV_UU1SO8','GPT653455','Razer','MDL5146','8.7.8','Wireless 2.4GHz',15.0,'Medium','false',1.13,85,467,153,8,5,4.78,1.60,90.50,10217,5,'PMW3389',18906
'DEV_Y88FY0','GPT387250','HyperX','MDL8262','7.3.7','Bluetooth',9.0,'Medium','false',1.67,86,158,99,8,3,1.21,0.52,97.10,6756,5,'PMW3389',13589
'DEV_6TBUUD','GPT731197','SteelSeries','MDL2878','6.5.2','Wired',8.0,'Medium','false',1.53,78,181,163,8,4,1.59,1.51,99.90,2289,4,'PAW3399',23276
'DEV_GXPFK6','GPT970987','SteelSeries','MDL5050','3.1.0','Wired',19.0,'Medium','false',0.36,96,498,59,64,5,2.49,0.30,99.20,10668,2,'Laser',10783
'DEV_6CZ1TN','GPT381478','Razer','MDL5176','7.1.1','Bluetooth',6.0,'Medium','false',0.76,43,223,74,8,1,4.54,0.44,91.00,180,5,'PMW3389',15056
'DEV_A9XBJW','GPT642490','SteelSeries','MDL4611','8.5.0','Wireless 2.4GHz',14.0,'Medium','false',1.78,20,498,141,0,5,1.76,0.52,91.50,9767,1,'Optical',16628
'DEV_WOZ51F','GPT156579','Logitech','MDL3570','6.3.5','Bluetooth',12.0,'Medium','false',1.44,89,258,126,32,1,4.20,1.28,96.20,16070,3,'PAW3399',16171
'DEV_UNE6FZ','GPT927951','Logitech','MDL1277','4.0.3','Wireless 2.4GHz',15.0,'Low','false',1.86,58,434,128,8,2,4.54,1.18,95.30,24705,3,'Laser',3190
'DEV_NBTI7I','GPT260249','SteelSeries','MDL5353','2.7.0','Wireless 2.4GHz',19.0,'Low','false',1.60,46,296,108,16,3,3.29,0.75,99.80,17506,3,'PAW3399',6353
'DEV_YG92HC','GPT744818','Logitech','MDL7471','1.7.5','Hybrid',5.0,'Medium','false',1.49,94,406,140,32,5,0.10,0.57,97.60,18172,3,'PMW3389',13423
'DEV_FC5QNP','GPT302717','Logitech','MDL3310','1.2.2','Wireless 2.4GHz',7.0,'Low','false',1.78,67,237,50,32,2,0.98,0.34,92.90,13846,1,'PMW3389',15325
'DEV_MWOLQ9','GPT459381','Logitech','MDL4153','2.0.7','Bluetooth',5.0,'High','false',0.82,65,307,115,64,4,4.87,0.39,99.80,18473,3,'Laser',14261
'DEV_O9Z8XK','GPT246767','Logitech','MDL5783','2.5.7','Bluetooth',13.0,'High','false',1.35,76,411,154,0,5,3.48,0.95,95.00,9224,5,'Laser',12666
'DEV_S0BRQ0','GPT762458','Corsair','MDL3672','9.1.3','Bluetooth',19.0,'High','false',0.53,12,104,95,8,1,2.69,1.24,97.10,2468,2,'PAW3399',17389
'DEV_6TDPFB','GPT233592','Logitech','MDL8392','7.8.3','Wired',9.0,'High','false',0.68,56,494,110,32,3,0.53,1.77,92.20,4623,4,'PMW3389',4124
'DEV_42C9A5','GPT541348','Logitech','MDL8778','2.4.2','Hybrid',9.0,'Low','false',1.22,25,276,66,64,1,4.72,1.74,93.20,8261,4,'PAW3399',22061
'DEV_YWMA0G','GPT260171','HyperX','MDL2730','3.4.1','Hybrid',11.0,'Low','false',0.76,25,292,188,64,1,3.79,1.35,94.10,20610,1,'PMW3389',23666
'DEV_AUS6CI','GPT725648','Corsair','MDL1054','4.8.8','Wireless 2.4GHz',7.0,'Low','false',1.34,62,491,104,64,5,3.07,0.83,94.10,24195,5,'Optical',18693
'DEV_B0DAHI','GPT204606','Corsair','MDL6900','8.3.3','Hybrid',10.0,'Low','false',0.29,98,371,103,8,3,2.10,1.61,95.00,18236,5,'PAW3399',24441
'DEV_CHBHCY','GPT193708','HyperX','MDL2037','2.3.9','Wireless 2.4GHz',19.0,'Low','false',0.81,13,352,117,64,4,1.15,1.91,93.20,10795,1,'PMW3389',4242
'DEV_OKLZ7O','GPT406777','Corsair','MDL2045','1.6.0','Wireless 2.4GHz',13.0,'Low','false',1.69,67,235,161,64,4,1.42,0.15,93.60,20243,2,'PMW3389',20837
'DEV_6ITLI5','GPT900995','HyperX','MDL2095','5.6.1','Bluetooth',15.0,'Low','false',1.14,49,363,182,16,1,4.28,0.11,98.80,1119,4,'PMW3389',23193
'DEV_NWJ62Y','GPT162772','Corsair','MDL6077','7.8.4','Wireless 2.4GHz',20.0,'Low','false',0.37,81,415,145,32,4,3.66,0.39,98.30,17455,3,'Optical',4140
'DEV_YNR28X','GPT187766','Logitech','MDL3404','7.1.6','Hybrid',6.0,'High','false',0.80,46,383,98,8,5,4.99,0.42,97.00,17623,1,'Optical',808
'DEV_76QUGM','GPT557939','Corsair','MDL7185','9.9.7','Wireless 2.4GHz',6.0,'Medium','false',1.76,23,322,159,16,2,4.55,1.14,92.60,22289,1,'PAW3399',16229
'DEV_4B2N9Z','GPT377760','SteelSeries','MDL7858','7.6.8','Wireless 2.4GHz',20.0,'Medium','false',1.54,18,482,104,32,3,3.54,0.76,91.10,4462,2,'Optical',5016
'DEV_J8QRRK','GPT563000','HyperX','MDL2018','9.6.0','Hybrid',9.0,'High','false',0.16,59,244,103,8,5,3.72,0.51,97.00,8041,5,'PMW3389',14097
'DEV_956854','GPT692264','Corsair','MDL1698','7.1.5','Wired',15.0,'Medium','false',1.22,83,329,143,16,3,3.21,1.30,99.90,10635,4,'PMW3389',4711
'DEV_IL79E2','GPT902961','Razer','MDL8922','7.7.5','Bluetooth',14.0,'High','false',1.97,40,120,80,0,1,1.14,1.04,94.70,16606,1,'Optical',1478
'DEV_O6MFEM','GPT371128','Logitech','MDL6577','9.7.6','Bluetooth',13.0,'Medium','false',1.26,22,102,157,64,3,0.79,1.81,91.20,17489,1,'Optical',13698
'DEV_T0953R','GPT932332','SteelSeries','MDL9469','6.8.4','Hybrid',11.0,'Medium','false',1.99,45,241,178,16,1,0.65,1.89,91.40,8099,2,'PMW3389',15192
'DEV_DXZFOM','GPT845279','Corsair','MDL6363','6.8.3','Wired',20.0,'Low','false',0.68,21,218,168,0,1,4.45,1.05,94.40,20165,2,'PAW3399',18345
'DEV_O7T3P5','GPT908186','Corsair','MDL1058','8.4.4','Bluetooth',17.0,'Medium','false',0.78,98,476,139,64,1,0.53,1.20,96.90,19813,3,'Optical',15834
'DEV_21TWC8','GPT450578','Corsair','MDL5674','1.3.7','Wireless 2.4GHz',13.0,'High','false',0.34,37,427,85,64,5,2.54,1.48,96.50,24512,5,'PAW3399',14892
'DEV_BGJ17G','GPT133993','SteelSeries','MDL2386','2.0.6','Hybrid',11.0,'Medium','false',0.91,16,297,68,8,2,2.52,0.50,91.00,11604,2,'Optical',12605
'DEV_H2UPSN','GPT973788','Corsair','MDL2089','4.4.3','Wireless 2.4GHz',14.0,'High','false',0.96,57,100,148,16,3,2.86,1.89,94.50,22993,3,'PAW3399',20591
'DEV_IFLBM6','GPT435239','HyperX','MDL6473','6.4.8','Wired',12.0,'High','false',1.08,98,306,136,0,5,0.47,0.23,95.80,5352,1,'PAW3399',864
'DEV_OUK8CK','GPT765375','Razer','MDL9568','7.1.5','Wireless 2.4GHz',8.0,'High','false',0.88,91,301,95,0,3,3.88,1.25,94.50,18840,5,'Optical',5959
'DEV_UYYSVN','GPT625204','Logitech','MDL8010','5.4.9','Wireless 2.4GHz',20.0,'High','false',1.84,80,280,96,0,1,1.73,0.53,94.90,21028,1,'PMW3389',6887
