'PERF_1DPJOW','GPT653455',40,266,2.1,'false','Light',0.48,51855241,'Magnetic',12,92.9
'PERF_8GJGBY','GPT387250',49,256,0.9,'false','Light',0.67,41178391,'Magnetic',13,95.2
'PERF_IMSO8H','GPT731197',26,408,1.9,'false','Heavy',1.80,42296706,'Mechanical',14,97.4
'PERF_H5HZHM','GPT970987',34,320,2.4,'false','Medium',1.84,46309081,'Optical',18,90.7
'PERF_7KRXD8','GPT381478',25,436,1.3,'false','Heavy',0.68,43040635,'Magnetic',21,92.2
'PERF_Y78YCR','GPT642490',41,356,1.8,'false','Light',1.45,61454640,'Optical',17,91.2
'PERF_0U88DN','GPT156579',32,285,3.0,'false','Heavy',1.34,66520530,'Mechanical',22,99.8
'PERF_O74TVF','GPT927951',25,330,1.2,'false','Medium',0.95,60823650,'Optical',22,93.9
'PERF_2WRJQ1','GPT260249',41,393,1.1,'false','Light',1.29,57315254,'Mechanical',20,93.3
'PERF_UJPCLZ','GPT744818',42,371,2.7,'false','Light',0.40,54389340,'Magnetic',20,95.0
'PERF_18JUP4','GPT302717',43,385,1.8,'false','Light',1.92,41560344,'Mechanical',14,92.2
'PERF_7I7EHO','GPT459381',43,342,1.3,'false','Light',0.97,20633501,'Optical',22,90.3
'PERF_26HEC6','GPT246767',22,430,1.4,'false','Light',0.42,35204339,'Magnetic',12,95.8
'PERF_5NLUS9','GPT762458',30,369,0.9,'false','Heavy',1.39,38191819,'Mechanical',13,97.5
'PERF_07MYOK','GPT233592',36,315,1.6,'false','Light',0.54,24498192,'Magnetic',22,96.1
'PERF_Y0M8IN','GPT541348',49,305,1.8,'false','Medium',1.10,57898428,'Mechanical',23,97.1
'PERF_RI18ZS','GPT260171',26,332,1.5,'false','Heavy',0.93,61286290,'Magnetic',24,96.4
'PERF_J1Y3L2','GPT725648',40,400,2.1,'false','Light',1.06,35092016,'Optical',14,98.8
'PERF_09HBNM','GPT204606',25,308,1.3,'false','Heavy',0.12,56871688,'Optical',16,94.4
'PERF_GORTKV','GPT193708',44,273,2.0,'false','Medium',1.08,26289350,'Mechanical',20,92.5
'PERF_TARKHO','GPT406777',37,329,2.3,'false','Light',0.77,40825367,'Optical',17,95.2
'PERF_FUP3AC','GPT900995',22,433,2.3,'false','Light',0.66,48367669,'Optical',15,99.1
'PERF_GGSUO0','GPT162772',42,321,0.6,'false','Medium',1.88,48089040,'Optical',18,97.5
'PERF_1S24XG','GPT187766',36,404,0.7,'false','Light',0.49,30908294,'Optical',22,91.4
'PERF_FYNU4X','GPT557939',24,382,1.9,'false','Light',1.93,45714436,'Optical',16,98.1
'PERF_D5B8M0','GPT377760',26,345,2.2,'false','Medium',0.38,65167602,'Mechanical',15,92.2
'PERF_KPM05N','GPT563000',50,369,2.5,'false','Light',0.23,35434109,'Mechanical',14,95.5
'PERF_3P3SGD','GPT692264',27,394,1.8,'false','Heavy',0.63,61608237,'Optical',20,96.2
'PERF_L54NXA','GPT902961',34,408,2.5,'false','Light',0.17,50099201,'Mechanical',24,94.4
'PERF_XKYRCR','GPT371128',35,396,1.1,'false','Medium',1.64,67483267,'Magnetic',22,93.6
'PERF_TDD3CT','GPT932332',33,393,1.4,'false','Heavy',0.44,22259270,'Magnetic',15,98.7
'PERF_JH78GG','GPT845279',31,434,2.2,'false','Heavy',0.27,24846590,'Optical',19,98.5
'PERF_N6DQ94','GPT908186',26,254,1.9,'false','Heavy',1.24,37449996,'Optical',23,97.5
'PERF_TWPD8G','GPT450578',23,251,2.8,'false','Medium',0.87,25022363,'Mechanical',24,99.6
'PERF_QQZUW2','GPT133993',31,266,1.6,'false','Light',1.52,31978939,'Mechanical',14,90.0
'PERF_NXVT6N','GPT973788',31,292,2.9,'false','Medium',0.20,63172607,'Optical',21,94.8
'PERF_KMK1HS','GPT435239',32,370,2.3,'false','Light',1.14,34545376,'Mechanical',16,95.8
'PERF_1BZOZ8','GPT765375',38,290,2.3,'false','Light',1.05,23529953,'Optical',17,91.8
'PERF_0QT4OU','GPT625204',39,318,0.8,'false','Medium',0.59,35679509,'Mechanical',24,94.3
'PERF_1U4ZGG','GPT882147',46,316,3.0,'false','Heavy',1.92,64630121,'Mechanical',22,94.3
'PERF_F0ZO8Z','GPT800921',39,326,0.7,'false','Medium',0.73,36398015,'Optical',19,93.5
'PERF_YOFZZ6','GPT937505',25,253,2.0,'false','Heavy',0.88,24816848,'Magnetic',14,97.1
'PERF_MLFBNA','GPT250883',45,301,2.0,'false','Light',0.70,35939648,'Optical',24,90.4
'PERF_TS5RMR','GPT943326',37,404,2.0,'false','Light',1.23,59317342,'Mechanical',12,98.1
'PERF_2929Z5','GPT775201',22,360,1.2,'false','Medium',1.87,63436786,'Mechanical',15,91.4
'PERF_85184C','GPT985354',25,382,0.6,'false','Heavy',1.93,59822993,'Optical',22,90.7
'PERF_0MVSAO','GPT243589',28,365,2.4,'false','Medium',0.84,45759502,'Mechanical',22,93.5
'PERF_OIB87W','GPT798654',24,369,0.8,'false','Light',0.61,59831580,'Mechanical',12,97.1
'PERF_XR6CL4','GPT104309',44,322,0.6,'false','Heavy',0.50,29411639,'Magnetic',19,90.2
'PERF_HS1ME6','GPT297575',37,292,2.8,'false','Medium',0.74,63272695,'Magnetic',24,92.5
'PERF_F4CB40','GPT819376',39,382,2.8,'false','Heavy',1.22,62026647,'Magnetic',14,93.4
'PERF_XOJE5K','GPT336143',21,331,1.1,'false','Medium',0.87,21629114,'Optical',17,95.7
'PERF_L8802I','GPT535048',35,429,1.3,'false','Medium',0.93,28965932,'Magnetic',13,97.5
'PERF_XRAD2Q','GPT462461',21,383,1.0,'false','Light',0.14,28033312,'Optical',24,91.1
'PERF_Z8ZA51','GPT511957',44,421,0.9,'false','Light',0.50,38658436,'Magnetic',15,97.7
'PERF_N38YV8','GPT804290',20,357,1.7,'false','Heavy',0.70,60891683,'Optical',22,94.5
'PERF_491ADL','GPT168873',48,398,2.5,'false','Medium',1.10,33915112,'Mechanical',20,90.9
'PERF_YFZL4T','GPT215066',44,375,1.0,'false','Heavy',1.69,29072013,'Magnetic',13,98.0
'PERF_AFJVHZ','GPT457463',37,253,1.6,'false','Light',1.87,47765437,'Mechanical',14,93.0
'PERF_XC2065','GPT857630',20,402,2.3,'false','Light',0.98,38000568,'Magnetic',22,94.1
'PERF_BC6L71','GPT400380',31,364,1.2,'false','Heavy',0.29,20982777,'Mechanical',21,95.1
'PERF_KDNSUY','GPT831368',40,297,1.5,'false','Heavy',0.28,67858382,'Optical',24,93.8
'PERF_BXDAXL','GPT938889',40,298,1.0,'false','Heavy',0.92,27745293,'Magnetic',21,96.7
'PERF_EVQLEK','GPT635418',27,366,1.9,'false','Light',1.84,41130846,'Mechanical',21,91.1
'PERF_G5WC56','GPT582760',30,274,2.2,'false','Light',1.64,26594449,'Magnetic',12,96.1
'PERF_KBENXN','GPT115269',43,306,2.2,'false','Medium',0.11,60331892,'Optical',22,94.2
'PERF_CZGP3J','GPT545306',40,413,1.2,'false','Medium',0.32,65021219,'Mechanical',16,99.8
'PERF_GGFYT9','GPT892982',35,383,0.6,'false','Medium',0.53,41662058,'Mechanical',14,94.0
'PERF_XWK5FM','GPT620047',40,335,2.2,'false','Medium',0.38,23575120,'Magnetic',17,96.6
'PERF_K8VFLC','GPT941303',49,299,2.5,'false','Medium',0.91,30066622,'Optical',23,94.1
'PERF_1M2O0H','GPT989247',37,262,2.2,'false','Heavy',1.38,49892733,'Magnetic',15,96.9
'PERF_4EETTV','GPT589169',43,266,1.2,'false','Light',0.19,38147199,'Magnetic',22,94.2
'PERF_FMCTQE','GPT597296',29,390,1.7,'false','Medium',0.93,47224476,'Optical',13,92.3
'PERF_RR2GFX','GPT324121',46,271,2.5,'false','Light',1.22,49007990,'Magnetic',14,94.9
'PERF_O2SD3M','GPT320636',36,299,1.6,'false','Light',0.46,45553684,'Magnetic',12,97.2
'PERF_I30NS8','GPT666591',26,379,2.0,'false','Heavy',1.89,38182368,'Mechanical',18,96.6
'PERF_U12F9V','GPT751698',45,283,2.7,'false','Light',1.90,56179288,'Mechanical',16,92.8
'PERF_PPKHLE','GPT731480',48,450,2.4,'false','Medium',0.15,30401235,'Magnetic',22,96.7
'PERF_PIMPOQ','GPT276102',48,383,1.4,'false','Light',1.09,39292761,'Optical',20,92.2
'PERF_OM7JQC','GPT240966',36,364,0.7,'false','Heavy',1.14,29576438,'Optical',13,93.7
'PERF_02IPIN','GPT933507',41,296,0.9,'false','Light',1.96,22722314,'Optical',12,95.5
'PERF_NF9SF4','GPT680575',36,331,3.0,'false','Heavy',0.72,29808988,'Magnetic',16,95.2
'PERF_7T20WA','GPT205218',30,295,0.8,'false','Medium',1.97,38485702,'Mechanical',19,93.5
'PERF_LDCAQN','GPT814895',40,326,2.5,'false','Light',1.86,29156587,'Optical',19,98.3
'PERF_UNSY7L','GPT182570',38,395,1.6,'false','Medium',1.69,35875983,'Mechanical',19,96.0
'PERF_LUHLDD','GPT311968',50,398,1.4,'false','Light',1.40,51599840,'Optical',23,93.5
'PERF_SGSR4O','GPT336721',20,279,1.3,'false','Medium',1.20,29955454,'Mechanical',12,95.4
'PERF_2E4PML','GPT187692',48,392,0.7,'false','Medium',1.34,30283814,'Optical',16,98.7
'PERF_J9Q5ID','GPT282969',47,378,2.4,'false','Light',1.95,45829515,'Mechanical',22,95.0
'PERF_CUBK6I','GPT230641',25,349,0.6,'false','Heavy',0.37,57851874,'Magnetic',20,91.9
'PERF_S7L4IR','GPT813898',47,319,1.7,'false','Light',1.00,21244526,'Magnetic',22,94.8
'PERF_XL5FYH','GPT724451',33,441,1.9,'false','Light',1.67,32215565,'Mechanical',21,99.6
'PERF_SP5EQU','GPT672740',30,355,1.6,'false','Heavy',1.47,34571104,'Optical',18,99.8
'PERF_WWHJXT','GPT491154',38,266,2.3,'false','Light',0.23,51282795,'Magnetic',23,96.9
'PERF_E9A0ML','GPT478173',34,397,1.5,'false','Light',1.75,58844749,'Mechanical',24,91.0
'PERF_RAFPT4','GPT356859',40,374,2.9,'false','Heavy',1.61,62596419,'Magnetic',16,98.1
'PERF_SWEBN8','GPT853242',29,275,1.8,'false','Light',0.48,62456390,'Mechanical',23,93.1
'PERF_X3H5EZ','GPT310630',35,373,2.7,'false','Heavy',0.91,29836682,'Mechanical',12,94.9
'PERF_S0CW2P','GPT678450',35,429,2.9,'false','Medium',1.57,60966043,'Magnetic',24,91.2
'PERF_6YWTCN','GPT599970',41,419,1.1,'false','Light',0.21,40114163,'Mechanical',24,94.2
'PERF_APCER2','GPT201712',35,262,1.9,'false','Heavy',1.10,56770613,'Optical',12,94.6
'PERF_HKKO03','GPT442708',38,269,1.8,'false','Light',0.30,66336721,'Mechanical',21,97.4
'PERF_P02EOU','GPT952718',39,284,2.2,'false','Heavy',0.66,25837211,'Mechanical',14,92.1
'PERF_LTXY3J','GPT633052',46,335,2.9,'false','Medium',1.66,52393864,'Magnetic',13,93.8
'PERF_0JF1R4','GPT951552',20,409,1.5,'false','Light',1.40,36292628,'Magnetic',23,93.5
'PERF_1K2FAA','GPT549531',21,250,1.8,'false','Light',0.17,39045742,'Magnetic',23,90.1
'PERF_DHO4IW','GPT863339',33,318,3.0,'false','Medium',1.81,50253105,'Mechanical',17,94.6
'PERF_ZCKUOZ','GPT193603',27,273,1.6,'false','Medium',1.16,46347971,'Magnetic',21,92.2
'PERF_MQKLYU','GPT740461',47,351,3.0,'false','Medium',0.80,40768480,'Magnetic',18,98.5
'PERF_RIJCY8','GPT166042',45,260,2.7,'false','Light',0.25,37294266,'Magnetic',15,99.8
'PERF_LMW196','GPT834122',23,410,1.7,'false','Heavy',0.75,25311740,'Magnetic',12,91.6
'PERF_UTYE65','GPT782114',32,265,1.5,'false','Light',0.20,61652154,'Magnetic',23,98.4
'PERF_XAASE9','GPT499571',36,280,0.6,'false','Light',0.51,46192001,'Mechanical',14,97.0
'PERF_2J210H','GPT239099',20,390,2.1,'false','Light',0.30,37348845,'Magnetic',16,95.7
'PERF_JSLZX9','GPT896693',45,429,0.9,'false','Medium',0.65,60660484,'Optical',24,97.8
'PERF_PPW718','GPT122841',46,374,1.0,'false','Light',0.88,38366614,'Optical',24,93.8
'PERF_6CEJRS','GPT301041',40,262,2.3,'false','Medium',1.93,53557311,'Magnetic',12,98.5
'PERF_BRBAZL','GPT955872',41,393,1.8,'false','Heavy',0.85,50834002,'Magnetic',21,95.7
'PERF_GPOMP3','GPT513812',37,314,2.9,'false','Medium',1.11,27093025,'Mechanical',17,92.1
'PERF_PVG3VS','GPT595022',32,373,2.5,'false','Medium',1.04,28325647,'Optical',24,91.8
'PERF_OJ98U0','GPT301382',40,282,1.4,'false','Light',1.38,35861843,'Magnetic',21,95.2
'PERF_DPGN2R','GPT250547',39,357,1.1,'false','Heavy',0.78,67165578,'Mechanical',15,93.3
'PERF_QE09CP','GPT917839',33,396,0.6,'false','Medium',0.26,67956761,'Mechanical',17,99.7
'PERF_6RMT3G','GPT799965',22,351,2.7,'false','Medium',0.42,42726817,'Magnetic',19,98.3
'PERF_H5JSSA','GPT761284',31,252,1.2,'false','Heavy',1.93,54529636,'Optical',14,95.8
'PERF_V6QVT7','GPT211815',42,355,2.2,'false','Heavy',0.94,49101614,'Optical',24,96.1
'PERF_QJ0HYF','GPT553544',22,331,1.5,'false','Medium',0.50,59151725,'Mechanical',22,96.8
'PERF_0TN848','GPT375710',22,354,1.5,'false','Medium',1.25,40380545,'Magnetic',16,99.8
'PERF_QCFB36','GPT198069',35,403,1.1,'false','Medium',0.27,44483654,'Optical',19,95.6
'PERF_BKX8SO','GPT773240',21,294,2.6,'false','Light',0.27,29067844,'Mechanical',23,96.0
'PERF_IBLDW4','GPT228843',48,281,0.8,'false','Medium',0.55,26114614,'Magnetic',21,93.5
'PERF_KSO4RP','GPT824062',47,399,1.7,'false','Light',0.56,62079169,'Mechanical',17,91.4
'PERF_NH9NJS','GPT438275',38,384,0.8,'false','Medium',0.89,68937057,'Magnetic',17,93.0
'PERF_ENLLR0','GPT258141',25,337,2.3,'false','Heavy',0.39,44434768,'Magnetic',18,93.2
'PERF_N3IRJA','GPT763230',20,345,2.4,'false','Heavy',0.63,24130217,'Mechanical',20,91.5
'PERF_KGJQEF','GPT282360',42,410,1.3,'false','Light',1.94,40005232,'Magnetic',18,91.0
'PERF_T1SINU','GPT575298',22,268,0.8,'false','Light',1.30,21390171,'Magnetic',16,95.0
'PERF_T1FI6W','GPT673639',24,438,3.0,'false','Light',0.59,44842902,'Optical',16,93.6
'PERF_HKKOH4','GPT455492',35,325,2.4,'false','Heavy',1.92,31350386,'Magnetic',24,99.5
'PERF_10M5NH','GPT772732',31,433,0.6,'false','Heavy',0.68,28913061,'Magnetic',23,92.3
'PERF_1JL0JB','GPT450589',49,348,0.7,'false','Heavy',1.09,24157475,'Magnetic',13,93.8
'PERF_MU9DOV','GPT568687',45,416,2.1,'false','Heavy',1.56,53123944,'Optical',14,91.6
'PERF_6FI6NT','GPT493213',26,346,3.0,'false','Light',1.80,41860280,'Optical',12,92.5
'PERF_ZV04YM','GPT571658',28,410,1.8,'false','Medium',1.37,27186574,'Magnetic',23,96.0
'PERF_TZ9QZ4','GPT798204',23,437,2.0,'false','Medium',1.03,40789880,'Mechanical',16,98.9
'PERF_N9N5NI','GPT657975',26,308,1.4,'false','Heavy',0.68,53433647,'Optical',12,98.7
'PERF_1173BN','GPT370359',24,389,0.7,'false','Heavy',1.73,53938269,'Optical',24,94.2
'PERF_N5K3K8','GPT500886',50,426,0.7,'false','Light',1.72,29752330,'Magnetic',23,94.7
'PERF_W84S8V','GPT738978',47,374,1.0,'false','Heavy',1.08,24062337,'Mechanical',21,90.8
'PERF_0MRZZB','GPT251025',35,276,1.4,'false','Light',1.66,61783070,'Optical',23,92.1
'PERF_REUKR1','GPT984386',20,326,0.6,'false','Medium',1.86,63795470,'Magnetic',12,92.3
'PERF_MGC88B','GPT386904',25,389,2.8,'false','Light',0.18,41540241,'Optical',21,97.5
'PERF_TZBELS','GPT997624',25,376,0.9,'false','Heavy',2.00,24003346,'Mechanical',12,98.3
'PERF_TZY9FF','GPT818894',34,425,1.6,'false','Light',1.69,53518121,'Mechanical',23,91.8
'PERF_KURUT3','GPT672735',27,441,2.0,'false','Light',0.16,39017426,'Mechanical',24,94.6
'PERF_S8PZKF','GPT212208',24,433,1.1,'false','Light',1.98,40232418,'Mechanical',16,92.5
'PERF_7FBXL8','GPT854381',24,386,2.9,'false','Heavy',0.60,35646418,'Mechanical',18,99.0
'PERF_TDPTRU','GPT847129',42,337,2.7,'false','Medium',1.04,65270640,'Mechanical',24,99.1
'PERF_PJGW37','GPT823854',38,332,1.8,'false','Medium',1.94,45820615,'Mechanical',16,98.7
'PERF_BHJ05W','GPT149360',44,406,1.8,'false','Light',1.29,37315218,'Magnetic',19,96.4
'PERF_DVGD7H','GPT708715',32,301,2.8,'false','Medium',0.84,66248250,'Optical',12,90.3
'PERF_XN82KP','GPT163600',41,255,1.6,'false','Medium',0.42,69923282,'Optical',14,94.0
'PERF_B8G464','GPT461870',38,358,1.5,'false','Heavy',0.50,26292507,'Mechanical',12,96.4
'PERF_XWXOTX','GPT282001',29,406,1.4,'false','Heavy',1.23,39676332,'Magnetic',19,94.9
'PERF_P5DNR6','GPT613284',36,433,1.4,'false','Medium',1.78,47874328,'Magnetic',13,99.9
'PERF_R9LOVN','GPT422076',31,438,0.9,'false','Medium',0.30,66098710,'Magnetic',14,92.6
'PERF_2V3ZP8','GPT870960',26,353,2.0,'false','Light',0.18,41042558,'Magnetic',15,97.5
'PERF_ZUM77X','GPT553604',37,384,1.1,'false','Light',1.87,53617240,'Optical',18,91.0
'PERF_BMD2MX','GPT894106',43,432,1.4,'false','Heavy',1.57,57560197,'Optical',20,92.0
'PERF_NL0792','GPT496427',50,291,2.5,'false','Heavy',0.83,30162130,'Mechanical',23,96.3
'PERF_UT57AN','GPT765455',45,252,0.7,'false','Light',0.25,60800751,'Mechanical',21,92.7
'PERF_WENAZ0','GPT944671',34,327,1.1,'false','Light',1.16,43493915,'Mechanical',15,91.7
'PERF_U97BJJ','GPT910595',26,309,1.8,'false','Light',0.46,43492331,'Optical',20,96.0
'PERF_R648OB','GPT555130',31,306,0.6,'false','Medium',0.57,34044808,'Optical',24,90.9
'PERF_8P4LKE','GPT880462',38,342,0.6,'false','Medium',1.57,39612296,'Optical',12,90.1
'PERF_S5FDKT','GPT692222',21,350,1.1,'false','Heavy',1.13,33830205,'Magnetic',22,99.8
'PERF_8L2GGJ','GPT874986',37,417,1.7,'false','Heavy',0.19,41238953,'Mechanical',24,90.7
'PERF_Z5MFBC','GPT788352',46,357,2.6,'false','Heavy',1.62,63123981,'Magnetic',24,90.6
'PERF_EY4KWV','GPT236234',48,422,2.3,'false','Light',1.14,67478805,'Optical',17,94.2
'PERF_QYNSE7','GPT326716',22,377,1.3,'false','Heavy',0.57,27279804,'Magnetic',17,90.7
'PERF_MZLH92','GPT548374',22,382,1.8,'false','Heavy',1.72,57109545,'Mechanical',21,92.9
'PERF_7VIWUM','GPT184320',41,322,1.3,'false','Light',1.24,41770400,'Mechanical',21,91.6
'PERF_WUQEKK','GPT133955',23,327,1.9,'false','Medium',1.68,62245393,'Optical',19,99.9
'PERF_YZZHLX','GPT769771',46,432,2.3,'false','Light',0.80,40623119,'Magnetic',22,90.1
'PERF_X8URT6','GPT108131',35,290,2.0,'false','Light',1.51,62429368,'Magnetic',18,94.6
'PERF_BE4ZOJ','GPT233543',42,298,2.1,'false','Light',0.84,44347327,'Mechanical',20,97.6
'PERF_I2CE6X','GPT400207',32,338,2.1,'false','Light',0.36,21618050,'Optical',18,90.0
'PERF_KK8YNL','GPT260744',32,399,2.1,'false','Light',1.90,59308364,'Mechanical',12,99.4
'PERF_JM1K6R','GPT838891',46,433,1.9,'false','Medium',0.69,63944532,'Optical',18,94.8
'PERF_FRJNAT','GPT189396',45,376,1.2,'false','Light',1.57,47795578,'Mechanical',20,98.5
'PERF_CBD4BV','GPT791480',29,419,1.4,'false','Light',1.34,42477430,'Optical',21,91.7
'PERF_LUX8OL','GPT717389',46,370,2.1,'false','Medium',1.44,63466062,'Magnetic',23,96.8
'PERF_TV84X4','GPT356281',30,314,1.0,'false','Heavy',0.13,54507341,'Mechanical',12,90.6
'PERF_4PY68C','GPT917141',20,308,0.7,'false','Light',1.88,36331742,'Magnetic',17,93.2
'PERF_CFH5YN','GPT552179',44,359,1.5,'false','Medium',0.90,21348247,'Optical',15,96.9
'PERF_KPDSNA','GPT320248',50,309,0.6,'false','Medium',0.26,29103255,'Magnetic',13,90.6
'PERF_A82KWG','GPT471241',36,257,1.2,'false','Light',1.23,68031694,'Optical',23,93.5
'PERF_4XG871','GPT762606',36,362,1.2,'false','Medium',0.97,67101336,'Magnetic',17,91.2
'PERF_HV6LBJ','GPT156282',32,336,1.7,'false','Medium',1.50,40054420,'Magnetic',22,94.3
'PERF_5FF9LJ','GPT466835',45,393,1.0,'false','Light',1.59,59711406,'Mechanical',14,91.2
'PERF_PWGG6L','GPT182655',34,326,3.0,'false','Medium',1.64,35258991,'Optical',17,93.2
'PERF_SY5FKE','GPT858985',23,314,2.9,'false','Heavy',0.65,65155381,'Mechanical',12,90.4
'PERF_CS8OW8','GPT400778',42,428,1.2,'false','Light',0.82,40072664,'Magnetic',19,91.4
'PERF_3MN2EF','GPT905679',35,276,1.0,'false','Medium',1.90,64551364,'Mechanical',14,96.8
'PERF_FAR999','GPT665906',39,416,1.0,'false','Light',1.29,38189822,'Magnetic',21,95.4
'PERF_OAG2W5','GPT440187',48,280,1.5,'false','Light',0.33,52803204,'Mechanical',19,92.4
'PERF_5K9C4S','GPT836432',20,252,2.2,'false','Medium',0.21,30770434,'Optical',12,90.9
'PERF_FLVE0N','GPT570031',37,330,2.1,'false','Light',1.92,35039105,'Magnetic',13,90.6
'PERF_QWMV3C','GPT879289',48,275,2.8,'false','Medium',1.03,43652606,'Optical',24,99.9
'PERF_OGLNSX','GPT719959',28,330,0.9,'false','Light',0.42,35049419,'Optical',22,96.3
'PERF_O5298W','GPT146325',39,293,1.4,'false','Medium',0.98,51167501,'Mechanical',17,97.7
'PERF_QX2Y4G','GPT703697',27,442,0.7,'false','Light',0.61,49833403,'Optical',18,93.3
'PERF_IITUJ3','GPT811719',33,423,2.0,'false','Light',1.81,42134089,'Magnetic',23,91.4
'PERF_SWIZ83','GPT728496',21,280,2.5,'false','Medium',1.49,60012485,'Magnetic',15,95.3
'PERF_9BCDV2','GPT912294',21,357,0.7,'false','Heavy',1.11,43175405,'Optical',14,92.9
'PERF_I8K69R','GPT953473',42,416,1.9,'false','Heavy',0.23,32188887,'Mechanical',14,93.3
'PERF_KYJSJQ','GPT894863',25,432,1.7,'false','Light',1.58,67829823,'Magnetic',12,92.3
'PERF_GYYBVI','GPT371392',25,408,1.6,'false','Heavy',0.65,53015852,'Optical',17,95.1
'PERF_U2YZP5','GPT440623',26,338,0.9,'false','Light',1.26,59715470,'Optical',15,95.4
'PERF_HYZGK6','GPT361045',29,427,1.9,'false','Heavy',0.92,48701997,'Optical',22,99.1
'PERF_RGJHJX','GPT845746',45,375,1.8,'false','Heavy',1.74,44872259,'Mechanical',15,93.4
'PERF_9ESAPR','GPT825358',43,387,1.7,'false','Medium',1.14,38931516,'Magnetic',23,96.0
'PERF_SU09MX','GPT252839',42,363,2.5,'false','Medium',0.45,49689289,'Magnetic',14,97.3
'PERF_GI957V','GPT805407',23,441,2.2,'false','Heavy',0.55,34182927,'Magnetic',21,95.1
'PERF_O3I0XO','GPT606382',22,388,0.7,'false','Heavy',0.78,32953942,'Optical',15,91.4
'PERF_PZP11Z','GPT516098',43,415,2.6,'false','Medium',0.16,62607683,'Mechanical',19,96.5
'PERF_67MXM3','GPT824864',32,313,1.2,'false','Heavy',1.56,41991249,'Magnetic',22,99.3
'PERF_AAN5D3','GPT368055',33,320,2.8,'false','Light',0.46,42197668,'Optical',19,98.2
'PERF_1YFK2D','GPT988855',44,393,2.8,'false','Light',0.82,42632211,'Mechanical',14,94.2
'PERF_84D3W3','GPT943861',49,304,2.9,'false','Light',1.82,61463716,'Mechanical',16,97.3
'PERF_H691VP','GPT517917',48,420,1.5,'false','Heavy',0.78,49518677,'Optical',22,98.5
'PERF_J3BW71','GPT396714',43,344,1.2,'false','Heavy',0.83,50041192,'Optical',24,91.3
'PERF_3B7XW1','GPT261429',41,385,1.4,'false','Light',0.39,41625675,'Magnetic',15,90.7
'PERF_75R0P9','GPT465545',24,353,2.6,'false','Light',0.64,29361113,'Optical',12,90.5
'PERF_Y4V5VN','GPT551193',44,296,0.7,'false','Heavy',1.75,41126070,'Optical',14,94.7
'PERF_DZWXQ2','GPT850269',24,277,2.7,'false','Medium',1.59,42795646,'Optical',14,92.1
'PERF_J3BJ50','GPT379007',21,258,0.7,'false','Heavy',0.94,36344408,'Optical',24,94.9
'PERF_N8NWJF','GPT263768',49,374,2.2,'false','Heavy',1.46,22081802,'Mechanical',22,98.0
'PERF_QZG37U','GPT234953',25,297,1.5,'false','Heavy',1.81,28275034,'Magnetic',24,95.0
'PERF_WVOGML','GPT908637',33,307,2.0,'false','Light',0.64,38786946,'Magnetic',13,96.3
'PERF_E24L6V','GPT387959',49,324,1.0,'false','Heavy',1.80,41422179,'Magnetic',23,94.1
'PERF_9S6OFB','GPT570885',22,267,2.8,'false','Light',1.11,23661584,'Magnetic',17,94.3
'PERF_DRH5EH','GPT654207',39,409,2.5,'false','Medium',0.38,27961841,'Optical',24,99.9
'PERF_0N5B1T','GPT468691',31,404,0.9,'false','Medium',0.16,67768127,'Magnetic',21,92.8
'PERF_6B996Z','GPT166415',38,380,2.9,'false','Light',1.66,40379384,'Optical',16,93.8
'PERF_GGOM44','GPT283197',28,326,1.2,'false','Light',0.73,47380630,'Optical',23,93.7
'PERF_N5PVTX','GPT806873',50,337,1.5,'false','Light',1.21,27107003,'Magnetic',15,91.5
'PERF_AY32YP','GPT901601',24,266,1.6,'false','Heavy',1.48,38003323,'Optical',24,92.6
'PERF_F5F030','GPT971767',37,423,2.6,'false','Medium',1.38,29222934,'Optical',13,91.6
'PERF_KX2L8K','GPT468281',39,303,0.6,'false','Heavy',1.05,35926282,'Magnetic',17,99.6
'PERF_74YZAZ','GPT957408',45,269,0.9,'false','Heavy',1.01,40808563,'Magnetic',19,90.7
'PERF_5FE7UG','GPT169631',24,267,2.5,'false','Light',0.75,31732249,'Magnetic',15,90.2
'PERF_BNRA9Y','GPT823249',29,448,1.2,'false','Medium',1.59,50422120,'Magnetic',15,97.4
'PERF_3563ZD','GPT292550',50,388,2.1,'false','Medium',0.82,46570573,'Magnetic',17,94.5
'PERF_VK2GWF','GPT548758',33,427,0.7,'false','Heavy',0.69,25743816,'Mechanical',15,90.6
'PERF_VEVAWR','GPT178345',27,363,2.8,'false','Heavy',0.60,55338330,'Mechanical',18,94.4
'PERF_I7MY1T','GPT532180',24,443,1.5,'false','Heavy',1.04,63369141,'Mechanical',22,99.8
'PERF_CJ3YTD','GPT436047',24,301,2.5,'false','Heavy',0.99,61887679,'Optical',20,97.0
'PERF_TXDTNP','GPT355725',41,389,1.2,'false','Light',0.52,30803347,'Magnetic',15,91.5
'PERF_5DQPMX','GPT671852',46,304,2.8,'false','Light',1.31,40019745,'Optical',22,94.8
'PERF_8T6AR8','GPT532058',33,308,1.6,'false','Light',0.40,49366000,'Optical',13,96.9
'PERF_U7T2Z1','GPT663545',40,312,0.8,'false','Heavy',0.80,57257534,'Optical',12,94.3
'PERF_7CKOY7','GPT979654',22,442,0.9,'false','Heavy',1.66,63079124,'Magnetic',18,97.4
'PERF_CEUPXC','GPT731892',20,254,2.2,'false','Light',1.07,54258863,'Magnetic',23,92.2
