'MECH_G07XO5','PERF_KWA0MF','DEV_LPOCPI',68.20,1.8,'Membrane',68498650,2,'6KRO',98.1,97.1,0.77,1.7,1.3,2.3,3.8,'Moderate','Plate Mount',1.2,'ABS','Double Shot',2,'false',3,9
'MECH_2IOSQF','PERF_TU3M23','DEV_4QZR5N',55.10,3.0,'Mechanical',69532736,11,'NKRO',92.6,91.9,0.11,2.3,1.8,2.3,3.4,'None','Plate Mount',1.2,'Double Shot PBT','Double Shot',3,'false',10,6
'MECH_71DRHM','PERF_0MJDSC','DEV_YNQ9VB',75.10,3.6,'Magnetic',52547605,51,'6KRO',98.9,94.0,0.12,2.0,2.4,2.3,3.3,'Minimal','Screw-in',1.3,'Double Shot PBT','Double Shot',1,'false',8,9
'MECH_RZLSRF','PERF_4V3K70','DEV_ULNWE8',55.20,4.0,'Mechanical',79949328,73,'6KRO',92.8,93.1,0.74,1.8,1.4,2.4,3.9,'Minimal','PCB Mount',1.2,'PBT','Double Shot',9,'false',6,5
'MECH_3ZP5Q4','PERF_FQVVND','DEV_S3UZBW',60.80,2.0,'Mechanical',90357491,58,'6KRO',90.5,98.0,1.66,2.2,1.0,1.6,3.8,'Moderate','PCB Mount',1.1,'ABS','Laser Etched',4,'false',1,3
'MECH_B8YTUK','PERF_YXF6WA','DEV_BY6CVN',69.90,2.9,'Mechanical',59010759,92,'6KRO',96.8,94.5,0.31,1.9,1.7,2.4,3.0,'Minimal','Plate Mount',1.4,'Double Shot PBT','Laser Etched',6,'false',0,1
'MECH_8VNU4A','PERF_CTND6Q','DEV_EDJRAE',47.00,3.9,'Mechanical',26911594,44,'6KRO',92.3,96.8,1.64,1.7,1.4,1.9,3.6,'Minimal','Screw-in',1.2,'Double Shot PBT','Laser Etched',6,'true',1,4
'MECH_TGIEQ6','PERF_77MAMN','DEV_23O57O',48.20,2.4,'Mechanical',47802257,16,'6KRO',93.6,98.3,0.39,2.2,2.0,1.6,3.1,'Moderate','PCB Mount',1.2,'PBT','Laser Etched',8,'true',3,1
'MECH_CTA3KI','PERF_US1DXT','DEV_BVNMJ1',66.80,2.8,'Optical',92201531,2,'6KRO',90.6,97.1,0.73,1.1,1.3,1.6,3.7,'Minimal','Screw-in',1.1,'PBT','Dye Sub',1,'false',9,6
'MECH_9KUODS','PERF_2TEFPS','DEV_E0JLH6',76.10,2.9,'Mechanical',82012992,52,'2KRO',97.7,92.0,0.55,1.4,2.4,2.2,3.5,'Minimal','Screw-in',1.3,'Double Shot PBT','Double Shot',9,'true',4,10
'MECH_PUYD23','PERF_MF1YGK','DEV_NT35P9',48.70,2.0,'Magnetic',25795031,51,'NKRO',99.0,93.5,1.13,1.8,1.0,2.0,3.7,'Moderate','Plate Mount',1.3,'ABS','Dye Sub',8,'true',13,4
'MECH_GZW4XG','PERF_V7IKUT','DEV_J8PQGM',58.80,3.4,'Membrane',70845348,51,'6KRO',99.2,100.0,0.21,1.2,1.4,2.5,4.0,'Moderate','PCB Mount',1.5,'ABS','Dye Sub',1,'true',2,1
'MECH_0ZCRYH','PERF_EGFEYW','DEV_RQB99P',69.40,3.0,'Magnetic',88334377,80,'6KRO',98.0,97.3,0.84,1.5,1.9,2.2,3.4,'Minimal','Screw-in',1.4,'PBT','Double Shot',8,'false',5,8
'MECH_MRH7RV','PERF_VCV2PK','DEV_7NGVZK',50.50,2.7,'Magnetic',70207396,96,'6KRO',95.4,94.3,0.50,1.4,2.4,2.4,3.9,'Minimal','Screw-in',1.3,'ABS','Dye Sub',4,'true',14,9
'MECH_377NND','PERF_S3RU49','DEV_OQ1UWV',57.80,1.9,'Optical',45978511,96,'6KRO',100.0,98.0,1.97,1.7,1.2,1.5,3.6,'Minimal','Plate Mount',1.3,'PBT','Double Shot',2,'false',14,8
'MECH_IXN2VA','PERF_NFJLS1','DEV_08SKMD',55.50,2.9,'Membrane',21606691,72,'NKRO',91.7,94.8,0.74,1.8,1.0,1.7,3.6,'Moderate','PCB Mount',1.0,'ABS','Dye Sub',2,'false',3,3
'MECH_WE2KOY','PERF_MRB525','DEV_029ZOH',59.10,3.5,'Optical',47829286,64,'NKRO',90.3,97.7,1.15,2.3,2.3,2.1,3.5,'Moderate','Screw-in',1.2,'ABS','Double Shot',9,'false',9,7
'MECH_HVE80J','PERF_2B3MBQ','DEV_GFFFWR',64.70,3.7,'Magnetic',56775169,23,'2KRO',100.0,98.0,0.61,2.4,2.1,2.2,3.4,'Moderate','Screw-in',1.2,'PBT','Double Shot',9,'true',13,9
'MECH_YTCZ9L','PERF_P34KF0','DEV_6T5QKE',61.70,1.8,'Optical',91080870,75,'2KRO',94.9,96.5,1.73,1.7,1.0,1.9,3.3,'Moderate','PCB Mount',1.0,'PBT','Dye Sub',8,'true',2,9
'MECH_JJI8ZU','PERF_YXGNU3','DEV_E2BAMG',69.90,3.0,'Optical',39637754,72,'2KRO',90.9,92.0,0.11,2.2,2.0,1.6,3.6,'Moderate','Screw-in',1.2,'PBT','Double Shot',2,'false',11,3
'MECH_ZZ6KJS','PERF_J3UG6E','DEV_RVPFTD',50.10,2.7,'Mechanical',83570618,40,'6KRO',91.2,90.5,0.11,1.1,1.3,1.8,3.3,'Moderate','PCB Mount',1.4,'Double Shot PBT','Double Shot',4,'true',12,6
'MECH_TB80NQ','PERF_ZGNB7T','DEV_Y0X575',70.50,2.4,'Magnetic',31539048,17,'2KRO',95.2,91.7,1.24,1.1,1.9,1.8,3.4,'None','Screw-in',1.3,'Double Shot PBT','Dye Sub',7,'false',3,1
'MECH_EY39BS','PERF_MX4PYS','DEV_UOXJMQ',53.60,2.9,'Membrane',34201216,75,'NKRO',93.3,98.2,0.30,2.2,1.8,2.0,3.4,'Minimal','PCB Mount',1.3,'ABS','Double Shot',2,'true',9,3
'MECH_003FVR','PERF_S50YY8','DEV_8KY4XF',45.00,1.8,'Optical',37919383,99,'2KRO',93.8,95.7,1.16,1.6,1.1,2.0,3.5,'Minimal','PCB Mount',1.5,'ABS','Dye Sub',2,'true',15,4
'MECH_GAC0XZ','PERF_BFZVGT','DEV_6AV9YH',75.70,1.5,'Membrane',67504067,38,'NKRO',90.3,91.8,1.73,1.5,2.1,2.1,3.2,'Minimal','Screw-in',1.4,'Double Shot PBT','Double Shot',3,'true',11,7
'MECH_GBJIOM','PERF_IDQKUU','DEV_6GTW01',68.10,3.7,'Magnetic',24084148,84,'NKRO',90.0,93.3,1.64,2.2,1.3,2.3,3.3,'Moderate','Screw-in',1.3,'Double Shot PBT','Double Shot',1,'false',14,5
'MECH_2CLSA8','PERF_11EJPK','DEV_6K1JP8',77.90,2.9,'Membrane',34156030,6,'NKRO',90.9,95.0,1.38,1.8,1.8,2.0,3.5,'Moderate','Plate Mount',1.2,'PBT','Double Shot',0,'false',13,9
'MECH_KZDNOH','PERF_649P8K','DEV_8AAK48',55.00,2.8,'Membrane',37081776,54,'NKRO',97.1,90.7,1.11,1.0,2.0,2.3,3.2,'Minimal','PCB Mount',1.4,'Double Shot PBT','Double Shot',3,'false',3,3
'MECH_DTWTLH','PERF_IGAZTT','DEV_JW2DL6',47.50,1.7,'Optical',76893289,52,'6KRO',97.7,95.7,0.19,2.1,2.1,1.8,3.4,'None','Plate Mount',1.0,'Double Shot PBT','Double Shot',8,'false',15,5
'MECH_QLWGGJ','PERF_4SKG9A','DEV_J0PWZ9',57.60,3.7,'Membrane',22827248,98,'NKRO',98.3,91.9,1.79,1.1,1.0,1.8,3.4,'Moderate','Screw-in',1.4,'ABS','Laser Etched',1,'true',9,10
'MECH_6I5T4C','PERF_JIB9DO','DEV_X1EBHD',52.60,2.5,'Magnetic',50283097,39,'NKRO',98.0,95.3,1.57,1.1,1.9,1.5,3.4,'Moderate','Plate Mount',1.4,'ABS','Double Shot',2,'false',4,7
'MECH_DGB21T','PERF_XEPOSU','DEV_M2FRI4',79.70,1.6,'Mechanical',33680969,73,'2KRO',94.5,94.0,1.00,1.1,1.1,2.1,3.6,'Moderate','Plate Mount',1.2,'PBT','Dye Sub',7,'false',13,3
'MECH_JHU2H8','PERF_HLWDRM','DEV_1NK28O',48.60,3.5,'Magnetic',29891868,32,'NKRO',90.6,90.8,0.66,1.1,2.0,2.3,3.6,'Moderate','Screw-in',1.0,'Double Shot PBT','Dye Sub',2,'true',1,2
'MECH_QCGFYE','PERF_ZTLP81','DEV_8MRHWR',61.00,2.6,'Optical',68994425,77,'6KRO',94.4,91.1,0.65,1.4,2.5,1.7,3.6,'Minimal','PCB Mount',1.4,'Double Shot PBT','Double Shot',8,'false',13,8
'MECH_XPBXCI','PERF_0ETAC5','DEV_6LEU5Z',53.60,2.9,'Optical',29675961,52,'2KRO',97.6,92.2,1.98,2.0,1.1,1.6,3.7,'Minimal','Plate Mount',1.1,'PBT','Dye Sub',7,'false',2,5
'MECH_RMAIEO','PERF_ITC1D7','DEV_TLDBF5',67.30,2.1,'Membrane',95215551,53,'6KRO',92.3,92.7,1.98,1.7,1.4,2.4,3.1,'None','Screw-in',1.3,'PBT','Dye Sub',2,'false',0,3
'MECH_FCV4QG','PERF_3CS9A1','DEV_VWU0XV',68.60,3.4,'Mechanical',53994965,86,'6KRO',98.6,97.2,1.26,1.6,2.1,1.9,3.4,'Minimal','PCB Mount',1.2,'PBT','Dye Sub',1,'false',13,7
'MECH_HK8JFH','PERF_QSX05I','DEV_1B9C0C',50.80,2.8,'Membrane',73744890,60,'6KRO',98.4,91.7,1.37,1.5,1.7,2.1,3.9,'Moderate','Plate Mount',1.2,'ABS','Dye Sub',1,'true',3,3
'MECH_8L8TDH','PERF_E5DIKG','DEV_BC6E43',65.00,3.2,'Membrane',67107116,21,'NKRO',94.0,98.6,1.24,2.4,1.7,1.9,3.3,'Moderate','Screw-in',1.1,'PBT','Dye Sub',6,'true',1,8
'MECH_62FBJJ','PERF_4O10M0','DEV_Q2YNT2',71.30,3.1,'Optical',75929743,64,'2KRO',98.6,96.0,1.63,2.4,1.1,1.9,3.1,'Moderate','Plate Mount',1.2,'PBT','Double Shot',1,'true',9,6
'MECH_EXIH2U','PERF_VHVKZZ','DEV_LJK95V',45.60,1.8,'Mechanical',40440165,5,'6KRO',90.5,93.7,1.15,1.6,2.2,1.7,3.9,'Minimal','Screw-in',1.1,'Double Shot PBT','Dye Sub',5,'true',12,4
'MECH_76RJD3','PERF_Q27WLF','DEV_OEV9CN',66.40,3.0,'Mechanical',64873942,4,'NKRO',97.1,95.0,1.09,1.2,1.5,2.4,3.9,'Minimal','Screw-in',1.1,'Double Shot PBT','Laser Etched',0,'false',4,5
'MECH_HUKOCF','PERF_O4TM73','DEV_ASMTQ4',69.70,1.5,'Magnetic',42817347,53,'6KRO',91.0,99.5,0.13,2.2,2.1,2.4,3.2,'Moderate','PCB Mount',1.5,'ABS','Double Shot',7,'false',4,7
'MECH_WD6TK5','PERF_JGM07C','DEV_OHME7D',71.00,2.3,'Optical',73121115,27,'NKRO',98.6,99.9,1.42,2.3,2.3,2.4,3.7,'Minimal','PCB Mount',1.4,'ABS','Laser Etched',7,'false',0,2
'MECH_W4HT0O','PERF_8KOXFC','DEV_UGMXGW',67.40,2.2,'Membrane',96377229,5,'2KRO',98.5,98.8,0.11,1.6,1.6,1.7,3.6,'Moderate','Screw-in',1.1,'ABS','Dye Sub',2,'true',7,6
'MECH_B74LBG','PERF_GDHU2K','DEV_PK0J4Z',47.50,3.6,'Mechanical',20861753,22,'NKRO',98.7,94.1,1.18,1.2,2.1,1.7,3.9,'None','PCB Mount',1.3,'PBT','Double Shot',7,'false',4,4
'MECH_467JKK','PERF_M1OO81','DEV_29SBLA',75.70,2.0,'Magnetic',35150092,13,'NKRO',97.2,99.1,1.34,1.8,1.3,2.4,3.5,'Minimal','PCB Mount',1.0,'ABS','Dye Sub',8,'false',14,9
'MECH_1T2W17','PERF_1INPDL','DEV_TGB1T9',57.60,2.2,'Membrane',95816594,102,'2KRO',97.3,97.3,0.73,1.2,1.5,2.1,3.3,'Minimal','PCB Mount',1.1,'ABS','Laser Etched',0,'true',13,7
'MECH_5Q5V1Q','PERF_SWGD4O','DEV_HC1EO1',45.00,1.5,'Magnetic',21243601,12,'2KRO',92.8,92.7,0.00,1.7,2.4,2.3,3.7,'Minimal','PCB Mount',1.2,'ABS','Double Shot',6,'true',2,3
'MECH_EAZUU2','PERF_LWVFWS','DEV_A9KGTA',49.60,2.9,'Mechanical',84863252,22,'6KRO',90.9,90.5,1.26,1.2,1.1,2.1,4.0,'Minimal','PCB Mount',1.0,'ABS','Dye Sub',3,'true',13,9
'MECH_E4YG1M','PERF_PX6XV6','DEV_0H1XKS',52.10,3.6,'Membrane',99662592,72,'NKRO',97.5,98.3,0.50,1.8,2.2,2.1,3.8,'Moderate','Plate Mount',1.5,'PBT','Dye Sub',1,'true',10,2
'MECH_XPXKVO','PERF_I0OBPS','DEV_HYHYRW',53.70,4.0,'Membrane',58071815,13,'2KRO',96.4,97.0,1.97,2.5,1.8,1.7,3.5,'Moderate','Plate Mount',1.1,'Double Shot PBT','Laser Etched',5,'true',0,2
'MECH_91HS5H','PERF_SZJTB3','DEV_DT5PD1',54.70,3.3,'Membrane',98533856,18,'NKRO',98.0,98.5,0.15,1.6,1.4,2.1,4.0,'Moderate','Screw-in',1.1,'Double Shot PBT','Dye Sub',4,'false',14,1
'MECH_ZLNYRF','PERF_L80C9T','DEV_QB2OO9',64.40,1.7,'Mechanical',26067750,18,'6KRO',97.1,96.3,0.82,2.5,2.4,2.2,3.6,'Moderate','Plate Mount',1.4,'PBT','Laser Etched',0,'true',12,5
'MECH_LCG0PU','PERF_5F8MWA','DEV_AV2OAW',65.00,2.3,'Optical',46544184,16,'NKRO',98.7,96.3,0.38,2.1,2.1,2.3,3.7,'Moderate','PCB Mount',1.5,'PBT','Double Shot',0,'true',11,8
'MECH_AH4JPJ','PERF_R8P8FG','DEV_FEKM6C',59.00,3.7,'Optical',31496290,51,'2KRO',97.7,92.0,1.29,2.1,1.8,2.1,3.7,'Moderate','Screw-in',1.3,'Double Shot PBT','Laser Etched',6,'false',5,2
'MECH_PFX32X','PERF_5E16B3','DEV_AQMU5S',67.10,2.3,'Magnetic',80150824,43,'NKRO',94.6,99.0,1.12,1.9,2.2,2.0,3.9,'Minimal','Screw-in',1.4,'ABS','Double Shot',8,'false',9,7
'MECH_Q8OQL7','PERF_9S01G6','DEV_A6MRQZ',67.60,3.4,'Mechanical',69323995,98,'6KRO',91.9,99.0,1.97,2.0,2.4,1.5,3.8,'Minimal','Screw-in',1.4,'Double Shot PBT','Dye Sub',8,'true',1,6
'MECH_0MX0O0','PERF_Y8K98P','DEV_TEG7QZ',68.70,1.9,'Magnetic',55102634,9,'NKRO',93.6,99.3,1.27,1.1,2.0,2.0,3.0,'Moderate','Plate Mount',1.1,'ABS','Laser Etched',4,'true',10,7
'MECH_KZGV94','PERF_1KAAN9','DEV_RCNUYF',64.10,2.7,'Membrane',54730111,100,'NKRO',96.1,91.8,0.65,1.8,1.1,2.5,3.4,'Moderate','Screw-in',1.5,'ABS','Laser Etched',9,'false',14,6
'MECH_HKZ6D0','PERF_3XQJRA','DEV_1QESX3',57.20,2.6,'Membrane',36030925,54,'NKRO',95.0,91.6,0.29,1.6,2.2,2.4,3.0,'Minimal','Plate Mount',1.5,'ABS','Dye Sub',8,'true',7,9
'MECH_75QL2W','PERF_JRI5CV','DEV_FP4I9V',59.60,2.8,'Magnetic',75453547,28,'NKRO',96.3,91.5,0.56,1.3,2.4,1.8,3.0,'Moderate','PCB Mount',1.4,'PBT','Laser Etched',1,'true',10,2
'MECH_K07I2E','PERF_HVGOS4','DEV_JQY7C9',56.40,3.9,'Magnetic',34689698,7,'2KRO',99.6,97.0,1.60,1.2,2.2,2.5,3.0,'Moderate','Plate Mount',1.2,'PBT','Dye Sub',3,'false',11,1
'MECH_HDUID0','PERF_EBYQ61','DEV_E12XIX',75.70,1.8,'Membrane',26622916,67,'NKRO',96.0,99.9,1.04,1.6,1.4,2.4,3.8,'Minimal','Screw-in',1.3,'Double Shot PBT','Dye Sub',3,'true',0,5
'MECH_2K4BAX','PERF_E94GZ9','DEV_SRJKI0',66.50,2.0,'Membrane',79822359,31,'NKRO',94.7,96.0,0.48,1.7,1.2,1.6,3.9,'Moderate','PCB Mount',1.1,'Double Shot PBT','Laser Etched',9,'false',15,7
'MECH_WJ33NV','PERF_ULK4MU','DEV_HNU5RU',50.40,1.9,'Mechanical',64376250,68,'6KRO',90.8,94.3,0.68,1.7,2.3,2.2,3.6,'Moderate','Plate Mount',1.4,'PBT','Double Shot',2,'false',5,6
'MECH_TMOKLS','PERF_W4RPRZ','DEV_YT70FG',72.90,3.2,'Mechanical',79235670,45,'NKRO',98.7,96.4,0.60,1.6,2.0,1.5,3.4,'Moderate','Plate Mount',1.0,'ABS','Laser Etched',7,'false',2,3
'MECH_UYKK22','PERF_WJB77T','DEV_J0VLKS',58.30,1.8,'Membrane',28056026,35,'6KRO',94.5,98.9,0.78,2.5,1.4,2.2,3.3,'Moderate','Screw-in',1.1,'ABS','Dye Sub',2,'false',10,9
'MECH_L5DO59','PERF_D1MM65','DEV_4EHQJ5',55.20,2.7,'Optical',52837281,7,'2KRO',96.6,97.6,1.04,1.8,1.1,1.7,3.2,'None','Plate Mount',1.3,'ABS','Laser Etched',4,'false',10,7
'MECH_W5HH38','PERF_NHGRR9','DEV_DDGOG9',47.50,2.1,'Mechanical',90966764,48,'NKRO',94.0,94.0,0.46,1.4,2.0,2.5,3.7,'Minimal','Plate Mount',1.5,'PBT','Dye Sub',7,'true',9,4
'MECH_1RC4FM','PERF_AUF6CG','DEV_0D4XIE',60.40,1.6,'Optical',95366590,86,'6KRO',98.8,97.1,0.57,2.2,2.4,2.3,3.7,'Moderate','Plate Mount',1.4,'PBT','Dye Sub',2,'false',14,7
'MECH_55YC5U','PERF_1OYQ9V','DEV_SZ8LUJ',64.90,1.8,'Optical',97317408,56,'NKRO',96.5,92.7,0.15,1.2,1.1,1.8,3.7,'Minimal','Plate Mount',1.3,'ABS','Double Shot',2,'true',15,1
'MECH_FONPHX','PERF_AWMGNY','DEV_HWR36U',59.20,2.9,'Magnetic',37084373,93,'6KRO',93.5,95.0,1.33,1.5,1.7,2.4,3.1,'Moderate','PCB Mount',1.4,'ABS','Dye Sub',2,'true',15,3
'MECH_IKOUIX','PERF_ITIGH8','DEV_H0JJU0',61.30,3.3,'Optical',24841837,56,'6KRO',91.6,94.7,1.86,2.0,1.9,1.6,3.3,'Minimal','Screw-in',1.4,'PBT','Laser Etched',3,'true',2,2
'MECH_MMQTGM','PERF_A59V9Y','DEV_JEGG1H',74.40,2.6,'Magnetic',98625617,92,'6KRO',99.8,97.3,1.89,2.1,1.4,1.8,4.0,'None','Screw-in',1.5,'Double Shot PBT','Double Shot',5,'true',6,5
'MECH_LKIR5S','PERF_1Z1VLT','DEV_2D167O',74.80,3.3,'Mechanical',65137509,103,'NKRO',94.4,93.0,1.39,2.1,1.6,1.5,3.2,'Moderate','Plate Mount',1.2,'Double Shot PBT','Double Shot',4,'true',1,2
'MECH_6T5AOP','PERF_HDCAFC','DEV_TNDPV3',51.30,2.3,'Membrane',32288215,38,'NKRO',97.7,91.1,1.45,2.3,2.0,2.1,3.5,'Minimal','PCB Mount',1.4,'ABS','Double Shot',3,'true',1,10
'MECH_9U7PPT','PERF_5TYO7O','DEV_ASU0Z3',60.10,3.2,'Magnetic',62465356,59,'6KRO',93.7,94.6,1.19,1.8,1.9,2.4,3.5,'Minimal','Screw-in',1.4,'PBT','Double Shot',5,'false',7,9
'MECH_6JIN9X','PERF_NODC9J','DEV_Y0A4P2',76.80,2.4,'Magnetic',53728363,34,'2KRO',96.3,90.3,0.69,1.4,2.5,2.4,3.7,'Minimal','Screw-in',1.0,'Double Shot PBT','Laser Etched',1,'true',12,5
'MECH_QP0XSC','PERF_UN7A5H','DEV_RTYWLS',47.20,3.9,'Membrane',43795513,76,'2KRO',99.8,99.8,0.67,1.1,1.3,2.0,3.3,'Minimal','Plate Mount',1.1,'PBT','Laser Etched',8,'true',6,9
'MECH_XAR1YB','PERF_CR3XXS','DEV_Z8KY4H',46.40,2.7,'Membrane',54306199,33,'2KRO',96.5,96.8,1.52,1.6,1.2,2.1,3.5,'Minimal','PCB Mount',1.2,'Double Shot PBT','Dye Sub',3,'true',5,9
'MECH_MBTP44','PERF_R5JPBL','DEV_XJB3H8',52.30,1.9,'Mechanical',88408487,63,'2KRO',96.7,93.4,1.90,2.0,1.6,1.9,3.4,'Minimal','Screw-in',1.1,'Double Shot PBT','Double Shot',1,'true',0,4
'MECH_BCJS8A','PERF_OADZMR','DEV_FX0S37',51.50,3.9,'Magnetic',45123417,63,'6KRO',91.7,91.5,1.35,1.0,2.2,2.5,3.9,'Minimal','Screw-in',1.2,'PBT','Laser Etched',9,'true',3,10
'MECH_9GMQ6P','PERF_MP0WWU','DEV_H4E0JB',64.70,3.7,'Mechanical',46045556,41,'NKRO',92.8,96.8,1.36,1.9,1.1,2.0,3.7,'Minimal','Plate Mount',1.3,'PBT','Double Shot',4,'false',5,2
'MECH_LNT4MU','PERF_LQX0AZ','DEV_RJ7UYG',65.00,2.3,'Optical',55582798,5,'2KRO',90.0,91.9,0.68,2.5,1.5,2.1,3.1,'Minimal','Plate Mount',1.2,'ABS','Laser Etched',3,'true',5,9
'MECH_9IJ2V2','PERF_01U390','DEV_5IUJ3E',48.40,2.0,'Membrane',92077738,72,'NKRO',92.1,95.8,0.96,1.3,1.1,1.7,3.3,'Moderate','Screw-in',1.2,'ABS','Dye Sub',5,'true',5,4
'MECH_T3LPPL','PERF_FN5EWE','DEV_UOZV4S',69.90,2.1,'Membrane',86455242,9,'2KRO',94.4,90.1,0.71,1.0,1.7,2.1,3.5,'None','Plate Mount',1.2,'ABS','Double Shot',1,'true',5,1
'MECH_49D6GN','PERF_W9CIFO','DEV_QWUUF7',48.80,3.0,'Mechanical',50008673,42,'NKRO',93.4,93.0,0.92,1.2,1.5,2.3,3.7,'Minimal','Plate Mount',1.5,'PBT','Double Shot',9,'false',3,10
'MECH_X6Z5IF','PERF_LMKQCJ','DEV_Q6BWRG',67.20,3.8,'Mechanical',57439249,47,'6KRO',95.7,97.8,1.60,2.1,1.7,2.2,3.9,'Moderate','PCB Mount',1.5,'Double Shot PBT','Laser Etched',4,'true',2,5
'MECH_KZXZZ4','PERF_WWNKX3','DEV_877W8J',54.80,2.9,'Magnetic',69222772,76,'2KRO',92.9,94.4,1.14,1.6,1.5,2.4,3.7,'Minimal','PCB Mount',1.0,'PBT','Double Shot',5,'false',4,5
'MECH_83RQZD','PERF_JKT5MT','DEV_G0NLUL',52.40,2.2,'Magnetic',83557315,13,'6KRO',98.1,94.0,0.46,2.5,1.4,1.9,4.0,'Moderate','Screw-in',1.2,'ABS','Laser Etched',5,'false',15,9
'MECH_048PEJ','PERF_9OPA0L','DEV_GJN1SB',48.80,2.2,'Optical',98144401,93,'2KRO',99.9,97.3,1.62,2.4,2.2,1.8,3.8,'Moderate','Plate Mount',1.2,'PBT','Double Shot',9,'false',15,5
'MECH_LAQDHN','PERF_B10011','DEV_2MVN6I',45.90,3.1,'Magnetic',78740185,23,'NKRO',91.1,90.5,0.65,2.1,2.4,1.7,4.0,'Moderate','Screw-in',1.2,'PBT','Laser Etched',4,'true',6,6
'MECH_FV3XKW','PERF_4LGQ91','DEV_OL8Z2J',57.70,3.6,'Membrane',70225071,3,'NKRO',93.3,99.5,0.51,1.7,1.6,2.2,3.7,'Minimal','Screw-in',1.2,'ABS','Laser Etched',0,'false',12,7
'MECH_RQ9GDP','PERF_LNU2UK','DEV_DV5MQW',47.60,2.8,'Optical',72559273,42,'2KRO',94.4,90.3,0.47,2.1,1.9,2.4,4.0,'Minimal','Plate Mount',1.1,'PBT','Double Shot',7,'true',6,9
'MECH_MXNIA4','PERF_BI1B1T','DEV_EO8H21',67.30,3.3,'Magnetic',80467631,59,'6KRO',92.4,99.6,0.28,2.2,2.0,1.5,3.7,'Minimal','Screw-in',1.2,'ABS','Laser Etched',3,'false',11,8
'MECH_N5S1D8','PERF_50QBG5','DEV_MNMSXG',65.20,1.7,'Membrane',62841647,101,'2KRO',94.4,90.3,0.60,1.6,2.4,2.3,3.9,'Minimal','Screw-in',1.2,'ABS','Double Shot',7,'false',0,6
'MECH_D7R3I7','PERF_SMRUY4','DEV_PVUBGQ',48.60,1.9,'Optical',55023494,8,'2KRO',99.6,94.7,1.71,1.6,1.2,1.8,3.7,'Moderate','Screw-in',1.1,'PBT','Laser Etched',7,'false',13,10
'MECH_BI488N','PERF_9VINVZ','DEV_2MLLYA',45.60,3.3,'Membrane',25687190,31,'NKRO',93.8,92.6,1.79,1.2,1.8,1.8,3.3,'Minimal','Screw-in',1.2,'ABS','Laser Etched',1,'true',8,3
'MECH_AMPEEK','PERF_BTEB73','DEV_R766CT',66.50,3.4,'Mechanical',45197548,79,'6KRO',91.9,99.0,1.07,1.6,1.9,1.5,3.2,'None','Screw-in',1.4,'Double Shot PBT','Dye Sub',6,'true',12,6
'MECH_T25M0W','PERF_QA90DC','DEV_4W6O3W',53.70,3.2,'Membrane',82155074,44,'6KRO',99.7,93.5,0.64,1.7,1.1,2.3,3.5,'Minimal','Plate Mount',1.2,'Double Shot PBT','Double Shot',9,'true',0,7
'MECH_BYL0XN','PERF_YLN56D','DEV_SA3V1F',56.20,2.8,'Magnetic',68848341,54,'NKRO',95.3,92.7,0.59,2.1,1.5,2.5,3.3,'Minimal','Plate Mount',1.1,'PBT','Double Shot',5,'true',1,4
'MECH_96GB42','PERF_JWO75K','DEV_P820UF',65.70,2.8,'Magnetic',24196739,53,'2KRO',91.7,91.1,0.81,1.2,1.5,2.2,3.5,'Moderate','PCB Mount',1.0,'PBT','Double Shot',2,'true',11,5
'MECH_FFZW1F','PERF_J2C28T','DEV_X0W0US',64.90,1.9,'Mechanical',51589337,18,'NKRO',92.4,90.7,0.96,1.3,1.4,2.4,3.2,'Minimal','Plate Mount',1.2,'ABS','Laser Etched',7,'false',13,6
'MECH_EH8443','PERF_9YQ8IV','DEV_PV9NYR',65.10,3.2,'Magnetic',64580191,70,'6KRO',90.6,94.7,1.83,2.4,1.3,1.6,3.6,'Moderate','PCB Mount',1.1,'Double Shot PBT','Double Shot',9,'true',7,7
'MECH_0H740R','PERF_ISQP38','DEV_4HP93B',73.10,2.5,'Mechanical',52092200,55,'NKRO',99.0,99.9,1.77,1.8,1.2,2.1,4.0,'Minimal','Plate Mount',1.2,'PBT','Laser Etched',8,'true',1,5
'MECH_T7M5BX','PERF_ZYLSQ1','DEV_HW1Y4S',51.30,1.9,'Membrane',60299681,102,'NKRO',92.9,99.7,0.87,1.4,1.3,1.5,3.3,'Minimal','Plate Mount',1.2,'Double Shot PBT','Laser Etched',7,'false',6,8
'MECH_JLJ4IN','PERF_O06WCS','DEV_B8TO5V',67.90,1.8,'Mechanical',48832186,88,'NKRO',94.5,93.5,0.36,2.5,2.1,2.3,3.4,'Moderate','PCB Mount',1.2,'ABS','Laser Etched',0,'false',3,10
'MECH_TLUZXR','PERF_U1953E','DEV_HU35FP',68.60,3.5,'Optical',95634165,37,'6KRO',96.7,97.3,1.72,2.2,1.0,1.7,3.1,'Minimal','Plate Mount',1.1,'Double Shot PBT','Laser Etched',0,'false',11,8
'MECH_YXZDIJ','PERF_0EQDDY','DEV_Q4HCV2',63.20,3.7,'Magnetic',94177444,63,'NKRO',91.6,93.6,1.80,2.1,2.2,1.9,3.6,'Moderate','Screw-in',1.0,'PBT','Laser Etched',3,'true',3,3
