'INT_EL7APS','PHYS_ALZSW2','DEV_TLDBF5','false','true','false','true','Advanced',7,3,'Basic',10,7.5,0.15,92.9,3.8,13.6,'Floating',98.9,'Hall Effect',93.1
'INT_LMKUAV','PHYS_S52NK1','DEV_VWU0XV','true','true','true','true','Advanced',1,1,'Advanced',10,4.7,0.15,99.6,3.2,13.8,'Floating',96.8,'Hall Effect',93.8
'INT_MUK0R6','PHYS_ILOYJC','DEV_1B9C0C','true','true','true','false','Advanced',10,2,'Basic',4,8.5,0.19,96.1,3.0,13.4,'Floating',91.6,'Magnetic',93.1
'INT_Z1FAMB','PHYS_KMKZOO','DEV_BC6E43','false','false','true','true','None',9,1,'Advanced',8,5.5,0.02,96.1,4.8,19.2,'Floating',99.0,'Standard',93.6
'INT_1SY8J9','PHYS_08KK9T','DEV_Q2YNT2','false','false','true','true','Basic',10,2,'None',1,9.7,0.18,94.3,3.2,16.6,'Standard',98.9,'Magnetic',99.8
'INT_4ZESX0','PHYS_Z6N43S','DEV_LJK95V','true','false','true','false','None',7,4,'Advanced',2,3.3,0.17,96.3,2.5,19.5,'Hybrid',92.8,'Hall Effect',93.4
'INT_AO0HM6','PHYS_KM2EVS','DEV_OEV9CN','false','false','false','true','None',3,3,'Advanced',9,7.7,0.03,92.9,4.5,10.3,'Hybrid',90.8,'Standard',99.6
'INT_IKLT12','PHYS_L5XV1J','DEV_ASMTQ4','false','false','true','true','Advanced',1,3,'Advanced',6,9.2,0.15,93.4,2.9,14.6,'Hybrid',97.8,'Standard',96.0
'INT_7B75T5','PHYS_XNG34C','DEV_OHME7D','false','true','true','false','Basic',10,2,'None',1,6.4,0.12,98.1,2.5,20.0,'Hybrid',90.5,'Magnetic',99.4
'INT_JNQWR6','PHYS_FP63LN','DEV_UGMXGW','true','false','true','true','None',9,3,'Basic',10,6.8,0.11,91.7,4.3,10.1,'Floating',93.9,'Magnetic',97.2
'INT_G4847U','PHYS_D1VPYF','DEV_PK0J4Z','false','false','false','true','Advanced',3,2,'None',3,6.7,0.15,98.3,4.7,16.0,'Floating',97.8,'Magnetic',94.0
'INT_Y8NOLS','PHYS_LFN85N','DEV_29SBLA','false','false','true','false','Advanced',4,3,'Basic',10,5.6,0.17,95.8,3.3,15.0,'Hybrid',93.9,'Hall Effect',98.4
'INT_S49EXM','PHYS_589USX','DEV_TGB1T9','false','false','true','true','Advanced',1,3,'None',10,1.5,0.01,90.1,2.0,16.1,'Standard',90.1,'Standard',98.8
'INT_8BOC48','PHYS_EJF1GU','DEV_HC1EO1','false','false','true','true','Advanced',3,1,'None',9,4.0,0.02,99.8,3.0,13.3,'Hybrid',97.9,'Standard',95.8
'INT_SWUTJ9','PHYS_V1LMCE','DEV_A9KGTA','true','true','true','false','None',6,5,'Basic',5,3.1,0.03,93.0,4.9,19.1,'Hybrid',93.3,'Standard',99.3
'INT_K0P294','PHYS_C9R16Q','DEV_0H1XKS','true','true','true','false','None',5,3,'Advanced',9,5.5,0.09,90.1,3.2,19.4,'Hybrid',91.4,'Standard',94.2
'INT_XUEFDA','PHYS_EFVNVF','DEV_HYHYRW','false','false','false','true','Advanced',10,5,'None',8,6.7,0.16,91.8,2.1,14.8,'Standard',99.0,'Hall Effect',97.1
'INT_YFOW8S','PHYS_7CT8TP','DEV_DT5PD1','false','false','false','false','Advanced',2,5,'Advanced',10,4.3,0.18,94.9,3.3,16.8,'Floating',95.3,'Standard',95.9
'INT_QX1K1B','PHYS_HLOADB','DEV_QB2OO9','false','false','true','true','None',4,1,'None',2,5.9,0.07,91.0,3.2,16.7,'Standard',97.7,'Hall Effect',98.6
'INT_AGOJ7S','PHYS_QEGCNC','DEV_AV2OAW','true','true','false','false','Advanced',8,5,'Advanced',9,5.7,0.05,97.4,4.5,12.4,'Standard',99.1,'Standard',96.5
'INT_IVAGY0','PHYS_Y5AIWJ','DEV_FEKM6C','false','true','false','true','Advanced',2,1,'None',1,6.2,0.02,93.8,2.8,18.4,'Hybrid',94.2,'Standard',94.0
'INT_25XFRO','PHYS_RN6R6F','DEV_AQMU5S','false','true','false','false','Advanced',9,3,'Basic',3,7.6,0.15,92.4,3.1,18.4,'Standard',94.2,'Hall Effect',95.5
'INT_D7EBTR','PHYS_V672R5','DEV_A6MRQZ','true','true','true','true','Advanced',2,1,'None',3,9.1,0.19,91.7,2.0,19.6,'Standard',93.6,'Standard',97.5
'INT_RW68Y0','PHYS_ZKM4R6','DEV_TEG7QZ','false','true','true','true','None',8,3,'None',3,8.3,0.08,90.3,2.9,18.3,'Hybrid',90.5,'Hall Effect',95.2
'INT_DX9RZN','PHYS_YU221Y','DEV_RCNUYF','true','true','false','true','Advanced',1,3,'Advanced',1,3.8,0.08,95.1,2.5,17.7,'Floating',95.7,'Magnetic',90.9
'INT_SHRQHS','PHYS_CF88HR','DEV_1QESX3','true','false','true','false','None',7,1,'Advanced',5,3.5,0.08,94.4,4.0,13.0,'Floating',94.8,'Magnetic',91.4
'INT_I7X0QM','PHYS_SDR1MV','DEV_FP4I9V','false','false','true','false','None',6,3,'Advanced',1,5.5,0.14,93.9,3.4,19.4,'Hybrid',92.2,'Hall Effect',91.3
'INT_A066WP','PHYS_F84I5X','DEV_JQY7C9','true','true','false','false','None',4,5,'Advanced',10,7.7,0.18,98.4,2.1,13.8,'Floating',98.0,'Standard',90.6
'INT_YKHCYS','PHYS_BNQDV5','DEV_E12XIX','false','true','false','false','None',8,1,'Basic',1,6.2,0.18,93.4,2.2,11.2,'Standard',92.9,'Magnetic',96.7
'INT_V0TJ3C','PHYS_U1T0IM','DEV_SRJKI0','false','true','false','false','Basic',4,3,'Advanced',8,4.1,0.17,96.3,4.9,18.9,'Hybrid',99.0,'Standard',94.4
'INT_DCKMLN','PHYS_OZUHG5','DEV_HNU5RU','false','false','true','true','Advanced',1,5,'None',5,3.0,0.02,90.2,3.2,17.1,'Floating',97.1,'Standard',97.0
'INT_9XFV59','PHYS_U1JRLJ','DEV_YT70FG','false','false','false','true','Advanced',4,4,'None',2,10.0,0.15,95.9,3.9,19.2,'Hybrid',95.9,'Magnetic',97.1
'INT_J7IKW2','PHYS_38I4OH','DEV_J0VLKS','false','false','true','true','None',9,5,'None',6,4.0,0.03,93.4,2.4,19.2,'Standard',93.9,'Standard',92.8
'INT_2D9ION','PHYS_8LNRSJ','DEV_4EHQJ5','false','false','false','true','None',5,5,'Advanced',10,5.0,0.12,93.6,3.5,18.9,'Hybrid',96.1,'Hall Effect',99.3
'INT_Q1PKDX','PHYS_C8HWAK','DEV_DDGOG9','false','true','true','false','None',6,5,'None',1,4.1,0.07,93.9,3.6,17.1,'Standard',92.8,'Standard',95.2
'INT_DGJ0Y7','PHYS_FG8YIS','DEV_0D4XIE','true','false','false','false','Advanced',4,4,'None',3,1.9,0.06,90.8,4.8,13.9,'Floating',93.6,'Hall Effect',99.6
'INT_6QZE95','PHYS_C5LDRL','DEV_SZ8LUJ','true','false','false','false','Advanced',10,5,'Basic',6,8.3,0.12,94.3,3.3,10.5,'Standard',98.9,'Hall Effect',94.3
'INT_W2J2AM','PHYS_XF7XOC','DEV_HWR36U','true','false','true','true','Advanced',4,5,'Advanced',10,2.9,0.11,94.0,2.6,10.9,'Standard',92.0,'Hall Effect',96.6
'INT_HU4X7D','PHYS_1BAFCB','DEV_H0JJU0','true','false','false','false','Advanced',8,2,'Basic',7,2.5,0.07,90.1,2.9,19.0,'Floating',95.2,'Standard',91.2
'INT_L3TF62','PHYS_A82L2C','DEV_JEGG1H','false','false','false','true','Advanced',1,2,'Advanced',1,1.3,0.03,91.9,2.8,11.3,'Hybrid',92.0,'Standard',94.6
'INT_FQQEFA','PHYS_TRYVGJ','DEV_2D167O','false','true','true','true','Basic',5,5,'Basic',10,2.9,0.06,93.5,4.6,10.7,'Standard',93.4,'Standard',91.6
'INT_0GZ1IZ','PHYS_FLITDG','DEV_TNDPV3','true','false','false','false','Advanced',7,2,'Advanced',10,7.3,0.07,92.4,4.8,17.3,'Floating',99.3,'Standard',93.8
'INT_VI2UP0','PHYS_3W08V6','DEV_ASU0Z3','false','true','false','false','None',8,2,'Advanced',5,4.6,0.10,99.7,4.3,16.9,'Floating',98.2,'Hall Effect',94.6
'INT_A780H5','PHYS_HNSLE3','DEV_Y0A4P2','true','false','false','false','Advanced',5,1,'Basic',8,5.8,0.16,97.0,4.0,19.7,'Floating',95.1,'Standard',92.2
'INT_SLIEBH','PHYS_YNLHCP','DEV_RTYWLS','false','true','true','true','None',8,4,'Basic',2,6.5,0.07,95.9,2.5,11.9,'Hybrid',94.7,'Hall Effect',94.7
'INT_RGP62Q','PHYS_6XKFEE','DEV_Z8KY4H','false','true','true','false','Advanced',10,5,'None',9,1.3,0.20,93.8,4.7,14.9,'Standard',92.3,'Hall Effect',91.1
'INT_F994ON','PHYS_JUO2XE','DEV_XJB3H8','true','true','true','false','None',7,3,'Basic',8,3.2,0.09,99.3,2.2,12.9,'Floating',92.7,'Standard',95.7
'INT_LTPHS6','PHYS_244EBW','DEV_FX0S37','false','false','true','true','Advanced',2,3,'Advanced',8,4.3,0.16,98.9,4.0,15.4,'Hybrid',93.1,'Standard',95.0
'INT_PA2BWZ','PHYS_LI4S37','DEV_H4E0JB','false','true','false','true','Basic',10,5,'Advanced',8,7.9,0.04,92.1,4.5,14.8,'Standard',90.9,'Hall Effect',94.3
'INT_97LAJ2','PHYS_6KWFB4','DEV_RJ7UYG','true','false','true','true','None',10,1,'Advanced',7,9.9,0.15,97.3,2.6,16.8,'Hybrid',95.4,'Hall Effect',96.5
'INT_OT43E1','PHYS_SOOUJ3','DEV_5IUJ3E','true','false','false','true','Advanced',8,4,'None',10,6.0,0.17,92.3,3.3,17.1,'Standard',96.9,'Magnetic',95.8
'INT_X4V49R','PHYS_8JB2N6','DEV_UOZV4S','false','false','false','true','Advanced',8,5,'Advanced',1,9.6,0.07,94.1,4.9,19.9,'Hybrid',97.8,'Magnetic',100.0
'INT_T453WF','PHYS_F6LV2F','DEV_QWUUF7','false','true','true','true','Advanced',1,2,'Basic',9,5.1,0.10,92.6,2.8,18.0,'Hybrid',99.3,'Magnetic',96.1
'INT_YNO6F6','PHYS_5RZPWM','DEV_Q6BWRG','false','false','false','false','None',6,3,'Basic',8,1.4,0.04,97.9,3.4,11.2,'Standard',95.7,'Standard',95.7
'INT_H73ENX','PHYS_5ZNJUY','DEV_877W8J','false','true','false','false','Basic',6,2,'Basic',3,7.9,0.06,99.1,4.1,13.1,'Floating',93.9,'Magnetic',93.2
'INT_F0JEIU','PHYS_8TBUUN','DEV_G0NLUL','true','true','true','false','Advanced',5,4,'Advanced',10,5.2,0.06,90.9,4.2,16.6,'Hybrid',99.6,'Standard',93.0
'INT_NEUO9R','PHYS_RG1KFG','DEV_GJN1SB','true','false','true','false','Advanced',7,5,'Advanced',8,1.5,0.01,96.9,4.3,11.9,'Hybrid',90.5,'Magnetic',90.2
'INT_HPSCKL','PHYS_B9IGBL','DEV_2MVN6I','false','false','true','false','Basic',10,1,'Basic',7,8.0,0.05,92.6,2.3,12.0,'Standard',97.2,'Magnetic',94.2
'INT_E01ADL','PHYS_0KLCO9','DEV_OL8Z2J','true','true','false','false','None',3,4,'Advanced',6,9.2,0.14,98.7,2.3,15.2,'Standard',97.5,'Magnetic',97.5
'INT_GZQ6JQ','PHYS_IIWYUR','DEV_DV5MQW','true','false','false','true','Basic',5,5,'Basic',6,1.6,0.10,97.1,2.1,10.7,'Standard',97.8,'Hall Effect',91.8
'INT_W6CT2O','PHYS_PRDVMU','DEV_EO8H21','true','false','false','false','Advanced',5,4,'None',1,4.7,0.04,96.0,2.3,13.1,'Standard',97.8,'Magnetic',90.9
'INT_QPI9TU','PHYS_8F6YV9','DEV_MNMSXG','false','true','true','true','None',3,1,'Advanced',6,6.5,0.06,98.3,4.0,16.4,'Standard',96.5,'Magnetic',91.5
'INT_88K1X4','PHYS_HE7G7C','DEV_PVUBGQ','true','true','true','false','None',6,1,'Advanced',9,2.4,0.06,90.9,4.7,14.1,'Hybrid',94.3,'Hall Effect',93.9
'INT_CEWMP0','PHYS_DBOTG9','DEV_2MLLYA','true','false','true','true','Basic',6,2,'Basic',8,8.0,0.10,99.5,2.4,15.3,'Floating',94.8,'Standard',91.5
'INT_74PR7B','PHYS_HP2AOE','DEV_R766CT','true','true','true','true','Basic',5,3,'Basic',6,3.9,0.13,93.4,2.4,18.0,'Floating',94.0,'Magnetic',93.7
'INT_PVTJ5B','PHYS_3SHFZJ','DEV_4W6O3W','false','false','false','false','Advanced',6,2,'None',1,3.6,0.16,91.0,2.8,18.3,'Floating',98.9,'Magnetic',95.3
'INT_N7PIHG','PHYS_H66TDB','DEV_SA3V1F','true','false','true','false','None',7,3,'None',9,2.5,0.04,98.8,4.7,11.4,'Hybrid',93.3,'Magnetic',97.4
'INT_Z3WZT7','PHYS_Z20NW6','DEV_P820UF','true','true','true','false','None',10,3,'None',9,6.9,0.12,98.9,3.4,20.0,'Standard',94.8,'Hall Effect',92.3
'INT_A2YO7A','PHYS_UTC5LF','DEV_X0W0US','false','true','true','false','Basic',8,5,'Basic',3,7.7,0.11,96.3,3.4,18.6,'Standard',99.3,'Hall Effect',90.0
'INT_6R2298','PHYS_CNXVS3','DEV_PV9NYR','true','false','true','true','None',2,2,'Basic',8,9.0,0.02,94.0,2.2,19.4,'Hybrid',99.3,'Magnetic',97.3
'INT_HC4A2Y','PHYS_YMN3OX','DEV_4HP93B','false','false','false','true','None',10,1,'None',6,4.1,0.14,91.4,4.0,14.1,'Standard',100.0,'Hall Effect',98.3
'INT_H9K5CN','PHYS_0ZSDU2','DEV_HW1Y4S','true','true','false','true','Basic',7,2,'Advanced',5,4.3,0.01,92.0,4.1,10.6,'Standard',90.2,'Magnetic',94.5
'INT_R4GVSD','PHYS_OT6ZEK','DEV_B8TO5V','false','false','false','true','Advanced',9,2,'Advanced',7,7.6,0.02,94.2,2.9,15.8,'Standard',90.0,'Standard',94.8
'INT_V4IYS2','PHYS_N8PQWF','DEV_HU35FP','false','true','false','false','Advanced',7,2,'Advanced',9,2.7,0.09,99.2,3.4,18.2,'Floating',91.3,'Standard',97.4
'INT_FGLQ40','PHYS_17A0TM','DEV_Q4HCV2','true','true','false','true','None',1,3,'Advanced',3,3.3,0.05,91.4,4.4,19.3,'Standard',96.1,'Magnetic',99.0
'INT_JH2ZF6','PHYS_OW79IA','DEV_PXW2Z0','true','false','false','true','None',6,5,'Basic',8,4.9,0.06,100.0,2.8,15.1,'Hybrid',99.9,'Hall Effect',99.1
'INT_R1HWNZ','PHYS_52CAW3','DEV_P8TPLB','true','true','false','false','None',10,3,'Advanced',6,9.7,0.18,92.8,3.7,13.4,'Hybrid',99.2,'Magnetic',96.0
'INT_8BJU0Q','PHYS_ND3YIU','DEV_X81O5H','true','true','true','false','Advanced',4,3,'Advanced',3,8.6,0.02,98.1,4.4,19.9,'Floating',91.9,'Magnetic',98.0
'INT_P33MT8','PHYS_J80D7R','DEV_32HGQA','true','true','false','false','None',7,3,'None',10,10.0,0.07,93.6,3.1,14.2,'Standard',91.8,'Standard',97.6
'INT_URN589','PHYS_6D2J0U','DEV_1ZS4V1','true','true','true','true','None',3,5,'None',3,6.3,0.10,93.8,2.2,16.0,'Standard',97.7,'Hall Effect',92.8
'INT_NXAOMU','PHYS_HCACCR','DEV_ZPZPLM','true','false','false','false','Basic',4,3,'Basic',2,5.0,0.16,96.6,3.0,14.8,'Standard',96.7,'Magnetic',90.3
'INT_OJPTA6','PHYS_PF32OE','DEV_SSBH70','true','false','true','true','Basic',10,4,'Basic',8,7.8,0.07,97.4,5.0,19.9,'Hybrid',94.3,'Magnetic',92.2
'INT_BT8AJJ','PHYS_K67TXG','DEV_D284X1','true','false','false','false','None',1,3,'Basic',10,9.4,0.16,93.9,2.3,17.0,'Floating',90.6,'Hall Effect',91.5
'INT_930N80','PHYS_Y6LZY1','DEV_2IKXR7','false','true','false','false','Advanced',3,4,'None',1,6.6,0.03,93.7,4.0,14.6,'Hybrid',99.9,'Hall Effect',93.0
'INT_7X78KN','PHYS_M7RJ1G','DEV_GCOVFF','true','false','false','false','Advanced',8,1,'Advanced',5,8.2,0.17,99.8,4.8,10.3,'Standard',96.6,'Magnetic',93.8
'INT_JD39TE','PHYS_W7C14W','DEV_RDSZTE','true','true','true','true','Basic',5,5,'Basic',8,7.5,0.18,97.1,4.8,10.6,'Floating',97.8,'Magnetic',98.5
'INT_D85480','PHYS_700NS4','DEV_OPZA6C','true','false','false','false','None',9,4,'Basic',5,5.7,0.14,93.1,3.8,13.2,'Hybrid',93.7,'Hall Effect',99.9
'INT_P97AC6','PHYS_9VQJOR','DEV_T3AGX9','true','true','true','false','Basic',9,2,'Basic',2,3.7,0.06,94.1,3.1,16.7,'Standard',90.1,'Magnetic',97.7
'INT_3TEWKL','PHYS_68SF23','DEV_NU3DUN','false','true','true','false','None',6,2,'Advanced',3,10.0,0.10,90.6,3.7,14.0,'Standard',98.1,'Standard',97.7
'INT_SGA67J','PHYS_RD0YX8','DEV_W0WGAY','false','true','true','true','None',8,5,'Advanced',9,4.5,0.14,96.3,2.3,18.9,'Standard',98.8,'Magnetic',98.2
'INT_T2ELNU','PHYS_3L0DCN','DEV_OFIKEW','true','true','false','true','Advanced',1,5,'Advanced',10,6.9,0.14,99.3,2.3,15.9,'Standard',92.9,'Standard',97.8
'INT_7W1B8K','PHYS_OG2J06','DEV_3POTG8','false','false','false','true','Advanced',2,3,'Advanced',1,4.3,0.19,92.3,3.8,17.4,'Standard',90.8,'Hall Effect',92.3
'INT_4SJSRF','PHYS_8ZUNHB','DEV_QGAT7A','true','true','true','true','None',9,3,'None',1,9.9,0.06,97.3,2.9,16.2,'Hybrid',91.8,'Standard',98.5
'INT_BMK16R','PHYS_Z7FX43','DEV_OYW85P','true','false','true','true','None',1,3,'Advanced',8,7.0,0.19,96.4,3.2,19.8,'Floating',94.6,'Magnetic',93.8
'INT_IRNYRB','PHYS_NTQW0B','DEV_G8WX1D','false','true','true','false','Advanced',9,3,'Basic',8,9.2,0.08,92.3,2.5,13.0,'Floating',98.7,'Hall Effect',99.5
'INT_JMDR8T','PHYS_D7UXYP','DEV_O1WQSZ','false','false','false','false','Basic',6,1,'Advanced',3,5.9,0.14,98.0,3.5,13.8,'Hybrid',93.3,'Hall Effect',98.9
'INT_YS2AXY','PHYS_BYSXED','DEV_UPGK1J','false','true','false','false','Basic',3,2,'Basic',10,4.7,0.19,99.2,2.9,16.8,'Standard',92.4,'Magnetic',91.4
'INT_BB1U2S','PHYS_5VGXXQ','DEV_B5KN4A','false','false','false','false','Basic',10,5,'None',5,9.3,0.00,97.1,4.9,18.8,'Floating',90.4,'Magnetic',96.5
'INT_24X9FY','PHYS_S5FRT1','DEV_8ST3QM','true','false','false','true','None',1,3,'Advanced',6,8.8,0.15,94.0,2.3,15.0,'Standard',98.3,'Hall Effect',93.8
'INT_QT0MB0','PHYS_XAEPH0','DEV_DTDZU4','true','true','true','false','Basic',5,4,'Basic',4,7.1,0.04,93.4,4.3,15.9,'Standard',97.6,'Hall Effect',91.8
'INT_85RO3P','PHYS_59FF4Y','DEV_Y6DXE7','true','false','false','true','None',9,1,'Basic',7,6.2,0.14,94.7,4.1,11.8,'Floating',95.9,'Standard',91.8
'INT_91ZZ8P','PHYS_O1VQWC','DEV_3IVLQ5','false','false','true','false','Advanced',9,2,'Basic',1,4.1,0.10,93.7,3.6,17.4,'Floating',99.1,'Hall Effect',94.3
'INT_1NOAPO','PHYS_EBIMS7','DEV_DMXSO6','false','false','true','false','Advanced',2,1,'Advanced',10,3.7,0.07,97.3,2.9,14.9,'Hybrid',100.0,'Standard',92.2
'INT_075N84','PHYS_KY3IRK','DEV_7XUGFP','true','false','true','false','None',3,3,'Advanced',1,5.4,0.06,99.7,3.1,19.1,'Hybrid',92.7,'Standard',91.7
'INT_B242YQ','PHYS_4G75ZA','DEV_71LYTR','false','false','false','true','Advanced',5,3,'Advanced',10,7.2,0.04,90.0,2.8,15.8,'Standard',91.7,'Hall Effect',99.3
'INT_K32C8V','PHYS_T7A3B5','DEV_EJBODX','true','false','false','false','Advanced',6,5,'Basic',7,10.0,0.04,92.4,3.5,10.9,'Floating',99.6,'Hall Effect',94.2
'INT_2SSWPL','PHYS_WH9NQY','DEV_0KBG0R','false','true','false','true','None',10,2,'Advanced',3,9.0,0.17,93.8,4.5,16.6,'Hybrid',99.0,'Standard',93.3
'INT_C6Q62M','PHYS_DU63CZ','DEV_VTY86B','true','true','true','false','Advanced',1,2,'Advanced',9,5.8,0.13,97.4,4.1,18.8,'Floating',93.6,'Standard',96.2
'INT_JAXQBI','PHYS_PQ46OW','DEV_KDG705','true','false','true','false','None',7,4,'Basic',8,2.5,0.20,94.4,3.1,17.3,'Hybrid',97.7,'Magnetic',98.2
'INT_4R0UOU','PHYS_71AGMB','DEV_41S1SC','true','false','true','true','None',10,2,'None',5,4.1,0.10,98.9,4.5,19.0,'Floating',90.8,'Hall Effect',97.6
'INT_5XVC8G','PHYS_AT4XXH','DEV_SKLAFS','false','true','true','false','Advanced',9,4,'Advanced',1,9.7,0.09,99.8,2.7,17.3,'Hybrid',99.1,'Magnetic',91.8
'INT_UGW98D','PHYS_DQNJVR','DEV_FVWUOV','false','true','true','false','Advanced',1,4,'None',7,5.8,0.17,90.8,3.0,14.2,'Standard',96.7,'Hall Effect',95.1
'INT_DXSL8B','PHYS_WQVRCR','DEV_DOKUR3','false','true','true','true','None',6,5,'Basic',10,8.0,0.05,90.7,3.5,14.1,'Hybrid',99.7,'Standard',98.3
'INT_CLEICU','PHYS_11HNCP','DEV_1AVAD7','false','false','false','true','None',2,4,'Basic',4,4.3,0.05,95.2,2.7,19.4,'Standard',93.2,'Hall Effect',93.0
'INT_30UEX7','PHYS_OF3EMG','DEV_SYNS7D','false','false','true','false','Basic',5,1,'None',4,8.9,0.03,92.5,2.1,17.9,'Hybrid',93.7,'Magnetic',96.5
'INT_CYRRJ1','PHYS_BA4ITI','DEV_6GEWK1','true','false','true','false','None',10,4,'Basic',9,1.2,0.05,97.4,3.4,12.5,'Hybrid',94.6,'Magnetic',94.6
'INT_N7UBGB','PHYS_SXO5C5','DEV_WRH02D','false','true','true','false','None',5,2,'Advanced',10,5.0,0.11,90.0,2.6,13.2,'Hybrid',99.6,'Hall Effect',93.3
'INT_D98CHE','PHYS_VBBUC6','DEV_WLJ1E3','false','false','true','true','Advanced',9,2,'Advanced',9,7.6,0.18,96.7,2.0,17.5,'Hybrid',90.2,'Standard',90.4
'INT_E2R9XB','PHYS_Y2KC4Q','DEV_UU1SO8','false','false','false','true','Basic',7,3,'Advanced',8,5.5,0.05,97.7,3.5,13.9,'Hybrid',99.3,'Hall Effect',92.0
'INT_JLCRS8','PHYS_0831IW','DEV_Y88FY0','true','true','false','false','None',6,3,'None',1,9.3,0.17,90.0,3.9,11.8,'Standard',90.9,'Hall Effect',99.6
'INT_9ZBYII','PHYS_U5XYFB','DEV_6TBUUD','false','true','false','true','None',6,1,'Advanced',9,6.6,0.08,92.3,4.6,15.9,'Standard',98.0,'Magnetic',92.7
'INT_VDIXFU','PHYS_X7A72V','DEV_GXPFK6','false','true','false','false','None',1,2,'None',6,4.8,0.05,95.1,3.3,18.9,'Standard',95.0,'Magnetic',90.0
'INT_TS664V','PHYS_VL8M17','DEV_6CZ1TN','true','false','false','true','Basic',8,4,'Advanced',8,1.9,0.10,92.6,3.7,15.0,'Hybrid',95.0,'Magnetic',91.3
'INT_877JQG','PHYS_0OXN7H','DEV_A9XBJW','true','false','false','false','Basic',2,2,'Advanced',7,6.7,0.12,95.7,2.4,19.1,'Standard',96.1,'Standard',92.5
'INT_W12QZ3','PHYS_K03LMF','DEV_WOZ51F','true','false','false','false','Advanced',2,4,'None',9,3.5,0.06,95.3,3.7,17.8,'Standard',90.5,'Standard',90.5
'INT_50YD2H','PHYS_HTX5JU','DEV_UNE6FZ','false','false','false','false','None',1,5,'Basic',9,9.3,0.16,91.9,2.5,14.4,'Floating',97.1,'Hall Effect',93.7
'INT_2Q23MW','PHYS_UAV06R','DEV_NBTI7I','false','true','true','true','Advanced',2,3,'Advanced',3,5.8,0.13,98.6,4.4,19.7,'Standard',94.1,'Standard',97.5
'INT_0WHAW9','PHYS_1R5ZDA','DEV_YG92HC','false','false','false','true','Basic',9,2,'None',2,1.3,0.01,95.9,2.7,16.3,'Standard',91.8,'Standard',91.7
'INT_FF54S4','PHYS_41EHY3','DEV_FC5QNP','true','false','true','true','Basic',10,2,'None',5,9.9,0.06,90.7,3.1,10.7,'Floating',93.6,'Standard',90.1
'INT_QY2DNS','PHYS_P1L8OL','DEV_MWOLQ9','true','true','true','false','Advanced',5,1,'Advanced',5,5.1,0.18,99.7,4.3,15.8,'Floating',93.2,'Standard',92.4
'INT_VAMM5Y','PHYS_RP2Q34','DEV_O9Z8XK','false','true','false','true','None',4,1,'None',7,8.4,0.19,90.7,2.4,10.9,'Hybrid',99.6,'Standard',99.6
'INT_05FZ89','PHYS_CMOU0V','DEV_S0BRQ0','false','true','true','true','Advanced',7,2,'Advanced',10,7.4,0.01,96.3,2.9,11.8,'Hybrid',98.8,'Magnetic',98.3
'INT_4GIANO','PHYS_U0FFYA','DEV_6TDPFB','false','false','false','true','None',4,1,'Basic',10,9.9,0.17,99.9,2.4,16.4,'Hybrid',94.0,'Hall Effect',92.3
'INT_ZLSFBX','PHYS_BLZEJP','DEV_42C9A5','true','true','true','false','Basic',10,5,'Advanced',1,9.7,0.12,93.5,4.1,19.2,'Hybrid',97.6,'Standard',91.9
'INT_L2459Q','PHYS_6AZNLJ','DEV_YWMA0G','true','false','true','true','Advanced',5,5,'Advanced',9,3.5,0.18,94.0,3.8,12.2,'Standard',95.5,'Magnetic',92.3
'INT_LGOL88','PHYS_UOCDOZ','DEV_AUS6CI','true','false','false','false','Basic',8,1,'None',3,9.1,0.08,93.4,3.2,14.2,'Hybrid',90.7,'Standard',90.8
'INT_MUAODL','PHYS_9FDUS2','DEV_B0DAHI','false','false','false','true','Advanced',2,1,'Advanced',1,1.1,0.18,94.5,2.1,13.5,'Standard',94.4,'Hall Effect',94.1
'INT_NE4IDZ','PHYS_3XBWDA','DEV_CHBHCY','true','true','false','false','None',1,4,'Advanced',2,1.6,0.15,91.0,3.5,10.8,'Standard',97.1,'Magnetic',96.4
'INT_JV5XUU','PHYS_3J8X79','DEV_OKLZ7O','false','true','true','false','Advanced',9,1,'None',9,3.3,0.01,94.3,2.3,19.3,'Standard',99.5,'Standard',95.8
'INT_61KWSO','PHYS_UD009V','DEV_6ITLI5','false','true','true','false','Advanced',7,3,'None',5,8.8,0.03,90.7,2.8,14.0,'Floating',95.6,'Magnetic',98.2
'INT_0XNBSY','PHYS_440OMU','DEV_NWJ62Y','false','false','true','false','None',3,3,'Advanced',7,4.1,0.13,93.0,2.1,14.9,'Standard',91.0,'Standard',97.9
'INT_D9E1BJ','PHYS_8PK2F7','DEV_YNR28X','false','false','true','false','Basic',2,2,'Basic',4,6.1,0.03,97.5,3.6,13.9,'Hybrid',96.6,'Hall Effect',90.0
'INT_4ZB3SZ','PHYS_NLE0ZT','DEV_76QUGM','true','true','false','false','None',5,4,'Advanced',10,9.3,0.06,91.5,4.2,13.2,'Floating',94.8,'Magnetic',91.7
'INT_NE6UHS','PHYS_Y9OH1L','DEV_4B2N9Z','false','false','true','false','Advanced',8,3,'Basic',6,3.7,0.13,95.5,2.6,14.6,'Standard',91.7,'Magnetic',94.9
'INT_VZVHFX','PHYS_7U8U0P','DEV_J8QRRK','true','false','false','true','Basic',10,5,'Advanced',5,6.3,0.12,92.5,4.5,15.1,'Standard',99.8,'Magnetic',94.2
