'AUD_4SNF4H','DEV_RQB99P','PERF_EGFEYW',59.8,'Linear',17,15.5,-47.00,'79-11788Hz',64,95,0.28,'26-35518Hz',40,'7.1',3,'false','None','4.0',23,120.70,'false',11,260.6
'AUD_EKND88','DEV_7NGVZK','PERF_VCV2PK',40.4,'Clicky',20,2.0,-42.00,'88-17914Hz',32,94,1.72,'11-24949Hz',40,'5.1',5,'false','Passive','5.2',17,250.70,'false',29,796.6
'AUD_1ONS36','DEV_OQ1UWV','PERF_S3RU49',50.1,'Thocky',11,7.1,-39.00,'49-15587Hz',32,92,0.71,'12-30824Hz',53,'7.1',5,'false','Active','4.0',8,225.40,'false',12,116.1
'AUD_OD3CMF','DEV_08SKMD','PERF_NFJLS1',54.8,'Clicky',26,18.1,-50.00,'20-16847Hz',64,102,1.83,'12-27308Hz',50,'5.1',9,'false','Passive','4.0',5,261.40,'false',25,343.9
'AUD_VKLPXQ','DEV_029ZOH','PERF_MRB525',65.3,'Silent',16,10.0,-46.00,'71-14466Hz',16,97,0.75,'10-27106Hz',50,'Stereo',6,'false','Active','4.0',13,252.90,'false',28,530.3
'AUD_QFET53','DEV_GFFFWR','PERF_2B3MBQ',38.8,'Silent',19,8.7,-44.00,'53-15089Hz',32,100,0.47,'20-39545Hz',53,'5.1',3,'false','Active','5.0',18,200.60,'false',7,230.8
'AUD_4C9OBV','DEV_6T5QKE','PERF_P34KF0',36.7,'Clicky',30,5.9,-48.00,'58-12782Hz',16,91,0.70,'13-23614Hz',53,'7.1',6,'false','Active','5.0',5,154.70,'true',24,359.0
'AUD_BAHU57','DEV_E2BAMG','PERF_YXGNU3',54.5,'Silent',25,2.5,-44.00,'95-13796Hz',32,90,0.57,'11-28587Hz',40,'Stereo',8,'false','Passive','4.0',28,291.80,'true',20,796.9
'AUD_70BU82','DEV_RVPFTD','PERF_J3UG6E',49.5,'Silent',14,9.3,-42.00,'93-12880Hz',32,90,0.52,'15-28266Hz',40,'Stereo',6,'false','Passive','5.2',5,151.80,'false',9,245.3
'AUD_1QIFX4','DEV_Y0X575','PERF_ZGNB7T',44.4,'Thocky',28,9.2,-48.00,'88-19241Hz',16,109,0.68,'21-33704Hz',53,'Stereo',7,'false','Active','5.1',11,160.50,'true',7,378.4
'AUD_R3SM8U','DEV_UOXJMQ','PERF_MX4PYS',39.9,'Thocky',15,18.2,-31.00,'73-12567Hz',64,99,0.77,'11-20844Hz',50,'Stereo',10,'false','Active','5.1',21,113.80,'false',15,983.4
'AUD_ATBO7J','DEV_8KY4XF','PERF_S50YY8',65.9,'Thocky',12,19.4,-44.00,'38-16646Hz',32,106,0.48,'21-38387Hz',53,'5.1',4,'false','Passive','5.1',17,243.90,'false',12,983.7
'AUD_C229OA','DEV_6AV9YH','PERF_BFZVGT',33.5,'Linear',28,19.8,-34.00,'56-15546Hz',64,93,1.43,'10-31246Hz',40,'5.1',8,'false','Passive','5.2',28,257.80,'true',7,991.8
'AUD_MT5FYF','DEV_6GTW01','PERF_IDQKUU',57.1,'Silent',18,6.3,-46.00,'91-15497Hz',32,108,0.27,'19-25468Hz',40,'Stereo',8,'false','Active','5.0',19,231.80,'true',11,403.2
'AUD_SVYDOS','DEV_6K1JP8','PERF_11EJPK',56.3,'Linear',18,19.2,-34.00,'20-19419Hz',16,106,0.91,'17-29839Hz',53,'5.1',9,'false','Passive','5.1',13,110.60,'false',28,415.1
'AUD_L4OY0C','DEV_8AAK48','PERF_649P8K',49.1,'Silent',30,11.1,-42.00,'46-16609Hz',32,101,0.57,'13-36712Hz',53,'7.1',9,'false','Active','4.0',23,108.10,'false',22,469.8
'AUD_OZ8G9Q','DEV_JW2DL6','PERF_IGAZTT',55.0,'Silent',18,4.4,-44.00,'79-19343Hz',64,95,1.36,'22-38818Hz',53,'5.1',8,'false','Active','5.0',5,203.60,'true',30,580.8
'AUD_RIO2PK','DEV_J0PWZ9','PERF_4SKG9A',67.6,'Linear',28,19.5,-43.00,'63-19950Hz',32,102,0.23,'28-36290Hz',53,'7.1',5,'false','None','4.0',20,247.60,'false',16,377.5
'AUD_Y8LOQG','DEV_X1EBHD','PERF_JIB9DO',69.9,'Thocky',22,3.8,-35.00,'37-17228Hz',32,103,0.32,'16-28930Hz',50,'5.1',3,'false','Passive','5.0',7,250.80,'true',3,499.1
'AUD_CUGG9T','DEV_M2FRI4','PERF_XEPOSU',45.9,'Thocky',19,4.3,-36.00,'81-10280Hz',32,105,0.42,'28-29701Hz',40,'Stereo',6,'false','Active','5.0',20,274.00,'true',18,305.0
'AUD_KLTEL2','DEV_1NK28O','PERF_HLWDRM',51.5,'Clicky',27,6.9,-33.00,'37-12423Hz',32,96,0.67,'15-23636Hz',53,'7.1',5,'false','Passive','5.2',13,175.30,'true',13,136.4
'AUD_H5YPCV','DEV_8MRHWR','PERF_ZTLP81',33.5,'Thocky',27,5.9,-37.00,'59-17756Hz',64,93,1.15,'10-33630Hz',53,'7.1',3,'false','Passive','5.0',24,273.90,'false',2,383.1
'AUD_91XEEU','DEV_6LEU5Z','PERF_0ETAC5',61.8,'Thocky',28,1.1,-36.00,'50-10984Hz',32,105,1.15,'23-29638Hz',53,'7.1',9,'false','Active','4.0',22,270.90,'false',18,440.6
'AUD_60Y32R','DEV_TLDBF5','PERF_ITC1D7',57.7,'Clicky',24,10.1,-40.00,'90-14969Hz',32,93,0.22,'13-36458Hz',40,'7.1',7,'false','Passive','5.2',10,276.40,'false',13,557.9
'AUD_JBBQOG','DEV_VWU0XV','PERF_3CS9A1',31.7,'Clicky',19,6.4,-47.00,'91-15175Hz',16,95,0.38,'12-24621Hz',40,'7.1',6,'false','Active','5.1',7,205.40,'false',15,612.6
'AUD_OMCKV6','DEV_1B9C0C','PERF_QSX05I',53.7,'Clicky',10,9.2,-35.00,'78-19730Hz',16,104,0.39,'23-34932Hz',40,'5.1',8,'false','Active','5.0',11,260.00,'false',26,341.7
'AUD_HEHEHE','DEV_BC6E43','PERF_E5DIKG',31.8,'Thocky',19,11.4,-30.00,'85-12404Hz',16,92,0.79,'12-34901Hz',53,'7.1',4,'false','Passive','5.0',22,159.10,'true',10,490.1
'AUD_SBT50B','DEV_Q2YNT2','PERF_4O10M0',42.9,'Silent',23,14.4,-34.00,'81-18038Hz',32,90,1.47,'24-36381Hz',40,'7.1',5,'false','Passive','5.2',27,220.50,'false',13,853.4
'AUD_AJM25P','DEV_LJK95V','PERF_VHVKZZ',43.6,'Thocky',30,9.6,-34.00,'76-15441Hz',16,95,1.75,'15-26400Hz',50,'7.1',7,'false','Active','5.1',14,159.60,'true',22,521.4
'AUD_UFCC2D','DEV_OEV9CN','PERF_Q27WLF',51.9,'Clicky',14,15.5,-42.00,'62-19126Hz',32,93,1.65,'13-35568Hz',53,'5.1',4,'false','Passive','5.2',20,231.60,'true',22,820.6
'AUD_S66977','DEV_ASMTQ4','PERF_O4TM73',43.1,'Silent',25,11.7,-35.00,'84-15402Hz',64,108,1.84,'26-30557Hz',53,'7.1',10,'false','Passive','4.0',24,203.30,'false',3,962.3
'AUD_EF4SP4','DEV_OHME7D','PERF_JGM07C',46.8,'Linear',19,15.0,-36.00,'64-15600Hz',16,104,0.73,'10-34087Hz',50,'Stereo',7,'false','Passive','5.2',24,157.90,'false',2,354.3
'AUD_64BV55','DEV_UGMXGW','PERF_8KOXFC',36.8,'Silent',13,8.9,-49.00,'100-11872Hz',32,91,1.08,'25-27100Hz',50,'7.1',7,'false','Active','5.0',11,108.10,'true',28,293.6
'AUD_BQHQUC','DEV_PK0J4Z','PERF_GDHU2K',67.6,'Silent',21,3.9,-37.00,'22-18645Hz',32,97,1.11,'28-28815Hz',50,'7.1',4,'false','Active','5.0',25,291.30,'true',3,144.2
'AUD_0NF6Z4','DEV_29SBLA','PERF_M1OO81',49.1,'Silent',21,1.8,-39.00,'23-18055Hz',32,97,1.11,'21-36166Hz',53,'5.1',3,'false','Passive','5.1',7,109.80,'false',17,405.1
'AUD_4MDO9Q','DEV_TGB1T9','PERF_1INPDL',62.3,'Silent',14,17.8,-35.00,'61-14710Hz',32,97,0.98,'23-32342Hz',53,'Stereo',3,'false','Passive','4.0',21,196.00,'false',19,644.1
'AUD_GMNTXH','DEV_HC1EO1','PERF_SWGD4O',69.9,'Linear',19,6.2,-35.00,'72-19038Hz',32,94,1.53,'15-32216Hz',53,'Stereo',7,'false','Passive','5.1',21,140.60,'false',1,470.3
'AUD_EACDV8','DEV_A9KGTA','PERF_LWVFWS',56.7,'Silent',24,7.6,-48.00,'61-19153Hz',64,90,1.40,'26-28071Hz',50,'7.1',3,'false','Passive','5.1',5,155.70,'true',6,848.8
'AUD_Z7I6OR','DEV_0H1XKS','PERF_PX6XV6',55.4,'Silent',16,13.0,-30.00,'98-16460Hz',32,104,1.84,'17-39486Hz',50,'7.1',3,'false','Passive','5.1',8,241.50,'true',13,856.1
'AUD_SACRIR','DEV_HYHYRW','PERF_I0OBPS',33.8,'Clicky',18,11.2,-48.00,'97-19385Hz',32,96,0.78,'18-27426Hz',53,'Stereo',9,'false','None','5.2',19,242.20,'true',29,288.8
'AUD_BQ2SSB','DEV_DT5PD1','PERF_SZJTB3',45.0,'Linear',14,7.5,-35.00,'98-10153Hz',64,96,0.75,'28-36152Hz',53,'7.1',9,'false','Passive','4.0',23,278.50,'true',10,200.3
'AUD_XXO28Q','DEV_QB2OO9','PERF_L80C9T',50.7,'Thocky',11,19.8,-43.00,'39-11691Hz',32,98,1.13,'11-36576Hz',53,'7.1',6,'false','Active','5.2',28,182.80,'false',5,637.5
'AUD_R5VGBV','DEV_AV2OAW','PERF_5F8MWA',66.2,'Linear',14,4.1,-41.00,'86-12721Hz',64,104,0.39,'25-26382Hz',40,'5.1',4,'false','Passive','4.0',30,145.70,'true',27,768.9
'AUD_F8WPND','DEV_FEKM6C','PERF_R8P8FG',45.6,'Thocky',16,16.2,-37.00,'94-13917Hz',32,105,1.08,'30-34174Hz',50,'Stereo',9,'false','Active','5.1',27,189.30,'false',18,146.0
'AUD_ZK4STT','DEV_AQMU5S','PERF_5E16B3',56.5,'Linear',23,8.3,-33.00,'89-15210Hz',32,98,0.59,'30-35325Hz',40,'5.1',7,'false','Passive','5.0',21,106.80,'false',12,897.4
'AUD_RSEUOM','DEV_A6MRQZ','PERF_9S01G6',42.5,'Thocky',25,16.1,-31.00,'79-18603Hz',64,94,1.13,'14-34231Hz',40,'5.1',9,'false','Active','5.2',25,231.10,'false',16,700.3
'AUD_5D6X0T','DEV_TEG7QZ','PERF_Y8K98P',48.2,'Clicky',15,1.5,-38.00,'64-16045Hz',32,104,1.92,'14-26957Hz',40,'5.1',8,'false','Active','5.0',6,283.90,'false',8,704.3
'AUD_T9HTWE','DEV_RCNUYF','PERF_1KAAN9',35.2,'Linear',25,3.3,-34.00,'38-17984Hz',32,100,0.99,'20-31686Hz',40,'7.1',10,'false','Passive','4.0',26,117.30,'true',19,793.1
'AUD_S85IMD','DEV_1QESX3','PERF_3XQJRA',62.5,'Clicky',14,1.8,-34.00,'92-12563Hz',16,90,1.91,'20-32444Hz',50,'7.1',5,'false','None','4.0',17,240.50,'false',8,268.8
'AUD_VT71RQ','DEV_FP4I9V','PERF_JRI5CV',36.3,'Linear',27,11.6,-49.00,'76-14560Hz',32,103,0.72,'28-25487Hz',53,'Stereo',3,'false','Passive','5.1',24,237.30,'true',6,649.0
'AUD_UD8MM6','DEV_JQY7C9','PERF_HVGOS4',61.5,'Clicky',20,12.9,-44.00,'54-19642Hz',64,105,1.28,'20-30908Hz',53,'7.1',9,'false','None','4.0',22,146.90,'false',6,337.0
'AUD_382HWV','DEV_E12XIX','PERF_EBYQ61',30.9,'Silent',29,4.5,-30.00,'41-17487Hz',32,98,1.70,'13-22216Hz',50,'5.1',9,'false','Active','5.1',22,133.90,'false',2,122.9
'AUD_BZRVI6','DEV_SRJKI0','PERF_E94GZ9',58.1,'Clicky',13,2.2,-45.00,'81-14363Hz',16,107,1.17,'17-23356Hz',40,'7.1',8,'false','Active','5.1',11,198.20,'false',25,946.1
'AUD_VTQ84Y','DEV_HNU5RU','PERF_ULK4MU',66.3,'Thocky',22,12.2,-31.00,'91-15783Hz',32,90,0.82,'15-33126Hz',50,'5.1',10,'false','Active','4.0',16,290.30,'false',30,749.4
'AUD_U5GJ07','DEV_YT70FG','PERF_W4RPRZ',36.8,'Silent',20,13.1,-46.00,'42-11567Hz',16,98,0.43,'18-32717Hz',53,'7.1',9,'false','Active','5.1',18,235.50,'true',26,854.4
'AUD_ZA5IXH','DEV_J0VLKS','PERF_WJB77T',59.8,'Thocky',28,12.1,-42.00,'98-10692Hz',16,96,0.29,'22-32768Hz',53,'Stereo',5,'false','Active','5.2',21,174.70,'false',22,825.6
'AUD_90HQ5T','DEV_4EHQJ5','PERF_D1MM65',42.2,'Silent',22,16.1,-34.00,'36-19646Hz',32,106,0.93,'16-34868Hz',50,'7.1',5,'false','Active','4.0',14,110.30,'true',19,575.5
'AUD_5TWSJ4','DEV_DDGOG9','PERF_NHGRR9',38.4,'Silent',11,11.4,-49.00,'50-16061Hz',16,101,1.50,'20-31097Hz',53,'Stereo',4,'false','Active','5.0',15,293.40,'false',7,935.5
'AUD_DYQFC9','DEV_0D4XIE','PERF_AUF6CG',34.0,'Clicky',23,17.4,-44.00,'72-15132Hz',64,104,1.00,'30-35821Hz',40,'7.1',5,'false','Active','5.0',10,242.90,'true',14,937.0
'AUD_2WVVIE','DEV_SZ8LUJ','PERF_1OYQ9V',41.2,'Clicky',12,11.7,-42.00,'35-12658Hz',32,96,0.12,'11-33255Hz',40,'5.1',7,'false','Active','4.0',7,218.00,'false',5,170.7
'AUD_88UCUU','DEV_HWR36U','PERF_AWMGNY',46.5,'Silent',30,9.4,-42.00,'88-13373Hz',32,94,1.86,'20-36159Hz',50,'7.1',8,'false','Passive','4.0',16,186.90,'true',19,261.9
'AUD_YBV7BA','DEV_H0JJU0','PERF_ITIGH8',42.4,'Silent',30,16.5,-37.00,'69-10268Hz',64,103,0.20,'28-21657Hz',53,'7.1',3,'false','Passive','5.0',29,111.70,'true',11,673.4
'AUD_GGS40C','DEV_JEGG1H','PERF_A59V9Y',45.4,'Silent',19,18.5,-40.00,'79-14472Hz',16,92,1.72,'16-22429Hz',40,'7.1',5,'false','Active','4.0',5,103.90,'false',30,470.3
'AUD_NXXTII','DEV_2D167O','PERF_1Z1VLT',36.3,'Linear',24,4.9,-50.00,'22-18199Hz',32,91,1.57,'15-32440Hz',53,'7.1',10,'false','Passive','5.2',15,228.90,'false',12,188.9
'AUD_MP3RR9','DEV_TNDPV3','PERF_HDCAFC',55.9,'Silent',25,18.7,-46.00,'25-14665Hz',64,97,0.88,'22-23696Hz',50,'5.1',7,'false','Active','5.0',8,170.10,'false',6,458.1
'AUD_R7NWSR','DEV_ASU0Z3','PERF_5TYO7O',44.8,'Clicky',28,2.4,-32.00,'87-19463Hz',16,99,0.17,'17-37785Hz',50,'5.1',9,'false','Passive','5.2',30,204.40,'false',28,316.7
'AUD_12D3C9','DEV_Y0A4P2','PERF_NODC9J',65.1,'Silent',28,19.4,-34.00,'98-19057Hz',16,97,1.61,'24-33366Hz',53,'7.1',5,'false','Active','5.1',25,260.00,'false',23,492.2
'AUD_OYSTDT','DEV_RTYWLS','PERF_UN7A5H',32.7,'Linear',23,10.7,-50.00,'64-14753Hz',64,95,1.57,'25-20536Hz',40,'7.1',3,'false','Active','5.0',22,247.20,'false',12,445.2
'AUD_QY8LAE','DEV_Z8KY4H','PERF_CR3XXS',68.7,'Clicky',15,18.7,-30.00,'89-15712Hz',64,101,0.17,'18-37017Hz',40,'Stereo',9,'false','Passive','4.0',12,134.70,'true',30,535.3
'AUD_ETJOIE','DEV_XJB3H8','PERF_R5JPBL',37.3,'Linear',25,15.9,-37.00,'76-19693Hz',16,100,0.17,'21-23788Hz',53,'7.1',10,'false','Active','4.0',18,215.80,'false',17,648.3
'AUD_IQQRU6','DEV_FX0S37','PERF_OADZMR',49.1,'Clicky',12,16.5,-31.00,'39-14138Hz',64,93,1.10,'21-30890Hz',50,'5.1',8,'false','Passive','5.2',30,132.40,'true',1,582.3
'AUD_HD7811','DEV_H4E0JB','PERF_MP0WWU',55.0,'Silent',14,13.4,-49.00,'49-11023Hz',16,93,0.10,'28-35040Hz',50,'Stereo',5,'false','Active','5.1',22,113.20,'false',12,525.7
'AUD_N065IX','DEV_RJ7UYG','PERF_LQX0AZ',40.1,'Silent',17,14.4,-32.00,'100-10779Hz',16,95,1.14,'22-20030Hz',53,'7.1',7,'false','Active','5.2',18,171.30,'false',10,725.8
'AUD_EYG8DQ','DEV_5IUJ3E','PERF_01U390',68.6,'Clicky',21,16.8,-41.00,'59-17437Hz',16,101,1.44,'22-21052Hz',50,'7.1',8,'false','Active','5.2',11,183.50,'false',8,347.3
'AUD_QP0CI6','DEV_UOZV4S','PERF_FN5EWE',54.7,'Linear',29,6.9,-42.00,'96-16644Hz',16,110,0.80,'18-39896Hz',53,'5.1',5,'false','Active','5.0',14,251.20,'false',7,947.1
'AUD_1L4L8F','DEV_QWUUF7','PERF_W9CIFO',59.8,'Clicky',16,19.9,-32.00,'43-12963Hz',64,93,0.36,'11-37884Hz',50,'5.1',5,'false','Passive','5.2',22,106.90,'true',22,893.2
'AUD_5ACJUP','DEV_Q6BWRG','PERF_LMKQCJ',67.9,'Clicky',12,16.6,-41.00,'20-18875Hz',16,103,0.31,'29-36311Hz',53,'7.1',3,'false','Active','4.0',13,159.50,'false',5,542.6
'AUD_8NU9HX','DEV_877W8J','PERF_WWNKX3',32.7,'Silent',13,1.1,-41.00,'30-14419Hz',16,110,0.92,'28-26284Hz',53,'5.1',8,'false','Active','4.0',6,106.60,'false',28,837.0
'AUD_CKU0YH','DEV_G0NLUL','PERF_JKT5MT',36.8,'Linear',15,8.7,-34.00,'26-15579Hz',64,100,1.25,'23-20796Hz',50,'7.1',6,'false','Passive','5.2',19,261.20,'true',7,542.4
'AUD_IWU8V4','DEV_GJN1SB','PERF_9OPA0L',59.5,'Silent',27,13.9,-37.00,'50-13704Hz',64,91,1.38,'30-28663Hz',53,'5.1',6,'false','Passive','5.0',14,156.20,'false',4,545.5
'AUD_QM26ZF','DEV_2MVN6I','PERF_B10011',55.6,'Clicky',28,12.0,-43.00,'91-18593Hz',64,104,1.19,'23-20211Hz',53,'7.1',3,'false','Passive','5.2',25,271.60,'false',30,920.8
'AUD_GZCAKD','DEV_OL8Z2J','PERF_4LGQ91',47.9,'Clicky',24,16.9,-43.00,'45-18712Hz',64,100,1.79,'27-34060Hz',50,'7.1',8,'false','Passive','4.0',5,194.90,'true',20,783.6
'AUD_E9DF4I','DEV_DV5MQW','PERF_LNU2UK',61.7,'Thocky',13,14.2,-48.00,'56-13274Hz',32,100,1.20,'17-24616Hz',50,'Stereo',3,'false','Active','4.0',13,138.90,'false',28,250.8
'AUD_7SJ8BF','DEV_EO8H21','PERF_BI1B1T',43.6,'Thocky',12,16.4,-47.00,'35-11167Hz',16,102,0.24,'27-24325Hz',53,'Stereo',10,'false','Passive','5.2',20,223.40,'false',2,373.4
'AUD_21Y77T','DEV_MNMSXG','PERF_50QBG5',59.2,'Silent',13,7.8,-41.00,'46-13053Hz',16,97,0.13,'16-36233Hz',50,'5.1',4,'false','Active','5.0',14,157.10,'false',29,950.1
'AUD_YGNC57','DEV_PVUBGQ','PERF_SMRUY4',66.2,'Linear',17,16.6,-39.00,'55-10151Hz',16,91,0.27,'17-37961Hz',40,'7.1',10,'false','Passive','5.1',7,218.10,'false',27,341.0
'AUD_VCBIII','DEV_2MLLYA','PERF_9VINVZ',59.0,'Silent',16,6.8,-32.00,'81-13844Hz',32,108,0.90,'20-39153Hz',53,'5.1',8,'false','Passive','4.0',6,173.20,'false',16,687.2
'AUD_49TKTG','DEV_R766CT','PERF_BTEB73',43.7,'Thocky',12,16.1,-48.00,'24-17261Hz',32,96,1.53,'24-22721Hz',40,'7.1',10,'false','None','4.0',10,229.90,'true',6,926.6
'AUD_MRJCZD','DEV_4W6O3W','PERF_QA90DC',60.5,'Silent',11,18.2,-44.00,'95-15755Hz',64,94,0.61,'24-23229Hz',50,'7.1',7,'false','Passive','5.2',8,264.40,'false',5,426.5
'AUD_YQ7SDI','DEV_SA3V1F','PERF_YLN56D',40.6,'Clicky',14,8.3,-33.00,'55-17356Hz',16,90,1.13,'30-24074Hz',40,'7.1',6,'false','None','5.1',18,234.20,'true',26,686.8
'AUD_CILG0B','DEV_P820UF','PERF_JWO75K',38.8,'Clicky',30,16.9,-39.00,'59-19303Hz',16,106,1.83,'19-21895Hz',53,'Stereo',8,'false','None','5.2',24,137.90,'false',4,900.8
'AUD_I5VPYI','DEV_X0W0US','PERF_J2C28T',33.0,'Clicky',10,18.9,-36.00,'41-11475Hz',64,110,0.22,'23-27324Hz',53,'5.1',3,'false','Passive','5.2',15,150.00,'false',8,211.4
'AUD_HCW56M','DEV_PV9NYR','PERF_9YQ8IV',50.0,'Clicky',30,4.7,-44.00,'76-13778Hz',64,91,0.57,'26-32028Hz',50,'5.1',4,'false','Active','5.2',16,231.40,'false',17,486.0
'AUD_0F3L2U','DEV_4HP93B','PERF_ISQP38',34.4,'Thocky',22,14.3,-44.00,'42-15433Hz',32,108,1.20,'29-24491Hz',50,'5.1',7,'false','Passive','4.0',6,176.80,'true',11,943.0
'AUD_5CRGC5','DEV_HW1Y4S','PERF_ZYLSQ1',37.7,'Thocky',10,3.9,-33.00,'100-17270Hz',32,110,0.46,'28-28392Hz',50,'5.1',10,'false','None','5.2',15,248.10,'false',13,571.8
'AUD_36TLEY','DEV_B8TO5V','PERF_O06WCS',67.0,'Thocky',15,5.9,-48.00,'37-11405Hz',32,98,1.38,'12-36936Hz',50,'Stereo',6,'false','Passive','5.1',15,119.50,'true',8,624.4
'AUD_J0VCRJ','DEV_HU35FP','PERF_U1953E',47.5,'Silent',24,9.7,-42.00,'74-12673Hz',16,101,0.14,'12-31039Hz',53,'7.1',10,'false','None','5.1',10,211.80,'false',16,457.5
'AUD_UNL26V','DEV_Q4HCV2','PERF_0EQDDY',64.8,'Linear',23,10.2,-43.00,'38-19772Hz',64,110,1.61,'24-23925Hz',50,'5.1',7,'false','Active','4.0',20,169.80,'false',18,313.6
'AUD_OSIKGU','DEV_PXW2Z0','PERF_SAF2SS',61.1,'Linear',26,17.9,-43.00,'65-15606Hz',16,99,1.92,'22-29875Hz',40,'7.1',10,'false','Active','5.1',24,168.60,'false',2,280.1
'AUD_1I9E4S','DEV_P8TPLB','PERF_UJPHN9',67.3,'Clicky',18,3.2,-47.00,'99-12867Hz',16,100,0.36,'25-25794Hz',40,'5.1',5,'false','Active','5.0',7,160.80,'false',7,154.0
'AUD_B9JJZT','DEV_X81O5H','PERF_JTN00O',40.8,'Silent',19,4.1,-50.00,'33-10616Hz',32,109,1.70,'20-22759Hz',53,'5.1',10,'false','Active','5.0',17,163.00,'true',21,975.7
'AUD_HXVBBN','DEV_32HGQA','PERF_ELXUH1',56.9,'Silent',23,18.2,-32.00,'89-10927Hz',16,101,0.79,'23-35351Hz',50,'5.1',3,'false','Passive','5.1',22,233.00,'true',26,202.4
'AUD_GNU610','DEV_1ZS4V1','PERF_FSEAWK',64.4,'Linear',24,13.4,-37.00,'27-11117Hz',16,91,0.92,'19-38093Hz',50,'Stereo',7,'false','Active','4.0',7,111.70,'true',3,212.7
'AUD_MQ3ZIM','DEV_ZPZPLM','PERF_S8X0IV',44.0,'Thocky',19,17.6,-48.00,'75-18969Hz',32,96,0.44,'20-35296Hz',40,'7.1',4,'false','Active','4.0',24,144.70,'true',25,588.6
'AUD_OG4Z2K','DEV_SSBH70','PERF_8A80KB',44.2,'Linear',13,15.5,-36.00,'27-15823Hz',16,94,0.89,'24-34420Hz',50,'5.1',7,'false','Active','5.1',23,201.30,'false',24,531.3
'AUD_ISJ95B','DEV_D284X1','PERF_Z815P5',33.3,'Linear',30,12.6,-47.00,'53-13731Hz',32,91,1.35,'10-36352Hz',40,'7.1',6,'false','None','5.2',30,119.30,'false',28,737.4
'AUD_1UHQC4','DEV_2IKXR7','PERF_6M6SH8',44.3,'Linear',11,14.1,-32.00,'68-17363Hz',32,110,0.93,'27-24122Hz',53,'7.1',10,'false','Passive','5.0',24,170.70,'false',17,292.9
'AUD_JOPL7J','DEV_GCOVFF','PERF_15IN3G',40.9,'Clicky',28,6.0,-38.00,'73-14500Hz',32,92,1.97,'17-29885Hz',40,'7.1',3,'false','Passive','4.0',11,194.80,'false',9,433.5
'AUD_8712LX','DEV_RDSZTE','PERF_8SIDYS',30.7,'Thocky',12,10.7,-44.00,'84-15647Hz',32,107,0.89,'21-35736Hz',50,'Stereo',8,'false','Passive','5.0',26,255.30,'true',12,326.2
'AUD_HVOMN5','DEV_OPZA6C','PERF_KESTEK',37.6,'Thocky',28,9.0,-50.00,'66-18894Hz',32,105,1.67,'21-37523Hz',53,'5.1',9,'false','Active','4.0',15,170.60,'false',4,485.1
'AUD_G6965S','DEV_T3AGX9','PERF_0H2T17',68.1,'Clicky',26,6.1,-43.00,'41-12793Hz',64,92,0.73,'13-34571Hz',50,'5.1',6,'false','Active','5.0',15,216.90,'false',29,332.0
'AUD_K4BG82','DEV_NU3DUN','PERF_VV0WIF',39.2,'Clicky',23,8.2,-42.00,'64-19221Hz',16,99,0.23,'16-36638Hz',40,'5.1',3,'false','Passive','5.1',30,166.90,'false',17,975.5
'AUD_ENUDUX','DEV_W0WGAY','PERF_BQKVPB',62.3,'Clicky',23,7.3,-39.00,'46-16397Hz',64,102,1.00,'20-29723Hz',53,'7.1',8,'false','None','5.2',5,234.90,'false',9,702.3
'AUD_8XE9EO','DEV_OFIKEW','PERF_2Q13N3',34.0,'Thocky',24,17.1,-39.00,'76-16215Hz',16,105,0.85,'22-39171Hz',50,'7.1',10,'false','None','4.0',8,111.70,'false',20,342.7
'AUD_WPD6WQ','DEV_3POTG8','PERF_LG2MM5',53.5,'Linear',21,18.1,-36.00,'88-12026Hz',32,97,1.57,'26-35042Hz',40,'5.1',6,'false','Passive','5.2',26,201.80,'false',10,894.4
'AUD_SCCPG8','DEV_QGAT7A','PERF_TTAOLN',33.3,'Thocky',29,15.6,-32.00,'54-11062Hz',16,105,1.37,'28-28065Hz',40,'Stereo',10,'false','Passive','5.2',9,186.30,'true',1,215.9
'AUD_AG5DHI','DEV_OYW85P','PERF_HSM5E3',39.6,'Silent',10,14.0,-49.00,'73-11923Hz',16,99,1.58,'15-25789Hz',40,'Stereo',6,'false','Passive','5.1',14,181.90,'false',7,289.2
'AUD_ZGRTLR','DEV_G8WX1D','PERF_YDOB74',67.8,'Linear',10,6.1,-36.00,'49-10414Hz',16,93,1.65,'24-31068Hz',53,'5.1',9,'false','Passive','4.0',21,117.60,'false',27,716.8
'AUD_QVHFZ2','DEV_O1WQSZ','PERF_QHDTET',65.0,'Thocky',23,14.6,-39.00,'28-17151Hz',64,90,1.60,'13-21755Hz',53,'Stereo',3,'false','Active','5.1',30,109.50,'false',25,492.4
'AUD_5MC88M','DEV_UPGK1J','PERF_ZZJUD9',34.0,'Silent',10,18.6,-48.00,'38-19168Hz',64,102,1.96,'21-26426Hz',50,'7.1',10,'false','Passive','5.2',26,103.70,'true',8,921.3
'AUD_4II6KR','DEV_B5KN4A','PERF_9EWR3B',31.5,'Silent',29,16.6,-33.00,'81-14776Hz',16,104,1.19,'10-33796Hz',40,'5.1',5,'false','Passive','5.0',11,132.40,'false',30,149.5
'AUD_4VCM4X','DEV_8ST3QM','PERF_QLZJWY',63.9,'Silent',10,19.0,-50.00,'93-17993Hz',64,99,1.51,'23-32964Hz',50,'5.1',3,'false','Active','5.2',12,297.10,'true',3,385.9
